"year","quintil","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1997","1 Einkommensschwächstes Quintil","Westdeutschland","3.17","2.5","4031","1","2","4","5","7","3.12","3.22","1","12","4","4"
"1997","2","Ostdeutschland","2.67","2.5","1518","1","2","4","4","6","2.61","2.73","1","8","3","3"
"1997","2","Westdeutschland","3.03","2.5","3309","1","2","4","5","7","2.98","3.08","1","11","3","4"
"1997","3","Ostdeutschland","2.67","1.5","823","2","2","3","4","5","2.6","2.74","1","6","3","3"
"1997","3","Westdeutschland","2.82","2.5","2468","1","2","4","4","6","2.77","2.87","1","8","3","3"
"1997","4","Ostdeutschland","2.46","1.5","307","2","2","3","4","5","2.36","2.56","1","5","3","3"
"1997","4","Westdeutschland","2.56","1.5","1628","1","2","3","4","6","2.51","2.61","1","6","2","3"
"1997","5 Einkommensstärkstes Quintil","Ostdeutschland","2.28","1.5","79","1","2","3","3","4","2.13","2.43","1","4","2","3"
"1997","5 Einkommensstärkstes Quintil","Westdeutschland","2.36","1.5","888","1","2","3","4","5","2.29","2.43","1","6","2","2"
"1998","1 Einkommensschwächstes Quintil","Ostdeutschland","3.01","2.5","2103","1","2","4","5","6","2.95","3.07","1","7","3","4"
"1998","1 Einkommensschwächstes Quintil","Westdeutschland","3.23","2.5","4336","1","2","4","5","7","3.18","3.28","1","12","4","4"
"1998","2","Ostdeutschland","2.66","1.5","1418","1","2","4","4","5","2.6","2.72","1","6","3","3"
"1998","2","Westdeutschland","2.97","2.5","3756","1","2","4","5","7","2.92","3.02","1","9","3","3"
"1998","3","Ostdeutschland","2.57","1.5","903","1","2","3","4","5","2.5","2.64","1","7","2","3"
"1998","3","Westdeutschland","2.75","1.5","2694","1","2","4","4","7","2.7","2.8","1","8","3","3"
"1998","4","Ostdeutschland","2.55","2.5","391","2","2","3","4","4","2.46","2.64","1","5","3","3"
"1998","4","Westdeutschland","2.66","1.5","1992","1","2","3","4","6","2.61","2.71","1","7","2","3"
"1998","5 Einkommensstärkstes Quintil","Ostdeutschland","2.46","1.5","119","1","2","3","4","4","2.29","2.63","1","4","2","3"
"1998","5 Einkommensstärkstes Quintil","Westdeutschland","2.32","1.5","1044","1","2","3","4","5","2.26","2.38","1","6","2","2"
"1999","1 Einkommensschwächstes Quintil","Ostdeutschland","2.91","2.5","1675","1","2","4","5","6","2.84","2.98","1","7","3","3"
"1999","1 Einkommensschwächstes Quintil","Westdeutschland","3.16","2.5","3583","1","2","4","5","7","3.11","3.21","1","13","4","4"
"1999","2","Ostdeutschland","2.71","2.5","1624","1","2","4","4","5","2.66","2.76","1","7","3","3"
"1999","2","Westdeutschland","3.02","2.5","3679","1","2","4","5","7","2.98","3.06","1","9","3","3"
"1999","3","Ostdeutschland","2.51","1.5","954","1","2","3","4","5","2.45","2.57","1","6","2","3"
"1999","3","Westdeutschland","2.92","2.5","2709","1","2","4","5","7","2.87","2.97","1","8","3","3"
"1999","4","Ostdeutschland","2.51","1.5","406","1","2","3","4","5","2.42","2.6","1","5","3","3"
"1999","4","Westdeutschland","2.52","1.5","2032","1","2","3","4","5","2.47","2.57","1","6","2","3"
"1999","5 Einkommensstärkstes Quintil","Ostdeutschland","2.43","1.5","112","1","2","3","4","5","2.23","2.63","1","5","2","3"
"1999","5 Einkommensstärkstes Quintil","Westdeutschland","2.39","1.5","1214","1","2","3","4","5","2.33","2.45","1","6","2","2"
"2000","1 Einkommensschwächstes Quintil","Ostdeutschland","2.9","2.5","2588","1","2","4","5","6","2.85","2.95","1","7","3","3"
"2000","1 Einkommensschwächstes Quintil","Westdeutschland","3.21","2.5","6101","1","2","4","5","8","3.17","3.25","1","13","4","4"
"2000","2","Ostdeutschland","2.65","2.5","2342","1","2","4","4","5","2.6","2.7","1","6","3","3"
"2000","2","Westdeutschland","3.03","2.5","6372","1","2","4","5","6","3","3.06","1","10","3","3"
"2000","3","Ostdeutschland","2.56","1.5","1462","1","2","3","4","5","2.5","2.62","1","6","2","3"
"2000","3","Westdeutschland","2.83","2.5","5276","1","2","4","4","6","2.8","2.86","1","8","3","3"
"2000","4","Ostdeutschland","2.5","1.5","711","1","2","3","4","5","2.43","2.57","1","6","3","3"
"2000","4","Westdeutschland","2.56","1.5","4041","1","2","3","4","6","2.52","2.6","1","8","2","3"
"2000","5 Einkommensstärkstes Quintil","Ostdeutschland","2.57","1.5","254","1","2","3","5","6","2.44","2.7","1","6","2","3"
"2000","5 Einkommensstärkstes Quintil","Westdeutschland","2.3","1.5","2660","1","2","3","4","5","2.26","2.34","1","6","2","2"
"2001","1 Einkommensschwächstes Quintil","Ostdeutschland","2.81","2.5","2154","1","2","4","5","6","2.75","2.87","1","7","3","3"
"2001","1 Einkommensschwächstes Quintil","Westdeutschland","3.21","2.5","5123","1","2","4","5","7","3.16","3.26","1","12","4","4"
"2001","2","Ostdeutschland","2.67","2.5","2067","1","2","4","4","5","2.62","2.72","1","7","3","3"
"2001","2","Westdeutschland","3.08","2.5","5580","1","2","4","5","6","3.04","3.12","1","11","3","4"
"2001","3","Ostdeutschland","2.49","1.5","1472","1","2","3","4","5","2.43","2.55","1","6","2","3"
"2001","3","Westdeutschland","2.84","2.5","4833","1","2","4","4","6","2.8","2.88","1","8","3","3"
"2001","4","Ostdeutschland","2.51","1.5","768","1","2","3","4","5","2.44","2.58","1","6","2","3"
"2001","4","Westdeutschland","2.54","1.5","3868","1","2","3","4","5","2.5","2.58","1","7","2","3"
"2001","5 Einkommensstärkstes Quintil","Ostdeutschland","2.5","1.5","277","1","2","3","4","5","2.39","2.61","1","5","2","3"
"2001","5 Einkommensstärkstes Quintil","Westdeutschland","2.28","1.5","2586","1","2","3","4","5","2.24","2.32","1","7","2","2"
"2002","1 Einkommensschwächstes Quintil","Ostdeutschland","2.91","2.5","1876","1","2","4","5","7","2.84","2.98","1","8","3","3"
"2002","1 Einkommensschwächstes Quintil","Westdeutschland","3.18","2.5","4370","1","2","4","5","7","3.13","3.23","1","12","3","4"
"2002","2","Ostdeutschland","2.59","1.5","1766","1","2","4","4","5","2.54","2.64","1","6","3","3"
"2002","2","Westdeutschland","3.12","2.5","4814","1","2","4","5","6","3.08","3.16","1","11","3","4"
"2002","3","Ostdeutschland","2.53","1.5","1514","1","2","3","4","5","2.48","2.58","1","6","2","3"
"2002","3","Westdeutschland","2.82","2.5","4451","1","2","4","4","5","2.78","2.86","1","9","3","3"
"2002","4","Ostdeutschland","2.37","1.5","980","1","2","3","4","5","2.3","2.44","1","6","3","3"
"2002","4","Westdeutschland","2.42","1.5","4879","1","2","3","4","5","2.39","2.45","1","7","3","3"
"2002","5 Einkommensstärkstes Quintil","Ostdeutschland","2.74","1.5","568","1","2","4","5","6","2.64","2.84","1","7","3","3"
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","2.34","1.5","4898","1","2","3","4","5","2.31","2.37","1","7","2","3"
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","2.95","2.5","1889","1","2","4","5","8","2.88","3.02","1","11","3","3"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","3.12","2.5","3891","1","2","4","5","7","3.07","3.17","1","9","3","4"
"2003","2","Ostdeutschland","2.65","2.5","1622","1","2","3","4","5","2.59","2.71","1","6","3","3"
"2003","2","Westdeutschland","3.07","2.5","4504","1","2","4","5","6","3.02","3.12","1","13","3","4"
"2003","3","Ostdeutschland","2.44","1.5","1495","1","2","3","4","5","2.39","2.49","1","6","2","2"
"2003","3","Westdeutschland","2.9","2.5","4637","1","2","4","4","6","2.86","2.94","1","11","3","3"
"2003","4","Ostdeutschland","2.37","1.5","1040","1","2","3","4","5","2.31","2.43","1","6","3","3"
"2003","4","Westdeutschland","2.46","1.5","4798","1","2","3","4","5","2.42","2.5","1","7","3","3"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","2.59","1.5","501","1","2","3","4","6","2.48","2.7","1","8","3","3"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","2.34","1.5","4415","1","2","3","4","5","2.31","2.37","1","7","2","3"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","2.92","2.5","1806","1","2","4","5","7","2.85","2.99","1","12","3","3"
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","3.09","2.5","3759","1","2","4","5","7","3.04","3.14","1","13","3","3"
"2004","2","Ostdeutschland","2.57","1.5","1555","1","2","3","4","6","2.51","2.63","1","7","3","3"
"2004","2","Westdeutschland","3.08","2.5","4368","1","2","4","5","7","3.03","3.13","1","13","3","4"
"2004","3","Ostdeutschland","2.39","1.5","1436","1","2","3","4","5","2.34","2.44","1","6","2","2"
"2004","3","Westdeutschland","2.86","2.5","4451","1","2","4","4","6","2.82","2.9","1","7","3","3"
"2004","4","Ostdeutschland","2.33","1.5","1040","1","2","3","4","5","2.27","2.39","1","6","2","3"
"2004","4","Westdeutschland","2.45","1.5","4647","1","2","3","4","5","2.41","2.49","1","7","3","3"
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","2.56","1.5","541","1","2","3","4","6","2.45","2.67","1","8","3","3"
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","2.33","1.5","4328","1","2","3","4","5","2.3","2.36","1","7","2","2"
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","2.91","2.5","1824","1","2","4","5","7","2.84","2.98","1","12","3","3"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","3.05","2.5","3563","1","2","4","5","7","2.99","3.11","1","13","3","3"
"2005","2","Ostdeutschland","2.55","1.5","1435","1","2","3","4","5","2.49","2.61","1","6","3","3"
"2005","2","Westdeutschland","3.06","2.5","4059","1","2","4","5","6","3.02","3.1","1","9","3","4"
"2005","3","Ostdeutschland","2.41","1.5","1365","1","2","3","4","5","2.35","2.47","1","6","2","2"
"2005","3","Westdeutschland","2.89","2.5","4174","1","2","4","5","6","2.85","2.93","1","8","3","3"
"2005","4","Ostdeutschland","2.32","1.5","963","1","2","3","4","5","2.25","2.39","1","6","2","3"
"2005","4","Westdeutschland","2.48","1.5","4492","1","2","3","4","5","2.44","2.52","1","7","3","3"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","2.62","1.5","564","1","2","3","4","6","2.51","2.73","1","9","3","3"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","2.3","1.5","4267","1","2","3","4","5","2.27","2.33","1","7","2","2"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","2.84","2.5","1889","1","2","4","5","7","2.76","2.92","1","12","3","3"
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","2.97","2.5","3829","1","2","4","5","7","2.92","3.02","1","13","3","3"
"2006","2","Ostdeutschland","2.48","1.5","1505","1","2","3","4","6","2.42","2.54","1","6","2","3"
"2006","2","Westdeutschland","3.05","2.5","4424","1","2","4","5","6","3.01","3.09","1","12","3","3"
"2006","3","Ostdeutschland","2.44","1.5","1547","1","2","3","4","5","2.39","2.49","1","6","2","2"
"2006","3","Westdeutschland","2.86","2.5","4367","1","2","4","4","6","2.82","2.9","1","7","3","3"
"2006","4","Ostdeutschland","2.28","1.5","1075","1","2","3","4","5","2.21","2.35","1","9","2","3"
"2006","4","Westdeutschland","2.49","1.5","4983","1","2","3","4","5","2.46","2.52","1","6","3","3"
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","2.37","1.5","524","1","2","3","4","6","2.28","2.46","1","6","2","2"
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","2.33","1.5","4525","1","2","3","4","5","2.3","2.36","1","8","2","2"
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","2.65","1.5","1565","1","1","3","5","7","2.57","2.73","1","13","3","3"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","2.97","2.5","3331","1","2","4","5","7","2.91","3.03","1","13","3","3"
"2007","2","Ostdeutschland","2.62","1.5","1539","1","2","4","4","6","2.56","2.68","1","6","2","3"
"2007","2","Westdeutschland","2.98","2.5","3874","1","2","4","5","6","2.94","3.02","1","8","3","3"
"2007","3","Ostdeutschland","2.41","1.5","1433","1","2","3","4","6","2.35","2.47","1","6","2","2"
"2007","3","Westdeutschland","2.91","2.5","4172","1","2","4","4","6","2.87","2.95","1","7","3","3"
"2007","4","Ostdeutschland","2.35","1.5","1032","1","2","3","4","5","2.29","2.41","1","6","2","3"
"2007","4","Westdeutschland","2.5","1.5","4704","1","2","3","4","5","2.47","2.53","1","6","3","3"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","2.48","1.5","554","1","2","3","4","6","2.37","2.59","1","10","2","3"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","2.37","1.5","4411","1","2","3","4","5","2.34","2.4","1","8","2","2"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","2.73","1.5","1430","1","1","4","5","11","2.64","2.82","1","13","3","3"
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","2.85","2.5","2854","1","2","4","5","7","2.79","2.91","1","8","3","3"
"2008","2","Ostdeutschland","2.57","1.5","1351","1","2","3","4","6","2.5","2.64","1","6","2","3"
"2008","2","Westdeutschland","2.93","2.5","3325","1","2","4","5","6","2.88","2.98","1","10","3","3"
"2008","3","Ostdeutschland","2.38","1.5","1383","1","2","3","4","5","2.32","2.44","1","6","2","2"
"2008","3","Westdeutschland","2.91","2.5","4016","1","2","4","4","6","2.87","2.95","1","8","3","3"
"2008","4","Ostdeutschland","2.31","1.5","1072","1","2","3","4","5","2.25","2.37","1","6","2","2"
"2008","4","Westdeutschland","2.55","1.5","4476","1","2","3","4","5","2.52","2.58","1","8","3","3"
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","2.49","1.5","585","1","2","3","4","6","2.38","2.6","1","10","2","3"
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","2.39","1.5","4385","1","2","3","4","5","2.36","2.42","1","7","2","2"
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","2.69","1.5","1223","1","1","4","5","6","2.59","2.79","1","14","2","3"
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","2.82","2.5","2555","1","2","4","5","6","2.76","2.88","1","8","3","3"
"2009","2","Ostdeutschland","2.53","1.5","1326","1","2","3","4","6","2.47","2.59","1","6","2","3"
"2009","2","Westdeutschland","2.96","2.5","2982","1","2","4","5","6","2.91","3.01","1","10","3","3"
"2009","3","Ostdeutschland","2.52","1.5","1356","1","2","3","4","6","2.46","2.58","1","7","2","3"
"2009","3","Westdeutschland","2.85","2.5","3518","1","2","4","4","6","2.81","2.89","1","7","3","3"
"2009","4","Ostdeutschland","2.35","1.5","1096","1","2","3","4","5","2.29","2.41","1","5","2","2"
"2009","4","Westdeutschland","2.54","1.5","4257","1","2","4","4","5","2.5","2.58","1","8","3","3"
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","2.54","1.5","581","1","2","3","4","6","2.43","2.65","1","10","2","2"
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","2.41","1.5","4327","1","2","3","4","5","2.38","2.44","1","7","2","2"
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","2.64","1.5","2224","1","1","4","5","6","2.57","2.71","1","14","3","4"
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","2.89","2.5","5909","1","2","4","5","8","2.84","2.94","1","15","4","4"
"2010","2","Ostdeutschland","2.44","1.5","2015","1","2","3","4","6","2.38","2.5","1","9","3","3"
"2010","2","Westdeutschland","2.9","2.5","6344","1","2","4","5","6","2.87","2.93","1","9","4","4"
"2010","3","Ostdeutschland","2.4","1.5","1634","1","2","3","4","6","2.34","2.46","1","7","3","3"
"2010","3","Westdeutschland","2.9","2.5","5587","1","2","4","5","6","2.86","2.94","1","9","4","4"
"2010","4","Ostdeutschland","2.37","1.5","1349","1","2","3","4","5","2.31","2.43","1","6","3","3"
"2010","4","Westdeutschland","2.56","1.5","5956","1","2","3","4","5","2.53","2.59","1","7","3","3"
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","2.45","1.5","708","1","2","3","4","5","2.36","2.54","1","7","3","3"
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","2.42","1.5","5742","1","2","3","4","5","2.39","2.45","1","7","3","3"
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","2.51","1.5","2449","1","1","3","4","6","2.44","2.58","1","12","3","3"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","2.87","2.5","6128","1","2","4","5","7","2.83","2.91","1","13","4","4"
"2011","2","Ostdeutschland","2.49","1.5","2104","1","2","3","4","7","2.43","2.55","1","8","3","3"
"2011","2","Westdeutschland","2.94","2.5","7165","1","2","4","5","7","2.9","2.98","1","12","4","4"
"2011","3","Ostdeutschland","2.38","1.5","1991","1","2","3","4","5","2.32","2.44","1","7","3","3"
"2011","3","Westdeutschland","2.79","2.5","6754","1","2","4","4","6","2.75","2.83","1","9","4","4"
"2011","4","Ostdeutschland","2.4","1.5","1675","1","2","3","4","5","2.34","2.46","1","7","3","3"
"2011","4","Westdeutschland","2.64","1.5","7621","1","2","4","4","5","2.61","2.67","1","7","3","3"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","2.47","1.5","927","1","2","3","4","5","2.4","2.54","1","7","2","3"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","2.44","1.5","7187","1","2","3","4","5","2.41","2.47","1","8","3","3"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","2.45","1.5","2095","1","1","3","4","7","2.38","2.52","1","12","3","3"
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","2.84","2.5","5042","1","1","4","5","8","2.79","2.89","1","11","4","4"
"2012","2","Ostdeutschland","2.38","1.5","2051","1","2","3","4","6","2.32","2.44","1","8","3","3"
"2012","2","Westdeutschland","2.96","2.5","6520","1","2","4","5","7","2.92","3","1","12","4","4"
"2012","3","Ostdeutschland","2.43","1.5","2020","1","2","3","4","5","2.37","2.49","1","6","3","3"
"2012","3","Westdeutschland","2.83","2.5","6822","1","2","4","4","6","2.8","2.86","1","9","4","4"
"2012","4","Ostdeutschland","2.36","1.5","1657","1","2","3","4","5","2.3","2.42","1","6","2","3"
"2012","4","Westdeutschland","2.64","1.5","7664","1","2","4","4","6","2.61","2.67","1","8","3","3"
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","2.48","1.5","1047","1","2","3","4","5","2.4","2.56","1","8","3","3"
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","2.45","1.5","7487","1","2","3","4","5","2.42","2.48","1","7","3","3"
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","2.43","1.5","2032","1","1","3","4","8","2.35","2.51","1","12","3","3"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","2.96","2.5","6749","1","2","4","5","8","2.91","3.01","1","13","4","4"
"2013","2","Ostdeutschland","2.51","1.5","2035","1","2","3","4","6","2.45","2.57","1","7","3","3"
"2013","2","Westdeutschland","3.01","2.5","7584","1","2","4","5","7","2.97","3.05","1","10","4","4"
"2013","3","Ostdeutschland","2.27","1.5","1784","1","2","3","4","5","2.21","2.33","1","6","2","3"
"2013","3","Westdeutschland","2.82","2.5","7562","1","2","4","4","6","2.79","2.85","1","11","4","4"
"2013","4","Ostdeutschland","2.37","1.5","1846","1","2","3","4","5","2.31","2.43","1","8","3","3"
"2013","4","Westdeutschland","2.6","1.5","8712","1","2","4","4","5","2.57","2.63","1","10","3","3"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","2.55","1.5","1139","1","2","3","4","5","2.48","2.62","1","6","3","3"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","2.41","1.5","8221","1","2","3","4","5","2.38","2.44","1","8","3","3"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","2.46","1.5","1515","1","1","3","5","9","2.37","2.55","1","10","3","3"
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","2.98","2.5","5026","1","2","4","5","9","2.92","3.04","1","12","4","4"
"2014","2","Ostdeutschland","2.5","1.5","1822","1","2","3","4","7","2.43","2.57","1","9","3","3"
"2014","2","Westdeutschland","2.99","2.5","6023","1","2","4","5","7","2.95","3.03","1","12","4","4"
"2014","3","Ostdeutschland","2.31","1.5","1744","1","2","3","4","6","2.24","2.38","1","7","2","3"
"2014","3","Westdeutschland","2.83","2.5","6498","1","2","4","5","7","2.79","2.87","1","10","4","4"
"2014","4","Ostdeutschland","2.36","1.5","1854","1","2","3","4","5","2.3","2.42","1","8","3","3"
"2014","4","Westdeutschland","2.6","1.5","7783","1","2","4","4","5","2.57","2.63","1","9","3","3"
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","2.52","1.5","1087","1","2","3","4","5","2.45","2.59","1","8","2","3"
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","2.45","1.5","8155","1","2","3","4","5","2.42","2.48","1","10","3","3"
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","2.38","1.5","1407","1","1","3","4","7","2.29","2.47","1","10","3","3"
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","2.97","2.5","5160","1","1","4","5","10","2.92","3.02","1","12","4","4"
"2015","2","Ostdeutschland","2.53","1.5","1530","1","1","3","4","8","2.45","2.61","1","9","3","3"
"2015","2","Westdeutschland","2.92","2.5","5687","1","2","4","5","8","2.88","2.96","1","12","4","4"
"2015","3","Ostdeutschland","2.41","1.5","1786","1","2","3","4","6","2.34","2.48","1","9","3","3"
"2015","3","Westdeutschland","2.82","1.5","6192","1","2","4","5","6","2.78","2.86","1","10","4","4"
"2015","4","Ostdeutschland","2.34","1.5","1823","1","2","3","4","5","2.28","2.4","1","8","3","3"
"2015","4","Westdeutschland","2.59","1.5","7725","1","2","4","4","6","2.56","2.62","1","8","3","3"
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","2.47","1.5","1177","1","2","3","4","5","2.41","2.53","1","6","2","3"
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","2.48","1.5","8563","1","2","3","4","5","2.45","2.51","1","8","3","3"
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","2.45","1.5","2644","1","1","3","5","7","2.37","2.53","1","12","4","4"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","3.08","2.5","10288","1","1","4","6","9","3.04","3.12","1","13","5","5"
"2016","2","Ostdeutschland","2.68","1.5","1363","1","2","4","5","9","2.58","2.78","1","9","3","3"
"2016","2","Westdeutschland","2.95","2.5","5094","1","2","4","5","7","2.9","3","1","13","4","4"
"2016","3","Ostdeutschland","2.38","1.5","1573","1","1","3","4","6","2.31","2.45","1","6","3","3"
"2016","3","Westdeutschland","2.82","2.5","5303","1","2","4","5","7","2.78","2.86","1","9","4","4"
"2016","4","Ostdeutschland","2.34","1.5","1849","1","2","3","4","5","2.28","2.4","1","7","2","3"
"2016","4","Westdeutschland","2.62","1.5","7426","1","2","4","4","6","2.59","2.65","1","9","3","3"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","2.51","1.5","1221","1","2","3","4","5","2.44","2.58","1","9","2","3"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","2.5","1.5","8327","1","2","3","4","5","2.47","2.53","1","7","3","3"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","2.66","1.5","2582","1","1","4","5","9","2.58","2.74","1","11","4","4"
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","3.18","2.5","11622","1","1","4","6","9","3.14","3.22","1","13","5","5"
"2017","2","Ostdeutschland","2.48","1.5","1425","1","1","3","4","7","2.4","2.56","1","8","3","3"
"2017","2","Westdeutschland","3.01","2.5","5126","1","2","4","5","8","2.96","3.06","1","11","4","4"
"2017","3","Ostdeutschland","2.43","1.5","1633","1","2","3","4","6","2.36","2.5","1","8","2","3"
"2017","3","Westdeutschland","2.81","1.5","5731","1","2","4","5","7","2.77","2.85","1","13","4","4"
"2017","4","Ostdeutschland","2.33","1.5","2113","1","2","3","4","5","2.27","2.39","1","7","2","3"
"2017","4","Westdeutschland","2.65","1.5","8074","1","2","4","4","6","2.62","2.68","1","8","3","3"
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","2.51","1.5","1625","1","2","3","4","5","2.46","2.56","1","6","2","3"
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","2.48","1.5","10222","1","2","3","4","5","2.46","2.5","1","8","3","3"
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","2.43","1.5","2329","1","1","3","4","7","2.34","2.52","1","11","4","4"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","3.06","2.5","9950","1","1","4","6","9","3.02","3.1","1","16","5","5"
"2018","2","Ostdeutschland","2.63","1.5","1302","1","1","3","5","9","2.53","2.73","1","9","3","3"
"2018","2","Westdeutschland","2.93","2.5","5022","1","2","4","5","8","2.88","2.98","1","11","4","4"
"2018","3","Ostdeutschland","2.51","1.5","1595","1","2","4","4","6","2.44","2.58","1","8","2","3"
"2018","3","Westdeutschland","2.9","1.5","5490","1","2","4","5","7","2.86","2.94","1","10","4","4"
"2018","4","Ostdeutschland","2.39","1.5","2273","1","2","3","4","5","2.34","2.44","1","6","2","3"
