"ple0019","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nein","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","Realschule","kein Migrationshintergrund","","","",""
"Ja","2010","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","Realschule","kein Migrationshintergrund","","","",""
"Nein","2010","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Ja","2011","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Ja","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Hauptschule","kein Migrationshintergrund","381","0.0643529729099935","0.0581708311460299","0.0705351146739572"
"Ja","2011","Hauptschule","direkter Migrationshintergrund","47","0.0672163954814608","0.0507658179489241","0.0836669730139975"
"Ja","2011","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Ja","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Realschule","kein Migrationshintergrund","338","0.0728691746675752","0.0657737859687524","0.079964563366398"
"Ja","2011","Realschule","direkter Migrationshintergrund","7","","",""
"Ja","2011","Realschule","indirekter Migrationshintergrund","12","","",""
"Ja","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(Fach-)Abitur","kein Migrationshintergrund","106","0.0632443547571345","0.0523142419667016","0.0741744675475674"
"Ja","2011","(Fach-)Abitur","direkter Migrationshintergrund","23","","",""
"Ja","2011","(Fach-)Abitur","indirekter Migrationshintergrund","6","","",""
"Ja","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","AkademikerIn","kein Migrationshintergrund","226","0.0576848713791681","0.0505570595466359","0.0648126832117002"
"Ja","2011","AkademikerIn","direkter Migrationshintergrund","22","","",""
"Ja","2011","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Ja","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(noch) kein Abschluss","kein Migrationshintergrund","349","0.959957763120532","0.939761127344378","0.980154398896685"
"Nein","2011","(noch) kein Abschluss","direkter Migrationshintergrund","122","0.886633709518449","0.832548911399452","0.940718507637446"
"Nein","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","65","0.97241022098098","0.93319004317745","1.01163039878451"
"Nein","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Hauptschule","kein Migrationshintergrund","5671","0.935647027090006","0.929464885326043","0.94182916885397"
"Nein","2011","Hauptschule","direkter Migrationshintergrund","843","0.932783604518539","0.916333026986002","0.949234182051076"
"Nein","2011","Hauptschule","indirekter Migrationshintergrund","189","0.894956115666171","0.853288113313835","0.936624118018507"
"Nein","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Realschule","kein Migrationshintergrund","4817","0.927130825332425","0.920035436633602","0.934226214031248"
"Nein","2011","Realschule","direkter Migrationshintergrund","164","0.956400509079644","0.925794222225751","0.987006795933537"
"Nein","2011","Realschule","indirekter Migrationshintergrund","177","0.952785396020543","0.922547406617884","0.983023385423201"
"Nein","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(Fach-)Abitur","kein Migrationshintergrund","1799","0.936755645242865","0.925825532452433","0.947685758033298"
"Nein","2011","(Fach-)Abitur","direkter Migrationshintergrund","370","0.946974064303822","0.924819407407739","0.969128721199904"
"Nein","2011","(Fach-)Abitur","indirekter Migrationshintergrund","137","0.978517567030243","0.954754301634219","1.00228083242627"
"Nein","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","AkademikerIn","kein Migrationshintergrund","3884","0.942315128620832","0.9351873167883","0.949442940453364"
"Nein","2011","AkademikerIn","direkter Migrationshintergrund","348","0.94448156344221","0.921148993027161","0.967814133857258"
"Nein","2011","AkademikerIn","indirekter Migrationshintergrund","102","0.95545253042398","0.916543331391344","0.994361729456616"
"Nein","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Realschule","kein Migrationshintergrund","","","",""
"Ja","2012","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","Realschule","kein Migrationshintergrund","","","",""
"Nein","2012","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"Ja","2013","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Ja","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Ja","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","Hauptschule","kein Migrationshintergrund","400","0.0795368696287982","0.0722633762025616","0.0868103630550348"
"Ja","2013","Hauptschule","direkter Migrationshintergrund","49","0.0807521678594314","0.060837317471546","0.100667018247317"
"Ja","2013","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Ja","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","Realschule","kein Migrationshintergrund","374","0.0828436064610195","0.0749890292281191","0.0906981836939198"
"Ja","2013","Realschule","direkter Migrationshintergrund","5","","",""
"Ja","2013","Realschule","indirekter Migrationshintergrund","15","","",""
"Ja","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","(Fach-)Abitur","kein Migrationshintergrund","123","0.080279140785933","0.0675591584273318","0.0929991231445342"
"Ja","2013","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Ja","2013","(Fach-)Abitur","indirekter Migrationshintergrund","6","","",""
"Ja","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","AkademikerIn","kein Migrationshintergrund","257","0.0676385338105156","0.0598533249650574","0.0754237426559738"
"Ja","2013","AkademikerIn","direkter Migrationshintergrund","22","","",""
"Ja","2013","AkademikerIn","indirekter Migrationshintergrund","7","","",""
"Ja","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","(noch) kein Abschluss","kein Migrationshintergrund","307","0.939960630120215","0.914133312395803","0.965787947844628"
"Nein","2013","(noch) kein Abschluss","direkter Migrationshintergrund","85","0.880913766128682","0.816123471732534","0.945704060524829"
"Nein","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","60","0.976671711655472","0.939398779558644","1.0139446437523"
"Nein","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","Hauptschule","kein Migrationshintergrund","4916","0.920463130371202","0.913189636944965","0.927736623797438"
"Nein","2013","Hauptschule","direkter Migrationshintergrund","670","0.919247832140568","0.899332981752683","0.939162682528454"
"Nein","2013","Hauptschule","indirekter Migrationshintergrund","163","0.905806355571788","0.863369726465634","0.948242984677941"
"Nein","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","Realschule","kein Migrationshintergrund","4357","0.917156393538981","0.90930181630608","0.925010970771881"
"Nein","2013","Realschule","direkter Migrationshintergrund","139","0.957039098801302","0.923920772794794","0.990157424807811"
"Nein","2013","Realschule","indirekter Migrationshintergrund","150","0.872539521472472","0.821654912100595","0.923424130844349"
"Nein","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","(Fach-)Abitur","kein Migrationshintergrund","1630","0.919720859214067","0.907000876855466","0.932440841572668"
"Nein","2013","(Fach-)Abitur","direkter Migrationshintergrund","316","0.950651772250927","0.927561117268049","0.973742427233805"
"Nein","2013","(Fach-)Abitur","indirekter Migrationshintergrund","118","0.978882410819889","0.953576342316622","1.00418847932316"
"Nein","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","AkademikerIn","kein Migrationshintergrund","3740","0.932361466189484","0.924576257344026","0.940146675034943"
"Nein","2013","AkademikerIn","direkter Migrationshintergrund","333","0.944988813818079","0.921271103899426","0.968706523736732"
"Nein","2013","AkademikerIn","indirekter Migrationshintergrund","107","0.946139198161273","0.904700167260042","0.987578229062503"
"Nein","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Realschule","kein Migrationshintergrund","","","",""
"Nein","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(noch) kein Abschluss","kein Migrationshintergrund","25","","",""
"Ja","2015","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"Ja","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Ja","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Hauptschule","kein Migrationshintergrund","439","0.0886961400449684","0.0811272462254024","0.0962650338645345"
"Ja","2015","Hauptschule","direkter Migrationshintergrund","105","0.0961222177674782","0.0814623818286393","0.110782053706317"
"Ja","2015","Hauptschule","indirekter Migrationshintergrund","32","0.0601717865150566","0.0367499367895147","0.0835936362405985"
"Ja","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Realschule","kein Migrationshintergrund","522","0.0920402840325447","0.0845676415949649","0.0995129264701244"
"Ja","2015","Realschule","direkter Migrationshintergrund","17","","",""
"Ja","2015","Realschule","indirekter Migrationshintergrund","21","","",""
"Ja","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(Fach-)Abitur","kein Migrationshintergrund","182","0.0785709816504093","0.0676714103577752","0.0894705529430433"
"Ja","2015","(Fach-)Abitur","direkter Migrationshintergrund","50","0.0445408364389559","0.0317356542734706","0.0573460186044413"
"Ja","2015","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Ja","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","AkademikerIn","kein Migrationshintergrund","323","0.0754864195511356","0.0678885287710838","0.0830843103311874"
"Ja","2015","AkademikerIn","direkter Migrationshintergrund","47","0.0480216217070338","0.0345939545953096","0.0614492888187581"
"Ja","2015","AkademikerIn","indirekter Migrationshintergrund","16","","",""
"Ja","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","(noch) kein Abschluss","kein Migrationshintergrund","368","0.915832955163133","0.888383673167086","0.943282237159181"
"Nein","2015","(noch) kein Abschluss","direkter Migrationshintergrund","273","0.879516166120041","0.842431998274402","0.916600333965679"
"Nein","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","121","0.958379662147968","0.923644620363331","0.993114703932606"
"Nein","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","Hauptschule","kein Migrationshintergrund","4981","0.911303859955032","0.903734966135466","0.918872753774598"
"Nein","2015","Hauptschule","direkter Migrationshintergrund","1448","0.903877782232522","0.889217946293683","0.918537618171361"
"Nein","2015","Hauptschule","indirekter Migrationshintergrund","364","0.939828213484943","0.916406363759402","0.963250063210485"
"Nein","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","Realschule","kein Migrationshintergrund","5227","0.907959715967455","0.900487073529876","0.915432358405035"
"Nein","2015","Realschule","direkter Migrationshintergrund","331","0.922096185984053","0.89393662095807","0.950255751010035"
"Nein","2015","Realschule","indirekter Migrationshintergrund","381","0.925580823611285","0.899925076373752","0.951236570848817"
"Nein","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","(Fach-)Abitur","kein Migrationshintergrund","2159","0.921429018349591","0.910529447056957","0.932328589642225"
"Nein","2015","(Fach-)Abitur","direkter Migrationshintergrund","947","0.955459163561044","0.942653981395559","0.968264345726529"
"Nein","2015","(Fach-)Abitur","indirekter Migrationshintergrund","294","0.953501885003203","0.930212301680698","0.976791468325709"
"Nein","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","AkademikerIn","kein Migrationshintergrund","4321","0.924513580448864","0.916915689668813","0.932111471228916"
"Nein","2015","AkademikerIn","direkter Migrationshintergrund","927","0.951978378292966","0.938550711181242","0.96540604540469"
"Nein","2015","AkademikerIn","indirekter Migrationshintergrund","239","0.932429071985041","0.901620905998767","0.963237237971315"
"Nein","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","Realschule","kein Migrationshintergrund","","","",""
"Nein","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","(noch) kein Abschluss","kein Migrationshintergrund","41","0.102294178758737","0.0752970305368357","0.129291326980638"
"Ja","2017","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.178889451431744","0.137601125350197","0.220177777513291"
"Ja","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Ja","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","Hauptschule","kein Migrationshintergrund","431","0.0873760771687924","0.0797418934256075","0.0950102609119774"
