year,bula_h,sampreg,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Baden-Wuerttemberg,West,Yes,0.26250,500,2123,0.24378,0.28123
2013,Baden-Wuerttemberg,West,No,0.73750,1623,2123,0.71877,0.75622
2013,Bavaria,West,Yes,0.26320,763,2947,0.24730,0.27910
2013,Bavaria,West,No,0.73680,2184,2947,0.72090,0.75270
2013,Berlin,West,Yes,0.25962,111,443,0.21875,0.30050
2013,Berlin,West,No,0.74038,332,443,0.69950,0.78125
2013,Berlin,East,Yes,0.34724,106,325,0.29540,0.39908
2013,Berlin,East,No,0.65276,219,325,0.60092,0.70460
2013,Brandenburg,East,Yes,0.33921,278,780,0.30596,0.37246
2013,Brandenburg,East,No,0.66079,502,780,0.62754,0.69404
2013,Mecklenburg-Western Pomerania,East,Yes,0.43386,170,454,0.38822,0.47950
2013,Mecklenburg-Western Pomerania,East,No,0.56614,284,454,0.52050,0.61178
2013,Saxony,East,Yes,0.35552,471,1335,0.32983,0.38120
2013,Saxony,East,No,0.64448,864,1335,0.61880,0.67017
2013,Saxony-Anhalt,East,Yes,0.39808,294,759,0.36323,0.43293
2013,Saxony-Anhalt,East,No,0.60192,465,759,0.56707,0.63677
2013,Thuringa,East,Yes,0.30616,256,799,0.27419,0.33814
2013,Thuringa,East,No,0.69384,543,799,0.66186,0.72581
2015,Schleswig-Holstein,West,Yes,0.24815,215,874,0.21949,0.27680
2015,Schleswig-Holstein,West,No,0.75185,659,874,0.72320,0.78051
2015,Hamburg,West,Yes,0.23917,81,426,0.19861,0.27972
2015,Hamburg,West,No,0.76083,345,426,0.72028,0.80139
2015,Lower Saxony,West,Yes,0.29285,567,2421,0.27472,0.31099
2015,Lower Saxony,West,No,0.70715,1854,2421,0.68901,0.72528
2015,Bremen,West,Yes,0.21675,33,172,0.15499,0.27850
2015,Bremen,West,No,0.78325,139,172,0.72150,0.84501
2015,North Rhine-Westphalia,West,Yes,0.26849,1111,5165,0.25640,0.28058
2015,North Rhine-Westphalia,West,No,0.73151,4054,5165,0.71942,0.74360
2015,Hesse,West,Yes,0.27023,403,1705,0.24915,0.29132
2015,Hesse,West,No,0.72977,1302,1705,0.70868,0.75085
2015,"Rhineland-Palatinate, Saarland",West,Yes,0.26819,349,1496,0.24574,0.29065
2015,"Rhineland-Palatinate, Saarland",West,No,0.73181,1147,1496,0.70935,0.75426
2015,Baden-Wuerttemberg,West,Yes,0.24410,582,2985,0.22869,0.25951
2015,Baden-Wuerttemberg,West,No,0.75590,2403,2985,0.74049,0.77131
2015,Bavaria,West,Yes,0.23937,832,4027,0.22619,0.25255
2015,Bavaria,West,No,0.76063,3195,4027,0.74745,0.77381
2015,Berlin,West,Yes,0.24728,111,516,0.21002,0.28455
2015,Berlin,West,No,0.75272,405,516,0.71545,0.78998
2015,Berlin,East,Yes,0.35497,116,396,0.30779,0.40216
2015,Berlin,East,No,0.64503,280,396,0.59784,0.69221
2015,Brandenburg,East,Yes,0.33180,318,984,0.30236,0.36123
2015,Brandenburg,East,No,0.66820,666,984,0.63877,0.69764
2015,Mecklenburg-Western Pomerania,East,Yes,0.36830,177,557,0.32821,0.40840
2015,Mecklenburg-Western Pomerania,East,No,0.63170,380,557,0.59160,0.67179
2015,Saxony,East,Yes,0.33550,473,1511,0.31168,0.35931
2015,Saxony,East,No,0.66450,1038,1511,0.64069,0.68832
2015,Saxony-Anhalt,East,Yes,0.37986,297,885,0.34787,0.41186
2015,Saxony-Anhalt,East,No,0.62014,588,885,0.58814,0.65213
2015,Thuringa,East,Yes,0.31361,278,920,0.28362,0.34361
2015,Thuringa,East,No,0.68639,642,920,0.65639,0.71638
2017,Schleswig-Holstein,West,Yes,0.26042,209,951,0.23252,0.28833
2017,Schleswig-Holstein,West,No,0.73958,742,951,0.71167,0.76748
2017,Hamburg,West,Yes,0.21478,95,466,0.17746,0.25211
2017,Hamburg,West,No,0.78522,371,466,0.74789,0.82254
2017,Lower Saxony,West,Yes,0.28234,612,2697,0.26535,0.29933
2017,Lower Saxony,West,No,0.71766,2085,2697,0.70067,0.73465
2017,Bremen,West,Yes,0.23836,47,220,0.18192,0.29479
2017,Bremen,West,No,0.76164,173,220,0.70521,0.81808
2017,North Rhine-Westphalia,West,Yes,0.26662,1256,5524,0.25496,0.27828
2017,North Rhine-Westphalia,West,No,0.73338,4268,5524,0.72172,0.74504
2017,Hesse,West,Yes,0.26676,435,1789,0.24626,0.28726
2017,Hesse,West,No,0.73324,1354,1789,0.71274,0.75374
2017,"Rhineland-Palatinate, Saarland",West,Yes,0.29811,356,1524,0.27513,0.32108
2017,"Rhineland-Palatinate, Saarland",West,No,0.70189,1168,1524,0.67892,0.72487
2017,Baden-Wuerttemberg,West,Yes,0.24687,614,3018,0.23148,0.26225
2017,Baden-Wuerttemberg,West,No,0.75313,2404,3018,0.73775,0.76852
2017,Bavaria,West,Yes,0.25570,924,4211,0.24253,0.26888
2017,Bavaria,West,No,0.74430,3287,4211,0.73112,0.75747
2017,Berlin,West,Yes,0.19715,129,559,0.16414,0.23016
2017,Berlin,West,No,0.80285,430,559,0.76984,0.83586
2017,Berlin,East,Yes,0.30305,122,430,0.25956,0.34654
2017,Berlin,East,No,0.69695,308,430,0.65346,0.74044
2017,Brandenburg,East,Yes,0.36651,353,1033,0.33711,0.39591
2017,Brandenburg,East,No,0.63349,680,1033,0.60409,0.66289
2017,Mecklenburg-Western Pomerania,East,Yes,0.34963,180,573,0.31055,0.38871
2017,Mecklenburg-Western Pomerania,East,No,0.65037,393,573,0.61129,0.68945
2017,Saxony,East,Yes,0.31404,502,1653,0.29166,0.33642
2017,Saxony,East,No,0.68596,1151,1653,0.66358,0.70834
2017,Saxony-Anhalt,East,Yes,0.36753,306,923,0.33641,0.39865
2017,Saxony-Anhalt,East,No,0.63247,617,923,0.60135,0.66359
2017,Thuringa,East,Yes,0.27359,272,978,0.24564,0.30154
2017,Thuringa,East,No,0.72641,706,978,0.69846,0.75436
2019,Schleswig-Holstein,West,Yes,0.27646,228,956,0.24810,0.30483
2019,Schleswig-Holstein,West,No,0.72354,728,956,0.69517,0.75190
2019,Hamburg,West,Yes,0.20570,95,529,0.17122,0.24018
2019,Hamburg,West,No,0.79430,434,529,0.75982,0.82878
2019,Lower Saxony,West,Yes,0.28830,614,2494,0.27052,0.30608
2019,Lower Saxony,West,No,0.71170,1880,2494,0.69392,0.72948
2019,Bremen,West,Yes,0.23650,51,219,0.18009,0.29290
2019,Bremen,West,No,0.76350,168,219,0.70710,0.81991
2019,North Rhine-Westphalia,West,Yes,0.26791,1346,5406,0.25610,0.27972
2019,North Rhine-Westphalia,West,No,0.73209,4060,5406,0.72028,0.74390
2019,Hesse,West,Yes,0.27995,442,1711,0.25867,0.30123
2019,Hesse,West,No,0.72005,1269,1711,0.69877,0.74133
2019,"Rhineland-Palatinate, Saarland",West,Yes,0.31689,391,1466,0.29307,0.34072
2019,"Rhineland-Palatinate, Saarland",West,No,0.68311,1075,1466,0.65928,0.70693
2019,Baden-Wuerttemberg,West,Yes,0.26278,673,2799,0.24647,0.27909
2019,Baden-Wuerttemberg,West,No,0.73722,2126,2799,0.72091,0.75353
2019,Bavaria,West,Yes,0.24332,891,3951,0.22994,0.25670
2019,Bavaria,West,No,0.75668,3060,3951,0.74330,0.77006
2019,Berlin,Does not apply,No,0.85026,63,63,0.76145,0.93908
2019,Berlin,West,Yes,0.24740,141,573,0.21204,0.28276
2019,Berlin,West,No,0.75260,432,573,0.71724,0.78796
2019,Berlin,East,Yes,0.31912,103,378,0.27206,0.36617
2019,Berlin,East,No,0.68088,275,378,0.63383,0.72794
2019,Brandenburg,East,Yes,0.33466,363,1111,0.30690,0.36242
2019,Brandenburg,East,No,0.66534,748,1111,0.63758,0.69310
2019,Mecklenburg-Western Pomerania,East,Yes,0.39240,198,611,0.35365,0.43115
2019,Mecklenburg-Western Pomerania,East,No,0.60760,413,611,0.56885,0.64635
2019,Saxony,East,Yes,0.31716,499,1634,0.29459,0.33974
2019,Saxony,East,No,0.68284,1135,1634,0.66026,0.70541
2019,Saxony-Anhalt,East,Yes,0.38473,313,889,0.35273,0.41673
2019,Saxony-Anhalt,East,No,0.61527,576,889,0.58327,0.64727
2019,Thuringa,East,Yes,0.29925,275,923,0.26969,0.32881
2019,Thuringa,East,No,0.70075,648,923,0.67119,0.73031
2021,Schleswig-Holstein,West,Yes,0.22662,155,825,0.19804,0.25521
2021,Schleswig-Holstein,West,No,0.77338,670,825,0.74479,0.80196
2021,Hamburg,West,Yes,0.24624,95,450,0.20639,0.28609
2021,Hamburg,West,No,0.75376,355,450,0.71391,0.79361
2021,Lower Saxony,West,Yes,0.28688,441,1881,0.26644,0.30733
2021,Lower Saxony,West,No,0.71312,1440,1881,0.69267,0.73356
2021,Bremen,West,No,0.77288,125,125,0.69913,0.84662
2021,North Rhine-Westphalia,West,Yes,0.28000,940,4112,0.26627,0.29372
2021,North Rhine-Westphalia,West,No,0.72000,3172,4112,0.70628,0.73373
2021,Hesse,West,Yes,0.28104,284,1323,0.25681,0.30528
2021,Hesse,West,No,0.71896,1039,1323,0.69472,0.74319
2021,"Rhineland-Palatinate, Saarland",West,Yes,0.36530,288,996,0.33538,0.39522
2021,"Rhineland-Palatinate, Saarland",West,No,0.63470,708,996,0.60478,0.66462
2021,Baden-Wuerttemberg,West,Yes,0.26280,465,2167,0.24427,0.28134
2021,Baden-Wuerttemberg,West,No,0.73720,1702,2167,0.71866,0.75573
2021,Bavaria,West,Yes,0.25681,671,2852,0.24077,0.27285
2021,Bavaria,West,No,0.74319,2181,2852,0.72715,0.75923
2021,Berlin,West,Yes,0.22012,111,559,0.18575,0.25450
2021,Berlin,West,No,0.77988,448,559,0.74550,0.81425
2021,Berlin,East,Yes,0.33596,76,347,0.28619,0.38573
2021,Berlin,East,No,0.66404,271,347,0.61427,0.71381
2021,Brandenburg,East,Yes,0.32162,234,701,0.28702,0.35622
2021,Brandenburg,East,No,0.67838,467,701,0.64378,0.71298
2021,Mecklenburg-Western Pomerania,East,Yes,0.41837,156,407,0.37038,0.46635
2021,Mecklenburg-Western Pomerania,East,No,0.58163,251,407,0.53365,0.62962
2021,Saxony,East,Yes,0.29092,337,1160,0.26477,0.31707
2021,Saxony,East,No,0.70908,823,1160,0.68293,0.73523
2021,Saxony-Anhalt,East,Yes,0.35072,189,599,0.31247,0.38897
2021,Saxony-Anhalt,East,No,0.64928,410,599,0.61103,0.68753
2021,Thuringa,East,Yes,0.27434,176,633,0.23956,0.30913
2021,Thuringa,East,No,0.72566,457,633,0.69087,0.76044
