"hlf0261","year","quintil","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2000","2","Laendlicher Raum","3343","0.970494883149206","0.96482195404312","0.976167812255293"
"Nein","2000","3","Staedtischer Raum","4197","0.934074874745812","0.926772423783644","0.94137732570798"
"Nein","2000","3","Laendlicher Raum","2167","0.957179618183498","0.948821796058351","0.965537440308644"
"Nein","2000","4","Staedtischer Raum","2981","0.880084772185689","0.869147431796426","0.891022112574952"
"Nein","2000","4","Laendlicher Raum","1199","0.884915550980162","0.867634439246527","0.902196662713798"
"Nein","2000","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Nein","2000","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2001","2","Staedtischer Raum","132","0.0352374280875035","0.0299424925951216","0.0405323635798854"
"Ja, regelmaessig","2001","2","Laendlicher Raum","35","0.0188154089330971","0.0139230934408471","0.0237077244253471"
"Ja, regelmaessig","2001","3","Staedtischer Raum","152","0.0455736684840948","0.0392534461042415","0.0518938908639481"
"Ja, regelmaessig","2001","3","Laendlicher Raum","58","0.0298124286699899","0.0225678322982318","0.0370570250417479"
"Ja, regelmaessig","2001","4","Staedtischer Raum","256","0.0837558711458862","0.0743028600933065","0.0932088821984659"
"Ja, regelmaessig","2001","4","Laendlicher Raum","76","0.0703610323744985","0.0565483360159229","0.0841737287330741"
"Ja, regelmaessig","2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2001","2","Staedtischer Raum","64","0.0189895410552146","0.0150699351610721","0.0229091469493571"
"Ja, gelegentlich","2001","2","Laendlicher Raum","30","0.0154070336516883","0.0109722734101891","0.0198417938931875"
"Ja, gelegentlich","2001","3","Staedtischer Raum","122","0.0369565776866451","0.0312395148320304","0.0426736405412598"
"Ja, gelegentlich","2001","3","Laendlicher Raum","36","0.0185809212085482","0.0128285284475287","0.0243333139695678"
"Ja, gelegentlich","2001","4","Staedtischer Raum","151","0.0485797805056753","0.0412435850132229","0.0559159759981277"
"Ja, gelegentlich","2001","4","Laendlicher Raum","36","0.0368112649700573","0.026641725840679","0.0469808040994356"
"Ja, gelegentlich","2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Nein","2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Nein","2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Nein","2001","2","Staedtischer Raum","4462","0.945773030857282","0.939269495921338","0.952276565793226"
"Nein","2001","2","Laendlicher Raum","2898","0.965777557415215","0.959231552582308","0.972323562248121"
"Nein","2001","3","Staedtischer Raum","3909","0.91746975382926","0.909130895282681","0.92580861237584"
"Nein","2001","3","Laendlicher Raum","2023","0.951606650121462","0.942465323237842","0.960747977005082"
"Nein","2001","4","Staedtischer Raum","2892","0.867664348348439","0.856101329331785","0.879227367365092"
"Nein","2001","4","Laendlicher Raum","1205","0.892827702655444","0.876121401641353","0.909534003669536"
"Nein","2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Nein","2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2002","2","Staedtischer Raum","93","0.0294108750069181","0.0242208527172358","0.0346008972966005"
"Ja, regelmaessig","2002","2","Laendlicher Raum","16","","",""
"Ja, regelmaessig","2002","3","Staedtischer Raum","156","0.0453798131813967","0.038816359938597","0.0519432664241963"
"Ja, regelmaessig","2002","3","Laendlicher Raum","39","0.0216472883016858","0.015403670019549","0.0278909065838227"
"Ja, regelmaessig","2002","4","Staedtischer Raum","262","0.0634182103494525","0.0558580210406252","0.0709783996582798"
"Ja, regelmaessig","2002","4","Laendlicher Raum","82","0.0341080605412582","0.0258326434672054","0.042383477615311"
"Ja, regelmaessig","2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2002","2","Staedtischer Raum","71","0.0198570355791593","0.0155715557014188","0.0241425154568998"
"Ja, gelegentlich","2002","2","Laendlicher Raum","20","","",""
"Ja, gelegentlich","2002","3","Staedtischer Raum","81","0.0266017907550286","0.0215273703478246","0.0316762111622325"
"Ja, gelegentlich","2002","3","Laendlicher Raum","36","0.0260510924318727","0.0192172033793559","0.0328849814843894"
"Ja, gelegentlich","2002","4","Staedtischer Raum","153","0.0374075871580753","0.0315211313210674","0.0432940429950832"
"Ja, gelegentlich","2002","4","Laendlicher Raum","61","0.0267907103702759","0.0194287691580893","0.0341526515824625"
"Ja, gelegentlich","2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Nein","2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Nein","2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Nein","2002","2","Staedtischer Raum","3907","0.950732089413923","0.944083818806384","0.957380360021461"
"Nein","2002","2","Laendlicher Raum","2446","0.979625241492357","0.97406717905946","0.985183303925255"
"Nein","2002","3","Staedtischer Raum","3626","0.928018396063575","0.919868073643494","0.936168718483656"
"Nein","2002","3","Laendlicher Raum","2012","0.952301619266442","0.943157835530361","0.961445403002522"
"Nein","2002","4","Staedtischer Raum","3577","0.899174202492472","0.889833907840519","0.908514497144425"
"Nein","2002","4","Laendlicher Raum","1705","0.939101229088466","0.928197938775506","0.950004519401426"
"Nein","2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Nein","2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2003","2","Staedtischer Raum","93","0.0339029851352839","0.0281411898252266","0.0396647804453411"
"Ja, regelmaessig","2003","2","Laendlicher Raum","27","","",""
"Ja, regelmaessig","2003","3","Staedtischer Raum","166","0.043767322194035","0.0373810627257457","0.0501535816623243"
"Ja, regelmaessig","2003","3","Laendlicher Raum","17","","",""
"Ja, regelmaessig","2003","4","Staedtischer Raum","261","0.0688507588759427","0.0610382534129904","0.0766632643388951"
"Ja, regelmaessig","2003","4","Laendlicher Raum","105","0.0521324627941665","0.0417648042063579","0.0625001213819752"
"Ja, regelmaessig","2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2003","2","Staedtischer Raum","44","0.0185906009819234","0.0142902856031702","0.0228909163606766"
"Ja, gelegentlich","2003","2","Laendlicher Raum","24","","",""
"Ja, gelegentlich","2003","3","Staedtischer Raum","78","0.024075047783913","0.0192900518730121","0.0288600436948138"
"Ja, gelegentlich","2003","3","Laendlicher Raum","51","0.0333522815162231","0.0257888996191659","0.0409156634132803"
"Ja, gelegentlich","2003","4","Staedtischer Raum","153","0.0404375314388952","0.034359607430531","0.0465154554472594"
"Ja, gelegentlich","2003","4","Laendlicher Raum","65","0.0301484561046776","0.0221733235425422","0.0381235886668129"
"Ja, gelegentlich","2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Nein","2003","2","Staedtischer Raum","3653","0.947506413882793","0.940406179477222","0.954606648288363"
"Nein","2003","2","Laendlicher Raum","2249","0.971073722870266","0.964224259531131","0.977923186209402"
"Nein","2003","3","Staedtischer Raum","3698","0.932157630022052","0.924307353299274","0.94000790674483"
"Nein","2003","3","Laendlicher Raum","2097","0.95387080371472","0.945034881934513","0.962706725494926"
"Nein","2003","4","Staedtischer Raum","3621","0.890711709685162","0.881084914803806","0.900338504566519"
"Nein","2003","4","Laendlicher Raum","1596","0.917719081101156","0.904902942697539","0.930535219504773"
"Nein","2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Nein","2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2004","2","Staedtischer Raum","59","0.0232467186290201","0.0183939915047827","0.0280994457532576"
"Ja, regelmaessig","2004","2","Laendlicher Raum","28","","",""
"Ja, regelmaessig","2004","3","Staedtischer Raum","98","0.0267698220250602","0.0216181245687351","0.0319215194813853"
"Ja, regelmaessig","2004","3","Laendlicher Raum","24","","",""
"Ja, regelmaessig","2004","4","Staedtischer Raum","186","0.0499729597920905","0.0431857564651937","0.0567601631189874"
"Ja, regelmaessig","2004","4","Laendlicher Raum","75","0.0411371315604596","0.0317429662817348","0.0505312968391844"
"Ja, regelmaessig","2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2004","2","Staedtischer Raum","45","0.0177045951377424","0.0134576499275742","0.0219515403479105"
"Ja, gelegentlich","2004","2","Laendlicher Raum","23","","",""
"Ja, gelegentlich","2004","3","Staedtischer Raum","115","0.0315186526685114","0.0259423122611232","0.0370949930758995"
"Ja, gelegentlich","2004","3","Laendlicher Raum","40","0.0169031805593587","0.0114002358587425","0.0224061252599749"
"Ja, gelegentlich","2004","4","Staedtischer Raum","135","0.0471271764549522","0.0405261948756981","0.0537281580342062"
"Ja, gelegentlich","2004","4","Laendlicher Raum","52","0.0327321038046448","0.0243157634448329","0.0411484441644568"
"Ja, gelegentlich","2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Nein","2004","2","Staedtischer Raum","3600","0.959048686233237","0.952666538560011","0.965430833906463"
"Nein","2004","2","Laendlicher Raum","2146","0.967714601270878","0.960323489213647","0.975105713328109"
"Nein","2004","3","Staedtischer Raum","3558","0.941711525306428","0.934233789571485","0.949189261041371"
"Nein","2004","3","Laendlicher Raum","2044","0.967835974647397","0.960304173140918","0.975367776153876"
"Nein","2004","4","Staedtischer Raum","3638","0.902899863752957","0.893676590965154","0.91212313654076"
"Nein","2004","4","Laendlicher Raum","1590","0.926130764634896","0.913759021322045","0.938502507947746"
"Nein","2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Nein","2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2005","2","Staedtischer Raum","73","0.0314524590702848","0.0256003370080285","0.0373045811325411"
"Ja, regelmaessig","2005","2","Laendlicher Raum","29","","",""
"Ja, regelmaessig","2005","3","Staedtischer Raum","110","0.0373405899063116","0.0311325913895095","0.0435485884231136"
"Ja, regelmaessig","2005","3","Laendlicher Raum","24","","",""
"Ja, regelmaessig","2005","4","Staedtischer Raum","254","0.0701346244078049","0.0619914564902064","0.0782777923254033"
"Ja, regelmaessig","2005","4","Laendlicher Raum","61","0.0242644556748488","0.0168869219134509","0.0316419894362467"
"Ja, regelmaessig","2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2005","2","Staedtischer Raum","54","0.0201510384211407","0.0154395960264265","0.0248624808158549"
"Ja, gelegentlich","2005","2","Laendlicher Raum","14","","",""
"Ja, gelegentlich","2005","3","Staedtischer Raum","74","0.0273540528531218","0.0220131716443876","0.0326949340618559"
"Ja, gelegentlich","2005","3","Laendlicher Raum","38","0.0285306807876544","0.0211243017310537","0.0359370598442551"
"Ja, gelegentlich","2005","4","Staedtischer Raum","182","0.0494799736947409","0.042564650534678","0.0563952968548039"
"Ja, gelegentlich","2005","4","Laendlicher Raum","59","0.0413976484545895","0.0318462503443378","0.0509490465648412"
"Ja, gelegentlich","2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Nein","2005","2","Staedtischer Raum","3290","0.948396502508574","0.94097895832005","0.955814046697099"
"Nein","2005","2","Laendlicher Raum","2009","0.974038374077983","0.967157978781408","0.980918769374558"
"Nein","2005","3","Staedtischer Raum","3399","0.935305357240567","0.927250913406212","0.943359801074921"
"Nein","2005","3","Laendlicher Raum","1879","0.958150055909521","0.949241659606194","0.967058452212847"
"Nein","2005","4","Staedtischer Raum","3342","0.880385401897454","0.870037659150455","0.890733144644454"
"Nein","2005","4","Laendlicher Raum","1551","0.934337895870562","0.922461921663076","0.946213870078047"
"Nein","2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Nein","2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2006","2","Staedtischer Raum","87","0.0340482992866705","0.02815035604671","0.0399462425266309"
"Ja, regelmaessig","2006","2","Laendlicher Raum","38","0.0159853735740868","0.0108361932580246","0.021134553890149"
"Ja, regelmaessig","2006","3","Staedtischer Raum","107","0.0300941699730418","0.0245936803052606","0.0355946596408231"
"Ja, regelmaessig","2006","3","Laendlicher Raum","29","","",""
"Ja, regelmaessig","2006","4","Staedtischer Raum","277","0.0604186090657759","0.0532325610442804","0.0676046570872714"
"Ja, regelmaessig","2006","4","Laendlicher Raum","94","0.0385024413695894","0.0296749991480337","0.0473298835911451"
"Ja, regelmaessig","2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2006","2","Staedtischer Raum","59","0.020826146167263","0.0161819609545584","0.0254703313799677"
"Ja, gelegentlich","2006","2","Laendlicher Raum","24","","",""
"Ja, gelegentlich","2006","3","Staedtischer Raum","83","0.0254385945327458","0.0203693114473312","0.0305078776181604"
"Ja, gelegentlich","2006","3","Laendlicher Raum","42","0.0324250563902801","0.0249777211401538","0.0398723916404064"
"Ja, gelegentlich","2006","4","Staedtischer Raum","199","0.0505782763197702","0.0439690725034253","0.0571874801361152"
"Ja, gelegentlich","2006","4","Laendlicher Raum","51","0.0241282282415602","0.0170881781267804","0.0311682783563399"
"Ja, gelegentlich","2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Nein","2006","2","Staedtischer Raum","3486","0.945125554546067","0.937719191504984","0.952531917587149"
"Nein","2006","2","Laendlicher Raum","2217","0.960459767809245","0.952458936295181","0.968460599323309"
"Nein","2006","3","Staedtischer Raum","3516","0.944467235494212","0.937093908769483","0.951840562218942"
"Nein","2006","3","Laendlicher Raum","2102","0.947015015139749","0.937596703261237","0.95643332701826"
"Nein","2006","4","Staedtischer Raum","3747","0.889003114614454","0.879528870124872","0.898477359104036"
"Nein","2006","4","Laendlicher Raum","1680","0.93736933038885","0.926252894849144","0.948485765928557"
"Nein","2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Nein","2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2007","2","Staedtischer Raum","58","0.0230745581571605","0.0178830907106386","0.0282660256036823"
"Ja, regelmaessig","2007","2","Laendlicher Raum","27","","",""
"Ja, regelmaessig","2007","3","Staedtischer Raum","119","0.0364970787273448","0.0302845324202492","0.0427096250344403"
"Ja, regelmaessig","2007","3","Laendlicher Raum","45","0.0275368336023115","0.0205378975716567","0.0345357696329664"
"Ja, regelmaessig","2007","4","Staedtischer Raum","281","0.0769665627410558","0.0686670877957249","0.0852660376863866"
"Ja, regelmaessig","2007","4","Laendlicher Raum","83","0.0436630723880674","0.0340699053551717","0.0532562394209631"
"Ja, regelmaessig","2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2007","2","Staedtischer Raum","40","0.0172337584115828","0.0127338068033331","0.0217337100198324"
"Ja, gelegentlich","2007","2","Laendlicher Raum","14","","",""
"Ja, gelegentlich","2007","3","Staedtischer Raum","100","0.0302657889157863","0.0245901281876887","0.0359414496438838"
"Ja, gelegentlich","2007","3","Laendlicher Raum","43","0.0273503658302485","0.020374498259507","0.03432623340099"
"Ja, gelegentlich","2007","4","Staedtischer Raum","157","0.0390412022280349","0.0330099869505056","0.0450724175055641"
"Ja, gelegentlich","2007","4","Laendlicher Raum","42","0.0279266744491518","0.0201917064446851","0.0356616424536185"
"Ja, gelegentlich","2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Nein","2007","2","Staedtischer Raum","3115","0.959691683431257","0.952890947304623","0.966492419557891"
"Nein","2007","2","Laendlicher Raum","2129","0.980028293632295","0.974141956701671","0.985914630562919"
"Nein","2007","3","Staedtischer Raum","3281","0.933237132356869","0.924967664463724","0.941506600250014"
"Nein","2007","3","Laendlicher Raum","2012","0.94511280056744","0.935371525603144","0.954854075531736"
"Nein","2007","4","Staedtischer Raum","3524","0.883992235030909","0.874020778270484","0.893963691791335"
"Nein","2007","4","Laendlicher Raum","1618","0.928410253162781","0.916307204629619","0.940513301695942"
"Nein","2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Nein","2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, regelmaessig","2008","2","Staedtischer Raum","55","0.0226069815485535","0.0170932414584","0.0281207216387069"
"Ja, regelmaessig","2008","2","Laendlicher Raum","14","","",""
"Ja, regelmaessig","2008","3","Staedtischer Raum","93","0.029105186127858","0.0234696745943799","0.0347406976613361"
"Ja, regelmaessig","2008","3","Laendlicher Raum","30","0.0212430630744554","0.0148512994473087","0.0276348267016021"
"Ja, regelmaessig","2008","4","Staedtischer Raum","205","0.0531341899595742","0.0458803348532304","0.0603880450659179"
"Ja, regelmaessig","2008","4","Laendlicher Raum","66","0.0379315882551532","0.0292290012642586","0.0466341752460478"
"Ja, regelmaessig","2008","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Ja, regelmaessig","2008","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Ja, gelegentlich","2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Ja, gelegentlich","2008","2","Staedtischer Raum","47","0.0220252425147953","0.0165812871439103","0.0274691978856803"
"Ja, gelegentlich","2008","2","Laendlicher Raum","18","","",""
"Ja, gelegentlich","2008","3","Staedtischer Raum","88","0.038901935385234","0.0324195996967975","0.0453842710736704"
"Ja, gelegentlich","2008","3","Laendlicher Raum","18","","",""
"Ja, gelegentlich","2008","4","Staedtischer Raum","127","0.0412170263447644","0.0347881346218729","0.0476459180676558"
