"hlf0178_h","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Ja","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2006","Alleinerziehende","1","","","",""
"Ja","2006","Alleinerziehende","2","","","",""
"Ja","2006","Alleinerziehende","3","","","",""
"Ja","2006","Alleinerziehende","4","","","",""
"Ja","2006","Alleinerziehende","5","","","",""
"Ja","2006","Paar mit Kind(ern)","1","","","",""
"Ja","2006","Paar mit Kind(ern)","2","","","",""
"Ja","2006","Paar mit Kind(ern)","3","","","",""
"Ja","2006","Paar mit Kind(ern)","4","","","",""
"Ja","2006","Paar mit Kind(ern)","5","","","",""
"Ja","2006","Sonstige","1","","","",""
"Ja","2006","Sonstige","2","","","",""
"Ja","2006","Sonstige","3","","","",""
"Ja","2006","Sonstige","4","","","",""
"Ja","2006","Sonstige","5","","","",""
"Nein","2006","1-Pers.- Haushalt","1","","","",""
"Nein","2006","1-Pers.- Haushalt","2","","","",""
"Nein","2006","1-Pers.- Haushalt","3","","","",""
"Nein","2006","1-Pers.- Haushalt","4","","","",""
"Nein","2006","1-Pers.- Haushalt","5","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Nein","2006","Alleinerziehende","1","","","",""
"Nein","2006","Alleinerziehende","2","","","",""
"Nein","2006","Alleinerziehende","3","","","",""
"Nein","2006","Alleinerziehende","4","","","",""
"Nein","2006","Alleinerziehende","5","","","",""
"Nein","2006","Paar mit Kind(ern)","1","","","",""
"Nein","2006","Paar mit Kind(ern)","2","","","",""
"Nein","2006","Paar mit Kind(ern)","3","","","",""
"Nein","2006","Paar mit Kind(ern)","4","","","",""
"Nein","2006","Paar mit Kind(ern)","5","","","",""
"Nein","2006","Sonstige","1","","","",""
"Nein","2006","Sonstige","2","","","",""
"Nein","2006","Sonstige","3","","","",""
"Nein","2006","Sonstige","4","","","",""
"Nein","2006","Sonstige","5","","","",""
"Ja","2007","1-Pers.- Haushalt","1","220","0.268630945697102","0.236455050578747","0.300806840815457"
"Ja","2007","1-Pers.- Haushalt","2","134","0.206167552796505","0.172601090419844","0.239734015173166"
"Ja","2007","1-Pers.- Haushalt","3","176","0.286154033758337","0.249371953703937","0.322936113812737"
"Ja","2007","1-Pers.- Haushalt","4","372","0.480866942812139","0.444193208895416","0.517540676728862"
"Ja","2007","1-Pers.- Haushalt","5","331","0.596986964129737","0.554121644198362","0.639852284061112"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","1","246","0.279664259778822","0.248868637973604","0.31045988158404"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","2","414","0.318813309901479","0.293577703678323","0.344048916124635"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","3","684","0.422138152184763","0.397518457682522","0.446757846687003"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","4","1216","0.62859141222175","0.60659745284834","0.650585371595159"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","5","1818","0.838456043872833","0.822964169766817","0.853947917978849"
"Ja","2007","Alleinerziehende","1","439","0.514453788105139","0.480390716610946","0.548516859599333"
"Ja","2007","Alleinerziehende","2","258","0.623247968492381","0.576400576644678","0.670095360340083"
"Ja","2007","Alleinerziehende","3","199","0.640710641938082","0.584612551695289","0.696808732180874"
"Ja","2007","Alleinerziehende","4","107","0.706199275801817","0.632313348541508","0.780085203062125"
"Ja","2007","Alleinerziehende","5","96","0.752148473833361","0.671092984851348","0.833203962815374"
"Ja","2007","Paar mit Kind(ern)","1","1598","0.714236036796842","0.695691957441551","0.732780116152132"
"Ja","2007","Paar mit Kind(ern)","2","2394","0.822893235108384","0.809149704548906","0.836636765667862"
"Ja","2007","Paar mit Kind(ern)","3","2677","0.884884927221192","0.87354136713208","0.896228487310305"
"Ja","2007","Paar mit Kind(ern)","4","2644","0.919554067042913","0.909653395237003","0.929454738848823"
"Ja","2007","Paar mit Kind(ern)","5","2004","0.971000825049312","0.963815296853915","0.978186353244709"
"Ja","2007","Sonstige","1","96","0.503600875114936","0.431746972576525","0.575454777653347"
"Ja","2007","Sonstige","2","100","0.788874578324814","0.721985637688885","0.855763518960744"
"Ja","2007","Sonstige","3","95","0.666449733332691","0.584450351969223","0.748449114696158"
"Ja","2007","Sonstige","4","73","0.840130399069414","0.764415189033109","0.915845609105719"
"Ja","2007","Sonstige","5","52","0.559874959697727","0.443587567320161","0.676162352075293"
"Nein","2007","1-Pers.- Haushalt","1","509","0.731369054302898","0.699193159184543","0.763544949421253"
"Nein","2007","1-Pers.- Haushalt","2","424","0.793832447203495","0.760265984826834","0.827398909580156"
"Nein","2007","1-Pers.- Haushalt","3","404","0.713845966241663","0.677063886187263","0.750628046296063"
"Nein","2007","1-Pers.- Haushalt","4","341","0.519133057187861","0.482459323271138","0.555806791104584"
"Nein","2007","1-Pers.- Haushalt","5","172","0.403013035870263","0.360147715938888","0.445878355801638"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","1","570","0.720335740221178","0.68954011841596","0.751131362026396"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","2","896","0.681186690098521","0.655951083875365","0.706422296321677"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","3","862","0.577861847815237","0.553242153312997","0.602481542317478"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","4","638","0.371408587778251","0.349414628404841","0.39340254715166"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","5","350","0.161543956127167","0.146052082021151","0.177035830233183"
"Nein","2007","Alleinerziehende","1","388","0.485546211894861","0.451483140400667","0.519609283389054"
"Nein","2007","Alleinerziehende","2","153","0.37675203150762","0.329904639659917","0.423599423355322"
"Nein","2007","Alleinerziehende","3","82","0.359289358061918","0.303191267819126","0.415387448304711"
"Nein","2007","Alleinerziehende","4","39","0.293800724198183","0.219914796937875","0.367686651458492"
"Nein","2007","Alleinerziehende","5","","","",""
"Nein","2007","Paar mit Kind(ern)","1","682","0.285763963203158","0.267219883847868","0.304308042558449"
"Nein","2007","Paar mit Kind(ern)","2","570","0.177106764891616","0.163363234332138","0.190850295451094"
"Nein","2007","Paar mit Kind(ern)","3","364","0.115115072778808","0.103771512689695","0.12645863286792"
"Nein","2007","Paar mit Kind(ern)","4","255","0.0804459329570866","0.0705452611511765","0.0903466047629966"
"Nein","2007","Paar mit Kind(ern)","5","91","0.0289991749506879","0.0218136467552907","0.036184703146085"
"Nein","2007","Sonstige","1","90","0.496399124885064","0.424545222346653","0.568253027423475"
"Nein","2007","Sonstige","2","43","0.211125421675186","0.144236481039256","0.278014362311115"
"Nein","2007","Sonstige","3","32","0.333550266667309","0.251550885303842","0.415549648030777"
"Nein","2007","Sonstige","4","","","",""
"Nein","2007","Sonstige","5","","","",""
"Ja","2008","1-Pers.- Haushalt","1","","","",""
"Ja","2008","1-Pers.- Haushalt","2","","","",""
"Ja","2008","1-Pers.- Haushalt","3","","","",""
"Ja","2008","1-Pers.- Haushalt","4","","","",""
"Ja","2008","1-Pers.- Haushalt","5","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2008","Alleinerziehende","1","","","",""
"Ja","2008","Alleinerziehende","2","","","",""
"Ja","2008","Alleinerziehende","3","","","",""
"Ja","2008","Alleinerziehende","4","","","",""
"Ja","2008","Alleinerziehende","5","","","",""
"Ja","2008","Paar mit Kind(ern)","1","","","",""
"Ja","2008","Paar mit Kind(ern)","2","","","",""
"Ja","2008","Paar mit Kind(ern)","3","","","",""
"Ja","2008","Paar mit Kind(ern)","4","","","",""
"Ja","2008","Paar mit Kind(ern)","5","","","",""
"Ja","2008","Sonstige","1","","","",""
"Ja","2008","Sonstige","2","","","",""
"Ja","2008","Sonstige","3","","","",""
"Ja","2008","Sonstige","4","","","",""
"Ja","2008","Sonstige","5","","","",""
"Nein","2008","1-Pers.- Haushalt","1","","","",""
"Nein","2008","1-Pers.- Haushalt","2","","","",""
"Nein","2008","1-Pers.- Haushalt","3","","","",""
"Nein","2008","1-Pers.- Haushalt","4","","","",""
"Nein","2008","1-Pers.- Haushalt","5","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Nein","2008","Alleinerziehende","1","","","",""
"Nein","2008","Alleinerziehende","2","","","",""
"Nein","2008","Alleinerziehende","3","","","",""
"Nein","2008","Alleinerziehende","4","","","",""
"Nein","2008","Alleinerziehende","5","","","",""
"Nein","2008","Paar mit Kind(ern)","1","","","",""
"Nein","2008","Paar mit Kind(ern)","2","","","",""
"Nein","2008","Paar mit Kind(ern)","3","","","",""
"Nein","2008","Paar mit Kind(ern)","4","","","",""
"Nein","2008","Paar mit Kind(ern)","5","","","",""
"Nein","2008","Sonstige","1","","","",""
"Nein","2008","Sonstige","2","","","",""
"Nein","2008","Sonstige","3","","","",""
"Nein","2008","Sonstige","4","","","",""
"Nein","2008","Sonstige","5","","","",""
"Ja","2009","1-Pers.- Haushalt","1","","","",""
"Ja","2009","1-Pers.- Haushalt","2","","","",""
"Ja","2009","1-Pers.- Haushalt","3","","","",""
"Ja","2009","1-Pers.- Haushalt","4","","","",""
"Ja","2009","1-Pers.- Haushalt","5","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2009","Alleinerziehende","1","","","",""
"Ja","2009","Alleinerziehende","2","","","",""
"Ja","2009","Alleinerziehende","3","","","",""
"Ja","2009","Alleinerziehende","4","","","",""
"Ja","2009","Alleinerziehende","5","","","",""
"Ja","2009","Paar mit Kind(ern)","1","","","",""
"Ja","2009","Paar mit Kind(ern)","2","","","",""
"Ja","2009","Paar mit Kind(ern)","3","","","",""
"Ja","2009","Paar mit Kind(ern)","4","","","",""
"Ja","2009","Paar mit Kind(ern)","5","","","",""
"Ja","2009","Sonstige","1","","","",""
"Ja","2009","Sonstige","2","","","",""
"Ja","2009","Sonstige","3","","","",""
"Ja","2009","Sonstige","4","","","",""
"Ja","2009","Sonstige","5","","","",""
"Nein","2009","1-Pers.- Haushalt","1","","","",""
"Nein","2009","1-Pers.- Haushalt","2","","","",""
"Nein","2009","1-Pers.- Haushalt","3","","","",""
"Nein","2009","1-Pers.- Haushalt","4","","","",""
"Nein","2009","1-Pers.- Haushalt","5","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Nein","2009","Alleinerziehende","1","","","",""
"Nein","2009","Alleinerziehende","2","","","",""
"Nein","2009","Alleinerziehende","3","","","",""
"Nein","2009","Alleinerziehende","4","","","",""
"Nein","2009","Alleinerziehende","5","","","",""
"Nein","2009","Paar mit Kind(ern)","1","","","",""
"Nein","2009","Paar mit Kind(ern)","2","","","",""
"Nein","2009","Paar mit Kind(ern)","3","","","",""
"Nein","2009","Paar mit Kind(ern)","4","","","",""
"Nein","2009","Paar mit Kind(ern)","5","","","",""
"Nein","2009","Sonstige","1","","","",""
"Nein","2009","Sonstige","2","","","",""
"Nein","2009","Sonstige","3","","","",""
"Nein","2009","Sonstige","4","","","",""
"Nein","2009","Sonstige","5","","","",""
"Ja","2010","1-Pers.- Haushalt","1","","","",""
"Ja","2010","1-Pers.- Haushalt","2","","","",""
"Ja","2010","1-Pers.- Haushalt","3","","","",""
"Ja","2010","1-Pers.- Haushalt","4","","","",""
"Ja","2010","1-Pers.- Haushalt","5","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2010","Alleinerziehende","1","","","",""
"Ja","2010","Alleinerziehende","2","","","",""
"Ja","2010","Alleinerziehende","3","","","",""
"Ja","2010","Alleinerziehende","4","","","",""
"Ja","2010","Alleinerziehende","5","","","",""
"Ja","2010","Paar mit Kind(ern)","1","","","",""
"Ja","2010","Paar mit Kind(ern)","2","","","",""
"Ja","2010","Paar mit Kind(ern)","3","","","",""
"Ja","2010","Paar mit Kind(ern)","4","","","",""
"Ja","2010","Paar mit Kind(ern)","5","","","",""
"Ja","2010","Sonstige","1","","","",""
"Ja","2010","Sonstige","2","","","",""
"Ja","2010","Sonstige","3","","","",""
"Ja","2010","Sonstige","4","","","",""
"Ja","2010","Sonstige","5","","","",""
"Nein","2010","1-Pers.- Haushalt","1","","","",""
"Nein","2010","1-Pers.- Haushalt","2","","","",""
"Nein","2010","1-Pers.- Haushalt","3","","","",""
"Nein","2010","1-Pers.- Haushalt","4","","","",""
"Nein","2010","1-Pers.- Haushalt","5","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Nein","2010","Alleinerziehende","1","","","",""
"Nein","2010","Alleinerziehende","2","","","",""
"Nein","2010","Alleinerziehende","3","","","",""
"Nein","2010","Alleinerziehende","4","","","",""
"Nein","2010","Alleinerziehende","5","","","",""
"Nein","2010","Paar mit Kind(ern)","1","","","",""
"Nein","2010","Paar mit Kind(ern)","2","","","",""
"Nein","2010","Paar mit Kind(ern)","3","","","",""
"Nein","2010","Paar mit Kind(ern)","4","","","",""
"Nein","2010","Paar mit Kind(ern)","5","","","",""
"Nein","2010","Sonstige","1","","","",""
"Nein","2010","Sonstige","2","","","",""
"Nein","2010","Sonstige","3","","","",""
"Nein","2010","Sonstige","4","","","",""
"Nein","2010","Sonstige","5","","","",""
"Ja","2011","1-Pers.- Haushalt","1","310","0.363567970837218","0.328933559614881","0.398202382059555"
"Ja","2011","1-Pers.- Haushalt","2","257","0.377861088780071","0.340558797342839","0.415163380217304"
"Ja","2011","1-Pers.- Haushalt","3","270","0.411314856157278","0.373339927233309","0.449289785081248"
"Ja","2011","1-Pers.- Haushalt","4","510","0.614478041170257","0.581184939558293","0.647771142782222"
"Ja","2011","1-Pers.- Haushalt","5","474","0.71088238963005","0.676003560824813","0.745761218435287"
"Ja","2011","(Ehe-)Paar ohne Kind(er)","1","370","0.425939589828836","0.391928317478003","0.459950862179668"
"Ja","2011","(Ehe-)Paar ohne Kind(er)","2","518","0.456203806010262","0.427952179152298","0.484455432868226"
"Ja","2011","(Ehe-)Paar ohne Kind(er)","3","990","0.571558272020913","0.547951423772306","0.595165120269521"
"Ja","2011","(Ehe-)Paar ohne Kind(er)","4","1688","0.792145209904067","0.774985364479478","0.809305055328656"
"Ja","2011","(Ehe-)Paar ohne Kind(er)","5","2620","0.924107548348941","0.914360894825632","0.933854201872249"
"Ja","2011","Alleinerziehende","1","556","0.70045442819125","0.667931323297069","0.732977533085431"
"Ja","2011","Alleinerziehende","2","409","0.925323181921763","0.901035757744672","0.949610606098854"
"Ja","2011","Alleinerziehende","3","271","0.877751841693203","0.840622304656492","0.914881378729914"
"Ja","2011","Alleinerziehende","4","244","0.847583390130862","0.805483938123271","0.889682842138453"
"Ja","2011","Alleinerziehende","5","136","0.939694670202662","0.900947916675988","0.978441423729335"
"Ja","2011","Paar mit Kind(ern)","1","1630","0.90295903156165","0.889344529781424","0.916573533341876"
"Ja","2011","Paar mit Kind(ern)","2","2139","0.930571508492997","0.920119790866183","0.94102322611981"
"Ja","2011","Paar mit Kind(ern)","3","2291","0.945095351868107","0.936019596567832","0.954171107168382"
"Ja","2011","Paar mit Kind(ern)","4","3086","0.980168912959123","0.975294754735609","0.985043071182637"
"Ja","2011","Paar mit Kind(ern)","5","2425","0.988366630271946","0.984118058993162","0.99261520155073"
"Ja","2011","Sonstige","1","123","0.778633354077621","0.716407247283438","0.840859460871804"
"Ja","2011","Sonstige","2","83","0.827405348813338","0.75477732125643","0.900033376370246"
"Ja","2011","Sonstige","3","89","0.545417989097977","0.459492089527614","0.63134388866834"
"Ja","2011","Sonstige","4","115","0.952657901218834","0.914176808074808","0.99113899436286"
"Ja","2011","Sonstige","5","64","0.976597474110414","0.940124994617551","1.01306995360328"
"Nein","2011","1-Pers.- Haushalt","1","431","0.636432029162782","0.601797617940445","0.671066440385119"
"Nein","2011","1-Pers.- Haushalt","2","392","0.622138911219929","0.584836619782696","0.659441202657161"
"Nein","2011","1-Pers.- Haushalt","3","375","0.588685143842722","0.550710214918752","0.626660072766691"
"Nein","2011","1-Pers.- Haushalt","4","311","0.385521958829743","0.352228857217778","0.418815060441707"
"Nein","2011","1-Pers.- Haushalt","5","175","0.28911761036995","0.254238781564713","0.323996439175187"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","1","442","0.574060410171165","0.540049137820332","0.608071682521997"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","2","676","0.543796193989738","0.515544567131774","0.572047820847702"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","3","698","0.428441727979087","0.404834879730479","0.452048576227694"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","4","460","0.207854790095933","0.190694944671344","0.225014635520522"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","5","216","0.0758924516510594","0.066145798127751","0.0856391051743677"
"Nein","2011","Alleinerziehende","1","206","0.29954557180875","0.267022466914569","0.332068676702931"
"Nein","2011","Alleinerziehende","2","41","0.0746768180782371","0.050389393901146","0.0989642422553283"
"Nein","2011","Alleinerziehende","3","","","",""
"Nein","2011","Alleinerziehende","4","36","0.152416609869138","0.110317157861547","0.194516061876729"
"Nein","2011","Alleinerziehende","5","","","",""
"Nein","2011","Paar mit Kind(ern)","1","186","0.0970409684383502","0.0834264666581243","0.110655470218576"
"Nein","2011","Paar mit Kind(ern)","2","133","0.0694284915070036","0.0589767738801898","0.0798802091338174"
"Nein","2011","Paar mit Kind(ern)","3","129","0.0549046481318929","0.045828892831618","0.0639804034321679"
"Nein","2011","Paar mit Kind(ern)","4","57","0.0198310870408769","0.0149569288173631","0.0247052452643906"
"Nein","2011","Paar mit Kind(ern)","5","","","",""
"Nein","2011","Sonstige","1","48","0.221366645922379","0.159140539128196","0.283592752716562"
"Nein","2011","Sonstige","2","","","",""
"Nein","2011","Sonstige","3","40","0.454582010902023","0.36865611133166","0.540507910472386"
"Nein","2011","Sonstige","4","","","",""
"Nein","2011","Sonstige","5","","","",""
"Ja","2012","1-Pers.- Haushalt","1","","","",""
"Ja","2012","1-Pers.- Haushalt","2","","","",""
"Ja","2012","1-Pers.- Haushalt","3","","","",""
"Ja","2012","1-Pers.- Haushalt","4","","","",""
"Ja","2012","1-Pers.- Haushalt","5","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2012","Alleinerziehende","1","","","",""
"Ja","2012","Alleinerziehende","2","","","",""
"Ja","2012","Alleinerziehende","3","","","",""
"Ja","2012","Alleinerziehende","4","","","",""
"Ja","2012","Alleinerziehende","5","","","",""
"Ja","2012","Paar mit Kind(ern)","1","","","",""
"Ja","2012","Paar mit Kind(ern)","2","","","",""
"Ja","2012","Paar mit Kind(ern)","3","","","",""
"Ja","2012","Paar mit Kind(ern)","4","","","",""
"Ja","2012","Paar mit Kind(ern)","5","","","",""
"Ja","2012","Sonstige","1","","","",""
"Ja","2012","Sonstige","2","","","",""
"Ja","2012","Sonstige","3","","","",""
"Ja","2012","Sonstige","4","","","",""
"Ja","2012","Sonstige","5","","","",""
"Nein","2012","1-Pers.- Haushalt","1","","","",""
"Nein","2012","1-Pers.- Haushalt","2","","","",""
"Nein","2012","1-Pers.- Haushalt","3","","","",""
"Nein","2012","1-Pers.- Haushalt","4","","","",""
"Nein","2012","1-Pers.- Haushalt","5","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Nein","2012","Alleinerziehende","1","","","",""
"Nein","2012","Alleinerziehende","2","","","",""
"Nein","2012","Alleinerziehende","3","","","",""
"Nein","2012","Alleinerziehende","4","","","",""
"Nein","2012","Alleinerziehende","5","","","",""
"Nein","2012","Paar mit Kind(ern)","1","","","",""
"Nein","2012","Paar mit Kind(ern)","2","","","",""
"Nein","2012","Paar mit Kind(ern)","3","","","",""
"Nein","2012","Paar mit Kind(ern)","4","","","",""
"Nein","2012","Paar mit Kind(ern)","5","","","",""
"Nein","2012","Sonstige","1","","","",""
"Nein","2012","Sonstige","2","","","",""
