"pli0097_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1985","Realschule","weiblich","53","0.0492407109883833","0.0361283862946579","0.0623530356821087"
"Seltener","1985","(Fach-)Abitur","maennlich","45","0.106994736136924","0.0786548431206325","0.135334629153215"
"Seltener","1985","(Fach-)Abitur","weiblich","36","0.128052175592956","0.0912683250061972","0.164836026179715"
"Seltener","1985","AkademikerIn","maennlich","64","0.129522734923379","0.100266087898395","0.158779381948362"
"Seltener","1985","AkademikerIn","weiblich","26","","",""
"Nie","1985","(noch) kein Abschluss","maennlich","473","0.937988758136739","0.91674264339334","0.959234872880139"
"Nie","1985","(noch) kein Abschluss","weiblich","573","0.972422605535141","0.959106900582965","0.985738310487316"
"Nie","1985","Hauptschule","maennlich","2847","","",""
"Nie","1985","Hauptschule","weiblich","3165","0.969310028747682","0.963393920767816","0.975226136727548"
"Nie","1985","Realschule","maennlich","646","0.858784988014978","0.833812003619406","0.883757972410551"
"Nie","1985","Realschule","weiblich","966","0.925106797148356","0.909155375807832","0.941058218488881"
"Nie","1985","(Fach-)Abitur","maennlich","391","0.834532896297946","0.800463255563863","0.868602537032029"
"Nie","1985","(Fach-)Abitur","weiblich","262","","",""
"Nie","1985","AkademikerIn","maennlich","392","0.770927806671493","0.73431223028899","0.807543383053995"
"Nie","1985","AkademikerIn","weiblich","202","","",""
"Taeglich","1986","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1986","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1986","Hauptschule","maennlich","","","",""
"Taeglich","1986","Hauptschule","weiblich","","","",""
"Taeglich","1986","Realschule","maennlich","","","",""
"Taeglich","1986","Realschule","weiblich","","","",""
"Taeglich","1986","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1986","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1986","AkademikerIn","maennlich","","","",""
"Taeglich","1986","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","maennlich","3","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Woche","1986","Hauptschule","maennlich","37","0.0136215812932137","0.00943304482616492","0.0178101177602625"
"Min 1x pro Woche","1986","Hauptschule","weiblich","8","0.00244789119421976","0.00069674581265291","0.00419903657578661"
"Min 1x pro Woche","1986","Realschule","maennlich","9","0.0127683827465425","0.00465715383512945","0.0208796116579556"
"Min 1x pro Woche","1986","Realschule","weiblich","3","","",""
"Min 1x pro Woche","1986","(Fach-)Abitur","maennlich","9","0.0186364588189233","0.00637092914694268","0.030901988490904"
"Min 1x pro Woche","1986","(Fach-)Abitur","weiblich","5","0.0192099195106334","0.00457667781383274","0.0338431612074341"
"Min 1x pro Woche","1986","AkademikerIn","maennlich","19","","",""
"Min 1x pro Woche","1986","AkademikerIn","weiblich","2","","",""
"Min 1x pro Monat","1986","(noch) kein Abschluss","maennlich","4","0.0150111303729976","0.00401799636848999","0.0260042643775053"
"Min 1x pro Monat","1986","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Monat","1986","Hauptschule","maennlich","65","0.0269763752766362","0.0211220041991845","0.0328307463540879"
"Min 1x pro Monat","1986","Hauptschule","weiblich","27","","",""
"Min 1x pro Monat","1986","Realschule","maennlich","10","","",""
"Min 1x pro Monat","1986","Realschule","weiblich","11","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","maennlich","14","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","weiblich","12","","",""
"Min 1x pro Monat","1986","AkademikerIn","maennlich","20","","",""
"Min 1x pro Monat","1986","AkademikerIn","weiblich","4","0.0139405533251409","-0.000800771272458185","0.0286818779227399"
"Seltener","1986","(noch) kein Abschluss","maennlich","11","","",""
"Seltener","1986","(noch) kein Abschluss","weiblich","5","0.0172348027197781","0.00630838292004317","0.028161222519513"
"Seltener","1986","Hauptschule","maennlich","130","","",""
"Seltener","1986","Hauptschule","weiblich","69","0.0203425885475719","0.0153399563462894","0.0253452207488545"
"Seltener","1986","Realschule","maennlich","64","0.0904846250536979","0.0697592880114839","0.111209962095912"
"Seltener","1986","Realschule","weiblich","50","0.0441421741200717","0.0315548393132812","0.0567295089268621"
"Seltener","1986","(Fach-)Abitur","maennlich","39","0.0962952151984483","0.0695401942330567","0.12305023616384"
"Seltener","1986","(Fach-)Abitur","weiblich","35","0.127032721819371","0.0915312363666918","0.16253420727205"
"Seltener","1986","AkademikerIn","maennlich","65","0.137672793209791","0.107411078979874","0.167934507439707"
"Seltener","1986","AkademikerIn","weiblich","29","","",""
"Nie","1986","(noch) kein Abschluss","maennlich","452","0.962900516435887","0.945813202288221","0.979987830583553"
"Nie","1986","(noch) kein Abschluss","weiblich","538","0.979922094886098","0.96814590462611","0.991698285146086"
"Nie","1986","Hauptschule","maennlich","2710","","",""
"Nie","1986","Hauptschule","weiblich","2955","","",""
"Nie","1986","Realschule","maennlich","653","0.88110702290113","0.857723948244762","0.904490097557498"
"Nie","1986","Realschule","weiblich","959","0.943242256150712","0.929063619923748","0.957420892377676"
"Nie","1986","(Fach-)Abitur","maennlich","405","0.844579247412032","0.811719489652818","0.877439005171246"
"Nie","1986","(Fach-)Abitur","weiblich","286","","",""
"Nie","1986","AkademikerIn","maennlich","394","0.785631279331942","0.74958806529609","0.821674493367793"
"Nie","1986","AkademikerIn","weiblich","208","","",""
"Taeglich","1987","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1987","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1987","Hauptschule","maennlich","","","",""
"Taeglich","1987","Hauptschule","weiblich","","","",""
"Taeglich","1987","Realschule","maennlich","","","",""
"Taeglich","1987","Realschule","weiblich","","","",""
"Taeglich","1987","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1987","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1987","AkademikerIn","maennlich","","","",""
"Taeglich","1987","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1987","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1987","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1987","Realschule","maennlich","","","",""
"Min 1x pro Woche","1987","Realschule","weiblich","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1987","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1987","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1987","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1987","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1987","Realschule","maennlich","","","",""
"Min 1x pro Monat","1987","Realschule","weiblich","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1987","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1987","AkademikerIn","weiblich","","","",""
"Seltener","1987","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1987","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1987","Hauptschule","maennlich","","","",""
"Seltener","1987","Hauptschule","weiblich","","","",""
"Seltener","1987","Realschule","maennlich","","","",""
"Seltener","1987","Realschule","weiblich","","","",""
"Seltener","1987","(Fach-)Abitur","maennlich","","","",""
"Seltener","1987","(Fach-)Abitur","weiblich","","","",""
"Seltener","1987","AkademikerIn","maennlich","","","",""
"Seltener","1987","AkademikerIn","weiblich","","","",""
"Nie","1987","(noch) kein Abschluss","maennlich","","","",""
"Nie","1987","(noch) kein Abschluss","weiblich","","","",""
"Nie","1987","Hauptschule","maennlich","","","",""
"Nie","1987","Hauptschule","weiblich","","","",""
"Nie","1987","Realschule","maennlich","","","",""
"Nie","1987","Realschule","weiblich","","","",""
"Nie","1987","(Fach-)Abitur","maennlich","","","",""
"Nie","1987","(Fach-)Abitur","weiblich","","","",""
"Nie","1987","AkademikerIn","maennlich","","","",""
"Nie","1987","AkademikerIn","weiblich","","","",""
"Taeglich","1988","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1988","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1988","Hauptschule","maennlich","","","",""
"Taeglich","1988","Hauptschule","weiblich","","","",""
"Taeglich","1988","Realschule","maennlich","","","",""
"Taeglich","1988","Realschule","weiblich","","","",""
"Taeglich","1988","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1988","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1988","AkademikerIn","maennlich","","","",""
"Taeglich","1988","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","maennlich","2","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1988","Hauptschule","maennlich","26","","",""
"Min 1x pro Woche","1988","Hauptschule","weiblich","6","0.00191900752253609","0.000314793735735869","0.00352322130933631"
"Min 1x pro Woche","1988","Realschule","maennlich","10","","",""
"Min 1x pro Woche","1988","Realschule","weiblich","2","","",""
"Min 1x pro Woche","1988","(Fach-)Abitur","maennlich","7","0.0217312940487693","0.00799795893827396","0.0354646291592646"
"Min 1x pro Woche","1988","(Fach-)Abitur","weiblich","2","","",""
"Min 1x pro Woche","1988","AkademikerIn","maennlich","11","","",""
"Min 1x pro Woche","1988","AkademikerIn","weiblich","3","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","maennlich","1","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1988","Hauptschule","maennlich","44","0.0183597213251245","0.013392500299332","0.0233269423509171"
"Min 1x pro Monat","1988","Hauptschule","weiblich","13","","",""
"Min 1x pro Monat","1988","Realschule","maennlich","11","","",""
"Min 1x pro Monat","1988","Realschule","weiblich","12","","",""
"Min 1x pro Monat","1988","(Fach-)Abitur","maennlich","11","","",""
"Min 1x pro Monat","1988","(Fach-)Abitur","weiblich","5","0.0276700185208402","0.00907810629290439","0.0462619307487759"
"Min 1x pro Monat","1988","AkademikerIn","maennlich","24","","",""
"Min 1x pro Monat","1988","AkademikerIn","weiblich","3","","",""
"Seltener","1988","(noch) kein Abschluss","maennlich","8","0.032530579771267","0.0149911148180271","0.0500700447245069"
"Seltener","1988","(noch) kein Abschluss","weiblich","10","","",""
"Seltener","1988","Hauptschule","maennlich","130","","",""
"Seltener","1988","Hauptschule","weiblich","64","0.0220857537608613","0.0166987470976104","0.0274727604241122"
"Seltener","1988","Realschule","maennlich","65","0.106287363754342","0.0832907806264419","0.129283946882241"
"Seltener","1988","Realschule","weiblich","42","0.0432346786334902","0.0306289799635265","0.0558403773034538"
"Seltener","1988","(Fach-)Abitur","maennlich","44","0.0884427474985509","0.0616986940822046","0.115186800914897"
"Seltener","1988","(Fach-)Abitur","weiblich","28","","",""
"Seltener","1988","AkademikerIn","maennlich","84","0.177799177265548","0.14323286976683","0.212365484764266"
"Seltener","1988","AkademikerIn","weiblich","28","","",""
"Nie","1988","(noch) kein Abschluss","maennlich","382","0.963490516306666","0.944947585249259","0.982033447364073"
"Nie","1988","(noch) kein Abschluss","weiblich","498","0.969431938594404","0.954462385144098","0.98440149204471"
"Nie","1988","Hauptschule","maennlich","2606","","",""
"Nie","1988","Hauptschule","weiblich","2776","","",""
"Nie","1988","Realschule","maennlich","604","0.863903945753343","0.838319321594719","0.889488569911966"
"Nie","1988","Realschule","weiblich","944","0.94303221069948","0.928666535674529","0.95739788572443"
"Nie","1988","(Fach-)Abitur","maennlich","371","0.859559563321966","0.826833918189282","0.892285208454651"
"Nie","1988","(Fach-)Abitur","weiblich","264","","",""
"Nie","1988","AkademikerIn","maennlich","351","0.741881697713619","0.702319911604636","0.781443483822603"
"Nie","1988","AkademikerIn","weiblich","195","","",""
"Taeglich","1989","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1989","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1989","Hauptschule","maennlich","","","",""
"Taeglich","1989","Hauptschule","weiblich","","","",""
"Taeglich","1989","Realschule","maennlich","","","",""
"Taeglich","1989","Realschule","weiblich","","","",""
"Taeglich","1989","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1989","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1989","AkademikerIn","maennlich","","","",""
"Taeglich","1989","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1989","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1989","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1989","Realschule","maennlich","","","",""
"Min 1x pro Woche","1989","Realschule","weiblich","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1989","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1989","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1989","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1989","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1989","Realschule","maennlich","","","",""
"Min 1x pro Monat","1989","Realschule","weiblich","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1989","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1989","AkademikerIn","weiblich","","","",""
"Seltener","1989","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1989","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1989","Hauptschule","maennlich","","","",""
"Seltener","1989","Hauptschule","weiblich","","","",""
"Seltener","1989","Realschule","maennlich","","","",""
"Seltener","1989","Realschule","weiblich","","","",""
"Seltener","1989","(Fach-)Abitur","maennlich","","","",""
"Seltener","1989","(Fach-)Abitur","weiblich","","","",""
"Seltener","1989","AkademikerIn","maennlich","","","",""
"Seltener","1989","AkademikerIn","weiblich","","","",""
"Nie","1989","(noch) kein Abschluss","maennlich","","","",""
"Nie","1989","(noch) kein Abschluss","weiblich","","","",""
"Nie","1989","Hauptschule","maennlich","","","",""
"Nie","1989","Hauptschule","weiblich","","","",""
"Nie","1989","Realschule","maennlich","","","",""
"Nie","1989","Realschule","weiblich","","","",""
"Nie","1989","(Fach-)Abitur","maennlich","","","",""
"Nie","1989","(Fach-)Abitur","weiblich","","","",""
"Nie","1989","AkademikerIn","maennlich","","","",""
"Nie","1989","AkademikerIn","weiblich","","","",""
"Taeglich","1990","(noch) kein Abschluss","maennlich","1","","",""
"Taeglich","1990","(noch) kein Abschluss","weiblich","1","","",""
"Taeglich","1990","Hauptschule","maennlich","9","0.00324239939932875","0.00130949242313746","0.00517530637552005"
"Taeglich","1990","Hauptschule","weiblich","4","0.00126778635502181","0.000107027365610932","0.0024285453444327"
"Taeglich","1990","Realschule","maennlich","3","","",""
"Taeglich","1990","Realschule","weiblich","1","","",""
"Taeglich","1990","(Fach-)Abitur","maennlich","1","","",""
"Taeglich","1990","(Fach-)Abitur","weiblich","1","","",""
"Taeglich","1990","AkademikerIn","maennlich","2","","",""
"Taeglich","1990","AkademikerIn","weiblich","1","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","maennlich","4","0.00975856373712327","0.000172928304150076","0.0193441991700965"
"Min 1x pro Woche","1990","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Woche","1990","Hauptschule","maennlich","38","0.0117753899108286","0.00810765109725496","0.0154431287244023"
"Min 1x pro Woche","1990","Hauptschule","weiblich","13","","",""
"Min 1x pro Woche","1990","Realschule","maennlich","29","","",""
"Min 1x pro Woche","1990","Realschule","weiblich","12","","",""
"Min 1x pro Woche","1990","(Fach-)Abitur","maennlich","7","0.0184522050476527","0.00669121289035835","0.0302131972049471"
"Min 1x pro Woche","1990","(Fach-)Abitur","weiblich","2","","",""
"Min 1x pro Woche","1990","AkademikerIn","maennlich","45","0.041760482239317","0.0287633605243576","0.0547576039542764"
"Min 1x pro Woche","1990","AkademikerIn","weiblich","21","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","maennlich","6","0.01666565769003","0.00418264992902594","0.029148665451034"
"Min 1x pro Monat","1990","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Monat","1990","Hauptschule","maennlich","106","","",""
"Min 1x pro Monat","1990","Hauptschule","weiblich","46","0.0113651299045718","0.00790733162155398","0.0148229281875896"
"Min 1x pro Monat","1990","Realschule","maennlich","56","0.0348766402953957","0.0254625322180445","0.044290748372747"
"Min 1x pro Monat","1990","Realschule","weiblich","45","0.0261224559631573","0.0185158232814368","0.0337290886448778"
"Min 1x pro Monat","1990","(Fach-)Abitur","maennlich","17","","",""
"Min 1x pro Monat","1990","(Fach-)Abitur","weiblich","11","","",""
"Min 1x pro Monat","1990","AkademikerIn","maennlich","91","0.102709891708593","0.0829856656834403","0.122434117733745"
"Min 1x pro Monat","1990","AkademikerIn","weiblich","58","0.0645802192122807","0.0470251059792206","0.0821353324453409"
"Seltener","1990","(noch) kein Abschluss","maennlich","24","","",""
"Seltener","1990","(noch) kein Abschluss","weiblich","14","","",""
"Seltener","1990","Hauptschule","maennlich","373","0.133194847318749","0.121642044133878","0.144747650503621"
"Seltener","1990","Hauptschule","weiblich","263","","",""
"Seltener","1990","Realschule","maennlich","194","","",""
"Seltener","1990","Realschule","weiblich","185","","",""
"Seltener","1990","(Fach-)Abitur","maennlich","75","0.150940711904109","0.11965570147487","0.182225722333347"
"Seltener","1990","(Fach-)Abitur","weiblich","53","0.166109978801512","0.12813590782657","0.204084049776454"
"Seltener","1990","AkademikerIn","maennlich","214","","",""
"Seltener","1990","AkademikerIn","weiblich","136","","",""
"Nie","1990","(noch) kein Abschluss","maennlich","369","0.885060891441511","0.853959637725266","0.916162145157756"
"Nie","1990","(noch) kein Abschluss","weiblich","466","0.958686800750484","0.940938478173705","0.976435123327262"
"Nie","1990","Hauptschule","maennlich","2797","","",""
"Nie","1990","Hauptschule","weiblich","3284","0.906512022275226","0.897015618830581","0.916008425719871"
"Nie","1990","Realschule","maennlich","1177","","",""
"Nie","1990","Realschule","weiblich","1446","","",""
"Nie","1990","(Fach-)Abitur","maennlich","403","0.797631294470831","0.762520806308541","0.832741782633122"
"Nie","1990","(Fach-)Abitur","weiblich","302","0.773734998663708","0.731043665205671","0.816426332121744"
"Nie","1990","AkademikerIn","maennlich","558","0.608031657034612","0.576312912653516","0.639750401415707"
"Nie","1990","AkademikerIn","weiblich","537","0.70989361030343","0.677480113651719","0.742307106955141"
"Taeglich","1991","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1991","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1991","Hauptschule","maennlich","","","",""
"Taeglich","1991","Hauptschule","weiblich","","","",""
"Taeglich","1991","Realschule","maennlich","","","",""
"Taeglich","1991","Realschule","weiblich","","","",""
"Taeglich","1991","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1991","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1991","AkademikerIn","maennlich","","","",""
"Taeglich","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1991","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1991","Realschule","maennlich","","","",""
"Min 1x pro Woche","1991","Realschule","weiblich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1991","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1991","Realschule","maennlich","","","",""
"Min 1x pro Monat","1991","Realschule","weiblich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","weiblich","","","",""
"Seltener","1991","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1991","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1991","Hauptschule","maennlich","","","",""
"Seltener","1991","Hauptschule","weiblich","","","",""
"Seltener","1991","Realschule","maennlich","","","",""
"Seltener","1991","Realschule","weiblich","","","",""
"Seltener","1991","(Fach-)Abitur","maennlich","","","",""
"Seltener","1991","(Fach-)Abitur","weiblich","","","",""
"Seltener","1991","AkademikerIn","maennlich","","","",""
"Seltener","1991","AkademikerIn","weiblich","","","",""
"Nie","1991","(noch) kein Abschluss","maennlich","","","",""
"Nie","1991","(noch) kein Abschluss","weiblich","","","",""
"Nie","1991","Hauptschule","maennlich","","","",""
"Nie","1991","Hauptschule","weiblich","","","",""
"Nie","1991","Realschule","maennlich","","","",""
"Nie","1991","Realschule","weiblich","","","",""
"Nie","1991","(Fach-)Abitur","maennlich","","","",""
"Nie","1991","(Fach-)Abitur","weiblich","","","",""
"Nie","1991","AkademikerIn","maennlich","","","",""
"Nie","1991","AkademikerIn","weiblich","","","",""
"Taeglich","1992","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1992","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1992","Hauptschule","maennlich","","","",""
"Taeglich","1992","Hauptschule","weiblich","","","",""
"Taeglich","1992","Realschule","maennlich","","","",""
"Taeglich","1992","Realschule","weiblich","","","",""
"Taeglich","1992","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1992","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1992","AkademikerIn","maennlich","","","",""
"Taeglich","1992","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","maennlich","3","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1992","Hauptschule","maennlich","27","","",""
"Min 1x pro Woche","1992","Hauptschule","weiblich","4","0.00124655461021545","4.1598874055596e-05","0.0024515103463753"
"Min 1x pro Woche","1992","Realschule","maennlich","15","","",""
"Min 1x pro Woche","1992","Realschule","weiblich","5","0.00254345559292919","0.000136355403150309","0.00495055578270807"
"Min 1x pro Woche","1992","(Fach-)Abitur","maennlich","9","0.0166284350228167","0.00538615473893653","0.0278707153066968"
"Min 1x pro Woche","1992","(Fach-)Abitur","weiblich","4","0.0142398049938749","0.00251129837832234","0.0259683116094274"
"Min 1x pro Woche","1992","AkademikerIn","maennlich","34","0.0314604288626524","0.0200751094352228","0.042845748290082"
"Min 1x pro Woche","1992","AkademikerIn","weiblich","10","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","maennlich","2","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1992","Hauptschule","maennlich","49","0.0181997317764295","0.0135062683988871","0.0228931951539719"
"Min 1x pro Monat","1992","Hauptschule","weiblich","33","0.0130637195120948","0.00918610819421622","0.0169413308299734"
"Min 1x pro Monat","1992","Realschule","maennlich","34","0.0262098027811357","0.0177747450770035","0.0346448604852679"
"Min 1x pro Monat","1992","Realschule","weiblich","26","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","maennlich","10","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","weiblich","6","0.013768298357064","0.00223284490638863","0.0253037518077394"
"Min 1x pro Monat","1992","AkademikerIn","maennlich","45","0.0530598678262902","0.038439827883762","0.0676799077688185"
"Min 1x pro Monat","1992","AkademikerIn","weiblich","27","","",""
"Seltener","1992","(noch) kein Abschluss","maennlich","7","0.0340836682415343","0.0155956590545272","0.0525716774285414"
"Seltener","1992","(noch) kein Abschluss","weiblich","12","","",""
"Seltener","1992","Hauptschule","maennlich","169","","",""
"Seltener","1992","Hauptschule","weiblich","92","0.0312363621315021","0.0252958288568529","0.0371768954061512"
"Seltener","1992","Realschule","maennlich","108","","",""
"Seltener","1992","Realschule","weiblich","82","0.0486747404536203","0.0383909923166441","0.0589584885905964"
"Seltener","1992","(Fach-)Abitur","maennlich","40","0.0652800445086044","0.0435629923261557","0.0869970966910531"
