year,age_gr,migback,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,No migration background,Seldom,0.40241,3244,7942,0.39163,0.41320
2013,46-65 y.,No migration background,Never,0.15960,1398,7942,0.15155,0.16766
2013,46-65 y.,Direct migration background,Often,0.11583,99,860,0.09443,0.13723
2013,46-65 y.,Direct migration background,Sometimes,0.39313,318,860,0.36047,0.42580
2013,46-65 y.,Direct migration background,Seldom,0.29341,268,860,0.26296,0.32386
2013,46-65 y.,Direct migration background,Never,0.17600,175,860,0.15053,0.20146
2013,46-65 y.,Indirect migration background,Sometimes,0.30834,40,100,0.21737,0.39931
2013,46-65 y.,Indirect migration background,Seldom,0.49211,60,100,0.39363,0.59059
2013,66 and older,No migration background,Very often,0.02558,97,4544,0.02099,0.03017
2013,66 and older,No migration background,Often,0.08599,351,4544,0.07783,0.09414
2013,66 and older,No migration background,Sometimes,0.34144,1473,4544,0.32765,0.35523
2013,66 and older,No migration background,Seldom,0.35157,1676,4544,0.33768,0.36545
2013,66 and older,No migration background,Never,0.19543,947,4544,0.18389,0.20696
2013,66 and older,Direct migration background,Often,0.13584,50,366,0.10069,0.17099
2013,66 and older,Direct migration background,Sometimes,0.29825,116,366,0.25132,0.34519
2013,66 and older,Direct migration background,Seldom,0.28595,113,366,0.23959,0.33230
2013,66 and older,Direct migration background,Never,0.23680,87,366,0.19319,0.28042
2019,30-45 y.,Direct migration background,Sometimes,0.37420,44,44,0.22956,0.51885
2021,17-29 y.,No migration background,Very often,0.03179,62,1763,0.02360,0.03998
2021,17-29 y.,No migration background,Often,0.13063,253,1763,0.11490,0.14637
2021,17-29 y.,No migration background,Sometimes,0.36775,662,1763,0.34523,0.39026
2021,17-29 y.,No migration background,Seldom,0.36335,614,1763,0.34089,0.38581
2021,17-29 y.,No migration background,Never,0.10648,172,1763,0.09208,0.12088
2021,17-29 y.,Direct migration background,Very often,0.08447,123,1016,0.06736,0.10158
2021,17-29 y.,Direct migration background,Often,0.18776,182,1016,0.16373,0.21178
2021,17-29 y.,Direct migration background,Sometimes,0.33247,384,1016,0.30348,0.36145
2021,17-29 y.,Direct migration background,Seldom,0.23975,187,1016,0.21349,0.26602
2021,17-29 y.,Direct migration background,Never,0.15556,140,1016,0.13326,0.17785
2021,17-29 y.,Indirect migration background,Often,0.17203,69,410,0.13545,0.20860
2021,17-29 y.,Indirect migration background,Sometimes,0.33031,147,410,0.28473,0.37590
2021,17-29 y.,Indirect migration background,Seldom,0.34596,137,410,0.29986,0.39206
2021,17-29 y.,Indirect migration background,Never,0.12959,57,410,0.09704,0.16214
2021,30-45 y.,No migration background,Very often,0.04774,133,2610,0.03956,0.05592
2021,30-45 y.,No migration background,Often,0.14181,414,2610,0.12842,0.15519
2021,30-45 y.,No migration background,Sometimes,0.36495,938,2610,0.34647,0.38342
2021,30-45 y.,No migration background,Seldom,0.34593,825,2610,0.32768,0.36419
2021,30-45 y.,No migration background,Never,0.09957,300,2610,0.08808,0.11106
2021,30-45 y.,Direct migration background,Very often,0.07794,340,2319,0.06703,0.08886
2021,30-45 y.,Direct migration background,Often,0.17428,448,2319,0.15884,0.18973
2021,30-45 y.,Direct migration background,Sometimes,0.37424,825,2319,0.35454,0.39394
2021,30-45 y.,Direct migration background,Seldom,0.25517,426,2319,0.23742,0.27292
2021,30-45 y.,Direct migration background,Never,0.11836,280,2319,0.10521,0.13151
2021,30-45 y.,Indirect migration background,Often,0.16526,51,290,0.12244,0.20808
2021,30-45 y.,Indirect migration background,Sometimes,0.34180,91,290,0.28712,0.39649
2021,30-45 y.,Indirect migration background,Seldom,0.32463,102,290,0.27065,0.37862
2021,30-45 y.,Indirect migration background,Never,0.12326,46,290,0.08536,0.16117
2021,46-65 y.,No migration background,Very often,0.04375,249,5568,0.03838,0.04913
2021,46-65 y.,No migration background,Often,0.13884,778,5568,0.12975,0.14792
2021,46-65 y.,No migration background,Sometimes,0.36711,1971,5568,0.35445,0.37977
2021,46-65 y.,No migration background,Seldom,0.33808,1869,5568,0.32566,0.35051
2021,46-65 y.,No migration background,Never,0.11222,701,5568,0.10393,0.12051
2021,46-65 y.,Direct migration background,Very often,0.05204,186,1512,0.04084,0.06324
2021,46-65 y.,Direct migration background,Often,0.20552,295,1512,0.18514,0.22589
2021,46-65 y.,Direct migration background,Sometimes,0.35519,536,1512,0.33106,0.37932
2021,46-65 y.,Direct migration background,Seldom,0.27195,328,1512,0.24952,0.29439
2021,46-65 y.,Direct migration background,Never,0.11530,167,1512,0.09920,0.13141
2021,46-65 y.,Indirect migration background,Sometimes,0.35342,59,134,0.27218,0.43466
2021,46-65 y.,Indirect migration background,Seldom,0.42060,75,134,0.33670,0.50450
2021,66 and older,No migration background,Very often,0.05485,174,3220,0.04698,0.06271
2021,66 and older,No migration background,Often,0.16684,509,3220,0.15396,0.17972
2021,66 and older,No migration background,Sometimes,0.36201,1161,3220,0.34541,0.37861
2021,66 and older,No migration background,Seldom,0.31442,1041,3220,0.29838,0.33046
2021,66 and older,No migration background,Never,0.10188,335,3220,0.09143,0.11233
2021,66 and older,Direct migration background,Often,0.19556,65,318,0.15190,0.23923
2021,66 and older,Direct migration background,Sometimes,0.30033,117,318,0.24987,0.35079
2021,66 and older,Direct migration background,Seldom,0.44284,101,318,0.38815,0.49752
2021,66 and older,Direct migration background,Never,0.03794,35,318,0.01691,0.05897
2022,17-29 y.,Direct migration background,Very often,0.16135,48,399,0.12521,0.19749
2022,17-29 y.,Direct migration background,Often,0.19245,83,399,0.15372,0.23118
2022,17-29 y.,Direct migration background,Sometimes,0.38619,147,399,0.33836,0.43403
2022,17-29 y.,Direct migration background,Seldom,0.12672,49,399,0.09403,0.15940
2022,17-29 y.,Direct migration background,Never,0.13330,72,399,0.09990,0.16669
2022,30-45 y.,Direct migration background,Very often,0.16444,136,910,0.14034,0.18853
2022,30-45 y.,Direct migration background,Often,0.16975,137,910,0.14534,0.19415
2022,30-45 y.,Direct migration background,Sometimes,0.38890,381,910,0.35721,0.42060
2022,30-45 y.,Direct migration background,Seldom,0.13601,97,910,0.11372,0.15829
2022,30-45 y.,Direct migration background,Never,0.14091,159,910,0.11829,0.16352
2022,46-65 y.,Direct migration background,Very often,0.23501,80,440,0.19535,0.27467
2022,46-65 y.,Direct migration background,Often,0.20500,78,440,0.16724,0.24277
2022,46-65 y.,Direct migration background,Sometimes,0.31900,174,440,0.27540,0.36260
2022,46-65 y.,Direct migration background,Seldom,0.13607,48,440,0.10400,0.16814
2022,46-65 y.,Direct migration background,Never,0.10492,60,440,0.07625,0.13359
