year,bula_h,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Bremen,"No, not limited at all",0.59783,166,217,0.53244,0.66323
2013,North Rhine-Westphalia,"Yes, strongly limited",0.09934,532,6360,0.09199,0.10669
2013,North Rhine-Westphalia,"Yes, somewhat limited",0.23062,1267,6360,0.22027,0.24097
2013,North Rhine-Westphalia,"No, not limited at all",0.67004,4561,6360,0.65848,0.68159
2013,Hesse,"Yes, strongly limited",0.10988,195,2175,0.09673,0.12302
2013,Hesse,"Yes, somewhat limited",0.23011,457,2175,0.21241,0.24780
2013,Hesse,"No, not limited at all",0.66001,1523,2175,0.64010,0.67993
2013,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.08553,137,1757,0.07245,0.09861
2013,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.26196,399,1757,0.24140,0.28253
2013,"Rhineland-Palatinate, Saarland","No, not limited at all",0.65250,1221,1757,0.63023,0.67478
2013,Baden-Wuerttemberg,"Yes, strongly limited",0.09316,249,3751,0.08386,0.10246
2013,Baden-Wuerttemberg,"Yes, somewhat limited",0.23841,784,3751,0.22477,0.25205
2013,Baden-Wuerttemberg,"No, not limited at all",0.66843,2718,3751,0.65336,0.68350
2013,Bavaria,"Yes, strongly limited",0.10299,362,4818,0.09441,0.11158
2013,Bavaria,"Yes, somewhat limited",0.21987,990,4818,0.20818,0.23157
2013,Bavaria,"No, not limited at all",0.67714,3466,4818,0.66393,0.69034
2013,Berlin,"Yes, strongly limited",0.11024,95,1154,0.09216,0.12832
2013,Berlin,"Yes, somewhat limited",0.26585,290,1154,0.24035,0.29136
2013,Berlin,"No, not limited at all",0.62391,769,1154,0.59595,0.65187
2013,Brandenburg,"Yes, strongly limited",0.11985,126,1109,0.10072,0.13897
2013,Brandenburg,"Yes, somewhat limited",0.26599,278,1109,0.23997,0.29200
2013,Brandenburg,"No, not limited at all",0.61417,705,1109,0.58550,0.64283
2013,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.09837,59,597,0.07446,0.12228
2013,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.28295,152,597,0.24679,0.31911
2013,Mecklenburg-Western Pomerania,"No, not limited at all",0.61868,386,597,0.57968,0.65767
2013,Saxony,"Yes, strongly limited",0.10728,148,1764,0.09284,0.12173
2013,Saxony,"Yes, somewhat limited",0.25409,447,1764,0.23377,0.27441
2013,Saxony,"No, not limited at all",0.63863,1169,1764,0.61620,0.66105
2013,Saxony-Anhalt,"Yes, strongly limited",0.12392,111,1061,0.10408,0.14375
2013,Saxony-Anhalt,"Yes, somewhat limited",0.28657,290,1061,0.25935,0.31379
2013,Saxony-Anhalt,"No, not limited at all",0.58952,660,1061,0.55990,0.61913
2013,Thuringa,"Yes, strongly limited",0.12203,122,1028,0.10201,0.14205
2013,Thuringa,"Yes, somewhat limited",0.28025,262,1028,0.25278,0.30772
2013,Thuringa,"No, not limited at all",0.59772,644,1028,0.56773,0.62771
2015,Schleswig-Holstein,"Yes, strongly limited",0.10329,97,886,0.08323,0.12334
2015,Schleswig-Holstein,"Yes, somewhat limited",0.26767,212,886,0.23850,0.29684
2015,Schleswig-Holstein,"No, not limited at all",0.62905,577,886,0.59722,0.66087
2015,Hamburg,"Yes, strongly limited",0.11786,37,460,0.08836,0.14736
2015,Hamburg,"Yes, somewhat limited",0.20209,90,460,0.16535,0.23883
2015,Hamburg,"No, not limited at all",0.68005,333,460,0.63737,0.72272
2015,Lower Saxony,"Yes, strongly limited",0.10671,206,2575,0.09479,0.11864
2015,Lower Saxony,"Yes, somewhat limited",0.26757,592,2575,0.25047,0.28467
2015,Lower Saxony,"No, not limited at all",0.62571,1777,2575,0.60702,0.64441
2015,Bremen,"Yes, somewhat limited",0.19041,33,172,0.13156,0.24926
2015,Bremen,"No, not limited at all",0.70929,139,172,0.64123,0.77735
2015,North Rhine-Westphalia,"Yes, strongly limited",0.11143,492,5503,0.10312,0.11974
2015,North Rhine-Westphalia,"Yes, somewhat limited",0.25144,1230,5503,0.23997,0.26290
2015,North Rhine-Westphalia,"No, not limited at all",0.63713,3781,5503,0.62443,0.64984
2015,Hesse,"Yes, strongly limited",0.11769,162,1856,0.10302,0.13235
2015,Hesse,"Yes, somewhat limited",0.22210,393,1856,0.20318,0.24101
2015,Hesse,"No, not limited at all",0.66022,1301,1856,0.63866,0.68177
2015,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.10750,133,1581,0.09223,0.12278
2015,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.25142,381,1581,0.23003,0.27281
2015,"Rhineland-Palatinate, Saarland","No, not limited at all",0.64108,1067,1581,0.61743,0.66473
2015,Baden-Wuerttemberg,"Yes, strongly limited",0.09571,213,3170,0.08547,0.10595
2015,Baden-Wuerttemberg,"Yes, somewhat limited",0.24509,711,3170,0.23011,0.26007
2015,Baden-Wuerttemberg,"No, not limited at all",0.65920,2246,3170,0.64270,0.67570
2015,Bavaria,"Yes, strongly limited",0.09996,340,4294,0.09098,0.10893
2015,Bavaria,"Yes, somewhat limited",0.22195,882,4294,0.20952,0.23439
2015,Bavaria,"No, not limited at all",0.67809,3072,4294,0.66411,0.69207
2015,Berlin,"Yes, strongly limited",0.14124,97,977,0.11939,0.16309
2015,Berlin,"Yes, somewhat limited",0.24305,233,977,0.21614,0.26996
2015,Berlin,"No, not limited at all",0.61571,647,977,0.58519,0.64623
2015,Brandenburg,"Yes, strongly limited",0.16039,140,986,0.13747,0.18331
2015,Brandenburg,"Yes, somewhat limited",0.28713,262,986,0.25888,0.31539
2015,Brandenburg,"No, not limited at all",0.55247,584,986,0.52142,0.58353
2015,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.11573,58,543,0.08880,0.14266
2015,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.30067,144,543,0.26206,0.33927
2015,Mecklenburg-Western Pomerania,"No, not limited at all",0.58360,341,543,0.54210,0.62511
2015,Saxony,"Yes, strongly limited",0.09227,139,1493,0.07759,0.10696
2015,Saxony,"Yes, somewhat limited",0.25585,391,1493,0.23371,0.27799
2015,Saxony,"No, not limited at all",0.65187,963,1493,0.62770,0.67604
2015,Saxony-Anhalt,"Yes, strongly limited",0.10046,86,882,0.08061,0.12031
2015,Saxony-Anhalt,"Yes, somewhat limited",0.35859,273,882,0.32692,0.39026
2015,Saxony-Anhalt,"No, not limited at all",0.54095,523,882,0.50805,0.57386
2015,Thuringa,"Yes, strongly limited",0.11427,86,956,0.09409,0.13445
2015,Thuringa,"Yes, somewhat limited",0.31103,268,956,0.28167,0.34039
2015,Thuringa,"No, not limited at all",0.57470,602,956,0.54335,0.60606
2019,Schleswig-Holstein,"Yes, strongly limited",0.10036,100,1141,0.08291,0.11780
2019,Schleswig-Holstein,"Yes, somewhat limited",0.26271,260,1141,0.23716,0.28825
2019,Schleswig-Holstein,"No, not limited at all",0.63694,781,1141,0.60902,0.66485
2019,Hamburg,"Yes, strongly limited",0.12390,48,583,0.09714,0.15067
2019,Hamburg,"Yes, somewhat limited",0.23752,113,583,0.20294,0.27209
2019,Hamburg,"No, not limited at all",0.63858,422,583,0.59955,0.67761
2019,Lower Saxony,"Yes, strongly limited",0.11319,259,2917,0.10169,0.12469
2019,Lower Saxony,"Yes, somewhat limited",0.29211,721,2917,0.27560,0.30861
2019,Lower Saxony,"No, not limited at all",0.59470,1937,2917,0.57688,0.61252
2019,Bremen,"Yes, somewhat limited",0.28881,63,274,0.23505,0.34257
2019,Bremen,"No, not limited at all",0.62168,211,274,0.56415,0.67921
2019,North Rhine-Westphalia,"Yes, strongly limited",0.11382,581,6218,0.10592,0.12171
2019,North Rhine-Westphalia,"Yes, somewhat limited",0.25205,1432,6218,0.24126,0.26284
2019,North Rhine-Westphalia,"No, not limited at all",0.63413,4205,6218,0.62216,0.64610
2019,Hesse,"Yes, strongly limited",0.08418,128,1990,0.07197,0.09638
2019,Hesse,"Yes, somewhat limited",0.23914,444,1990,0.22039,0.25788
2019,Hesse,"No, not limited at all",0.67668,1418,1990,0.65613,0.69724
2019,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.10590,130,1658,0.09109,0.12072
2019,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.26114,375,1658,0.23999,0.28229
2019,"Rhineland-Palatinate, Saarland","No, not limited at all",0.63295,1153,1658,0.60975,0.65616
2019,Baden-Wuerttemberg,"Yes, strongly limited",0.09830,229,3165,0.08793,0.10868
2019,Baden-Wuerttemberg,"Yes, somewhat limited",0.24702,684,3165,0.23199,0.26205
2019,Baden-Wuerttemberg,"No, not limited at all",0.65468,2252,3165,0.63811,0.67124
2019,Bavaria,"Yes, strongly limited",0.09508,334,4286,0.08629,0.10386
2019,Bavaria,"Yes, somewhat limited",0.25081,981,4286,0.23783,0.26379
2019,Bavaria,"No, not limited at all",0.65412,2971,4286,0.63987,0.66836
2019,Berlin,"Yes, strongly limited",0.11802,114,1131,0.09921,0.13683
2019,Berlin,"Yes, somewhat limited",0.25053,269,1131,0.22527,0.27580
2019,Berlin,"No, not limited at all",0.63145,748,1131,0.60332,0.65958
2019,Brandenburg,"Yes, strongly limited",0.10637,130,1206,0.08896,0.12378
2019,Brandenburg,"Yes, somewhat limited",0.34022,365,1206,0.31347,0.36697
2019,Brandenburg,"No, not limited at all",0.55341,711,1206,0.52534,0.58148
2019,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.09206,55,648,0.06978,0.11434
2019,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.30161,167,648,0.26624,0.33697
2019,Mecklenburg-Western Pomerania,"No, not limited at all",0.60633,426,648,0.56868,0.64398
2019,Saxony,"Yes, strongly limited",0.08594,140,1723,0.07270,0.09918
2019,Saxony,"Yes, somewhat limited",0.31535,498,1723,0.29340,0.33729
2019,Saxony,"No, not limited at all",0.59872,1085,1723,0.57557,0.62187
2019,Saxony-Anhalt,"Yes, strongly limited",0.11174,93,982,0.09202,0.13145
2019,Saxony-Anhalt,"Yes, somewhat limited",0.34150,287,982,0.31183,0.37118
2019,Saxony-Anhalt,"No, not limited at all",0.54676,602,982,0.51561,0.57791
2019,Thuringa,"Yes, strongly limited",0.13312,90,990,0.11195,0.15430
2019,Thuringa,"Yes, somewhat limited",0.27963,274,990,0.25166,0.30760
2019,Thuringa,"No, not limited at all",0.58724,626,990,0.55656,0.61793
2021,Schleswig-Holstein,"Yes, strongly limited",0.05682,58,850,0.04125,0.07240
2021,Schleswig-Holstein,"Yes, somewhat limited",0.21817,170,850,0.19039,0.24595
2021,Schleswig-Holstein,"No, not limited at all",0.72501,622,850,0.69497,0.75505
2021,Hamburg,"Yes, strongly limited",0.11887,36,454,0.08907,0.14868
2021,Hamburg,"Yes, somewhat limited",0.24159,95,454,0.20217,0.28101
2021,Hamburg,"No, not limited at all",0.63954,323,454,0.59532,0.68375
2021,Lower Saxony,"Yes, strongly limited",0.08804,145,1925,0.07538,0.10070
2021,Lower Saxony,"Yes, somewhat limited",0.25704,440,1925,0.23751,0.27657
2021,Lower Saxony,"No, not limited at all",0.65492,1340,1925,0.63367,0.67616
2021,Bremen,"Yes, somewhat limited",0.37685,33,144,0.29742,0.45627
2021,Bremen,"No, not limited at all",0.55827,111,144,0.47688,0.63967
2021,North Rhine-Westphalia,"Yes, strongly limited",0.09925,340,4226,0.09023,0.10826
2021,North Rhine-Westphalia,"Yes, somewhat limited",0.25755,960,4226,0.24436,0.27073
2021,North Rhine-Westphalia,"No, not limited at all",0.64321,2926,4226,0.62876,0.65765
2021,Hesse,"Yes, strongly limited",0.09419,76,1340,0.07855,0.10984
2021,Hesse,"Yes, somewhat limited",0.22345,285,1340,0.20113,0.24576
2021,Hesse,"No, not limited at all",0.68236,979,1340,0.65742,0.70730
2021,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.10311,84,1025,0.08448,0.12173
2021,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.28056,242,1025,0.25305,0.30808
2021,"Rhineland-Palatinate, Saarland","No, not limited at all",0.61633,699,1025,0.58654,0.64611
2021,Baden-Wuerttemberg,"Yes, strongly limited",0.08344,131,2182,0.07183,0.09504
2021,Baden-Wuerttemberg,"Yes, somewhat limited",0.23712,442,2182,0.21927,0.25497
2021,Baden-Wuerttemberg,"No, not limited at all",0.67944,1609,2182,0.65986,0.69903
2021,Bavaria,"Yes, strongly limited",0.10524,227,2887,0.09404,0.11643
2021,Bavaria,"Yes, somewhat limited",0.21441,600,2887,0.19943,0.22938
2021,Bavaria,"No, not limited at all",0.68036,2060,2887,0.66334,0.69737
2021,Berlin,"Yes, strongly limited",0.12008,68,934,0.09922,0.14094
2021,Berlin,"Yes, somewhat limited",0.19903,193,934,0.17341,0.22465
2021,Berlin,"No, not limited at all",0.68089,673,934,0.65098,0.71080
2021,Brandenburg,"Yes, strongly limited",0.09791,68,709,0.07602,0.11980
2021,Brandenburg,"Yes, somewhat limited",0.26319,198,709,0.23075,0.29563
2021,Brandenburg,"No, not limited at all",0.63890,443,709,0.60352,0.67428
2021,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.10272,34,413,0.07341,0.13204
2021,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.33730,113,413,0.29165,0.38295
2021,Mecklenburg-Western Pomerania,"No, not limited at all",0.55998,266,413,0.51204,0.60791
2021,Saxony,"Yes, strongly limited",0.07057,83,1173,0.05591,0.08524
2021,Saxony,"Yes, somewhat limited",0.29124,311,1173,0.26522,0.31725
2021,Saxony,"No, not limited at all",0.63819,779,1173,0.61068,0.66570
2021,Saxony-Anhalt,"Yes, strongly limited",0.09039,40,610,0.06761,0.11316
2021,Saxony-Anhalt,"Yes, somewhat limited",0.29051,160,610,0.25445,0.32657
2021,Saxony-Anhalt,"No, not limited at all",0.61910,410,610,0.58054,0.65767
2021,Thuringa,"Yes, strongly limited",0.11217,55,637,0.08764,0.13669
2021,Thuringa,"Yes, somewhat limited",0.27272,170,637,0.23811,0.30733
2021,Thuringa,"No, not limited at all",0.61511,412,637,0.57730,0.65293
2022,Schleswig-Holstein,"No, not limited at all",0.78127,59,59,0.67488,0.88766
2022,Hamburg,"No, not limited at all",0.73538,33,33,0.58253,0.88822
2022,Lower Saxony,"Yes, somewhat limited",0.12542,35,201,0.07952,0.17132
2022,Lower Saxony,"No, not limited at all",0.83360,166,201,0.78198,0.88522
2022,North Rhine-Westphalia,"Yes, strongly limited",0.06001,39,589,0.04081,0.07921
2022,North Rhine-Westphalia,"Yes, somewhat limited",0.12445,93,589,0.09776,0.15113
2022,North Rhine-Westphalia,"No, not limited at all",0.81554,457,589,0.78419,0.84689
2022,Hesse,"No, not limited at all",0.76552,110,110,0.68599,0.84506
2022,"Rhineland-Palatinate, Saarland","No, not limited at all",0.85742,87,87,0.78352,0.93132
2022,Baden-Wuerttemberg,"No, not limited at all",0.89199,118,118,0.83575,0.94823
2022,Bavaria,"No, not limited at all",0.93477,111,111,0.88863,0.98092
2022,Berlin,"No, not limited at all",0.82410,77,77,0.73850,0.90970
2022,Brandenburg,"No, not limited at all",0.74612,36,36,0.60193,0.89031
2022,Saxony,"No, not limited at all",0.89803,41,41,0.80425,0.99181
2022,Thuringa,"No, not limited at all",0.93908,49,49,0.87142,1.00675
