"e11102","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1984","Realschule","Brandenburg","","","",""
"nicht erwerbstätig","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1984","Realschule","Sachsen","","","",""
"nicht erwerbstätig","1984","Realschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1984","Realschule","Thueringen","","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Schleswig-Holstein","11","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Hamburg","11","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Niedersachsen","39","0.500859077009358","0.390602651488298","0.611115502530418"
"nicht erwerbstätig","1984","(Fach-)Abitur","Bremen","8","0.928486278141892","0.768776860372045","1.08819569591174"
"nicht erwerbstätig","1984","(Fach-)Abitur","Nordrhein-Westfalen","113","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Hessen","48","0.511748212981743","0.416590225924933","0.606906200038552"
"nicht erwerbstätig","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Baden-Wuerttemberg","49","0.418423024509594","0.335209753053944","0.501636295965244"
"nicht erwerbstätig","1984","(Fach-)Abitur","Bayern","61","0.485995907351666","0.402607027068581","0.569384787634751"
"nicht erwerbstätig","1984","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Berlin","9","0.3830718978777","0.222017906520789","0.544125889234611"
"nicht erwerbstätig","1984","(Fach-)Abitur","Brandenburg","","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Sachsen","","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1984","(Fach-)Abitur","Thueringen","","","",""
"nicht erwerbstätig","1984","AkademikerIn","Schleswig-Holstein","3","","",""
"nicht erwerbstätig","1984","AkademikerIn","Hamburg","5","0.350767101168045","0.123919956793086","0.577614245543004"
"nicht erwerbstätig","1984","AkademikerIn","Niedersachsen","14","","",""
"nicht erwerbstätig","1984","AkademikerIn","Bremen","","","",""
"nicht erwerbstätig","1984","AkademikerIn","Nordrhein-Westfalen","39","0.194231001899429","0.142539234180318","0.245922769618539"
"nicht erwerbstätig","1984","AkademikerIn","Hessen","24","","",""
"nicht erwerbstätig","1984","AkademikerIn","Rheinland-Pfalz,Saarland","8","0.214939167528193","0.082579195875455","0.347299139180932"
"nicht erwerbstätig","1984","AkademikerIn","Baden-Wuerttemberg","25","","",""
"nicht erwerbstätig","1984","AkademikerIn","Bayern","35","0.254320507196272","0.186202010477816","0.322439003914727"
"nicht erwerbstätig","1984","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","1984","AkademikerIn","Berlin","7","0.23354549647358","0.0972202888729436","0.369870704074216"
"nicht erwerbstätig","1984","AkademikerIn","Brandenburg","","","",""
"nicht erwerbstätig","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1984","AkademikerIn","Sachsen","","","",""
"nicht erwerbstätig","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1984","AkademikerIn","Thueringen","","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Hamburg","14","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Niedersachsen","33","0.124457403573648","0.0584243345085424","0.190490472638754"
"erwerbstätig","1984","(noch) kein Abschluss","Bremen","4","0.569304830205474","0.173090753856126","0.965518906554821"
"erwerbstätig","1984","(noch) kein Abschluss","Nordrhein-Westfalen","198","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Hessen","89","0.478679642307887","0.39651617844797","0.560843106167803"
"erwerbstätig","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","50","0.494586102483214","0.380672188156482","0.608500016809945"
"erwerbstätig","1984","(noch) kein Abschluss","Baden-Wuerttemberg","207","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Bayern","82","0.430510589846735","0.345720091276605","0.515301088416865"
"erwerbstätig","1984","(noch) kein Abschluss","Saarland","","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Berlin","26","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Brandenburg","","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Sachsen","","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"erwerbstätig","1984","(noch) kein Abschluss","Thueringen","","","",""
"erwerbstätig","1984","Hauptschule","Schleswig-Holstein","131","","",""
"erwerbstätig","1984","Hauptschule","Hamburg","90","0.440286461235782","0.364077707343744","0.51649521512782"
"erwerbstätig","1984","Hauptschule","Niedersachsen","423","0.510474179335411","0.474650351920907","0.546298006749914"
"erwerbstätig","1984","Hauptschule","Bremen","39","0.304404755121503","0.210376539245501","0.398432970997506"
"erwerbstätig","1984","Hauptschule","Nordrhein-Westfalen","1081","","",""
"erwerbstätig","1984","Hauptschule","Hessen","432","0.538365181136072","0.501591805201577","0.575138557070567"
"erwerbstätig","1984","Hauptschule","Rheinland-Pfalz,Saarland","317","0.488059210221182","0.447827650693932","0.528290769748431"
"erwerbstätig","1984","Hauptschule","Baden-Wuerttemberg","910","0.593333668759517","0.567179131007104","0.61948820651193"
"erwerbstätig","1984","Hauptschule","Bayern","822","0.580742566912136","0.553752883235069","0.607732250589203"
"erwerbstätig","1984","Hauptschule","Saarland","","","",""
"erwerbstätig","1984","Hauptschule","Berlin","143","","",""
"erwerbstätig","1984","Hauptschule","Brandenburg","","","",""
"erwerbstätig","1984","Hauptschule","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1984","Hauptschule","Sachsen","","","",""
"erwerbstätig","1984","Hauptschule","Sachsen-Anhalt","","","",""
"erwerbstätig","1984","Hauptschule","Thueringen","","","",""
"erwerbstätig","1984","Realschule","Schleswig-Holstein","68","0.722149955559996","0.630617922861496","0.813681988258497"
"erwerbstätig","1984","Realschule","Hamburg","37","0.609326179818605","0.480382868184308","0.738269491452903"
"erwerbstätig","1984","Realschule","Niedersachsen","134","","",""
"erwerbstätig","1984","Realschule","Bremen","15","","",""
"erwerbstätig","1984","Realschule","Nordrhein-Westfalen","301","0.623381780370205","0.579198819247729","0.667564741492682"
"erwerbstätig","1984","Realschule","Hessen","132","","",""
"erwerbstätig","1984","Realschule","Rheinland-Pfalz,Saarland","70","0.636784960751875","0.546500470095706","0.727069451408043"
"erwerbstätig","1984","Realschule","Baden-Wuerttemberg","177","","",""
"erwerbstätig","1984","Realschule","Bayern","250","","",""
"erwerbstätig","1984","Realschule","Saarland","","","",""
"erwerbstätig","1984","Realschule","Berlin","52","0.613231403765285","0.503740235288529","0.722722572242042"
"erwerbstätig","1984","Realschule","Brandenburg","","","",""
"erwerbstätig","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1984","Realschule","Sachsen","","","",""
"erwerbstätig","1984","Realschule","Sachsen-Anhalt","","","",""
"erwerbstätig","1984","Realschule","Thueringen","","","",""
"erwerbstätig","1984","(Fach-)Abitur","Schleswig-Holstein","16","","",""
"erwerbstätig","1984","(Fach-)Abitur","Hamburg","33","0.705774455240932","0.57112800500801","0.840420905473855"
"erwerbstätig","1984","(Fach-)Abitur","Niedersachsen","40","0.499140922990642","0.388884497469582","0.609397348511702"
"erwerbstätig","1984","(Fach-)Abitur","Bremen","2","","",""
"erwerbstätig","1984","(Fach-)Abitur","Nordrhein-Westfalen","148","","",""
"erwerbstätig","1984","(Fach-)Abitur","Hessen","58","0.488251787018257","0.393093799961448","0.583409774075067"
"erwerbstätig","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","19","","",""
"erwerbstätig","1984","(Fach-)Abitur","Baden-Wuerttemberg","86","0.581576975490407","0.498363704034757","0.664790246946056"
"erwerbstätig","1984","(Fach-)Abitur","Bayern","77","0.514004092648334","0.430615212365249","0.597392972931419"
"erwerbstätig","1984","(Fach-)Abitur","Saarland","","","",""
"erwerbstätig","1984","(Fach-)Abitur","Berlin","26","","",""
"erwerbstätig","1984","(Fach-)Abitur","Brandenburg","","","",""
"erwerbstätig","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1984","(Fach-)Abitur","Sachsen","","","",""
"erwerbstätig","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"erwerbstätig","1984","(Fach-)Abitur","Thueringen","","","",""
"erwerbstätig","1984","AkademikerIn","Schleswig-Holstein","17","","",""
"erwerbstätig","1984","AkademikerIn","Hamburg","12","","",""
"erwerbstätig","1984","AkademikerIn","Niedersachsen","64","0.777763467320758","0.685499465858235","0.87002746878328"
"erwerbstätig","1984","AkademikerIn","Bremen","1","","",""
"erwerbstätig","1984","AkademikerIn","Nordrhein-Westfalen","186","","",""
"erwerbstätig","1984","AkademikerIn","Hessen","69","0.730077285504708","0.639855638385078","0.820298932624338"
"erwerbstätig","1984","AkademikerIn","Rheinland-Pfalz,Saarland","29","","",""
"erwerbstätig","1984","AkademikerIn","Baden-Wuerttemberg","100","","",""
"erwerbstätig","1984","AkademikerIn","Bayern","122","","",""
"erwerbstätig","1984","AkademikerIn","Saarland","","","",""
"erwerbstätig","1984","AkademikerIn","Berlin","30","0.76645450352642","0.630129295925784","0.902779711127056"
"erwerbstätig","1984","AkademikerIn","Brandenburg","","","",""
"erwerbstätig","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1984","AkademikerIn","Sachsen","","","",""
"erwerbstätig","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"erwerbstätig","1984","AkademikerIn","Thueringen","","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Schleswig-Holstein","9","0.746851519518079","0.519085532494147","0.974617506542012"
"nicht erwerbstätig","1985","(noch) kein Abschluss","Hamburg","12","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Niedersachsen","55","0.903353042622529","0.837780256227427","0.968925829017631"
"nicht erwerbstätig","1985","(noch) kein Abschluss","Bremen","4","1","1","1"
"nicht erwerbstätig","1985","(noch) kein Abschluss","Nordrhein-Westfalen","186","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Hessen","50","0.665247264904425","0.581164105517511","0.749330424291339"
"nicht erwerbstätig","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","30","0.615619220545843","0.500840742284251","0.730397698807434"
"nicht erwerbstätig","1985","(noch) kein Abschluss","Baden-Wuerttemberg","130","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Bayern","45","0.625623060038636","0.532159913521401","0.719086206555871"
"nicht erwerbstätig","1985","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Berlin","18","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Brandenburg","","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Sachsen","","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1985","(noch) kein Abschluss","Thueringen","","","",""
"nicht erwerbstätig","1985","Hauptschule","Schleswig-Holstein","93","0.491761315001642","0.424780219796598","0.558742410206687"
"nicht erwerbstätig","1985","Hauptschule","Hamburg","66","0.543853906859296","0.463062574697717","0.624645239020874"
"nicht erwerbstätig","1985","Hauptschule","Niedersachsen","285","","",""
"nicht erwerbstätig","1985","Hauptschule","Bremen","49","0.718484748267104","0.621142604619752","0.815826891914455"
"nicht erwerbstätig","1985","Hauptschule","Nordrhein-Westfalen","697","0.49521027083892","0.471078575158738","0.519341966519102"
"nicht erwerbstätig","1985","Hauptschule","Hessen","246","","",""
"nicht erwerbstätig","1985","Hauptschule","Rheinland-Pfalz,Saarland","246","","",""
"nicht erwerbstätig","1985","Hauptschule","Baden-Wuerttemberg","374","0.383284540854482","0.355844957915321","0.410724123793642"
"nicht erwerbstätig","1985","Hauptschule","Bayern","408","0.419548444089609","0.391088689805207","0.448008198374012"
"nicht erwerbstätig","1985","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","1985","Hauptschule","Berlin","59","0.428988539203979","0.35544936913323","0.502527709274727"
"nicht erwerbstätig","1985","Hauptschule","Brandenburg","","","",""
"nicht erwerbstätig","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1985","Hauptschule","Sachsen","","","",""
"nicht erwerbstätig","1985","Hauptschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1985","Hauptschule","Thueringen","","","",""
"nicht erwerbstätig","1985","Realschule","Schleswig-Holstein","21","","",""
"nicht erwerbstätig","1985","Realschule","Hamburg","20","","",""
"nicht erwerbstätig","1985","Realschule","Niedersachsen","83","0.415683662531078","0.350559486243643","0.480807838818513"
"nicht erwerbstätig","1985","Realschule","Bremen","8","0.418476238779602","0.212339270316254","0.62461320724295"
"nicht erwerbstätig","1985","Realschule","Nordrhein-Westfalen","164","","",""
"nicht erwerbstätig","1985","Realschule","Hessen","62","0.362094598359904","0.291688425357708","0.432500771362101"
"nicht erwerbstätig","1985","Realschule","Rheinland-Pfalz,Saarland","34","0.348156474720879","0.256599731163398","0.439713218278361"
"nicht erwerbstätig","1985","Realschule","Baden-Wuerttemberg","100","","",""
"nicht erwerbstätig","1985","Realschule","Bayern","111","","",""
"nicht erwerbstätig","1985","Realschule","Saarland","","","",""
"nicht erwerbstätig","1985","Realschule","Berlin","24","","",""
"nicht erwerbstätig","1985","Realschule","Brandenburg","","","",""
"nicht erwerbstätig","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1985","Realschule","Sachsen","","","",""
"nicht erwerbstätig","1985","Realschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1985","Realschule","Thueringen","","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Hamburg","7","0.177934810201811","0.0512286710478364","0.304640949355785"
"nicht erwerbstätig","1985","(Fach-)Abitur","Niedersachsen","34","0.452941260614279","0.337961932836967","0.567920588391591"
"nicht erwerbstätig","1985","(Fach-)Abitur","Bremen","4","0.747604714724974","0.400029259175946","1.095180170274"
"nicht erwerbstätig","1985","(Fach-)Abitur","Nordrhein-Westfalen","105","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Hessen","35","0.467449037150352","0.363791518240786","0.571106556059918"
"nicht erwerbstätig","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","13","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Baden-Wuerttemberg","45","0.415903298308913","0.329152035051512","0.502654561566314"
"nicht erwerbstätig","1985","(Fach-)Abitur","Bayern","55","0.49524132385324","0.405785668389036","0.584696979317444"
"nicht erwerbstätig","1985","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Berlin","10","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Brandenburg","","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Sachsen","","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1985","(Fach-)Abitur","Thueringen","","","",""
"nicht erwerbstätig","1985","AkademikerIn","Schleswig-Holstein","3","","",""
"nicht erwerbstätig","1985","AkademikerIn","Hamburg","4","0.334447883469424","0.0956899991436786","0.573205767795168"
"nicht erwerbstätig","1985","AkademikerIn","Niedersachsen","15","","",""
"nicht erwerbstätig","1985","AkademikerIn","Bremen","","","",""
"nicht erwerbstätig","1985","AkademikerIn","Nordrhein-Westfalen","32","0.154122707676574","0.106733149703808","0.201512265649341"
"nicht erwerbstätig","1985","AkademikerIn","Hessen","24","","",""
"nicht erwerbstätig","1985","AkademikerIn","Rheinland-Pfalz,Saarland","9","0.279143308201621","0.132610484559002","0.42567613184424"
"nicht erwerbstätig","1985","AkademikerIn","Baden-Wuerttemberg","18","","",""
"nicht erwerbstätig","1985","AkademikerIn","Bayern","37","0.30141299288281","0.227234046519967","0.375591939245654"
"nicht erwerbstätig","1985","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","1985","AkademikerIn","Berlin","8","0.255082686619399","0.1146262150082","0.395539158230598"
"nicht erwerbstätig","1985","AkademikerIn","Brandenburg","","","",""
"nicht erwerbstätig","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1985","AkademikerIn","Sachsen","","","",""
"nicht erwerbstätig","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1985","AkademikerIn","Thueringen","","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Schleswig-Holstein","5","0.253148480481921","0.0253824934579885","0.480914467505853"
"erwerbstätig","1985","(noch) kein Abschluss","Hamburg","12","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Niedersachsen","23","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Bremen","","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Nordrhein-Westfalen","154","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Hessen","71","0.334752735095575","0.250669575708661","0.418835894482489"
"erwerbstätig","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","39","0.384380779454157","0.269602301192566","0.499159257715749"
"erwerbstätig","1985","(noch) kein Abschluss","Baden-Wuerttemberg","165","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Bayern","58","0.374376939961364","0.280913793444129","0.467840086478599"
"erwerbstätig","1985","(noch) kein Abschluss","Saarland","","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Berlin","21","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Brandenburg","","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Sachsen","","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"erwerbstätig","1985","(noch) kein Abschluss","Thueringen","","","",""
"erwerbstätig","1985","Hauptschule","Schleswig-Holstein","121","","",""
"erwerbstätig","1985","Hauptschule","Hamburg","80","0.456146093140704","0.375354760979126","0.536937425302283"
"erwerbstätig","1985","Hauptschule","Niedersachsen","366","0.510041960295225","0.471641184878367","0.548442735712084"
"erwerbstätig","1985","Hauptschule","Bremen","33","0.281515251732896","0.184173108085545","0.378857395380248"
"erwerbstätig","1985","Hauptschule","Nordrhein-Westfalen","952","0.50478972916108","0.480658033480898","0.528921424841262"
"erwerbstätig","1985","Hauptschule","Hessen","391","0.527141935001772","0.488370885389457","0.565912984614088"
"erwerbstätig","1985","Hauptschule","Rheinland-Pfalz,Saarland","281","","",""
"erwerbstätig","1985","Hauptschule","Baden-Wuerttemberg","832","0.616715459145518","0.589275876206358","0.644155042084679"
"erwerbstätig","1985","Hauptschule","Bayern","747","0.580451555910391","0.551991801625988","0.608911310194793"
"erwerbstätig","1985","Hauptschule","Saarland","","","",""
"erwerbstätig","1985","Hauptschule","Berlin","115","","",""
"erwerbstätig","1985","Hauptschule","Brandenburg","","","",""
"erwerbstätig","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1985","Hauptschule","Sachsen","","","",""
"erwerbstätig","1985","Hauptschule","Sachsen-Anhalt","","","",""
"erwerbstätig","1985","Hauptschule","Thueringen","","","",""
"erwerbstätig","1985","Realschule","Schleswig-Holstein","59","0.707401079397145","0.607706323015757","0.807095835778533"
"erwerbstätig","1985","Realschule","Hamburg","37","0.578420349706426","0.450225001992955","0.706615697419897"
"erwerbstätig","1985","Realschule","Niedersachsen","137","","",""
"erwerbstätig","1985","Realschule","Bremen","14","","",""
"erwerbstätig","1985","Realschule","Nordrhein-Westfalen","289","","",""
"erwerbstätig","1985","Realschule","Hessen","117","","",""
"erwerbstätig","1985","Realschule","Rheinland-Pfalz,Saarland","70","0.651843525279121","0.560286781721639","0.743400268836602"
"erwerbstätig","1985","Realschule","Baden-Wuerttemberg","173","","",""
"erwerbstätig","1985","Realschule","Bayern","243","","",""
"erwerbstätig","1985","Realschule","Saarland","","","",""
"erwerbstätig","1985","Realschule","Berlin","49","0.599895174640398","0.487509426798318","0.712280922482478"
"erwerbstätig","1985","Realschule","Brandenburg","","","",""
"erwerbstätig","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1985","Realschule","Sachsen","","","",""
"erwerbstätig","1985","Realschule","Sachsen-Anhalt","","","",""
"erwerbstätig","1985","Realschule","Thueringen","","","",""
"erwerbstätig","1985","(Fach-)Abitur","Schleswig-Holstein","15","","",""
"erwerbstätig","1985","(Fach-)Abitur","Hamburg","28","","",""
"erwerbstätig","1985","(Fach-)Abitur","Niedersachsen","38","0.547058739385721","0.432079411608409","0.662038067163033"
"erwerbstätig","1985","(Fach-)Abitur","Bremen","2","","",""
"erwerbstätig","1985","(Fach-)Abitur","Nordrhein-Westfalen","149","","",""
"erwerbstätig","1985","(Fach-)Abitur","Hessen","54","0.532550962849648","0.428893443940082","0.636208481759214"
"erwerbstätig","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","16","","",""
"erwerbstätig","1985","(Fach-)Abitur","Baden-Wuerttemberg","79","0.584096701691087","0.497345438433686","0.670847964948488"
"erwerbstätig","1985","(Fach-)Abitur","Bayern","65","0.50475867614676","0.415303020682556","0.594214331610964"
"erwerbstätig","1985","(Fach-)Abitur","Saarland","","","",""
"erwerbstätig","1985","(Fach-)Abitur","Berlin","23","","",""
"erwerbstätig","1985","(Fach-)Abitur","Brandenburg","","","",""
"erwerbstätig","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1985","(Fach-)Abitur","Sachsen","","","",""
"erwerbstätig","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"erwerbstätig","1985","(Fach-)Abitur","Thueringen","","","",""
"erwerbstätig","1985","AkademikerIn","Schleswig-Holstein","15","","",""
"erwerbstätig","1985","AkademikerIn","Hamburg","11","","",""
"erwerbstätig","1985","AkademikerIn","Niedersachsen","59","0.772747421705641","0.677268957840261","0.868225885571022"
"erwerbstätig","1985","AkademikerIn","Bremen","2","","",""
"erwerbstätig","1985","AkademikerIn","Nordrhein-Westfalen","191","","",""
"erwerbstätig","1985","AkademikerIn","Hessen","67","0.714009372409788","0.621165071272225","0.806853673547351"
"erwerbstätig","1985","AkademikerIn","Rheinland-Pfalz,Saarland","27","","",""
"erwerbstätig","1985","AkademikerIn","Baden-Wuerttemberg","94","0.7933762350252","0.718392199678395","0.868360270372006"
"erwerbstätig","1985","AkademikerIn","Bayern","110","","",""
"erwerbstätig","1985","AkademikerIn","Saarland","","","",""
"erwerbstätig","1985","AkademikerIn","Berlin","29","","",""
"erwerbstätig","1985","AkademikerIn","Brandenburg","","","",""
"erwerbstätig","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1985","AkademikerIn","Sachsen","","","",""
"erwerbstätig","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"erwerbstätig","1985","AkademikerIn","Thueringen","","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Schleswig-Holstein","9","0.661877046572963","0.414072049266541","0.909682043879385"
"nicht erwerbstätig","1986","(noch) kein Abschluss","Hamburg","9","0.583779379876915","0.362134623176579","0.80542413657725"
