year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,No migration background,Urban regions,11156,172.02686292383848,171.94043775358372,172.11328809409324,165.0,172.0,179.0,144.0,200.0,172.0,172.0,173.0
2012,No migration background,Rural regions,6933,171.58612107500312,171.47796670063624,171.69427544937,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0
2012,Direct migration background,Urban regions,1499,169.14112258230745,168.90752876536266,169.37471639925224,162.0,168.0,175.97000397687668,146.0,196.9250099421917,168.0,166.0,168.0
2012,Direct migration background,Rural regions,496,168.58877487070956,168.2032041259362,168.97434561548292,162.0,168.0,175.0,143.0,194.5,168.0,166.0,169.0
2012,Indirect migration background,Urban regions,703,172.8198101997037,172.4924391003178,173.14718129908962,166.0,172.0,179.0,146.5,198.5,172.0,170.0,173.0
2012,Indirect migration background,Rural regions,165,171.28144148765665,170.58320458800193,171.97967838731137,165.0,170.0,178.3555809152748,150.0,196.0,170.0,167.0,172.0
2013,No migration background,Urban regions,,,,,,,,,,,,
2013,No migration background,Rural regions,,,,,,,,,,,,
2013,Direct migration background,Urban regions,,,,,,,,,,,,
2013,Direct migration background,Rural regions,,,,,,,,,,,,
2013,Indirect migration background,Urban regions,,,,,,,,,,,,
2013,Indirect migration background,Rural regions,,,,,,,,,,,,
2014,No migration background,Urban regions,12517,172.22411376881382,172.1415658021941,172.30666173543355,165.0,172.0,179.0,144.0,200.0,172.0,172.0,173.0
2014,No migration background,Rural regions,7945,171.77393807898528,171.67290510435842,171.87497105361214,165.0,172.0,178.0,145.5,197.5,172.0,172.0,174.0
2014,Direct migration background,Urban regions,3929,169.51312051652363,169.36678142060214,169.65945961244512,162.0,170.0,176.0,141.0,197.0,170.0,170.0,172.0
2014,Direct migration background,Rural regions,1329,169.10582988105637,168.84344220987478,169.36821755223795,162.0,169.0,176.0,141.0,197.0,169.0,168.0,170.0
2014,Indirect migration background,Urban regions,1505,173.06039461373376,172.81608454648867,173.30470468097886,165.0,173.0,180.0,142.5,200.0,173.0,172.0,175.0
2014,Indirect migration background,Rural regions,342,171.40379815667248,170.93090079772355,171.8766955156214,165.0,170.0,178.0,150.0,196.0,170.0,168.0,171.0
2015,No migration background,Urban regions,,,,,,,,,,,,
2015,No migration background,Rural regions,,,,,,,,,,,,
2015,Direct migration background,Urban regions,,,,,,,,,,,,
2015,Direct migration background,Rural regions,,,,,,,,,,,,
2015,Indirect migration background,Urban regions,,,,,,,,,,,,
2015,Indirect migration background,Rural regions,,,,,,,,,,,,
2016,No migration background,Urban regions,11037,172.47657331252566,172.38861808998632,172.564528535065,165.0,172.0,180.0,142.5,202.5,172.0,172.0,172.0
2016,No migration background,Rural regions,7073,171.925713238982,171.81916552189003,172.032260956074,165.0,172.0,178.0,145.5,197.5,172.0,172.0,173.0
2016,Direct migration background,Urban regions,3611,169.64599436977002,169.4908940557875,169.80109468375255,162.0,169.0,177.0,139.5,199.5,169.0,168.0,170.0
2016,Direct migration background,Rural regions,1272,168.62548072452753,168.3780460469908,168.87291540206428,162.0,168.0,175.0,145.0,194.5,168.0,166.0,169.0
2016,Indirect migration background,Urban regions,1267,172.68374058574506,172.42873187247625,172.93874929901386,165.0,172.0,180.0,144.0,200.0,172.0,171.0,174.0
2016,Indirect migration background,Rural regions,318,171.56045688350787,171.05309280084498,172.06782096617076,165.0,170.0,178.0,146.0,197.5,170.0,168.0,171.0
2017,No migration background,Urban regions,,,,,,,,,,,,
2017,No migration background,Rural regions,,,,,,,,,,,,
2017,Direct migration background,Urban regions,,,,,,,,,,,,
2017,Direct migration background,Rural regions,,,,,,,,,,,,
2017,Indirect migration background,Urban regions,,,,,,,,,,,,
2017,Indirect migration background,Rural regions,,,,,,,,,,,,
2018,No migration background,Urban regions,12103,172.67192334153498,172.58628025608976,172.7575664269802,165.0,172.0,180.0,142.5,202.5,172.0,171.0,172.0
2018,No migration background,Rural regions,7615,172.00162700410323,171.8973451350961,172.10590887311037,165.0,172.0,178.0,145.5,197.5,172.0,172.0,173.0
2018,Direct migration background,Urban regions,5729,169.3190380979917,169.19686799098258,169.4412082050008,162.0,169.0,176.0,141.0,197.0,169.0,168.0,170.0
2018,Direct migration background,Rural regions,2036,169.50303961748853,169.30027286267608,169.70580637230097,163.0,170.0,175.0,145.0,193.0,170.0,169.975,172.0
2018,Indirect migration background,Urban regions,1407,172.16963802795993,171.9341152568785,172.40516079904137,165.0,172.0,178.0,145.5,197.5,172.0,171.0,174.0
2018,Indirect migration background,Rural regions,326,172.05983053531688,171.54401025311614,172.5756508175176,165.0,170.0,180.0,148.0,198.0,170.0,166.0,172.0
2019,No migration background,Urban regions,,,,,,,,,,,,
2019,No migration background,Rural regions,,,,,,,,,,,,
2019,Direct migration background,Urban regions,,,,,,,,,,,,
2019,Direct migration background,Rural regions,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,,,,,,,,,,,,
2019,Indirect migration background,Rural regions,,,,,,,,,,,,
2020,No migration background,Urban regions,11750,172.6814969065714,172.59451270628887,172.76848110685393,165.0,172.0,180.0,142.5,202.5,172.0,171.0,172.0
2020,No migration background,Rural regions,7078,172.38419442539393,172.2753924593499,172.49299639143797,165.0,172.0,179.0,144.0,200.0,172.0,171.0,172.0
2020,Direct migration background,Urban regions,4201,169.57857451334337,169.43218929546828,169.72495973121846,162.0,170.0,177.0,139.5,199.5,170.0,170.0,172.0
2020,Direct migration background,Rural regions,1394,169.82383373077377,169.58226526551897,170.06540219602857,163.0,170.0,176.0,143.5,195.5,170.0,170.0,172.0
2020,Indirect migration background,Urban regions,1313,172.45219985334214,172.20183084578176,172.70256886090252,165.0,172.0,180.0,144.0,200.0,172.0,171.0,174.0
2020,Indirect migration background,Rural regions,302,171.4819218098036,170.95863529530183,172.00520832430536,164.0,170.0,180.0,146.0,200.0,170.0,167.0,172.0
2021,No migration background,Urban regions,,,,,,,,,,,,
2021,No migration background,Rural regions,,,,,,,,,,,,
2021,Direct migration background,Urban regions,,,,,,,,,,,,
2021,Direct migration background,Rural regions,,,,,,,,,,,,
2021,Indirect migration background,Urban regions,,,,,,,,,,,,
2021,Indirect migration background,Rural regions,,,,,,,,,,,,
