year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2014,Rural regions,female,,,,,,,,,,,,
2015,Urban regions,male,7909,4.184226460861407,4.140830941448454,4.2276219802743595,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,Urban regions,female,9408,4.03415983175534,4.001232096212403,4.067087567298277,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2015,Rural regions,male,4269,4.266348138035999,4.208897329060535,4.323798947011464,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2015,Rural regions,female,4941,3.833004313124095,3.7867877728919117,3.879220853356278,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2016,Urban regions,male,,,,,,,,,,,,
2016,Urban regions,female,,,,,,,,,,,,
2016,Rural regions,male,,,,,,,,,,,,
2016,Rural regions,female,,,,,,,,,,,,
2017,Urban regions,male,7810,4.113396290129348,4.068214404614703,4.158578175643993,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,Urban regions,female,9224,4.0063752265047965,3.976624163812881,4.036126289196712,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2017,Rural regions,male,4356,4.12850221129708,4.069571240632719,4.187433181961442,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,Rural regions,female,4978,3.9466574968126493,3.905252913284115,3.9880620803411837,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,Urban regions,male,8875,4.374202586655901,4.324094026471756,4.424311146840046,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2018,Urban regions,female,9877,4.210793842966209,4.177369320585482,4.244218365346935,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2018,Rural regions,male,4617,4.350243962223321,4.291723350895845,4.408764573550798,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2018,Rural regions,female,5115,4.021147256184349,3.9751465103691546,4.067148001999544,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2019,Urban regions,male,,,,,,,,,,,,
2019,Urban regions,female,,,,,,,,,,,,
2019,Rural regions,male,,,,,,,,,,,,
2019,Rural regions,female,,,,,,,,,,,,
2020,Urban regions,male,8047,4.1841485329383294,4.133919262660269,4.23437780321639,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2020,Urban regions,female,8828,4.06045208278112,4.029103350422972,4.091800815139269,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2020,Rural regions,male,4104,4.234478596615161,4.171244181550267,4.297713011680055,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2020,Rural regions,female,4471,3.9650975252821796,3.9214423082394916,4.008752742324868,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2021,Urban regions,male,5293,4.612447777267804,4.560358275373175,4.664537279162434,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2021,Urban regions,female,6017,4.428426398633071,4.389265492521954,4.467587304744189,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2021,Rural regions,male,2730,4.683722504104782,4.608182760375186,4.7592622478343785,2.0,4.0,6.0,0.0,12.0,4.0,4.0,4.0
2021,Rural regions,female,3034,4.245551973781416,4.182688006406177,4.308415941156656,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
