syear,regtyp,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2014,Rural regions,male,,,,,,,,,,,,
2014,Rural regions,female,,,,,,,,,,,,
2015,Urban regions,male,4.1842264608614075,4.1408309414484545,4.22762198027436,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0,7909.0
2015,Urban regions,female,4.034217550858036,4.001295708873848,4.067139392842223,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0,9411.0
2015,Rural regions,male,4.266348138035998,4.208897329060534,4.323798947011463,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0,4269.0
2015,Rural regions,female,3.833004313124095,3.7867877728919117,3.879220853356278,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0,4941.0
2016,Urban regions,male,,,,,,,,,,,,
2016,Urban regions,female,,,,,,,,,,,,
2016,Rural regions,male,,,,,,,,,,,,
2016,Rural regions,female,,,,,,,,,,,,
2017,Urban regions,male,4.113396290129347,4.068214404614702,4.158578175643992,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0,7810.0
2017,Urban regions,female,4.0063752265047965,3.976624163812881,4.036126289196712,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0,9224.0
2017,Rural regions,male,4.1285022112970795,4.069571240632718,4.187433181961441,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0,4356.0
2017,Rural regions,female,3.9466574968126484,3.905252913284114,3.988062080341183,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0,4978.0
2018,Urban regions,male,4.3742025866559,4.324094026471755,4.424311146840045,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0,8875.0
2018,Urban regions,female,4.210793842966208,4.177369320585481,4.244218365346934,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0,9877.0
2018,Rural regions,male,4.350243962223321,4.291723350895845,4.408764573550798,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0,4617.0
2018,Rural regions,female,4.021147256184349,3.9751465103691546,4.067148001999544,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0,5115.0
2019,Urban regions,male,,,,,,,,,,,,
2019,Urban regions,female,,,,,,,,,,,,
2019,Rural regions,male,,,,,,,,,,,,
2019,Rural regions,female,,,,,,,,,,,,
2020,Urban regions,male,4.1841485329383294,4.133919262660269,4.23437780321639,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0,8047.0
2020,Urban regions,female,4.0604520827811195,4.029103350422971,4.091800815139268,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0,8828.0
2020,Rural regions,male,4.234478596615161,4.171244181550267,4.297713011680055,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0,4104.0
2020,Rural regions,female,3.9650975252821796,3.9214423082394916,4.008752742324868,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0,4471.0
2021,Urban regions,male,4.612447777267803,4.560358275373174,4.664537279162433,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0,5293.0
2021,Urban regions,female,4.428426398633071,4.389265492521954,4.467587304744189,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0,6017.0
2021,Rural regions,male,4.683722504104781,4.608182760375185,4.759262247834378,2.0,4.0,6.0,0.0,12.0,4.0,4.0,4.0,2730.0
2021,Rural regions,female,4.245551973781416,4.182688006406177,4.308415941156656,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0,3034.0
