"year","hhtyp","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1986","Paar mit Kind(ern)","Staedtischer Raum","1.33","0.5","6901","0","1","2","3","4","1.3","1.36","0","7","1","1"
"1986","Sonstige","Laendlicher Raum","1.06","0.5","298","0","0","2","2","4","0.89","1.23","0","5","1","1"
"1986","Sonstige","Staedtischer Raum","0.62","0","596","0","0","1","2","3","0.54","0.7","0","4","1","1"
"1987","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","494","0","0","0","0","0","0","0","0","0","0","0"
"1987","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","1890","0","0","0","0","0","0","0","0","1","0","0"
"1987","1-Pers.- Haushalt","Laendlicher Raum","0","0","170","0","0","0","0","0","0","0","0","0","0","0"
"1987","1-Pers.- Haushalt","Staedtischer Raum","0","0","908","0","0","0","0","0","0","0","0","0","0","0"
"1987","Alleinerziehende","Laendlicher Raum","0.8","0.5","167","0","0","1","2","4","0.66","0.94","0","4","0","1"
"1987","Alleinerziehende","Staedtischer Raum","0.82","0.5","538","0","0","1","2","4","0.73","0.91","0","4","1","1"
"1987","Paar mit Kind(ern)","Laendlicher Raum","1.33","0.5","1831","0","0","2","3","4","1.28","1.38","0","7","1","2"
"1987","Paar mit Kind(ern)","Staedtischer Raum","1.3","0.5","6701","0","0","2","3","4","1.27","1.33","0","7","1","1"
"1987","Sonstige","Laendlicher Raum","1.31","0.5","277","0","0","2","3","4","1.07","1.55","0","8","1","2"
"1987","Sonstige","Staedtischer Raum","0.68","0","666","0","0","1","2","4","0.58","0.78","0","5","1","1"
"1988","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","470","0","0","0","0","0","0","0","0","0","0","0"
"1988","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","1866","0","0","0","0","0","0","0","0","1","0","0"
"1988","1-Pers.- Haushalt","Laendlicher Raum","0","0","170","0","0","0","0","0","0","0","0","0","0","0"
"1988","1-Pers.- Haushalt","Staedtischer Raum","0","0","867","0","0","0","0","0","0","0","0","0","0","0"
"1988","Alleinerziehende","Laendlicher Raum","0.85","0.5","162","0","0","1","2","4","0.69","1.01","0","4","0","1"
"1988","Alleinerziehende","Staedtischer Raum","0.78","0","542","0","0","1","2","4","0.69","0.87","0","4","0","1"
"1988","Paar mit Kind(ern)","Laendlicher Raum","1.29","0.5","1720","0","0","2","3","4","1.23","1.35","0","8","1","1"
"1988","Paar mit Kind(ern)","Staedtischer Raum","1.29","0.5","6390","0","0","2","3","5","1.26","1.32","0","7","1","1"
"1988","Sonstige","Laendlicher Raum","1.35","0.5","235","0","0","2","3","4","1.12","1.58","0","7","1","2"
"1988","Sonstige","Staedtischer Raum","0.75","0","591","0","0","1","2","5","0.63","0.87","0","5","1","1"
"1989","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","476","0","0","0","0","0","0","0","0","0","0","0"
"1989","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","1840","0","0","0","0","0","0","0","0","1","0","0"
"1989","1-Pers.- Haushalt","Laendlicher Raum","0","0","166","0","0","0","0","0","0","0","0","0","0","0"
"1989","1-Pers.- Haushalt","Staedtischer Raum","0","0","874","0","0","0","0","0","0","0","0","1","0","0"
"1989","Alleinerziehende","Laendlicher Raum","0.77","0.5","140","0","0","1","2","4","0.61","0.93","0","4","0","1"
"1989","Alleinerziehende","Staedtischer Raum","0.82","0","520","0","0","1","2","4","0.73","0.91","0","4","1","1"
"1989","Paar mit Kind(ern)","Laendlicher Raum","1.34","0.5","1614","0","0","2","3","4","1.28","1.4","0","8","1","2"
"1989","Paar mit Kind(ern)","Staedtischer Raum","1.26","0.5","6129","0","0","2","3","5","1.23","1.29","0","7","1","1"
"1989","Sonstige","Laendlicher Raum","1.17","0.5","217","0","0","2","3","4","0.88","1.46","0","8","1","2"
"1989","Sonstige","Staedtischer Raum","0.86","0.5","618","0","0","1","2","4","0.76","0.96","0","6","1","1"
"1990","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1130","0","0","0","0","0","0","0","0","0","0","0"
"1990","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2182","0","0","0","0","0","0","0","0","0","0","0"
"1990","1-Pers.- Haushalt","Laendlicher Raum","0","0","367","0","0","0","0","0","-0.01","0.01","0","1","0","0"
"1990","1-Pers.- Haushalt","Staedtischer Raum","0","0","951","0","0","0","0","0","0","0","0","0","0","0"
"1990","Alleinerziehende","Laendlicher Raum","0.78","0.5","269","0","0","1","2","4","0.67","0.89","0","4","1","1"
"1990","Alleinerziehende","Staedtischer Raum","0.83","0.5","672","0","0","1","2","4","0.75","0.91","0","4","1","1"
"1990","Paar mit Kind(ern)","Laendlicher Raum","1.34","0.5","4285","0","0","2","3","4","1.31","1.37","0","8","1","2"
"1990","Paar mit Kind(ern)","Staedtischer Raum","1.3","0.5","7244","0","0","2","3","5","1.27","1.33","0","6","1","1"
"1990","Sonstige","Laendlicher Raum","0.94","0.5","494","0","0","1","2","4","0.83","1.05","0","6","1","1"
"1990","Sonstige","Staedtischer Raum","1","0.5","810","0","0","2","3","4","0.9","1.1","0","7","1","1"
"1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1090","0","0","0","0","0","0","0","0","0","0","0"
"1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2202","0","0","0","0","0","0","0","0","0","0","0"
"1991","1-Pers.- Haushalt","Laendlicher Raum","0","0","344","0","0","0","0","0","0","0","0","0","0","0"
"1991","1-Pers.- Haushalt","Staedtischer Raum","0","0","941","0","0","0","0","0","0","0","0","0","0","0"
"1991","Alleinerziehende","Laendlicher Raum","0.75","0.5","286","0","0","1","2","5","0.63","0.87","0","5","1","1"
"1991","Alleinerziehende","Staedtischer Raum","0.77","0","641","0","0","1","2","4","0.69","0.85","0","4","1","1"
"1991","Paar mit Kind(ern)","Laendlicher Raum","1.37","0.5","4167","0","0","2","3","5","1.34","1.4","0","5","1","2"
"1991","Paar mit Kind(ern)","Staedtischer Raum","1.32","0.5","7077","0","0","2","3","4","1.29","1.35","0","5","1","1"
"1991","Sonstige","Laendlicher Raum","0.91","0.5","493","0","0","1","2","4","0.78","1.04","0","7","1","1"
"1991","Sonstige","Staedtischer Raum","1.05","0.5","768","0","0","2","3","4","0.94","1.16","0","7","1","1"
"1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1046","0","0","0","0","0","0","0","0","0","0","0"
"1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2320","0","0","0","0","0","0","0","0","1","0","0"
"1992","1-Pers.- Haushalt","Laendlicher Raum","0","0","351","0","0","0","0","0","0","0","0","0","0","0"
"1992","1-Pers.- Haushalt","Staedtischer Raum","0","0","942","0","0","0","0","0","0","0","0","0","0","0"
"1992","Alleinerziehende","Laendlicher Raum","0.77","0.5","294","0","0","1","2","5","0.65","0.89","0","5","1","1"
"1992","Alleinerziehende","Staedtischer Raum","0.91","0.5","659","0","0","1","2","4","0.83","0.99","0","6","1","1"
"1992","Paar mit Kind(ern)","Laendlicher Raum","1.37","0.5","3967","0","0","2","3","5","1.33","1.41","0","6","1","1"
"1992","Paar mit Kind(ern)","Staedtischer Raum","1.35","0.5","6864","0","0","2","3","4","1.32","1.38","0","5","1","1"
"1992","Sonstige","Laendlicher Raum","1.17","0.5","483","0","0","2","4","4","1.07","1.27","0","4","1","1"
"1992","Sonstige","Staedtischer Raum","0.9","0.5","737","0","0","1","2","4","0.81","0.99","0","6","1","1"
"1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1084","0","0","0","0","0","0","0","0","1","0","0"
"1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2364","0","0","0","0","0","0","0","0","0","0","0"
"1993","1-Pers.- Haushalt","Laendlicher Raum","0","0","393","0","0","0","0","0","0","0","0","0","0","0"
"1993","1-Pers.- Haushalt","Staedtischer Raum","0","0","969","0","0","0","0","0","0","0","0","0","0","0"
"1993","Alleinerziehende","Laendlicher Raum","0.81","0.5","305","0","0","1","2","5","0.68","0.94","0","5","1","1"
"1993","Alleinerziehende","Staedtischer Raum","0.89","0.5","613","0","0","1","2","4","0.81","0.97","0","5","1","1"
"1993","Paar mit Kind(ern)","Laendlicher Raum","1.36","0.5","3845","0","0","2","3","5","1.32","1.4","0","5","1","2"
"1993","Paar mit Kind(ern)","Staedtischer Raum","1.38","0.5","6720","0","0","2","3","4","1.35","1.41","0","5","1","1"
"1993","Sonstige","Laendlicher Raum","1.01","0.5","492","0","0","2","2","4","0.91","1.11","0","5","1","1"
"1993","Sonstige","Staedtischer Raum","0.91","0.5","743","0","0","1","2","4","0.82","1","0","6","1","1"
"1994","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1138","0","0","0","0","0","0","0","0","0","0","0"
"1994","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2400","0","0","0","0","0","0","0","0","0","0","0"
"1994","1-Pers.- Haushalt","Laendlicher Raum","0","0","396","0","0","0","0","0","0","0","0","0","0","0"
"1994","1-Pers.- Haushalt","Staedtischer Raum","0","0","966","0","0","0","0","0","0","0","0","0","0","0"
"1994","Alleinerziehende","Laendlicher Raum","0.89","0.5","283","0","0","1","2","5","0.77","1.01","0","5","1","1"
"1994","Alleinerziehende","Staedtischer Raum","0.89","0.5","599","0","0","1","2","4","0.8","0.98","0","5","1","1"
"1994","Paar mit Kind(ern)","Laendlicher Raum","1.39","0.5","3709","0","1","2","3","4","1.35","1.43","0","5","1","2"
"1994","Paar mit Kind(ern)","Staedtischer Raum","1.41","0.5","6457","0","1","2","3","4","1.38","1.44","0","5","1","1"
"1994","Sonstige","Laendlicher Raum","1.08","0.5","471","0","0","2","2","4","0.98","1.18","0","4","1","1"
"1994","Sonstige","Staedtischer Raum","0.99","0.5","719","0","0","1","2","5","0.89","1.09","0","6","1","1"
"1995","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1172","0","0","0","0","0","0","0","0","0","0","0"
"1995","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2482","0","0","0","0","0","0","0","0","0","0","0"
"1995","1-Pers.- Haushalt","Laendlicher Raum","0","0","403","0","0","0","0","0","0","0","0","0","0","0"
"1995","1-Pers.- Haushalt","Staedtischer Raum","0","0","1001","0","0","0","0","0","0","0","0","0","0","0"
"1995","Alleinerziehende","Laendlicher Raum","0.97","0.5","314","0","0","1","2","5","0.85","1.09","0","5","1","1"
"1995","Alleinerziehende","Staedtischer Raum","0.98","0.5","628","0","0","2","2","4","0.89","1.07","0","5","1","1"
"1995","Paar mit Kind(ern)","Laendlicher Raum","1.44","0.5","3886","0","1","2","3","4","1.4","1.48","0","7","1","2"
"1995","Paar mit Kind(ern)","Staedtischer Raum","1.45","0.5","6637","0","1","2","3","5","1.42","1.48","0","9","1","1"
"1995","Sonstige","Laendlicher Raum","1.02","0.5","429","0","0","2","2","4","0.93","1.11","0","4","1","1"
"1995","Sonstige","Staedtischer Raum","1.02","0.5","760","0","0","1","2","5","0.94","1.1","0","5","1","1"
"1996","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1220","0","0","0","0","0","0","0","0","0","0","0"
"1996","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2462","0","0","0","0","0","0","0","0","0","0","0"
"1996","1-Pers.- Haushalt","Laendlicher Raum","0","0","424","0","0","0","0","0","0","0","0","1","0","0"
"1996","1-Pers.- Haushalt","Staedtischer Raum","0","0","1009","0","0","0","0","0","0","0","0","0","0","0"
"1996","Alleinerziehende","Laendlicher Raum","0.87","0.5","313","0","0","1","2","5","0.76","0.98","0","5","1","1"
"1996","Alleinerziehende","Staedtischer Raum","0.89","0.5","646","0","0","1","2","4","0.81","0.97","0","5","1","1"
"1996","Paar mit Kind(ern)","Laendlicher Raum","1.48","0.5","3699","0","1","2","3","5","1.44","1.52","0","7","1","2"
"1996","Paar mit Kind(ern)","Staedtischer Raum","1.45","0.5","6458","0","1","2","3","5","1.42","1.48","0","9","1","1"
"1996","Sonstige","Laendlicher Raum","0.98","0.5","418","0","0","2","2","4","0.89","1.07","0","4","1","1"
"1996","Sonstige","Staedtischer Raum","1.13","0.5","690","0","0","2","3","5","1.04","1.22","0","5","1","1"
"1997","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1252","0","0","0","0","0","0","0","0","0","0","0"
"1997","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2506","0","0","0","0","0","0","0","0","0","0","0"
"1997","1-Pers.- Haushalt","Laendlicher Raum","0","0","414","0","0","0","0","0","0","0","0","0","0","0"
"1997","1-Pers.- Haushalt","Staedtischer Raum","0","0","987","0","0","0","0","0","0","0","0","0","0","0"
"1997","Alleinerziehende","Laendlicher Raum","1.05","0.5","337","0","0","2","2","4","0.94","1.16","0","4","1","1"
"1997","Alleinerziehende","Staedtischer Raum","0.98","0.5","630","0","0","1","3","4","0.9","1.06","0","4","1","1"
"1997","Paar mit Kind(ern)","Laendlicher Raum","1.5","0.5","3578","0","1","2","3","4","1.46","1.54","0","7","1","1"
"1997","Paar mit Kind(ern)","Staedtischer Raum","1.44","0.5","6228","0","1","2","3","5","1.41","1.47","0","10","1","1"
"1997","Sonstige","Laendlicher Raum","1.01","0.5","392","0","0","2","2","3","0.92","1.1","0","3","1","1"
"1997","Sonstige","Staedtischer Raum","1","0.5","682","0","0","1","3","4","0.9","1.1","0","5","1","1"
"1998","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1474","0","0","0","0","0","0","0","0","1","0","0"
"1998","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2884","0","0","0","0","0","0","0","0","0","0","0"
"1998","1-Pers.- Haushalt","Laendlicher Raum","0","0","490","0","0","0","0","0","0","0","0","1","0","0"
"1998","1-Pers.- Haushalt","Staedtischer Raum","0","0","1216","0","0","0","0","0","0","0","0","1","0","0"
"1998","Alleinerziehende","Laendlicher Raum","1.02","0.5","361","0","0","2","2","4","0.92","1.12","0","4","1","1"
"1998","Alleinerziehende","Staedtischer Raum","1.05","0.5","744","0","0","2","3","4","0.97","1.13","0","5","1","1"
"1998","Paar mit Kind(ern)","Laendlicher Raum","1.5","0.5","3937","0","1","2","3","4","1.47","1.53","0","6","1","1"
"1998","Paar mit Kind(ern)","Staedtischer Raum","1.45","0.5","6645","0","1","2","3","5","1.42","1.48","0","9","1","1"
"1998","Sonstige","Laendlicher Raum","1.12","0.5","357","0","0","2","2","4","1.02","1.22","0","4","1","1"
"1998","Sonstige","Staedtischer Raum","0.99","0.5","648","0","0","2","3","4","0.9","1.08","0","4","1","1"
"1999","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","1482","0","0","0","0","0","0","0","0","0","0","0"
"1999","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","2830","0","0","0","0","0","0","0","0","0","0","0"
"1999","1-Pers.- Haushalt","Laendlicher Raum","0","0","482","0","0","0","0","0","0","0","0","1","0","0"
"1999","1-Pers.- Haushalt","Staedtischer Raum","0","0","1156","0","0","0","0","0","0","0","0","0","0","0"
"1999","Alleinerziehende","Laendlicher Raum","1.1","0.5","411","0","0","2","3","4","0.99","1.21","0","4","1","1"
"1999","Alleinerziehende","Staedtischer Raum","1.07","0.5","704","0","0","2","2","4","0.99","1.15","0","5","1","1"
"1999","Paar mit Kind(ern)","Laendlicher Raum","1.5","0.5","3750","0","1","2","3","4","1.47","1.53","0","5","1","1"
"1999","Paar mit Kind(ern)","Staedtischer Raum","1.45","0.5","6507","0","1","2","3","4","1.42","1.48","0","10","1","1"
"1999","Sonstige","Laendlicher Raum","0.9","0.5","246","0","0","2","2","3","0.79","1.01","0","3","1","1"
"1999","Sonstige","Staedtischer Raum","0.87","0","420","0","0","1","3","4","0.75","0.99","0","4","1","1"
"2000","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2662","0","0","0","0","0","0","0","0","1","0","0"
"2000","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5274","0","0","0","0","0","0","0","0","1","0","0"
"2000","1-Pers.- Haushalt","Laendlicher Raum","0","0","987","0","0","0","0","0","0","0","0","0","0","0"
"2000","1-Pers.- Haushalt","Staedtischer Raum","0","0","2273","0","0","0","0","0","0","0","0","1","0","0"
"2000","Alleinerziehende","Laendlicher Raum","1.17","0.5","649","0","0","2","3","4","1.08","1.26","0","4","1","1"
"2000","Alleinerziehende","Staedtischer Raum","1.05","0.5","1262","0","0","2","2","4","0.99","1.11","0","5","1","1"
"2000","Paar mit Kind(ern)","Laendlicher Raum","1.45","0.5","6390","0","1","2","3","4","1.42","1.48","0","5","1","1"
"2000","Paar mit Kind(ern)","Staedtischer Raum","1.47","0.5","11112","0","1","2","3","4","1.45","1.49","0","9","1","1"
"2000","Sonstige","Laendlicher Raum","0.72","0","461","0","0","1","2","3","0.65","0.79","0","3","0","1"
"2000","Sonstige","Staedtischer Raum","0.69","0","737","0","0","1","2","4","0.61","0.77","0","4","0","1"
"2001","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2436","0","0","0","0","0","0","0","0","0","0","0"
"2001","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","4742","0","0","0","0","0","0","0","0","0","0","0"
"2001","1-Pers.- Haushalt","Laendlicher Raum","0","0","870","0","0","0","0","0","0","0","0","0","0","0"
"2001","1-Pers.- Haushalt","Staedtischer Raum","0","0","2056","0","0","0","0","0","0","0","0","1","0","0"
"2001","Alleinerziehende","Laendlicher Raum","1.02","0.5","613","0","0","2","2","4","0.93","1.11","0","4","1","1"
"2001","Alleinerziehende","Staedtischer Raum","1.09","0.5","1148","0","0","2","2","5","1.03","1.15","0","5","1","1"
"2001","Paar mit Kind(ern)","Laendlicher Raum","1.42","0.5","5700","0","1","2","3","5","1.39","1.45","0","5","1","1"
"2001","Paar mit Kind(ern)","Staedtischer Raum","1.46","0.5","10098","0","1","2","3","4","1.44","1.48","0","8","1","1"
"2001","Sonstige","Laendlicher Raum","0.8","0","357","0","0","1","2","4","0.7","0.9","0","4","0","1"
"2001","Sonstige","Staedtischer Raum","0.8","0","708","0","0","1","3","5","0.71","0.89","0","5","1","1"
"2002","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2536","0","0","0","0","0","0","0","0","0","0","0"
"2002","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5268","0","0","0","0","0","0","0","0","0","0","0"
"2002","1-Pers.- Haushalt","Laendlicher Raum","0","0","864","0","0","0","0","0","0","0","0","0","0","0"
"2002","1-Pers.- Haushalt","Staedtischer Raum","0","0","2074","0","0","0","0","0","0","0","0","0","0","0"
"2002","Alleinerziehende","Laendlicher Raum","1.08","0.5","644","0","0","2","2","4","1","1.16","0","4","1","1"
"2002","Alleinerziehende","Staedtischer Raum","1.05","0.5","1126","0","0","2","2","4","0.99","1.11","0","4","1","1"
"2002","Paar mit Kind(ern)","Laendlicher Raum","1.44","0.5","5726","0","1","2","3","4","1.41","1.47","0","5","1","1"
"2002","Paar mit Kind(ern)","Staedtischer Raum","1.49","0.5","10860","0","1","2","3","4","1.47","1.51","0","8","1","1"
"2002","Sonstige","Laendlicher Raum","0.73","0.5","353","0","0","1","2","3","0.65","0.81","0","3","0","1"
"2002","Sonstige","Staedtischer Raum","0.64","0","665","0","0","1","2","4","0.55","0.73","0","5","0","1"
"2003","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2532","0","0","0","0","0","0","0","0","1","0","0"
"2003","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5104","0","0","0","0","0","0","0","0","0","0","0"
"2003","1-Pers.- Haushalt","Laendlicher Raum","0","0","854","0","0","0","0","0","0","0","0","1","0","0"
"2003","1-Pers.- Haushalt","Staedtischer Raum","0","0","2065","0","0","0","0","0","0","0","0","0","0","0"
"2003","Alleinerziehende","Laendlicher Raum","1.1","0.5","603","0","0","2","3","3","1.02","1.18","0","4","1","1"
"2003","Alleinerziehende","Staedtischer Raum","1.11","0.5","1139","0","0","2","2","4","1.05","1.17","0","4","1","1"
"2003","Paar mit Kind(ern)","Laendlicher Raum","1.41","0.5","5348","0","1","2","3","4","1.38","1.44","0","8","1","1"
"2003","Paar mit Kind(ern)","Staedtischer Raum","1.47","0.5","10278","0","1","2","3","4","1.45","1.49","0","8","1","1"
"2003","Sonstige","Laendlicher Raum","0.72","0","303","0","0","1","2","3","0.62","0.82","0","3","0","1"
"2003","Sonstige","Staedtischer Raum","0.76","0","566","0","0","1","3","4","0.65","0.87","0","5","0","1"
"2004","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2500","0","0","0","0","0","0","0","0","0","0","0"
"2004","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5138","0","0","0","0","0","0","0","0","0","0","0"
"2004","1-Pers.- Haushalt","Laendlicher Raum","0","0","857","0","0","0","0","0","0","0","0","1","0","0"
"2004","1-Pers.- Haushalt","Staedtischer Raum","0","0","2004","0","0","0","0","0","0","0","0","0","0","0"
"2004","Alleinerziehende","Laendlicher Raum","0.98","0.5","568","0","0","2","2","4","0.9","1.06","0","4","1","1"
"2004","Alleinerziehende","Staedtischer Raum","1.09","0.5","1118","0","0","2","2","4","1.03","1.15","0","4","1","1"
"2004","Paar mit Kind(ern)","Laendlicher Raum","1.37","0.5","5158","0","1","2","3","4","1.34","1.4","0","9","1","1"
"2004","Paar mit Kind(ern)","Staedtischer Raum","1.45","0.5","9789","0","1","2","3","4","1.43","1.47","0","8","1","1"
"2004","Sonstige","Laendlicher Raum","0.58","0","283","0","0","1","1","2","0.49","0.67","0","3","0","1"
"2004","Sonstige","Staedtischer Raum","0.69","0","516","0","0","1","2","4","0.57","0.81","0","6","0","1"
"2005","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2422","0","0","0","0","0","0","0","0","0","0","0"
"2005","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","4962","0","0","0","0","0","0","0","0","0","0","0"
"2005","1-Pers.- Haushalt","Laendlicher Raum","0","0","870","0","0","0","0","0","0","0","0","0","0","0"
"2005","1-Pers.- Haushalt","Staedtischer Raum","0","0","2043","0","0","0","0","0","0","0","0","1","0","0"
"2005","Alleinerziehende","Laendlicher Raum","1.07","0.5","601","0","0","2","3","4","0.98","1.16","0","5","1","1"
"2005","Alleinerziehende","Staedtischer Raum","1.14","0.5","1135","0","0","2","2","4","1.08","1.2","0","6","1","1"
"2005","Paar mit Kind(ern)","Laendlicher Raum","1.33","0.5","4782","0","1","2","3","4","1.3","1.36","0","8","1","1"
"2005","Paar mit Kind(ern)","Staedtischer Raum","1.4","0.5","9142","0","1","2","3","4","1.38","1.42","0","7","1","1"
"2005","Sonstige","Laendlicher Raum","0.83","0.5","279","0","0","1","2","4","0.71","0.95","0","4","0","1"
"2005","Sonstige","Staedtischer Raum","0.75","0","470","0","0","1","2","5","0.62","0.88","0","6","0","1"
"2006","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2762","0","0","0","0","0","0","0","0","0","0","0"
"2006","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5554","0","0","0","0","0","0","0","0","1","0","0"
"2006","1-Pers.- Haushalt","Laendlicher Raum","0","0","1037","0","0","0","0","0","0","0","0","0","0","0"
"2006","1-Pers.- Haushalt","Staedtischer Raum","0","0","2263","0","0","0","0","0","0","0","0","1","0","0"
"2006","Alleinerziehende","Laendlicher Raum","1.1","0.5","702","0","0","2","2","3","1.03","1.17","0","3","1","1"
"2006","Alleinerziehende","Staedtischer Raum","1.09","0.5","1222","0","0","2","2","4","1.03","1.15","0","5","1","1"
"2006","Paar mit Kind(ern)","Laendlicher Raum","1.33","0.5","5048","0","1","2","3","4","1.3","1.36","0","7","1","1"
"2006","Paar mit Kind(ern)","Staedtischer Raum","1.41","0.5","9340","0","1","2","3","4","1.39","1.43","0","7","1","1"
"2006","Sonstige","Laendlicher Raum","1.13","0.5","304","0","0","2","3","5","1","1.26","0","5","0","1"
"2006","Sonstige","Staedtischer Raum","0.63","0","436","0","0","1","2","4","0.51","0.75","0","6","0","0"
"2007","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2624","0","0","0","0","0","0","0","0","0","0","0"
"2007","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5128","0","0","0","0","0","0","0","0","1","0","0"
"2007","1-Pers.- Haushalt","Laendlicher Raum","0","0","994","0","0","0","0","0","0","0","0","1","0","0"
"2007","1-Pers.- Haushalt","Staedtischer Raum","0","0","2127","0","0","0","0","0","0","0","0","1","0","0"
"2007","Alleinerziehende","Laendlicher Raum","1.02","0.5","653","0","0","2","2","3","0.95","1.09","0","3","1","1"
"2007","Alleinerziehende","Staedtischer Raum","1.07","0.5","1121","0","0","2","2","4","1.01","1.13","0","5","1","1"
"2007","Paar mit Kind(ern)","Laendlicher Raum","1.27","0.5","4639","0","0","2","2","4","1.24","1.3","0","8","1","1"
"2007","Paar mit Kind(ern)","Staedtischer Raum","1.41","0.5","8708","0","1","2","3","5","1.39","1.43","0","6","1","1"
