"pli0095_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1987","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1987","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1987","AkademikerIn","weiblich","","","",""
"Seltener","1987","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1987","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1987","Hauptschule","maennlich","","","",""
"Seltener","1987","Hauptschule","weiblich","","","",""
"Seltener","1987","Realschule","maennlich","","","",""
"Seltener","1987","Realschule","weiblich","","","",""
"Seltener","1987","(Fach-)Abitur","maennlich","","","",""
"Seltener","1987","(Fach-)Abitur","weiblich","","","",""
"Seltener","1987","AkademikerIn","maennlich","","","",""
"Seltener","1987","AkademikerIn","weiblich","","","",""
"Nie","1987","(noch) kein Abschluss","maennlich","","","",""
"Nie","1987","(noch) kein Abschluss","weiblich","","","",""
"Nie","1987","Hauptschule","maennlich","","","",""
"Nie","1987","Hauptschule","weiblich","","","",""
"Nie","1987","Realschule","maennlich","","","",""
"Nie","1987","Realschule","weiblich","","","",""
"Nie","1987","(Fach-)Abitur","maennlich","","","",""
"Nie","1987","(Fach-)Abitur","weiblich","","","",""
"Nie","1987","AkademikerIn","maennlich","","","",""
"Nie","1987","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","maennlich","53","0.107696618368672","0.0771644392935152","0.138228797443829"
"Min 1x pro Woche","1988","(noch) kein Abschluss","weiblich","65","0.103509515031726","0.0770196824196329","0.12999934764382"
"Min 1x pro Woche","1988","Hauptschule","maennlich","247","","",""
"Min 1x pro Woche","1988","Hauptschule","weiblich","255","","",""
"Min 1x pro Woche","1988","Realschule","maennlich","47","0.0606735991081285","0.0428737135279509","0.0784734846883062"
"Min 1x pro Woche","1988","Realschule","weiblich","73","0.0752009776965256","0.0588641970915807","0.0915377583014704"
"Min 1x pro Woche","1988","(Fach-)Abitur","maennlich","40","0.0646794472088651","0.0415392734973016","0.0878196209204286"
"Min 1x pro Woche","1988","(Fach-)Abitur","weiblich","27","","",""
"Min 1x pro Woche","1988","AkademikerIn","maennlich","19","","",""
"Min 1x pro Woche","1988","AkademikerIn","weiblich","21","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","maennlich","98","0.242006999061367","0.199823066989021","0.284190931133713"
"Min 1x pro Monat","1988","(noch) kein Abschluss","weiblich","113","","",""
"Min 1x pro Monat","1988","Hauptschule","maennlich","735","0.242841294204577","0.227012228472089","0.258670359937065"
"Min 1x pro Monat","1988","Hauptschule","weiblich","509","0.15987398836635","0.146475190682439","0.17327278605026"
"Min 1x pro Monat","1988","Realschule","maennlich","154","","",""
"Min 1x pro Monat","1988","Realschule","weiblich","200","","",""
"Min 1x pro Monat","1988","(Fach-)Abitur","maennlich","145","","",""
"Min 1x pro Monat","1988","(Fach-)Abitur","weiblich","70","0.208140268199287","0.162200410266726","0.254080126131849"
"Min 1x pro Monat","1988","AkademikerIn","maennlich","111","","",""
"Min 1x pro Monat","1988","AkademikerIn","weiblich","49","0.213204368100672","0.160272991105003","0.26613574509634"
"Seltener","1988","(noch) kein Abschluss","maennlich","162","","",""
"Seltener","1988","(noch) kein Abschluss","weiblich","179","","",""
"Seltener","1988","Hauptschule","maennlich","1299","","",""
"Seltener","1988","Hauptschule","weiblich","1336","","",""
"Seltener","1988","Realschule","maennlich","379","0.546852491259215","0.509736252209312","0.583968730309118"
"Seltener","1988","Realschule","weiblich","531","0.512919374713656","0.481955447934471","0.543883301492841"
"Seltener","1988","(Fach-)Abitur","maennlich","185","","",""
"Seltener","1988","(Fach-)Abitur","weiblich","153","","",""
"Seltener","1988","AkademikerIn","maennlich","248","","",""
"Seltener","1988","AkademikerIn","weiblich","121","","",""
"Nie","1988","(noch) kein Abschluss","maennlich","83","0.24473382311102","0.202389273942546","0.287078372279494"
"Nie","1988","(noch) kein Abschluss","weiblich","151","","",""
"Nie","1988","Hauptschule","maennlich","538","0.205135935185808","0.190229703828903","0.220042166542713"
"Nie","1988","Hauptschule","weiblich","774","0.30724876758527","0.290381744573852","0.324115790596689"
"Nie","1988","Realschule","maennlich","111","","",""
"Nie","1988","Realschule","weiblich","197","","",""
"Nie","1988","(Fach-)Abitur","maennlich","64","0.165312618179785","0.130364954109462","0.200260282250109"
"Nie","1988","(Fach-)Abitur","weiblich","50","0.174194284334703","0.131275900816641","0.217112667852766"
"Nie","1988","AkademikerIn","maennlich","91","0.208517861826896","0.171751228804274","0.245284494849518"
"Nie","1988","AkademikerIn","weiblich","39","0.185326080427423","0.135109822074161","0.235542338780684"
"Min 1x pro Woche","1989","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1989","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1989","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1989","Realschule","maennlich","","","",""
"Min 1x pro Woche","1989","Realschule","weiblich","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1989","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1989","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1989","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1989","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1989","Realschule","maennlich","","","",""
"Min 1x pro Monat","1989","Realschule","weiblich","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1989","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1989","AkademikerIn","weiblich","","","",""
"Seltener","1989","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1989","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1989","Hauptschule","maennlich","","","",""
"Seltener","1989","Hauptschule","weiblich","","","",""
"Seltener","1989","Realschule","maennlich","","","",""
"Seltener","1989","Realschule","weiblich","","","",""
"Seltener","1989","(Fach-)Abitur","maennlich","","","",""
"Seltener","1989","(Fach-)Abitur","weiblich","","","",""
"Seltener","1989","AkademikerIn","maennlich","","","",""
"Seltener","1989","AkademikerIn","weiblich","","","",""
"Nie","1989","(noch) kein Abschluss","maennlich","","","",""
"Nie","1989","(noch) kein Abschluss","weiblich","","","",""
"Nie","1989","Hauptschule","maennlich","","","",""
"Nie","1989","Hauptschule","weiblich","","","",""
"Nie","1989","Realschule","maennlich","","","",""
"Nie","1989","Realschule","weiblich","","","",""
"Nie","1989","(Fach-)Abitur","maennlich","","","",""
"Nie","1989","(Fach-)Abitur","weiblich","","","",""
"Nie","1989","AkademikerIn","maennlich","","","",""
"Nie","1989","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","maennlich","2","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","weiblich","4","0.160412086220448","-0.000424455257433481","0.32124862769833"
"Min 1x pro Woche","1990","Hauptschule","maennlich","122","","",""
"Min 1x pro Woche","1990","Hauptschule","weiblich","142","","",""
"Min 1x pro Woche","1990","Realschule","maennlich","179","","",""
"Min 1x pro Woche","1990","Realschule","weiblich","103","","",""
"Min 1x pro Woche","1990","(Fach-)Abitur","maennlich","16","","",""
"Min 1x pro Woche","1990","(Fach-)Abitur","weiblich","9","0.160228528096158","0.0658257936105514","0.254631262581764"
"Min 1x pro Woche","1990","AkademikerIn","maennlich","91","0.19205582028283","0.155700813084341","0.228410827481319"
"Min 1x pro Woche","1990","AkademikerIn","weiblich","94","0.169817612034431","0.138001337701611","0.20163388636725"
"Min 1x pro Monat","1990","(noch) kein Abschluss","maennlich","4","0.209594763218234","0.0500460870992243","0.369143439337243"
"Min 1x pro Monat","1990","(noch) kein Abschluss","weiblich","5","0.185635660290565","0.0152342555020599","0.35603706507907"
"Min 1x pro Monat","1990","Hauptschule","maennlich","218","","",""
"Min 1x pro Monat","1990","Hauptschule","weiblich","189","","",""
"Min 1x pro Monat","1990","Realschule","maennlich","315","0.39162156951205","0.358253399612578","0.424989739411521"
"Min 1x pro Monat","1990","Realschule","weiblich","191","","",""
"Min 1x pro Monat","1990","(Fach-)Abitur","maennlich","24","","",""
"Min 1x pro Monat","1990","(Fach-)Abitur","weiblich","15","","",""
"Min 1x pro Monat","1990","AkademikerIn","maennlich","148","","",""
"Min 1x pro Monat","1990","AkademikerIn","weiblich","161","","",""
"Seltener","1990","(noch) kein Abschluss","maennlich","17","","",""
"Seltener","1990","(noch) kein Abschluss","weiblich","9","0.479646338238863","0.260697337546372","0.698595338931354"
"Seltener","1990","Hauptschule","maennlich","313","0.434019811331166","0.397767035914882","0.470272586747449"
"Seltener","1990","Hauptschule","weiblich","414","0.425877503605436","0.394080597374037","0.457674409836835"
"Seltener","1990","Realschule","maennlich","303","0.348301284782747","0.315731630185136","0.380870939380358"
"Seltener","1990","Realschule","weiblich","384","0.495980236132516","0.459932180833054","0.532028291431979"
"Seltener","1990","(Fach-)Abitur","maennlich","29","","",""
"Seltener","1990","(Fach-)Abitur","weiblich","31","0.552911872423551","0.424956471883447","0.680867272963656"
"Seltener","1990","AkademikerIn","maennlich","193","","",""
"Seltener","1990","AkademikerIn","weiblich","257","","",""
"Nie","1990","(noch) kein Abschluss","maennlich","2","","",""
"Nie","1990","(noch) kein Abschluss","weiblich","2","","",""
"Nie","1990","Hauptschule","maennlich","65","0.122015156408474","0.0980744881463035","0.145955824670644"
"Nie","1990","Hauptschule","weiblich","184","","",""
"Nie","1990","Realschule","maennlich","25","","",""
"Nie","1990","Realschule","weiblich","61","0.0941768482124022","0.0731187253088074","0.115234971115997"
"Nie","1990","(Fach-)Abitur","maennlich","","","",""
"Nie","1990","(Fach-)Abitur","weiblich","3","","",""
"Nie","1990","AkademikerIn","maennlich","19","","",""
"Nie","1990","AkademikerIn","weiblich","23","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1991","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1991","Realschule","maennlich","","","",""
"Min 1x pro Woche","1991","Realschule","weiblich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1991","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1991","Realschule","maennlich","","","",""
"Min 1x pro Monat","1991","Realschule","weiblich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","weiblich","","","",""
"Seltener","1991","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1991","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1991","Hauptschule","maennlich","","","",""
"Seltener","1991","Hauptschule","weiblich","","","",""
"Seltener","1991","Realschule","maennlich","","","",""
"Seltener","1991","Realschule","weiblich","","","",""
"Seltener","1991","(Fach-)Abitur","maennlich","","","",""
"Seltener","1991","(Fach-)Abitur","weiblich","","","",""
"Seltener","1991","AkademikerIn","maennlich","","","",""
"Seltener","1991","AkademikerIn","weiblich","","","",""
"Nie","1991","(noch) kein Abschluss","maennlich","","","",""
"Nie","1991","(noch) kein Abschluss","weiblich","","","",""
"Nie","1991","Hauptschule","maennlich","","","",""
"Nie","1991","Hauptschule","weiblich","","","",""
"Nie","1991","Realschule","maennlich","","","",""
"Nie","1991","Realschule","weiblich","","","",""
"Nie","1991","(Fach-)Abitur","maennlich","","","",""
"Nie","1991","(Fach-)Abitur","weiblich","","","",""
"Nie","1991","AkademikerIn","maennlich","","","",""
"Nie","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","maennlich","44","0.10587804302674","0.0747369544434097","0.13701913161007"
"Min 1x pro Woche","1992","(noch) kein Abschluss","weiblich","71","0.115916598465346","0.0876009326821553","0.144232264248536"
"Min 1x pro Woche","1992","Hauptschule","maennlich","308","0.086619010160185","0.076772963016008","0.096465057304362"
"Min 1x pro Woche","1992","Hauptschule","weiblich","366","0.110531229970138","0.0998655904134505","0.121196869526826"
"Min 1x pro Woche","1992","Realschule","maennlich","116","","",""
"Min 1x pro Woche","1992","Realschule","weiblich","119","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","maennlich","43","0.0769099257403031","0.0535082662262811","0.100311585254325"
"Min 1x pro Woche","1992","(Fach-)Abitur","weiblich","45","0.08652762807727","0.0586965413133409","0.114358714841199"
"Min 1x pro Woche","1992","AkademikerIn","maennlich","55","0.0548015075524415","0.0399980579398238","0.0696049571650592"
"Min 1x pro Woche","1992","AkademikerIn","weiblich","69","0.0924662208937996","0.0715663855952314","0.113366056192368"
"Min 1x pro Monat","1992","(noch) kein Abschluss","maennlich","116","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","weiblich","127","","",""
"Min 1x pro Monat","1992","Hauptschule","maennlich","945","0.277787014971771","0.262108030311905","0.293465999631638"
"Min 1x pro Monat","1992","Hauptschule","weiblich","768","0.215369963591161","0.201386843704986","0.229353083477336"
"Min 1x pro Monat","1992","Realschule","maennlich","470","0.318625842752065","0.294095715372489","0.34315597013164"
"Min 1x pro Monat","1992","Realschule","weiblich","435","0.24424007608992","0.223768640264449","0.26471151191539"
"Min 1x pro Monat","1992","(Fach-)Abitur","maennlich","169","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","weiblich","130","","",""
"Min 1x pro Monat","1992","AkademikerIn","maennlich","251","","",""
"Min 1x pro Monat","1992","AkademikerIn","weiblich","183","","",""
"Seltener","1992","(noch) kein Abschluss","maennlich","156","","",""
"Seltener","1992","(noch) kein Abschluss","weiblich","194","","",""
"Seltener","1992","Hauptschule","maennlich","1462","","",""
"Seltener","1992","Hauptschule","weiblich","1516","","",""
"Seltener","1992","Realschule","maennlich","691","0.501068166271021","0.47474515988248","0.527391172659562"
"Seltener","1992","Realschule","weiblich","962","0.538594001115732","0.514840901727528","0.562347100503936"
"Seltener","1992","(Fach-)Abitur","maennlich","237","","",""
"Seltener","1992","(Fach-)Abitur","weiblich","187","","",""
"Seltener","1992","AkademikerIn","maennlich","497","0.531358397184438","0.49890057619486","0.563816218174016"
"Seltener","1992","AkademikerIn","weiblich","423","0.551073738731822","0.515188794675317","0.586958682788326"
"Nie","1992","(noch) kein Abschluss","maennlich","59","0.153878939590321","0.117358306113524","0.190399573067118"
"Nie","1992","(noch) kein Abschluss","weiblich","99","0.219419542379334","0.182813410959146","0.256025673799522"
"Nie","1992","Hauptschule","maennlich","420","0.156620687471239","0.143898395643118","0.169342979299359"
"Nie","1992","Hauptschule","weiblich","670","0.241418339006318","0.226861558029944","0.255975119982692"
"Nie","1992","Realschule","maennlich","109","","",""
"Nie","1992","Realschule","weiblich","176","","",""
"Nie","1992","(Fach-)Abitur","maennlich","49","0.101367415072895","0.074859614979455","0.127875215166335"
"Nie","1992","(Fach-)Abitur","weiblich","30","0.0803602356544359","0.0534489448623778","0.107271526446494"
"Nie","1992","AkademikerIn","maennlich","105","","",""
"Nie","1992","AkademikerIn","weiblich","63","0.109687464073578","0.0871414563064416","0.132233471840713"
"Min 1x pro Woche","1993","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1993","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1993","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1993","Realschule","maennlich","","","",""
"Min 1x pro Woche","1993","Realschule","weiblich","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1993","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1993","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1993","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1993","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1993","Realschule","maennlich","","","",""
"Min 1x pro Monat","1993","Realschule","weiblich","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1993","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1993","AkademikerIn","weiblich","","","",""
"Seltener","1993","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1993","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1993","Hauptschule","maennlich","","","",""
"Seltener","1993","Hauptschule","weiblich","","","",""
"Seltener","1993","Realschule","maennlich","","","",""
"Seltener","1993","Realschule","weiblich","","","",""
"Seltener","1993","(Fach-)Abitur","maennlich","","","",""
"Seltener","1993","(Fach-)Abitur","weiblich","","","",""
"Seltener","1993","AkademikerIn","maennlich","","","",""
"Seltener","1993","AkademikerIn","weiblich","","","",""
"Nie","1993","(noch) kein Abschluss","maennlich","","","",""
"Nie","1993","(noch) kein Abschluss","weiblich","","","",""
"Nie","1993","Hauptschule","maennlich","","","",""
"Nie","1993","Hauptschule","weiblich","","","",""
"Nie","1993","Realschule","maennlich","","","",""
"Nie","1993","Realschule","weiblich","","","",""
"Nie","1993","(Fach-)Abitur","maennlich","","","",""
"Nie","1993","(Fach-)Abitur","weiblich","","","",""
"Nie","1993","AkademikerIn","maennlich","","","",""
"Nie","1993","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","maennlich","47","0.148603049202756","0.111961509780454","0.185244588625058"
"Min 1x pro Woche","1994","(noch) kein Abschluss","weiblich","54","0.0946191262051594","0.0685167737200317","0.120721478690287"
"Min 1x pro Woche","1994","Hauptschule","maennlich","306","0.0949015349566813","0.084285872829811","0.105517197083552"
"Min 1x pro Woche","1994","Hauptschule","weiblich","318","0.0979371556722312","0.0875226790297991","0.108351632314663"
"Min 1x pro Woche","1994","Realschule","maennlich","122","","",""
"Min 1x pro Woche","1994","Realschule","weiblich","142","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","maennlich","40","0.0692771483901589","0.0469079365955831","0.0916463601847348"
"Min 1x pro Woche","1994","(Fach-)Abitur","weiblich","35","0.0653637560556609","0.0417816995872325","0.0889458125240892"
"Min 1x pro Woche","1994","AkademikerIn","maennlich","63","0.0643570618286106","0.048404908119238","0.0803092155379832"
"Min 1x pro Woche","1994","AkademikerIn","weiblich","62","0.0788726686148486","0.0593996945327663","0.0983456426969309"
"Min 1x pro Monat","1994","(noch) kein Abschluss","maennlich","128","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","weiblich","128","","",""
