"plh0185","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2008","Hauptschule","Staedtischer Raum","84","0.0214474117700115","0.0171253904691262","0.0257694330708969"
"Sehr oft","2008","Realschule","Laendlicher Raum","33","0.0176181289366207","0.0120047168545826","0.0232315410186588"
"Sehr oft","2008","Realschule","Staedtischer Raum","49","0.0216637546182287","0.0164411534808136","0.0268863557556439"
"Sehr selten","2008","(Fach-)Abitur","Laendlicher Raum","204","","",""
"Sehr selten","2008","(Fach-)Abitur","Staedtischer Raum","656","0.374487210501656","0.350984165023651","0.397990255979662"
"Sehr selten","2008","(noch) kein Abschluss","Laendlicher Raum","76","0.488810719115095","0.412538330270767","0.565083107959423"
"Sehr selten","2008","(noch) kein Abschluss","Staedtischer Raum","162","","",""
"Sehr selten","2008","AkademikerIn","Laendlicher Raum","507","0.408390377040314","0.380819814722124","0.435960939358503"
"Sehr selten","2008","AkademikerIn","Staedtischer Raum","1341","","",""
"Sehr selten","2008","Hauptschule","Laendlicher Raum","920","0.372656889613213","0.353573360195754","0.391740419030673"
"Sehr selten","2008","Hauptschule","Staedtischer Raum","1719","","",""
"Sehr selten","2008","Realschule","Laendlicher Raum","754","0.353674616446834","0.333274416912877","0.37407481598079"
"Sehr selten","2008","Realschule","Staedtischer Raum","1210","","",""
"Selten","2008","(Fach-)Abitur","Laendlicher Raum","196","","",""
"Selten","2008","(Fach-)Abitur","Staedtischer Raum","551","0.344482554385236","0.321406407619949","0.367558701150523"
"Selten","2008","(noch) kein Abschluss","Laendlicher Raum","54","0.3018076919932","0.231765649676683","0.371849734309717"
"Selten","2008","(noch) kein Abschluss","Staedtischer Raum","136","","",""
"Selten","2008","AkademikerIn","Laendlicher Raum","440","0.366463465817651","0.339436864601699","0.393490067033603"
"Selten","2008","AkademikerIn","Staedtischer Raum","1033","","",""
"Selten","2008","Hauptschule","Laendlicher Raum","831","0.326477209098894","0.307969437234128","0.34498498096366"
"Selten","2008","Hauptschule","Staedtischer Raum","1379","","",""
"Selten","2008","Realschule","Laendlicher Raum","845","0.400541678146307","0.379633787657696","0.421449568634919"
"Selten","2008","Realschule","Staedtischer Raum","1054","","",""
"Manchmal","2009","(Fach-)Abitur","Laendlicher Raum","103","","",""
"Manchmal","2009","(Fach-)Abitur","Staedtischer Raum","294","","",""
"Manchmal","2009","(noch) kein Abschluss","Laendlicher Raum","23","","",""
"Manchmal","2009","(noch) kein Abschluss","Staedtischer Raum","60","0.227663965078639","0.18328764066374","0.272040289493538"
"Manchmal","2009","AkademikerIn","Laendlicher Raum","180","","",""
"Manchmal","2009","AkademikerIn","Staedtischer Raum","453","0.16812383589004","0.154269343220926","0.181978328559154"
"Manchmal","2009","Hauptschule","Laendlicher Raum","456","0.216005827146438","0.199058424851011","0.232953229441864"
"Manchmal","2009","Hauptschule","Staedtischer Raum","726","0.19169530629081","0.179330162269708","0.204060450311911"
"Manchmal","2009","Realschule","Laendlicher Raum","377","0.198613644870866","0.181237193480476","0.215990096261257"
"Manchmal","2009","Realschule","Staedtischer Raum","504","0.183797319766075","0.169331777508112","0.198262862024039"
"Oft","2009","(Fach-)Abitur","Laendlicher Raum","28","","",""
"Oft","2009","(Fach-)Abitur","Staedtischer Raum","112","","",""
"Oft","2009","(noch) kein Abschluss","Laendlicher Raum","6","0.0413769722249979","0.00814838855455451","0.0746055558954413"
"Oft","2009","(noch) kein Abschluss","Staedtischer Raum","24","","",""
"Oft","2009","AkademikerIn","Laendlicher Raum","64","0.0601517868033521","0.0467713338023549","0.0735322398043494"
"Oft","2009","AkademikerIn","Staedtischer Raum","135","","",""
"Oft","2009","Hauptschule","Laendlicher Raum","180","","",""
"Oft","2009","Hauptschule","Staedtischer Raum","260","","",""
"Oft","2009","Realschule","Laendlicher Raum","121","","",""
"Oft","2009","Realschule","Staedtischer Raum","150","","",""
"Sehr oft","2009","(Fach-)Abitur","Laendlicher Raum","14","","",""
"Sehr oft","2009","(Fach-)Abitur","Staedtischer Raum","23","","",""
"Sehr oft","2009","(noch) kein Abschluss","Laendlicher Raum","5","0.0887159435975862","0.0412768620829225","0.13615502511225"
"Sehr oft","2009","(noch) kein Abschluss","Staedtischer Raum","5","0.0118369522838631","0.000391438725171278","0.0232824658425549"
"Sehr oft","2009","AkademikerIn","Laendlicher Raum","10","","",""
"Sehr oft","2009","AkademikerIn","Staedtischer Raum","30","0.0119485568150691","0.00792329487708402","0.0159738187530542"
"Sehr oft","2009","Hauptschule","Laendlicher Raum","37","0.0137589368986682","0.00896162486143084","0.0185562489359055"
"Sehr oft","2009","Hauptschule","Staedtischer Raum","75","0.0191472303312488","0.0148423529925819","0.0234521076699158"
"Sehr oft","2009","Realschule","Laendlicher Raum","34","0.0158283402869263","0.0103922245568842","0.0212644560169684"
"Sehr oft","2009","Realschule","Staedtischer Raum","52","0.0198145525023073","0.0146096525915141","0.0250194524131004"
"Sehr selten","2009","(Fach-)Abitur","Laendlicher Raum","181","","",""
"Sehr selten","2009","(Fach-)Abitur","Staedtischer Raum","549","0.344389413062747","0.320181067589334","0.368597758536159"
"Sehr selten","2009","(noch) kein Abschluss","Laendlicher Raum","61","0.424261179780648","0.34180220094483","0.506720158616465"
"Sehr selten","2009","(noch) kein Abschluss","Staedtischer Raum","137","","",""
"Sehr selten","2009","AkademikerIn","Laendlicher Raum","515","0.41528268251326","0.387551870969364","0.443013494057155"
"Sehr selten","2009","AkademikerIn","Staedtischer Raum","1237","","",""
"Sehr selten","2009","Hauptschule","Laendlicher Raum","849","0.360655062772861","0.340879556093129","0.380430569452593"
"Sehr selten","2009","Hauptschule","Staedtischer Raum","1602","","",""
"Sehr selten","2009","Realschule","Laendlicher Raum","733","0.354948997795342","0.334108140418083","0.3757898551726"
"Sehr selten","2009","Realschule","Staedtischer Raum","1097","","",""
"Selten","2009","(Fach-)Abitur","Laendlicher Raum","192","","",""
"Selten","2009","(Fach-)Abitur","Staedtischer Raum","502","0.342241326623364","0.318069094815068","0.366413558431661"
"Selten","2009","(noch) kein Abschluss","Laendlicher Raum","43","0.292283247951132","0.216400989515101","0.368165506387162"
"Selten","2009","(noch) kein Abschluss","Staedtischer Raum","117","","",""
"Selten","2009","AkademikerIn","Laendlicher Raum","444","0.356793738354418","0.329834883877935","0.383752592830902"
"Selten","2009","AkademikerIn","Staedtischer Raum","944","0.339012408393563","0.321475578379307","0.35654923840782"
"Selten","2009","Hauptschule","Laendlicher Raum","743","0.337677796724208","0.318201790810746","0.35715380263767"
"Selten","2009","Hauptschule","Staedtischer Raum","1230","","",""
"Selten","2009","Realschule","Laendlicher Raum","760","0.368004959835848","0.347000126099616","0.389009793572079"
"Selten","2009","Realschule","Staedtischer Raum","951","0.336794457460443","0.319143321324748","0.354445593596138"
"Manchmal","2010","(Fach-)Abitur","Laendlicher Raum","98","0.21627677225539","0.179673808200852","0.252879736309927"
"Manchmal","2010","(Fach-)Abitur","Staedtischer Raum","276","","",""
"Manchmal","2010","(noch) kein Abschluss","Laendlicher Raum","21","","",""
"Manchmal","2010","(noch) kein Abschluss","Staedtischer Raum","48","0.180199541495035","0.136993724830897","0.223405358159173"
"Manchmal","2010","AkademikerIn","Laendlicher Raum","198","","",""
"Manchmal","2010","AkademikerIn","Staedtischer Raum","446","0.169991677974544","0.155818012702555","0.184165343246533"
"Manchmal","2010","Hauptschule","Laendlicher Raum","400","0.201251474187991","0.183784510922112","0.21871843745387"
"Manchmal","2010","Hauptschule","Staedtischer Raum","679","0.206322570258132","0.192997856151175","0.219647284365089"
"Manchmal","2010","Realschule","Laendlicher Raum","321","0.186704146576093","0.169047327863118","0.204360965289069"
"Manchmal","2010","Realschule","Staedtischer Raum","443","0.173648205060042","0.159048251734487","0.188248158385597"
"Oft","2010","(Fach-)Abitur","Laendlicher Raum","20","","",""
"Oft","2010","(Fach-)Abitur","Staedtischer Raum","85","0.0546073888273054","0.0427393605993697","0.0664754170552411"
"Oft","2010","(noch) kein Abschluss","Laendlicher Raum","9","0.107922423877619","0.0494038989904904","0.166440948764748"
"Oft","2010","(noch) kein Abschluss","Staedtischer Raum","21","","",""
"Oft","2010","AkademikerIn","Laendlicher Raum","44","0.0358950538665355","0.0250341594148061","0.0467559483182649"
"Oft","2010","AkademikerIn","Staedtischer Raum","117","","",""
"Oft","2010","Hauptschule","Laendlicher Raum","164","","",""
"Oft","2010","Hauptschule","Staedtischer Raum","240","","",""
"Oft","2010","Realschule","Laendlicher Raum","107","","",""
"Oft","2010","Realschule","Staedtischer Raum","162","","",""
"Sehr oft","2010","(Fach-)Abitur","Laendlicher Raum","9","0.0236933522871222","0.0101714953875404","0.037215209186704"
"Sehr oft","2010","(Fach-)Abitur","Staedtischer Raum","19","","",""
"Sehr oft","2010","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Sehr oft","2010","(noch) kein Abschluss","Staedtischer Raum","5","0.0176455016282568","0.00284547751986016","0.0324455257366534"
"Sehr oft","2010","AkademikerIn","Laendlicher Raum","8","0.0103213762476623","0.00442069665754892","0.0162220558377757"
"Sehr oft","2010","AkademikerIn","Staedtischer Raum","21","","",""
"Sehr oft","2010","Hauptschule","Laendlicher Raum","32","0.013568953728124","0.00852873499790494","0.018609172458343"
"Sehr oft","2010","Hauptschule","Staedtischer Raum","55","0.0137425584374902","0.00990909383340605","0.0175760230415744"
"Sehr oft","2010","Realschule","Laendlicher Raum","16","","",""
"Sehr oft","2010","Realschule","Staedtischer Raum","29","","",""
"Sehr selten","2010","(Fach-)Abitur","Laendlicher Raum","180","","",""
"Sehr selten","2010","(Fach-)Abitur","Staedtischer Raum","552","0.340293299864328","0.315544798235336","0.365041801493319"
"Sehr selten","2010","(noch) kein Abschluss","Laendlicher Raum","48","0.445495593412898","0.351758729300334","0.539232457525461"
"Sehr selten","2010","(noch) kein Abschluss","Staedtischer Raum","127","","",""
"Sehr selten","2010","AkademikerIn","Laendlicher Raum","460","0.378160187829453","0.349848660613294","0.406471715045612"
"Sehr selten","2010","AkademikerIn","Staedtischer Raum","1114","","",""
"Sehr selten","2010","Hauptschule","Laendlicher Raum","716","0.329922512164456","0.309438674473718","0.350406349855194"
"Sehr selten","2010","Hauptschule","Staedtischer Raum","1374","","",""
"Sehr selten","2010","Realschule","Laendlicher Raum","680","0.371404176844308","0.349510417777986","0.39329793591063"
"Sehr selten","2010","Realschule","Staedtischer Raum","1013","","",""
"Selten","2010","(Fach-)Abitur","Laendlicher Raum","179","","",""
"Selten","2010","(Fach-)Abitur","Staedtischer Raum","476","0.373180058145617","0.34791749686383","0.398442619427404"
"Selten","2010","(noch) kein Abschluss","Laendlicher Raum","27","","",""
"Selten","2010","(noch) kein Abschluss","Staedtischer Raum","103","","",""
"Selten","2010","AkademikerIn","Laendlicher Raum","417","0.38741632956444","0.358974482163993","0.415858176964886"
"Selten","2010","AkademikerIn","Staedtischer Raum","1000","","",""
"Selten","2010","Hauptschule","Laendlicher Raum","712","0.367063531738507","0.346064778209938","0.388062285267077"
"Selten","2010","Hauptschule","Staedtischer Raum","1195","","",""
"Selten","2010","Realschule","Laendlicher Raum","747","0.379875377680782","0.35788304697668","0.401867708384883"
"Selten","2010","Realschule","Staedtischer Raum","939","0.352766283819979","0.334349748418618","0.37118281922134"
"Manchmal","2011","(Fach-)Abitur","Laendlicher Raum","124","","",""
"Manchmal","2011","(Fach-)Abitur","Staedtischer Raum","377","0.208645386735551","0.189810878023516","0.227479895447587"
"Manchmal","2011","(noch) kein Abschluss","Laendlicher Raum","40","0.186699513883942","0.126508416331229","0.246890611436655"
"Manchmal","2011","(noch) kein Abschluss","Staedtischer Raum","80","0.23702555621744","0.19519386524982","0.27885724718506"
"Manchmal","2011","AkademikerIn","Laendlicher Raum","246","","",""
"Manchmal","2011","AkademikerIn","Staedtischer Raum","564","0.191678809529038","0.178051406262888","0.205306212795188"
"Manchmal","2011","Hauptschule","Laendlicher Raum","550","0.216055450857378","0.200453679904043","0.231657221810713"
"Manchmal","2011","Hauptschule","Staedtischer Raum","884","0.202168824978955","0.190314123117823","0.214023526840086"
"Manchmal","2011","Realschule","Laendlicher Raum","454","0.194547434436762","0.178576702210848","0.210518166662676"
"Manchmal","2011","Realschule","Staedtischer Raum","616","0.191764679268453","0.177952747357851","0.205576611179056"
"Oft","2011","(Fach-)Abitur","Laendlicher Raum","33","0.0600930514222269","0.0417235586991175","0.0784625441453362"
"Oft","2011","(Fach-)Abitur","Staedtischer Raum","110","","",""
"Oft","2011","(noch) kein Abschluss","Laendlicher Raum","8","0.0768994814032987","0.035744599860639","0.118054362945958"
"Oft","2011","(noch) kein Abschluss","Staedtischer Raum","25","","",""
"Oft","2011","AkademikerIn","Laendlicher Raum","60","0.0469041062952302","0.0357081411090525","0.0581000714814078"
"Oft","2011","AkademikerIn","Staedtischer Raum","157","","",""
"Oft","2011","Hauptschule","Laendlicher Raum","181","","",""
"Oft","2011","Hauptschule","Staedtischer Raum","291","","",""
"Oft","2011","Realschule","Laendlicher Raum","157","","",""
"Oft","2011","Realschule","Staedtischer Raum","204","","",""
"Sehr oft","2011","(Fach-)Abitur","Laendlicher Raum","10","","",""
"Sehr oft","2011","(Fach-)Abitur","Staedtischer Raum","34","0.0194992850059042","0.0130901763458879","0.0259083936659205"
"Sehr oft","2011","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Sehr oft","2011","(noch) kein Abschluss","Staedtischer Raum","6","0.0247842344816282","0.00949129573471654","0.0400771732285399"
"Sehr oft","2011","AkademikerIn","Laendlicher Raum","16","","",""
"Sehr oft","2011","AkademikerIn","Staedtischer Raum","31","0.0104578419361257","0.00693598052898793","0.0139797033432635"
"Sehr oft","2011","Hauptschule","Laendlicher Raum","37","0.0124405317225942","0.00823859302918579","0.0166424704160026"
"Sehr oft","2011","Hauptschule","Staedtischer Raum","86","0.0209379954374008","0.0167117891633495","0.0251642017114522"
"Sehr oft","2011","Realschule","Laendlicher Raum","36","0.0130592268218632","0.00847890105269009","0.0176395525910363"
"Sehr oft","2011","Realschule","Staedtischer Raum","38","0.0124850244877421","0.00858948374319274","0.0163805652322915"
"Sehr selten","2011","(Fach-)Abitur","Laendlicher Raum","238","","",""
"Sehr selten","2011","(Fach-)Abitur","Staedtischer Raum","653","0.345674681886601","0.323630449420395","0.367718914352808"
"Sehr selten","2011","(noch) kein Abschluss","Laendlicher Raum","52","0.40395804437093","0.328162845112842","0.479753243629017"
"Sehr selten","2011","(noch) kein Abschluss","Staedtischer Raum","173","","",""
"Sehr selten","2011","AkademikerIn","Laendlicher Raum","552","0.381853242744565","0.356126675176583","0.407579810312547"
"Sehr selten","2011","AkademikerIn","Staedtischer Raum","1358","","",""
"Sehr selten","2011","Hauptschule","Laendlicher Raum","998","0.348690539653348","0.330624523792827","0.366756555513869"
"Sehr selten","2011","Hauptschule","Staedtischer Raum","1803","","",""
"Sehr selten","2011","Realschule","Laendlicher Raum","861","0.37170054727803","0.352203356981241","0.39119773757482"
"Sehr selten","2011","Realschule","Staedtischer Raum","1130","","",""
"Selten","2011","(Fach-)Abitur","Laendlicher Raum","238","","",""
"Selten","2011","(Fach-)Abitur","Staedtischer Raum","614","0.359902512908703","0.337655083654722","0.382149942162683"
"Selten","2011","(noch) kein Abschluss","Laendlicher Raum","58","0.309654871191969","0.238236943623079","0.381072798760859"
"Selten","2011","(noch) kein Abschluss","Staedtischer Raum","113","","",""
"Selten","2011","AkademikerIn","Laendlicher Raum","496","0.361058697384917","0.335625135006515","0.386492259763319"
"Selten","2011","AkademikerIn","Staedtischer Raum","1095","","",""
"Selten","2011","Hauptschule","Laendlicher Raum","907","0.344459194904643","0.326444895864762","0.362473493944525"
"Selten","2011","Hauptschule","Staedtischer Raum","1345","","",""
"Selten","2011","Realschule","Laendlicher Raum","852","0.363863083744208","0.344452598741288","0.383273568747128"
"Selten","2011","Realschule","Staedtischer Raum","1133","","",""
"Manchmal","2012","(Fach-)Abitur","Laendlicher Raum","100","","",""
"Manchmal","2012","(Fach-)Abitur","Staedtischer Raum","344","0.212328124699386","0.193254678318195","0.231401571080578"
"Manchmal","2012","(noch) kein Abschluss","Laendlicher Raum","22","","",""
"Manchmal","2012","(noch) kein Abschluss","Staedtischer Raum","69","0.184368586037998","0.14527615976976","0.223461012306237"
"Manchmal","2012","AkademikerIn","Laendlicher Raum","228","","",""
"Manchmal","2012","AkademikerIn","Staedtischer Raum","498","0.153483626668288","0.1411064594424","0.165860793894177"
"Manchmal","2012","Hauptschule","Laendlicher Raum","463","0.175494124672045","0.161159292115889","0.1898289572282"
"Manchmal","2012","Hauptschule","Staedtischer Raum","786","0.192639988468803","0.180732842854991","0.204547134082615"
"Manchmal","2012","Realschule","Laendlicher Raum","381","0.158285642329198","0.143549920016304","0.173021364642091"
"Manchmal","2012","Realschule","Staedtischer Raum","513","0.16132125332652","0.14832048128198","0.17432202537106"
"Oft","2012","(Fach-)Abitur","Laendlicher Raum","31","0.0520110498415897","0.0350319425023696","0.0689901571808099"
"Oft","2012","(Fach-)Abitur","Staedtischer Raum","112","","",""
"Oft","2012","(noch) kein Abschluss","Laendlicher Raum","12","","",""
"Oft","2012","(noch) kein Abschluss","Staedtischer Raum","25","","",""
"Oft","2012","AkademikerIn","Laendlicher Raum","60","0.0494138830408314","0.0379914866847043","0.0608362793969585"
"Oft","2012","AkademikerIn","Staedtischer Raum","157","","",""
"Oft","2012","Hauptschule","Laendlicher Raum","165","","",""
"Oft","2012","Hauptschule","Staedtischer Raum","277","","",""
"Oft","2012","Realschule","Laendlicher Raum","113","","",""
"Oft","2012","Realschule","Staedtischer Raum","172","","",""
"Sehr oft","2012","(Fach-)Abitur","Laendlicher Raum","11","","",""
"Sehr oft","2012","(Fach-)Abitur","Staedtischer Raum","18","","",""
"Sehr oft","2012","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Sehr oft","2012","(noch) kein Abschluss","Staedtischer Raum","10","","",""
"Sehr oft","2012","AkademikerIn","Laendlicher Raum","13","","",""
"Sehr oft","2012","AkademikerIn","Staedtischer Raum","27","","",""
"Sehr oft","2012","Hauptschule","Laendlicher Raum","43","0.0148275299641915","0.0102728801143481","0.0193821798140348"
"Sehr oft","2012","Hauptschule","Staedtischer Raum","65","0.0164266224690748","0.0125888577510006","0.020264387187149"
"Sehr oft","2012","Realschule","Laendlicher Raum","28","","",""
"Sehr oft","2012","Realschule","Staedtischer Raum","35","0.00955862196952365","0.00611957931890056","0.0129976646201467"
"Sehr selten","2012","(Fach-)Abitur","Laendlicher Raum","277","","",""
"Sehr selten","2012","(Fach-)Abitur","Staedtischer Raum","688","0.38050893818716","0.357864961706043","0.403152914668276"
"Sehr selten","2012","(noch) kein Abschluss","Laendlicher Raum","66","0.40320970042796","0.328587094596346","0.477832306259574"
"Sehr selten","2012","(noch) kein Abschluss","Staedtischer Raum","152","","",""
"Sehr selten","2012","AkademikerIn","Laendlicher Raum","587","0.417406293150177","0.391416705336734","0.44339588096362"
"Sehr selten","2012","AkademikerIn","Staedtischer Raum","1462","","",""
"Sehr selten","2012","Hauptschule","Laendlicher Raum","1102","","",""
"Sehr selten","2012","Hauptschule","Staedtischer Raum","1724","","",""
"Sehr selten","2012","Realschule","Laendlicher Raum","924","0.38730304051253","0.367637014216227","0.406969066808833"
"Sehr selten","2012","Realschule","Staedtischer Raum","1276","","",""
"Selten","2012","(Fach-)Abitur","Laendlicher Raum","238","","",""
"Selten","2012","(Fach-)Abitur","Staedtischer Raum","604","0.341670455305429","0.31955081158383","0.363790099027029"
"Selten","2012","(noch) kein Abschluss","Laendlicher Raum","64","0.356531188743727","0.28366827047286","0.429394107014593"
"Selten","2012","(noch) kein Abschluss","Staedtischer Raum","122","","",""
"Selten","2012","AkademikerIn","Laendlicher Raum","495","0.33821090371749","0.313276981111805","0.363144826323174"
"Selten","2012","AkademikerIn","Staedtischer Raum","1114","","",""
"Selten","2012","Hauptschule","Laendlicher Raum","932","0.363621841153984","0.345493958971751","0.381749723336217"
"Selten","2012","Hauptschule","Staedtischer Raum","1362","","",""
"Selten","2012","Realschule","Laendlicher Raum","911","0.386414088642883","0.366756399388424","0.406071777897343"
"Selten","2012","Realschule","Staedtischer Raum","1079","","",""
"Manchmal","2013","(Fach-)Abitur","Laendlicher Raum","141","","",""
"Manchmal","2013","(Fach-)Abitur","Staedtischer Raum","418","0.192914557565066","0.177048569236973","0.208780545893159"
"Manchmal","2013","(noch) kein Abschluss","Laendlicher Raum","37","0.119729205349253","0.0814981397479384","0.157960270950568"
"Manchmal","2013","(noch) kein Abschluss","Staedtischer Raum","96","0.182206083798492","0.14985731153729","0.214554856059694"
