"pli0165","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Taeglich","2017","(noch) kein Abschluss","Westdeutschland","621","0.47697207740054","0.449059210123485","0.504884944677595"
"Taeglich","2017","(noch) kein Abschluss","Ostdeutschland","116","","",""
"Taeglich","2017","Hauptschule","Westdeutschland","477","0.631607076802113","0.596781887951289","0.666432265652938"
"Taeglich","2017","Hauptschule","Ostdeutschland","82","0.661458491563425","0.579157798761467","0.743759184365382"
"Taeglich","2017","Realschule","Westdeutschland","5","0.38420263258405","0.0238745147626761","0.744530750405424"
"Taeglich","2017","Realschule","Ostdeutschland","1","","",""
"Taeglich","2017","(Fach-)Abitur","Westdeutschland","389","0.69145566263443","0.653800447708927","0.729110877559934"
"Taeglich","2017","(Fach-)Abitur","Ostdeutschland","63","0.700968559103263","0.609857746506782","0.792079371699744"
"Taeglich","2017","AkademikerIn","Westdeutschland","468","0.756959788005339","0.723677496209741","0.790242079800937"
"Taeglich","2017","AkademikerIn","Ostdeutschland","71","0.757191906333798","0.672299349443359","0.842084463224236"
"Min 1x pro Woche","2017","(noch) kein Abschluss","Westdeutschland","225","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Ostdeutschland","39","0.144774013748598","0.0989997977926278","0.190548229704568"
"Min 1x pro Woche","2017","Hauptschule","Westdeutschland","105","","",""
"Min 1x pro Woche","2017","Hauptschule","Ostdeutschland","22","","",""
"Min 1x pro Woche","2017","Realschule","Westdeutschland","1","","",""
"Min 1x pro Woche","2017","Realschule","Ostdeutschland","1","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Westdeutschland","87","0.123499152665963","0.0966770802390429","0.150321225092884"
"Min 1x pro Woche","2017","(Fach-)Abitur","Ostdeutschland","23","","",""
"Min 1x pro Woche","2017","AkademikerIn","Westdeutschland","86","0.126401022892678","0.10061590601405","0.152186139771306"
"Min 1x pro Woche","2017","AkademikerIn","Ostdeutschland","14","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Westdeutschland","33","0.0337752692414771","0.0236796254279235","0.0438709130550307"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Ostdeutschland","7","0.043907495559207","0.0172539829312303","0.0705610081871837"
"Min 1x pro Monat","2017","Hauptschule","Westdeutschland","18","","",""
"Min 1x pro Monat","2017","Hauptschule","Ostdeutschland","4","0.0349050011848269","0.00298410383263364","0.0668258985370202"
"Min 1x pro Monat","2017","Realschule","Westdeutschland","1","","",""
"Min 1x pro Monat","2017","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Westdeutschland","14","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Ostdeutschland","3","","",""
"Min 1x pro Monat","2017","AkademikerIn","Westdeutschland","11","","",""
"Min 1x pro Monat","2017","AkademikerIn","Ostdeutschland","2","","",""
"Seltener","2017","(noch) kein Abschluss","Westdeutschland","78","0.0655699787491012","0.0517368172190293","0.0794031402791731"
"Seltener","2017","(noch) kein Abschluss","Ostdeutschland","8","0.0267071823281061","0.00573368005928903","0.0476806845969232"
"Seltener","2017","Hauptschule","Westdeutschland","43","0.0533218471964113","0.0371012022757837","0.0695424921170388"
"Seltener","2017","Hauptschule","Ostdeutschland","5","0.0397804120767282","0.00578923923506101","0.0737715849183953"
"Seltener","2017","Realschule","Westdeutschland","","","",""
"Seltener","2017","Realschule","Ostdeutschland","","","",""
"Seltener","2017","(Fach-)Abitur","Westdeutschland","42","0.0718829602266033","0.0508258620647916","0.092940058388415"
"Seltener","2017","(Fach-)Abitur","Ostdeutschland","2","","",""
"Seltener","2017","AkademikerIn","Westdeutschland","36","0.0452913748615878","0.0291559306214968","0.0614268191016789"
"Seltener","2017","AkademikerIn","Ostdeutschland","3","","",""
"Nie","2017","(noch) kein Abschluss","Westdeutschland","273","","",""
"Nie","2017","(noch) kein Abschluss","Ostdeutschland","57","0.188313899734142","0.137454596574817","0.239173202893467"
"Nie","2017","Hauptschule","Westdeutschland","94","0.129278203562288","0.105055829341477","0.153500577783098"
"Nie","2017","Hauptschule","Ostdeutschland","14","","",""
"Nie","2017","Realschule","Westdeutschland","","","",""
"Nie","2017","Realschule","Ostdeutschland","","","",""
"Nie","2017","(Fach-)Abitur","Westdeutschland","46","0.0810189036681071","0.058773994239861","0.103263813096353"
"Nie","2017","(Fach-)Abitur","Ostdeutschland","6","0.0711729774708126","0.0200063005474223","0.122339654394203"
"Nie","2017","AkademikerIn","Westdeutschland","37","0.0531539788435556","0.0357461214394517","0.0705618362476595"
"Nie","2017","AkademikerIn","Ostdeutschland","8","0.0561537990864757","0.0105737025028601","0.101733895670091"
"Taeglich","2018","(noch) kein Abschluss","Westdeutschland","577","0.585022223802416","0.554283338362271","0.615761109242561"
"Taeglich","2018","(noch) kein Abschluss","Ostdeutschland","86","0.50936030059763","0.434650469090959","0.5840701321043"
"Taeglich","2018","Hauptschule","Westdeutschland","404","0.763231623292609","0.728515847425195","0.797947399160023"
"Taeglich","2018","Hauptschule","Ostdeutschland","65","0.646000919717018","0.555811862253949","0.736189977180087"
"Taeglich","2018","Realschule","Westdeutschland","8","0.856418145956607","0.64919204423257","1.06364424768064"
"Taeglich","2018","Realschule","Ostdeutschland","","","",""
"Taeglich","2018","(Fach-)Abitur","Westdeutschland","334","0.759704889885815","0.720828670144315","0.798581109627314"
"Taeglich","2018","(Fach-)Abitur","Ostdeutschland","53","0.760795372158159","0.663598799518193","0.857991944798124"
"Taeglich","2018","AkademikerIn","Westdeutschland","380","0.798841410771432","0.763347845430585","0.83433497611228"
"Taeglich","2018","AkademikerIn","Ostdeutschland","63","0.803684222615247","0.719242136954934","0.88812630827556"
"Min 1x pro Woche","2018","(noch) kein Abschluss","Westdeutschland","169","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Ostdeutschland","33","0.20976012856683","0.148915140969337","0.270605116164322"
"Min 1x pro Woche","2018","Hauptschule","Westdeutschland","86","0.107304730875589","0.0820293388236227","0.132580122927556"
"Min 1x pro Woche","2018","Hauptschule","Ostdeutschland","18","","",""
"Min 1x pro Woche","2018","Realschule","Westdeutschland","2","","",""
"Min 1x pro Woche","2018","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Westdeutschland","77","0.140044743406096","0.108468501932204","0.171620984879987"
"Min 1x pro Woche","2018","(Fach-)Abitur","Ostdeutschland","12","","",""
"Min 1x pro Woche","2018","AkademikerIn","Westdeutschland","65","0.124952250951653","0.0956744826828522","0.154230019220454"
"Min 1x pro Woche","2018","AkademikerIn","Ostdeutschland","11","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Westdeutschland","40","0.0380214049675568","0.0260901452498391","0.0499526646852746"
"Min 1x pro Monat","2018","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Min 1x pro Monat","2018","Hauptschule","Westdeutschland","23","","",""
"Min 1x pro Monat","2018","Hauptschule","Ostdeutschland","4","0.018696755789151","-0.00684912953705203","0.044242641115354"
"Min 1x pro Monat","2018","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2018","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Westdeutschland","7","0.0135399063796","0.00302424259716469","0.0240555701620354"
"Min 1x pro Monat","2018","(Fach-)Abitur","Ostdeutschland","3","","",""
"Min 1x pro Monat","2018","AkademikerIn","Westdeutschland","6","0.00776032122319314","-9.27044942685556e-06","0.0155299128958131"
"Min 1x pro Monat","2018","AkademikerIn","Ostdeutschland","2","","",""
"Seltener","2018","(noch) kein Abschluss","Westdeutschland","62","0.0625446220845904","0.0474382630134538","0.0776509811557271"
"Seltener","2018","(noch) kein Abschluss","Ostdeutschland","9","0.0499138578582841","0.0173694833992053","0.0824582323173629"
"Seltener","2018","Hauptschule","Westdeutschland","18","","",""
"Seltener","2018","Hauptschule","Ostdeutschland","3","","",""
"Seltener","2018","Realschule","Westdeutschland","1","","",""
"Seltener","2018","Realschule","Ostdeutschland","","","",""
"Seltener","2018","(Fach-)Abitur","Westdeutschland","19","","",""
"Seltener","2018","(Fach-)Abitur","Ostdeutschland","2","","",""
"Seltener","2018","AkademikerIn","Westdeutschland","21","","",""
"Seltener","2018","AkademikerIn","Ostdeutschland","1","","",""
"Nie","2018","(noch) kein Abschluss","Westdeutschland","139","","",""
"Nie","2018","(noch) kein Abschluss","Ostdeutschland","41","0.216062150773674","0.154556639700531","0.277567661846817"
"Nie","2018","Hauptschule","Westdeutschland","45","0.0794682533865528","0.0573804224951023","0.101556084278003"
"Nie","2018","Hauptschule","Ostdeutschland","18","","",""
"Nie","2018","Realschule","Westdeutschland","","","",""
"Nie","2018","Realschule","Ostdeutschland","","","",""
"Nie","2018","(Fach-)Abitur","Westdeutschland","27","","",""
"Nie","2018","(Fach-)Abitur","Ostdeutschland","4","0.0379301397357917","-0.00559375558651444","0.0814540350580979"
"Nie","2018","AkademikerIn","Westdeutschland","18","","",""
"Nie","2018","AkademikerIn","Ostdeutschland","8","0.0655974064752805","0.0129655147122106","0.11822929823835"
"Taeglich","2019","(noch) kein Abschluss","Westdeutschland","644","0.625006051782987","0.595075184522483","0.65493691904349"
"Taeglich","2019","(noch) kein Abschluss","Ostdeutschland","97","0.630091521711158","0.554813446123658","0.705369597298659"
"Taeglich","2019","Hauptschule","Westdeutschland","413","0.765585904563521","0.730467804433881","0.800704004693161"
"Taeglich","2019","Hauptschule","Ostdeutschland","58","0.651487395623384","0.556662040562138","0.74631275068463"
"Taeglich","2019","Realschule","Westdeutschland","17","","",""
"Taeglich","2019","Realschule","Ostdeutschland","4","1","1","1"
"Taeglich","2019","(Fach-)Abitur","Westdeutschland","319","0.705751459874527","0.66302563819991","0.748477281549145"
"Taeglich","2019","(Fach-)Abitur","Ostdeutschland","47","0.845923554056401","0.757474785870078","0.934372322242724"
"Taeglich","2019","AkademikerIn","Westdeutschland","357","0.798068632802887","0.761462899021116","0.834674366584658"
"Taeglich","2019","AkademikerIn","Ostdeutschland","57","0.756732214737679","0.659629611910061","0.853834817565296"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Westdeutschland","171","","",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Min 1x pro Woche","2019","Hauptschule","Westdeutschland","85","0.137953594648695","0.109366236649633","0.166540952647757"
"Min 1x pro Woche","2019","Hauptschule","Ostdeutschland","15","","",""
"Min 1x pro Woche","2019","Realschule","Westdeutschland","2","","",""
"Min 1x pro Woche","2019","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2019","(Fach-)Abitur","Westdeutschland","65","0.15410494622739","0.120253759033063","0.187956133421716"
"Min 1x pro Woche","2019","(Fach-)Abitur","Ostdeutschland","11","","",""
"Min 1x pro Woche","2019","AkademikerIn","Westdeutschland","58","0.127194539556114","0.096812280370293","0.157576798741935"
"Min 1x pro Woche","2019","AkademikerIn","Ostdeutschland","7","0.0955162245212812","0.0289955837995293","0.162036865243033"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Westdeutschland","16","","",""
"Min 1x pro Monat","2019","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Min 1x pro Monat","2019","Hauptschule","Westdeutschland","12","","",""
"Min 1x pro Monat","2019","Hauptschule","Ostdeutschland","3","","",""
"Min 1x pro Monat","2019","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2019","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2019","(Fach-)Abitur","Westdeutschland","11","","",""
"Min 1x pro Monat","2019","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2019","AkademikerIn","Westdeutschland","6","0.00922911453915637","0.000509571228252306","0.0179486578500604"
"Min 1x pro Monat","2019","AkademikerIn","Ostdeutschland","1","","",""
"Seltener","2019","(noch) kein Abschluss","Westdeutschland","58","0.0602104480320966","0.045503712055171","0.0749171840090223"
"Seltener","2019","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Seltener","2019","Hauptschule","Westdeutschland","22","","",""
"Seltener","2019","Hauptschule","Ostdeutschland","6","0.0800468878049444","0.0260439612406669","0.134049814369222"
"Seltener","2019","Realschule","Westdeutschland","","","",""
"Seltener","2019","Realschule","Ostdeutschland","","","",""
"Seltener","2019","(Fach-)Abitur","Westdeutschland","20","","",""
"Seltener","2019","(Fach-)Abitur","Ostdeutschland","1","","",""
"Seltener","2019","AkademikerIn","Westdeutschland","20","","",""
"Seltener","2019","AkademikerIn","Ostdeutschland","8","0.101983912849291","0.0334941987955678","0.170473626903014"
"Nie","2019","(noch) kein Abschluss","Westdeutschland","116","","",""
"Nie","2019","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Nie","2019","Hauptschule","Westdeutschland","27","","",""
"Nie","2019","Hauptschule","Ostdeutschland","15","","",""
"Nie","2019","Realschule","Westdeutschland","1","","",""
"Nie","2019","Realschule","Ostdeutschland","","","",""
"Nie","2019","(Fach-)Abitur","Westdeutschland","22","","",""
"Nie","2019","(Fach-)Abitur","Ostdeutschland","5","0.0239875305967809","-0.013499285701005","0.0614743468945667"
"Nie","2019","AkademikerIn","Westdeutschland","21","","",""
"Nie","2019","AkademikerIn","Ostdeutschland","2","","",""
