year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2010,Direct migration background,Urban regions,,,,,,,,,,,,
2010,Direct migration background,Rural regions,,,,,,,,,,,,
2010,Indirect migration background,Urban regions,,,,,,,,,,,,
2010,Indirect migration background,Rural regions,,,,,,,,,,,,
2011,No migration background,Urban regions,,,,,,,,,,,,
2011,No migration background,Rural regions,,,,,,,,,,,,
2011,Direct migration background,Urban regions,,,,,,,,,,,,
2011,Direct migration background,Rural regions,,,,,,,,,,,,
2011,Indirect migration background,Urban regions,,,,,,,,,,,,
2011,Indirect migration background,Rural regions,,,,,,,,,,,,
2012,No migration background,Urban regions,,,,,,,,,,,,
2012,No migration background,Rural regions,,,,,,,,,,,,
2012,Direct migration background,Urban regions,,,,,,,,,,,,
2012,Direct migration background,Rural regions,,,,,,,,,,,,
2012,Indirect migration background,Urban regions,,,,,,,,,,,,
2012,Indirect migration background,Rural regions,,,,,,,,,,,,
2013,No migration background,Urban regions,5706,1.743271484180683,1.7116701878287477,1.774872780532618,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2013,No migration background,Rural regions,3486,1.8653189260813106,1.824947920106419,1.9056899320562022,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2013,Direct migration background,Urban regions,733,1.7738182482652942,1.6884717339333952,1.8591647625971932,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2013,Direct migration background,Rural regions,211,1.5070371681917283,1.3634156305658947,1.650658705817562,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2013,Indirect migration background,Urban regions,386,1.619109030645479,1.5128032633364772,1.7254147979544807,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2013,Indirect migration background,Rural regions,95,1.7133755512352131,1.4722751802424916,1.9544759222279346,0.0,1.0,2.0,0.0,5.0,1.0,0.0,2.0
2014,No migration background,Urban regions,,,,,,,,,,,,
2014,No migration background,Rural regions,,,,,,,,,,,,
2014,Direct migration background,Urban regions,,,,,,,,,,,,
2014,Direct migration background,Rural regions,,,,,,,,,,,,
2014,Indirect migration background,Urban regions,,,,,,,,,,,,
2014,Indirect migration background,Rural regions,,,,,,,,,,,,
2015,No migration background,Urban regions,7002,1.9639105663691574,1.9348807461492812,1.9929403865890336,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,No migration background,Rural regions,4459,1.9997030159697806,1.9634159718106543,2.0359900601289067,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Direct migration background,Urban regions,2779,2.1779011753408,2.129209139749246,2.226593210932354,0.0,1.0,4.0,0.0,10.0,1.0,1.0,1.0
2015,Direct migration background,Rural regions,948,1.8037498487640151,1.7265505085327866,1.8809491889952437,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2015,Indirect migration background,Urban regions,847,2.0401888866818143,1.9512677182690523,2.1291100550945763,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Indirect migration background,Rural regions,205,2.175411610231258,1.999405808761506,2.35141741170101,0.0,1.0,3.0,0.0,7.5,1.0,-1.0,2.0
2016,No migration background,Urban regions,,,,,,,,,,,,
2016,No migration background,Rural regions,,,,,,,,,,,,
2016,Direct migration background,Urban regions,,,,,,,,,,,,
2016,Direct migration background,Rural regions,,,,,,,,,,,,
2016,Indirect migration background,Urban regions,,,,,,,,,,,,
2016,Indirect migration background,Rural regions,,,,,,,,,,,,
2017,No migration background,Urban regions,,,,,,,,,,,,
2017,No migration background,Rural regions,,,,,,,,,,,,
2017,Direct migration background,Urban regions,,,,,,,,,,,,
2017,Direct migration background,Rural regions,,,,,,,,,,,,
2017,Indirect migration background,Urban regions,,,,,,,,,,,,
2017,Indirect migration background,Rural regions,,,,,,,,,,,,
2018,No migration background,Urban regions,7418,1.264425864321092,1.240203942593143,1.2886477860490408,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,No migration background,Rural regions,4628,1.2742022245188274,1.2444391082766453,1.3039653407610095,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Direct migration background,Urban regions,2185,1.3370478826931087,1.2906015226814314,1.383494242704786,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Direct migration background,Rural regions,738,1.3829542671638158,1.307943719393472,1.4579648149341595,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Indirect migration background,Urban regions,880,1.5432666358384803,1.4613224469794817,1.625210824697479,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Indirect migration background,Rural regions,213,1.2459075589070852,1.0975437278073332,1.394271390006837,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2019,No migration background,Urban regions,,,,,,,,,,,,
2019,No migration background,Rural regions,,,,,,,,,,,,
2019,Direct migration background,Urban regions,,,,,,,,,,,,
2019,Direct migration background,Rural regions,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,,,,,,,,,,,,
2019,Indirect migration background,Rural regions,,,,,,,,,,,,
2020,No migration background,Urban regions,,,,,,,,,,,,
2020,No migration background,Rural regions,,,,,,,,,,,,
2020,Direct migration background,Urban regions,,,,,,,,,,,,
2020,Direct migration background,Rural regions,,,,,,,,,,,,
2020,Indirect migration background,Urban regions,,,,,,,,,,,,
2020,Indirect migration background,Rural regions,,,,,,,,,,,,
2021,No migration background,Urban regions,5287,1.2619022633030388,1.2313428058912574,1.2924617207148201,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
2021,No migration background,Rural regions,3037,1.3361424406173348,1.2962470646814201,1.3760378165532494,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2021,Direct migration background,Urban regions,2273,1.5919977209840592,1.5430089683936932,1.6409864735744253,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2021,Direct migration background,Rural regions,660,1.5540072258925408,1.473988776684512,1.6340256751005697,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2021,Indirect migration background,Urban regions,537,1.7850543344326062,1.6672965989258517,1.9028120699393607,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2021,Indirect migration background,Rural regions,137,1.4889776923845424,1.3139854505310788,1.6639699342380059,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
