year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
1995,kein Migrationshintergrund,higher education,,,,,,,,,,,,
1995,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1995,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
1995,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1995,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1995,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1995,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1995,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1995,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1995,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1995,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1995,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1995,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1995,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1995,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1996,kein Migrationshintergrund,in school,,,,,,,,,,,,
1996,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1996,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
1996,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
1996,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1996,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
1996,kein Migrationshintergrund,higher education,,,,,,,,,,,,
1996,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1996,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
1996,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1996,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1996,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1996,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1996,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1996,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1996,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1996,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1996,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1996,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1996,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1996,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1997,kein Migrationshintergrund,in school,,,,,,,,,,,,
1997,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1997,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
1997,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
1997,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1997,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
1997,kein Migrationshintergrund,higher education,,,,,,,,,,,,
1997,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1997,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
1997,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1997,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1997,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1997,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1997,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1997,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1997,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1997,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1997,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1997,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1997,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1997,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1998,kein Migrationshintergrund,in school,,,,,,,,,,,,
1998,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1998,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
1998,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
1998,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1998,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
1998,kein Migrationshintergrund,higher education,,,,,,,,,,,,
1998,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1998,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
1998,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1998,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1998,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1998,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1998,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1998,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1998,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1998,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1998,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1998,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1998,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1998,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
1999,kein Migrationshintergrund,in school,,,,,,,,,,,,
1999,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
1999,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
1999,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
1999,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1999,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
1999,kein Migrationshintergrund,higher education,,,,,,,,,,,,
1999,direkter Migrationshintergrund,in school,,,,,,,,,,,,
1999,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
1999,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1999,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1999,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1999,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1999,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
1999,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
1999,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
1999,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
1999,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
1999,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
1999,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
1999,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2000,kein Migrationshintergrund,in school,,,,,,,,,,,,
2000,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
2000,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
2000,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
2000,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2000,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
2000,kein Migrationshintergrund,higher education,,,,,,,,,,,,
2000,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2000,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
2000,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2000,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2000,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2000,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2000,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
2000,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2000,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2000,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2000,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2000,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2000,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2000,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2001,kein Migrationshintergrund,in school,237,0.03625691947934572,0.010191484820524472,0.062322354138166974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,kein Migrationshintergrund,inadequately,90,0.11002075839137114,0.038797121892038294,0.18124439489070399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,kein Migrationshintergrund,general elemantary,2023,0.18761487804521212,0.16392348969878867,0.21130626639163558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,kein Migrationshintergrund,middle vocational,10176,0.13468509522981573,0.1266818944312796,0.14268829602835184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,kein Migrationshintergrund,vocational + Abi,777,0.09037135953444154,0.06357640022101144,0.11716631884787165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,kein Migrationshintergrund,higher vocational,1475,0.19098533734720385,0.16379248029075583,0.21817819440365188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,kein Migrationshintergrund,higher education,3133,0.08128457151696383,0.07182652699751217,0.0907426160364155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2001,direkter Migrationshintergrund,inadequately,209,0.10281458824959079,0.06153091304479503,0.14409826345438656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,direkter Migrationshintergrund,general elemantary,768,0.14723750378835843,0.11109225643770916,0.1833827511390077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,direkter Migrationshintergrund,middle vocational,1085,0.09020869382359566,0.06906182560275564,0.11135556204443567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,direkter Migrationshintergrund,vocational + Abi,253,0.12148513853875578,0.08622933084020605,0.1567409462373055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,direkter Migrationshintergrund,higher vocational,164,0.2589188001259788,0.1599853955376297,0.3578522047143279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,direkter Migrationshintergrund,higher education,361,0.12059449548801478,0.07448697404517252,0.16670201693085704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,indirekter Migrationshintergrund,in school,33,0.20592781218401612,-0.0035829563872186443,0.41543858075525086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2001,indirekter Migrationshintergrund,general elemantary,226,0.029112389752803867,0.01712407755616774,0.041100701949439995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,indirekter Migrationshintergrund,middle vocational,311,0.03790675788130444,0.017683820312122903,0.05812969545048598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,indirekter Migrationshintergrund,vocational + Abi,38,0.028123474735041697,0.002645092889506588,0.053601856580576805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,indirekter Migrationshintergrund,higher vocational,37,0.12175594329826174,-0.03120570094749521,0.2747175875440187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,indirekter Migrationshintergrund,higher education,56,0.0979043594014629,0.03023587223666485,0.16557284656626095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,kein Migrationshintergrund,in school,266,0.02164058586971633,0.013165062841758288,0.030116108897674375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,kein Migrationshintergrund,inadequately,86,0.1292755492693327,0.03913218721036037,0.21941891132830504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,kein Migrationshintergrund,general elemantary,1918,0.19855262681483588,0.1705864661475727,0.22651878748209905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
