"hlf0291","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2000","4","Westdeutschland","3916","0.967745646772637","0.96229838246996","0.973192911075313"
"Nein","2000","4","Ostdeutschland","681","0.951834859483364","0.93609646199886","0.967573256967868"
"Nein","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2001","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2001","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2001","2","Westdeutschland","267","0.0483180869112116","0.0426896541588952","0.053946519663528"
"Ja","2001","2","Ostdeutschland","63","0.0347728668082292","0.0268749444122543","0.0426707892042041"
"Ja","2001","3","Westdeutschland","198","0.0425121587050935","0.0368241152383336","0.0482002021718535"
"Ja","2001","3","Ostdeutschland","88","0.0667301204437539","0.0539816299287011","0.0794786109588066"
"Ja","2001","4","Westdeutschland","136","0.0366153974855025","0.0306965576882384","0.0425342372827665"
"Ja","2001","4","Ostdeutschland","21","","",""
"Ja","2001","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2001","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2001","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2001","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2001","2","Westdeutschland","5309","0.951681913088788","0.946053480336472","0.957310345841105"
"Nein","2001","2","Ostdeutschland","2004","0.965227133191771","0.957329210795796","0.973125055587746"
"Nein","2001","3","Westdeutschland","4635","0.957487841294906","0.951799797828146","0.963175884761666"
"Nein","2001","3","Ostdeutschland","1384","0.933269879556246","0.920521389041194","0.946018370071299"
"Nein","2001","4","Westdeutschland","3732","0.963384602514498","0.957465762717233","0.969303442311762"
"Nein","2001","4","Ostdeutschland","747","0.962537411803993","0.949107437568342","0.975967386039644"
"Nein","2001","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2001","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2002","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2002","2","Westdeutschland","225","0.0542817384571523","0.0478814019281299","0.0606820749861747"
"Ja","2002","2","Ostdeutschland","92","0.0579056531817444","0.0470123291399364","0.0687989772235524"
"Ja","2002","3","Westdeutschland","178","0.044620272814497","0.0385546777282274","0.0506858679007667"
"Ja","2002","3","Ostdeutschland","54","0.0424326401291084","0.0322790448727141","0.0525862353855028"
"Ja","2002","4","Westdeutschland","116","0.0239447213372777","0.0196550424556197","0.0282344002189358"
"Ja","2002","4","Ostdeutschland","36","0.0395408412833606","0.0273397842584549","0.0517418983082663"
"Ja","2002","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2002","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2002","2","Westdeutschland","4589","0.945718261542848","0.939317925013825","0.95211859807187"
"Nein","2002","2","Ostdeutschland","1674","0.942094346818256","0.931201022776448","0.952987670860064"
"Nein","2002","3","Westdeutschland","4273","0.955379727185503","0.949314132099233","0.961445322271773"
"Nein","2002","3","Ostdeutschland","1460","0.957567359870892","0.947413764614497","0.967720955127286"
"Nein","2002","4","Westdeutschland","4763","0.976055278662722","0.971765599781064","0.98034495754438"
"Nein","2002","4","Ostdeutschland","944","0.960459158716639","0.948258101691734","0.972660215741545"
"Nein","2002","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2003","2","Westdeutschland","217","0.0479382214130828","0.0416970356635259","0.0541794071626396"
"Ja","2003","2","Ostdeutschland","69","0.0583042075492465","0.0469009763537537","0.0697074387447394"
"Ja","2003","3","Westdeutschland","169","0.0390559734144509","0.0334799791030196","0.0446319677258821"
"Ja","2003","3","Ostdeutschland","81","0.0597586463771477","0.0477429887629444","0.0717743039913509"
"Ja","2003","4","Westdeutschland","164","0.0320817676412096","0.0270956049015069","0.0370679303809122"
"Ja","2003","4","Ostdeutschland","52","0.0532642100447792","0.0396163813007561","0.0669120387888023"
"Ja","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2003","2","Westdeutschland","4284","0.952061778586917","0.94582059283736","0.958302964336474"
"Nein","2003","2","Ostdeutschland","1553","0.941695792450753","0.930292561255261","0.953099023646246"
"Nein","2003","3","Westdeutschland","4468","0.960944026585549","0.955368032274118","0.96652002089698"
"Nein","2003","3","Ostdeutschland","1414","0.940241353622852","0.928225696008649","0.952257011237056"
"Nein","2003","4","Westdeutschland","4634","0.96791823235879","0.962932069619088","0.972904395098493"
"Nein","2003","4","Ostdeutschland","988","0.946735789955221","0.933087961211198","0.960383618699244"
"Nein","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2004","2","Westdeutschland","205","0.0453559843462337","0.0391851370177701","0.0515268316746973"
"Ja","2004","2","Ostdeutschland","70","0.066210794777989","0.053852125246884","0.078569464309094"
"Ja","2004","3","Westdeutschland","163","0.0434242702474392","0.0374367742355958","0.0494117662592826"
"Ja","2004","3","Ostdeutschland","80","0.069582244983078","0.0564221481745725","0.0827423417915835"
"Ja","2004","4","Westdeutschland","152","0.0363788238189076","0.0309956395121085","0.0417620081257067"
"Ja","2004","4","Ostdeutschland","58","0.0663234968909462","0.0511996126625391","0.0814473811193534"
"Ja","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2004","2","Westdeutschland","4163","0.954644015653766","0.948473168325303","0.96081486298223"
"Nein","2004","2","Ostdeutschland","1485","0.933789205222011","0.921430535690906","0.946147874753116"
"Nein","2004","3","Westdeutschland","4288","0.956575729752561","0.950588233740717","0.962563225764404"
"Nein","2004","3","Ostdeutschland","1356","0.930417755016922","0.917257658208417","0.943577851825428"
"Nein","2004","4","Westdeutschland","4495","0.963621176181092","0.958237991874293","0.969004360487892"
"Nein","2004","4","Ostdeutschland","982","0.933676503109054","0.918552618880647","0.948800387337461"
"Nein","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2005","2","Westdeutschland","174","0.0458641467025925","0.039428675784376","0.0522996176208091"
"Ja","2005","2","Ostdeutschland","59","0.0656227985296838","0.0528109843613355","0.0784346126980322"
"Ja","2005","3","Westdeutschland","158","0.0384940343279051","0.0326576406967348","0.0443304279590755"
"Ja","2005","3","Ostdeutschland","65","0.0503259034660542","0.0387283909046661","0.0619234160274423"
"Ja","2005","4","Westdeutschland","148","0.0384240633234467","0.0328029588748196","0.0440451677720738"
"Ja","2005","4","Ostdeutschland","40","0.0407450627055018","0.0282585988513765","0.0532315265596271"
"Ja","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2005","2","Westdeutschland","3885","0.954135853297407","0.947700382379191","0.960571324215624"
"Nein","2005","2","Ostdeutschland","1376","0.934377201470316","0.921565387301968","0.947189015638665"
"Nein","2005","3","Westdeutschland","4016","0.961505965672095","0.955669572040925","0.967342359303265"
"Nein","2005","3","Ostdeutschland","1300","0.949674096533946","0.938076583972558","0.961271609095334"
"Nein","2005","4","Westdeutschland","4344","0.961575936676553","0.955954832227926","0.96719704112518"
"Nein","2005","4","Ostdeutschland","923","0.959254937294498","0.946768473440373","0.971741401148624"
"Nein","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2006","2","Westdeutschland","230","0.0553440989383024","0.0486063780955396","0.0620818197810653"
"Ja","2006","2","Ostdeutschland","74","0.0655140873761459","0.0530134093837126","0.0780147653685792"
"Ja","2006","3","Westdeutschland","183","0.04683588678428","0.0405693194549899","0.0531024541135702"
"Ja","2006","3","Ostdeutschland","79","0.0600152894198215","0.048179580349599","0.0718509984900441"
"Ja","2006","4","Westdeutschland","181","0.0355765849778966","0.0304335598149038","0.0407196101408895"
"Ja","2006","4","Ostdeutschland","73","0.0705694866352038","0.0552599938962524","0.0858789793741551"
"Ja","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2006","2","Westdeutschland","4194","0.944655901061698","0.937918180218935","0.95139362190446"
"Nein","2006","2","Ostdeutschland","1431","0.934485912623854","0.921985234631421","0.946986590616288"
"Nein","2006","3","Westdeutschland","4184","0.95316411321572","0.94689754588643","0.95943068054501"
"Nein","2006","3","Ostdeutschland","1468","0.939984710580179","0.928149001509956","0.951820419650401"
"Nein","2006","4","Westdeutschland","4802","0.964423415022103","0.959280389859111","0.969566440185096"
"Nein","2006","4","Ostdeutschland","1002","0.929430513364796","0.914121020625845","0.944740006103748"
"Nein","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2007","2","Westdeutschland","170","0.0468701369036571","0.0402127382141563","0.0535275355931579"
"Ja","2007","2","Ostdeutschland","79","0.0608196980884115","0.0488791187472294","0.0727602774295937"
"Ja","2007","3","Westdeutschland","190","0.0542140562689793","0.0473429238245054","0.0610851887134531"
"Ja","2007","3","Ostdeutschland","98","0.0754954390416407","0.0618168947070639","0.0891739833762175"
"Ja","2007","4","Westdeutschland","163","0.0286590320282787","0.0238910891197152","0.0334269749368421"
"Ja","2007","4","Ostdeutschland","49","0.0430616317351688","0.0306766472298629","0.0554466162404748"
"Ja","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2007","2","Westdeutschland","3702","0.953129863096343","0.946472464406842","0.959787261785844"
"Nein","2007","2","Ostdeutschland","1460","0.939180301911589","0.927239722570406","0.951120881252771"
"Nein","2007","3","Westdeutschland","3982","0.945785943731021","0.938914811286547","0.952657076175495"
"Nein","2007","3","Ostdeutschland","1335","0.924504560958359","0.910826016623782","0.938183105292936"
"Nein","2007","4","Westdeutschland","4541","0.971340967971721","0.966573025063158","0.976108910880285"
"Nein","2007","4","Ostdeutschland","983","0.956938368264831","0.944553383759525","0.969323352770137"
"Nein","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2008","2","Westdeutschland","137","0.0501317857188695","0.0427145764725451","0.0575489949651939"
"Ja","2008","2","Ostdeutschland","72","0.0637362333170298","0.0507101838897133","0.0767622827443462"
"Ja","2008","3","Westdeutschland","177","0.0513567787036664","0.0445293738316234","0.0581841835757094"
"Ja","2008","3","Ostdeutschland","69","0.0442205626152997","0.0333855861007826","0.0550555391298169"
"Ja","2008","4","Westdeutschland","168","0.0344682354855114","0.0291238735668571","0.0398125974041657"
"Ja","2008","4","Ostdeutschland","45","0.059618743178177","0.045431448394459","0.0738060379618951"
"Ja","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2008","2","Westdeutschland","3188","0.94986821428113","0.942451005034806","0.957285423527455"
"Nein","2008","2","Ostdeutschland","1279","0.93626376668297","0.923237717255654","0.949289816110287"
"Nein","2008","3","Westdeutschland","3838","0.948643221296334","0.941815816424291","0.955470626168377"
"Nein","2008","3","Ostdeutschland","1314","0.9557794373847","0.944944460870183","0.966614413899217"
"Nein","2008","4","Westdeutschland","4308","0.965531764514489","0.960187402595834","0.970876126433143"
"Nein","2008","4","Ostdeutschland","1025","0.940381256821823","0.926193962038105","0.954568551605541"
"Nein","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2009","2","Westdeutschland","134","0.0490321283377515","0.0412818452426552","0.0567824114328479"
"Ja","2009","2","Ostdeutschland","79","0.0623015795914217","0.0492921741098667","0.0753109850729766"
"Ja","2009","3","Westdeutschland","176","0.0537529929983191","0.0463004625617854","0.0612055234348529"
"Ja","2009","3","Ostdeutschland","59","0.045278766060087","0.0342124306630153","0.0563451014571588"
"Ja","2009","4","Westdeutschland","142","0.0352345159157671","0.029696026893112","0.0407730049384222"
"Ja","2009","4","Ostdeutschland","45","0.0631017618990361","0.0487068249207694","0.0774966988773028"
"Ja","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2009","2","Westdeutschland","2848","0.950967871662248","0.943217588567152","0.958718154757345"
"Nein","2009","2","Ostdeutschland","1247","0.937698420408578","0.924689014927023","0.950707825890133"
"Nein","2009","3","Westdeutschland","3342","0.946247007001681","0.938794476565147","0.953699537438215"
"Nein","2009","3","Ostdeutschland","1297","0.954721233939913","0.943654898542841","0.965787569336985"
"Nein","2009","4","Westdeutschland","4115","0.964765484084233","0.959226995061578","0.970303973106888"
"Nein","2009","4","Ostdeutschland","1051","0.936898238100964","0.922503301122697","0.951293175079231"
"Nein","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2010","2","Westdeutschland","235","0.0605755537715768","0.0547054452643545","0.0664456622787991"
"Ja","2010","2","Ostdeutschland","81","0.0507016277022307","0.041122567893594","0.0602806875108674"
"Ja","2010","3","Westdeutschland","232","0.0561819407262847","0.0501438273217127","0.0622200541308566"
"Ja","2010","3","Ostdeutschland","53","0.0366484362385121","0.027537936658465","0.0457589358185591"
"Ja","2010","4","Westdeutschland","171","0.0340242421235877","0.0294201066883265","0.0386283775588488"
"Ja","2010","4","Ostdeutschland","28","","",""
"Ja","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2010","2","Westdeutschland","6109","0.939424446228423","0.933554337721201","0.945294554735645"
"Nein","2010","2","Ostdeutschland","1934","0.949298372297769","0.939719312489133","0.958877432106406"
"Nein","2010","3","Westdeutschland","5355","0.943818059273715","0.937779945869143","0.949856172678287"
"Nein","2010","3","Ostdeutschland","1581","0.963351563761488","0.954241064181441","0.972462063341535"
"Nein","2010","4","Westdeutschland","5785","0.965975757876412","0.961371622441151","0.970579893311674"
"Nein","2010","4","Ostdeutschland","1321","0.968295581548861","0.958945702626549","0.977645460471172"
"Nein","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2011","2","Westdeutschland","225","0.0488586969831984","0.0438671696395674","0.0538502243268294"
