year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,West,male,,,,,,,,,,,,
2008,West,female,,,,,,,,,,,,
2008,East,male,,,,,,,,,,,,
2008,East,female,,,,,,,,,,,,
2009,West,male,,,,,,,,,,,,
2009,West,female,,,,,,,,,,,,
2009,East,male,,,,,,,,,,,,
2009,East,female,,,,,,,,,,,,
2010,West,male,5915,5.81283,5.78186,5.84379,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2010,West,female,6536,5.84490,5.81458,5.87522,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2010,East,male,1979,5.84329,5.79204,5.89454,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2010,East,female,2129,5.87700,5.82587,5.92813,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2011,West,male,,,,,,,,,,,,
2011,West,female,,,,,,,,,,,,
2011,East,male,,,,,,,,,,,,
2011,East,female,,,,,,,,,,,,
2012,West,male,,,,,,,,,,,,
2012,West,female,,,,,,,,,,,,
2012,East,male,,,,,,,,,,,,
2012,East,female,,,,,,,,,,,,
2013,West,male,,,,,,,,,,,,
2013,West,female,,,,,,,,,,,,
2013,East,male,,,,,,,,,,,,
2013,East,female,,,,,,,,,,,,
2014,West,male,,,,,,,,,,,,
2014,West,female,,,,,,,,,,,,
2014,East,male,,,,,,,,,,,,
2014,East,female,,,,,,,,,,,,
2015,West,male,9759,5.90873,5.88653,5.93094,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2015,West,female,11432,5.86579,5.84347,5.88810,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2015,East,male,2463,5.85672,5.81235,5.90109,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2015,East,female,2924,5.85081,5.80661,5.89502,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2016,West,male,,,,,,,,,,,,
2016,West,female,,,,,,,,,,,,
2016,East,male,,,,,,,,,,,,
2016,East,female,,,,,,,,,,,,
2017,West,male,,,,,,,,,,,,
2017,West,female,,,,,,,,,,,,
2017,East,male,,,,,,,,,,,,
2017,East,female,,,,,,,,,,,,
2018,West,male,,,,,,,,,,,,
2018,West,female,,,,,,,,,,,,
2018,East,male,,,,,,,,,,,,
2018,East,female,,,,,,,,,,,,
2019,West,male,,,,,,,,,,,,
2019,West,female,,,,,,,,,,,,
2019,East,male,,,,,,,,,,,,
2019,East,female,,,,,,,,,,,,
2020,West,male,11705,5.88679,5.86682,5.90677,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,West,female,11761,5.79930,5.77686,5.82173,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,East,male,2828,5.93361,5.89199,5.97524,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2020,East,female,2969,5.88501,5.84309,5.92693,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2021,West,male,,,,,,,,,,,,
2021,West,female,,,,,,,,,,,,
2021,East,male,,,,,,,,,,,,
2021,East,female,,,,,,,,,,,,
