year,quintil_oecd,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1998,1. Quintil,Westdeutschland,,,,,,,,,,,,
1998,1. Quintil,Ostdeutschland,,,,,,,,,,,,
1998,2. Quintil,Westdeutschland,,,,,,,,,,,,
1998,2. Quintil,Ostdeutschland,,,,,,,,,,,,
1998,3. Quintil,Westdeutschland,,,,,,,,,,,,
1998,3. Quintil,Ostdeutschland,,,,,,,,,,,,
1998,4. Quintil,Westdeutschland,,,,,,,,,,,,
1998,4. Quintil,Ostdeutschland,,,,,,,,,,,,
1998,5. Quintil,Westdeutschland,,,,,,,,,,,,
1998,5. Quintil,Ostdeutschland,,,,,,,,,,,,
1999,-6,Westdeutschland,,,,,,,,,,,,
1999,-6,Ostdeutschland,,,,,,,,,,,,
1999,1. Quintil,Westdeutschland,,,,,,,,,,,,
1999,1. Quintil,Ostdeutschland,,,,,,,,,,,,
1999,2. Quintil,Westdeutschland,,,,,,,,,,,,
1999,2. Quintil,Ostdeutschland,,,,,,,,,,,,
1999,3. Quintil,Westdeutschland,,,,,,,,,,,,
1999,3. Quintil,Ostdeutschland,,,,,,,,,,,,
1999,4. Quintil,Westdeutschland,,,,,,,,,,,,
1999,4. Quintil,Ostdeutschland,,,,,,,,,,,,
1999,5. Quintil,Westdeutschland,,,,,,,,,,,,
1999,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2000,-6,Westdeutschland,,,,,,,,,,,,
2000,-6,Ostdeutschland,,,,,,,,,,,,
2000,1. Quintil,Westdeutschland,,,,,,,,,,,,
2000,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2000,2. Quintil,Westdeutschland,,,,,,,,,,,,
2000,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2000,3. Quintil,Westdeutschland,,,,,,,,,,,,
2000,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2000,4. Quintil,Westdeutschland,,,,,,,,,,,,
2000,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2000,5. Quintil,Westdeutschland,,,,,,,,,,,,
2000,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2001,-6,Westdeutschland,,,,,,,,,,,,
2001,-6,Ostdeutschland,,,,,,,,,,,,
2001,1. Quintil,Westdeutschland,,,,,,,,,,,,
2001,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2001,2. Quintil,Westdeutschland,,,,,,,,,,,,
2001,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2001,3. Quintil,Westdeutschland,,,,,,,,,,,,
2001,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2001,4. Quintil,Westdeutschland,,,,,,,,,,,,
2001,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2001,5. Quintil,Westdeutschland,,,,,,,,,,,,
2001,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2002,-6,Westdeutschland,,,,,,,,,,,,
2002,-6,Ostdeutschland,,,,,,,,,,,,
2002,1. Quintil,Westdeutschland,,,,,,,,,,,,
2002,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2002,2. Quintil,Westdeutschland,,,,,,,,,,,,
2002,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2002,3. Quintil,Westdeutschland,,,,,,,,,,,,
2002,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2002,4. Quintil,Westdeutschland,,,,,,,,,,,,
2002,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2002,5. Quintil,Westdeutschland,,,,,,,,,,,,
2002,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2003,-6,Westdeutschland,,,,,,,,,,,,
2003,-6,Ostdeutschland,,,,,,,,,,,,
2003,1. Quintil,Westdeutschland,,,,,,,,,,,,
2003,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2003,2. Quintil,Westdeutschland,,,,,,,,,,,,
2003,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2003,3. Quintil,Westdeutschland,,,,,,,,,,,,
2003,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2003,4. Quintil,Westdeutschland,,,,,,,,,,,,
2003,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2003,5. Quintil,Westdeutschland,,,,,,,,,,,,
2003,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2004,-6,Westdeutschland,,,,,,,,,,,,
2004,-6,Ostdeutschland,,,,,,,,,,,,
2004,1. Quintil,Westdeutschland,,,,,,,,,,,,
2004,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2004,2. Quintil,Westdeutschland,,,,,,,,,,,,
2004,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2004,3. Quintil,Westdeutschland,,,,,,,,,,,,
2004,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2004,4. Quintil,Westdeutschland,,,,,,,,,,,,
2004,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2004,5. Quintil,Westdeutschland,,,,,,,,,,,,
2004,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2005,-6,Westdeutschland,,,,,,,,,,,,
2005,-6,Ostdeutschland,,,,,,,,,,,,
2005,1. Quintil,Westdeutschland,5.880345386848808,5.84890990249272,5.911780871204897,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1584.0
2005,1. Quintil,Ostdeutschland,5.916521695699464,5.8742268887558575,5.95881650264307,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,763.0
2005,2. Quintil,Westdeutschland,5.933171041731741,5.908671839165316,5.957670244298167,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2276.0
2005,2. Quintil,Ostdeutschland,5.862610013657502,5.826954799378449,5.898265227936554,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1165.0
2005,3. Quintil,Westdeutschland,5.897225025217339,5.876352271054827,5.918097779379851,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3002.0
2005,3. Quintil,Ostdeutschland,6.038377353244645,6.010857879299019,6.0658968271902705,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1295.0
2005,4. Quintil,Westdeutschland,5.841109900843494,5.822533590280329,5.85968621140666,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3760.0
2005,4. Quintil,Ostdeutschland,5.82100677206644,5.786251547221594,5.855761996911285,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1013.0
2005,5. Quintil,Westdeutschland,5.927928550562704,5.9124560605449785,5.94340104058043,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4663.0
2005,5. Quintil,Ostdeutschland,5.8836670283842025,5.844909673613879,5.922424383154526,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,698.0
2006,-6,Westdeutschland,,,,,,,,,,,,
2006,-6,Ostdeutschland,,,,,,,,,,,,
2006,1. Quintil,Westdeutschland,,,,,,,,,,,,
2006,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2006,2. Quintil,Westdeutschland,,,,,,,,,,,,
2006,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2006,3. Quintil,Westdeutschland,,,,,,,,,,,,
2006,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2006,4. Quintil,Westdeutschland,,,,,,,,,,,,
2006,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2006,5. Quintil,Westdeutschland,,,,,,,,,,,,
2006,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2007,-6,Westdeutschland,,,,,,,,,,,,
2007,-6,Ostdeutschland,,,,,,,,,,,,
2007,1. Quintil,Westdeutschland,,,,,,,,,,,,
2007,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2007,2. Quintil,Westdeutschland,,,,,,,,,,,,
2007,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2007,3. Quintil,Westdeutschland,,,,,,,,,,,,
2007,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2007,4. Quintil,Westdeutschland,,,,,,,,,,,,
2007,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2007,5. Quintil,Westdeutschland,,,,,,,,,,,,
2007,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2008,-6,Westdeutschland,,,,,,,,,,,,
2008,-6,Ostdeutschland,,,,,,,,,,,,
2008,1. Quintil,Westdeutschland,,,,,,,,,,,,
2008,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2008,2. Quintil,Westdeutschland,,,,,,,,,,,,
2008,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2008,3. Quintil,Westdeutschland,,,,,,,,,,,,
2008,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2008,4. Quintil,Westdeutschland,,,,,,,,,,,,
2008,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2008,5. Quintil,Westdeutschland,,,,,,,,,,,,
2008,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2009,-6,Westdeutschland,,,,,,,,,,,,
2009,-6,Ostdeutschland,,,,,,,,,,,,
2009,1. Quintil,Westdeutschland,,,,,,,,,,,,
2009,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2009,2. Quintil,Westdeutschland,,,,,,,,,,,,
2009,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2009,3. Quintil,Westdeutschland,,,,,,,,,,,,
2009,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2009,4. Quintil,Westdeutschland,,,,,,,,,,,,
2009,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2009,5. Quintil,Westdeutschland,,,,,,,,,,,,
2009,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2010,-6,Westdeutschland,,,,,,,,,,,,
2010,-6,Ostdeutschland,,,,,,,,,,,,
2010,1. Quintil,Westdeutschland,5.811872558761804,5.773866097987804,5.849879019535805,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1078.0
2010,1. Quintil,Ostdeutschland,5.977328491640067,5.929788795981643,6.024868187298492,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,517.0
2010,2. Quintil,Westdeutschland,5.906071440583822,5.876925194090434,5.935217687077209,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1567.0
2010,2. Quintil,Ostdeutschland,5.84658559968904,5.805049239235734,5.888121960142346,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,824.0
2010,3. Quintil,Westdeutschland,5.833593718926632,5.807197762869146,5.859989674984117,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2111.0
2010,3. Quintil,Ostdeutschland,5.860961336542303,5.823995202171173,5.897927470913433,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1024.0
2010,4. Quintil,Westdeutschland,5.822807099184886,5.801822322969282,5.84379187540049,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3179.0
2010,4. Quintil,Ostdeutschland,5.811193121383682,5.77630660720949,5.846079635557874,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1012.0
2010,5. Quintil,Westdeutschland,5.804242412925239,5.787668580721209,5.8208162451292695,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4516.0
2010,5. Quintil,Ostdeutschland,5.827879261457841,5.791199593374294,5.8645589295413885,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,731.0
2011,-6,Westdeutschland,,,,,,,,,,,,
2011,-6,Ostdeutschland,,,,,,,,,,,,
2011,1. Quintil,Westdeutschland,,,,,,,,,,,,
2011,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2011,2. Quintil,Westdeutschland,,,,,,,,,,,,
2011,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2011,3. Quintil,Westdeutschland,,,,,,,,,,,,
2011,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2011,4. Quintil,Westdeutschland,,,,,,,,,,,,
2011,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2011,5. Quintil,Westdeutschland,,,,,,,,,,,,
2011,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2012,-6,Westdeutschland,,,,,,,,,,,,
2012,-6,Ostdeutschland,,,,,,,,,,,,
2012,1. Quintil,Westdeutschland,,,,,,,,,,,,
2012,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2012,2. Quintil,Westdeutschland,,,,,,,,,,,,
2012,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2012,3. Quintil,Westdeutschland,,,,,,,,,,,,
2012,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2012,4. Quintil,Westdeutschland,,,,,,,,,,,,
2012,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2012,5. Quintil,Westdeutschland,,,,,,,,,,,,
2012,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2013,-6,Westdeutschland,,,,,,,,,,,,
2013,-6,Ostdeutschland,,,,,,,,,,,,
2013,1. Quintil,Westdeutschland,,,,,,,,,,,,
2013,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2013,2. Quintil,Westdeutschland,,,,,,,,,,,,
2013,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2013,3. Quintil,Westdeutschland,,,,,,,,,,,,
2013,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2013,4. Quintil,Westdeutschland,,,,,,,,,,,,
2013,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2013,5. Quintil,Westdeutschland,,,,,,,,,,,,
2013,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2014,-6,Westdeutschland,,,,,,,,,,,,
2014,-6,Ostdeutschland,,,,,,,,,,,,
2014,1. Quintil,Westdeutschland,,,,,,,,,,,,
2014,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2014,2. Quintil,Westdeutschland,,,,,,,,,,,,
2014,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2014,3. Quintil,Westdeutschland,,,,,,,,,,,,
2014,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2014,4. Quintil,Westdeutschland,,,,,,,,,,,,
2014,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2014,5. Quintil,Westdeutschland,,,,,,,,,,,,
2014,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2015,-6,Westdeutschland,,,,,,,,,,,,
2015,-6,Ostdeutschland,,,,,,,,,,,,
2015,1. Quintil,Westdeutschland,5.961619073222753,5.937144872191784,5.986093274253722,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2165.0
2015,1. Quintil,Ostdeutschland,5.8400176602677965,5.799082759691732,5.880952560843861,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,663.0
2015,2. Quintil,Westdeutschland,5.971848674555553,5.951294262135131,5.992403086975975,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2939.0
2015,2. Quintil,Ostdeutschland,5.812263631847079,5.774639114444938,5.849888149249221,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,969.0
2015,3. Quintil,Westdeutschland,5.906818029099074,5.887300156685229,5.9263359015129184,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3718.0
2015,3. Quintil,Ostdeutschland,5.880741272184983,5.8499455587106,5.9115369856593665,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1352.0
2015,4. Quintil,Westdeutschland,5.907674177808269,5.89275364206982,5.922594713546717,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,5357.0
2015,4. Quintil,Ostdeutschland,5.854811403779018,5.822274417724163,5.887348389833873,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1292.0
2015,5. Quintil,Westdeutschland,5.815988651749802,5.803137000375581,5.828840303124022,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,7010.0
2015,5. Quintil,Ostdeutschland,5.864597624704902,5.834548819910885,5.894646429498919,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1110.0
2016,-6,Westdeutschland,,,,,,,,,,,,
2016,-6,Ostdeutschland,,,,,,,,,,,,
2016,1. Quintil,Westdeutschland,,,,,,,,,,,,
2016,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2016,2. Quintil,Westdeutschland,,,,,,,,,,,,
2016,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2016,3. Quintil,Westdeutschland,,,,,,,,,,,,
2016,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2016,4. Quintil,Westdeutschland,,,,,,,,,,,,
2016,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2016,5. Quintil,Westdeutschland,,,,,,,,,,,,
2016,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2017,-6,Westdeutschland,,,,,,,,,,,,
2017,-6,Ostdeutschland,,,,,,,,,,,,
2017,1. Quintil,Westdeutschland,,,,,,,,,,,,
2017,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2017,2. Quintil,Westdeutschland,,,,,,,,,,,,
2017,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2017,3. Quintil,Westdeutschland,,,,,,,,,,,,
2017,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2017,4. Quintil,Westdeutschland,,,,,,,,,,,,
2017,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2017,5. Quintil,Westdeutschland,,,,,,,,,,,,
2017,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2018,-6,Westdeutschland,,,,,,,,,,,,
2018,-6,Ostdeutschland,,,,,,,,,,,,
2018,1. Quintil,Westdeutschland,,,,,,,,,,,,
2018,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2018,2. Quintil,Westdeutschland,,,,,,,,,,,,
2018,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2018,3. Quintil,Westdeutschland,,,,,,,,,,,,
2018,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2018,4. Quintil,Westdeutschland,,,,,,,,,,,,
2018,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2018,5. Quintil,Westdeutschland,,,,,,,,,,,,
2018,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2019,-6,-2,,,,,,,,,,,,
2019,-6,Westdeutschland,,,,,,,,,,,,
2019,-6,Ostdeutschland,,,,,,,,,,,,
2019,1. Quintil,-2,,,,,,,,,,,,
2019,1. Quintil,Westdeutschland,,,,,,,,,,,,
2019,1. Quintil,Ostdeutschland,,,,,,,,,,,,
2019,2. Quintil,-2,,,,,,,,,,,,
2019,2. Quintil,Westdeutschland,,,,,,,,,,,,
2019,2. Quintil,Ostdeutschland,,,,,,,,,,,,
2019,3. Quintil,-2,,,,,,,,,,,,
2019,3. Quintil,Westdeutschland,,,,,,,,,,,,
2019,3. Quintil,Ostdeutschland,,,,,,,,,,,,
2019,4. Quintil,-2,,,,,,,,,,,,
2019,4. Quintil,Westdeutschland,,,,,,,,,,,,
2019,4. Quintil,Ostdeutschland,,,,,,,,,,,,
2019,5. Quintil,-2,,,,,,,,,,,,
2019,5. Quintil,Westdeutschland,,,,,,,,,,,,
2019,5. Quintil,Ostdeutschland,,,,,,,,,,,,
2020,-6,Westdeutschland,6.478200789071305,6.408720076669786,6.547681501472825,6.374581913228623,7.0,7.0,5.436454783071559,7.0,7.0,7.0,7.0,262.0
2020,-6,Ostdeutschland,6.732737504137703,6.614508869999064,6.850966138276343,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,33.0
2020,1. Quintil,Westdeutschland,5.983615548445103,5.96266959449545,6.004561502394756,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,3194.0
2020,1. Quintil,Ostdeutschland,5.961090709149372,5.9196818913296445,6.002499526969099,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,749.0
2020,2. Quintil,Westdeutschland,5.870134800879538,5.8449180565365175,5.895351545222558,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2614.0
2020,2. Quintil,Ostdeutschland,5.788722722723516,5.733939674531067,5.843505770915964,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,596.0
2020,3. Quintil,Westdeutschland,5.866243328943824,5.844664816764099,5.887821841123549,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2733.0
2020,3. Quintil,Ostdeutschland,5.84520772055301,5.8101634159590105,5.88025202514701,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,969.0
