year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Direct migration background,female,,,,,,,,,,,,
2012,Indirect migration background,male,,,,,,,,,,,,
2012,Indirect migration background,female,,,,,,,,,,,,
2013,No migration background,male,,,,,,,,,,,,
2013,No migration background,female,,,,,,,,,,,,
2013,Direct migration background,male,,,,,,,,,,,,
2013,Direct migration background,female,,,,,,,,,,,,
2013,Indirect migration background,male,,,,,,,,,,,,
2013,Indirect migration background,female,,,,,,,,,,,,
2014,No migration background,male,,,,,,,,,,,,
2014,No migration background,female,,,,,,,,,,,,
2014,Direct migration background,male,,,,,,,,,,,,
2014,Direct migration background,female,,,,,,,,,,,,
2014,Indirect migration background,male,,,,,,,,,,,,
2014,Indirect migration background,female,,,,,,,,,,,,
2015,No migration background,male,8789,2.7681841422576348,2.752717773553113,2.7836505109621563,2.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0
2015,No migration background,female,10310,2.3059600293464295,2.292612599824963,2.319307458867896,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0
2015,Direct migration background,male,2677,2.682890611461546,2.651868203484348,2.7139130194387437,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0
2015,Direct migration background,female,3164,2.243929290967148,2.2170147616202804,2.270843820314016,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0
2015,Indirect migration background,male,740,2.7440332594971717,2.685733216299837,2.8023333026945063,1.0,2.0,4.0,1.0,7.0,2.0,1.9749999999999943,2.0
2015,Indirect migration background,female,871,2.5447210360710044,2.4919964151892797,2.597445656952729,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0
2016,No migration background,male,,,,,,,,,,,,
2016,No migration background,female,,,,,,,,,,,,
2016,Direct migration background,male,,,,,,,,,,,,
2016,Direct migration background,female,,,,,,,,,,,,
2016,Indirect migration background,male,,,,,,,,,,,,
2016,Indirect migration background,female,,,,,,,,,,,,
2017,No migration background,male,,,,,,,,,,,,
2017,No migration background,female,,,,,,,,,,,,
2017,Direct migration background,male,,,,,,,,,,,,
2017,Direct migration background,female,,,,,,,,,,,,
2017,Indirect migration background,male,,,,,,,,,,,,
2017,Indirect migration background,female,,,,,,,,,,,,
2018,No migration background,male,,,,,,,,,,,,
2018,No migration background,female,,,,,,,,,,,,
2018,Direct migration background,male,,,,,,,,,,,,
2018,Direct migration background,female,,,,,,,,,,,,
2018,Indirect migration background,male,,,,,,,,,,,,
2018,Indirect migration background,female,,,,,,,,,,,,
2019,No migration background,male,,,,,,,,,,,,
2019,No migration background,female,,,,,,,,,,,,
2019,Direct migration background,male,,,,,,,,,,,,
2019,Direct migration background,female,,,,,,,,,,,,
2019,Indirect migration background,male,,,,,,,,,,,,
2019,Indirect migration background,female,,,,,,,,,,,,
2020,No migration background,male,8784,2.6778584292552488,2.6630812165901605,2.692635641920337,2.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0
2020,No migration background,female,9726,2.2211105652083085,2.2078982028496585,2.2343229275669585,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0
2020,Direct migration background,male,5004,2.589907234241992,2.568232760135322,2.6115817083486625,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0
2020,Direct migration background,female,4184,2.240446546113505,2.2185369996346926,2.2623560925923174,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0
2020,Indirect migration background,male,725,2.68900222789767,2.6347038802415286,2.7433005755538113,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0
2020,Indirect migration background,female,811,2.0424459693679236,1.9977402898805994,2.0871516488552477,1.0,2.0,2.0,1.0,3.5,2.0,2.0,2.0249999999999995
2021,No migration background,male,,,,,,,,,,,,
2021,No migration background,female,,,,,,,,,,,,
2021,Direct migration background,male,,,,,,,,,,,,
2021,Direct migration background,female,,,,,,,,,,,,
2021,Indirect migration background,male,,,,,,,,,,,,
2021,Indirect migration background,female,,,,,,,,,,,,
