year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Post-secondary Non-tertiary Level,293,14.34643947472124,13.960059912933936,14.732819036508545,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,First Stage of Tertiary Education,320,13.986500799860966,13.568816185901547,14.404185413820386,8.169971298377769,15.0,20.0,1.0,37.745043052433346,15.0,15.0,20.0
2012,Second Stage of Tertiary Education,688,12.64422981191062,12.330598156146948,12.957861467674292,6.0,10.0,20.0,1.0,41.0,10.0,8.0,10.0
2013,Pre-primary Level,,,,,,,,,,,,
2013,Primary Level,,,,,,,,,,,,
2013,Lower Secondary Level,,,,,,,,,,,,
2013,Upper Secondary Level,,,,,,,,,,,,
2013,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2013,First Stage of Tertiary Education,,,,,,,,,,,,
2013,Second Stage of Tertiary Education,,,,,,,,,,,,
2014,Pre-primary Level,59,7.761757712731653,7.196036955968431,8.327478469494874,4.0,6.559784253070269,10.0,2.0,19.0,6.0,3.9749999999999943,7.0
2014,Primary Level,247,15.405132577415849,14.85634036706788,15.953924787763818,10.0,15.0,20.0,1.0,35.0,15.0,14.0,18.0
2014,Lower Secondary Level,1137,15.047887695020316,14.809785584529218,15.285989805511415,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2014,Upper Secondary Level,3721,15.227581230888651,15.098921282094098,15.356241179683204,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,Post-secondary Non-tertiary Level,536,12.998627437371924,12.701992855962063,13.295262018781786,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2014,First Stage of Tertiary Education,312,13.879640816931394,13.515352414365283,14.243929219497504,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2014,Second Stage of Tertiary Education,892,11.934825013264032,11.674980789756562,12.194669236771501,5.0,10.0,18.0,1.0,37.5,10.0,10.0,10.0
2015,Pre-primary Level,,,,,,,,,,,,
2015,Primary Level,,,,,,,,,,,,
2015,Lower Secondary Level,,,,,,,,,,,,
2015,Upper Secondary Level,,,,,,,,,,,,
2015,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2015,First Stage of Tertiary Education,,,,,,,,,,,,
2015,Second Stage of Tertiary Education,,,,,,,,,,,,
2016,Pre-primary Level,41,7.143244129413026,6.6196886435850875,7.666799615240965,4.0,6.0,10.0,1.0,19.0,6.0,2.0,8.0
2016,Primary Level,183,16.07748367108692,15.479342725403539,16.675624616770303,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2016,Lower Secondary Level,927,14.872615531872023,14.593264543022535,15.151966520721512,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2016,Upper Secondary Level,3139,14.935247038005327,14.79669493075879,15.073799145251865,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2016,Post-secondary Non-tertiary Level,538,13.22374784257994,12.943708270557913,13.503787414601966,10.0,13.000224187174323,20.0,1.0,35.0,13.0,11.0,16.0
2016,First Stage of Tertiary Education,267,13.607029354385803,13.135854859001515,14.078203849770091,7.497168450581966,13.861085764303784,20.0,1.0,38.75424732412705,13.0,11.0,16.0
2016,Second Stage of Tertiary Education,786,11.621054180487015,11.353113095937031,11.888995265036998,5.0,10.0,15.0,1.0,30.0,10.0,8.0,10.0
2017,Pre-primary Level,,,,,,,,,,,,
2017,Primary Level,,,,,,,,,,,,
2017,Lower Secondary Level,,,,,,,,,,,,
2017,Upper Secondary Level,,,,,,,,,,,,
2017,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2017,First Stage of Tertiary Education,,,,,,,,,,,,
2017,Second Stage of Tertiary Education,,,,,,,,,,,,
2018,Pre-primary Level,,,,,,,,,,,,
2018,Primary Level,229,14.908049299513863,14.394471121837036,15.42162747719069,10.0,15.0,20.0,1.0,35.0,15.0,14.0,18.0
2018,Lower Secondary Level,990,14.41085657862401,14.169318129747962,14.652395027500058,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,Upper Secondary Level,3211,14.490875627928574,14.358425648698914,14.623325607158234,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2018,Post-secondary Non-tertiary Level,537,12.904081949144295,12.61453441989649,13.1936294783921,10.0,11.0,20.0,1.0,35.0,11.0,10.0,12.0
2018,First Stage of Tertiary Education,261,13.909321362365503,13.458625189344957,14.36001753538605,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,Second Stage of Tertiary Education,823,10.820251486682395,10.534608677916514,11.105894295448275,5.0,10.0,15.0,1.0,30.0,10.0,10.0,10.0
2019,Pre-primary Level,,,,,,,,,,,,
2019,Primary Level,,,,,,,,,,,,
2019,Lower Secondary Level,,,,,,,,,,,,
2019,Upper Secondary Level,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2019,First Stage of Tertiary Education,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,,,,,,,,,,,,
2020,Pre-primary Level,32,6.684194011847768,6.015095585440768,7.353292438254767,5.0,5.6487821226334,8.0,1.0,12.5,6.0,4.0,7.0
2020,Primary Level,507,17.448433266488315,17.00430107355215,17.892565459424482,10.0,16.262776587897385,20.0,0.0,35.0,17.0,14.0,19.075
2020,Lower Secondary Level,1042,14.61741402058491,14.388641809869464,14.846186231300356,10.0,15.0,20.0,0.0,35.0,15.0,15.0,18.0
2020,Upper Secondary Level,3022,14.045671411184308,13.907923160724254,14.183419661644363,10.0,13.0,20.0,0.0,35.0,13.0,11.0,14.0
2020,Post-secondary Non-tertiary Level,537,12.663465899433147,12.379459316855955,12.947472482010339,8.0,12.0,20.0,0.0,38.0,12.0,10.0,14.0
2020,First Stage of Tertiary Education,246,13.664601685956667,13.149442607603968,14.179760764309366,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2020,Second Stage of Tertiary Education,1038,10.505430529740543,10.28860510162224,10.722255957858847,5.0,10.0,15.0,0.0,30.0,10.0,10.0,11.0
2021,Pre-primary Level,,,,,,,,,,,,
2021,Primary Level,,,,,,,,,,,,
2021,Lower Secondary Level,,,,,,,,,,,,
2021,Upper Secondary Level,,,,,,,,,,,,
2021,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2021,First Stage of Tertiary Education,,,,,,,,,,,,
2021,Second Stage of Tertiary Education,,,,,,,,,,,,
