year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2014,Direct migration background,Rural regions,,,,,,,,,,,,
2014,Indirect migration background,Urban regions,,,,,,,,,,,,
2014,Indirect migration background,Rural regions,,,,,,,,,,,,
2015,No migration background,Urban regions,,,,,,,,,,,,
2015,No migration background,Rural regions,,,,,,,,,,,,
2015,Direct migration background,Urban regions,,,,,,,,,,,,
2015,Direct migration background,Rural regions,,,,,,,,,,,,
2015,Indirect migration background,Urban regions,,,,,,,,,,,,
2015,Indirect migration background,Rural regions,,,,,,,,,,,,
2016,No migration background,Urban regions,,,,,,,,,,,,
2016,No migration background,Rural regions,,,,,,,,,,,,
2016,Direct migration background,Urban regions,,,,,,,,,,,,
2016,Direct migration background,Rural regions,,,,,,,,,,,,
2016,Indirect migration background,Urban regions,,,,,,,,,,,,
2016,Indirect migration background,Rural regions,,,,,,,,,,,,
2017,No migration background,Urban regions,12222,5.67520,5.65843,5.69196,5.00000,5.66667,6.33333,3.00000,7.0,5.6666665,5.66667,5.66667
2017,No migration background,Rural regions,7809,5.76091,5.73973,5.78208,5.00000,6.00000,6.66667,2.50000,7.0,6.0,6.00000,6.00000
2017,Direct migration background,Urban regions,4957,5.85211,5.82671,5.87751,5.33333,6.00000,6.66667,3.33333,7.0,6.0,6.00000,6.00000
2017,Direct migration background,Rural regions,1810,5.90950,5.86881,5.95018,5.33333,6.00000,6.66667,3.33333,7.0,6.0,6.00000,6.33333
2017,Indirect migration background,Urban regions,1341,5.41271,5.35581,5.46961,4.66667,5.66667,6.33333,2.3333333,7.0,5.6666665,5.33333,5.66667
2017,Indirect migration background,Rural regions,288,5.59427,5.48363,5.70490,5.00000,5.66667,6.33333,3.00000,7.0,5.6666665,5.33333,6.00000
2018,No migration background,Urban regions,,,,,,,,,,,,
2018,No migration background,Rural regions,,,,,,,,,,,,
2018,Direct migration background,Urban regions,,,,,,,,,,,,
2018,Direct migration background,Rural regions,,,,,,,,,,,,
2018,Indirect migration background,Urban regions,,,,,,,,,,,,
2018,Indirect migration background,Rural regions,,,,,,,,,,,,
2019,No migration background,Urban regions,12085,5.72881,5.71211,5.74551,5.00000,5.66667,6.33333,3.00000,7.0,5.6666665,5.66667,6.00000
2019,No migration background,Rural regions,7432,5.78857,5.76710,5.81004,5.33333,6.00000,6.66667,3.33333,7.0,6.0,6.00000,6.00000
2019,Direct migration background,Urban regions,2877,5.87160,5.83696,5.90624,5.33333,6.00000,6.66667,3.33333,7.0,6.0,6.00000,6.00000
2019,Direct migration background,Rural regions,999,5.90391,5.84709,5.96074,5.33333,6.00000,6.66667,3.33333,7.0,6.0,6.00000,6.33333
2019,Indirect migration background,Urban regions,1232,5.59795,5.54347,5.65242,5.00000,5.66667,6.33333,3.00000,7.0,5.6666665,5.33333,5.66667
2019,Indirect migration background,Rural regions,288,5.80118,5.69204,5.91033,5.29238,6.00000,6.66667,3.23095,7.0,6.0,5.66667,6.00000
2020,No migration background,Urban regions,,,,,,,,,,,,
2020,No migration background,Rural regions,,,,,,,,,,,,
2020,Direct migration background,Urban regions,,,,,,,,,,,,
2020,Direct migration background,Rural regions,,,,,,,,,,,,
2020,Indirect migration background,Urban regions,,,,,,,,,,,,
2020,Indirect migration background,Rural regions,,,,,,,,,,,,
2021,No migration background,Urban regions,,,,,,,,,,,,
2021,No migration background,Rural regions,,,,,,,,,,,,
2021,Direct migration background,Urban regions,,,,,,,,,,,,
2021,Direct migration background,Rural regions,,,,,,,,,,,,
2021,Indirect migration background,Urban regions,,,,,,,,,,,,
2021,Indirect migration background,Rural regions,,,,,,,,,,,,
