year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,female,9704,11.76314362819242,11.739320007706198,11.786967248678643,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2009,male,8188,12.244830521399134,12.21732404091278,12.272337001885488,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2009,female,9050,11.860758017345953,11.83573845706222,11.885777577629685,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2010,male,10462,12.256178474503784,12.231835957037413,12.280520991970155,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2010,female,12632,11.866203979090818,11.844915790966354,11.887492167215282,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2011,male,12198,12.26799151056771,12.245216360992998,12.29076666014242,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2011,female,14957,11.916672553829084,11.89687260087975,11.936472506778419,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2012,male,12014,12.25259215861125,12.229643598356123,12.275540718866377,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2012,female,14543,11.966612764273506,11.946269358478954,11.986956170068058,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2013,male,13298,12.256215918669584,12.234236981447244,12.278194855891924,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2013,female,15933,11.966688386557,11.947160789127635,11.986215983986364,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2014,male,11820,12.281712345449211,12.258281649259168,12.305143041639255,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2014,female,14009,12.046165973076985,12.025151078654236,12.067180867499733,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2015,male,11752,12.314499476330589,12.290813800249207,12.33818515241197,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2015,female,13837,12.073166922992417,12.051933680883954,12.09440016510088,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2016,male,12195,12.31062899091873,12.287362219204168,12.333895762633292,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2016,female,13689,12.101834201438608,12.08042433340792,12.123244069469296,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2017,male,13736,12.333101145558185,12.310940438984652,12.355261852131719,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2017,female,15246,12.099229348447892,12.078774233724834,12.11968446317095,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2018,male,13084,12.382178372457648,12.359448395244168,12.404908349671128,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2018,female,14606,12.132383121843155,12.111501770456462,12.153264473229848,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2019,male,13450,12.41423690727277,12.391695837683466,12.436777976862073,10.5,11.5,14.5,7.0,18.0,11.5,11.5,11.5
2019,female,14120,12.193316074507313,12.171986691502152,12.214645457512475,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2020,male,13555,12.47684964111431,12.45423513838561,12.49946414384301,10.5,11.5,14.5,7.0,18.0,11.5,11.5,11.5
2020,female,13970,12.271631312701283,12.250062928240153,12.293199697162413,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2021,male,8809,12.629145627236861,12.600554462522897,12.657736791950825,10.5,11.5,15.0,7.0,18.0,11.5,11.0,11.5
2021,female,9496,12.46873645069629,12.442338624490999,12.495134276901583,10.5,11.5,14.5,7.0,18.0,11.5,11.0,11.5
