year,bula_h,pld0044,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2003,Thuringa,Never,0.574869109947644,27727,0.5690500819390635,0.5806881379562244
2003,Thuringa,Seldom,0.3172774869109948,27727,0.3117991798534647,0.32275579396852483
2003,Thuringa,Sometimes,0.09424083769633508,27727,0.09080185043579068,0.09767982495687948
2003,Thuringa,Often,0.011518324607329843,27727,0.01026234207838041,0.012774307136279275
2003,Thuringa,Very often,0.0020942408376963353,27727,0.001556141191228428,0.0026323404841642425
2008,Schleswig-Holstein,Never,0.5054545454545455,23673,0.49908551122739936,0.5118235796816917
2008,Schleswig-Holstein,Seldom,0.3472727272727273,23673,0.3412077295696945,0.3533377249757601
2008,Schleswig-Holstein,Sometimes,0.11636363636363636,23673,0.11227879820518262,0.12044847452209011
2008,Schleswig-Holstein,Often,0.02909090909090909,23673,0.026950004306778123,0.03123181387504006
2008,Schleswig-Holstein,Very often,0.0018181818181818182,23673,0.0012754904611146536,0.0023608731752489827
2008,Hamburg,Never,0.4460431654676259,23673,0.4397109478841474,0.4523753830511044
2008,Hamburg,Seldom,0.34172661870503596,23673,0.33568474039454915,0.34776849701552276
2008,Hamburg,Sometimes,0.1618705035971223,23673,0.15717838647951132,0.16656262071473327
2008,Hamburg,Often,0.04316546762589928,23673,0.04057656290334661,0.045754372348451956
2008,Hamburg,Very often,0.007194244604316547,23673,0.006117645125462758,0.008270844083170336
2008,Lower Saxony,Never,0.5515046296296297,23673,0.545169099133545,0.5578401601257142
2008,Lower Saxony,Seldom,0.2974537037037037,23673,0.291630304174269,0.30327710323313845
2008,Lower Saxony,Sometimes,0.12037037037037036,23673,0.11622523092007127,0.12451550982066946
2008,Lower Saxony,Often,0.026041666666666668,23673,0.024012891131847198,0.028070442201486138
2008,Lower Saxony,Very often,0.004629629629629629,23673,0.003764871007013478,0.005494388252245781
2008,Bremen,Never,0.46715328467153283,23673,0.4607976302926352,0.47350893905043046
2008,Bremen,Seldom,0.40145985401459855,23673,0.3952153618343985,0.4077043461947986
2008,Bremen,Sometimes,0.10948905109489052,23673,0.1055113293451137,0.11346677284466733
2008,Bremen,Often,0.014598540145985401,23673,0.013070654899737471,0.01612642539223333
2008,Bremen,Very often,0.0072992700729927005,23673,0.006214898037109489,0.008383642108875912
2008,North Rhine-Westphalia,Never,0.5486093391171217,23673,0.5422700974966568,0.5549485807375867
2008,North Rhine-Westphalia,Seldom,0.29446287318193415,23673,0.2886565041969347,0.30026924216693357
2008,North Rhine-Westphalia,Sometimes,0.1255422301607553,23673,0.12132143999067911,0.1297630203308315
2008,North Rhine-Westphalia,Often,0.025771880581781068,23673,0.023753361739635537,0.0277903994239266
2008,North Rhine-Westphalia,Very often,0.005613676958407757,23673,0.004661909828182744,0.0065654440886327705
2008,Hesse,Never,0.5030816640986132,23673,0.4967123718311538,0.5094509563660726
2008,Hesse,Seldom,0.3235747303543914,23673,0.3176149996941453,0.32953446101463746
2008,Hesse,Sometimes,0.14098613251155623,23673,0.13655292859342844,0.14541933642968402
2008,Hesse,Often,0.028505392912172575,23673,0.026385503844658507,0.03062528197968664
2008,Hesse,Very often,0.003852080123266564,23673,0.0030629674932853472,0.004641192753247781
2008,"Rhineland-Palatinate, Saarland",Never,0.6059757236227824,23673,0.5997510221902677,0.6122004250552971
2008,"Rhineland-Palatinate, Saarland",Seldom,0.24369747899159663,23673,0.2382285445846819,0.24916641339851137
2008,"Rhineland-Palatinate, Saarland",Sometimes,0.11204481792717087,23673,0.1080267170763022,0.11606291877803955
2008,"Rhineland-Palatinate, Saarland",Often,0.029878618113912233,23673,0.027709802084405315,0.03204743414341915
2008,"Rhineland-Palatinate, Saarland",Very often,0.008403361344537815,23673,0.007240511967456432,0.009566210721619197
2008,Baden-Wuerttemberg,Never,0.48891730605285594,23673,0.4825494576606949,0.495285154445017
2008,Baden-Wuerttemberg,Seldom,0.34867860187553285,23673,0.3426078882898575,0.3547493154612082
2008,Baden-Wuerttemberg,Sometimes,0.13341858482523444,23673,0.12908704539041724,0.13775012426005165
2008,Baden-Wuerttemberg,Often,0.023017902813299233,23673,0.02110758510697399,0.024928220519624476
2008,Baden-Wuerttemberg,Very often,0.005967604433077579,23673,0.0049864673166049225,0.006948741549550235
2008,Bavaria,Never,0.5051319648093842,23673,0.4987628870766631,0.5115010425421052
2008,Bavaria,Seldom,0.3416422287390029,23673,0.33560070927957025,0.34768374819843556
2008,Bavaria,Sometimes,0.12206744868035191,23673,0.11789721941258424,0.12623767794811958
2008,Bavaria,Often,0.026392961876832845,23673,0.024350916728264352,0.02843500702540134
2008,Bavaria,Very often,0.004765395894428153,23673,0.003888108984147242,0.005642682804709063
2008,Berlin,Never,0.43235704323570434,23673,0.4260461865449647,0.438667899926444
2008,Berlin,Seldom,0.36401673640167365,23673,0.3578874072842596,0.3701460655190877
2008,Berlin,Sometimes,0.16178521617852162,23673,0.1570940966667151,0.16647633569032816
2008,Berlin,Often,0.03347280334728033,23673,0.031181500447143115,0.03576410624741755
2008,Berlin,Very often,0.008368200836820083,23673,0.007207766175988875,0.00952863549765129
2008,Brandenburg,Never,0.5668711656441717,23673,0.5605589743191676,0.5731833569691759
2008,Brandenburg,Seldom,0.3202453987730061,23673,0.3143018346899294,0.32618896285608284
2008,Brandenburg,Sometimes,0.09325153374233129,23673,0.08954727914202151,0.09695578834264107
2008,Brandenburg,Often,0.01717791411042945,23673,0.015522707967504512,0.018833120253354384
2008,Brandenburg,Very often,0.00245398773006135,23673,0.0018237098230089442,0.0030842656371137555
2008,Mecklenburg-Western Pomerania,Never,0.6198347107438017,23673,0.613650936877658,0.6260184846099454
2008,Mecklenburg-Western Pomerania,Seldom,0.2830578512396694,23673,0.27731920991208925,0.2887964925672496
2008,Mecklenburg-Western Pomerania,Sometimes,0.08884297520661157,23673,0.0852185630100581,0.09246738740316503
2008,Mecklenburg-Western Pomerania,Often,0.006198347107438017,23673,0.005198537682975897,0.007198156531900137
2008,Mecklenburg-Western Pomerania,Very often,0.002066115702479339,23673,0.0014876766233694366,0.002644554781589241
2008,Saxony,Never,0.5835674157303371,23673,0.5772875943429004,0.5898472371177738
2008,Saxony,Seldom,0.3047752808988764,23673,0.2989114438238172,0.3106391179739356
2008,Saxony,Sometimes,0.09339887640449439,23673,0.08969199770658294,0.09710575510240584
2008,Saxony,Often,0.014747191011235955,23673,0.013211662389752436,0.016282719632719475
2008,Saxony,Very often,0.0035112359550561797,23673,0.0027577144819813746,0.004264757428130985
2008,Saxony-Anhalt,Never,0.5876543209876544,23673,0.5813835475045833,0.5939250944707254
2008,Saxony-Anhalt,Seldom,0.2975308641975309,23673,0.2917070292538887,0.3033546991411731
2008,Saxony-Anhalt,Sometimes,0.10123456790123457,23673,0.09739204009194947,0.10507709571051967
2008,Saxony-Anhalt,Often,0.009876543209876543,23673,0.008616815794272918,0.011136270625480168
2008,Saxony-Anhalt,Very often,0.003703703703703704,23673,0.002929880411084615,0.004477526996322792
2008,Thuringa,Never,0.6123853211009175,23673,0.6061788903218199,0.618591751880015
2008,Thuringa,Seldom,0.30160550458715596,23673,0.29575895741701425,0.3074520517572977
2008,Thuringa,Sometimes,0.07224770642201835,23673,0.06894965461890769,0.075545758225129
2008,Thuringa,Often,0.01261467889908257,23673,0.01119296943099174,0.0140363883671734
2008,Thuringa,Very often,0.0011467889908256881,23673,0.0007156453201771807,0.0015779326614741955
2013,Schleswig-Holstein,Never,0.4839067702552719,44486,0.47926280114105746,0.48855073936948634
2013,Schleswig-Holstein,Seldom,0.34406215316315203,44486,0.33964752439586016,0.3484767819304439
2013,Schleswig-Holstein,Sometimes,0.1365149833518313,44486,0.13332445979274604,0.13970550691091654
2013,Schleswig-Holstein,Often,0.029966703662597113,44486,0.028382331511788934,0.03155107581340529
2013,Schleswig-Holstein,Very often,0.005549389567147614,44486,0.004859056608238163,0.006239722526057065
2013,Hamburg,Never,0.44110275689223055,44486,0.436488728502776,0.4457167852816851
2013,Hamburg,Seldom,0.3308270676691729,44486,0.3264547259859592,0.3351994093523866
2013,Hamburg,Sometimes,0.18796992481203006,44486,0.1843393563248914,0.19160049329916873
2013,Hamburg,Often,0.03508771929824561,44486,0.033377838325809525,0.0367976002706817
2013,Hamburg,Very often,0.005012531328320802,44486,0.0043562625428446725,0.005668800113796931
2013,Lower Saxony,Never,0.5402533714752759,44486,0.5356220768284775,0.5448846661220742
2013,Lower Saxony,Seldom,0.31058438904781366,44486,0.30628432661979405,0.31488445147583327
2013,Lower Saxony,Sometimes,0.11524315488353086,44486,0.11227583799930654,0.11821047176775518
2013,Lower Saxony,Often,0.03064977523498161,44486,0.02904801171917385,0.03225153875078937
2013,Lower Saxony,Very often,0.0032693093583980384,44486,0.0027388387612347887,0.003799779955561288
2013,Bremen,Never,0.46153846153846156,44486,0.4569058521232151,0.466171070953708
2013,Bremen,Seldom,0.3241758241758242,44486,0.31982620167972,0.3285254466719284
2013,Bremen,Sometimes,0.18681318681318682,44486,0.18319122955644693,0.1904351440699267
2013,Bremen,Often,0.027472527472527472,44486,0.02595357340930743,0.028991481535747515
2013,North Rhine-Westphalia,Never,0.5260161005301394,44486,0.5213760179896237,0.530656183070655
2013,North Rhine-Westphalia,Seldom,0.2919693697231494,44486,0.2877442495891194,0.2961944898571794
2013,North Rhine-Westphalia,Sometimes,0.14038876889848811,44486,0.13716056010674949,0.14361697769022674
2013,North Rhine-Westphalia,Often,0.03769880227763597,44486,0.03592884133886405,0.039468763216407896
2013,North Rhine-Westphalia,Very often,0.0039269585705870805,44486,0.003345768554221564,0.004508148586952598
2013,Hesse,Never,0.47156806433084436,44486,0.4669292059551365,0.47620692270655224
2013,Hesse,Seldom,0.344055140723722,44486,0.33964053334718297,0.34846974810026105
2013,Hesse,Sometimes,0.14589316484778864,44486,0.14261283161289764,0.14917349808267963
2013,Hesse,Often,0.030442274554853533,44486,0.028845771413447966,0.032038777696259096
2013,Hesse,Very often,0.0080413555427915,44486,0.007211398130184121,0.008871312955398877
2013,"Rhineland-Palatinate, Saarland",Never,0.5621818181818182,44486,0.557571512869357,0.5667921234942794
2013,"Rhineland-Palatinate, Saarland",Seldom,0.27854545454545454,44486,0.2743796689157956,0.28271124017511345
2013,"Rhineland-Palatinate, Saarland",Sometimes,0.12727272727272726,44486,0.12417565498782382,0.1303697995576307
2013,"Rhineland-Palatinate, Saarland",Often,0.027636363636363636,44486,0.026113015392047828,0.029159711880679444
2013,"Rhineland-Palatinate, Saarland",Very often,0.004363636363636364,44486,0.0037511180986210405,0.004976154628651687
2013,Baden-Wuerttemberg,Never,0.4995001666111296,44486,0.49485379244582045,0.5041465407764387
2013,Baden-Wuerttemberg,Seldom,0.33555481506164614,44486,0.33116692528667013,0.33994270483662214
2013,Baden-Wuerttemberg,Sometimes,0.13428857047650783,44486,0.13112009395299531,0.13745704700002034
2013,Baden-Wuerttemberg,Often,0.026324558480506497,44486,0.024836801321922224,0.02781231563909077
2013,Baden-Wuerttemberg,Very often,0.00433188937020993,44486,0.003721593586076871,0.004942185154342989
2013,Bavaria,Never,0.5046169203893187,44486,0.49997074199048513,0.5092630987881523
2013,Bavaria,Seldom,0.33166957823808335,44486,0.32729442944922255,0.33604472702694416
2013,Bavaria,Sometimes,0.13052158722236087,44486,0.12739107814249834,0.1336520963022234
2013,Bavaria,Often,0.030696281507362116,44486,0.02909334169183552,0.03229922132288871
2013,Bavaria,Very often,0.0024956326428749688,44486,0.0020319806569556852,0.0029592846287942523
2013,Berlin,Never,0.42668024439918534,44486,0.4220840952475678,0.4312763935508029
2013,Berlin,Seldom,0.3645621181262729,44486,0.3600894496042286,0.36903478664831724
2013,Berlin,Sometimes,0.17311608961303462,44486,0.1696001987947552,0.17663198043131403
2013,Berlin,Often,0.031568228105906315,44486,0.02994341276748715,0.03319304344432548
2013,Berlin,Very often,0.004073319755600814,44486,0.003481441578092166,0.004665197933109462
2013,Brandenburg,Never,0.5866141732283464,44486,0.5820380421093186,0.5911903043473742
2013,Brandenburg,Seldom,0.2992125984251969,44486,0.29495732497941773,0.303467871870976
2013,Brandenburg,Sometimes,0.09448818897637795,44486,0.09176999644504175,0.09720638150771416
2013,Brandenburg,Often,0.018700787401574805,44486,0.01744193427092986,0.019959640532219748
2013,Brandenburg,Very often,0.000984251968503937,44486,0.0006928558880732529,0.001275648048934621
2013,Mecklenburg-Western Pomerania,Never,0.621160409556314,44486,0.6166525128547438,0.6256683062578843
2013,Mecklenburg-Western Pomerania,Seldom,0.257679180887372,44486,0.2536149359005794,0.26174342587416466
2013,Mecklenburg-Western Pomerania,Sometimes,0.08873720136518772,44486,0.08609467653429323,0.0913797261960822
2013,Mecklenburg-Western Pomerania,Often,0.025597269624573378,44486,0.02412966030738125,0.027064878941765506
2013,Mecklenburg-Western Pomerania,Very often,0.006825938566552901,44486,0.006060803221283478,0.0075910739118223245
2013,Saxony,Never,0.604337631887456,44486,0.5997935454404781,0.6088817183344339
2013,Saxony,Seldom,0.2889800703399766,44486,0.28476777100171663,0.29319236967823653
2013,Saxony,Sometimes,0.09261430246189918,44486,0.08992041538173161,0.09530818954206675
2013,Saxony,Often,0.011137162954279016,44486,0.010161949447775312,0.01211237646078272
2013,Saxony,Very often,0.0029308323563892145,44486,0.002428486846521693,0.003433177866256736
2013,Saxony-Anhalt,Never,0.6282722513089005,44486,0.6237813778005031,0.6327631248172979
2013,Saxony-Anhalt,Seldom,0.2680628272251309,44486,0.2639465976234238,0.272179056826838
2013,Saxony-Anhalt,Sometimes,0.08795811518324607,44486,0.08532609181053004,0.09059013855596211
2013,Saxony-Anhalt,Often,0.012565445026178011,44486,0.01153033267571536,0.013600557376640662
2013,Saxony-Anhalt,Very often,0.0031413612565445027,44486,0.0026213411659962407,0.0036613813470927647
2013,Thuringa,Never,0.6256306760847629,44486,0.6211333587001607,0.630127993469365
2013,Thuringa,Seldom,0.2865792129162462,44486,0.28237737191043105,0.2907810539220614
2013,Thuringa,Sometimes,0.06760847628657922,44486,0.06527531842015866,0.06994163415299978
2013,Thuringa,Often,0.018163471241170535,44486,0.016922495160276392,0.01940444732206468
2013,Thuringa,Very often,0.0020181634712411706,44486,0.0016011175464989095,0.0024352093959834316
2018,Schleswig-Holstein,Never,0.4145021645021645,43121,0.40985232772921265,0.4191520012751163
2018,Schleswig-Holstein,Seldom,0.37987012987012986,43121,0.3752890215851681,0.38445123815509163
2018,Schleswig-Holstein,Sometimes,0.1525974025974026,43121,0.1492032596772925,0.15599154551751268
2018,Schleswig-Holstein,Often,0.04220779220779221,43121,0.040310021988994076,0.04410556242659034
2018,Schleswig-Holstein,Very often,0.010822510822510822,43121,0.0098459196685553,0.011799101976466345
2018,Hamburg,Never,0.4012605042016807,43121,0.39663409737271776,0.4058869110306436
2018,Hamburg,Seldom,0.31932773109243695,43121,0.31492726168779067,0.32372820049708323
2018,Hamburg,Sometimes,0.22058823529411764,43121,0.21667454629917002,0.22450192428906526
2018,Hamburg,Often,0.04831932773109244,43121,0.04629529409381582,0.05034336136836906
2018,Hamburg,Very often,0.01050420168067227,43121,0.009541924554623715,0.011466478806720824
2018,Lower Saxony,Never,0.4334389857369255,43121,0.42876164521679205,0.438116326257059
2018,Lower Saxony,Seldom,0.33835182250396195,43121,0.3338859175102198,0.3428177274977041
2018,Lower Saxony,Sometimes,0.17432646592709986,43121,0.17074552213319089,0.17790740972100882
2018,Lower Saxony,Often,0.042789223454833596,43121,0.04087900669307955,0.044699440216587644
2018,Lower Saxony,Very often,0.011093502377179081,43121,0.010104895527837278,0.012082109226520884
2018,Bremen,Seldom,0.4026548672566372,43121,0.3980258286729444,0.40728390584033
2018,Bremen,Never,0.34513274336283184,43121,0.34064548186191135,0.34962000486375233
2018,Bremen,Sometimes,0.18584070796460178,43121,0.18216926507513082,0.18951215085407275
2018,Bremen,Often,0.048672566371681415,43121,0.046641524892931364,0.050703607850431466
2018,Bremen,Very often,0.017699115044247787,43121,0.016454572626710528,0.018943657461785047
2018,North Rhine-Westphalia,Never,0.4292076452031917,43121,0.42453584288539525,0.43387944752098817
2018,North Rhine-Westphalia,Seldom,0.3213954351456671,43121,0.3169874522580539,0.3258034180332803
2018,North Rhine-Westphalia,Sometimes,0.19131564297643347,43121,0.1876030578414516,0.19502822811141535
2018,North Rhine-Westphalia,Often,0.0473186119873817,43121,0.045314594540163296,0.049322629434600106
2018,North Rhine-Westphalia,Very often,0.010762664687326035,43121,0.009788747985005893,0.011736581389646176
2018,Hesse,Never,0.3734513274336283,43121,0.36888564111586003,0.37801701375139657
2018,Hesse,Seldom,0.36224188790560474,43121,0.35770519910401727,0.3667785767071922
2018,Hesse,Sometimes,0.19823008849557522,43121,0.19446720021869773,0.2019929767724527
2018,Hesse,Often,0.05486725663716814,43121,0.052717869294578674,0.05701664397975761
2018,Hesse,Very often,0.011209439528023599,43121,0.010215738441854479,0.012203140614192719
2018,"Rhineland-Palatinate, Saarland",Never,0.4663951120162933,43121,0.46168643876895527,0.47110378526363134
2018,"Rhineland-Palatinate, Saarland",Seldom,0.3136456211812627,43121,0.30926631330576715,0.3180249290567583
2018,"Rhineland-Palatinate, Saarland",Sometimes,0.1697216564833673,43121,0.16617848521610307,0.1732648277506315
2018,"Rhineland-Palatinate, Saarland",Often,0.041412084181941616,43121,0.03953150692989886,0.04329266143398437
2018,"Rhineland-Palatinate, Saarland",Very often,0.008825526137135099,43121,0.007942736926439643,0.009708315347830555
2018,Baden-Wuerttemberg,Never,0.44244604316546765,43121,0.4377580683671468,0.4471340179637885
2018,Baden-Wuerttemberg,Seldom,0.33345323741007193,43121,0.3290033969526923,0.33790307786745155
2018,Baden-Wuerttemberg,Sometimes,0.17086330935251798,43121,0.1673106862701896,0.17441593243484635
2018,Baden-Wuerttemberg,Often,0.04748201438848921,43121,0.04547471191613145,0.04948931686084697
2018,Baden-Wuerttemberg,Very often,0.0057553956834532375,43121,0.005041399526518043,0.006469391840388432
2018,Bavaria,Never,0.4411172622043281,43121,0.43643075775162643,0.4458037666570298
2018,Bavaria,Seldom,0.33593356819325615,43121,0.3314755265124836,0.3403916098740287
2018,Bavaria,Sometimes,0.17413185707096124,43121,0.17055249087486574,0.17771122326705674
2018,Bavaria,Often,0.0420231504781077,43121,0.04012935327573897,0.04391694768047643
2018,Bavaria,Very often,0.0067941620533467535,43121,0.0060188094633523755,0.0075695146433411315
2018,Berlin,Seldom,0.36244979919678716,43121,0.35791254841005476,0.36698704998351955
2018,Berlin,Never,0.34236947791164657,43121,0.33789079660055293,0.3468481592227402
2018,Berlin,Sometimes,0.22289156626506024,43121,0.2189633147327338,0.22681981779738666
2018,Berlin,Often,0.06526104417670683,43121,0.06292982106609371,0.06759226728731996
2018,Berlin,Very often,0.007028112449799197,43121,0.0062396164637635665,0.007816608435834827
2018,Brandenburg,Never,0.583984375,43121,0.5793320816176055,0.5886366683823945
2018,Brandenburg,Seldom,0.2822265625,43121,0.27797836896459654,0.28647475603540346
2018,Brandenburg,Sometimes,0.111328125,43121,0.10835929845403175,0.11429695154596825
2018,Brandenburg,Often,0.0185546875,43121,0.01728097463857476,0.01982840036142524
2018,Brandenburg,Very often,0.00390625,43121,0.0033174852717803532,0.004495014728219646
2018,Mecklenburg-Western Pomerania,Never,0.5956375838926175,43121,0.591005375410095,0.6002697923751399
2018,Mecklenburg-Western Pomerania,Seldom,0.2634228187919463,43121,0.25926517301047075,0.26758046457342183
2018,Mecklenburg-Western Pomerania,Sometimes,0.12248322147651007,43121,0.11938881277106954,0.12557763018195062
2018,Mecklenburg-Western Pomerania,Often,0.013422818791946308,43121,0.012336645658634671,0.014508991925257946
2018,Mecklenburg-Western Pomerania,Very often,0.0050335570469798654,43121,0.0043655925594320065,0.005701521534527724
2018,Saxony,Never,0.5457354758961681,43121,0.5410359162768426,0.5504350355154937
2018,Saxony,Seldom,0.3084054388133498,43121,0.3040463224911099,0.3127645551355897
2018,Saxony,Sometimes,0.12051915945611867,43121,0.1174462278247519,0.12359209108748544
2018,Saxony,Often,0.022249690976514216,43121,0.020857535846339696,0.023641846106688735
2018,Saxony,Very often,0.0030902348578491965,43121,0.0025663506247756503,0.0036141190909227427
2018,Saxony-Anhalt,Never,0.552863436123348,43121,0.5481705427552932,0.5575563294914028
2018,Saxony-Anhalt,Seldom,0.29955947136563876,43121,0.295235937941315,0.30388300478996255
2018,Saxony-Anhalt,Sometimes,0.11233480176211454,43121,0.10935427230975119,0.11531533121447789
2018,Saxony-Anhalt,Often,0.023127753303964757,43121,0.021709031418788348,0.024546475189141166
2018,Saxony-Anhalt,Very often,0.012114537444933921,43121,0.011081970126842648,0.013147104763025195
2018,Thuringa,Never,0.5700534759358289,43121,0.5653806814619721,0.5747262704096857
2018,Thuringa,Seldom,0.2727272727272727,43121,0.26852364163991077,0.27693090381463464
2018,Thuringa,Sometimes,0.12620320855614972,43121,0.12306882543113003,0.1293375916811694
2018,Thuringa,Often,0.029946524064171122,43121,0.028337795742014085,0.03155525238632816
2018,Thuringa,Very often,0.0010695187165775401,43121,0.0007610057039326967,0.0013780317292223835
