"ple0044_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"keinen Tag","1986","direkter Migrationshintergrund","Laendlicher Raum","121","0.337840578572002","0.288846480730677","0.386834676413328"
"keinen Tag","1986","indirekter Migrationshintergrund","Staedtischer Raum","47","0.323966683917921","0.243827176612088","0.404106191223755"
"keinen Tag","1986","indirekter Migrationshintergrund","Laendlicher Raum","9","","",""
"keinen Tag","1986","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1986","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1986","kein Migrationshintergrund","Staedtischer Raum","3774","0.688762810552626","0.676682623666134","0.700842997439118"
"Ja","1986","kein Migrationshintergrund","Laendlicher Raum","1198","0.668619999489693","0.647176398860297","0.690063600119089"
"Ja","1986","direkter Migrationshintergrund","Staedtischer Raum","1569","0.670317927874189","0.651630751068098","0.68900510468028"
"Ja","1986","direkter Migrationshintergrund","Laendlicher Raum","237","0.662159421427998","0.613165323586672","0.711153519269323"
"Ja","1986","indirekter Migrationshintergrund","Staedtischer Raum","84","0.676033316082079","0.595893808776245","0.756172823387912"
"Ja","1986","indirekter Migrationshintergrund","Laendlicher Raum","11","","",""
"Ja","1986","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1986","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1987","kein Migrationshintergrund","Staedtischer Raum","1617","0.274901347764245","0.263107475687678","0.286695219840813"
"keinen Tag","1987","kein Migrationshintergrund","Laendlicher Raum","584","0.30329497264301","0.282023676711417","0.324566268574602"
"keinen Tag","1987","direkter Migrationshintergrund","Staedtischer Raum","732","0.282473078933991","0.264502704851107","0.300443453016876"
"keinen Tag","1987","direkter Migrationshintergrund","Laendlicher Raum","122","0.335590890786137","0.287214839130893","0.383966942441382"
"keinen Tag","1987","indirekter Migrationshintergrund","Staedtischer Raum","40","0.298595898720558","0.225359238501324","0.371832558939792"
"keinen Tag","1987","indirekter Migrationshintergrund","Laendlicher Raum","6","","",""
"keinen Tag","1987","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1987","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1987","kein Migrationshintergrund","Staedtischer Raum","3888","0.725098652235755","0.713304780159187","0.736892524312323"
"Ja","1987","kein Migrationshintergrund","Laendlicher Raum","1210","0.69670502735699","0.675433731425398","0.717976323288583"
"Ja","1987","direkter Migrationshintergrund","Staedtischer Raum","1679","0.717526921066009","0.699556546983124","0.735497295148893"
"Ja","1987","direkter Migrationshintergrund","Laendlicher Raum","244","0.664409109213863","0.616033057558618","0.712785160869107"
"Ja","1987","indirekter Migrationshintergrund","Staedtischer Raum","110","0.701404101279442","0.628167441060208","0.774640761498676"
"Ja","1987","indirekter Migrationshintergrund","Laendlicher Raum","16","","",""
"Ja","1987","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1987","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1988","kein Migrationshintergrund","Staedtischer Raum","1588","0.282501882771197","0.270339708925858","0.294664056616535"
"keinen Tag","1988","kein Migrationshintergrund","Laendlicher Raum","581","0.321425186078539","0.299079642030768","0.34377073012631"
"keinen Tag","1988","direkter Migrationshintergrund","Staedtischer Raum","684","0.289586862890559","0.271005818762309","0.308167907018809"
"keinen Tag","1988","direkter Migrationshintergrund","Laendlicher Raum","99","0.291507664709495","0.242842493592805","0.340172835826185"
"keinen Tag","1988","indirekter Migrationshintergrund","Staedtischer Raum","56","0.383627491053853","0.313366273653526","0.45388870845418"
"keinen Tag","1988","indirekter Migrationshintergrund","Laendlicher Raum","8","","",""
"keinen Tag","1988","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1988","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1988","kein Migrationshintergrund","Staedtischer Raum","3676","0.717498117228803","0.705335943383465","0.729660291074142"
"Ja","1988","kein Migrationshintergrund","Laendlicher Raum","1097","0.678574813921461","0.65622926987369","0.700920357969232"
"Ja","1988","direkter Migrationshintergrund","Staedtischer Raum","1605","0.710413137109441","0.691832092981191","0.728994181237691"
"Ja","1988","direkter Migrationshintergrund","Laendlicher Raum","236","0.708492335290505","0.659827164173815","0.757157506407195"
"Ja","1988","indirekter Migrationshintergrund","Staedtischer Raum","128","0.616372508946147","0.54611129154582","0.686633726346474"
"Ja","1988","indirekter Migrationshintergrund","Laendlicher Raum","22","","",""
"Ja","1988","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1988","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1989","kein Migrationshintergrund","Staedtischer Raum","1530","0.277800719830907","0.265565154763981","0.290036284897834"
"keinen Tag","1989","kein Migrationshintergrund","Laendlicher Raum","510","0.290662488614407","0.268496529412042","0.312828447816772"
"keinen Tag","1989","direkter Migrationshintergrund","Staedtischer Raum","645","0.26999952888989","0.251638953445076","0.288360104334704"
"keinen Tag","1989","direkter Migrationshintergrund","Laendlicher Raum","81","0.215136263446322","0.169972671640976","0.260299855251668"
"keinen Tag","1989","indirekter Migrationshintergrund","Staedtischer Raum","59","0.259589094040897","0.201788596191921","0.317389591889874"
"keinen Tag","1989","indirekter Migrationshintergrund","Laendlicher Raum","10","","",""
"keinen Tag","1989","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1989","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1989","kein Migrationshintergrund","Staedtischer Raum","3618","0.722199280169093","0.709963715102166","0.734434845236019"
"Ja","1989","kein Migrationshintergrund","Laendlicher Raum","1102","0.709337511385593","0.687171552183228","0.731503470587958"
"Ja","1989","direkter Migrationshintergrund","Staedtischer Raum","1601","0.73000047111011","0.711639895665296","0.748361046554924"
"Ja","1989","direkter Migrationshintergrund","Laendlicher Raum","237","0.784863736553678","0.739700144748332","0.830027328359024"
"Ja","1989","indirekter Migrationshintergrund","Staedtischer Raum","162","0.740410905959103","0.682610408110127","0.798211403808079"
"Ja","1989","indirekter Migrationshintergrund","Laendlicher Raum","24","","",""
"Ja","1989","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1989","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1990","kein Migrationshintergrund","Staedtischer Raum","","","",""
"keinen Tag","1990","kein Migrationshintergrund","Laendlicher Raum","","","",""
"keinen Tag","1990","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"keinen Tag","1990","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"keinen Tag","1990","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"keinen Tag","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"keinen Tag","1990","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1990","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1990","kein Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","1990","kein Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","1990","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","1990","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","1990","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","1990","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1990","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1991","kein Migrationshintergrund","Staedtischer Raum","1386","0.23419556618218","0.223671073481028","0.244720058883332"
"keinen Tag","1991","kein Migrationshintergrund","Laendlicher Raum","493","0.160483260838289","0.149473859507081","0.171492662169497"
"keinen Tag","1991","direkter Migrationshintergrund","Staedtischer Raum","632","0.277319817441238","0.258600216421107","0.296039418461368"
"keinen Tag","1991","direkter Migrationshintergrund","Laendlicher Raum","76","0.165657377484776","0.129671361492335","0.201643393477217"
"keinen Tag","1991","indirekter Migrationshintergrund","Staedtischer Raum","97","0.346287445004045","0.29226779761845","0.40030709238964"
"keinen Tag","1991","indirekter Migrationshintergrund","Laendlicher Raum","12","","",""
"keinen Tag","1991","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1991","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1991","kein Migrationshintergrund","Staedtischer Raum","4834","0.76580443381782","0.755279941116668","0.776328926518972"
"Ja","1991","kein Migrationshintergrund","Laendlicher Raum","3777","0.839516739161711","0.828507337830503","0.850526140492919"
"Ja","1991","direkter Migrationshintergrund","Staedtischer Raum","1565","0.722680182558763","0.703960581538633","0.741399783578893"
"Ja","1991","direkter Migrationshintergrund","Laendlicher Raum","334","0.834342622515224","0.798356606522783","0.870328638507666"
"Ja","1991","indirekter Migrationshintergrund","Staedtischer Raum","201","0.653712554995955","0.59969290761036","0.70773220238155"
"Ja","1991","indirekter Migrationshintergrund","Laendlicher Raum","34","0.845383499974336","0.740905709895307","0.949861290053364"
"Ja","1991","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1991","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1992","kein Migrationshintergrund","Staedtischer Raum","1912","0.2807985720552","0.269522176635562","0.292074967474838"
"keinen Tag","1992","kein Migrationshintergrund","Laendlicher Raum","1601","0.34505178069483","0.330410933810276","0.359692627579383"
"keinen Tag","1992","direkter Migrationshintergrund","Staedtischer Raum","562","0.276980445098376","0.257822363088728","0.296138527108024"
"keinen Tag","1992","direkter Migrationshintergrund","Laendlicher Raum","111","0.258020627719221","0.215459982446096","0.300581272992345"
"keinen Tag","1992","indirekter Migrationshintergrund","Staedtischer Raum","91","0.267723355018781","0.220450279093967","0.314996430943595"
"keinen Tag","1992","indirekter Migrationshintergrund","Laendlicher Raum","12","","",""
"keinen Tag","1992","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1992","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1992","kein Migrationshintergrund","Staedtischer Raum","4189","0.719201427944799","0.707925032525161","0.730477823364437"
"Ja","1992","kein Migrationshintergrund","Laendlicher Raum","2449","0.65494821930517","0.640307372420617","0.669589066189724"
"Ja","1992","direkter Migrationshintergrund","Staedtischer Raum","1534","0.723019554901624","0.703861472891976","0.742177636911272"
"Ja","1992","direkter Migrationshintergrund","Laendlicher Raum","295","0.741979372280779","0.699418727007655","0.784540017553904"
"Ja","1992","indirekter Migrationshintergrund","Staedtischer Raum","246","0.732276644981219","0.685003569056405","0.779549720906033"
"Ja","1992","indirekter Migrationshintergrund","Laendlicher Raum","49","0.804105434044069","0.704507376948508","0.90370349113963"
"Ja","1992","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1992","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1993","kein Migrationshintergrund","Staedtischer Raum","","","",""
"keinen Tag","1993","kein Migrationshintergrund","Laendlicher Raum","","","",""
"keinen Tag","1993","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"keinen Tag","1993","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"keinen Tag","1993","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"keinen Tag","1993","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"keinen Tag","1993","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1993","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1993","kein Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","1993","kein Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","1993","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","1993","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","1993","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","1993","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","1993","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1993","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1994","kein Migrationshintergrund","Staedtischer Raum","1797","0.268313656409517","0.257116335149579","0.279510977669454"
"keinen Tag","1994","kein Migrationshintergrund","Laendlicher Raum","1285","0.292486860055188","0.278275325308176","0.306698394802199"
"keinen Tag","1994","direkter Migrationshintergrund","Staedtischer Raum","535","0.259802433577215","0.240313695356837","0.279291171797594"
"keinen Tag","1994","direkter Migrationshintergrund","Laendlicher Raum","91","0.234172228240566","0.191481315418611","0.276863141062521"
"keinen Tag","1994","indirekter Migrationshintergrund","Staedtischer Raum","116","0.248809670880051","0.207165277243767","0.290454064516335"
"keinen Tag","1994","indirekter Migrationshintergrund","Laendlicher Raum","18","","",""
"keinen Tag","1994","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1994","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1994","kein Migrationshintergrund","Staedtischer Raum","4218","0.731686343590483","0.720489022330546","0.742883664850421"
"Ja","1994","kein Migrationshintergrund","Laendlicher Raum","2651","0.707513139944812","0.693301605197801","0.721724674691824"
"Ja","1994","direkter Migrationshintergrund","Staedtischer Raum","1410","0.740197566422784","0.720708828202406","0.759686304643163"
"Ja","1994","direkter Migrationshintergrund","Laendlicher Raum","287","0.765827771759434","0.723136858937479","0.808518684581389"
"Ja","1994","indirekter Migrationshintergrund","Staedtischer Raum","298","0.751190329119949","0.709545935483665","0.792834722756233"
"Ja","1994","indirekter Migrationshintergrund","Laendlicher Raum","55","0.621488813457622","0.510227885315339","0.732749741599904"
"Ja","1994","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1994","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1995","kein Migrationshintergrund","Staedtischer Raum","1722","0.265090328391052","0.253720334293653","0.276460322488451"
"keinen Tag","1995","kein Migrationshintergrund","Laendlicher Raum","1306","0.295275028272764","0.281002307088672","0.309547749456856"
"keinen Tag","1995","direkter Migrationshintergrund","Staedtischer Raum","589","0.254300489205043","0.236149126015601","0.272451852394484"
"keinen Tag","1995","direkter Migrationshintergrund","Laendlicher Raum","119","0.265857736197196","0.225485394556685","0.306230077837708"
"keinen Tag","1995","indirekter Migrationshintergrund","Staedtischer Raum","124","0.305586921347264","0.261266858236841","0.349906984457688"
"keinen Tag","1995","indirekter Migrationshintergrund","Laendlicher Raum","26","","",""
"keinen Tag","1995","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1995","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1995","kein Migrationshintergrund","Staedtischer Raum","4067","0.734909671608948","0.723539677511549","0.746279665706347"
"Ja","1995","kein Migrationshintergrund","Laendlicher Raum","2618","0.704724971727236","0.690452250543144","0.718997692911328"
"Ja","1995","direkter Migrationshintergrund","Staedtischer Raum","1622","0.745699510794958","0.727548147605516","0.763850873984399"
"Ja","1995","direkter Migrationshintergrund","Laendlicher Raum","341","0.734142263802803","0.693769922162292","0.774514605443315"
"Ja","1995","indirekter Migrationshintergrund","Staedtischer Raum","291","0.694413078652735","0.650093015542312","0.738733141763159"
"Ja","1995","indirekter Migrationshintergrund","Laendlicher Raum","49","0.531391137123912","0.418455797615254","0.64432647663257"
"Ja","1995","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1995","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1996","kein Migrationshintergrund","Staedtischer Raum","1702","0.272728500559417","0.261185955212017","0.284271045906817"
"keinen Tag","1996","kein Migrationshintergrund","Laendlicher Raum","1172","0.271822923976496","0.257714517915983","0.285931330037009"
"keinen Tag","1996","direkter Migrationshintergrund","Staedtischer Raum","538","0.258681227819793","0.239761697032329","0.277600758607257"
"keinen Tag","1996","direkter Migrationshintergrund","Laendlicher Raum","107","0.251088620384913","0.210384949654117","0.29179229111571"
"keinen Tag","1996","indirekter Migrationshintergrund","Staedtischer Raum","114","0.241857271640865","0.201430922957312","0.282283620324418"
"keinen Tag","1996","indirekter Migrationshintergrund","Laendlicher Raum","22","","",""
"keinen Tag","1996","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1996","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1996","kein Migrationshintergrund","Staedtischer Raum","4017","0.727271499440583","0.715728954093183","0.738814044787983"
"Ja","1996","kein Migrationshintergrund","Laendlicher Raum","2648","0.728177076023504","0.714068669962991","0.742285482084017"
"Ja","1996","direkter Migrationshintergrund","Staedtischer Raum","1520","0.741318772180207","0.722399241392743","0.760238302967671"
"Ja","1996","direkter Migrationshintergrund","Laendlicher Raum","329","0.748911379615086","0.70820770888429","0.789615050345883"
"Ja","1996","indirekter Migrationshintergrund","Staedtischer Raum","317","0.758142728359135","0.717716379675582","0.798569077042688"
"Ja","1996","indirekter Migrationshintergrund","Laendlicher Raum","65","0.765350761796834","0.676301915246984","0.854399608346684"
"Ja","1996","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1996","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1997","kein Migrationshintergrund","Staedtischer Raum","1633","0.258770207395196","0.247305707500338","0.270234707290053"
"keinen Tag","1997","kein Migrationshintergrund","Laendlicher Raum","1226","0.291190602576944","0.276724911063601","0.305656294090287"
"keinen Tag","1997","direkter Migrationshintergrund","Staedtischer Raum","522","0.253100291343983","0.233871374697948","0.272329207990018"
"keinen Tag","1997","direkter Migrationshintergrund","Laendlicher Raum","100","0.243885182575165","0.202469993608614","0.285300371541716"
"keinen Tag","1997","indirekter Migrationshintergrund","Staedtischer Raum","120","0.252350595921052","0.212743019729964","0.29195817211214"
"keinen Tag","1997","indirekter Migrationshintergrund","Laendlicher Raum","19","","",""
"keinen Tag","1997","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1997","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1997","kein Migrationshintergrund","Staedtischer Raum","3973","0.741229792604804","0.729765292709946","0.752694292499662"
"Ja","1997","kein Migrationshintergrund","Laendlicher Raum","2563","0.708809397423056","0.694343705909713","0.723275088936399"
"Ja","1997","direkter Migrationshintergrund","Staedtischer Raum","1442","0.746899708656017","0.727670792009982","0.766128625302052"
"Ja","1997","direkter Migrationshintergrund","Laendlicher Raum","313","0.756114817424835","0.714699628458284","0.797530006391386"
"Ja","1997","indirekter Migrationshintergrund","Staedtischer Raum","342","0.747649404078948","0.70804182788786","0.787256980270036"
"Ja","1997","indirekter Migrationshintergrund","Laendlicher Raum","64","0.701617245467852","0.603183041871253","0.80005144906445"
"Ja","1997","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1997","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1998","kein Migrationshintergrund","Staedtischer Raum","1953","0.272856596040066","0.262010551989877","0.283702640090255"
"keinen Tag","1998","kein Migrationshintergrund","Laendlicher Raum","1353","0.278213859346496","0.264815270392052","0.29161244830094"
"keinen Tag","1998","direkter Migrationshintergrund","Staedtischer Raum","494","0.265172086109306","0.245239467036527","0.285104705182084"
"keinen Tag","1998","direkter Migrationshintergrund","Laendlicher Raum","97","0.231661986022306","0.190265336631176","0.273058635413437"
"keinen Tag","1998","indirekter Migrationshintergrund","Staedtischer Raum","128","0.237438763912329","0.199010495885371","0.275867031939287"
"keinen Tag","1998","indirekter Migrationshintergrund","Laendlicher Raum","22","","",""
"keinen Tag","1998","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1998","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1998","kein Migrationshintergrund","Staedtischer Raum","4526","0.727143403959934","0.716297359909745","0.737989448010123"
"Ja","1998","kein Migrationshintergrund","Laendlicher Raum","2944","0.721786140653504","0.708387551699059","0.735184729607948"
"Ja","1998","direkter Migrationshintergrund","Staedtischer Raum","1390","0.734827913890694","0.714895294817916","0.754760532963473"
"Ja","1998","direkter Migrationshintergrund","Laendlicher Raum","302","0.768338013977694","0.726941364586563","0.809734663368824"
"Ja","1998","indirekter Migrationshintergrund","Staedtischer Raum","343","0.762561236087671","0.724132968060713","0.800989504114629"
"Ja","1998","indirekter Migrationshintergrund","Laendlicher Raum","66","0.76705854018143","0.678741520279549","0.855375560083311"
"Ja","1998","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1998","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","1999","kein Migrationshintergrund","Staedtischer Raum","1968","0.287417045492177","0.276214339683689","0.298619751300665"
"keinen Tag","1999","kein Migrationshintergrund","Laendlicher Raum","1342","0.288070239380067","0.274305321674297","0.301835157085837"
"keinen Tag","1999","direkter Migrationshintergrund","Staedtischer Raum","479","0.28247078658981","0.26139597520729","0.303545597972331"
"keinen Tag","1999","direkter Migrationshintergrund","Laendlicher Raum","90","0.247509072101332","0.202166655355116","0.292851488847548"
"keinen Tag","1999","indirekter Migrationshintergrund","Staedtischer Raum","166","0.308361793172677","0.267637422110985","0.34908616423437"
"keinen Tag","1999","indirekter Migrationshintergrund","Laendlicher Raum","17","","",""
"keinen Tag","1999","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","1999","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","1999","kein Migrationshintergrund","Staedtischer Raum","4301","0.712582954507823","0.701380248699335","0.723785660316311"
"Ja","1999","kein Migrationshintergrund","Laendlicher Raum","2816","0.711929760619933","0.698164842914163","0.725694678325703"
"Ja","1999","direkter Migrationshintergrund","Staedtischer Raum","1274","0.71752921341019","0.696454402027669","0.73860402479271"
"Ja","1999","direkter Migrationshintergrund","Laendlicher Raum","258","0.752490927898668","0.707148511152452","0.797833344644884"
"Ja","1999","indirekter Migrationshintergrund","Staedtischer Raum","328","0.691638206827323","0.65091383576563","0.732362577889015"
"Ja","1999","indirekter Migrationshintergrund","Laendlicher Raum","61","0.792748362722066","0.702794989970294","0.882701735473838"
"Ja","1999","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","1999","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","2000","kein Migrationshintergrund","Staedtischer Raum","3522","0.280588580898545","0.272504706096334","0.288672455700755"
"keinen Tag","2000","kein Migrationshintergrund","Laendlicher Raum","2285","0.290124647098893","0.279803576697112","0.300445717500674"
"keinen Tag","2000","direkter Migrationshintergrund","Staedtischer Raum","720","0.285060522773799","0.267757761245232","0.302363284302365"
"keinen Tag","2000","direkter Migrationshintergrund","Laendlicher Raum","149","0.252939796892047","0.217127987940278","0.288751605843817"
"keinen Tag","2000","indirekter Migrationshintergrund","Staedtischer Raum","207","0.29035590213206","0.256263299086727","0.324448505177393"
"keinen Tag","2000","indirekter Migrationshintergrund","Laendlicher Raum","31","0.327125844835218","0.241002672672994","0.413249016997441"
"keinen Tag","2000","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"keinen Tag","2000","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","2000","kein Migrationshintergrund","Staedtischer Raum","8344","0.719411419101455","0.711327544299245","0.727495293903666"
"Ja","2000","kein Migrationshintergrund","Laendlicher Raum","5142","0.709875352901107","0.699554282499326","0.720196423302888"
"Ja","2000","direkter Migrationshintergrund","Staedtischer Raum","1895","0.714939477226201","0.697636715697635","0.732242238754768"
"Ja","2000","direkter Migrationshintergrund","Laendlicher Raum","417","0.747060203107953","0.711248394156183","0.782872012059722"
"Ja","2000","indirekter Migrationshintergrund","Staedtischer Raum","474","0.70964409786794","0.675551494822607","0.743736700913273"
"Ja","2000","indirekter Migrationshintergrund","Laendlicher Raum","83","0.672874155164783","0.586750983002559","0.758997327327006"
"Ja","2000","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","2000","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"keinen Tag","2001","kein Migrationshintergrund","Staedtischer Raum","3298","0.28853750677904","0.280032159250924","0.297042854307157"
"keinen Tag","2001","kein Migrationshintergrund","Laendlicher Raum","2058","0.285857523749844","0.275124908427552","0.296590139072136"
"keinen Tag","2001","direkter Migrationshintergrund","Staedtischer Raum","651","0.294962451058133","0.276333649271734","0.313591252844532"
"keinen Tag","2001","direkter Migrationshintergrund","Laendlicher Raum","134","0.254800317649329","0.216833067323333","0.292767567975325"
"keinen Tag","2001","indirekter Migrationshintergrund","Staedtischer Raum","193","0.300301903870368","0.264898946166641","0.335704861574095"
"keinen Tag","2001","indirekter Migrationshintergrund","Laendlicher Raum","26","","",""
"keinen Tag","2001","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
