year,age_gr,regtyp,plh0110,proportion,n,lower_confidence,upper_confidence
1995,30-45 J.,Staedtischer Raum,1 Sehr wichtig,0.12047750229568412,17246,0.11561915748609752,0.1253358471052707
1995,46-65 J.,Staedtischer Raum,1 Sehr wichtig,0.08622589531680441,17246,0.08203651141092501,0.09041527922268382
1995,30-45 J.,Laendlicher Raum,1 Sehr wichtig,0.08310376492194674,17246,0.07898390618627066,0.08722362365762282
1995,46-65 J.,Staedtischer Raum,2 Wichtig,0.06813590449954086,17246,0.06437513961864148,0.07189666938044025
1995,30-45 J.,Staedtischer Raum,2 Wichtig,0.06336088154269973,17246,0.05972500915439573,0.06699675393100372
1995,46-65 J.,Laendlicher Raum,1 Sehr wichtig,0.05794306703397613,17246,0.05445607307288871,0.06143006099506355
1995,18-29 J.,Staedtischer Raum,2 Wichtig,0.04563820018365473,17246,0.04252338230570032,0.04875301806160914
1995,46-65 J.,Laendlicher Raum,2 Wichtig,0.04490358126721763,17246,0.041812745149839875,0.04799441738459538
1995,18-29 J.,Staedtischer Raum,1 Sehr wichtig,0.04398530762167126,17246,0.0409247681802172,0.04704584706312531
1995,30-45 J.,Laendlicher Raum,2 Wichtig,0.03783287419651056,17246,0.034985321264236695,0.040680427128784426
1995,66 und älter,Staedtischer Raum,1 Sehr wichtig,0.03700642791551882,17246,0.03418893937849377,0.03982391645254387
1995,18-29 J.,Staedtischer Raum,3 Weniger wichtig,0.0357208448117539,17246,0.032950880774418274,0.03849080884908953
1995,66 und älter,Staedtischer Raum,2 Wichtig,0.03305785123966942,17246,0.030389460427015413,0.03572624205232343
1995,18-29 J.,Laendlicher Raum,1 Sehr wichtig,0.03168044077134986,17246,0.029066373014777446,0.03429450852792228
1995,18-29 J.,Laendlicher Raum,2 Wichtig,0.02966023875114784,17246,0.0271282538263997,0.032192223675895984
1995,30-45 J.,Staedtischer Raum,3 Weniger wichtig,0.024426078971533517,17246,0.02212215125158741,0.026730006691479624
1995,66 und älter,Laendlicher Raum,2 Wichtig,0.01965105601469238,17246,0.01757950720796323,0.021722604821421528
1995,18-29 J.,Laendlicher Raum,3 Weniger wichtig,0.01919191919191919,17246,0.017144234416519674,0.021239603967318707
1995,66 und älter,Laendlicher Raum,1 Sehr wichtig,0.017355371900826446,17246,0.015406303480839411,0.01930444032081348
1995,46-65 J.,Staedtischer Raum,3 Weniger wichtig,0.01450872359963269,17246,0.012724074339810196,0.016293372859455185
1995,30-45 J.,Laendlicher Raum,3 Weniger wichtig,0.012213039485766759,17246,0.010573750935552,0.013852328035981517
1995,46-65 J.,Staedtischer Raum,4 Ganz unwichtig,0.010743801652892562,17246,0.00920513244919372,0.012282470856591404
1995,18-29 J.,Staedtischer Raum,4 Ganz unwichtig,0.010284664830119375,17246,0.008778882828836487,0.011790446831402263
1995,30-45 J.,Staedtischer Raum,4 Ganz unwichtig,0.010192837465564738,17246,0.008693723237460758,0.011691951693668717
1995,66 und älter,Staedtischer Raum,4 Ganz unwichtig,0.007529843893480257,17246,0.006239624412761359,0.008820063374199156
1995,46-65 J.,Laendlicher Raum,3 Weniger wichtig,0.007254361799816345,17246,0.005987788058288616,0.008520935541344074
1995,66 und älter,Staedtischer Raum,3 Weniger wichtig,0.005785123966942148,17246,0.004653223226977676,0.006917024706906621
1995,18-29 J.,Laendlicher Raum,4 Ganz unwichtig,0.0056014692378328745,17246,0.00448757721157588,0.006715361264089869
1995,66 und älter,Laendlicher Raum,4 Ganz unwichtig,0.0054178145087236,17246,0.004322234032135769,0.00651339498531143
1995,46-65 J.,Laendlicher Raum,4 Ganz unwichtig,0.004866850321395776,17246,0.0038281829900460164,0.0059055176527455355
1995,30-45 J.,Laendlicher Raum,4 Ganz unwichtig,0.003305785123966942,17246,0.002449082376445714,0.00416248787148817
1995,66 und älter,Laendlicher Raum,3 Weniger wichtig,0.002938475665748393,17246,0.002130619751914721,0.003746331579582065
2004,30-45 J.,Staedtischer Raum,1 Sehr wichtig,0.11208717357910906,26790,0.10830942684850857,0.11586492030970956
2004,46-65 J.,Staedtischer Raum,1 Sehr wichtig,0.11035906298003072,26790,0.10660690516727973,0.1141112207927817
2004,46-65 J.,Staedtischer Raum,2 Wichtig,0.08126920122887865,26790,0.07799709911866183,0.08454130333909547
2004,30-45 J.,Staedtischer Raum,2 Wichtig,0.0608678955453149,26790,0.05800485695708515,0.06373093413354466
2004,46-65 J.,Laendlicher Raum,1 Sehr wichtig,0.05515552995391705,26790,0.05242187051917882,0.05788918938865528
2004,30-45 J.,Laendlicher Raum,1 Sehr wichtig,0.05429147465437788,26790,0.05157807237412925,0.057004876934626504
2004,66 und älter,Staedtischer Raum,1 Sehr wichtig,0.05361943164362519,26790,0.05092191753434893,0.05631694575290145
2004,46-65 J.,Laendlicher Raum,2 Wichtig,0.04694700460829493,26790,0.044414022140344,0.04947998707624586
2004,66 und älter,Staedtischer Raum,2 Wichtig,0.04517089093701997,26790,0.0426839706329739,0.047657811241066037
2004,18-29 J.,Staedtischer Raum,2 Wichtig,0.04008256528417819,26790,0.037733665928830845,0.04243146463952553
2004,18-29 J.,Staedtischer Raum,1 Sehr wichtig,0.03192204301075269,26790,0.029816955185772636,0.03402713083573274
2004,30-45 J.,Laendlicher Raum,2 Wichtig,0.030193932411674347,26790,0.02814479065972325,0.03224307416362544
2004,18-29 J.,Staedtischer Raum,3 Weniger wichtig,0.029089861751152073,26790,0.027077388756905452,0.031102334745398693
2004,30-45 J.,Staedtischer Raum,3 Weniger wichtig,0.026833717357910906,26790,0.024898616249048707,0.028768818466773104
2004,66 und älter,Laendlicher Raum,2 Wichtig,0.026545698924731184,26790,0.024620726197205157,0.02847067165225721
2004,66 und älter,Laendlicher Raum,1 Sehr wichtig,0.025681643625192013,26790,0.0237874186234549,0.027575868626929127
2004,46-65 J.,Staedtischer Raum,3 Weniger wichtig,0.023665514592933947,26790,0.021845281501579324,0.02548574768428857
2004,18-29 J.,Laendlicher Raum,2 Wichtig,0.02059331797235023,26790,0.01889267006685633,0.022293965877844133
2004,18-29 J.,Laendlicher Raum,3 Weniger wichtig,0.01718509984639017,26790,0.01562884179797929,0.018741357894801046
2004,18-29 J.,Laendlicher Raum,1 Sehr wichtig,0.01483294930875576,26790,0.013385383188854022,0.016280515428657497
2004,46-65 J.,Staedtischer Raum,4 Ganz unwichtig,0.013728878648233488,26790,0.012335447847300108,0.015122309449166867
2004,30-45 J.,Laendlicher Raum,3 Weniger wichtig,0.011664746543778802,26790,0.010378987726418753,0.01295050536113885
2004,30-45 J.,Staedtischer Raum,4 Ganz unwichtig,0.010992703533026114,26790,0.00974410816320118,0.012241298902851049
2004,18-29 J.,Staedtischer Raum,4 Ganz unwichtig,0.010368663594470046,26790,0.009155643972831584,0.011581683216108508
2004,46-65 J.,Laendlicher Raum,3 Weniger wichtig,0.010176651305683564,26790,0.0089747992556191,0.011378503355748026
2004,66 und älter,Staedtischer Raum,3 Weniger wichtig,0.007728494623655914,26790,0.0066798401131982635,0.008777149134113565
2004,66 und älter,Staedtischer Raum,4 Ganz unwichtig,0.007152457757296467,26790,0.0061433474368439945,0.00816156807774894
2004,18-29 J.,Laendlicher Raum,4 Ganz unwichtig,0.00571236559139785,26790,0.004809893602753115,0.006614837580042584
2004,46-65 J.,Laendlicher Raum,4 Ganz unwichtig,0.005328341013824885,26790,0.004456563641397085,0.006200118386252685
2004,66 und älter,Laendlicher Raum,4 Ganz unwichtig,0.003696236559139785,26790,0.0029695527582090714,0.004422920360070499
2004,30-45 J.,Laendlicher Raum,4 Ganz unwichtig,0.003600230414746544,26790,0.0028830116030253827,0.004317449226467705
2004,66 und älter,Laendlicher Raum,3 Weniger wichtig,0.0034562211981566822,26790,0.00275344236844803,0.0041590000278653345
2008,46-65 J.,Staedtischer Raum,1 Sehr wichtig,0.11113446482055593,23673,0.10713066978128563,0.11513825985982623
2008,30-45 J.,Staedtischer Raum,1 Sehr wichtig,0.09741999894908307,23673,0.09364256972619237,0.10119742817197377
2008,46-65 J.,Staedtischer Raum,2 Wichtig,0.07372182228994797,23673,0.07039294206337485,0.0770507025165211
2008,66 und älter,Staedtischer Raum,1 Sehr wichtig,0.07109452997740529,23673,0.06782087220691152,0.07436818774789905
2008,46-65 J.,Laendlicher Raum,1 Sehr wichtig,0.060322631495980245,23673,0.05728972553029055,0.06335553746166994
2008,66 und älter,Staedtischer Raum,2 Wichtig,0.05443749671588461,23673,0.051547325201852685,0.057327668229916535
2008,30-45 J.,Staedtischer Raum,2 Wichtig,0.04976091639955862,23673,0.04699085081428441,0.052530981984832824
2008,30-45 J.,Laendlicher Raum,1 Sehr wichtig,0.04934054962955178,23673,0.046581599192387343,0.05209950006671622
2008,46-65 J.,Laendlicher Raum,2 Wichtig,0.0468183490095108,23673,0.04412727707828585,0.049509420940735745
2008,18-29 J.,Staedtischer Raum,2 Wichtig,0.03982975145814723,23673,0.03733855864129074,0.04232094427500373
2008,18-29 J.,Staedtischer Raum,1 Sehr wichtig,0.0346277126793127,23673,0.03229860944366922,0.036956815914956184
2008,66 und älter,Laendlicher Raum,1 Sehr wichtig,0.03452262098681099,23673,0.0321969281574519,0.036848313816170084
2008,66 und älter,Laendlicher Raum,2 Wichtig,0.03378697913929904,23673,0.031485322442276066,0.03608863583632201
2008,30-45 J.,Laendlicher Raum,2 Wichtig,0.027744206820450843,23673,0.025651994049456884,0.029836419591444802
2008,18-29 J.,Staedtischer Raum,3 Weniger wichtig,0.026693289895433767,23673,0.024639976064390723,0.028746603726476812
2008,46-65 J.,Staedtischer Raum,3 Weniger wichtig,0.02401345173664022,23673,0.022063254064574704,0.025963649408705734
2008,30-45 J.,Staedtischer Raum,3 Weniger wichtig,0.022594713887867164,23673,0.020701628570179823,0.024487799205554505
2008,18-29 J.,Laendlicher Raum,2 Wichtig,0.02254216804161631,23673,0.020651234440453737,0.02443310164277888
2008,46-65 J.,Staedtischer Raum,4 Ganz unwichtig,0.015921391414008723,23673,0.014326853582476774,0.01751592924554067
2008,18-29 J.,Laendlicher Raum,1 Sehr wichtig,0.015606116336503599,23673,0.014027192083855755,0.017185040589151445
2008,18-29 J.,Laendlicher Raum,3 Weniger wichtig,0.014292470180232253,23673,0.012780451673811555,0.01580448868665295
2008,30-45 J.,Staedtischer Raum,4 Ganz unwichtig,0.009983710787662236,23673,0.008717235883905671,0.0112501856914188
2008,46-65 J.,Laendlicher Raum,3 Weniger wichtig,0.00924806894015028,23673,0.008028693579113984,0.010467444301186577
2008,30-45 J.,Laendlicher Raum,3 Weniger wichtig,0.008985339708896012,23673,0.007783250461476213,0.01018742895631581
2008,66 und älter,Staedtischer Raum,3 Weniger wichtig,0.00856497293888918,23673,0.007391090653122427,0.009738855224655934
2008,66 und älter,Staedtischer Raum,4 Ganz unwichtig,0.008249697861384058,23673,0.007097440173017207,0.009401955549750908
2008,18-29 J.,Staedtischer Raum,4 Ganz unwichtig,0.007619147706373811,23673,0.006511448596195501,0.008726846816552121
2008,46-65 J.,Laendlicher Raum,4 Ganz unwichtig,0.00651568493510588,23673,0.005490764935540931,0.007540604934670829
2008,66 und älter,Laendlicher Raum,3 Weniger wichtig,0.004361305238820871,23673,0.003521867389324415,0.005200743088317328
2008,30-45 J.,Laendlicher Raum,4 Ganz unwichtig,0.003625663391308917,23673,0.0028600060878371464,0.004391320694780688
2008,66 und älter,Laendlicher Raum,4 Ganz unwichtig,0.0034680258525563554,23673,0.0027191390031889293,0.004216912701923781
2008,18-29 J.,Laendlicher Raum,4 Ganz unwichtig,0.003152750775051232,23673,0.0024386022390045373,0.003866899311097927
2012,30-45 J.,Staedtischer Raum,1 Sehr wichtig,0.13636696978586096,40229,0.1330134129604449,0.13972052661127704
2012,46-65 J.,Staedtischer Raum,1 Sehr wichtig,0.10541947785274274,40229,0.10241854275996737,0.1084204129455181
2012,30-45 J.,Laendlicher Raum,1 Sehr wichtig,0.07755206805514814,40229,0.0749383780608917,0.08016575804940458
2012,46-65 J.,Staedtischer Raum,2 Wichtig,0.07205192138457026,40229,0.06952512018464592,0.07457872258449459
2012,46-65 J.,Laendlicher Raum,1 Sehr wichtig,0.0671751246699912,40229,0.06472893148045146,0.06962131785953095
2012,30-45 J.,Staedtischer Raum,2 Wichtig,0.05459812261660311,40229,0.05237796637952965,0.05681827885367657
2012,66 und älter,Staedtischer Raum,1 Sehr wichtig,0.05375476679378117,40229,0.051550841870519774,0.05595869171704256
2012,66 und älter,Staedtischer Raum,2 Wichtig,0.04862129656790848,40229,0.046519568938752504,0.050723024197064454
2012,46-65 J.,Laendlicher Raum,2 Wichtig,0.04840129070108536,40229,0.046304081055711474,0.05049850034645925
2012,18-29 J.,Staedtischer Raum,2 Wichtig,0.03322088589029041,40229,0.031469605489838466,0.03497216629074235
2012,18-29 J.,Staedtischer Raum,1 Sehr wichtig,0.03267087122323262,40229,0.03093365473154744,0.034408087714917795
2012,30-45 J.,Laendlicher Raum,2 Wichtig,0.03160750953358756,40229,0.029897859189263656,0.033317159877911465
2012,66 und älter,Laendlicher Raum,1 Sehr wichtig,0.030910824288647696,40229,0.029219512728279575,0.03260213584901582
2012,66 und älter,Laendlicher Raum,2 Wichtig,0.029224112643003813,40229,0.027578162751418542,0.030870062534589085
2012,18-29 J.,Staedtischer Raum,3 Weniger wichtig,0.020313875036667643,40229,0.018935312983758622,0.021692437089576664
2012,18-29 J.,Laendlicher Raum,2 Wichtig,0.018957172191258434,40229,0.01762451878476954,0.020289825597747328
2012,18-29 J.,Laendlicher Raum,1 Sehr wichtig,0.018957172191258434,40229,0.01762451878476954,0.020289825597747328
2012,46-65 J.,Staedtischer Raum,3 Weniger wichtig,0.01866383103549428,40229,0.017341330816037042,0.019986331254951518
2012,30-45 J.,Staedtischer Raum,3 Weniger wichtig,0.01536374303314755,40229,0.01416183044993472,0.016565655616360378
2012,46-65 J.,Staedtischer Raum,4 Ganz unwichtig,0.013640363743033148,40229,0.012506875357277807,0.014773852128788489
2012,18-29 J.,Laendlicher Raum,3 Weniger wichtig,0.010083602229392783,40229,0.009107279129802817,0.011059925328982749
2012,46-65 J.,Laendlicher Raum,3 Weniger wichtig,0.009386916984452919,40229,0.008444593594705625,0.010329240374200212
2012,66 und älter,Staedtischer Raum,3 Weniger wichtig,0.007993546494573189,40229,0.007123357764860725,0.008863735224285652
2012,30-45 J.,Staedtischer Raum,4 Ganz unwichtig,0.006966852449398651,40229,0.006154046952710464,0.007779657946086838
2012,18-29 J.,Staedtischer Raum,4 Ganz unwichtig,0.0067468465825755355,40229,0.005946889207895555,0.007546803957255516
2012,66 und älter,Staedtischer Raum,4 Ganz unwichtig,0.006636843649163978,40229,0.005843390532942004,0.007430296765385951
2012,30-45 J.,Laendlicher Raum,3 Weniger wichtig,0.006563508360222939,40229,0.005774422014328003,0.007352594706117876
2012,46-65 J.,Laendlicher Raum,4 Ganz unwichtig,0.005023467292461132,40229,0.0043325999544871225,0.005714334630435141
2012,66 und älter,Laendlicher Raum,3 Weniger wichtig,0.0038501026694045173,40229,0.003244922128096908,0.0044552832107121266
2012,66 und älter,Laendlicher Raum,4 Ganz unwichtig,0.0035567615136403636,40229,0.0029750065357754627,0.0041385164915052645
2012,18-29 J.,Laendlicher Raum,4 Ganz unwichtig,0.0031534174244646526,40229,0.002605529982113453,0.003701304866815852
2012,30-45 J.,Laendlicher Raum,4 Ganz unwichtig,0.002566735112936345,40229,0.0020722890732610424,0.0030611811526116473
2016,30-45 J.,Staedtischer Raum,1 Sehr wichtig,0.12721054387721054,41132,0.1239903467515725,0.13043074100284857
2016,46-65 J.,Staedtischer Raum,1 Sehr wichtig,0.1254587921254588,41132,0.122257636059773,0.1286599481911446
2016,46-65 J.,Laendlicher Raum,1 Sehr wichtig,0.07499165832499166,41132,0.0724463203257259,0.07753699632425742
2016,46-65 J.,Staedtischer Raum,2 Wichtig,0.06702535869202536,41132,0.06460867032817938,0.06944204705587134
2016,30-45 J.,Laendlicher Raum,1 Sehr wichtig,0.06535702369035702,41132,0.06296846913922391,0.06774557824149013
2016,66 und älter,Staedtischer Raum,1 Sehr wichtig,0.05964297630964298,41132,0.05735425876966425,0.06193169384962171
2016,30-45 J.,Staedtischer Raum,2 Wichtig,0.04846513179846513,41132,0.0463897729047497,0.050540490692180556
2016,66 und älter,Staedtischer Raum,2 Wichtig,0.044836503169836506,41132,0.04283654513313617,0.04683646120653684
2016,46-65 J.,Laendlicher Raum,2 Wichtig,0.04054054054054054,41132,0.03863453464438036,0.042446546436700726
2016,18-29 J.,Staedtischer Raum,1 Sehr wichtig,0.03987320653987321,41132,0.03798229577776231,0.04176411730198411
2016,18-29 J.,Staedtischer Raum,2 Wichtig,0.03845512178845512,41132,0.036596769559986295,0.04031347401692395
2016,66 und älter,Laendlicher Raum,1 Sehr wichtig,0.035869202535869206,41132,0.034072008385418115,0.0376663966863203
2016,66 und älter,Laendlicher Raum,2 Wichtig,0.029863196529863197,41132,0.028218253754547416,0.03150813930517898
2016,30-45 J.,Laendlicher Raum,2 Wichtig,0.025275275275275275,41132,0.023758381755095478,0.02679216879545507
2016,18-29 J.,Staedtischer Raum,3 Weniger wichtig,0.021604938271604937,41132,0.020199862326579183,0.02301001421663069
2016,46-65 J.,Staedtischer Raum,3 Weniger wichtig,0.019394394394394394,41132,0.01806163591276379,0.020727152876024998
2016,18-29 J.,Laendlicher Raum,1 Sehr wichtig,0.01897731064397731,41132,0.017658680446518367,0.020295940841436252
2016,18-29 J.,Laendlicher Raum,2 Wichtig,0.017934601267934603,41132,0.01665202787714029,0.019217174658728915
2016,30-45 J.,Staedtischer Raum,3 Weniger wichtig,0.014472806139472806,41132,0.013318617390753462,0.01562699488819215
2016,46-65 J.,Staedtischer Raum,4 Ganz unwichtig,0.013763763763763764,41132,0.012637797857651772,0.014889729669875756
2016,18-29 J.,Laendlicher Raum,3 Weniger wichtig,0.010427093760427093,41132,0.009445409799920462,0.011408777720933724
2016,46-65 J.,Laendlicher Raum,3 Weniger wichtig,0.00821654988321655,41132,0.007344142495976767,0.009088957270456333
2016,66 und älter,Staedtischer Raum,3 Weniger wichtig,0.008091424758091425,41132,0.007225630940696755,0.008957218575486094
2016,18-29 J.,Staedtischer Raum,4 Ganz unwichtig,0.007841174507841175,41132,0.006988766899592183,0.008693582116090167
