"plh0038","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","1987","Hauptschule","Staedtischer Raum","1931","0.410929596077729","0.396575272345715","0.425283919809743"
"Einige Sorgen","1987","Realschule","Laendlicher Raum","170","0.438674099684837","0.389799970146117","0.487548229223557"
"Einige Sorgen","1987","Realschule","Staedtischer Raum","597","0.437530485654058","0.411018600940841","0.464042370367276"
"Grosse Sorgen","1987","(Fach-)Abitur","Laendlicher Raum","45","0.427803705766456","0.334493100868421","0.521114310664491"
"Grosse Sorgen","1987","(Fach-)Abitur","Staedtischer Raum","325","0.491374509350779","0.453491854719945","0.529257163981613"
"Grosse Sorgen","1987","(noch) kein Abschluss","Laendlicher Raum","51","0.542959390804853","0.45419955804239","0.631719223567316"
"Grosse Sorgen","1987","(noch) kein Abschluss","Staedtischer Raum","338","0.415493067098239","0.382594939383347","0.44839119481313"
"Grosse Sorgen","1987","AkademikerIn","Laendlicher Raum","50","0.406412819656274","0.319963176643258","0.492862462669291"
"Grosse Sorgen","1987","AkademikerIn","Staedtischer Raum","298","0.475615132507946","0.436241384206916","0.514988880808975"
"Grosse Sorgen","1987","Hauptschule","Laendlicher Raum","609","0.433703069671686","0.408043855744896","0.459362283598476"
"Grosse Sorgen","1987","Hauptschule","Staedtischer Raum","2022","0.475039847193971","0.46047038186618","0.489609312521762"
"Grosse Sorgen","1987","Realschule","Laendlicher Raum","178","0.438099032902715","0.389231936465805","0.486966129339625"
"Grosse Sorgen","1987","Realschule","Staedtischer Raum","611","0.460969892951483","0.434330167720192","0.487609618182774"
"Keine Sorgen","1987","(Fach-)Abitur","Laendlicher Raum","9","","",""
"Keine Sorgen","1987","(Fach-)Abitur","Staedtischer Raum","71","0.0999852621628953","0.0772537756275069","0.122716748698284"
"Keine Sorgen","1987","(noch) kein Abschluss","Laendlicher Raum","30","0.159987572386725","0.094668292861816","0.225306851911635"
"Keine Sorgen","1987","(noch) kein Abschluss","Staedtischer Raum","148","0.170954171013247","0.145822371985456","0.196085970041037"
"Keine Sorgen","1987","AkademikerIn","Laendlicher Raum","12","","",""
"Keine Sorgen","1987","AkademikerIn","Staedtischer Raum","68","0.114124058169159","0.0890555257186129","0.139192590619706"
"Keine Sorgen","1987","Hauptschule","Laendlicher Raum","168","0.109199552076949","0.093051295632346","0.125347808521551"
"Keine Sorgen","1987","Hauptschule","Staedtischer Raum","560","0.1140305567283","0.104757233058914","0.123303880397686"
"Keine Sorgen","1987","Realschule","Laendlicher Raum","48","0.123226867412448","0.0908528333951899","0.155600901429706"
"Keine Sorgen","1987","Realschule","Staedtischer Raum","137","0.101499621394458","0.0853605593116067","0.11763868347731"
"Einige Sorgen","1988","(Fach-)Abitur","Laendlicher Raum","43","0.45817736616857","0.359023966118095","0.557330766219046"
"Einige Sorgen","1988","(Fach-)Abitur","Staedtischer Raum","297","0.476135496094579","0.437198331960774","0.515072660228384"
"Einige Sorgen","1988","(noch) kein Abschluss","Laendlicher Raum","32","0.275237290819138","0.195325838240636","0.35514874339764"
"Einige Sorgen","1988","(noch) kein Abschluss","Staedtischer Raum","363","0.473510510591929","0.438312508836407","0.50870851234745"
"Einige Sorgen","1988","AkademikerIn","Laendlicher Raum","66","0.566780581981016","0.476215536501498","0.657345627460535"
"Einige Sorgen","1988","AkademikerIn","Staedtischer Raum","287","0.466498488882577","0.426106779720047","0.506890198045106"
"Einige Sorgen","1988","Hauptschule","Laendlicher Raum","613","0.470978569482628","0.444252635103266","0.497704503861991"
"Einige Sorgen","1988","Hauptschule","Staedtischer Raum","2026","0.461049998626153","0.446233295661311","0.475866701590995"
"Einige Sorgen","1988","Realschule","Laendlicher Raum","183","0.475609789487732","0.425131242089112","0.526088336886352"
"Einige Sorgen","1988","Realschule","Staedtischer Raum","632","0.466668083839164","0.439703852066811","0.493632315611518"
"Grosse Sorgen","1988","(Fach-)Abitur","Laendlicher Raum","41","0.385136189354823","0.288295280965502","0.481977097744143"
"Grosse Sorgen","1988","(Fach-)Abitur","Staedtischer Raum","271","0.424452248688519","0.385918199095236","0.462986298281803"
"Grosse Sorgen","1988","(noch) kein Abschluss","Laendlicher Raum","60","0.524301878326261","0.434947900077435","0.613655856575088"
"Grosse Sorgen","1988","(noch) kein Abschluss","Staedtischer Raum","283","0.366710656344913","0.332738649776181","0.400682662913645"
"Grosse Sorgen","1988","AkademikerIn","Laendlicher Raum","38","0.328623198806365","0.242774949024169","0.414471448588561"
"Grosse Sorgen","1988","AkademikerIn","Staedtischer Raum","219","0.383754295033768","0.344380900346918","0.423127689720618"
"Grosse Sorgen","1988","Hauptschule","Laendlicher Raum","567","0.41137606846512","0.385028887096459","0.43772324983378"
"Grosse Sorgen","1988","Hauptschule","Staedtischer Raum","1760","0.41316700138532","0.398530967681462","0.427803035089178"
"Grosse Sorgen","1988","Realschule","Laendlicher Raum","139","0.361151945310353","0.312600972510505","0.4097029181102"
"Grosse Sorgen","1988","Realschule","Staedtischer Raum","542","0.419343657177882","0.392673238029952","0.446014076325812"
"Keine Sorgen","1988","(Fach-)Abitur","Laendlicher Raum","13","","",""
"Keine Sorgen","1988","(Fach-)Abitur","Staedtischer Raum","64","0.0994122552169013","0.0760845224632613","0.122739987970541"
"Keine Sorgen","1988","(noch) kein Abschluss","Laendlicher Raum","28","","",""
"Keine Sorgen","1988","(noch) kein Abschluss","Staedtischer Raum","127","0.159778833063159","0.133949405841465","0.185608260284852"
"Keine Sorgen","1988","AkademikerIn","Laendlicher Raum","11","","",""
"Keine Sorgen","1988","AkademikerIn","Staedtischer Raum","80","0.149747216083655","0.120856873422308","0.178637558745002"
"Keine Sorgen","1988","Hauptschule","Laendlicher Raum","160","0.117645362052252","0.100394743045269","0.134895981059235"
"Keine Sorgen","1988","Hauptschule","Staedtischer Raum","562","0.125782999988527","0.115926472863886","0.135639527113167"
"Keine Sorgen","1988","Realschule","Laendlicher Raum","54","0.163238265201916","0.125881775513097","0.200594754890734"
"Keine Sorgen","1988","Realschule","Staedtischer Raum","141","0.113988258982954","0.0968117455515291","0.131164772414378"
"Einige Sorgen","1989","(Fach-)Abitur","Laendlicher Raum","49","0.564360618491969","0.463586610080106","0.665134626903831"
"Einige Sorgen","1989","(Fach-)Abitur","Staedtischer Raum","329","0.509970722508881","0.471569837555157","0.548371607462606"
"Einige Sorgen","1989","(noch) kein Abschluss","Laendlicher Raum","44","0.406189567124163","0.314825611190015","0.497553523058312"
"Einige Sorgen","1989","(noch) kein Abschluss","Staedtischer Raum","339","0.45587727541989","0.420327666935583","0.491426883904197"
"Einige Sorgen","1989","AkademikerIn","Laendlicher Raum","64","0.531953855089808","0.439543551665605","0.62436415851401"
"Einige Sorgen","1989","AkademikerIn","Staedtischer Raum","291","0.504406115212227","0.463681034830106","0.545131195594347"
"Einige Sorgen","1989","Hauptschule","Laendlicher Raum","580","0.474419519850023","0.446814927336762","0.502024112363285"
"Einige Sorgen","1989","Hauptschule","Staedtischer Raum","1912","0.454231671734815","0.439132305316874","0.469331038152756"
"Einige Sorgen","1989","Realschule","Laendlicher Raum","188","0.514994343700897","0.462932314512185","0.567056372889608"
"Einige Sorgen","1989","Realschule","Staedtischer Raum","645","0.499742973523239","0.472436846480654","0.527049100565824"
"Grosse Sorgen","1989","(Fach-)Abitur","Laendlicher Raum","31","0.267445012959558","0.177486144639147","0.357403881279969"
"Grosse Sorgen","1989","(Fach-)Abitur","Staedtischer Raum","210","0.320204202459081","0.284364833998186","0.356043570919977"
"Grosse Sorgen","1989","(noch) kein Abschluss","Laendlicher Raum","50","0.431301011269359","0.339167405572667","0.523434616966051"
"Grosse Sorgen","1989","(noch) kein Abschluss","Staedtischer Raum","251","0.328762428022721","0.295231803952045","0.362293052093397"
"Grosse Sorgen","1989","AkademikerIn","Laendlicher Raum","28","","",""
"Grosse Sorgen","1989","AkademikerIn","Staedtischer Raum","180","0.300501582913067","0.263157176633573","0.337845989192561"
"Grosse Sorgen","1989","Hauptschule","Laendlicher Raum","445","0.342924556516927","0.316683134634895","0.369165978398959"
"Grosse Sorgen","1989","Hauptschule","Staedtischer Raum","1502","0.364794585777765","0.350196458664104","0.379392712891426"
"Grosse Sorgen","1989","Realschule","Laendlicher Raum","96","0.271998184650433","0.225643279807271","0.318353089493595"
"Grosse Sorgen","1989","Realschule","Staedtischer Raum","426","0.322190848297277","0.296669684561854","0.3477120120327"
"Keine Sorgen","1989","(Fach-)Abitur","Laendlicher Raum","13","","",""
"Keine Sorgen","1989","(Fach-)Abitur","Staedtischer Raum","112","0.169825075032038","0.140981883751425","0.198668266312651"
"Keine Sorgen","1989","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Keine Sorgen","1989","(noch) kein Abschluss","Staedtischer Raum","164","0.215360296557389","0.186018927203564","0.244701665911215"
"Keine Sorgen","1989","AkademikerIn","Laendlicher Raum","20","","",""
"Keine Sorgen","1989","AkademikerIn","Staedtischer Raum","108","0.195092301874706","0.162814651273648","0.227369952475764"
"Keine Sorgen","1989","Hauptschule","Laendlicher Raum","232","0.18265592363305","0.161295995236637","0.204015852029463"
"Keine Sorgen","1989","Hauptschule","Staedtischer Raum","763","0.180973742487421","0.169298321482384","0.192649163492457"
"Keine Sorgen","1989","Realschule","Laendlicher Raum","70","0.21300747164867","0.170356475067267","0.255658468230073"
"Keine Sorgen","1989","Realschule","Staedtischer Raum","217","0.178066178179484","0.157173250348631","0.198959106010337"
"Einige Sorgen","1990","(Fach-)Abitur","Laendlicher Raum","85","0.490050987743417","0.416196690665451","0.563905284821383"
"Einige Sorgen","1990","(Fach-)Abitur","Staedtischer Raum","352","0.527591489246456","0.490368022799959","0.564814955692952"
"Einige Sorgen","1990","(noch) kein Abschluss","Laendlicher Raum","61","0.42364393748728","0.344034755003789","0.503253119970772"
"Einige Sorgen","1990","(noch) kein Abschluss","Staedtischer Raum","338","0.439071911884989","0.403218490501748","0.47492533326823"
"Einige Sorgen","1990","AkademikerIn","Laendlicher Raum","342","0.487705026532584","0.450381975102695","0.525028077962472"
"Einige Sorgen","1990","AkademikerIn","Staedtischer Raum","482","0.507582220097976","0.476233423607171","0.538931016588782"
"Einige Sorgen","1990","Hauptschule","Laendlicher Raum","991","0.443537214643027","0.42358222584294","0.463492203443115"
"Einige Sorgen","1990","Hauptschule","Staedtischer Raum","2027","0.443671909628833","0.42922028656181","0.458123532695856"
"Einige Sorgen","1990","Realschule","Laendlicher Raum","617","0.437282222599709","0.411176477740822","0.463387967458596"
"Einige Sorgen","1990","Realschule","Staedtischer Raum","853","0.507313829098212","0.483917009134178","0.530710649062246"
"Grosse Sorgen","1990","(Fach-)Abitur","Laendlicher Raum","49","0.28702807407441","0.220195196556435","0.353860951592384"
"Grosse Sorgen","1990","(Fach-)Abitur","Staedtischer Raum","178","0.222637476437289","0.191619032846995","0.253655920027583"
"Grosse Sorgen","1990","(noch) kein Abschluss","Laendlicher Raum","55","0.346711958071303","0.27003692039687","0.423386995745735"
"Grosse Sorgen","1990","(noch) kein Abschluss","Staedtischer Raum","216","0.261276634642659","0.229537112166911","0.293016157118407"
"Grosse Sorgen","1990","AkademikerIn","Laendlicher Raum","200","0.275019925047054","0.241678543218267","0.308361306875841"
"Grosse Sorgen","1990","AkademikerIn","Staedtischer Raum","252","0.225855214687176","0.199635560065446","0.252074869308905"
"Grosse Sorgen","1990","Hauptschule","Laendlicher Raum","931","0.346912654294671","0.327793701597848","0.366031606991493"
"Grosse Sorgen","1990","Hauptschule","Staedtischer Raum","1428","0.308300431299379","0.294867648788615","0.321733213810143"
"Grosse Sorgen","1990","Realschule","Laendlicher Raum","450","0.293765283765219","0.269794367926996","0.317736199603442"
"Grosse Sorgen","1990","Realschule","Staedtischer Raum","446","0.22649451625158","0.206906347320023","0.246082685183137"
"Keine Sorgen","1990","(Fach-)Abitur","Laendlicher Raum","42","0.222920938182173","0.161431603812165","0.284410272552181"
"Keine Sorgen","1990","(Fach-)Abitur","Staedtischer Raum","161","0.249771034316255","0.217495234185988","0.282046834446523"
"Keine Sorgen","1990","(noch) kein Abschluss","Laendlicher Raum","32","0.229644104441417","0.161881422114539","0.297406786768294"
"Keine Sorgen","1990","(noch) kein Abschluss","Staedtischer Raum","182","0.299651453472352","0.266555530737827","0.332747376206877"
"Keine Sorgen","1990","AkademikerIn","Laendlicher Raum","147","0.237275048420363","0.205510075281636","0.269040021559089"
"Keine Sorgen","1990","AkademikerIn","Staedtischer Raum","243","0.266562565214848","0.238836903180687","0.294288227249008"
"Keine Sorgen","1990","Hauptschule","Laendlicher Raum","459","0.209550131062302","0.193202699510476","0.225897562614128"
"Keine Sorgen","1990","Hauptschule","Staedtischer Raum","1085","0.248027659071788","0.235465301378617","0.260590016764959"
"Keine Sorgen","1990","Realschule","Laendlicher Raum","320","0.268952493635072","0.245616814310625","0.292288172959519"
"Keine Sorgen","1990","Realschule","Staedtischer Raum","455","0.266191654650208","0.245508259091304","0.286875050209112"
"Einige Sorgen","1991","(Fach-)Abitur","Laendlicher Raum","97","0.516759772617542","0.444358127333533","0.589161417901551"
"Einige Sorgen","1991","(Fach-)Abitur","Staedtischer Raum","318","0.460884195073519","0.423957876628704","0.497810513518334"
"Einige Sorgen","1991","(noch) kein Abschluss","Laendlicher Raum","66","0.463150551706795","0.384902570738181","0.541398532675409"
"Einige Sorgen","1991","(noch) kein Abschluss","Staedtischer Raum","302","0.431893255043808","0.395457975975627","0.468328534111989"
"Einige Sorgen","1991","AkademikerIn","Laendlicher Raum","359","0.497626404172844","0.460128857887886","0.535123950457802"
"Einige Sorgen","1991","AkademikerIn","Staedtischer Raum","484","0.504741680158421","0.473277769632493","0.53620559068435"
"Einige Sorgen","1991","Hauptschule","Laendlicher Raum","962","0.442200666273419","0.421841561851122","0.462559770695716"
"Einige Sorgen","1991","Hauptschule","Staedtischer Raum","1901","0.431466611277408","0.416812267821744","0.446120954733072"
"Einige Sorgen","1991","Realschule","Laendlicher Raum","658","0.472800306959643","0.446256402107728","0.499344211811559"
"Einige Sorgen","1991","Realschule","Staedtischer Raum","836","0.477499677911702","0.453976067947847","0.501023287875558"
"Grosse Sorgen","1991","(Fach-)Abitur","Laendlicher Raum","64","0.35085920545676","0.281714578912636","0.420003832000884"
"Grosse Sorgen","1991","(Fach-)Abitur","Staedtischer Raum","308","0.435036818870158","0.39831094392364","0.471762693816675"
"Grosse Sorgen","1991","(noch) kein Abschluss","Laendlicher Raum","67","0.416556091468632","0.339195088495934","0.49391709444133"
"Grosse Sorgen","1991","(noch) kein Abschluss","Staedtischer Raum","294","0.410673189851637","0.374486805488375","0.446859574214899"
"Grosse Sorgen","1991","AkademikerIn","Laendlicher Raum","254","0.387954789679036","0.351410455806307","0.424499123551764"
"Grosse Sorgen","1991","AkademikerIn","Staedtischer Raum","366","0.355588102170821","0.325463757386497","0.385712446955144"
"Grosse Sorgen","1991","Hauptschule","Laendlicher Raum","1094","0.460859462991033","0.440425847059991","0.481293078922075"
"Grosse Sorgen","1991","Hauptschule","Staedtischer Raum","1977","0.462650044467547","0.44789740617897","0.477402682756124"
"Grosse Sorgen","1991","Realschule","Laendlicher Raum","561","0.413727081225592","0.387542522815302","0.439911639635882"
"Grosse Sorgen","1991","Realschule","Staedtischer Raum","716","0.416291011835338","0.39307589601914","0.439506127651536"
"Keine Sorgen","1991","(Fach-)Abitur","Laendlicher Raum","22","","",""
"Keine Sorgen","1991","(Fach-)Abitur","Staedtischer Raum","74","0.104078986056323","0.0814577954613384","0.126700176651308"
"Keine Sorgen","1991","(noch) kein Abschluss","Laendlicher Raum","23","","",""
"Keine Sorgen","1991","(noch) kein Abschluss","Staedtischer Raum","114","0.157433555104555","0.130643744229347","0.184223365979763"
"Keine Sorgen","1991","AkademikerIn","Laendlicher Raum","70","0.11441880614812","0.090546155763483","0.138291456532757"
"Keine Sorgen","1991","AkademikerIn","Staedtischer Raum","120","0.139670217670758","0.117855650144726","0.161484785196789"
"Keine Sorgen","1991","Hauptschule","Laendlicher Raum","230","0.0969398707355483","0.0848110233830818","0.109068718088015"
"Keine Sorgen","1991","Hauptschule","Staedtischer Raum","510","0.105883344255045","0.0967794815615436","0.114987206948546"
"Keine Sorgen","1991","Realschule","Laendlicher Raum","140","0.113472611814765","0.0966098010323178","0.130335422597212"
"Keine Sorgen","1991","Realschule","Staedtischer Raum","180","0.10620931025296","0.0916991117195747","0.120719508786345"
"Einige Sorgen","1992","(Fach-)Abitur","Laendlicher Raum","95","0.562203659566699","0.49051968499345","0.633887634139947"
"Einige Sorgen","1992","(Fach-)Abitur","Staedtischer Raum","330","0.499431809197278","0.462575816937139","0.536287801457417"
"Einige Sorgen","1992","(noch) kein Abschluss","Laendlicher Raum","61","0.414771656080911","0.340048180008192","0.489495132153629"
"Einige Sorgen","1992","(noch) kein Abschluss","Staedtischer Raum","280","0.413836294483319","0.377113745593748","0.45055884337289"
"Einige Sorgen","1992","AkademikerIn","Laendlicher Raum","308","0.487089138690365","0.448182059158571","0.525996218222158"
"Einige Sorgen","1992","AkademikerIn","Staedtischer Raum","477","0.480467116353394","0.449281955468624","0.511652277238164"
"Einige Sorgen","1992","Hauptschule","Laendlicher Raum","938","0.458024257704078","0.437041960752587","0.479006554655569"
"Einige Sorgen","1992","Hauptschule","Staedtischer Raum","1845","0.447202528995983","0.432327651984753","0.462077406007213"
"Einige Sorgen","1992","Realschule","Laendlicher Raum","636","0.483874842042626","0.456874816061996","0.510874868023257"
"Einige Sorgen","1992","Realschule","Staedtischer Raum","785","0.467735479766037","0.444141542119028","0.491329417413047"
"Grosse Sorgen","1992","(Fach-)Abitur","Laendlicher Raum","65","0.328074245398317","0.260234237054404","0.395914253742229"
"Grosse Sorgen","1992","(Fach-)Abitur","Staedtischer Raum","282","0.360186813614726","0.324801024737019","0.395572602492434"
"Grosse Sorgen","1992","(noch) kein Abschluss","Laendlicher Raum","80","0.43313124089092","0.357979183961945","0.508283297819896"
"Grosse Sorgen","1992","(noch) kein Abschluss","Staedtischer Raum","305","0.428718922378604","0.391819436668972","0.465618408088237"
"Grosse Sorgen","1992","AkademikerIn","Laendlicher Raum","261","0.393286758039506","0.355263453234463","0.431310062844549"
"Grosse Sorgen","1992","AkademikerIn","Staedtischer Raum","391","0.367585680245701","0.337490997224625","0.397680363266777"
"Grosse Sorgen","1992","Hauptschule","Laendlicher Raum","1011","0.433975851082741","0.413103607864516","0.454848094300966"
"Grosse Sorgen","1992","Hauptschule","Staedtischer Raum","1911","0.433081985877522","0.41825805358423","0.447905918170815"
"Grosse Sorgen","1992","Realschule","Laendlicher Raum","554","0.410011334259106","0.383438375601858","0.436584292916354"
"Grosse Sorgen","1992","Realschule","Staedtischer Raum","740","0.408502219322141","0.38525825066389","0.431746187980393"
"Keine Sorgen","1992","(Fach-)Abitur","Laendlicher Raum","24","","",""
"Keine Sorgen","1992","(Fach-)Abitur","Staedtischer Raum","95","0.140381377187996","0.114775123655857","0.165987630720134"
"Keine Sorgen","1992","(noch) kein Abschluss","Laendlicher Raum","26","","",""
"Keine Sorgen","1992","(noch) kein Abschluss","Staedtischer Raum","106","0.157444783138077","0.13028837101605","0.184601195260103"
"Keine Sorgen","1992","AkademikerIn","Laendlicher Raum","65","0.119624103270129","0.094363315997013","0.144884890543246"
"Keine Sorgen","1992","AkademikerIn","Staedtischer Raum","118","0.151947203400905","0.129541043317782","0.174353363484028"
"Keine Sorgen","1992","Hauptschule","Laendlicher Raum","217","0.10799989121318","0.0949287659212495","0.121071016505111"
"Keine Sorgen","1992","Hauptschule","Staedtischer Raum","536","0.119715485126494","0.110003568837745","0.129427401415244"
"Keine Sorgen","1992","Realschule","Laendlicher Raum","126","0.106113823698268","0.0894740567650658","0.12275359063147"
"Keine Sorgen","1992","Realschule","Staedtischer Raum","193","0.123762300911821","0.108190398769283","0.13933420305436"
"Einige Sorgen","1993","(Fach-)Abitur","Laendlicher Raum","104","0.508807093324903","0.439522652689513","0.578091533960293"
"Einige Sorgen","1993","(Fach-)Abitur","Staedtischer Raum","310","0.458814020421541","0.422031190312629","0.495596850530453"
