"plh0187","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2007","Realschule","Ostdeutschland","629","0.343483895436336","0.321685193232149","0.365282597640523"
"Manchmal","2007","(Fach-)Abitur","Westdeutschland","602","0.313749415063546","0.293206934649766","0.334291895477325"
"Manchmal","2007","(Fach-)Abitur","Ostdeutschland","114","","",""
"Manchmal","2007","AkademikerIn","Westdeutschland","885","0.297118565695986","0.280982109146825","0.313255022245147"
"Manchmal","2007","AkademikerIn","Ostdeutschland","400","0.310410686199437","0.28524120069383","0.335580171705044"
"Oft","2007","(noch) kein Abschluss","Westdeutschland","55","0.136648206729523","0.104948467753088","0.168347945705958"
"Oft","2007","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Oft","2007","Hauptschule","Westdeutschland","690","0.120568968517251","0.112363770442711","0.12877416659179"
"Oft","2007","Hauptschule","Ostdeutschland","135","","",""
"Oft","2007","Realschule","Westdeutschland","348","0.104778818027422","0.0947224281520918","0.114835207902752"
"Oft","2007","Realschule","Ostdeutschland","179","","",""
"Oft","2007","(Fach-)Abitur","Westdeutschland","218","","",""
"Oft","2007","(Fach-)Abitur","Ostdeutschland","50","0.10388505102588","0.0736425222762257","0.134127579775534"
"Oft","2007","AkademikerIn","Westdeutschland","231","","",""
"Oft","2007","AkademikerIn","Ostdeutschland","118","","",""
"Sehr oft","2007","(noch) kein Abschluss","Westdeutschland","23","","",""
"Sehr oft","2007","(noch) kein Abschluss","Ostdeutschland","6","0.0470214289792429","0.00594076217573155","0.0881020957827542"
"Sehr oft","2007","Hauptschule","Westdeutschland","234","","",""
"Sehr oft","2007","Hauptschule","Ostdeutschland","51","0.0467459262458908","0.0351224507792374","0.0583694017125443"
"Sehr oft","2007","Realschule","Westdeutschland","127","","",""
"Sehr oft","2007","Realschule","Ostdeutschland","51","0.0377962887906699","0.0290421616493279","0.046550415932012"
"Sehr oft","2007","(Fach-)Abitur","Westdeutschland","60","0.036884914432725","0.028540736851545","0.0452290920139051"
"Sehr oft","2007","(Fach-)Abitur","Ostdeutschland","12","","",""
"Sehr oft","2007","AkademikerIn","Westdeutschland","50","0.0185283494627077","0.0137666773318349","0.0232900215935804"
"Sehr oft","2007","AkademikerIn","Ostdeutschland","36","0.0258317320608464","0.017201857205018","0.0344616069166749"
"Sehr selten","2008","(noch) kein Abschluss","Westdeutschland","97","0.220103592182433","0.181522168165777","0.258685016199089"
"Sehr selten","2008","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Sehr selten","2008","Hauptschule","Westdeutschland","1196","","",""
"Sehr selten","2008","Hauptschule","Ostdeutschland","226","","",""
"Sehr selten","2008","Realschule","Westdeutschland","735","0.207992227654503","0.194258447100326","0.22172600820868"
"Sehr selten","2008","Realschule","Ostdeutschland","326","0.189696379634037","0.171285377575943","0.208107381692131"
"Sehr selten","2008","(Fach-)Abitur","Westdeutschland","382","0.203350996517362","0.184772657279618","0.221929335755106"
"Sehr selten","2008","(Fach-)Abitur","Ostdeutschland","72","0.211769952321919","0.169798300471621","0.253741604172218"
"Sehr selten","2008","AkademikerIn","Westdeutschland","819","0.254086935052383","0.238363743124076","0.26981012698069"
"Sehr selten","2008","AkademikerIn","Ostdeutschland","236","","",""
"Selten","2008","(noch) kein Abschluss","Westdeutschland","139","","",""
"Selten","2008","(noch) kein Abschluss","Ostdeutschland","32","0.364386917473296","0.270062117508974","0.458711717437619"
"Selten","2008","Hauptschule","Westdeutschland","1810","","",""
"Selten","2008","Hauptschule","Ostdeutschland","407","0.326713483313359","0.300099409513081","0.353327557113637"
"Selten","2008","Realschule","Westdeutschland","1161","","",""
"Selten","2008","Realschule","Ostdeutschland","663","0.349981706572258","0.32758369433898","0.372379718805535"
"Selten","2008","(Fach-)Abitur","Westdeutschland","618","0.326961014369269","0.305308001980594","0.348614026757944"
"Selten","2008","(Fach-)Abitur","Ostdeutschland","128","","",""
"Selten","2008","AkademikerIn","Westdeutschland","1075","","",""
"Selten","2008","AkademikerIn","Ostdeutschland","468","0.374455625487402","0.347517554714463","0.40139369626034"
"Manchmal","2008","(noch) kein Abschluss","Westdeutschland","135","","",""
"Manchmal","2008","(noch) kein Abschluss","Ostdeutschland","31","0.32162464163108","0.230074761357145","0.413174521905016"
"Manchmal","2008","Hauptschule","Westdeutschland","1722","","",""
"Manchmal","2008","Hauptschule","Ostdeutschland","378","0.332646798129315","0.305910737512475","0.359382858746156"
"Manchmal","2008","Realschule","Westdeutschland","1009","","",""
"Manchmal","2008","Realschule","Ostdeutschland","552","0.312527721434291","0.290760856434185","0.334294586434397"
"Manchmal","2008","(Fach-)Abitur","Westdeutschland","557","0.31756552574009","0.296077457147325","0.339053594332854"
"Manchmal","2008","(Fach-)Abitur","Ostdeutschland","112","","",""
"Manchmal","2008","AkademikerIn","Westdeutschland","795","0.281388342135503","0.265147609342332","0.297629074928674"
"Manchmal","2008","AkademikerIn","Ostdeutschland","414","0.334927084223291","0.308657874134391","0.361196294312191"
"Oft","2008","(noch) kein Abschluss","Westdeutschland","55","0.115647389274116","0.085867239641284","0.145427538906948"
"Oft","2008","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Oft","2008","Hauptschule","Westdeutschland","650","0.123274017295131","0.114661340480274","0.131886694109989"
"Oft","2008","Hauptschule","Ostdeutschland","130","","",""
"Oft","2008","Realschule","Westdeutschland","357","0.114068990250813","0.103312128698792","0.124825851802835"
"Oft","2008","Realschule","Ostdeutschland","154","","",""
"Oft","2008","(Fach-)Abitur","Westdeutschland","196","","",""
"Oft","2008","(Fach-)Abitur","Ostdeutschland","40","0.146157586715702","0.109866753210734","0.18244842022067"
"Oft","2008","AkademikerIn","Westdeutschland","206","","",""
"Oft","2008","AkademikerIn","Ostdeutschland","98","0.085794981009553","0.0702069956121141","0.101382966406992"
"Sehr oft","2008","(noch) kein Abschluss","Westdeutschland","17","","",""
"Sehr oft","2008","(noch) kein Abschluss","Ostdeutschland","5","0.0230088666819429","-0.0063771699759097","0.0523949033397956"
"Sehr oft","2008","Hauptschule","Westdeutschland","219","","",""
"Sehr oft","2008","Hauptschule","Ostdeutschland","52","0.0441122182192968","0.0324599419489721","0.0557644944896214"
"Sehr oft","2008","Realschule","Westdeutschland","93","0.0283099766023387","0.022697746668196","0.0339222065364815"
"Sehr oft","2008","Realschule","Ostdeutschland","47","0.0325447962269232","0.0242122021340456","0.0408773903198007"
"Sehr oft","2008","(Fach-)Abitur","Westdeutschland","50","0.0280353976674173","0.0204158566302991","0.0356549387045354"
"Sehr oft","2008","(Fach-)Abitur","Ostdeutschland","12","","",""
"Sehr oft","2008","AkademikerIn","Westdeutschland","50","0.0229166190479149","0.0175122309683485","0.0283210071274813"
"Sehr oft","2008","AkademikerIn","Ostdeutschland","24","","",""
"Sehr selten","2009","(noch) kein Abschluss","Westdeutschland","78","0.195607609115082","0.157211871786714","0.23400334644345"
"Sehr selten","2009","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Sehr selten","2009","Hauptschule","Westdeutschland","1064","","",""
"Sehr selten","2009","Hauptschule","Ostdeutschland","211","","",""
"Sehr selten","2009","Realschule","Westdeutschland","647","0.191324372558948","0.177528968511314","0.205119776606583"
"Sehr selten","2009","Realschule","Ostdeutschland","309","0.184764183954052","0.16610541009683","0.203422957811274"
"Sehr selten","2009","(Fach-)Abitur","Westdeutschland","333","0.18332502460774","0.164666445440456","0.201983603775024"
"Sehr selten","2009","(Fach-)Abitur","Ostdeutschland","52","0.166968461241909","0.127728253481574","0.206208669002243"
"Sehr selten","2009","AkademikerIn","Westdeutschland","705","0.238456060427591","0.222727998794969","0.254184122060213"
"Sehr selten","2009","AkademikerIn","Ostdeutschland","287","","",""
"Selten","2009","(noch) kein Abschluss","Westdeutschland","126","","",""
"Selten","2009","(noch) kein Abschluss","Ostdeutschland","24","","",""
"Selten","2009","Hauptschule","Westdeutschland","1674","","",""
"Selten","2009","Hauptschule","Ostdeutschland","399","0.3407538567203","0.312883966988517","0.368623746452082"
"Selten","2009","Realschule","Westdeutschland","1055","","",""
"Selten","2009","Realschule","Ostdeutschland","619","0.348494327070575","0.325586202368812","0.371402451772338"
"Selten","2009","(Fach-)Abitur","Westdeutschland","565","0.32792330691977","0.305285277009603","0.350561336829936"
"Selten","2009","(Fach-)Abitur","Ostdeutschland","143","","",""
"Selten","2009","AkademikerIn","Westdeutschland","1068","","",""
"Selten","2009","AkademikerIn","Ostdeutschland","418","0.355926160937266","0.32885894161388","0.382993380260652"
"Manchmal","2009","(noch) kein Abschluss","Westdeutschland","132","","",""
"Manchmal","2009","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Manchmal","2009","Hauptschule","Westdeutschland","1590","","",""
"Manchmal","2009","Hauptschule","Ostdeutschland","344","0.297735328651961","0.270847442712667","0.324623214591254"
"Manchmal","2009","Realschule","Westdeutschland","972","0.310421643978212","0.294194955184366","0.326648332772058"
"Manchmal","2009","Realschule","Ostdeutschland","524","0.320210711904341","0.297780278365299","0.342641145443383"
"Manchmal","2009","(Fach-)Abitur","Westdeutschland","510","0.325924399396839","0.303321934150309","0.348526864643368"
"Manchmal","2009","(Fach-)Abitur","Ostdeutschland","109","","",""
"Manchmal","2009","AkademikerIn","Westdeutschland","778","0.280778855347733","0.26419303488606","0.297364675809406"
"Manchmal","2009","AkademikerIn","Ostdeutschland","373","0.313499932906234","0.287273762707294","0.339726103105175"
"Oft","2009","(noch) kein Abschluss","Westdeutschland","50","0.116201292492048","0.0851815403702717","0.147221044613825"
"Oft","2009","(noch) kein Abschluss","Ostdeutschland","6","0.0705349456354326","0.0113923278079945","0.129677563462871"
"Oft","2009","Hauptschule","Westdeutschland","539","0.107503534759557","0.0989629409679698","0.116044128551145"
"Oft","2009","Hauptschule","Ostdeutschland","111","","",""
"Oft","2009","Realschule","Westdeutschland","339","0.122213679849445","0.110726420838662","0.133700938860228"
"Oft","2009","Realschule","Ostdeutschland","167","","",""
"Oft","2009","(Fach-)Abitur","Westdeutschland","188","","",""
"Oft","2009","(Fach-)Abitur","Ostdeutschland","31","0.11997512514181","0.085786909587671","0.15416334069595"
"Oft","2009","AkademikerIn","Westdeutschland","226","","",""
"Oft","2009","AkademikerIn","Ostdeutschland","93","0.0826096247004256","0.0670468055219771","0.0981724438788741"
"Sehr oft","2009","(noch) kein Abschluss","Westdeutschland","24","","",""
"Sehr oft","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2009","Hauptschule","Westdeutschland","186","","",""
"Sehr oft","2009","Hauptschule","Ostdeutschland","46","0.0572359164074595","0.0435766650698536","0.0708951677450655"
"Sehr oft","2009","Realschule","Westdeutschland","110","","",""
"Sehr oft","2009","Realschule","Ostdeutschland","43","0.025542781392094","0.017957912763812","0.0331276500203759"
"Sehr oft","2009","(Fach-)Abitur","Westdeutschland","56","0.0451749102751506","0.0351598485562116","0.0551899719940896"
"Sehr oft","2009","(Fach-)Abitur","Ostdeutschland","12","","",""
"Sehr oft","2009","AkademikerIn","Westdeutschland","43","0.0186480387944796","0.0136551428375213","0.0236409347514379"
"Sehr oft","2009","AkademikerIn","Ostdeutschland","31","0.0203617380567363","0.0123774508674726","0.028346025246"
"Sehr selten","2010","(noch) kein Abschluss","Westdeutschland","86","0.207111619107325","0.16576469883142","0.248458539383231"
"Sehr selten","2010","(noch) kein Abschluss","Ostdeutschland","6","0.173753382448933","0.0605041298813213","0.287002635016545"
"Sehr selten","2010","Hauptschule","Westdeutschland","991","0.201288061665648","0.189697220995699","0.212878902335598"
"Sehr selten","2010","Hauptschule","Ostdeutschland","161","","",""
"Sehr selten","2010","Realschule","Westdeutschland","587","0.199940087828956","0.185438379045324","0.214441796612588"
"Sehr selten","2010","Realschule","Ostdeutschland","296","","",""
"Sehr selten","2010","(Fach-)Abitur","Westdeutschland","350","0.207260391169003","0.187165204825944","0.227355577512062"
"Sehr selten","2010","(Fach-)Abitur","Ostdeutschland","69","0.195968984581484","0.15346244414436","0.238475525018607"
"Sehr selten","2010","AkademikerIn","Westdeutschland","665","0.229038638628824","0.213203016152805","0.244874261104842"
"Sehr selten","2010","AkademikerIn","Ostdeutschland","230","","",""
"Selten","2010","(noch) kein Abschluss","Westdeutschland","105","","",""
"Selten","2010","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Selten","2010","Hauptschule","Westdeutschland","1470","","",""
"Selten","2010","Hauptschule","Ostdeutschland","305","0.306796958846406","0.277879737188098","0.335714180504714"
"Selten","2010","Realschule","Westdeutschland","1045","","",""
"Selten","2010","Realschule","Ostdeutschland","595","0.364203253737271","0.340091242529748","0.388315264944794"
"Selten","2010","(Fach-)Abitur","Westdeutschland","560","0.3667248907208","0.342833853483936","0.390615927957663"
"Selten","2010","(Fach-)Abitur","Ostdeutschland","116","","",""
"Selten","2010","AkademikerIn","Westdeutschland","1029","","",""
"Selten","2010","AkademikerIn","Ostdeutschland","429","0.386872482137876","0.358349271854038","0.415395692421715"
"Manchmal","2010","(noch) kein Abschluss","Westdeutschland","110","","",""
"Manchmal","2010","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Manchmal","2010","Hauptschule","Westdeutschland","1434","","",""
"Manchmal","2010","Hauptschule","Ostdeutschland","353","0.369941440587986","0.339668280408898","0.400214600767075"
"Manchmal","2010","Realschule","Westdeutschland","912","0.321709124291077","0.304771688494074","0.33864656008808"
"Manchmal","2010","Realschule","Ostdeutschland","450","0.285908559579431","0.263267702248379","0.308549416910482"
"Manchmal","2010","(Fach-)Abitur","Westdeutschland","448","0.29994347524637","0.277226271905776","0.322660678586964"
"Manchmal","2010","(Fach-)Abitur","Ostdeutschland","109","","",""
"Manchmal","2010","AkademikerIn","Westdeutschland","777","0.301189353725532","0.283900586740946","0.318478120710117"
"Manchmal","2010","AkademikerIn","Ostdeutschland","344","0.296905254859195","0.270147174861743","0.323663334856647"
"Oft","2010","(noch) kein Abschluss","Westdeutschland","51","0.130165057474652","0.0958329439329787","0.164497171016324"
"Oft","2010","(noch) kein Abschluss","Ostdeutschland","6","0.0670981568953721","-0.00768213123613892","0.141878445026883"
"Oft","2010","Hauptschule","Westdeutschland","536","0.12135716101542","0.11191764494543","0.13079667708541"
"Oft","2010","Hauptschule","Ostdeutschland","125","","",""
"Oft","2010","Realschule","Westdeutschland","294","","",""
"Oft","2010","Realschule","Ostdeutschland","147","","",""
"Oft","2010","(Fach-)Abitur","Westdeutschland","170","","",""
"Oft","2010","(Fach-)Abitur","Ostdeutschland","37","0.111774773112102","0.0780336808194856","0.145515865404719"
"Oft","2010","AkademikerIn","Westdeutschland","200","","",""
"Oft","2010","AkademikerIn","Ostdeutschland","94","0.0910988123649224","0.0742467222526223","0.107950902477223"
"Sehr oft","2010","(noch) kein Abschluss","Westdeutschland","17","","",""
"Sehr oft","2010","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Sehr oft","2010","Hauptschule","Westdeutschland","166","","",""
"Sehr oft","2010","Hauptschule","Ostdeutschland","33","0.0377965352157042","0.0258384880392744","0.0497545823921341"
"Sehr oft","2010","Realschule","Westdeutschland","84","0.0365404511820046","0.0297372755857214","0.0433436267782878"
"Sehr oft","2010","Realschule","Ostdeutschland","42","0.0335950700102919","0.0245664844249985","0.0426236555955853"
"Sehr oft","2010","(Fach-)Abitur","Westdeutschland","35","0.0276750814382761","0.0195426808382096","0.0358074820383426"
"Sehr oft","2010","(Fach-)Abitur","Ostdeutschland","4","0.0167448439347773","0.00300444456517671","0.0304852433043779"
"Sehr oft","2010","AkademikerIn","Westdeutschland","34","0.0171948811369734","0.0122959904339728","0.0220937718399741"
"Sehr oft","2010","AkademikerIn","Ostdeutschland","23","","",""
"Sehr selten","2011","(noch) kein Abschluss","Westdeutschland","94","0.212037560419939","0.175956126477865","0.248118994362014"
"Sehr selten","2011","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Sehr selten","2011","Hauptschule","Westdeutschland","1257","","",""
"Sehr selten","2011","Hauptschule","Ostdeutschland","256","","",""
"Sehr selten","2011","Realschule","Westdeutschland","666","0.178769667636704","0.166325738550666","0.191213596722742"
"Sehr selten","2011","Realschule","Ostdeutschland","365","0.184328937862898","0.166650194336149","0.202007681389647"
"Sehr selten","2011","(Fach-)Abitur","Westdeutschland","402","0.197658822135957","0.180326699309577","0.214990944962337"
"Sehr selten","2011","(Fach-)Abitur","Ostdeutschland","69","0.169012073516883","0.132513423507512","0.205510723526255"
"Sehr selten","2011","AkademikerIn","Westdeutschland","803","0.231947983884885","0.217527668210852","0.246368299558917"
"Sehr selten","2011","AkademikerIn","Ostdeutschland","283","","",""
"Selten","2011","(noch) kein Abschluss","Westdeutschland","176","","",""
"Selten","2011","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Selten","2011","Hauptschule","Westdeutschland","1817","","",""
"Selten","2011","Hauptschule","Ostdeutschland","363","0.311181242075014","0.284953542315719","0.337408941834308"
"Selten","2011","Realschule","Westdeutschland","1261","","",""
"Selten","2011","Realschule","Ostdeutschland","601","0.321831423365302","0.300531395976486","0.343131450754118"
"Selten","2011","(Fach-)Abitur","Westdeutschland","707","0.339679639919818","0.319067351151426","0.36029192868821"
"Selten","2011","(Fach-)Abitur","Ostdeutschland","164","","",""
"Selten","2011","AkademikerIn","Westdeutschland","1211","","",""
"Selten","2011","AkademikerIn","Ostdeutschland","463","0.340628277247573","0.314726288225553","0.366530266269593"
"Manchmal","2011","(noch) kein Abschluss","Westdeutschland","147","","",""
"Manchmal","2011","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Manchmal","2011","Hauptschule","Westdeutschland","1934","","",""
"Manchmal","2011","Hauptschule","Ostdeutschland","412","0.338929894424196","0.312114776381141","0.365745012467251"
"Manchmal","2011","Realschule","Westdeutschland","1205","","",""
"Manchmal","2011","Realschule","Ostdeutschland","623","0.342195326595253","0.320564026525055","0.363826626665451"
"Manchmal","2011","(Fach-)Abitur","Westdeutschland","662","0.341349789746847","0.320713037375379","0.361986542118315"
"Manchmal","2011","(Fach-)Abitur","Ostdeutschland","126","","",""
"Manchmal","2011","AkademikerIn","Westdeutschland","979","0.304933752413103","0.289204792747551","0.320662712078655"
"Manchmal","2011","AkademikerIn","Ostdeutschland","409","0.337241012496493","0.311402017854398","0.363080007138587"
"Oft","2011","(noch) kein Abschluss","Westdeutschland","57","0.118193968465977","0.0896963333623375","0.146691603569616"
"Oft","2011","(noch) kein Abschluss","Ostdeutschland","7","0.0456657316840486","-0.00469842808098288","0.0960298914490801"
"Oft","2011","Hauptschule","Westdeutschland","685","0.118556811620535","0.110307469570632","0.126806153670439"
"Oft","2011","Hauptschule","Ostdeutschland","129","","",""
"Oft","2011","Realschule","Westdeutschland","397","0.121592677852562","0.110978660202695","0.132206695502429"
"Oft","2011","Realschule","Ostdeutschland","193","","",""
"Oft","2011","(Fach-)Abitur","Westdeutschland","216","","",""
"Oft","2011","(Fach-)Abitur","Ostdeutschland","35","0.0897468988956471","0.0619106065798757","0.117583191211419"
"Oft","2011","AkademikerIn","Westdeutschland","249","","",""
"Oft","2011","AkademikerIn","Ostdeutschland","113","","",""
"Sehr oft","2011","(noch) kein Abschluss","Westdeutschland","19","","",""
"Sehr oft","2011","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Sehr oft","2011","Hauptschule","Westdeutschland","206","","",""
"Sehr oft","2011","Hauptschule","Ostdeutschland","37","0.0271385021717898","0.0179335939855309","0.0363434103580487"
"Sehr oft","2011","Realschule","Westdeutschland","113","","",""
"Sehr oft","2011","Realschule","Ostdeutschland","66","0.0374639250996195","0.0288060313156207","0.0461218188836182"
"Sehr oft","2011","(Fach-)Abitur","Westdeutschland","41","0.0163494123502287","0.0108300918056596","0.0218687328947979"
"Sehr oft","2011","(Fach-)Abitur","Ostdeutschland","11","","",""
"Sehr oft","2011","AkademikerIn","Westdeutschland","49","0.0151724255016893","0.0109961248422945","0.0193487261610841"
"Sehr oft","2011","AkademikerIn","Ostdeutschland","18","","",""
"Sehr selten","2012","(noch) kein Abschluss","Westdeutschland","104","","",""
"Sehr selten","2012","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Sehr selten","2012","Hauptschule","Westdeutschland","1228","","",""
"Sehr selten","2012","Hauptschule","Ostdeutschland","272","","",""
"Sehr selten","2012","Realschule","Westdeutschland","827","0.222023681284521","0.208507375468487","0.235539987100555"
"Sehr selten","2012","Realschule","Ostdeutschland","400","0.209915467441336","0.191133191441612","0.22869774344106"
"Sehr selten","2012","(Fach-)Abitur","Westdeutschland","453","0.224861419071902","0.206664214990322","0.243058623153481"
"Sehr selten","2012","(Fach-)Abitur","Ostdeutschland","85","0.211936123788043","0.171985987223246","0.25188626035284"
"Sehr selten","2012","AkademikerIn","Westdeutschland","905","0.264253897847997","0.249380110842452","0.279127684853542"
"Sehr selten","2012","AkademikerIn","Ostdeutschland","258","","",""
"Selten","2012","(noch) kein Abschluss","Westdeutschland","142","","",""
"Selten","2012","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Selten","2012","Hauptschule","Westdeutschland","1923","","",""
"Selten","2012","Hauptschule","Ostdeutschland","389","0.310948545985911","0.284835078241252","0.337062013730569"
"Selten","2012","Realschule","Westdeutschland","1337","","",""
"Selten","2012","Realschule","Ostdeutschland","659","0.359828858180263","0.337693565957562","0.381964150402964"
"Selten","2012","(Fach-)Abitur","Westdeutschland","712","0.347538803704785","0.326783145497833","0.368294461911737"
"Selten","2012","(Fach-)Abitur","Ostdeutschland","145","","",""
"Selten","2012","AkademikerIn","Westdeutschland","1320","","",""
"Selten","2012","AkademikerIn","Ostdeutschland","506","0.390429492188527","0.363535341406936","0.417323642970118"
"Manchmal","2012","(noch) kein Abschluss","Westdeutschland","162","","",""
"Manchmal","2012","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Manchmal","2012","Hauptschule","Westdeutschland","1767","","",""
"Manchmal","2012","Hauptschule","Ostdeutschland","382","0.328469579507675","0.301973911171838","0.354965247843512"
"Manchmal","2012","Realschule","Westdeutschland","1044","","",""
"Manchmal","2012","Realschule","Ostdeutschland","530","0.289181211810432","0.268271227646576","0.310091195974288"
"Manchmal","2012","(Fach-)Abitur","Westdeutschland","623","0.302452678030672","0.282432263273978","0.322473092787366"
"Manchmal","2012","(Fach-)Abitur","Ostdeutschland","122","","",""
"Manchmal","2012","AkademikerIn","Westdeutschland","889","0.269287778972989","0.254324444640598","0.28425111330538"
"Manchmal","2012","AkademikerIn","Ostdeutschland","380","0.296746206802861","0.271562295341996","0.321930118263725"
"Oft","2012","(noch) kein Abschluss","Westdeutschland","51","0.117786500584794","0.0888277897893958","0.146745211380192"
"Oft","2012","(noch) kein Abschluss","Ostdeutschland","6","0.0833119825993163","0.0176282012533519","0.148995763945281"
"Oft","2012","Hauptschule","Westdeutschland","613","0.113310431433911","0.105090376160616","0.121530486707206"
"Oft","2012","Hauptschule","Ostdeutschland","128","","",""
"Oft","2012","Realschule","Westdeutschland","331","0.0947277813444687","0.0852041308209873","0.10425143186795"
"Oft","2012","Realschule","Ostdeutschland","178","","",""
"Oft","2012","(Fach-)Abitur","Westdeutschland","189","","",""
"Oft","2012","(Fach-)Abitur","Ostdeutschland","47","0.133987943155289","0.100689042645615","0.167286843664962"
"Oft","2012","AkademikerIn","Westdeutschland","212","","",""
"Oft","2012","AkademikerIn","Ostdeutschland","95","0.0898123238653008","0.074050444605186","0.105574203125416"
"Sehr oft","2012","(noch) kein Abschluss","Westdeutschland","17","","",""
"Sehr oft","2012","(noch) kein Abschluss","Ostdeutschland","4","0.0287574812393262","-0.0109646827954318","0.0684796452740842"
"Sehr oft","2012","Hauptschule","Westdeutschland","181","","",""
"Sehr oft","2012","Hauptschule","Ostdeutschland","36","0.0292700712397074","0.0197606178187015","0.0387795246607134"
"Sehr oft","2012","Realschule","Westdeutschland","93","0.0247767486483729","0.0197214204912982","0.0298320768054477"
"Sehr oft","2012","Realschule","Ostdeutschland","39","0.0271826700100949","0.0196828485661675","0.0346824914540222"
"Sehr oft","2012","(Fach-)Abitur","Westdeutschland","45","0.0239637559698211","0.0172977157127334","0.0306297962269089"
"Sehr oft","2012","(Fach-)Abitur","Ostdeutschland","3","","",""
"Sehr oft","2012","AkademikerIn","Westdeutschland","50","0.014016091281017","0.0100506160248789","0.0179815665371551"
"Sehr oft","2012","AkademikerIn","Ostdeutschland","25","","",""
"Sehr selten","2013","(noch) kein Abschluss","Westdeutschland","132","","",""
"Sehr selten","2013","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Sehr selten","2013","Hauptschule","Westdeutschland","1328","","",""
"Sehr selten","2013","Hauptschule","Ostdeutschland","261","","",""
"Sehr selten","2013","Realschule","Westdeutschland","1033","","",""
"Sehr selten","2013","Realschule","Ostdeutschland","481","0.213051003461777","0.196320659619674","0.229781347303879"
"Sehr selten","2013","(Fach-)Abitur","Westdeutschland","639","0.235999348639254","0.220285450819481","0.251713246459026"
"Sehr selten","2013","(Fach-)Abitur","Ostdeutschland","111","","",""
"Sehr selten","2013","AkademikerIn","Westdeutschland","1136","","",""
"Sehr selten","2013","AkademikerIn","Ostdeutschland","323","0.232485809218325","0.210765964532831","0.254205653903818"
"Selten","2013","(noch) kein Abschluss","Westdeutschland","245","","",""
"Selten","2013","(noch) kein Abschluss","Ostdeutschland","41","0.396715502964515","0.304874734120063","0.488556271808967"
"Selten","2013","Hauptschule","Westdeutschland","2213","","",""
"Selten","2013","Hauptschule","Ostdeutschland","426","0.341686831231896","0.315488983237964","0.367884679225828"
