year,bula_h,sampreg,ple0005,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,Schleswig-Holstein,West,Strong,0.1276595744680851,43121,0.12450978624353354,0.13080936269263665
2018,Hamburg,West,Not at all,0.6186915887850467,43121,0.614107141766766,0.6232760358033275
2018,Hamburg,West,A Little,0.2635514018691589,43121,0.2593931044886499,0.26770969924966787
2018,Hamburg,West,Strong,0.11775700934579439,43121,0.11471472956239215,0.12079928912919663
2018,Lower Saxony,West,Not at all,0.5663920922570016,43121,0.5617145378573855,0.5710696466566177
2018,Lower Saxony,West,A Little,0.3186161449752883,43121,0.31421828428441617,0.3230140056661604
2018,Lower Saxony,West,Strong,0.11499176276771005,43121,0.11198070781444158,0.11800281772097851
2018,Bremen,West,Not at all,0.5457627118644067,43121,0.5410631758657702,0.5504622478630432
2018,Bremen,West,A Little,0.33220338983050846,43121,0.32775773444509526,0.33664904521592165
2018,Bremen,West,Strong,0.12203389830508475,43121,0.11894437997737684,0.12512341663279267
2018,North Rhine-Westphalia,West,Not at all,0.5530546623794212,43121,0.5483619612670692,0.5577473634917733
2018,North Rhine-Westphalia,West,A Little,0.3086816720257235,43121,0.30432147497421935,0.31304186907722764
2018,North Rhine-Westphalia,West,Strong,0.1382636655948553,43121,0.13500565197715772,0.1415216792125529
2018,Hesse,West,Not at all,0.5724568138195777,43121,0.5677872854459111,0.5771263421932443
2018,Hesse,West,A Little,0.31333973128598847,43121,0.30896158415442215,0.3177178784175548
2018,Hesse,West,Strong,0.11420345489443379,43121,0.11120140247214284,0.11720550731672473
2018,"Rhineland-Palatinate, Saarland",West,Not at all,0.5285126396237507,43121,0.5238009749344946,0.5332243043130068
2018,"Rhineland-Palatinate, Saarland",West,A Little,0.3368606701940035,43121,0.3323995984611506,0.34132174192685644
2018,"Rhineland-Palatinate, Saarland",West,Strong,0.13462669018224574,43121,0.13140503547098872,0.13784834489350276
2018,Baden-Wuerttemberg,West,Not at all,0.5644288895959274,43121,0.5597488900575058,0.569108889134349
2018,Baden-Wuerttemberg,West,A Little,0.33534839325485205,43121,0.3308922740110234,0.3398045124986807
2018,Baden-Wuerttemberg,West,Strong,0.10022271714922049,43121,0.09738830984900237,0.1030571244494386
2018,Bavaria,West,Not at all,0.5472003701989819,43121,0.542502101160883,0.5518986392370808
2018,Bavaria,West,A Little,0.3206848681166127,43121,0.3162794560434756,0.3250902801897497
2018,Bavaria,West,Strong,0.13211476168440536,43121,0.12891867549058003,0.1353108478782307
2018,Berlin,West,Not at all,0.5233918128654971,43121,0.5186776360128518,0.5281059897181424
2018,Berlin,West,A Little,0.30409356725146197,43121,0.29975155842890855,0.3084355760740154
2018,Berlin,West,Strong,0.17251461988304093,43121,0.16894842742692132,0.17608081233916054
2018,Berlin,East,Not at all,0.489749430523918,43121,0.4850310780763856,0.4944677829714504
2018,Berlin,East,A Little,0.33712984054669703,43121,0.33266789268306624,0.34159178841032783
2018,Berlin,East,Strong,0.17312072892938496,43121,0.1695495858736581,0.17669187198511183
2018,Brandenburg,East,Not at all,0.4286979627989371,43121,0.4240268510667818,0.43336907453109247
2018,Brandenburg,East,A Little,0.3826395039858282,43121,0.3780520050134637,0.3872270029581927
2018,Brandenburg,East,Strong,0.1886625332152347,43121,0.18496973773089564,0.19235532869957378
2018,Mecklenburg-Western Pomerania,East,Not at all,0.48302469135802467,43121,0.4783080676909863,0.487741315025063
2018,Mecklenburg-Western Pomerania,East,A Little,0.36574074074074076,43121,0.36119471660117425,0.37028676488030726
2018,Mecklenburg-Western Pomerania,East,Strong,0.15123456790123457,43121,0.147852899369555,0.15461623643291414
2018,Saxony,East,Not at all,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Saxony,East,A Little,0.3867816091954023,43121,0.38218484577180106,0.3913783726190035
2018,Saxony,East,Strong,0.1132183908045977,43121,0.11022765198910432,0.11620912962009107
2018,Saxony-Anhalt,East,A Little,0.4704112337011033,43121,0.46570016015985577,0.4751223072423509
2018,Saxony-Anhalt,East,Not at all,0.3881644934804413,43121,0.3835647151690542,0.3927642717918284
2018,Saxony-Anhalt,East,Strong,0.14142427281845538,43121,0.13813527988943117,0.14471326574747959
2018,Thuringa,East,Not at all,0.49614643545279385,43121,0.49142723130484156,0.5008656396007461
2018,Thuringa,East,A Little,0.36801541425818884,43121,0.3634634598132583,0.3725673687031194
2018,Thuringa,East,Strong,0.13583815028901733,43121,0.13260429870888368,0.13907200186915097
2020,Schleswig-Holstein,West,Not at all,0.5743879472693032,42741,0.5697004249347971,0.5790754696038093
2020,Schleswig-Holstein,West,A Little,0.3013182674199623,42741,0.2969682984707605,0.3056682363691641
2020,Schleswig-Holstein,West,Strong,0.12429378531073447,42741,0.12116599481977354,0.12742157580169539
2020,Hamburg,West,Not at all,0.6683168316831684,42741,0.663853217509136,0.6727804458572008
2020,Hamburg,West,A Little,0.24092409240924093,42741,0.236869787087848,0.24497839773063385
2020,Hamburg,West,Strong,0.09075907590759076,42741,0.08803563314797706,0.09348251866720446
2020,Lower Saxony,West,Not at all,0.5237929836748871,42741,0.519058076545808,0.5285278908039662
2020,Lower Saxony,West,A Little,0.3622785689475512,42741,0.3577216578105609,0.36683548008454153
2020,Lower Saxony,West,Strong,0.11392844737756165,42741,0.11091624450652077,0.11694065024860253
2020,Bremen,West,Not at all,0.5080385852090032,42741,0.5032989207009403,0.5127782497170662
2020,Bremen,West,A Little,0.40836012861736337,42741,0.4037001479516684,0.4130201092830583
2020,Bremen,West,Strong,0.08360128617363344,42741,0.08097717369302743,0.08622539865423945
2020,North Rhine-Westphalia,West,Not at all,0.5339435545385202,42741,0.5292142131445874,0.5386728959324529
2020,North Rhine-Westphalia,West,A Little,0.33897787948131197,42741,0.3344901423769113,0.3434656165857126
2020,North Rhine-Westphalia,West,Strong,0.1270785659801678,42741,0.12392096343638516,0.13023616852395048
2020,Hesse,West,Not at all,0.5489913544668588,42741,0.5442738869545279,0.5537088219791896
2020,Hesse,West,A Little,0.3463016330451489,42741,0.3417908732420655,0.3508123928482323
2020,Hesse,West,Strong,0.10470701248799232,42741,0.10180429875588734,0.10760972622009729
2020,"Rhineland-Palatinate, Saarland",West,Not at all,0.526984126984127,42741,0.5222507580480972,0.5317174959201568
2020,"Rhineland-Palatinate, Saarland",West,A Little,0.3549206349206349,42741,0.3503842914315338,0.359456978409736
2020,"Rhineland-Palatinate, Saarland",West,Strong,0.1180952380952381,42741,0.1150356654547004,0.1211548107357758
2020,Baden-Wuerttemberg,West,Not at all,0.5494058786741713,42741,0.5446887997407462,0.5541229576075964
2020,Baden-Wuerttemberg,West,A Little,0.3436522826766729,42741,0.3391497140808684,0.3481548512724774
2020,Baden-Wuerttemberg,West,Strong,0.10694183864915573,42741,0.10401197488184674,0.10987170241646471
2020,Bavaria,West,Not at all,0.5264719306252853,42741,0.521738301739987,0.5312055595105836
2020,Bavaria,West,A Little,0.3591967138293017,42741,0.35464827587993375,0.3637451517786696
2020,Bavaria,West,Strong,0.11433135554541306,42741,0.11131451717632602,0.11734819391450009
2020,Berlin,West,Not at all,0.5614849187935035,42741,0.5567806183902821,0.5661892191967248
2020,Berlin,West,A Little,0.3074245939675174,42741,0.30305001189787545,0.3117991760371594
2020,Berlin,West,Strong,0.13109048723897912,42741,0.12789080687124746,0.13429016760671078
2020,Berlin,East,Not at all,0.5284872298624754,42741,0.5237546526269627,0.5332198070979881
2020,Berlin,East,A Little,0.30648330058939094,42741,0.3021124536200483,0.3108541475587336
2020,Berlin,East,Strong,0.1650294695481336,42741,0.16151022004825666,0.16854871904801055
2020,Brandenburg,East,Not at all,0.4283231972198089,42741,0.42363187984463907,0.4330145145949787
2020,Brandenburg,East,A Little,0.41702867072111205,42741,0.4123541155810973,0.4217032258611268
2020,Brandenburg,East,Strong,0.15464813205907907,42741,0.1512202582206517,0.15807600589750645
2020,Mecklenburg-Western Pomerania,East,Not at all,0.44609665427509293,42741,0.4413840040322146,0.45080930451797124
2020,Mecklenburg-Western Pomerania,East,A Little,0.38104089219330856,42741,0.37643673117563015,0.38564505321098697
2020,Mecklenburg-Western Pomerania,East,Strong,0.17286245353159851,42741,0.16927758745491614,0.1764473196082809
2020,Saxony,East,Not at all,0.5256869772998806,42741,0.5209529597296052,0.5304209948701559
2020,Saxony,East,A Little,0.3578255675029869,42741,0.3532809648097856,0.36237017019618817
2020,Saxony,East,Strong,0.11648745519713262,42741,0.11344601227310892,0.11952889812115632
2020,Saxony-Anhalt,East,A Little,0.44834710743801653,42741,0.4436321924371477,0.4530620224388854
2020,Saxony-Anhalt,East,Not at all,0.41735537190082644,42741,0.41268029661404704,0.42203044718760585
2020,Saxony-Anhalt,East,Strong,0.13429752066115702,42741,0.13106491998075745,0.1375301213415566
2020,Thuringa,East,Not at all,0.4753593429158111,42741,0.47062482547699197,0.48009386035463025
2020,Thuringa,East,A Little,0.37679671457905545,42741,0.3722025965074681,0.3813908326506428
2020,Thuringa,East,Strong,0.14784394250513347,42741,0.14447886503276872,0.15120901997749822
