year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,male,4266,43.00215904760998,42.84938153403227,43.15493656118769,38.5,41.0,48.0,24.25,62.25,41.0,40.0,42.0
1995,female,3211,33.50803635851888,33.293814716798884,33.722258000238874,24.0,38.5,40.0,0.4,64.0,38.5,38.5,39.0
1996,male,4090,43.1089990831569,42.961519838622394,43.25647832769141,38.5,41.0,48.0,24.25,62.25,41.0,40.9875,42.0
1996,female,3115,33.42508787490759,33.21113435957005,33.639041390245126,24.0,38.5,40.0,0.5,64.0,38.5,38.5,39.0
1997,male,4036,43.58357398623743,43.430996150338224,43.73615182213664,38.5,41.0,50.0,21.25,67.25,41.0,40.0,41.5
1997,female,3054,33.78548283001317,33.56674189922809,34.004223760798254,24.0,38.5,41.0,1.0,66.5,38.5,38.5,39.0
1998,male,4413,43.212179629687846,43.06030763299858,43.36405162637711,38.5,42.0,48.5,23.5,63.5,42.0,42.0,43.0
1998,female,3318,33.784419835016976,33.5758468225958,33.99299284743815,25.0,38.0,40.0,2.5,62.5,38.0,37.5,38.0
1999,male,4384,42.81736511855591,42.660325406445594,42.97440483066623,38.5,40.5,48.0,24.25,62.25,40.5,40.0,41.0
1999,female,3440,33.06042334323979,32.84778604018763,33.27306064629195,23.113974575314135,38.0,40.0,1.0,65.32903813702879,38.0,38.0,38.5
2000,male,7373,43.446441194329374,43.33061489922484,43.56226748943391,39.5,41.0,48.0,26.75,60.75,41.0,40.0,42.0
2000,female,5873,32.76538099823929,32.59905268059661,32.93170931588197,22.0,37.5,40.0,1.0,67.0,37.5,37.0,37.5
2001,male,6713,43.2598071546235,43.13278082241919,43.38683348682781,39.0,41.0,50.0,22.5,66.5,41.0,40.0,41.5
2001,female,5510,32.849542848854185,32.67984016429483,33.01924553341354,22.0,37.5,40.0,1.0,67.0,37.5,37.0,37.5
2002,male,7022,43.28637845730037,43.16574559154938,43.407011323051364,39.0,41.5,50.0,22.5,66.5,41.5,41.0,42.0
2002,female,5912,31.890619624957278,31.72696362783707,32.05427562207748,20.0,37.0,40.0,1.0,70.0,37.0,36.5,38.0
2003,male,6628,42.83715420428271,42.71131972149767,42.96298868706776,38.5,41.0,48.0,24.25,62.25,41.0,41.0,42.0
2003,female,5695,31.630960293814827,31.463999333115307,31.797921254514346,20.0,36.0,40.0,1.0,70.0,36.0,35.0,37.0
2004,male,6325,42.533143754665915,42.40528407447121,42.66100343486062,39.0,41.0,47.5,26.25,60.25,41.0,41.0,42.0
2004,female,5497,31.826566842947074,31.65500333463617,31.998130351257977,20.0,37.0,40.0,1.0,70.0,37.0,36.5,38.0
2005,male,5922,42.8892976113077,42.75456421960767,43.02403100300772,40.0,41.0,48.0,28.0,60.0,41.0,40.0,41.0
2005,female,5251,31.928079033486693,31.753042940985228,32.10311512598816,21.0,36.5,40.0,1.0,68.5,36.5,35.5,38.0
2006,male,6225,43.13764703400062,43.00560779919902,43.269686268802225,40.0,42.0,50.0,25.0,65.0,42.0,42.0,42.0
2006,female,5591,32.16322912250608,31.992973342152066,32.3334849028601,20.0,36.0,41.0,1.0,72.5,36.0,34.5,37.0
2007,male,5917,43.24931028521343,43.11213486432852,43.38648570609835,40.0,42.0,50.0,25.0,65.0,42.0,41.5,42.0
2007,female,5346,32.22993967428584,32.053351730539156,32.40652761803252,20.0,37.0,41.0,1.0,72.5,37.0,36.4875,39.0
2008,male,5565,42.878238860596674,42.73982232674897,43.01665539444438,40.0,42.0,48.0,28.0,60.0,42.0,42.0,42.0
2008,female,5120,32.206430920804415,32.02786464877609,32.38499719283274,20.0,37.0,40.5,1.0,71.25,37.0,36.49250001907348,39.0
2009,male,5134,42.91288352821642,42.76365744721204,43.0621096092208,40.0,42.0,50.0,25.0,65.0,42.0,42.0,42.5
2009,female,4860,32.20763693329981,32.02209342614662,32.393180440453,20.5,37.0,41.0,1.0,71.75,37.0,36.0,39.0
2010,male,7113,42.377408502172415,42.24891840406616,42.50589860027867,40.0,42.0,48.0,28.0,60.0,42.0,42.0,43.0
2010,female,6483,31.691155792569123,31.529823302084253,31.852488283053994,20.0,36.0,40.34909789538107,1.0,70.87274473845268,36.0,35.0,37.0
2011,male,8317,42.95414829897171,42.83730597011984,43.070990627823576,40.0,42.0,50.0,25.0,65.0,42.0,41.5,42.0
2011,female,8293,32.826791984819224,32.68602475361933,32.96755921601912,22.0,37.5,42.0,0.5,72.0,37.5,37.0,39.0
2012,male,8083,42.29265613399991,42.17348609936078,42.411826168639045,40.0,42.0,48.0,28.0,60.0,42.0,42.0,42.0
2012,female,8222,32.349840749872534,32.2098844624726,32.48979703727247,21.755274881304715,36.5,41.0,1.0,69.86708767804294,36.5,35.0,38.0
2013,male,9184,42.10644345992971,41.99297203524458,42.21991488461484,40.0,42.0,47.5,28.75,58.75,42.0,42.0,43.0
2013,female,9389,32.06357962788423,31.931405559792204,32.19575369597626,21.0,35.0,41.0,1.0,71.0,35.0,33.0,35.0
2014,male,8093,41.395912352975714,41.277257664942226,41.5145670410092,40.0,41.0,46.0,31.0,55.0,41.0,41.0,42.0
2014,female,8324,31.744584369796318,31.60422095152674,31.884947788065894,20.0,35.0,41.0,1.0,72.5,35.0,33.0,35.0
2015,male,7970,41.37080574790274,41.25080822544823,41.490803270357254,40.0,41.0,45.0,32.5,52.5,41.0,41.0,42.0
2015,female,8089,32.077763882743845,31.93824406661131,32.21728369887638,21.0,35.0,41.0,1.0,71.0,35.0,34.0,35.0
2016,male,7173,40.99366260284574,40.86848522463387,41.118839981057604,39.0,41.0,45.0,30.0,54.0,41.0,41.0,42.0
2016,female,7608,32.07360264215953,31.930060384845913,32.21714489947314,22.0,35.0,41.0,1.0,69.5,35.0,33.9875,35.0
2017,male,8352,40.86070200420795,40.74168374883789,40.97972025957801,39.0,40.0,45.0,30.0,54.0,40.0,39.0,40.0
2017,female,8535,31.832021601250382,31.697207668719418,31.966835533781346,22.0,35.0,40.0,0.6,67.0,35.0,34.0,35.0
2018,male,8336,40.484351719759296,40.36466641410387,40.60403702541472,39.0,40.0,45.0,30.0,54.0,40.0,39.0,40.0
2018,female,8265,31.947594751109083,31.813746498959826,32.08144300325834,22.0,35.0,40.0,0.4,67.0,35.0,34.0,35.0
2019,male,9034,40.769805570610465,40.656823475640294,40.882787665580636,39.0,40.0,45.0,30.0,54.0,40.0,39.0,40.0
2019,female,8304,32.34284781834985,32.210505345675365,32.47519029102434,23.0,35.0,40.0,1.0,65.5,35.0,33.0,35.0
2020,male,9133,40.11127479652625,40.00280694677355,40.21974264627895,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
2020,female,8222,32.27085760309391,32.14261188976615,32.399103316421666,24.0,35.0,40.0,0.0,64.0,35.0,34.0,35.0
2021,male,5998,39.88387918513664,39.7354863084037,40.032272061869584,38.5,40.0,45.0,28.75,54.75,40.0,39.0,40.0
2021,female,5617,32.171841355387414,32.003183999225826,32.340498711549,22.0,35.0,41.0,0.0,69.5,35.0,33.0,35.0
