year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,5th Quintile,5487,3.789758476496507,3.7741528713642203,3.805364081628794,3.0,3.6666667461395264,4.666666507720947,1.0,7.0,3.6666667,3.6666667461395264,3.6666667461395264
2006,1st Quintile,,,,,,,,,,,,
2006,2nd Quintile,,,,,,,,,,,,
2006,3rd Quintile,,,,,,,,,,,,
2006,4th Quintile,,,,,,,,,,,,
2006,5th Quintile,,,,,,,,,,,,
2007,1st Quintile,,,,,,,,,,,,
2007,2nd Quintile,,,,,,,,,,,,
2007,3rd Quintile,,,,,,,,,,,,
2007,4th Quintile,,,,,,,,,,,,
2007,5th Quintile,,,,,,,,,,,,
2008,1st Quintile,,,,,,,,,,,,
2008,2nd Quintile,,,,,,,,,,,,
2008,3rd Quintile,,,,,,,,,,,,
2008,4th Quintile,,,,,,,,,,,,
2008,5th Quintile,,,,,,,,,,,,
2009,1st Quintile,1642,4.035340337986405,4.005614043653747,4.065066632319063,3.3333332538604736,4.0,5.0,1.0,7.0,4.0,4.0,4.0
2009,2nd Quintile,2385,3.977610569685143,3.953110117862777,4.002111021507509,3.0,4.0,4.666666507720947,1.0,7.0,4.0,4.0,4.0
2009,3rd Quintile,3544,3.9467929033016618,3.9276904062333875,3.965895400369936,3.0,4.0,4.666666507720947,1.0,7.0,4.0,4.0,4.0
2009,4th Quintile,4503,3.8134986858448494,3.7962006699220625,3.8307967017676363,3.0,3.6666667461395264,4.666666507720947,1.0,7.0,3.6666667,3.3333334922790527,3.6666667461395264
2009,5th Quintile,5729,3.707724734225905,3.6926437313162626,3.722805737135548,3.0,3.6666667461395264,4.666666507720947,1.0,7.0,3.6666667,3.6666667461395264,3.6666667461395264
2010,1st Quintile,,,,,,,,,,,,
2010,2nd Quintile,,,,,,,,,,,,
2010,3rd Quintile,,,,,,,,,,,,
2010,4th Quintile,,,,,,,,,,,,
2010,5th Quintile,,,,,,,,,,,,
2011,1st Quintile,,,,,,,,,,,,
2011,2nd Quintile,,,,,,,,,,,,
2011,3rd Quintile,,,,,,,,,,,,
2011,4th Quintile,,,,,,,,,,,,
2011,5th Quintile,,,,,,,,,,,,
2012,1st Quintile,1015,4.234417289054886,4.195813390853085,4.2730211872566874,3.3333332538604736,4.333333492279053,5.0,1.0,7.0,4.3333335,4.333333492279053,4.6666669845581055
2012,2nd Quintile,1742,4.050765233538068,4.022304225549273,4.079226241526864,3.3333332538604736,4.0,5.0,1.0,7.0,4.0,4.0,4.0
2012,3rd Quintile,1683,3.9143205941016874,3.886013383307614,3.942627804895761,3.0,4.0,4.666666507720947,1.0,7.0,4.0,4.0,4.0083333313465115
2012,4th Quintile,1498,3.7740266826046542,3.743552087806587,3.8045012774027214,3.0,3.6666667461395264,4.666666507720947,1.0,7.0,3.6666667,3.3333334922790527,3.6666667461395264
2012,5th Quintile,1168,3.6647498601995223,3.6302994304866694,3.6992002899123753,2.6666667461395264,3.6666667461395264,4.333333492279053,1.0,6.833333611488342,3.6666667,3.6666667461395264,4.000000238418579
2013,1st Quintile,1410,4.04026549510467,4.007391356104627,4.073139634104713,3.0,4.0,5.0,1.0,7.0,4.0,3.6666665077209473,4.0
2013,2nd Quintile,2130,3.926517184835012,3.9011470237155232,3.951887345954501,3.0,4.0,4.666666507720947,1.0,7.0,4.0,4.0,4.333333253860474
2013,3rd Quintile,3464,3.8217207279967274,3.8020031780011796,3.841438277992275,3.0,3.6666667461395264,4.666666507720947,1.0,7.0,3.6666667,3.3333334922790527,3.6666667461395264
2013,4th Quintile,4851,3.7453775051863656,3.728889889958038,3.761865120414693,3.0,3.6666667461395264,4.666666507720947,1.0,7.0,3.6666667,3.6666667461395264,3.6666667461395264
2013,5th Quintile,6829,3.6324087773862477,3.6185441575107395,3.646273397261756,2.6666667461395264,3.6666667461395264,4.333333492279053,1.0,6.833333611488342,3.6666667,3.6666667461395264,3.6666667461395264
2014,1st Quintile,,,,,,,,,,,,
2014,2nd Quintile,,,,,,,,,,,,
2014,3rd Quintile,,,,,,,,,,,,
2014,4th Quintile,,,,,,,,,,,,
2014,5th Quintile,,,,,,,,,,,,
2015,1st Quintile,,,,,,,,,,,,
2015,2nd Quintile,,,,,,,,,,,,
2015,3rd Quintile,,,,,,,,,,,,
2015,4th Quintile,,,,,,,,,,,,
2015,5th Quintile,,,,,,,,,,,,
2016,1st Quintile,,,,,,,,,,,,
2016,2nd Quintile,,,,,,,,,,,,
2016,3rd Quintile,,,,,,,,,,,,
2016,4th Quintile,,,,,,,,,,,,
2016,5th Quintile,,,,,,,,,,,,
2017,1st Quintile,3037,4.077646413443907,4.056029531556745,4.0992632953310695,3.3333332538604736,4.0,5.0,1.0,7.0,4.0,4.0,4.0
2017,2nd Quintile,2919,4.032422021775658,4.010464190514832,4.054379853036484,3.0,4.0,5.0,1.0,7.0,4.0,4.0,4.0
2017,3rd Quintile,4062,3.8845982250288054,3.8660504029622467,3.903146047095364,3.0,4.0,4.666666507720947,1.0,7.0,4.0,4.0,4.333333253860474
2017,4th Quintile,5671,3.8564492155931327,3.8409007284255736,3.8719977027606918,3.0,4.0,4.666666507720947,1.0,7.0,4.0,4.0,4.333333253860474
2017,5th Quintile,8718,3.6798094690950576,3.667521267251548,3.6920976709385673,2.6666667461395264,3.6666667461395264,4.666666507720947,1.0,7.0,3.6666667,3.6666667461395264,3.6666667461395264
2018,1st Quintile,,,,,,,,,,,,
2018,2nd Quintile,,,,,,,,,,,,
2018,3rd Quintile,,,,,,,,,,,,
2018,4th Quintile,,,,,,,,,,,,
2018,5th Quintile,,,,,,,,,,,,
2019,1st Quintile,1392,3.887024951532981,3.8522868352862654,3.921763067779697,3.0,4.0,4.666666507720947,1.0,7.0,4.0,4.0,4.333333253860474
2019,2nd Quintile,2155,3.868611299049241,3.8417625197460294,3.8954600783524524,3.0,4.0,4.666666507720947,1.0,7.0,4.0,4.0,4.333333253860474
2019,3rd Quintile,3448,3.665523776650352,3.6452149600107453,3.6858325932899585,2.6666667461395264,3.6666667461395264,4.633624635790133,1.0,7.0,3.6666667,3.6666667461395264,3.6666667461395264
2019,4th Quintile,5534,3.645186804920293,3.629367180436359,3.661006429404227,2.6666667461395264,3.6666667461395264,4.333333492279053,1.0,6.833333611488342,3.6666667,3.6666667461395264,3.6666667461395264
2019,5th Quintile,10027,3.478898316861712,3.467220916050122,3.490575717673302,2.6666667461395264,3.3333332538604736,4.333333492279053,1.0,6.833333611488342,3.3333333,2.999999761581421,3.3333332538604736
2020,1st Quintile,,,,,,,,,,,,
2020,2nd Quintile,,,,,,,,,,,,
2020,3rd Quintile,,,,,,,,,,,,
2020,4th Quintile,,,,,,,,,,,,
2020,5th Quintile,,,,,,,,,,,,
2021,1st Quintile,,,,,,,,,,,,
2021,2nd Quintile,,,,,,,,,,,,
2021,3rd Quintile,,,,,,,,,,,,
2021,4th Quintile,,,,,,,,,,,,
2021,5th Quintile,,,,,,,,,,,,
