"year","bildungsniveau","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Realschule","weiblich","4","3.83","2956","2.33","3","4.67","5.67","7","3.96","4.04","1","7","4","4"
"2014","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2014","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2014","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2014","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2014","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2014","Realschule","maennlich","","","","","","","","","","","","","",""
"2014","Realschule","weiblich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2015","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2015","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2015","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2015","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2015","Realschule","maennlich","","","","","","","","","","","","","",""
"2015","Realschule","weiblich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2016","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2016","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2016","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2016","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2016","Realschule","maennlich","","","","","","","","","","","","","",""
"2016","Realschule","weiblich","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","maennlich","3.55","3.58","1996","2","2.67","4.33","5","6.33","3.5","3.6","1","7","3.33333325386047","3.66666674613953"
"2017","(Fach-)Abitur","weiblich","4.05","3.83","2524","2.33","3.33","5","5.67","6.67","4","4.1","1","7","4","4"
"2017","(noch) kein Abschluss","maennlich","3.64","3.5","830","2.33","2.67","4.33","5.33","6.33","3.56","3.72","1","7","3.33333325386047","3.66666674613953"
"2017","(noch) kein Abschluss","weiblich","4.37","4.17","822","2.67","3.67","5.33","6","7","4.28","4.46","1","7","4","4.33333349227905"
"2017","AkademikerIn","maennlich","3.38","3.17","3527","2","2.33","4.33","5","6.33","3.34","3.42","1","7","3.33333325386047","3.33333325386047"
"2017","AkademikerIn","weiblich","3.88","3.83","3400","2.33","3","4.67","5.67","6.67","3.84","3.92","1","7","3.66666674613953","4"
"2017","Hauptschule","maennlich","3.69","3.58","3853","2","3","4.33","5.33","6.67","3.65","3.73","1","7","3.66666674613953","3.66666674613953"
"2017","Hauptschule","weiblich","4.09","3.83","3761","2.67","3.33","5","5.67","7","4.05","4.13","1","7","4","4.33333349227905"
"2017","Realschule","maennlich","3.59","3.58","2814","2","2.67","4.33","5","6.33","3.55","3.63","1","7","3.33333325386047","3.66666674613953"
"2017","Realschule","weiblich","4.11","3.83","4127","2.33","3.33","5","5.67","7","4.07","4.15","1","7","4","4"
"2018","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2018","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2018","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2018","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2018","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2018","Realschule","maennlich","","","","","","","","","","","","","",""
"2018","Realschule","weiblich","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","maennlich","3.37","3.17","1821","1.67","2.33","4.33","5","6","3.32","3.42","1","7","3","3.33333325386047"
"2019","(Fach-)Abitur","weiblich","3.8","3.5","2333","2.33","3","4.67","5.33","6.67","3.75","3.85","1","7","3.66666674613953","4"
"2019","(noch) kein Abschluss","maennlich","3.53","3.17","370","2","2.67","4.33","5","6.33","3.4","3.66","1","7","3.33333325386047","3.66666674613953"
"2019","(noch) kein Abschluss","weiblich","4.23","4.17","407","2.67","3.33","5","6","7","4.1","4.36","1","7","4","4.33333349227905"
"2019","AkademikerIn","maennlich","3.2","2.83","3677","1.67","2.33","4","5","6.33","3.16","3.24","1","7","3","3"
"2019","AkademikerIn","weiblich","3.68","3.58","3358","2","2.67","4.67","5.33","6.67","3.64","3.72","1","7","3.66666674613953","3.66666674613953"
"2019","Hauptschule","maennlich","3.46","3.17","3170","1.67","2.67","4.33","5","6.67","3.42","3.5","1","7","3.33333325386047","3.33333325386047"
"2019","Hauptschule","weiblich","3.9","3.83","3030","2.33","3","4.67","5.67","7","3.85","3.95","1","7","4","4"
"2019","Realschule","maennlich","3.35","3.17","2825","2","2.33","4","4.67","6.33","3.31","3.39","1","7","3.33333325386047","3.33333325386047"
"2019","Realschule","weiblich","3.87","3.83","3922","2.33","3","4.67","5.67","7","3.83","3.91","1","7","3.66666674613953","4"
