year,bula_h,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,Berlin,Owner,,,,,,,,,,,,
1990,Berlin,Tenant,,,,,,,,,,,,
1990,Brandenburg,Owner,,,,,,,,,,,,
1990,Brandenburg,Tenant,,,,,,,,,,,,
1990,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1990,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1990,Saxony,Owner,,,,,,,,,,,,
1990,Saxony,Tenant,,,,,,,,,,,,
1990,Saxony-Anhalt,Owner,,,,,,,,,,,,
1990,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1990,Thuringa,Owner,,,,,,,,,,,,
1990,Thuringa,Tenant,,,,,,,,,,,,
1991,Schleswig-Holstein,Owner,,,,,,,,,,,,
1991,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1991,Hamburg,Owner,,,,,,,,,,,,
1991,Hamburg,Tenant,,,,,,,,,,,,
1991,Lower Saxony,Owner,,,,,,,,,,,,
1991,Lower Saxony,Tenant,,,,,,,,,,,,
1991,Bremen,Owner,,,,,,,,,,,,
1991,Bremen,Tenant,,,,,,,,,,,,
1991,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1991,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1991,Hesse,Owner,,,,,,,,,,,,
1991,Hesse,Tenant,,,,,,,,,,,,
1991,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1991,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1991,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1991,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1991,Bavaria,Owner,,,,,,,,,,,,
1991,Bavaria,Tenant,,,,,,,,,,,,
1991,Berlin,Owner,,,,,,,,,,,,
1991,Berlin,Tenant,,,,,,,,,,,,
1991,Brandenburg,Owner,,,,,,,,,,,,
1991,Brandenburg,Tenant,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1991,Saxony,Owner,,,,,,,,,,,,
1991,Saxony,Tenant,,,,,,,,,,,,
1991,Saxony-Anhalt,Owner,,,,,,,,,,,,
1991,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1991,Thuringa,Owner,,,,,,,,,,,,
1991,Thuringa,Tenant,,,,,,,,,,,,
1992,Schleswig-Holstein,Owner,,,,,,,,,,,,
1992,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1992,Hamburg,Owner,,,,,,,,,,,,
1992,Hamburg,Tenant,,,,,,,,,,,,
1992,Lower Saxony,Owner,,,,,,,,,,,,
1992,Lower Saxony,Tenant,,,,,,,,,,,,
1992,Bremen,Owner,,,,,,,,,,,,
1992,Bremen,Tenant,,,,,,,,,,,,
1992,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1992,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1992,Hesse,Owner,,,,,,,,,,,,
1992,Hesse,Tenant,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1992,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1992,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1992,Bavaria,Owner,,,,,,,,,,,,
1992,Bavaria,Tenant,,,,,,,,,,,,
1992,Berlin,Owner,,,,,,,,,,,,
1992,Berlin,Tenant,,,,,,,,,,,,
1992,Brandenburg,Owner,,,,,,,,,,,,
1992,Brandenburg,Tenant,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1992,Saxony,Owner,,,,,,,,,,,,
1992,Saxony,Tenant,,,,,,,,,,,,
1992,Saxony-Anhalt,Owner,,,,,,,,,,,,
1992,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1992,Thuringa,Owner,,,,,,,,,,,,
1992,Thuringa,Tenant,,,,,,,,,,,,
1993,Schleswig-Holstein,Owner,,,,,,,,,,,,
1993,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1993,Hamburg,Owner,,,,,,,,,,,,
1993,Hamburg,Tenant,,,,,,,,,,,,
1993,Lower Saxony,Owner,,,,,,,,,,,,
1993,Lower Saxony,Tenant,,,,,,,,,,,,
1993,Bremen,Owner,,,,,,,,,,,,
1993,Bremen,Tenant,,,,,,,,,,,,
1993,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1993,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1993,Hesse,Owner,,,,,,,,,,,,
1993,Hesse,Tenant,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1993,Bavaria,Owner,,,,,,,,,,,,
1993,Bavaria,Tenant,,,,,,,,,,,,
1993,Berlin,Owner,,,,,,,,,,,,
1993,Berlin,Tenant,,,,,,,,,,,,
1993,Brandenburg,Owner,,,,,,,,,,,,
1993,Brandenburg,Tenant,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1993,Saxony,Owner,,,,,,,,,,,,
1993,Saxony,Tenant,,,,,,,,,,,,
1993,Saxony-Anhalt,Owner,,,,,,,,,,,,
1993,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1993,Thuringa,Owner,,,,,,,,,,,,
1993,Thuringa,Tenant,,,,,,,,,,,,
1994,Schleswig-Holstein,Owner,,,,,,,,,,,,
1994,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1994,Hamburg,Owner,,,,,,,,,,,,
1994,Hamburg,Tenant,,,,,,,,,,,,
1994,Lower Saxony,Owner,,,,,,,,,,,,
1994,Lower Saxony,Tenant,,,,,,,,,,,,
1994,Bremen,Owner,,,,,,,,,,,,
1994,Bremen,Tenant,,,,,,,,,,,,
1994,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1994,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1994,Hesse,Owner,,,,,,,,,,,,
1994,Hesse,Tenant,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1994,Bavaria,Owner,,,,,,,,,,,,
1994,Bavaria,Tenant,,,,,,,,,,,,
1994,Berlin,Owner,,,,,,,,,,,,
1994,Berlin,Tenant,,,,,,,,,,,,
1994,Brandenburg,Owner,,,,,,,,,,,,
1994,Brandenburg,Tenant,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1994,Saxony,Owner,,,,,,,,,,,,
1994,Saxony,Tenant,,,,,,,,,,,,
1994,Saxony-Anhalt,Owner,,,,,,,,,,,,
1994,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1994,Thuringa,Owner,,,,,,,,,,,,
1994,Thuringa,Tenant,,,,,,,,,,,,
1995,Schleswig-Holstein,Owner,,,,,,,,,,,,
1995,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1995,Hamburg,Owner,,,,,,,,,,,,
1995,Hamburg,Tenant,,,,,,,,,,,,
1995,Lower Saxony,Owner,,,,,,,,,,,,
1995,Lower Saxony,Tenant,,,,,,,,,,,,
1995,Bremen,Owner,,,,,,,,,,,,
1995,Bremen,Tenant,,,,,,,,,,,,
1995,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1995,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1995,Hesse,Owner,,,,,,,,,,,,
1995,Hesse,Tenant,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1995,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1995,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1995,Bavaria,Owner,,,,,,,,,,,,
1995,Bavaria,Tenant,,,,,,,,,,,,
1995,Berlin,Owner,,,,,,,,,,,,
1995,Berlin,Tenant,,,,,,,,,,,,
1995,Brandenburg,Owner,,,,,,,,,,,,
1995,Brandenburg,Tenant,,,,,,,,,,,,
1995,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1995,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1995,Saxony,Owner,,,,,,,,,,,,
1995,Saxony,Tenant,,,,,,,,,,,,
1995,Saxony-Anhalt,Owner,,,,,,,,,,,,
1995,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1995,Thuringa,Owner,,,,,,,,,,,,
1995,Thuringa,Tenant,,,,,,,,,,,,
1996,Schleswig-Holstein,Owner,,,,,,,,,,,,
1996,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1996,Hamburg,Owner,,,,,,,,,,,,
1996,Hamburg,Tenant,,,,,,,,,,,,
1996,Lower Saxony,Owner,,,,,,,,,,,,
1996,Lower Saxony,Tenant,,,,,,,,,,,,
1996,Bremen,Owner,,,,,,,,,,,,
1996,Bremen,Tenant,,,,,,,,,,,,
1996,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1996,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1996,Hesse,Owner,,,,,,,,,,,,
1996,Hesse,Tenant,,,,,,,,,,,,
1996,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1996,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1996,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1996,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1996,Bavaria,Owner,,,,,,,,,,,,
1996,Bavaria,Tenant,,,,,,,,,,,,
1996,Berlin,Owner,,,,,,,,,,,,
1996,Berlin,Tenant,,,,,,,,,,,,
1996,Brandenburg,Owner,,,,,,,,,,,,
1996,Brandenburg,Tenant,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1996,Saxony,Owner,,,,,,,,,,,,
1996,Saxony,Tenant,,,,,,,,,,,,
1996,Saxony-Anhalt,Owner,,,,,,,,,,,,
1996,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1996,Thuringa,Owner,,,,,,,,,,,,
1996,Thuringa,Tenant,,,,,,,,,,,,
1997,Schleswig-Holstein,Owner,,,,,,,,,,,,
1997,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1997,Hamburg,Owner,,,,,,,,,,,,
1997,Hamburg,Tenant,,,,,,,,,,,,
1997,Lower Saxony,Owner,,,,,,,,,,,,
1997,Lower Saxony,Tenant,,,,,,,,,,,,
1997,Bremen,Owner,,,,,,,,,,,,
1997,Bremen,Tenant,,,,,,,,,,,,
1997,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1997,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1997,Hesse,Owner,,,,,,,,,,,,
1997,Hesse,Tenant,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1997,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1997,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1997,Bavaria,Owner,,,,,,,,,,,,
1997,Bavaria,Tenant,,,,,,,,,,,,
1997,Berlin,Owner,,,,,,,,,,,,
1997,Berlin,Tenant,,,,,,,,,,,,
1997,Brandenburg,Owner,,,,,,,,,,,,
1997,Brandenburg,Tenant,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1997,Saxony,Owner,,,,,,,,,,,,
1997,Saxony,Tenant,,,,,,,,,,,,
1997,Saxony-Anhalt,Owner,,,,,,,,,,,,
1997,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1997,Thuringa,Owner,,,,,,,,,,,,
1997,Thuringa,Tenant,,,,,,,,,,,,
1998,Schleswig-Holstein,Owner,,,,,,,,,,,,
1998,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1998,Hamburg,Owner,,,,,,,,,,,,
1998,Hamburg,Tenant,,,,,,,,,,,,
1998,Lower Saxony,Owner,,,,,,,,,,,,
1998,Lower Saxony,Tenant,,,,,,,,,,,,
1998,Bremen,Owner,,,,,,,,,,,,
1998,Bremen,Tenant,,,,,,,,,,,,
1998,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1998,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1998,Hesse,Owner,,,,,,,,,,,,
1998,Hesse,Tenant,,,,,,,,,,,,
1998,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1998,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1998,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1998,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1998,Bavaria,Owner,,,,,,,,,,,,
1998,Bavaria,Tenant,,,,,,,,,,,,
1998,Berlin,Owner,,,,,,,,,,,,
1998,Berlin,Tenant,,,,,,,,,,,,
1998,Brandenburg,Owner,,,,,,,,,,,,
1998,Brandenburg,Tenant,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1998,Saxony,Owner,,,,,,,,,,,,
1998,Saxony,Tenant,,,,,,,,,,,,
1998,Saxony-Anhalt,Owner,,,,,,,,,,,,
1998,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1998,Thuringa,Owner,,,,,,,,,,,,
1998,Thuringa,Tenant,,,,,,,,,,,,
1999,Schleswig-Holstein,Owner,,,,,,,,,,,,
1999,Schleswig-Holstein,Tenant,,,,,,,,,,,,
1999,Hamburg,Owner,,,,,,,,,,,,
1999,Hamburg,Tenant,,,,,,,,,,,,
1999,Lower Saxony,Owner,,,,,,,,,,,,
1999,Lower Saxony,Tenant,,,,,,,,,,,,
1999,Bremen,Owner,,,,,,,,,,,,
1999,Bremen,Tenant,,,,,,,,,,,,
1999,North Rhine-Westphalia,Owner,,,,,,,,,,,,
1999,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
1999,Hesse,Owner,,,,,,,,,,,,
1999,Hesse,Tenant,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
1999,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
1999,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
1999,Bavaria,Owner,,,,,,,,,,,,
1999,Bavaria,Tenant,,,,,,,,,,,,
1999,Berlin,Owner,,,,,,,,,,,,
1999,Berlin,Tenant,,,,,,,,,,,,
1999,Brandenburg,Owner,,,,,,,,,,,,
1999,Brandenburg,Tenant,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
1999,Saxony,Owner,,,,,,,,,,,,
1999,Saxony,Tenant,,,,,,,,,,,,
1999,Saxony-Anhalt,Owner,,,,,,,,,,,,
1999,Saxony-Anhalt,Tenant,,,,,,,,,,,,
1999,Thuringa,Owner,,,,,,,,,,,,
1999,Thuringa,Tenant,,,,,,,,,,,,
2000,Schleswig-Holstein,Owner,,,,,,,,,,,,
2000,Schleswig-Holstein,Tenant,,,,,,,,,,,,
2000,Hamburg,Owner,,,,,,,,,,,,
2000,Hamburg,Tenant,,,,,,,,,,,,
2000,Lower Saxony,Owner,,,,,,,,,,,,
2000,Lower Saxony,Tenant,,,,,,,,,,,,
2000,Bremen,Owner,,,,,,,,,,,,
2000,Bremen,Tenant,,,,,,,,,,,,
2000,North Rhine-Westphalia,Owner,,,,,,,,,,,,
2000,North Rhine-Westphalia,Tenant,,,,,,,,,,,,
2000,Hesse,Owner,,,,,,,,,,,,
2000,Hesse,Tenant,,,,,,,,,,,,
2000,"Rhineland-Palatinate, Saarland",Owner,,,,,,,,,,,,
2000,"Rhineland-Palatinate, Saarland",Tenant,,,,,,,,,,,,
2000,Baden-Wuerttemberg,Owner,,,,,,,,,,,,
2000,Baden-Wuerttemberg,Tenant,,,,,,,,,,,,
2000,Bavaria,Owner,,,,,,,,,,,,
2000,Bavaria,Tenant,,,,,,,,,,,,
2000,Berlin,Owner,,,,,,,,,,,,
2000,Berlin,Tenant,,,,,,,,,,,,
2000,Brandenburg,Owner,,,,,,,,,,,,
2000,Brandenburg,Tenant,,,,,,,,,,,,
2000,Mecklenburg-Western Pomerania,Owner,,,,,,,,,,,,
2000,Mecklenburg-Western Pomerania,Tenant,,,,,,,,,,,,
2000,Saxony,Owner,,,,,,,,,,,,
2000,Saxony,Tenant,,,,,,,,,,,,
2000,Saxony-Anhalt,Owner,,,,,,,,,,,,
2000,Saxony-Anhalt,Tenant,,,,,,,,,,,,
2000,Thuringa,Owner,,,,,,,,,,,,
2000,Thuringa,Tenant,,,,,,,,,,,,
2001,Schleswig-Holstein,Owner,209,3.6539097266743665,3.5538457838431214,3.7539736695056116,2.0,4.0,5.0,1.0,7.0,4.0,4.0,5.0
2001,Schleswig-Holstein,Tenant,153,2.7769901916820308,2.6761696896889284,2.877810693675133,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0
2001,Hamburg,Owner,37,5.138640737828205,4.922611772845876,5.354669702810535,4.697679864147441,5.0,6.0,2.7441996603686016,7.0,5.0,4.0,5.0
2001,Hamburg,Tenant,143,3.736309248104464,3.6206523553228376,3.8519661408860904,3.0,4.0,5.0,1.0,7.0,4.0,4.0,5.0
2001,Lower Saxony,Owner,520,3.7636674936817798,3.6989835907621766,3.828351396601383,2.0,4.0,5.0,1.0,7.0,4.0,4.0,5.0
2001,Lower Saxony,Tenant,437,3.252754545813662,3.1791615944511196,3.326347497176205,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
2001,Bremen,Owner,37,3.962465320870142,3.7071544712231774,4.217776170517107,2.0,4.0,5.0,1.0,7.0,4.0,3.0,5.0
2001,Bremen,Tenant,60,2.7321637647139507,2.547482624277855,2.9168449051500462,2.0,2.0,3.8826140832982245,1.0,6.0,2.0,1.0,2.0
2001,North Rhine-Westphalia,Owner,1044,3.9844042007408262,3.939772258386618,4.029036143095035,3.0,4.0,5.0,1.0,7.0,4.0,4.0,4.0
2001,North Rhine-Westphalia,Tenant,1432,2.9543674311355925,2.9193721569019377,2.9893627053692473,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
2001,Hesse,Owner,357,3.6733026689065595,3.5914418019699763,3.7551635358431428,2.0,4.0,5.0,1.0,7.0,4.0,4.0,5.0
2001,Hesse,Tenant,419,3.07782593000334,3.001211403338145,3.1544404566685347,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
2001,"Rhineland-Palatinate, Saarland",Owner,410,3.5506583495994777,3.4797120236882098,3.6216046755107456,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0
