"plh0194","year","bildungsniveau","n","percent","lower_confidence","upper_confidence","NA"
"Lehne voll ab","2004","(Fach-)Abitur","","","","",""
"Lehne voll ab","2004","AkademikerIn","","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2005","Hauptschule","","","","",""
"Stimme voll zu","2005","Realschule","","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","","","","",""
"Stimme voll zu","2005","AkademikerIn","","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2005","Hauptschule","","","","",""
"Stimme eher zu","2005","Realschule","","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","","","","",""
"Stimme eher zu","2005","AkademikerIn","","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2005","Hauptschule","","","","",""
"Lehne eher ab","2005","Realschule","","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","","","","",""
"Lehne eher ab","2005","AkademikerIn","","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2005","Hauptschule","","","","",""
"Lehne voll ab","2005","Realschule","","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","","","","",""
"Lehne voll ab","2005","AkademikerIn","","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2006","Hauptschule","","","","",""
"Stimme voll zu","2006","Realschule","","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","","","","",""
"Stimme voll zu","2006","AkademikerIn","","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2006","Hauptschule","","","","",""
"Stimme eher zu","2006","Realschule","","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","","","","",""
"Stimme eher zu","2006","AkademikerIn","","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2006","Hauptschule","","","","",""
"Lehne eher ab","2006","Realschule","","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","","","","",""
"Lehne eher ab","2006","AkademikerIn","","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2006","Hauptschule","","","","",""
"Lehne voll ab","2006","Realschule","","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","","","","",""
"Lehne voll ab","2006","AkademikerIn","","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2007","Hauptschule","","","","",""
"Stimme voll zu","2007","Realschule","","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","","","","",""
"Stimme voll zu","2007","AkademikerIn","","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2007","Hauptschule","","","","",""
"Stimme eher zu","2007","Realschule","","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","","","","",""
"Stimme eher zu","2007","AkademikerIn","","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2007","Hauptschule","","","","",""
"Lehne eher ab","2007","Realschule","","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","","","","",""
"Lehne eher ab","2007","AkademikerIn","","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2007","Hauptschule","","","","",""
"Lehne voll ab","2007","Realschule","","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","","","","",""
"Lehne voll ab","2007","AkademikerIn","","","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","240","0.480823430103999","0.438837962469637","0.52280889773836",""
"Stimme voll zu","2008","Hauptschule","3383","0.497100416356001","0.485202583244434","0.508998249467569",""
"Stimme voll zu","2008","Realschule","2274","0.458671474722533","0.444994598790061","0.472348350655004",""
"Stimme voll zu","2008","(Fach-)Abitur","765","0.367104714403156","0.346805474506285","0.387403954300026",""
"Stimme voll zu","2008","AkademikerIn","1306","0.304505830752476","0.290559861224419","0.318451800280533",""
"Stimme eher zu","2008","(noch) kein Abschluss","246","0.427133271343158","0.385565461564685","0.468701081121631",""
"Stimme eher zu","2008","Hauptschule","2758","0.405756440702201","0.394071671888362","0.41744120951604",""
"Stimme eher zu","2008","Realschule","2243","0.43298551718157","0.419385503477826","0.446585530885313",""
"Stimme eher zu","2008","(Fach-)Abitur","1110","0.500755544235888","0.479698938116681","0.521812150355095",""
"Stimme eher zu","2008","AkademikerIn","2079","0.503722406673268","0.488570680002195","0.518874133344342",""
"Lehne eher ab","2008","(noch) kein Abschluss","49","0.0774210995747723","0.0549626346729004","0.0998795644766443",""
"Lehne eher ab","2008","Hauptschule","541","0.0807730936302342","0.0742889907979849","0.0872571964624834",""
"Lehne eher ab","2008","Realschule","500","0.0921912297166848","0.0842507347265391","0.10013172470683",""
"Lehne eher ab","2008","(Fach-)Abitur","261","0.121506453246448","0.107747423020784","0.135265483472113",""
"Lehne eher ab","2008","AkademikerIn","698","0.169320661022871","0.157955493524432","0.18068582852131",""
"Lehne voll ab","2008","(noch) kein Abschluss","9","","","",""
"Lehne voll ab","2008","Hauptschule","102","0.0163700493115631","0.0133504728080679","0.0193896258150582",""
"Lehne voll ab","2008","Realschule","82","0.0161517783792127","0.0126917488042443","0.0196118079541811",""
"Lehne voll ab","2008","(Fach-)Abitur","30","0.0106332881145081","0.00631380975402232","0.014952766474994",""
"Lehne voll ab","2008","AkademikerIn","100","0.0224511015513848","0.0179616609364453","0.0269405421663244",""
"Stimme voll zu","2009","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2009","Hauptschule","","","","",""
"Stimme voll zu","2009","Realschule","","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","","","","",""
"Stimme voll zu","2009","AkademikerIn","","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2009","Hauptschule","","","","",""
"Stimme eher zu","2009","Realschule","","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","","","","",""
"Stimme eher zu","2009","AkademikerIn","","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2009","Hauptschule","","","","",""
"Lehne eher ab","2009","Realschule","","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","","","","",""
"Lehne eher ab","2009","AkademikerIn","","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2009","Hauptschule","","","","",""
"Lehne voll ab","2009","Realschule","","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","","","","",""
"Lehne voll ab","2009","AkademikerIn","","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2010","Hauptschule","","","","",""
"Stimme voll zu","2010","Realschule","","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","","","","",""
"Stimme voll zu","2010","AkademikerIn","","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2010","Hauptschule","","","","",""
"Stimme eher zu","2010","Realschule","","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","","","","",""
"Stimme eher zu","2010","AkademikerIn","","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2010","Hauptschule","","","","",""
"Lehne eher ab","2010","Realschule","","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","","","","",""
"Lehne eher ab","2010","AkademikerIn","","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2010","Hauptschule","","","","",""
"Lehne voll ab","2010","Realschule","","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","","","","",""
"Lehne voll ab","2010","AkademikerIn","","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2011","Hauptschule","","","","",""
"Stimme voll zu","2011","Realschule","","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","","","","",""
"Stimme voll zu","2011","AkademikerIn","","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2011","Hauptschule","","","","",""
"Stimme eher zu","2011","Realschule","","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","","","","",""
"Stimme eher zu","2011","AkademikerIn","","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2011","Hauptschule","","","","",""
"Lehne eher ab","2011","Realschule","","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","","","","",""
"Lehne eher ab","2011","AkademikerIn","","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2011","Hauptschule","","","","",""
"Lehne voll ab","2011","Realschule","","","","",""
"Lehne voll ab","2011","(Fach-)Abitur","","","","",""
"Lehne voll ab","2011","AkademikerIn","","","","",""
"Stimme voll zu","2012","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2012","Hauptschule","","","","",""
"Stimme voll zu","2012","Realschule","","","","",""
"Stimme voll zu","2012","(Fach-)Abitur","","","","",""
"Stimme voll zu","2012","AkademikerIn","","","","",""
"Stimme eher zu","2012","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2012","Hauptschule","","","","",""
"Stimme eher zu","2012","Realschule","","","","",""
"Stimme eher zu","2012","(Fach-)Abitur","","","","",""
"Stimme eher zu","2012","AkademikerIn","","","","",""
"Lehne eher ab","2012","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2012","Hauptschule","","","","",""
"Lehne eher ab","2012","Realschule","","","","",""
"Lehne eher ab","2012","(Fach-)Abitur","","","","",""
"Lehne eher ab","2012","AkademikerIn","","","","",""
"Lehne voll ab","2012","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2012","Hauptschule","","","","",""
"Lehne voll ab","2012","Realschule","","","","",""
"Lehne voll ab","2012","(Fach-)Abitur","","","","",""
"Lehne voll ab","2012","AkademikerIn","","","","",""
"Stimme voll zu","2013","(noch) kein Abschluss","384","0.481251851623385","0.446693357903242","0.515810345343529",""
"Stimme voll zu","2013","Hauptschule","4021","0.513629869278107","0.502461736112354","0.524798002443861",""
"Stimme voll zu","2013","Realschule","3228","0.448648788292379","0.437145472458185","0.460152104126574",""
"Stimme voll zu","2013","(Fach-)Abitur","1087","0.345044295181913","0.328710665422416","0.36137792494141",""
"Stimme voll zu","2013","AkademikerIn","1582","0.291055333161151","0.279375033752292","0.30273563257001",""
"Stimme eher zu","2013","(noch) kein Abschluss","337","0.434975677540413","0.40068655460863","0.469264800472197",""
"Stimme eher zu","2013","Hauptschule","3075","0.399918121820284","0.388971936463712","0.410864307176856",""
"Stimme eher zu","2013","Realschule","3277","0.44689484901176","0.43539579394772","0.4583939040758",""
"Stimme eher zu","2013","(Fach-)Abitur","1671","0.490312562960792","0.473136335142228","0.507488790779355",""
"Stimme eher zu","2013","AkademikerIn","3029","0.508794539614854","0.495939813181345","0.521649266048362",""
"Lehne eher ab","2013","(noch) kein Abschluss","75","0.075945517374784","0.0576227874585927","0.0942682472909753",""
"Lehne eher ab","2013","Hauptschule","516","0.0727465613367125","0.0669432287431796","0.0785498939302454",""
"Lehne eher ab","2013","Realschule","601","0.0919207487731363","0.0852384747553797","0.0986030227908929",""
"Lehne eher ab","2013","(Fach-)Abitur","451","0.149394044528876","0.13714590376921","0.161642185288542",""
"Lehne eher ab","2013","AkademikerIn","1066","0.179458375269477","0.169591214620354","0.189325535918599",""
"Lehne voll ab","2013","(noch) kein Abschluss","7","","","",""
"Lehne voll ab","2013","Hauptschule","82","0.0137054475648959","0.0111075505646511","0.0163033445651407",""
"Lehne voll ab","2013","Realschule","75","0.0125356139227244","0.00996232143389159","0.0151089064115573",""
"Lehne voll ab","2013","(Fach-)Abitur","45","0.0152490973284195","0.0110386854845316","0.0194595091723073",""
"Lehne voll ab","2013","AkademikerIn","133","0.0206917519545183","0.0170314377874083","0.0243520661216282",""
"Stimme voll zu","2014","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2014","Hauptschule","","","","",""
"Stimme voll zu","2014","Realschule","","","","",""
"Stimme voll zu","2014","(Fach-)Abitur","","","","",""
"Stimme voll zu","2014","AkademikerIn","","","","",""
"Stimme eher zu","2014","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2014","Hauptschule","","","","",""
"Stimme eher zu","2014","Realschule","","","","",""
"Stimme eher zu","2014","(Fach-)Abitur","","","","",""
"Stimme eher zu","2014","AkademikerIn","","","","",""
"Lehne eher ab","2014","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2014","Hauptschule","","","","",""
"Lehne eher ab","2014","Realschule","","","","",""
"Lehne eher ab","2014","(Fach-)Abitur","","","","",""
"Lehne eher ab","2014","AkademikerIn","","","","",""
"Lehne voll ab","2014","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2014","Hauptschule","","","","",""
"Lehne voll ab","2014","Realschule","","","","",""
"Lehne voll ab","2014","(Fach-)Abitur","","","","",""
"Lehne voll ab","2014","AkademikerIn","","","","",""
"Stimme voll zu","2015","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2015","Hauptschule","","","","",""
"Stimme voll zu","2015","Realschule","","","","",""
"Stimme voll zu","2015","(Fach-)Abitur","","","","",""
"Stimme voll zu","2015","AkademikerIn","","","","",""
"Stimme eher zu","2015","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2015","Hauptschule","","","","",""
"Stimme eher zu","2015","Realschule","","","","",""
"Stimme eher zu","2015","(Fach-)Abitur","","","","",""
"Stimme eher zu","2015","AkademikerIn","","","","",""
"Lehne eher ab","2015","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2015","Hauptschule","","","","",""
"Lehne eher ab","2015","Realschule","","","","",""
"Lehne eher ab","2015","(Fach-)Abitur","","","","",""
"Lehne eher ab","2015","AkademikerIn","","","","",""
"Lehne voll ab","2015","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2015","Hauptschule","","","","",""
"Lehne voll ab","2015","Realschule","","","","",""
"Lehne voll ab","2015","(Fach-)Abitur","","","","",""
"Lehne voll ab","2015","AkademikerIn","","","","",""
"Stimme voll zu","2016","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2016","Hauptschule","","","","",""
"Stimme voll zu","2016","Realschule","","","","",""
"Stimme voll zu","2016","(Fach-)Abitur","","","","",""
"Stimme voll zu","2016","AkademikerIn","","","","",""
"Stimme eher zu","2016","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2016","Hauptschule","","","","",""
"Stimme eher zu","2016","Realschule","","","","",""
"Stimme eher zu","2016","(Fach-)Abitur","","","","",""
"Stimme eher zu","2016","AkademikerIn","","","","",""
"Lehne eher ab","2016","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2016","Hauptschule","","","","",""
"Lehne eher ab","2016","Realschule","","","","",""
"Lehne eher ab","2016","(Fach-)Abitur","","","","",""
"Lehne eher ab","2016","AkademikerIn","","","","",""
"Lehne voll ab","2016","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2016","Hauptschule","","","","",""
"Lehne voll ab","2016","Realschule","","","","",""
"Lehne voll ab","2016","(Fach-)Abitur","","","","",""
"Lehne voll ab","2016","AkademikerIn","","","","",""
"Stimme voll zu","2017","(noch) kein Abschluss","","","","",""
"Stimme voll zu","2017","Hauptschule","","","","",""
"Stimme voll zu","2017","Realschule","","","","",""
"Stimme voll zu","2017","(Fach-)Abitur","","","","",""
"Stimme voll zu","2017","AkademikerIn","","","","",""
"Stimme eher zu","2017","(noch) kein Abschluss","","","","",""
"Stimme eher zu","2017","Hauptschule","","","","",""
"Stimme eher zu","2017","Realschule","","","","",""
"Stimme eher zu","2017","(Fach-)Abitur","","","","",""
"Stimme eher zu","2017","AkademikerIn","","","","",""
"Lehne eher ab","2017","(noch) kein Abschluss","","","","",""
"Lehne eher ab","2017","Hauptschule","","","","",""
"Lehne eher ab","2017","Realschule","","","","",""
"Lehne eher ab","2017","(Fach-)Abitur","","","","",""
"Lehne eher ab","2017","AkademikerIn","","","","",""
"Lehne voll ab","2017","(noch) kein Abschluss","","","","",""
"Lehne voll ab","2017","Hauptschule","","","","",""
"Lehne voll ab","2017","Realschule","","","","",""
"Lehne voll ab","2017","(Fach-)Abitur","","","","",""
"Lehne voll ab","2017","AkademikerIn","","","","",""
"Stimme voll zu","2018","(noch) kein Abschluss","1277","0.574173328955398","0.55264222450626","0.595704433404536",""
"Stimme voll zu","2018","Hauptschule","4130","0.523443268851684","0.512088263210616","0.534798274492752",""
"Stimme voll zu","2018","Realschule","2917","0.42789920811358","0.416016429873466","0.439781986353694",""
"Stimme voll zu","2018","(Fach-)Abitur","1752","0.337180200774909","0.323443856672911","0.350916544876906",""
"Stimme voll zu","2018","AkademikerIn","1934","0.237659817102934","0.22761070382245","0.247708930383418",""
"Stimme eher zu","2018","(noch) kein Abschluss","556","0.318200600318033","0.297918768594949","0.338482432041117",""
"Stimme eher zu","2018","Hauptschule","2721","0.386202635178678","0.375133457294784","0.397271813062572",""
"Stimme eher zu","2018","Realschule","2996","0.469828634989557","0.457842232646466","0.481815037332648",""
"Stimme eher zu","2018","(Fach-)Abitur","2019","0.474449538678665","0.459940300237156","0.488958777120174",""
"Stimme eher zu","2018","AkademikerIn","3274","0.502081042773093","0.490276703063209","0.513885382482977",""
"Lehne eher ab","2018","(noch) kein Abschluss","148","0.0891579823387844","0.0767491757706235","0.101566788906945",""
"Lehne eher ab","2018","Hauptschule","491","0.0787638810880118","0.0726397528952034","0.0848880092808202",""
"Lehne eher ab","2018","Realschule","657","0.0909894612110239","0.084082436936987","0.0978964854850607",""
"Lehne eher ab","2018","(Fach-)Abitur","686","0.164911114931767","0.154128261344128","0.175693968519407",""
"Lehne eher ab","2018","AkademikerIn","1475","0.232931283353758","0.222951835756259","0.242910730951257",""
"Lehne voll ab","2018","(noch) kein Abschluss","45","0.0184680883877843","0.0126054709600095","0.0243307058155591",""
"Lehne voll ab","2018","Hauptschule","90","0.0115902148816261","0.00915683730055137","0.0140235924627007",""
"Lehne voll ab","2018","Realschule","90","0.0112826956858394","0.00874608696443717","0.0138193044072416",""
"Lehne voll ab","2018","(Fach-)Abitur","93","0.0234591456146588","0.0190612623575199","0.0278570288717978",""
"Lehne voll ab","2018","AkademikerIn","209","0.0273278567702147","0.0234787364933523","0.0311769770470772",""
