"year","bildungsniveau","sex","mean","median","n","lower_confidence","upper_confidence"
"1991","Hauptschulabschluss","weiblich","64.8","64.8","2652","64.8","64.8"
"1991","Realschulabschluss","maennlich","64.8","64.8","655","64.8","64.8"
"1991","Realschulabschluss","weiblich","64.8","64.8","999","64.8","64.8"
"1992","(Fach-)Abitur","maennlich","66.47","62.1","503","66.17","66.77"
"1992","(Fach-)Abitur","weiblich","66.46","62.1","394","66.12","66.8"
"1992","(noch) kein Abschluss","maennlich","66.36","62.1","376","66.07","66.65"
"1992","(noch) kein Abschluss","weiblich","66.33","62.1","496","66.09","66.57"
"1992","AkademikerInnen","maennlich","64.19","62.1","911","63.86","64.52"
"1992","AkademikerInnen","weiblich","62.45","62.1","744","62.1","62.8"
"1992","Hauptschulabschluss","maennlich","65.76","62.1","3164","65.62","65.9"
"1992","Hauptschulabschluss","weiblich","65.49","62.1","3375","65.34","65.64"
"1992","Realschulabschluss","maennlich","63.49","62.1","1395","63.22","63.76"
"1992","Realschulabschluss","weiblich","64.8","62.1","1709","64.56","65.04"
"1993","(Fach-)Abitur","maennlich","69.39","67.2","495","69.23","69.55"
"1993","(Fach-)Abitur","weiblich","69.41","67.2","415","69.24","69.58"
"1993","(noch) kein Abschluss","maennlich","69.25","67.2","368","69.08","69.42"
"1993","(noch) kein Abschluss","weiblich","69.37","67.2","482","69.24","69.5"
"1993","AkademikerInnen","maennlich","68.33","67.2","909","68.16","68.5"
"1993","AkademikerInnen","weiblich","67.4","67.2","727","67.22","67.58"
"1993","Hauptschulabschluss","maennlich","69.09","67.2","3078","69.02","69.16"
"1993","Hauptschulabschluss","weiblich","68.94","67.2","3269","68.86","69.02"
"1993","Realschulabschluss","maennlich","67.95","67.2","1395","67.81","68.09"
"1993","Realschulabschluss","weiblich","68.56","67.2","1701","68.44","68.68"
"1994","(Fach-)Abitur","maennlich","72.23","71.9","497","72.21","72.25"
"1994","(Fach-)Abitur","weiblich","72.24","71.9","424","72.21","72.27"
"1994","(noch) kein Abschluss","maennlich","72.22","71.9","363","72.19","72.25"
"1994","(noch) kein Abschluss","weiblich","72.22","71.9","485","72.2","72.24"
"1994","AkademikerInnen","maennlich","72.07","71.9","913","72.04","72.1"
"1994","AkademikerInnen","weiblich","71.96","71.9","740","71.93","71.99"
"1994","Hauptschulabschluss","maennlich","72.19","71.9","2949","72.18","72.2"
"1994","Hauptschulabschluss","weiblich","72.17","71.9","3154","72.16","72.18"
"1994","Realschulabschluss","maennlich","72.01","71.9","1361","71.99","72.03"
"1994","Realschulabschluss","weiblich","72.11","71.9","1687","72.09","72.13"
"1995","(Fach-)Abitur","maennlich","74.28","74.2","556","74.27","74.29"
"1995","(Fach-)Abitur","weiblich","74.28","74.2","505","74.27","74.29"
"1995","(noch) kein Abschluss","maennlich","74.28","74.2","393","74.27","74.29"
"1995","(noch) kein Abschluss","weiblich","74.28","74.2","488","74.27","74.29"
"1995","AkademikerInnen","maennlich","74.25","74.2","955","74.24","74.26"
"1995","AkademikerInnen","weiblich","74.22","74.2","798","74.21","74.23"
"1995","Hauptschulabschluss","maennlich","74.27","74.2","2985","74.27","74.27"
"1995","Hauptschulabschluss","weiblich","74.27","74.2","3140","74.27","74.27"
"1995","Realschulabschluss","maennlich","74.23","74.2","1371","74.22","74.24"
"1995","Realschulabschluss","weiblich","74.25","74.2","1745","74.25","74.25"
"1996","(Fach-)Abitur","maennlich","75.5","75.5","525","75.5","75.5"
"1996","(Fach-)Abitur","weiblich","75.5","75.5","504","75.5","75.5"
"1996","(noch) kein Abschluss","maennlich","75.5","75.5","371","75.5","75.5"
"1996","(noch) kein Abschluss","weiblich","75.5","75.5","470","75.5","75.5"
"1996","AkademikerInnen","maennlich","75.5","75.5","966","75.5","75.5"
"1996","AkademikerInnen","weiblich","75.5","75.5","798","75.5","75.5"
"1996","Hauptschulabschluss","maennlich","75.5","75.5","2893","75.5","75.5"
"1996","Hauptschulabschluss","weiblich","75.5","75.5","3053","75.5","75.5"
"1996","Realschulabschluss","maennlich","75.5","75.5","1381","75.5","75.5"
"1996","Realschulabschluss","weiblich","75.5","75.5","1735","75.5","75.5"
"1997","(Fach-)Abitur","maennlich","76.54","76.5","520","76.53","76.55"
"1997","(Fach-)Abitur","weiblich","76.53","76.5","499","76.52","76.54"
"1997","(noch) kein Abschluss","maennlich","76.56","76.5","376","76.54","76.58"
"1997","(noch) kein Abschluss","weiblich","76.54","76.5","456","76.53","76.55"
"1997","AkademikerInnen","maennlich","76.61","76.5","968","76.6","76.62"
"1997","AkademikerInnen","weiblich","76.65","76.5","799","76.64","76.66"
"1997","Hauptschulabschluss","maennlich","76.55","76.5","2816","76.54","76.56"
"1997","Hauptschulabschluss","weiblich","76.56","76.5","2956","76.55","76.57"
"1997","Realschulabschluss","maennlich","76.64","76.5","1367","76.63","76.65"
"1997","Realschulabschluss","weiblich","76.59","76.5","1713","76.58","76.6"
"1998","(Fach-)Abitur","maennlich","77.97","77.9","561","77.95","77.99"
"1998","(Fach-)Abitur","weiblich","77.96","77.9","586","77.94","77.98"
"1998","(noch) kein Abschluss","maennlich","78","77.9","370","77.97","78.03"
"1998","(noch) kein Abschluss","weiblich","78","77.9","454","77.97","78.03"
"1998","AkademikerInnen","maennlich","78.11","77.9","1079","78.09","78.13"
"1998","AkademikerInnen","weiblich","78.2","77.9","890","78.17","78.23"
"1998","Hauptschulabschluss","maennlich","78.01","77.9","3023","78","78.02"
"1998","Hauptschulabschluss","weiblich","78.02","77.9","3173","78.01","78.03"
"1998","Realschulabschluss","maennlich","78.17","77.9","1519","78.15","78.19"
"1998","Realschulabschluss","weiblich","78.1","77.9","1876","78.08","78.12"
"1999","(Fach-)Abitur","maennlich","78.69","78.6","541","78.66","78.72"
"1999","(Fach-)Abitur","weiblich","78.68","78.6","595","78.65","78.71"
"1999","(noch) kein Abschluss","maennlich","78.71","78.6","358","78.67","78.75"
"1999","(noch) kein Abschluss","weiblich","78.71","78.6","433","78.68","78.74"
"1999","AkademikerInnen","maennlich","78.82","78.6","1078","78.79","78.85"
"1999","AkademikerInnen","weiblich","78.92","78.6","881","78.89","78.95"
"1999","Hauptschulabschluss","maennlich","78.71","78.6","2957","78.7","78.72"
"1999","Hauptschulabschluss","weiblich","78.74","78.6","3068","78.73","78.75"
"1999","Realschulabschluss","maennlich","78.91","78.6","1504","78.89","78.93"
"1999","Realschulabschluss","weiblich","78.82","78.6","1877","78.8","78.84"
"2000","(Fach-)Abitur","maennlich","79.18","79.1","1117","79.17","79.19"
"2000","(Fach-)Abitur","weiblich","79.17","79.1","1235","79.16","79.18"
"2000","(noch) kein Abschluss","maennlich","79.2","79.1","420","79.17","79.23"
"2000","(noch) kein Abschluss","weiblich","79.2","79.1","498","79.18","79.22"
"2000","AkademikerInnen","maennlich","79.26","79.1","2159","79.25","79.27"
"2000","AkademikerInnen","weiblich","79.32","79.1","1657","79.3","79.34"
"2000","Hauptschulabschluss","maennlich","79.19","79.1","5150","79.18","79.2"
"2000","Hauptschulabschluss","weiblich","79.21","79.1","5529","79.2","79.22"
"2000","Realschulabschluss","maennlich","79.34","79.1","2715","79.33","79.35"
"2000","Realschulabschluss","weiblich","79.27","79.1","3574","79.26","79.28"
"2001","(Fach-)Abitur","maennlich","79.9","79.9","1037","79.9","79.9"
"2001","(Fach-)Abitur","weiblich","79.9","79.9","1185","79.9","79.9"
"2001","(noch) kein Abschluss","maennlich","79.9","79.9","405","79.9","79.9"
"2001","(noch) kein Abschluss","weiblich","79.9","79.9","466","79.9","79.9"
"2001","AkademikerInnen","maennlich","79.9","79.9","1994","79.9","79.9"
"2001","AkademikerInnen","weiblich","79.9","79.9","1556","79.9","79.9"
"2001","Hauptschulabschluss","maennlich","79.9","79.9","4543","79.9","79.9"
"2001","Hauptschulabschluss","weiblich","79.9","79.9","4850","79.9","79.9"
"2001","Realschulabschluss","maennlich","79.9","79.9","2497","79.9","79.9"
"2001","Realschulabschluss","weiblich","79.9","79.9","3280","79.9","79.9"
"2002","(Fach-)Abitur","maennlich","81.5","81.5","1143","81.5","81.5"
"2002","(Fach-)Abitur","weiblich","81.5","81.5","1313","81.5","81.5"
"2002","(noch) kein Abschluss","maennlich","81.5","81.5","426","81.5","81.5"
"2002","(noch) kein Abschluss","weiblich","81.5","81.5","483","81.5","81.5"
"2002","AkademikerInnen","maennlich","81.5","81.5","2602","81.5","81.5"
"2002","AkademikerInnen","weiblich","81.5","81.5","1957","81.5","81.5"
"2002","Hauptschulabschluss","maennlich","81.5","81.5","4296","81.5","81.5"
"2002","Hauptschulabschluss","weiblich","81.5","81.5","4623","81.5","81.5"
"2002","Realschulabschluss","maennlich","81.5","81.5","2560","81.5","81.5"
"2002","Realschulabschluss","weiblich","81.5","81.5","3430","81.5","81.5"
"2003","(Fach-)Abitur","maennlich","82.6","82.6","1108","82.6","82.6"
"2003","(Fach-)Abitur","weiblich","82.6","82.6","1302","82.6","82.6"
"2003","(noch) kein Abschluss","maennlich","82.6","82.6","422","82.6","82.6"
"2003","(noch) kein Abschluss","weiblich","82.6","82.6","476","82.6","82.6"
"2003","AkademikerInnen","maennlich","82.6","82.6","2458","82.6","82.6"
"2003","AkademikerInnen","weiblich","82.6","82.6","1896","82.6","82.6"
"2003","Hauptschulabschluss","maennlich","82.6","82.6","4084","82.6","82.6"
"2003","Hauptschulabschluss","weiblich","82.6","82.6","4374","82.6","82.6"
"2003","Realschulabschluss","maennlich","82.6","82.6","2474","82.6","82.6"
"2003","Realschulabschluss","weiblich","82.6","82.6","3310","82.6","82.6"
"2004","(Fach-)Abitur","maennlich","83.5","83.5","1089","83.5","83.5"
"2004","(Fach-)Abitur","weiblich","83.5","83.5","1309","83.5","83.5"
"2004","(noch) kein Abschluss","maennlich","83.5","83.5","423","83.5","83.5"
"2004","(noch) kein Abschluss","weiblich","83.5","83.5","486","83.5","83.5"
"2004","AkademikerInnen","maennlich","83.5","83.5","2418","83.5","83.5"
"2004","AkademikerInnen","weiblich","83.5","83.5","1877","83.5","83.5"
"2004","Hauptschulabschluss","maennlich","83.5","83.5","3897","83.5","83.5"
"2004","Hauptschulabschluss","weiblich","83.5","83.5","4176","83.5","83.5"
"2004","Realschulabschluss","maennlich","83.5","83.5","2391","83.5","83.5"
"2004","Realschulabschluss","weiblich","83.5","83.5","3232","83.5","83.5"
"2005","(Fach-)Abitur","maennlich","84.9","84.9","1028","84.9","84.9"
"2005","(Fach-)Abitur","weiblich","84.9","84.9","1268","84.9","84.9"
"2005","(noch) kein Abschluss","maennlich","84.9","84.9","420","84.9","84.9"
"2005","(noch) kein Abschluss","weiblich","84.9","84.9","485","84.9","84.9"
"2005","AkademikerInnen","maennlich","84.9","84.9","2309","84.9","84.9"
"2005","AkademikerInnen","weiblich","84.9","84.9","1857","84.9","84.9"
"2005","Hauptschulabschluss","maennlich","84.9","84.9","3662","84.9","84.9"
"2005","Hauptschulabschluss","weiblich","84.9","84.9","3909","84.9","84.9"
"2005","Realschulabschluss","maennlich","84.9","84.9","2291","84.9","84.9"
"2005","Realschulabschluss","weiblich","84.9","84.9","3095","84.9","84.9"
"2006","(Fach-)Abitur","maennlich","86.2","86.2","1064","86.2","86.2"
"2006","(Fach-)Abitur","weiblich","86.2","86.2","1392","86.2","86.2"
"2006","(noch) kein Abschluss","maennlich","86.2","86.2","432","86.2","86.2"
"2006","(noch) kein Abschluss","weiblich","86.2","86.2","461","86.2","86.2"
"2006","AkademikerInnen","maennlich","86.2","86.2","2551","86.2","86.2"
"2006","AkademikerInnen","weiblich","86.2","86.2","2026","86.2","86.2"
"2006","Hauptschulabschluss","maennlich","86.2","86.2","3931","86.2","86.2"
"2006","Hauptschulabschluss","weiblich","86.2","86.2","4203","86.2","86.2"
"2006","Realschulabschluss","maennlich","86.2","86.2","2432","86.2","86.2"
"2006","Realschulabschluss","weiblich","86.2","86.2","3350","86.2","86.2"
"2007","(Fach-)Abitur","maennlich","87.6","87.6","1050","87.6","87.6"
"2007","(Fach-)Abitur","weiblich","87.6","87.6","1312","87.6","87.6"
"2007","(noch) kein Abschluss","maennlich","87.6","87.6","396","87.6","87.6"
"2007","(noch) kein Abschluss","weiblich","87.6","87.6","447","87.6","87.6"
"2007","AkademikerInnen","maennlich","87.6","87.6","2409","87.6","87.6"
"2007","AkademikerInnen","weiblich","87.6","87.6","1980","87.6","87.6"
"2007","Hauptschulabschluss","maennlich","87.6","87.6","3575","87.6","87.6"
"2007","Hauptschulabschluss","weiblich","87.6","87.6","3786","87.6","87.6"
"2007","Realschulabschluss","maennlich","87.6","87.6","2289","87.6","87.6"
"2007","Realschulabschluss","weiblich","87.6","87.6","3146","87.6","87.6"
"2008","(Fach-)Abitur","maennlich","89.6","89.6","967","89.6","89.6"
"2008","(Fach-)Abitur","weiblich","89.6","89.6","1207","89.6","89.6"
"2008","(noch) kein Abschluss","maennlich","89.6","89.6","361","89.6","89.6"
"2008","(noch) kein Abschluss","weiblich","89.6","89.6","385","89.6","89.6"
"2008","AkademikerInnen","maennlich","89.6","89.6","2293","89.6","89.6"
"2008","AkademikerInnen","weiblich","89.6","89.6","1899","89.6","89.6"
"2008","Hauptschulabschluss","maennlich","89.6","89.6","3306","89.6","89.6"
"2008","Hauptschulabschluss","weiblich","89.6","89.6","3532","89.6","89.6"
"2008","Realschulabschluss","maennlich","89.6","89.6","2171","89.6","89.6"
"2008","Realschulabschluss","weiblich","89.6","89.6","2975","89.6","89.6"
"2009","(Fach-)Abitur","maennlich","91.9","91.9","888","91.9","91.9"
"2009","(Fach-)Abitur","weiblich","91.9","91.9","1117","91.9","91.9"
"2009","(noch) kein Abschluss","maennlich","91.9","91.9","352","91.9","91.9"
"2009","(noch) kein Abschluss","weiblich","91.9","91.9","325","91.9","91.9"
"2009","AkademikerInnen","maennlich","91.9","91.9","2186","91.9","91.9"
"2009","AkademikerInnen","weiblich","91.9","91.9","1849","91.9","91.9"
"2009","Hauptschulabschluss","maennlich","91.9","91.9","3022","91.9","91.9"
"2009","Hauptschulabschluss","weiblich","91.9","91.9","3213","91.9","91.9"
"2009","Realschulabschluss","maennlich","91.9","91.9","2029","91.9","91.9"
"2009","Realschulabschluss","weiblich","91.9","91.9","2802","91.9","91.9"
"2010","(Fach-)Abitur","maennlich","92.2","92.2","1250","92.2","92.2"
"2010","(Fach-)Abitur","weiblich","92.2","92.2","1812","92.2","92.2"
"2010","(noch) kein Abschluss","maennlich","92.2","92.2","514","92.2","92.2"
"2010","(noch) kein Abschluss","weiblich","92.2","92.2","553","92.2","92.2"
"2010","AkademikerInnen","maennlich","92.2","92.2","2769","92.2","92.2"
"2010","AkademikerInnen","weiblich","92.2","92.2","2607","92.2","92.2"
"2010","Hauptschulabschluss","maennlich","92.2","92.2","3650","92.2","92.2"
"2010","Hauptschulabschluss","weiblich","92.2","92.2","3881","92.2","92.2"
"2010","Realschulabschluss","maennlich","92.2","92.2","2666","92.2","92.2"
"2010","Realschulabschluss","weiblich","92.2","92.2","4160","92.2","92.2"
"2011","(Fach-)Abitur","maennlich","93.2","93.2","1448","93.2","93.2"
"2011","(Fach-)Abitur","weiblich","93.2","93.2","2187","93.2","93.2"
"2011","(noch) kein Abschluss","maennlich","93.2","93.2","636","93.2","93.2"
"2011","(noch) kein Abschluss","weiblich","93.2","93.2","684","93.2","93.2"
"2011","AkademikerInnen","maennlich","93.2","93.2","3207","93.2","93.2"
"2011","AkademikerInnen","weiblich","93.2","93.2","3005","93.2","93.2"
"2011","Hauptschulabschluss","maennlich","93.2","93.2","4311","93.2","93.2"
"2011","Hauptschulabschluss","weiblich","93.2","93.2","4679","93.2","93.2"
"2011","Realschulabschluss","maennlich","93.2","93.2","3080","93.2","93.2"
"2011","Realschulabschluss","weiblich","93.2","93.2","4884","93.2","93.2"
"2012","(Fach-)Abitur","maennlich","95.2","95.2","1426","95.2","95.2"
"2012","(Fach-)Abitur","weiblich","95.2","95.2","2131","95.2","95.2"
"2012","(noch) kein Abschluss","maennlich","95.2","95.2","624","95.2","95.2"
"2012","(noch) kein Abschluss","weiblich","95.2","95.2","706","95.2","95.2"
"2012","AkademikerInnen","maennlich","95.2","95.2","3149","95.2","95.2"
"2012","AkademikerInnen","weiblich","95.2","95.2","2997","95.2","95.2"
"2012","Hauptschulabschluss","maennlich","95.2","95.2","4219","95.2","95.2"
"2012","Hauptschulabschluss","weiblich","95.2","95.2","4487","95.2","95.2"
"2012","Realschulabschluss","maennlich","95.2","95.2","3071","95.2","95.2"
"2012","Realschulabschluss","weiblich","95.2","95.2","4734","95.2","95.2"
"2013","(Fach-)Abitur","maennlich","97.1","97.1","1865","97.1","97.1"
"2013","(Fach-)Abitur","weiblich","97.1","97.1","2600","97.1","97.1"
"2013","(noch) kein Abschluss","maennlich","97.1","97.1","843","97.1","97.1"
"2013","(noch) kein Abschluss","weiblich","97.1","97.1","917","97.1","97.1"
"2013","AkademikerInnen","maennlich","97.1","97.1","3440","97.1","97.1"
"2013","AkademikerInnen","weiblich","97.1","97.1","3422","97.1","97.1"
"2013","Hauptschulabschluss","maennlich","97.1","97.1","4620","97.1","97.1"
"2013","Hauptschulabschluss","weiblich","97.1","97.1","4846","97.1","97.1"
"2013","Realschulabschluss","maennlich","97.1","97.1","3101","97.1","97.1"
"2013","Realschulabschluss","weiblich","97.1","97.1","4751","97.1","97.1"
"2014","(Fach-)Abitur","maennlich","98.5","98.5","1693","98.5","98.5"
"2014","(Fach-)Abitur","weiblich","98.5","98.5","2261","98.5","98.5"
"2014","(noch) kein Abschluss","maennlich","98.5","98.5","674","98.5","98.5"
"2014","(noch) kein Abschluss","weiblich","98.5","98.5","764","98.5","98.5"
"2014","AkademikerInnen","maennlich","98.5","98.5","3100","98.5","98.5"
"2014","AkademikerInnen","weiblich","98.5","98.5","3127","98.5","98.5"
"2014","Hauptschulabschluss","maennlich","98.5","98.5","4041","98.5","98.5"
"2014","Hauptschulabschluss","weiblich","98.5","98.5","4220","98.5","98.5"
"2014","Realschulabschluss","maennlich","98.5","98.5","2788","98.5","98.5"
"2014","Realschulabschluss","weiblich","98.5","98.5","4161","98.5","98.5"
"2015","(Fach-)Abitur","maennlich","99.5","99.5","1775","99.5","99.5"
"2015","(Fach-)Abitur","weiblich","99.5","99.5","2396","99.5","99.5"
"2015","(noch) kein Abschluss","maennlich","99.5","99.5","606","99.5","99.5"
"2015","(noch) kein Abschluss","weiblich","99.5","99.5","759","99.5","99.5"
"2015","AkademikerInnen","maennlich","99.5","99.5","3198","99.5","99.5"
"2015","AkademikerInnen","weiblich","99.5","99.5","3224","99.5","99.5"
"2015","Hauptschulabschluss","maennlich","99.5","99.5","3897","99.5","99.5"
"2015","Hauptschulabschluss","weiblich","99.5","99.5","3973","99.5","99.5"
"2015","Realschulabschluss","maennlich","99.5","99.5","2676","99.5","99.5"
"2015","Realschulabschluss","weiblich","99.5","99.5","3972","99.5","99.5"
"2016","(Fach-)Abitur","maennlich","100","100","1863","100","100"
"2016","(Fach-)Abitur","weiblich","100","100","2359","100","100"
"2016","(noch) kein Abschluss","maennlich","100","100","1121","100","100"
"2016","(noch) kein Abschluss","weiblich","100","100","1148","100","100"
"2016","AkademikerInnen","maennlich","100","100","3294","100","100"
"2016","AkademikerInnen","weiblich","100","100","3194","100","100"
"2016","Hauptschulabschluss","maennlich","100","100","3883","100","100"
"2016","Hauptschulabschluss","weiblich","100","100","3786","100","100"
"2016","Realschulabschluss","maennlich","100","100","2449","100","100"
"2016","Realschulabschluss","weiblich","100","100","3678","100","100"
"2017","(Fach-)Abitur","maennlich","100.5","100.5","2145","100.5","100.5"
"2017","(Fach-)Abitur","weiblich","100.5","100.5","2696","100.5","100.5"
"2017","(noch) kein Abschluss","maennlich","100.5","100.5","1399","100.5","100.5"
"2017","(noch) kein Abschluss","weiblich","100.5","100.5","1443","100.5","100.5"
"2017","AkademikerInnen","maennlich","100.5","100.5","3731","100.5","100.5"
"2017","AkademikerInnen","weiblich","100.5","100.5","3520","100.5","100.5"
"2017","Hauptschulabschluss","maennlich","100.5","100.5","4116","100.5","100.5"
"2017","Hauptschulabschluss","weiblich","100.5","100.5","3995","100.5","100.5"
"2017","Realschulabschluss","maennlich","100.5","100.5","2857","100.5","100.5"
"2017","Realschulabschluss","weiblich","100.5","100.5","4164","100.5","100.5"
"2018","(Fach-)Abitur","maennlich","102","102","2064","102","102"
"2018","(Fach-)Abitur","weiblich","102","102","2584","102","102"
"2018","(noch) kein Abschluss","maennlich","102","102","1319","102","102"
"2018","(noch) kein Abschluss","weiblich","102","102","1300","102","102"
"2018","AkademikerInnen","maennlich","102","102","3555","102","102"
"2018","AkademikerInnen","weiblich","102","102","3423","102","102"
"2018","Hauptschulabschluss","maennlich","102","102","3881","102","102"
"2018","Hauptschulabschluss","weiblich","102","102","3753","102","102"
"2018","Realschulabschluss","maennlich","102","102","2735","102","102"
"2018","Realschulabschluss","weiblich","102","102","4023","102","102"
"2019","(Fach-)Abitur","maennlich","103.8","103.8","2123","103.8","103.8"
"2019","(Fach-)Abitur","weiblich","103.8","103.8","2573","103.8","103.8"
"2019","(noch) kein Abschluss","maennlich","103.8","103.8","1255","103.8","103.8"
"2019","(noch) kein Abschluss","weiblich","103.8","103.8","1159","103.8","103.8"
"2019","AkademikerInnen","maennlich","103.8","103.8","4045","103.8","103.8"
"2019","AkademikerInnen","weiblich","103.8","103.8","3562","103.8","103.8"
"2019","Hauptschulabschluss","maennlich","103.8","103.8","3644","103.8","103.8"
"2019","Hauptschulabschluss","weiblich","103.8","103.8","3334","103.8","103.8"
"2019","Realschulabschluss","maennlich","103.8","103.8","2882","103.8","103.8"
"2019","Realschulabschluss","weiblich","103.8","103.8","3976","103.8","103.8"
"2020","(Fach-)Abitur","maennlich","105.3","105.3","2357","105.3","105.3"
