year,bula_h,regtyp,hlc0083_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,"Rhineland-Palatinate, Saarland",Urban regions,No,0.93553,254,254,0.90527,0.96579
1996,"Rhineland-Palatinate, Saarland",Rural regions,No,0.97345,53,53,0.92976,1.01715
1996,Baden-Wuerttemberg,Urban regions,Yes,0.04408,38,699,0.02886,0.05931
1996,Baden-Wuerttemberg,Urban regions,No,0.95592,661,699,0.94069,0.97114
1996,Baden-Wuerttemberg,Rural regions,No,0.98653,97,97,0.96347,1.00959
1996,Bavaria,Urban regions,No,0.97544,397,397,0.96019,0.99068
1996,Bavaria,Rural regions,No,0.95684,369,369,0.93608,0.97760
1996,Berlin,Urban regions,No,0.94697,269,269,0.92014,0.97380
1996,Brandenburg,Rural regions,No,0.91389,247,247,0.87883,0.94895
1996,Mecklenburg-Western Pomerania,Rural regions,No,0.87643,143,143,0.82230,0.93056
1996,Saxony,Urban regions,No,0.90457,254,254,0.86837,0.94078
1996,Saxony,Rural regions,No,0.91233,216,216,0.87453,0.95014
1996,Saxony-Anhalt,Urban regions,No,0.92693,61,61,0.86107,0.99278
1996,Saxony-Anhalt,Rural regions,No,0.93631,213,213,0.90344,0.96919
1996,Thuringa,Urban regions,No,0.91037,78,78,0.84656,0.97417
1996,Thuringa,Rural regions,No,0.84073,194,194,0.78910,0.89236
1997,Schleswig-Holstein,Urban regions,No,0.94706,56,56,0.88789,1.00624
1997,Schleswig-Holstein,Rural regions,No,0.93631,66,66,0.87694,0.99568
1997,Hamburg,Urban regions,No,0.89644,66,66,0.82237,0.97052
1997,Lower Saxony,Urban regions,No,0.92752,235,235,0.89430,0.96074
1997,Lower Saxony,Rural regions,No,0.90601,216,216,0.86700,0.94502
1997,Bremen,Urban regions,No,0.97109,46,46,0.92213,1.02005
1997,North Rhine-Westphalia,Urban regions,Yes,0.04600,71,1186,0.03407,0.05793
1997,North Rhine-Westphalia,Urban regions,No,0.95400,1115,1186,0.94207,0.96593
1997,North Rhine-Westphalia,Rural regions,No,0.95096,31,31,0.87368,1.02824
1997,Hesse,Urban regions,No,0.98155,337,337,0.96716,0.99594
1997,Hesse,Rural regions,No,0.89569,61,61,0.81834,0.97303
1997,"Rhineland-Palatinate, Saarland",Urban regions,No,0.94499,264,264,0.91743,0.97254
1997,"Rhineland-Palatinate, Saarland",Rural regions,No,0.99209,56,56,0.96867,1.01550
1997,Baden-Wuerttemberg,Urban regions,Yes,0.03528,33,696,0.02156,0.04899
1997,Baden-Wuerttemberg,Urban regions,No,0.96472,663,696,0.95101,0.97844
1997,Baden-Wuerttemberg,Rural regions,No,0.99856,91,91,0.99071,1.00640
1997,Bavaria,Urban regions,No,0.98125,392,392,0.96780,0.99469
1997,Bavaria,Rural regions,No,0.97099,366,366,0.95377,0.98821
1997,Berlin,Urban regions,No,0.94434,259,259,0.91636,0.97232
1997,Brandenburg,Rural regions,No,0.95166,248,248,0.92491,0.97841
1997,Mecklenburg-Western Pomerania,Rural regions,No,0.87993,144,144,0.82666,0.93321
1997,Saxony,Urban regions,No,0.90824,239,239,0.87156,0.94491
1997,Saxony,Rural regions,No,0.95250,220,220,0.92433,0.98067
1997,Saxony-Anhalt,Urban regions,No,0.94492,63,63,0.88813,1.00171
1997,Saxony-Anhalt,Rural regions,No,0.94902,220,220,0.91988,0.97815
1997,Thuringa,Urban regions,No,0.91236,82,82,0.85078,0.97394
1997,Thuringa,Rural regions,No,0.87746,198,198,0.83167,0.92325
1998,Schleswig-Holstein,Urban regions,No,0.93041,87,87,0.87663,0.98419
1998,Schleswig-Holstein,Rural regions,No,0.95273,79,79,0.90564,0.99983
1998,Hamburg,Urban regions,No,0.92500,87,87,0.86933,0.98067
1998,Lower Saxony,Urban regions,No,0.92480,271,271,0.89334,0.95626
1998,Lower Saxony,Rural regions,No,0.92841,278,278,0.89804,0.95877
1998,Bremen,Urban regions,No,0.98072,58,58,0.94501,1.01642
1998,North Rhine-Westphalia,Urban regions,Yes,0.04770,70,1404,0.03655,0.05885
1998,North Rhine-Westphalia,Urban regions,No,0.95230,1334,1404,0.94115,0.96345
1998,Hesse,Urban regions,No,0.97149,382,382,0.95478,0.98820
1998,Hesse,Rural regions,No,0.91817,69,69,0.85303,0.98332
1998,"Rhineland-Palatinate, Saarland",Urban regions,No,0.94735,303,303,0.92216,0.97254
1998,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96357,80,80,0.92226,1.00489
1998,Baden-Wuerttemberg,Urban regions,Yes,0.05127,50,791,0.03589,0.06665
1998,Baden-Wuerttemberg,Urban regions,No,0.94873,741,791,0.93335,0.96411
1998,Baden-Wuerttemberg,Rural regions,No,0.98593,98,98,0.96248,1.00937
1998,Bavaria,Urban regions,No,0.97603,464,464,0.96210,0.98997
1998,Bavaria,Rural regions,No,0.96765,454,454,0.95136,0.98394
1998,Berlin,Urban regions,No,0.94867,293,293,0.92336,0.97398
1998,Brandenburg,Rural regions,No,0.90859,266,266,0.87389,0.94329
1998,Mecklenburg-Western Pomerania,Rural regions,No,0.87152,151,151,0.81796,0.92507
1998,Saxony,Urban regions,No,0.90853,257,257,0.87321,0.94384
1998,Saxony,Rural regions,No,0.92557,254,254,0.89323,0.95792
1998,Saxony-Anhalt,Urban regions,No,0.90302,64,64,0.82995,0.97610
1998,Saxony-Anhalt,Rural regions,No,0.91612,246,246,0.88140,0.95083
1998,Thuringa,Urban regions,No,0.86797,91,91,0.79803,0.93791
1998,Thuringa,Rural regions,No,0.87665,214,214,0.83249,0.92081
1999,Schleswig-Holstein,Urban regions,No,0.90515,78,78,0.83970,0.97059
1999,Schleswig-Holstein,Rural regions,No,0.95549,88,88,0.91215,0.99882
1999,Hamburg,Urban regions,No,0.90937,79,79,0.84565,0.97308
1999,Lower Saxony,Urban regions,No,0.95173,288,288,0.92694,0.97653
1999,Lower Saxony,Rural regions,No,0.94476,280,280,0.91795,0.97156
1999,Bremen,Urban regions,No,0.96956,53,53,0.92287,1.01625
1999,North Rhine-Westphalia,Urban regions,Yes,0.03202,54,1388,0.02275,0.04128
1999,North Rhine-Westphalia,Urban regions,No,0.96798,1334,1388,0.95872,0.97725
1999,Hesse,Urban regions,No,0.98318,385,385,0.97031,0.99604
1999,Hesse,Rural regions,No,0.91093,64,64,0.84059,0.98127
1999,"Rhineland-Palatinate, Saarland",Urban regions,No,0.94142,305,305,0.91502,0.96782
1999,"Rhineland-Palatinate, Saarland",Rural regions,No,0.98944,82,82,0.96717,1.01170
1999,Baden-Wuerttemberg,Urban regions,Yes,0.04645,47,783,0.03170,0.06120
1999,Baden-Wuerttemberg,Urban regions,No,0.95355,736,783,0.93880,0.96830
1999,Baden-Wuerttemberg,Rural regions,No,0.97676,97,97,0.94661,1.00690
1999,Bavaria,Urban regions,No,0.97560,470,470,0.96163,0.98956
1999,Bavaria,Rural regions,No,0.95992,440,440,0.94157,0.97827
1999,Berlin,Urban regions,No,0.97387,297,297,0.95570,0.99205
1999,Brandenburg,Rural regions,No,0.90690,263,263,0.87171,0.94208
1999,Mecklenburg-Western Pomerania,Rural regions,No,0.82554,154,154,0.76541,0.88568
1999,Saxony,Urban regions,No,0.93609,275,275,0.90713,0.96505
1999,Saxony,Rural regions,No,0.94435,277,277,0.91730,0.97140
1999,Saxony-Anhalt,Urban regions,No,0.94240,68,68,0.88660,0.99819
1999,Saxony-Anhalt,Rural regions,No,0.92518,257,257,0.89295,0.95741
1999,Thuringa,Urban regions,No,0.94111,102,102,0.89520,0.98702
1999,Thuringa,Rural regions,No,0.88307,219,219,0.84041,0.92572
2000,Schleswig-Holstein,Urban regions,No,0.94345,160,160,0.90754,0.97935
2000,Schleswig-Holstein,Rural regions,No,0.96451,226,226,0.94034,0.98869
2000,Hamburg,Urban regions,No,0.94882,183,183,0.91681,0.98084
2000,Lower Saxony,Urban regions,No,0.96336,516,516,0.94714,0.97959
2000,Lower Saxony,Rural regions,No,0.95746,521,521,0.94012,0.97481
2000,Bremen,Urban regions,No,0.91009,105,105,0.85511,0.96507
2000,North Rhine-Westphalia,Urban regions,Yes,0.03414,95,2696,0.02728,0.04100
2000,North Rhine-Westphalia,Urban regions,No,0.96586,2601,2696,0.95900,0.97272
2000,North Rhine-Westphalia,Rural regions,No,0.93389,70,70,0.87526,0.99252
2000,Hesse,Urban regions,Yes,0.03587,31,732,0.02239,0.04935
2000,Hesse,Urban regions,No,0.96413,701,732,0.95065,0.97761
2000,Hesse,Rural regions,No,0.97195,160,160,0.94629,0.99762
2000,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96235,575,575,0.94677,0.97792
2000,"Rhineland-Palatinate, Saarland",Rural regions,No,0.97574,179,179,0.95314,0.99834
2000,Baden-Wuerttemberg,Urban regions,Yes,0.03385,51,1383,0.02432,0.04339
2000,Baden-Wuerttemberg,Urban regions,No,0.96615,1332,1383,0.95661,0.97568
2000,Baden-Wuerttemberg,Rural regions,No,0.97642,153,153,0.95229,1.00054
2000,Bavaria,Urban regions,No,0.98398,877,877,0.97567,0.99230
2000,Bavaria,Rural regions,No,0.98255,903,903,0.97401,0.99110
2000,Berlin,Urban regions,Yes,0.05584,31,511,0.03592,0.07577
2000,Berlin,Urban regions,No,0.94416,480,511,0.92423,0.96408
2000,Brandenburg,Urban regions,No,0.91811,35,35,0.82595,1.01028
2000,Brandenburg,Rural regions,No,0.94341,468,468,0.92246,0.96437
2000,Mecklenburg-Western Pomerania,Urban regions,No,0.94225,41,41,0.86996,1.01454
2000,Mecklenburg-Western Pomerania,Rural regions,No,0.89038,242,242,0.85094,0.92982
2000,Saxony,Urban regions,No,0.93709,410,410,0.91356,0.96062
2000,Saxony,Rural regions,Yes,0.06331,33,485,0.04162,0.08501
2000,Saxony,Rural regions,No,0.93669,452,485,0.91499,0.95838
2000,Saxony-Anhalt,Urban regions,No,0.91502,103,103,0.86091,0.96914
2000,Saxony-Anhalt,Rural regions,Yes,0.08432,34,424,0.05784,0.11080
2000,Saxony-Anhalt,Rural regions,No,0.91568,390,424,0.88920,0.94216
2000,Thuringa,Urban regions,No,0.90253,134,134,0.85212,0.95293
2000,Thuringa,Rural regions,No,0.93081,365,365,0.90474,0.95688
2001,Schleswig-Holstein,Urban regions,No,0.97612,155,155,0.95201,1.00023
2001,Schleswig-Holstein,Rural regions,No,0.94776,193,193,0.91629,0.97924
2001,Hamburg,Urban regions,No,0.97099,175,175,0.94606,0.99593
2001,Lower Saxony,Urban regions,No,0.97661,466,466,0.96287,0.99034
2001,Lower Saxony,Rural regions,No,0.96486,464,464,0.94809,0.98163
2001,Bremen,Urban regions,No,0.90135,91,91,0.83974,0.96295
2001,North Rhine-Westphalia,Urban regions,Yes,0.03071,72,2425,0.02384,0.03757
2001,North Rhine-Westphalia,Urban regions,No,0.96929,2353,2425,0.96243,0.97616
2001,North Rhine-Westphalia,Rural regions,No,0.89291,52,52,0.80804,0.97778
2001,Hesse,Urban regions,No,0.97200,610,610,0.95890,0.98510
2001,Hesse,Rural regions,No,0.98739,147,147,0.96929,1.00549
2001,"Rhineland-Palatinate, Saarland",Urban regions,No,0.97438,535,535,0.96098,0.98778
2001,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96969,165,165,0.94345,0.99593
2001,Baden-Wuerttemberg,Urban regions,Yes,0.02312,33,1228,0.01471,0.03152
2001,Baden-Wuerttemberg,Urban regions,No,0.97688,1195,1228,0.96848,0.98529
2001,Baden-Wuerttemberg,Rural regions,No,0.98965,131,131,0.97226,1.00705
2001,Bavaria,Urban regions,No,0.98545,792,792,0.97711,0.99380
2001,Bavaria,Rural regions,No,0.98687,799,799,0.97897,0.99477
2001,Berlin,Urban regions,No,0.95183,456,456,0.93216,0.97151
2001,Brandenburg,Urban regions,No,0.97323,36,36,0.91976,1.02671
2001,Brandenburg,Rural regions,No,0.94675,438,438,0.92569,0.96780
2001,Mecklenburg-Western Pomerania,Urban regions,No,0.97015,39,39,0.91605,1.02426
2001,Mecklenburg-Western Pomerania,Rural regions,No,0.88226,219,219,0.83948,0.92505
2001,Saxony,Urban regions,No,0.94187,395,395,0.91876,0.96497
2001,Saxony,Rural regions,No,0.94678,407,407,0.92494,0.96861
2001,Saxony-Anhalt,Urban regions,No,0.91823,95,95,0.86283,0.97362
2001,Saxony-Anhalt,Rural regions,No,0.93484,377,377,0.90990,0.95979
2001,Thuringa,Urban regions,No,0.90379,132,132,0.85330,0.95429
2001,Thuringa,Rural regions,No,0.94839,329,329,0.92445,0.97233
2002,Schleswig-Holstein,Urban regions,No,0.95124,166,166,0.91837,0.98410
2002,Schleswig-Holstein,Rural regions,No,0.96146,214,214,0.93561,0.98731
2002,Hamburg,Urban regions,No,0.97202,194,194,0.94876,0.99529
2002,Lower Saxony,Urban regions,No,0.96701,501,501,0.95136,0.98267
2002,Lower Saxony,Rural regions,No,0.93556,484,484,0.91366,0.95746
2002,Bremen,Urban regions,No,0.94800,99,99,0.90405,0.99196
2002,North Rhine-Westphalia,Urban regions,Yes,0.03003,65,2533,0.02338,0.03668
2002,North Rhine-Westphalia,Urban regions,No,0.96997,2468,2533,0.96332,0.97662
2002,North Rhine-Westphalia,Rural regions,No,0.87253,51,51,0.78008,0.96497
2002,Hesse,Urban regions,No,0.97192,695,695,0.95963,0.98421
2002,Hesse,Rural regions,No,0.96772,145,145,0.93885,0.99659
2002,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96421,542,542,0.94855,0.97986
2002,"Rhineland-Palatinate, Saarland",Rural regions,No,0.98808,170,170,0.97171,1.00444
2002,Baden-Wuerttemberg,Urban regions,Yes,0.02647,33,1321,0.01781,0.03513
2002,Baden-Wuerttemberg,Urban regions,No,0.97353,1288,1321,0.96487,0.98219
2002,Baden-Wuerttemberg,Rural regions,No,0.99835,130,130,0.99135,1.00535
2002,Bavaria,Urban regions,No,0.97541,875,875,0.96515,0.98568
2002,Bavaria,Rural regions,No,0.98201,821,821,0.97292,0.99111
2002,Berlin,Urban regions,No,0.95931,483,483,0.94167,0.97695
2002,Brandenburg,Urban regions,No,0.96832,34,34,0.90856,1.02808
2002,Brandenburg,Rural regions,No,0.95383,443,443,0.93427,0.97339
2002,Mecklenburg-Western Pomerania,Urban regions,No,0.93900,38,38,0.86189,1.01612
2002,Mecklenburg-Western Pomerania,Rural regions,No,0.90984,222,222,0.87208,0.94760
2002,Saxony,Urban regions,Yes,0.09521,31,421,0.06714,0.12328
2002,Saxony,Urban regions,No,0.90479,390,421,0.87672,0.93286
2002,Saxony,Rural regions,No,0.94947,408,408,0.92818,0.97075
2002,Saxony-Anhalt,Urban regions,No,0.93171,94,94,0.88045,0.98298
2002,Saxony-Anhalt,Rural regions,No,0.93073,377,377,0.90506,0.95639
2002,Thuringa,Urban regions,No,0.92423,135,135,0.87942,0.96904
2002,Thuringa,Rural regions,No,0.95379,332,332,0.93117,0.97641
2003,Schleswig-Holstein,Urban regions,No,0.91671,155,155,0.87307,0.96036
2003,Schleswig-Holstein,Rural regions,No,0.96504,198,198,0.93940,0.99069
2003,Hamburg,Urban regions,No,0.97846,179,179,0.95714,0.99979
2003,Lower Saxony,Urban regions,No,0.95934,466,466,0.94138,0.97729
2003,Lower Saxony,Rural regions,No,0.93690,472,472,0.91494,0.95886
2003,Bremen,Urban regions,No,0.95064,97,97,0.90731,0.99398
2003,North Rhine-Westphalia,Urban regions,Yes,0.03428,70,2447,0.02707,0.04149
2003,North Rhine-Westphalia,Urban regions,No,0.96572,2377,2447,0.95851,0.97293
2003,North Rhine-Westphalia,Rural regions,No,0.83147,49,49,0.72557,0.93737
2003,Hesse,Urban regions,No,0.97748,655,655,0.96611,0.98885
2003,Hesse,Rural regions,No,0.94147,131,131,0.90111,0.98182
2003,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95075,540,540,0.93248,0.96902
2003,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96328,159,159,0.93396,0.99261
2003,Baden-Wuerttemberg,Urban regions,Yes,0.03272,36,1281,0.02298,0.04247
2003,Baden-Wuerttemberg,Urban regions,No,0.96728,1245,1281,0.95753,0.97702
2003,Baden-Wuerttemberg,Rural regions,No,0.99557,119,119,0.98359,1.00755
2003,Bavaria,Urban regions,No,0.97585,841,841,0.96547,0.98623
2003,Bavaria,Rural regions,No,0.98624,779,779,0.97805,0.99443
2003,Berlin,Urban regions,No,0.94702,470,470,0.92674,0.96729
2003,Brandenburg,Rural regions,Yes,0.06228,33,461,0.04019,0.08436
2003,Brandenburg,Rural regions,No,0.93772,428,461,0.91564,0.95981
2003,Mecklenburg-Western Pomerania,Urban regions,No,0.92315,37,37,0.83614,1.01016
2003,Mecklenburg-Western Pomerania,Rural regions,No,0.91905,222,222,0.88309,0.95501
2003,Saxony,Urban regions,Yes,0.11907,33,421,0.08810,0.15005
2003,Saxony,Urban regions,No,0.88093,388,421,0.84995,0.91190
2003,Saxony,Rural regions,Yes,0.06662,31,419,0.04271,0.09053
2003,Saxony,Rural regions,No,0.93338,388,419,0.90947,0.95729
2003,Saxony-Anhalt,Urban regions,No,0.93386,98,98,0.88440,0.98332
2003,Saxony-Anhalt,Rural regions,No,0.91636,358,358,0.88764,0.94508
2003,Thuringa,Urban regions,No,0.95554,137,137,0.92090,0.99018
2003,Thuringa,Rural regions,No,0.96380,325,325,0.94346,0.98414
2004,Schleswig-Holstein,Urban regions,No,0.95754,156,156,0.92580,0.98928
2004,Schleswig-Holstein,Rural regions,No,0.95192,193,193,0.92166,0.98218
2004,Hamburg,Urban regions,No,0.97941,179,179,0.95855,1.00027
2004,Lower Saxony,Urban regions,No,0.94935,465,465,0.92939,0.96930
2004,Lower Saxony,Rural regions,No,0.94699,476,476,0.92684,0.96714
2004,Bremen,Urban regions,No,0.92474,89,89,0.86962,0.97986
2004,North Rhine-Westphalia,Urban regions,Yes,0.03572,72,2376,0.02826,0.04319
2004,North Rhine-Westphalia,Urban regions,No,0.96428,2304,2376,0.95681,0.97174
2004,North Rhine-Westphalia,Rural regions,No,0.86441,48,48,0.76653,0.96228
2004,Hesse,Urban regions,No,0.97315,636,636,0.96057,0.98572
2004,Hesse,Rural regions,No,0.96439,126,126,0.93191,0.99688
2004,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95869,528,528,0.94170,0.97568
2004,"Rhineland-Palatinate, Saarland",Rural regions,No,0.97065,158,158,0.94425,0.99705
2004,Baden-Wuerttemberg,Urban regions,Yes,0.03598,36,1240,0.02561,0.04635
2004,Baden-Wuerttemberg,Urban regions,No,0.96402,1204,1240,0.95365,0.97439
2004,Baden-Wuerttemberg,Rural regions,No,0.98560,115,115,0.96374,1.00747
2004,Bavaria,Urban regions,No,0.97293,814,814,0.96178,0.98409
2004,Bavaria,Rural regions,No,0.98307,771,771,0.97396,0.99218
2004,Berlin,Urban regions,Yes,0.09648,33,486,0.07021,0.12276
2004,Berlin,Urban regions,No,0.90352,453,486,0.87724,0.92979
2004,Brandenburg,Urban regions,No,0.95776,36,36,0.89113,1.02440
2004,Brandenburg,Rural regions,Yes,0.07861,36,445,0.05358,0.10365
2004,Brandenburg,Rural regions,No,0.92139,409,445,0.89635,0.94642
2004,Mecklenburg-Western Pomerania,Urban regions,No,0.95494,42,42,0.89145,1.01844
2004,Mecklenburg-Western Pomerania,Rural regions,No,0.89097,215,215,0.84921,0.93273
2004,Saxony,Urban regions,Yes,0.11993,31,414,0.08860,0.15126
2004,Saxony,Urban regions,No,0.88007,383,414,0.84874,0.91140
2004,Saxony,Rural regions,No,0.92320,377,377,0.89628,0.95011
2004,Saxony-Anhalt,Urban regions,No,0.92593,94,94,0.87271,0.97916
2004,Saxony-Anhalt,Rural regions,No,0.89874,353,353,0.86722,0.93025
2004,Thuringa,Urban regions,No,0.90140,130,130,0.84996,0.95285
2004,Thuringa,Rural regions,No,0.91948,317,317,0.88948,0.94948
2005,Schleswig-Holstein,Urban regions,No,0.96041,150,150,0.92911,0.99172
2005,Schleswig-Holstein,Rural regions,No,0.96064,195,195,0.93327,0.98800
2005,Hamburg,Urban regions,No,0.97410,173,173,0.95036,0.99784
2005,Lower Saxony,Urban regions,No,0.97945,456,456,0.96641,0.99248
2005,Lower Saxony,Rural regions,No,0.96955,467,467,0.95394,0.98515
2005,Bremen,Urban regions,No,0.99350,86,86,0.97642,1.01058
2005,North Rhine-Westphalia,Urban regions,Yes,0.03112,65,2310,0.02404,0.03820
2005,North Rhine-Westphalia,Urban regions,No,0.96888,2245,2310,0.96180,0.97596
2005,North Rhine-Westphalia,Rural regions,No,0.89595,49,49,0.80958,0.98233
2005,Hesse,Urban regions,No,0.97351,620,620,0.96086,0.98616
2005,Hesse,Rural regions,No,0.98570,130,130,0.96521,1.00619
2005,"Rhineland-Palatinate, Saarland",Urban regions,No,0.97645,510,510,0.96328,0.98962
2005,"Rhineland-Palatinate, Saarland",Rural regions,No,0.99799,155,155,0.99091,1.00506
2005,Baden-Wuerttemberg,Urban regions,Yes,0.02580,32,1210,0.01686,0.03474
2005,Baden-Wuerttemberg,Urban regions,No,0.97420,1178,1210,0.96526,0.98314
2005,Baden-Wuerttemberg,Rural regions,No,0.99785,110,110,0.98916,1.00654
2005,Bavaria,Urban regions,No,0.97275,783,783,0.96133,0.98416
2005,Bavaria,Rural regions,No,0.98340,745,745,0.97422,0.99258
2005,Berlin,Urban regions,No,0.95897,441,441,0.94043,0.97750
2005,Brandenburg,Rural regions,No,0.95458,404,404,0.93425,0.97491
2005,Mecklenburg-Western Pomerania,Urban regions,No,0.98805,38,38,0.95303,1.02306
2005,Mecklenburg-Western Pomerania,Rural regions,No,0.91224,216,216,0.87442,0.95006
2005,Saxony,Urban regions,Yes,0.12429,36,416,0.09255,0.15604
2005,Saxony,Urban regions,No,0.87571,380,416,0.84396,0.90745
2005,Saxony,Rural regions,No,0.94302,374,374,0.91949,0.96654
2005,Saxony-Anhalt,Urban regions,No,0.95817,100,100,0.91873,0.99761
2005,Saxony-Anhalt,Rural regions,No,0.95595,353,353,0.93451,0.97738
2005,Thuringa,Urban regions,No,0.92689,131,131,0.88214,0.97164
2005,Thuringa,Rural regions,No,0.94678,311,311,0.92179,0.97177
2006,Schleswig-Holstein,Urban regions,No,0.98006,157,157,0.95813,1.00200
2006,Schleswig-Holstein,Rural regions,No,0.96022,220,220,0.93433,0.98610
2006,Hamburg,Urban regions,No,0.97962,190,190,0.95947,0.99976
2006,Lower Saxony,Urban regions,No,0.97205,514,514,0.95778,0.98631
2006,Lower Saxony,Rural regions,No,0.97817,535,535,0.96578,0.99057
2006,Bremen,Urban regions,No,0.97433,88,88,0.94110,1.00756
2006,North Rhine-Westphalia,Urban regions,Yes,0.02973,64,2474,0.02304,0.03643
2006,North Rhine-Westphalia,Urban regions,No,0.97027,2410,2474,0.96357,0.97696
2006,North Rhine-Westphalia,Rural regions,No,0.94075,61,61,0.88101,1.00049
2006,Hesse,Urban regions,No,0.98386,680,680,0.97438,0.99334
2006,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96651,535,535,0.95125,0.98177
2006,"Rhineland-Palatinate, Saarland",Rural regions,No,0.97115,173,173,0.94614,0.99617
2006,Baden-Wuerttemberg,Urban regions,Yes,0.02891,33,1348,0.01996,0.03786
2006,Baden-Wuerttemberg,Urban regions,No,0.97109,1315,1348,0.96214,0.98004
2006,Baden-Wuerttemberg,Rural regions,No,0.99723,124,124,0.98793,1.00652
2006,Bavaria,Urban regions,No,0.97004,852,852,0.95858,0.98149
2006,Bavaria,Rural regions,No,0.98212,851,851,0.97321,0.99103
2006,Berlin,Urban regions,No,0.97495,475,475,0.96088,0.98902
2006,Brandenburg,Urban regions,No,0.98807,45,45,0.95600,1.02015
2006,Brandenburg,Rural regions,No,0.94950,459,459,0.92945,0.96956
2006,Mecklenburg-Western Pomerania,Urban regions,No,0.98232,39,39,0.94041,1.02422
2006,Mecklenburg-Western Pomerania,Rural regions,No,0.91105,243,243,0.87519,0.94692
2006,Saxony,Urban regions,No,0.91940,426,426,0.89352,0.94528
2006,Saxony,Rural regions,No,0.94347,405,405,0.92095,0.96599
2006,Saxony-Anhalt,Urban regions,No,0.98401,94,94,0.95852,1.00950
2006,Saxony-Anhalt,Rural regions,No,0.93878,376,376,0.91452,0.96305
2006,Thuringa,Urban regions,No,0.94645,140,140,0.90902,0.98388
2006,Thuringa,Rural regions,No,0.94882,354,354,0.92583,0.97181
2007,Schleswig-Holstein,Rural regions,No,0.94247,206,206,0.91059,0.97434
2007,Hamburg,Urban regions,No,0.98668,187,187,0.97021,1.00316
2007,Lower Saxony,Urban regions,No,0.96171,475,475,0.94444,0.97899
2007,Lower Saxony,Rural regions,No,0.97396,505,505,0.96006,0.98787
2007,North Rhine-Westphalia,Urban regions,Yes,0.02643,48,2283,0.01984,0.03301
2007,North Rhine-Westphalia,Urban regions,No,0.97357,2235,2283,0.96699,0.98016
