"plb0196_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Ja","1991","AkademikerIn","Ostdeutschland","","","",""
"Nein","1991","(noch) kein Abschluss","Westdeutschland","303","1","1","1"
"Nein","1991","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Nein","1991","Hauptschule","Westdeutschland","2099","1","1","1"
"Nein","1991","Hauptschule","Ostdeutschland","610","1","1","1"
"Nein","1991","Realschule","Westdeutschland","621","1","1","1"
"Nein","1991","Realschule","Ostdeutschland","845","1","1","1"
"Nein","1991","(Fach-)Abitur","Westdeutschland","273","1","1","1"
"Nein","1991","(Fach-)Abitur","Ostdeutschland","49","1","1","1"
"Nein","1991","AkademikerIn","Westdeutschland","285","1","1","1"
"Nein","1991","AkademikerIn","Ostdeutschland","443","1","1","1"
"Ja","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","1992","Hauptschule","Westdeutschland","","","",""
"Ja","1992","Hauptschule","Ostdeutschland","","","",""
"Ja","1992","Realschule","Westdeutschland","","","",""
"Ja","1992","Realschule","Ostdeutschland","","","",""
"Ja","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","1992","AkademikerIn","Westdeutschland","","","",""
"Ja","1992","AkademikerIn","Ostdeutschland","","","",""
"Nein","1992","(noch) kein Abschluss","Westdeutschland","266","1","1","1"
"Nein","1992","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Nein","1992","Hauptschule","Westdeutschland","2045","1","1","1"
"Nein","1992","Hauptschule","Ostdeutschland","437","1","1","1"
"Nein","1992","Realschule","Westdeutschland","622","1","1","1"
"Nein","1992","Realschule","Ostdeutschland","609","1","1","1"
"Nein","1992","(Fach-)Abitur","Westdeutschland","279","1","1","1"
"Nein","1992","(Fach-)Abitur","Ostdeutschland","33","1","1","1"
"Nein","1992","AkademikerIn","Westdeutschland","283","1","1","1"
"Nein","1992","AkademikerIn","Ostdeutschland","329","1","1","1"
"Ja","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","1993","Hauptschule","Westdeutschland","","","",""
"Ja","1993","Hauptschule","Ostdeutschland","","","",""
"Ja","1993","Realschule","Westdeutschland","","","",""
"Ja","1993","Realschule","Ostdeutschland","","","",""
"Ja","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","1993","AkademikerIn","Westdeutschland","","","",""
"Ja","1993","AkademikerIn","Ostdeutschland","","","",""
"Nein","1993","(noch) kein Abschluss","Westdeutschland","271","1","1","1"
"Nein","1993","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Nein","1993","Hauptschule","Westdeutschland","2061","1","1","1"
"Nein","1993","Hauptschule","Ostdeutschland","311","1","1","1"
"Nein","1993","Realschule","Westdeutschland","649","1","1","1"
"Nein","1993","Realschule","Ostdeutschland","596","1","1","1"
"Nein","1993","(Fach-)Abitur","Westdeutschland","300","1","1","1"
"Nein","1993","(Fach-)Abitur","Ostdeutschland","42","1","1","1"
"Nein","1993","AkademikerIn","Westdeutschland","294","1","1","1"
"Nein","1993","AkademikerIn","Ostdeutschland","287","1","1","1"
"Ja","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","1994","Hauptschule","Westdeutschland","","","",""
"Ja","1994","Hauptschule","Ostdeutschland","","","",""
"Ja","1994","Realschule","Westdeutschland","","","",""
"Ja","1994","Realschule","Ostdeutschland","","","",""
"Ja","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","1994","AkademikerIn","Westdeutschland","","","",""
"Ja","1994","AkademikerIn","Ostdeutschland","","","",""
"Nein","1994","(noch) kein Abschluss","Westdeutschland","246","1","1","1"
"Nein","1994","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Nein","1994","Hauptschule","Westdeutschland","1793","1","1","1"
"Nein","1994","Hauptschule","Ostdeutschland","286","1","1","1"
"Nein","1994","Realschule","Westdeutschland","629","1","1","1"
"Nein","1994","Realschule","Ostdeutschland","559","1","1","1"
"Nein","1994","(Fach-)Abitur","Westdeutschland","287","1","1","1"
"Nein","1994","(Fach-)Abitur","Ostdeutschland","44","1","1","1"
"Nein","1994","AkademikerIn","Westdeutschland","324","1","1","1"
"Nein","1994","AkademikerIn","Ostdeutschland","268","1","1","1"
"Ja","1995","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","1995","Hauptschule","Westdeutschland","","","",""
"Ja","1995","Hauptschule","Ostdeutschland","","","",""
"Ja","1995","Realschule","Westdeutschland","","","",""
"Ja","1995","Realschule","Ostdeutschland","","","",""
"Ja","1995","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","1995","AkademikerIn","Westdeutschland","","","",""
"Ja","1995","AkademikerIn","Ostdeutschland","","","",""
"Nein","1995","(noch) kein Abschluss","Westdeutschland","201","1","1","1"
"Nein","1995","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Nein","1995","Hauptschule","Westdeutschland","1751","1","1","1"
"Nein","1995","Hauptschule","Ostdeutschland","274","1","1","1"
"Nein","1995","Realschule","Westdeutschland","645","1","1","1"
"Nein","1995","Realschule","Ostdeutschland","561","1","1","1"
"Nein","1995","(Fach-)Abitur","Westdeutschland","313","1","1","1"
"Nein","1995","(Fach-)Abitur","Ostdeutschland","54","1","1","1"
"Nein","1995","AkademikerIn","Westdeutschland","358","1","1","1"
"Nein","1995","AkademikerIn","Ostdeutschland","278","1","1","1"
"Ja","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","1996","Hauptschule","Westdeutschland","","","",""
"Ja","1996","Hauptschule","Ostdeutschland","","","",""
"Ja","1996","Realschule","Westdeutschland","","","",""
"Ja","1996","Realschule","Ostdeutschland","","","",""
"Ja","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","1996","AkademikerIn","Westdeutschland","","","",""
"Ja","1996","AkademikerIn","Ostdeutschland","","","",""
"Nein","1996","(noch) kein Abschluss","Westdeutschland","186","1","1","1"
"Nein","1996","(noch) kein Abschluss","Ostdeutschland","8","","",""
"Nein","1996","Hauptschule","Westdeutschland","1707","1","1","1"
"Nein","1996","Hauptschule","Ostdeutschland","250","1","1","1"
"Nein","1996","Realschule","Westdeutschland","625","1","1","1"
"Nein","1996","Realschule","Ostdeutschland","558","1","1","1"
"Nein","1996","(Fach-)Abitur","Westdeutschland","294","1","1","1"
"Nein","1996","(Fach-)Abitur","Ostdeutschland","53","1","1","1"
"Nein","1996","AkademikerIn","Westdeutschland","349","1","1","1"
"Nein","1996","AkademikerIn","Ostdeutschland","279","1","1","1"
"Ja","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","1997","Hauptschule","Westdeutschland","","","",""
"Ja","1997","Hauptschule","Ostdeutschland","","","",""
"Ja","1997","Realschule","Westdeutschland","","","",""
"Ja","1997","Realschule","Ostdeutschland","","","",""
"Ja","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","1997","AkademikerIn","Westdeutschland","","","",""
"Ja","1997","AkademikerIn","Ostdeutschland","","","",""
"Nein","1997","(noch) kein Abschluss","Westdeutschland","44","1","1","1"
"Nein","1997","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Nein","1997","Hauptschule","Westdeutschland","503","1","1","1"
"Nein","1997","Hauptschule","Ostdeutschland","87","1","1","1"
"Nein","1997","Realschule","Westdeutschland","204","1","1","1"
"Nein","1997","Realschule","Ostdeutschland","237","1","1","1"
"Nein","1997","(Fach-)Abitur","Westdeutschland","95","1","1","1"
"Nein","1997","(Fach-)Abitur","Ostdeutschland","16","","",""
"Nein","1997","AkademikerIn","Westdeutschland","101","1","1","1"
"Nein","1997","AkademikerIn","Ostdeutschland","93","1","1","1"
"Ja","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","1998","Hauptschule","Westdeutschland","","","",""
"Ja","1998","Hauptschule","Ostdeutschland","","","",""
"Ja","1998","Realschule","Westdeutschland","","","",""
"Ja","1998","Realschule","Ostdeutschland","","","",""
"Ja","1998","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","1998","AkademikerIn","Westdeutschland","","","",""
"Ja","1998","AkademikerIn","Ostdeutschland","","","",""
"Nein","1998","(noch) kein Abschluss","Westdeutschland","33","1","1","1"
"Nein","1998","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Nein","1998","Hauptschule","Westdeutschland","506","1","1","1"
"Nein","1998","Hauptschule","Ostdeutschland","93","1","1","1"
"Nein","1998","Realschule","Westdeutschland","224","1","1","1"
"Nein","1998","Realschule","Ostdeutschland","258","1","1","1"
"Nein","1998","(Fach-)Abitur","Westdeutschland","84","1","1","1"
"Nein","1998","(Fach-)Abitur","Ostdeutschland","21","","",""
"Nein","1998","AkademikerIn","Westdeutschland","112","1","1","1"
"Nein","1998","AkademikerIn","Ostdeutschland","103","1","1","1"
"Ja","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","1999","Hauptschule","Westdeutschland","","","",""
"Ja","1999","Hauptschule","Ostdeutschland","","","",""
"Ja","1999","Realschule","Westdeutschland","","","",""
"Ja","1999","Realschule","Ostdeutschland","","","",""
"Ja","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","1999","AkademikerIn","Westdeutschland","","","",""
"Ja","1999","AkademikerIn","Ostdeutschland","","","",""
"Nein","1999","(noch) kein Abschluss","Westdeutschland","32","1","1","1"
"Nein","1999","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Nein","1999","Hauptschule","Westdeutschland","459","1","1","1"
"Nein","1999","Hauptschule","Ostdeutschland","77","1","1","1"
"Nein","1999","Realschule","Westdeutschland","244","1","1","1"
"Nein","1999","Realschule","Ostdeutschland","253","1","1","1"
"Nein","1999","(Fach-)Abitur","Westdeutschland","67","1","1","1"
"Nein","1999","(Fach-)Abitur","Ostdeutschland","27","","",""
"Nein","1999","AkademikerIn","Westdeutschland","111","1","1","1"
"Nein","1999","AkademikerIn","Ostdeutschland","96","1","1","1"
"Ja","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2000","Hauptschule","Westdeutschland","","","",""
"Ja","2000","Hauptschule","Ostdeutschland","","","",""
"Ja","2000","Realschule","Westdeutschland","","","",""
"Ja","2000","Realschule","Ostdeutschland","","","",""
"Ja","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2000","AkademikerIn","Westdeutschland","","","",""
"Ja","2000","AkademikerIn","Ostdeutschland","","","",""
"Nein","2000","(noch) kein Abschluss","Westdeutschland","27","","",""
"Nein","2000","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nein","2000","Hauptschule","Westdeutschland","832","1","1","1"
"Nein","2000","Hauptschule","Ostdeutschland","89","1","1","1"
"Nein","2000","Realschule","Westdeutschland","492","1","1","1"
"Nein","2000","Realschule","Ostdeutschland","393","1","1","1"
"Nein","2000","(Fach-)Abitur","Westdeutschland","204","1","1","1"
"Nein","2000","(Fach-)Abitur","Ostdeutschland","39","1","1","1"
"Nein","2000","AkademikerIn","Westdeutschland","273","1","1","1"
"Nein","2000","AkademikerIn","Ostdeutschland","158","1","1","1"
"Ja","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2001","Hauptschule","Westdeutschland","","","",""
"Ja","2001","Hauptschule","Ostdeutschland","","","",""
"Ja","2001","Realschule","Westdeutschland","","","",""
"Ja","2001","Realschule","Ostdeutschland","","","",""
"Ja","2001","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2001","AkademikerIn","Westdeutschland","","","",""
"Ja","2001","AkademikerIn","Ostdeutschland","","","",""
"Nein","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2001","Hauptschule","Westdeutschland","","","",""
"Nein","2001","Hauptschule","Ostdeutschland","","","",""
"Nein","2001","Realschule","Westdeutschland","","","",""
"Nein","2001","Realschule","Ostdeutschland","","","",""
"Nein","2001","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2001","AkademikerIn","Westdeutschland","","","",""
"Nein","2001","AkademikerIn","Ostdeutschland","","","",""
"Ja","2002","(noch) kein Abschluss","Westdeutschland","35","0.678936166489441","0.555547033773026","0.802325299205856"
"Ja","2002","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja","2002","Hauptschule","Westdeutschland","1220","0.62463896292936","0.602866356557392","0.646411569301329"
"Ja","2002","Hauptschule","Ostdeutschland","95","0.508276343483761","0.436041010481009","0.580511676486514"
"Ja","2002","Realschule","Westdeutschland","1196","0.72164759972813","0.700041730891342","0.743253468564918"
"Ja","2002","Realschule","Ostdeutschland","638","0.646334462186941","0.616537295313498","0.676131629060384"
"Ja","2002","(Fach-)Abitur","Westdeutschland","559","0.719929323867871","0.688233674516005","0.751624973219738"
"Ja","2002","(Fach-)Abitur","Ostdeutschland","92","0.685604070964768","0.60579512673891","0.765413015190627"
"Ja","2002","AkademikerIn","Westdeutschland","1241","0.797218641023621","0.77724733245245","0.817189949594791"
"Ja","2002","AkademikerIn","Ostdeutschland","495","0.742867673882125","0.709086349334272","0.776648998429978"
"Nein","2002","(noch) kein Abschluss","Westdeutschland","20","","",""
"Nein","2002","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Nein","2002","Hauptschule","Westdeutschland","680","0.37536103707064","0.353588430698671","0.397133643442608"
"Nein","2002","Hauptschule","Ostdeutschland","89","0.491723656516239","0.419488323513486","0.563958989518991"
"Nein","2002","Realschule","Westdeutschland","457","0.27835240027187","0.256746531435082","0.299958269108658"
"Nein","2002","Realschule","Ostdeutschland","351","0.353665537813059","0.323868370939616","0.383462704686502"
"Nein","2002","(Fach-)Abitur","Westdeutschland","212","0.280070676132129","0.248375026780262","0.311766325483995"
"Nein","2002","(Fach-)Abitur","Ostdeutschland","38","0.314395929035232","0.234586984809373","0.39420487326109"
"Nein","2002","AkademikerIn","Westdeutschland","316","0.202781358976379","0.182810050405209","0.22275266754755"
"Nein","2002","AkademikerIn","Ostdeutschland","148","0.257132326117875","0.223351001570022","0.290913650665728"
"Ja","2003","(noch) kein Abschluss","Westdeutschland","23","","",""
"Ja","2003","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja","2003","Hauptschule","Westdeutschland","1135","0.629814294879901","0.60747692974058","0.652151660019222"
"Ja","2003","Hauptschule","Ostdeutschland","95","0.559199041668509","0.482269601156223","0.636128482180795"
"Ja","2003","Realschule","Westdeutschland","1157","0.723527820130995","0.701748520014353","0.745307120247637"
"Ja","2003","Realschule","Ostdeutschland","616","0.646763096020504","0.616207566475235","0.677318625565772"
"Ja","2003","(Fach-)Abitur","Westdeutschland","568","0.710992492205446","0.679201092897155","0.742783891513737"
"Ja","2003","(Fach-)Abitur","Ostdeutschland","89","0.730179949113882","0.655026701386374","0.805333196841389"
"Ja","2003","AkademikerIn","Westdeutschland","1112","0.799971575921813","0.779158319823085","0.820784832020542"
"Ja","2003","AkademikerIn","Ostdeutschland","461","0.751930561059413","0.717544116043504","0.786317006075323"
"Nein","2003","(noch) kein Abschluss","Westdeutschland","14","","",""
"Nein","2003","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nein","2003","Hauptschule","Westdeutschland","660","0.370185705120099","0.347848339980778","0.39252307025942"
"Nein","2003","Hauptschule","Ostdeutschland","65","0.440800958331491","0.363871517819205","0.517730398843777"
"Nein","2003","Realschule","Westdeutschland","463","0.276472179869005","0.254692879752363","0.298251479985647"
"Nein","2003","Realschule","Ostdeutschland","324","0.353236903979496","0.322681374434228","0.383792433524765"
"Nein","2003","(Fach-)Abitur","Westdeutschland","213","0.289007507794554","0.257216108486263","0.320798907102845"
"Nein","2003","(Fach-)Abitur","Ostdeutschland","45","0.269820050886118","0.194666803158611","0.344973298613626"
"Nein","2003","AkademikerIn","Westdeutschland","307","0.200028424078187","0.179215167979458","0.220841680176915"
"Nein","2003","AkademikerIn","Ostdeutschland","145","0.248069438940587","0.213682993924678","0.282455883956496"
"Ja","2004","(noch) kein Abschluss","Westdeutschland","23","","",""
"Ja","2004","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja","2004","Hauptschule","Westdeutschland","1094","0.643954562940423","0.620878555886349","0.667030569994497"
"Ja","2004","Hauptschule","Ostdeutschland","85","0.559510238640081","0.483297737058866","0.635722740221296"
"Ja","2004","Realschule","Westdeutschland","1153","0.724887669764763","0.702875009036986","0.746900330492539"
"Ja","2004","Realschule","Ostdeutschland","626","0.67580874887584","0.645380378104245","0.706237119647434"
"Ja","2004","(Fach-)Abitur","Westdeutschland","543","0.75728708046979","0.726522188225558","0.788051972714022"
"Ja","2004","(Fach-)Abitur","Ostdeutschland","84","0.601769907204444","0.519192075088373","0.684347739320515"
"Ja","2004","AkademikerIn","Westdeutschland","1061","0.75207899302481","0.729460041706532","0.774697944343088"
"Ja","2004","AkademikerIn","Ostdeutschland","449","0.765055315008072","0.730758146195992","0.799352483820152"
"Nein","2004","(noch) kein Abschluss","Westdeutschland","11","","",""
"Nein","2004","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nein","2004","Hauptschule","Westdeutschland","560","0.356045437059578","0.332969430005504","0.379121444113652"
"Nein","2004","Hauptschule","Ostdeutschland","78","0.440489761359919","0.364277259778704","0.516702262941134"
"Nein","2004","Realschule","Westdeutschland","428","0.275112330235237","0.253099669507461","0.297124990963014"
"Nein","2004","Realschule","Ostdeutschland","283","0.32419125112416","0.293762880352566","0.354619621895755"
"Nein","2004","(Fach-)Abitur","Westdeutschland","203","0.24271291953021","0.211948027285978","0.273477811774442"
"Nein","2004","(Fach-)Abitur","Ostdeutschland","51","0.398230092795556","0.315652260679485","0.480807924911627"
"Nein","2004","AkademikerIn","Westdeutschland","339","0.24792100697519","0.225302055656912","0.270539958293468"
"Nein","2004","AkademikerIn","Ostdeutschland","138","0.234944684991928","0.200647516179848","0.269241853804008"
"Ja","2005","(noch) kein Abschluss","Westdeutschland","21","","",""
"Ja","2005","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja","2005","Hauptschule","Westdeutschland","1029","0.673801822988641","0.650217736390143","0.697385909587139"
"Ja","2005","Hauptschule","Ostdeutschland","66","0.437796897936806","0.353481823196458","0.522111972677154"
"Ja","2005","Realschule","Westdeutschland","1062","0.725827381239462","0.703046242366539","0.748608520112386"
"Ja","2005","Realschule","Ostdeutschland","568","0.665429150376629","0.633690445099721","0.697167855653536"
"Ja","2005","(Fach-)Abitur","Westdeutschland","511","0.673979472509525","0.639279039865227","0.708679905153824"
"Ja","2005","(Fach-)Abitur","Ostdeutschland","90","0.722684565326676","0.647167932450486","0.798201198202867"
"Ja","2005","AkademikerIn","Westdeutschland","983","0.781758038260126","0.759032060041003","0.804484016479249"
"Ja","2005","AkademikerIn","Ostdeutschland","415","0.743557348351121","0.707162669641283","0.779952027060959"
"Nein","2005","(noch) kein Abschluss","Westdeutschland","15","","",""
"Nein","2005","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nein","2005","Hauptschule","Westdeutschland","489","0.326198177011359","0.302614090412861","0.349782263609857"
"Nein","2005","Hauptschule","Ostdeutschland","67","0.562203102063194","0.477888027322846","0.646518176803542"
"Nein","2005","Realschule","Westdeutschland","411","0.274172618760538","0.251391479887615","0.296953757633461"
"Nein","2005","Realschule","Ostdeutschland","281","0.334570849623371","0.302832144346464","0.366309554900279"
"Nein","2005","(Fach-)Abitur","Westdeutschland","190","0.326020527490475","0.291320094846176","0.360720960134773"
"Nein","2005","(Fach-)Abitur","Ostdeutschland","45","0.277315434673323","0.201798801797133","0.352832067549514"
"Nein","2005","AkademikerIn","Westdeutschland","286","0.218241961739874","0.195515983520751","0.240967939958997"
