"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1989","16-34 Jahre alt","kein Migrationshintergrund ","6.41","7","1453","6.3","6.52"
"1989","35-65 Jahre alt","direkter Migrationshintergrund","6.69","7","1034","6.56","6.82"
"1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1989","35-65 Jahre alt","kein Migrationshintergrund ","6.75","7","2141","6.66","6.84"
"1989","66 und älter","direkter Migrationshintergrund","6.72","6.85","53","6.12","7.32"
"1989","66 und älter","indirekter Migrationshintergrund","","","","",""
"1989","66 und älter","kein Migrationshintergrund ","7.08","7","707","6.92","7.24"
"1990","16-34 Jahre alt","direkter Migrationshintergrund","6.76","7","576","6.58","6.94"
"1990","16-34 Jahre alt","indirekter Migrationshintergrund","6.84","7","153","6.51","7.17"
"1990","16-34 Jahre alt","kein Migrationshintergrund ","6.49","7","1532","6.38","6.6"
"1990","35-65 Jahre alt","direkter Migrationshintergrund","6.61","7","1075","6.48","6.74"
"1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1990","35-65 Jahre alt","kein Migrationshintergrund ","6.68","7","2200","6.59","6.77"
"1990","66 und älter","direkter Migrationshintergrund","6.6","7","68","6.01","7.19"
"1990","66 und älter","indirekter Migrationshintergrund","","","","",""
"1990","66 und älter","kein Migrationshintergrund ","7","7","762","6.84","7.16"
"1991","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1991","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1991","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1991","66 und älter","direkter Migrationshintergrund","","","","",""
"1991","66 und älter","indirekter Migrationshintergrund","","","","",""
"1991","66 und älter","kein Migrationshintergrund ","","","","",""
"1992","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1992","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1992","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1992","66 und älter","direkter Migrationshintergrund","","","","",""
"1992","66 und älter","indirekter Migrationshintergrund","","","","",""
"1992","66 und älter","kein Migrationshintergrund ","","","","",""
"1993","16-34 Jahre alt","direkter Migrationshintergrund","6.65","7","553","6.46","6.84"
"1993","16-34 Jahre alt","indirekter Migrationshintergrund","6.46","7","272","6.18","6.74"
"1993","16-34 Jahre alt","kein Migrationshintergrund ","6.48","7","2175","6.39","6.57"
"1993","35-65 Jahre alt","direkter Migrationshintergrund","6.63","7","1112","6.51","6.75"
"1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1993","35-65 Jahre alt","kein Migrationshintergrund ","6.45","7","3374","6.38","6.52"
"1993","66 und älter","direkter Migrationshintergrund","5.95","5","105","5.51","6.39"
"1993","66 und älter","indirekter Migrationshintergrund","","","","",""
"1993","66 und älter","kein Migrationshintergrund ","6.53","7","1009","6.39","6.67"
"1994","16-34 Jahre alt","direkter Migrationshintergrund","6.43","6","508","6.24","6.62"
"1994","16-34 Jahre alt","indirekter Migrationshintergrund","6.11","6","282","5.84","6.38"
"1994","16-34 Jahre alt","kein Migrationshintergrund ","6.5","7","2220","6.41","6.59"
"1994","35-65 Jahre alt","direkter Migrationshintergrund","6.42","7","1025","6.29","6.55"
"1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","kein Migrationshintergrund ","6.47","7","3424","6.4","6.54"
"1994","66 und älter","direkter Migrationshintergrund","6.54","7","128","6.16","6.92"
"1994","66 und älter","indirekter Migrationshintergrund","","","","",""
"1994","66 und älter","kein Migrationshintergrund ","6.53","7","1020","6.39","6.67"
"1995","16-34 Jahre alt","direkter Migrationshintergrund","6.83","7","654","6.65","7.01"
"1995","16-34 Jahre alt","indirekter Migrationshintergrund","6.32","7","287","6.06","6.58"
"1995","16-34 Jahre alt","kein Migrationshintergrund ","6.42","7","2264","6.34","6.5"
"1995","35-65 Jahre alt","direkter Migrationshintergrund","6.68","7","1204","6.56","6.8"
"1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","kein Migrationshintergrund ","6.44","7","3519","6.37","6.51"
"1995","66 und älter","direkter Migrationshintergrund","6.41","6","152","6.04","6.78"
"1995","66 und älter","indirekter Migrationshintergrund","","","","",""
"1995","66 und älter","kein Migrationshintergrund ","6.52","7","1027","6.38","6.66"
"1996","16-34 Jahre alt","direkter Migrationshintergrund","6.72","7","602","6.55","6.89"
"1996","16-34 Jahre alt","indirekter Migrationshintergrund","6.57","7","316","6.33","6.81"
"1996","16-34 Jahre alt","kein Migrationshintergrund ","6.51","7","2217","6.43","6.59"
"1996","35-65 Jahre alt","direkter Migrationshintergrund","6.59","7","1117","6.47","6.71"
"1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1996","35-65 Jahre alt","kein Migrationshintergrund ","6.42","7","3525","6.35","6.49"
"1996","66 und älter","direkter Migrationshintergrund","6.31","7","164","5.94","6.68"
"1996","66 und älter","indirekter Migrationshintergrund","","","","",""
"1996","66 und älter","kein Migrationshintergrund ","6.52","7","1034","6.38","6.66"
"1997","16-34 Jahre alt","direkter Migrationshintergrund","6.94","7","561","6.76","7.12"
"1997","16-34 Jahre alt","indirekter Migrationshintergrund","6.35","7","326","6.1","6.6"
"1997","16-34 Jahre alt","kein Migrationshintergrund ","6.52","7","2179","6.44","6.6"
"1997","35-65 Jahre alt","direkter Migrationshintergrund","6.44","7","1095","6.32","6.56"
"1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1997","35-65 Jahre alt","kein Migrationshintergrund ","6.39","7","3546","6.33","6.45"
"1997","66 und älter","direkter Migrationshintergrund","6.13","6","169","5.78","6.48"
"1997","66 und älter","indirekter Migrationshintergrund","","","","",""
"1997","66 und älter","kein Migrationshintergrund ","6.52","7","1031","6.38","6.66"
"1998","16-34 Jahre alt","direkter Migrationshintergrund","6.41","7","487","6.22","6.6"
"1998","16-34 Jahre alt","indirekter Migrationshintergrund","6.6","7","341","6.36","6.84"
"1998","16-34 Jahre alt","kein Migrationshintergrund ","6.5","7","2400","6.42","6.58"
"1998","35-65 Jahre alt","direkter Migrationshintergrund","6.69","7","1043","6.56","6.82"
"1998","35-65 Jahre alt","indirekter Migrationshintergrund","6.54","7","39","5.91","7.17"
"1998","35-65 Jahre alt","kein Migrationshintergrund ","6.56","7","4243","6.5","6.62"
"1998","66 und älter","direkter Migrationshintergrund","5.89","6","179","5.54","6.24"
"1998","66 und älter","indirekter Migrationshintergrund","","","","",""
"1998","66 und älter","kein Migrationshintergrund ","6.57","7","1210","6.45","6.69"
"1999","16-34 Jahre alt","direkter Migrationshintergrund","6.51","7","457","6.32","6.7"
"1999","16-34 Jahre alt","indirekter Migrationshintergrund","6.27","6","354","6.05","6.49"
"1999","16-34 Jahre alt","kein Migrationshintergrund ","6.48","7","2298","6.39","6.57"
"1999","35-65 Jahre alt","direkter Migrationshintergrund","6.58","7","981","6.45","6.71"
"1999","35-65 Jahre alt","indirekter Migrationshintergrund","7.54","8","40","6.79","8.29"
"1999","35-65 Jahre alt","kein Migrationshintergrund ","6.47","7","4232","6.41","6.53"
"1999","66 und älter","direkter Migrationshintergrund","6.4","6.9","190","6.08","6.72"
"1999","66 und älter","indirekter Migrationshintergrund","","","","",""
"1999","66 und älter","kein Migrationshintergrund ","6.59","7","1188","6.47","6.71"
"2000","16-34 Jahre alt","direkter Migrationshintergrund","6.9","7","719","6.74","7.06"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","6.75","7","468","6.55","6.95"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","6.49","7","3631","6.42","6.56"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","6.66","7","1479","6.55","6.77"
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","6.49","6.38","78","6.02","6.96"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","6.61","7","8259","6.57","6.65"
"2000","66 und älter","direkter Migrationshintergrund","6.34","7","268","6.07","6.61"
"2000","66 und älter","indirekter Migrationshintergrund","","","","",""
"2000","66 und älter","kein Migrationshintergrund ","6.63","7","2474","6.55","6.71"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","6.8","7","600","6.63","6.97"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","6.45","7","426","6.23","6.67"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","6.5","7","3302","6.43","6.57"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","6.47","7","1361","6.36","6.58"
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","6.87","7","81","6.43","7.31"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","6.66","7","7683","6.62","6.7"
"2001","66 und älter","direkter Migrationshintergrund","6.55","7","265","6.3","6.8"
"2001","66 und älter","indirekter Migrationshintergrund","","","","",""
"2001","66 und älter","kein Migrationshintergrund ","6.73","7","2343","6.64","6.82"
"2002","16-34 Jahre alt","direkter Migrationshintergrund","6.75","7","517","6.57","6.93"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","6.25","6","425","6.04","6.46"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","6.45","7","3144","6.38","6.52"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","6.42","7","1304","6.31","6.53"
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","7.08","7","102","6.65","7.51"
"2002","35-65 Jahre alt","kein Migrationshintergrund ","6.56","7","8382","6.52","6.6"
"2002","66 und älter","direkter Migrationshintergrund","6.27","6","271","5.99","6.55"
"2002","66 und älter","indirekter Migrationshintergrund","","","","",""
"2002","66 und älter","kein Migrationshintergrund ","6.57","7","2479","6.48","6.66"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","6.65","7","506","6.47","6.83"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","6.63","7","435","6.42","6.84"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","6.49","7","3134","6.42","6.56"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","6.48","7","1265","6.37","6.59"
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","6.36","7","121","5.96","6.76"
"2003","35-65 Jahre alt","kein Migrationshintergrund ","6.52","7","8195","6.48","6.56"
"2003","66 und älter","direkter Migrationshintergrund","6.7","7","277","6.45","6.95"
"2003","66 und älter","indirekter Migrationshintergrund","","","","",""
"2003","66 und älter","kein Migrationshintergrund ","6.69","7","2560","6.61","6.77"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","6.69","7","476","6.5","6.88"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","6.5","7","448","6.29","6.71"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","6.56","7","2998","6.49","6.63"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","6.56","7","1240","6.45","6.67"
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","6.37","6","129","6.01","6.73"
"2004","35-65 Jahre alt","kein Migrationshintergrund ","6.52","7","7976","6.48","6.56"
"2004","66 und älter","direkter Migrationshintergrund","6.61","7","288","6.37","6.85"
"2004","66 und älter","indirekter Migrationshintergrund","","","","",""
"2004","66 und älter","kein Migrationshintergrund ","6.52","7","2668","6.44","6.6"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","6.65","7","406","6.45","6.85"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","6.34","7","463","6.13","6.55"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","6.59","7","2972","6.52","6.66"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","6.48","7","1165","6.36","6.6"
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","5.91","6","129","5.53","6.29"
"2005","35-65 Jahre alt","kein Migrationshintergrund ","6.52","7","7577","6.48","6.56"
"2005","66 und älter","direkter Migrationshintergrund","6.43","7","282","6.17","6.69"
"2005","66 und älter","indirekter Migrationshintergrund","","","","",""
"2005","66 und älter","kein Migrationshintergrund ","6.52","7","2663","6.44","6.6"
"2006","16-34 Jahre alt","direkter Migrationshintergrund","6.7","7","409","6.5","6.9"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","6.47","7","470","6.27","6.67"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","6.61","7","2870","6.54","6.68"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","6.42","7","1152","6.3","6.54"
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","6.48","7","148","6.18","6.78"
"2006","35-65 Jahre alt","kein Migrationshintergrund ","6.53","7","8324","6.49","6.57"
"2006","66 und älter","direkter Migrationshintergrund","6.57","7","310","6.32","6.82"
"2006","66 und älter","indirekter Migrationshintergrund","","","","",""
"2006","66 und älter","kein Migrationshintergrund ","6.52","7","3130","6.45","6.59"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","6.94","7","350","6.74","7.14"
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","6.4","7","424","6.18","6.62"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","6.75","7","2708","6.68","6.82"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","6.25","6","1040","6.12","6.38"
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","6.61","7","154","6.27","6.95"
"2007","35-65 Jahre alt","kein Migrationshintergrund ","6.57","7","7759","6.53","6.61"
"2007","66 und älter","direkter Migrationshintergrund","6.64","7","298","6.39","6.89"
"2007","66 und älter","indirekter Migrationshintergrund","","","","",""
"2007","66 und älter","kein Migrationshintergrund ","6.6","7","3110","6.53","6.67"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","6.83","7","277","6.6","7.06"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","6.51","7","413","6.29","6.73"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","6.66","7","2473","6.58","6.74"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","6.47","7","936","6.34","6.6"
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","6.15","6","160","5.82","6.48"
"2008","35-65 Jahre alt","kein Migrationshintergrund ","6.61","7","7314","6.57","6.65"
"2008","66 und älter","direkter Migrationshintergrund","6.24","6","292","5.98","6.5"
"2008","66 und älter","indirekter Migrationshintergrund","","","","",""
"2008","66 und älter","kein Migrationshintergrund ","6.78","7","3033","6.71","6.85"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","6.81","7","230","6.56","7.06"
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","6.35","7","374","6.13","6.57"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","6.74","7","2346","6.66","6.82"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","6.55","7","854","6.42","6.68"
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","6.81","7","158","6.5","7.12"
"2009","35-65 Jahre alt","kein Migrationshintergrund ","6.62","7","6941","6.58","6.66"
"2009","66 und älter","direkter Migrationshintergrund","6.51","7","266","6.26","6.76"
"2009","66 und älter","indirekter Migrationshintergrund","","","","",""
"2009","66 und älter","kein Migrationshintergrund ","6.69","7","2933","6.62","6.76"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","7.31","8","785","7.17","7.45"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","6.45","7","612","6.27","6.63"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","6.82","7","3960","6.76","6.88"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","6.68","7","1392","6.57","6.79"
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","6.56","7","324","6.34","6.78"
"2010","35-65 Jahre alt","kein Migrationshintergrund ","6.64","7","9379","6.6","6.68"
"2010","66 und älter","direkter Migrationshintergrund","6.22","6","262","5.94","6.5"
"2010","66 und älter","indirekter Migrationshintergrund","","","","",""
"2010","66 und älter","kein Migrationshintergrund ","6.78","7","2931","6.71","6.85"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","7.25","7.58","688","7.11","7.39"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","6.65","7","595","6.48","6.82"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","6.96","7","3903","6.9","7.02"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","6.65","7","1492","6.54","6.76"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","6.64","7","420","6.43","6.85"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","6.72","7","10802","6.68","6.76"
"2011","66 und älter","direkter Migrationshintergrund","6.55","7","300","6.33","6.77"
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","6.68","7","3298","6.61","6.75"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","7.5","8","610","7.35","7.65"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","6.78","7","574","6.62","6.94"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","6.91","7","3796","6.85","6.97"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","6.93","7","1526","6.83","7.03"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","6.71","7","441","6.52","6.9"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","6.77","7","11230","6.73","6.81"
"2012","66 und älter","direkter Migrationshintergrund","6.49","7","325","6.25","6.73"
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","6.82","7","3664","6.76","6.88"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","7.03","8","510","6.86","7.2"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","6.74","7","515","6.56","6.92"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","6.99","7","3581","6.93","7.05"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","6.75","7","1441","6.65","6.85"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","6.62","7","457","6.44","6.8"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","6.8","7","10944","6.76","6.84"
"2013","66 und älter","direkter Migrationshintergrund","6.65","7","300","6.42","6.88"
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","6.87","7","3744","6.81","6.93"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","7.4","8","1149","7.29","7.51"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","7.04","7","857","6.9","7.18"
"2014","16-34 Jahre alt","kein Migrationshintergrund ","6.97","7","3303","6.9","7.04"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","6.91","7","2749","6.83","6.99"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","6.72","7","599","6.56","6.88"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","6.73","7","9982","6.69","6.77"
"2014","66 und älter","direkter Migrationshintergrund","6.68","7","342","6.45","6.91"
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","6.82","7","3652","6.76","6.88"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","7.37","8","878","7.24","7.5"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","7.07","7","766","6.93","7.21"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","7.08","7","3034","7.01","7.15"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","7.08","7","2362","7","7.16"
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","6.65","7","590","6.49","6.81"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","6.78","7","9413","6.74","6.82"
"2015","66 und älter","direkter Migrationshintergrund","6.92","7","341","6.71","7.13"
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","6.79","7","3656","6.73","6.85"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","7.33","8","1127","7.22","7.44"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","6.87","7","723","6.72","7.02"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","7","7","2803","6.93","7.07"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","7.06","7","2604","6.98","7.14"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","6.94","7","581","6.78","7.1"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","6.8","7","8887","6.76","6.84"
"2016","66 und älter","direkter Migrationshintergrund","6.8","7","325","6.6","7"
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","6.78","7","3586","6.72","6.84"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","7.17","7","994","7.05","7.29"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","7.04","7","780","6.9","7.18"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","7.07","7","3461","7.01","7.13"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","6.96","7","2670","6.89","7.03"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","6.71","7","653","6.55","6.87"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","6.79","7","10368","6.75","6.83"
"2017","66 und älter","direkter Migrationshintergrund","6.73","7","351","6.53","6.93"
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","6.8","7","3911","6.74","6.86"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","6.98","7","919","6.86","7.1"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","7.08","7","833","6.94","7.22"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","7.04","7","3440","6.98","7.1"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","6.85","7","2581","6.77","6.93"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","6.79","7","636","6.63","6.95"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","6.73","7","9867","6.69","6.77"
"2018","66 und älter","direkter Migrationshintergrund","6.95","7","379","6.75","7.15"
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","6.82","7","3916","6.76","6.88"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","7.27","7","739","7.13","7.41"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","7.18","7","763","7.03","7.33"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","7.15","7","3263","7.09","7.21"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","6.91","7","2330","6.83","6.99"
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","6.84","7","706","6.69","6.99"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","6.84","7","10427","6.8","6.88"
"2019","66 und älter","direkter Migrationshintergrund","7.03","7","379","6.84","7.22"
"2019","66 und älter","indirekter Migrationshintergrund","7.52","8","31","6.86","8.18"
"2019","66 und älter","kein Migrationshintergrund ","6.82","7","4078","6.76","6.88"
