year,migback,quintil_oecd,pli0080,proportion,n,lower_confidence,upper_confidence
1990,kein Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.012848196933707623,18165,0.011210432505288737,0.014485961362126508
1990,kein Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.012524292809328439,18165,0.010907038985212671,0.014141546633444206
1990,kein Migrationshintergrund,1. Quintil,Taeglich,0.011768516519110343,18165,0.010200218572790111,0.013336814465430575
1990,direkter Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.008961347441157418,18165,0.0075908749432485705,0.010331819939066265
1990,direkter Migrationshintergrund,2. Quintil,Seltener,0.008745411358237962,18165,0.007391403774768457,0.010099418941707466
1990,kein Migrationshintergrund,2. Quintil,Taeglich,0.008529475275318506,18165,0.007192142675559236,0.009866807875077776
1990,kein Migrationshintergrund,5. Quintil,Seltener,0.00831353919239905,18165,0.006993099604086733,0.009633978780711367
1990,kein Migrationshintergrund,1. Quintil,Nie,0.00831353919239905,18165,0.006993099604086733,0.009633978780711367
1990,direkter Migrationshintergrund,2. Quintil,Taeglich,0.006909954653422587,18165,0.005705278584194631,0.008114630722650543
1990,indirekter Migrationshintergrund,1. Quintil,Min 1x pro Woche,0.006586050529043403,18165,0.005409756137216974,0.007762344920869833
1990,direkter Migrationshintergrund,3. Quintil,Seltener,0.006154178363204491,18165,0.005016857730804467,0.007291498995604516
1990,kein Migrationshintergrund,2. Quintil,Nie,0.005398402072986396,18165,0.00433279876404115,0.006464005381931641
1990,kein Migrationshintergrund,3. Quintil,Taeglich,0.005182465990066941,18165,0.004138278907718644,0.006226653072415237
1990,indirekter Migrationshintergrund,2. Quintil,Min 1x pro Woche,0.005182465990066941,18165,0.004138278907718644,0.006226653072415237
1990,direkter Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.005074497948607213,18165,0.004041188995514708,0.006107806901699717
1990,direkter Migrationshintergrund,1. Quintil,Nie,0.004642625782768301,18165,0.003654050542724674,0.0056312010228119274
1990,direkter Migrationshintergrund,3. Quintil,Taeglich,0.0031310732023321097,18165,0.002318609419919744,0.003943536984744475
1990,kein Migrationshintergrund,4. Quintil,Taeglich,0.0030231051608723817,18165,0.0022247290299113854,0.003821481291833378
1990,kein Migrationshintergrund,3. Quintil,Nie,0.0029151371194126537,18165,0.002131104872196967,0.0036991693666283405
1990,direkter Migrationshintergrund,2. Quintil,Nie,0.002699201036493198,18165,0.0019446839662198329,0.0034537181067665628
1990,direkter Migrationshintergrund,4. Quintil,Seltener,0.0025912329950334703,18165,0.0018519202494326015,0.0033305457406343393
1990,indirekter Migrationshintergrund,3. Quintil,Min 1x pro Woche,0.0024832649535737423,18165,0.0017594792589712064,0.003207050648176278
1990,direkter Migrationshintergrund,4. Quintil,Min 1x pro Monat,0.0022673288706542864,18165,0.0015756528396931157,0.002959004901615457
1990,direkter Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.0019434247462751025,18165,0.0013029532381898556,0.002583896254360349
1990,direkter Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.0017274886633556468,18165,0.0011235810155668562,0.0023313963111444374
1990,indirekter Migrationshintergrund,1. Quintil,Taeglich,0.0017274886633556468,18165,0.0011235810155668562,0.0023313963111444374
1990,indirekter Migrationshintergrund,1. Quintil,Min 1x pro Monat,0.0016195206218959188,18165,0.001034757936359067,0.0022042833074327707
1990,indirekter Migrationshintergrund,2. Quintil,Taeglich,0.0015115525804361909,18165,0.0009465876088103919,0.00207651755206199
1990,indirekter Migrationshintergrund,1. Quintil,Seltener,0.0014035845389764629,18165,0.0008591412367296669,0.0019480278412232588
1990,kein Migrationshintergrund,5. Quintil,Taeglich,0.0011876484560570072,18165,0.000686779313421856,0.0016885175986921584
1990,kein Migrationshintergrund,4. Quintil,Nie,0.0009717123731375512,18165,0.0005186102163955011,0.0014248145298796015
1990,direkter Migrationshintergrund,4. Quintil,Taeglich,0.0008637443316778234,18165,0.0004365324383643393,0.0012909562249913075
1990,indirekter Migrationshintergrund,3. Quintil,Taeglich,0.0008637443316778234,18165,0.0004365324383643393,0.0012909562249913075
1990,indirekter Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.0008637443316778234,18165,0.0004365324383643393,0.0012909562249913075
1990,indirekter Migrationshintergrund,2. Quintil,Min 1x pro Monat,0.0008637443316778234,18165,0.0004365324383643393,0.0012909562249913075
1990,indirekter Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.0007557762902180954,18165,0.00035613456496649755,0.0011554180154696933
1990,direkter Migrationshintergrund,3. Quintil,Nie,0.0007557762902180954,18165,0.00035613456496649755,0.0011554180154696933
1990,direkter Migrationshintergrund,5. Quintil,Seltener,0.0006478082487583676,18165,0.0002777919183551769,0.0010178245791615582
1990,indirekter Migrationshintergrund,1. Quintil,Nie,0.0005398402072986396,18165,0.00020204481005735048,0.0008776356045399287
1990,indirekter Migrationshintergrund,4. Quintil,Taeglich,0.0004318721658389117,18165,0.00012972245880753784,0.0007340218728702856
1990,indirekter Migrationshintergrund,3. Quintil,Seltener,0.0003239041243791838,18165,6.222067066023469e-05,0.0005855875780981329
1990,indirekter Migrationshintergrund,2. Quintil,Seltener,0.0003239041243791838,18165,6.222067066023469e-05,0.0005855875780981329
1990,indirekter Migrationshintergrund,3. Quintil,Nie,0.00021593608291945585,18165,2.2608998241854816e-06,0.0004296112660147262
1990,indirekter Migrationshintergrund,4. Quintil,Seltener,0.00021593608291945585,18165,2.2608998241854816e-06,0.0004296112660147262
1990,indirekter Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.00021593608291945585,18165,2.2608998241854816e-06,0.0004296112660147262
1990,direkter Migrationshintergrund,4. Quintil,Nie,0.00021593608291945585,18165,2.2608998241854816e-06,0.0004296112660147262
1990,kein Migrationshintergrund,5. Quintil,Nie,0.00010796804145972792,18165,-4.313128752854007e-05,0.00025906737044799593
1995,kein Migrationshintergrund,2. Quintil,Min 1x pro Woche,0.07345023842485772,17246,0.06955671439198775,0.07734376245772769
1995,kein Migrationshintergrund,3. Quintil,Min 1x pro Woche,0.067220427626519,17246,0.06348317867061169,0.07095767658242631
1995,kein Migrationshintergrund,2. Quintil,Min 1x pro Monat,0.0641439778495616,17246,0.06048723564183929,0.06780072005728392
1995,kein Migrationshintergrund,1. Quintil,Min 1x pro Woche,0.06029841562836487,17246,0.05674570520224717,0.06385112605448257
1995,kein Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.05914474696200585,17246,0.05562402786037972,0.06266546606363198
1995,kein Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.05568374096292878,17246,0.05226130905388103,0.05910617287197653
1995,kein Migrationshintergrund,2. Quintil,Seltener,0.05099215505306876,17246,0.0477089465407315,0.05427536356540602
1995,kein Migrationshintergrund,1. Quintil,Min 1x pro Monat,0.046454391632056606,17246,0.04331318862817659,0.04959559463593662
1995,kein Migrationshintergrund,4. Quintil,Min 1x pro Monat,0.04337794185509922,17246,0.04033764110254805,0.04641824260765039
1995,kein Migrationshintergrund,3. Quintil,Seltener,0.04060913705583756,17246,0.03766321297899522,0.0435550611326799
1995,direkter Migrationshintergrund,1. Quintil,Min 1x pro Woche,0.04037840332256576,17246,0.03744050705136777,0.04331629959376375
1995,kein Migrationshintergrund,1. Quintil,Seltener,0.03968620212275035,17246,0.03677254639593337,0.042599857849567324
1995,direkter Migrationshintergrund,2. Quintil,Min 1x pro Woche,0.03484079372404245,17246,0.032103916096840546,0.03757767135124436
1995,kein Migrationshintergrund,4. Quintil,Seltener,0.027918781725888325,17246,0.025460048623739937,0.030377514828036713
1995,kein Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.02691893554837717,17246,0.024503389435688906,0.029334481661065438
1995,kein Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.0265343793262575,17246,0.02413567534277371,0.02893308330974129
1995,direkter Migrationshintergrund,3. Quintil,Min 1x pro Woche,0.019073988617135825,17246,0.017032482124243725,0.021115495110027926
1995,direkter Migrationshintergrund,2. Quintil,Min 1x pro Monat,0.016074450084602367,17246,0.014197463961699028,0.017951436207505708
1995,direkter Migrationshintergrund,1. Quintil,Min 1x pro Monat,0.01576680510690663,17246,0.013907576751442653,0.01762603346237061
1995,kein Migrationshintergrund,5. Quintil,Seltener,0.01369020150746039,17246,0.011955904500477458,0.015424498514443323
1995,direkter Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.011305952930318412,17246,0.009727991343862772,0.012883914516774052
1995,kein Migrationshintergrund,1. Quintil,Taeglich,0.010844485463774804,17246,0.009298702045736736,0.012390268881812872
1995,direkter Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.009613905552991847,17246,0.008157561210187101,0.011070249895796594
1995,kein Migrationshintergrund,3. Quintil,Taeglich,0.009536994308567913,17246,0.008086430720189542,0.010987557896946283
1995,direkter Migrationshintergrund,1. Quintil,Seltener,0.009536994308567913,17246,0.008086430720189542,0.010987557896946283
1995,kein Migrationshintergrund,2. Quintil,Taeglich,0.009075526842024303,17246,0.007660163052442982,0.010490890631605625
1995,direkter Migrationshintergrund,1. Quintil,Taeglich,0.0075373019535456085,17246,0.006246448521392204,0.008828155385699013
1995,kein Migrationshintergrund,1. Quintil,Nie,0.0075373019535456085,17246,0.006246448521392204,0.008828155385699013
1995,direkter Migrationshintergrund,2. Quintil,Seltener,0.007460390709121674,17246,0.006176090390364552,0.008744691027878795
1995,kein Migrationshintergrund,2. Quintil,Nie,0.006998923242578065,17246,0.005754688409528221,0.008243158075627909
1995,direkter Migrationshintergrund,4. Quintil,Min 1x pro Monat,0.0065374557760344565,17246,0.005334659675586391,0.007740251876482522
1995,indirekter Migrationshintergrund,1. Quintil,Min 1x pro Woche,0.006383633287186587,17246,0.005194979949785144,0.007572286624588029
1995,indirekter Migrationshintergrund,2. Quintil,Min 1x pro Woche,0.006152899553914782,17246,0.004985790117098364,0.0073200089907312
1995,direkter Migrationshintergrund,2. Quintil,Taeglich,0.00515305337640363,17246,0.004084435742041374,0.006221671010765886
1995,direkter Migrationshintergrund,3. Quintil,Seltener,0.00515305337640363,17246,0.004084435742041374,0.006221671010765886
1995,direkter Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.004691585909860021,17246,0.00367170243524012,0.005711469384479922
1995,indirekter Migrationshintergrund,3. Quintil,Min 1x pro Woche,0.004307029687740348,17246,0.003329649494775062,0.005284409880705634
1995,kein Migrationshintergrund,4. Quintil,Taeglich,0.004153207198892478,17246,0.003193364768971346,0.005113049628813609
1995,kein Migrationshintergrund,3. Quintil,Nie,0.004153207198892478,17246,0.003193364768971346,0.005113049628813609
1995,direkter Migrationshintergrund,4. Quintil,Seltener,0.003230272265805261,17246,0.002383378638827925,0.004077165892782597
1995,direkter Migrationshintergrund,1. Quintil,Nie,0.0029226272881095216,17246,0.002116946462013027,0.0037283081142060162
1995,direkter Migrationshintergrund,3. Quintil,Taeglich,0.0028457160436855867,17246,0.002050676296396456,0.0036407557909747174
1995,indirekter Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.0027688047992616522,17246,0.0019845521800890137,0.0035530574184342908
1995,indirekter Migrationshintergrund,2. Quintil,Taeglich,0.0027688047992616522,17246,0.0019845521800890137,0.0035530574184342908
1995,kein Migrationshintergrund,4. Quintil,Nie,0.002461159821565913,17246,0.001721645317913082,0.003200674325218744
1995,direkter Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.0023073373327180432,17246,0.0015912502888420707,0.0030234243765940158
1995,kein Migrationshintergrund,5. Quintil,Taeglich,0.002076603599446239,17246,0.0013971852309538862,0.0027560219679385917
1995,indirekter Migrationshintergrund,1. Quintil,Taeglich,0.001999692355022304,17246,0.0013329488232577845,0.0026664358867868236
1995,indirekter Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.0016151361329026304,17246,0.0010158069279842896,0.0022144653378209714
1995,indirekter Migrationshintergrund,1. Quintil,Min 1x pro Monat,0.0016151361329026304,17246,0.0010158069279842896,0.0022144653378209714
1995,direkter Migrationshintergrund,2. Quintil,Nie,0.0016151361329026304,17246,0.0010158069279842896,0.0022144653378209714
1995,direkter Migrationshintergrund,4. Quintil,Taeglich,0.0013844023996308261,17246,0.0008294672617511734,0.0019393375375104788
1995,indirekter Migrationshintergrund,3. Quintil,Taeglich,0.0013074911552068912,17246,0.0007681703721154033,0.0018468119382983792
1995,direkter Migrationshintergrund,5. Quintil,Seltener,0.0012305799107829565,17246,0.0007073417512658337,0.0017538180703000794
1995,indirekter Migrationshintergrund,4. Quintil,Taeglich,0.0011536686663590216,17246,0.0006470259907434948,0.0016603113419745483
1995,kein Migrationshintergrund,5. Quintil,Nie,0.0011536686663590216,17246,0.0006470259907434948,0.0016603113419745483
1995,indirekter Migrationshintergrund,2. Quintil,Min 1x pro Monat,0.0011536686663590216,17246,0.0006470259907434948,0.0016603113419745483
1995,direkter Migrationshintergrund,3. Quintil,Nie,0.000999846177511152,17246,0.0005281511985751043,0.0014715411564471996
1995,indirekter Migrationshintergrund,2. Quintil,Seltener,0.0007691124442393477,17246,0.0003553608075682847,0.0011828640809104108
1995,direkter Migrationshintergrund,5. Quintil,Taeglich,0.0006922011998154131,17246,0.0002996668266641706,0.0010847355729666555
1995,indirekter Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.0006922011998154131,17246,0.0002996668266641706,0.0010847355729666555
1995,indirekter Migrationshintergrund,3. Quintil,Seltener,0.0005383787109675435,17246,0.0001921692907340949,0.0008845881312009921
1995,direkter Migrationshintergrund,5. Quintil,Nie,0.00038455622211967387,17246,9.193334206806765e-05,0.0006771791021712801
1995,indirekter Migrationshintergrund,1. Quintil,Seltener,0.00038455622211967387,17246,9.193334206806765e-05,0.0006771791021712801
1995,indirekter Migrationshintergrund,4. Quintil,Min 1x pro Monat,0.00030764497769573913,17246,4.5905048405861406e-05,0.0005693849069856169
1995,direkter Migrationshintergrund,4. Quintil,Nie,0.00023073373327180433,17246,4.051585939494006e-06,0.00045741588060411466
1995,indirekter Migrationshintergrund,1. Quintil,Nie,0.00023073373327180433,17246,4.051585939494006e-06,0.00045741588060411466
1995,indirekter Migrationshintergrund,4. Quintil,Seltener,0.00023073373327180433,17246,4.051585939494006e-06,0.00045741588060411466
1995,indirekter Migrationshintergrund,5. Quintil,Taeglich,0.00023073373327180433,17246,4.051585939494006e-06,0.00045741588060411466
1995,indirekter Migrationshintergrund,2. Quintil,Nie,0.00015382248884786957,17246,-3.126982847850653e-05,0.0003389148061742457
1995,indirekter Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.00015382248884786957,17246,-3.126982847850653e-05,0.0003389148061742457
1998,kein Migrationshintergrund,3. Quintil,Min 1x pro Woche,0.08002009473230946,18147,0.07607241099084647,0.08396777847377246
1998,kein Migrationshintergrund,2. Quintil,Min 1x pro Woche,0.07944595952346778,18147,0.07551123616635026,0.0833806828805853
1998,kein Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.06753265394000287,18147,0.06388152326725162,0.07118378461275411
1998,kein Migrationshintergrund,2. Quintil,Min 1x pro Monat,0.06459021099468924,18147,0.06101387792468559,0.06816654406469289
1998,kein Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.06265250466484858,18147,0.05912657875597911,0.06617843057371804
1998,kein Migrationshintergrund,4. Quintil,Min 1x pro Monat,0.055188746949906706,18147,0.05186635055261363,0.058511143347199784
1998,kein Migrationshintergrund,1. Quintil,Min 1x pro Woche,0.051313334290225346,18147,0.04810314850211297,0.054523520078337724
1998,kein Migrationshintergrund,2. Quintil,Seltener,0.050595665279173245,18147,0.04740680190622036,0.05378452865212613
1998,kein Migrationshintergrund,3. Quintil,Seltener,0.044710779388546,18147,0.04170382243747875,0.04771773633961325
1998,kein Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.03545284914597387,18147,0.03276229984498265,0.0381433984469651
1998,kein Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.03365867661834362,18147,0.031034654776047495,0.03628269846063974
1998,kein Migrationshintergrund,1. Quintil,Min 1x pro Monat,0.03107506817855605,18147,0.02855039734791443,0.03359973900919767
1998,kein Migrationshintergrund,4. Quintil,Seltener,0.03100330127745084,18147,0.028481454066610623,0.03352514848829106
1998,direkter Migrationshintergrund,2. Quintil,Min 1x pro Woche,0.03071623367303,18147,0.02820571704188484,0.03322675030417516
1998,kein Migrationshintergrund,1. Quintil,Seltener,0.030070331563083107,18147,0.027585523303218864,0.032555139822947346
1998,direkter Migrationshintergrund,1. Quintil,Min 1x pro Woche,0.025118415386823596,18147,0.022841611080455345,0.027395219693191846
1998,kein Migrationshintergrund,5. Quintil,Seltener,0.017367590067460886,18147,0.015466866438237912,0.01926831369668386
1998,direkter Migrationshintergrund,3. Quintil,Min 1x pro Woche,0.017080522463040045,18147,0.015195297430799814,0.018965747495280277
1998,direkter Migrationshintergrund,2. Quintil,Min 1x pro Monat,0.013707478111095163,18147,0.012015731549713063,0.015399224672477263
1998,kein Migrationshintergrund,2. Quintil,Taeglich,0.011769771781254485,18147,0.010200613548617283,0.013338930013891687
1998,direkter Migrationshintergrund,1. Quintil,Min 1x pro Monat,0.011052102770202382,18147,0.009530985088221628,0.012573220452183136
1998,kein Migrationshintergrund,1. Quintil,Taeglich,0.009760298550308598,18147,0.008329905570364254,0.011190691530252941
1998,kein Migrationshintergrund,3. Quintil,Taeglich,0.008612028132625233,18147,0.007267629090383981,0.009956427174866484
1998,direkter Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.008181426725993972,18147,0.0068707840869191225,0.009492069365068821
1998,direkter Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.008109659824888761,18147,0.0068047310712060285,0.009414588578571494
1998,direkter Migrationshintergrund,1. Quintil,Seltener,0.007104923209415817,18147,0.005882884326375889,0.008326962092455745
1998,direkter Migrationshintergrund,2. Quintil,Seltener,0.007104923209415817,18147,0.005882884326375889,0.008326962092455745
1998,indirekter Migrationshintergrund,2. Quintil,Min 1x pro Woche,0.006817855604994976,18147,0.005620585874248607,0.008015125335741346
1998,kein Migrationshintergrund,4. Quintil,Taeglich,0.006100186593942874,18147,0.004967273709379555,0.007233099478506193
1998,direkter Migrationshintergrund,2. Quintil,Taeglich,0.005956652791732453,18147,0.0048370667988779465,0.007076238784586959
1998,direkter Migrationshintergrund,1. Quintil,Taeglich,0.005669585187311612,18147,0.004577152575941151,0.006762017798682073
1998,direkter Migrationshintergrund,3. Quintil,Seltener,0.005526051385101191,18147,0.0044474578407162225,0.00660464492948616
1998,direkter Migrationshintergrund,4. Quintil,Min 1x pro Monat,0.005454284483995981,18147,0.004382679017969584,0.006525889950022378
1998,indirekter Migrationshintergrund,3. Quintil,Min 1x pro Woche,0.00523898378068035,18147,0.0041886276918170415,0.006289339869543659
1998,indirekter Migrationshintergrund,1. Quintil,Min 1x pro Woche,0.00516721687957514,18147,0.004124042190634426,0.006210391568515853
1998,kein Migrationshintergrund,1. Quintil,Nie,0.005095449978469929,18147,0.004059507523874944,0.006131392433064915
1998,kein Migrationshintergrund,2. Quintil,Nie,0.004951916176259509,18147,0.0039305950208642325,0.005973237331654786
1998,direkter Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.004449547868523037,18147,0.003481173623555275,0.0054179221134908
1998,kein Migrationshintergrund,5. Quintil,Taeglich,0.003301277450839673,18147,0.002466680842842239,0.004135874058837107
1998,direkter Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.003157743648629252,18147,0.0023414332916714747,0.003974054005587029
1998,direkter Migrationshintergrund,4. Quintil,Seltener,0.003085976747524042,18147,0.002278966909726825,0.003892986585321259
1998,indirekter Migrationshintergrund,2. Quintil,Taeglich,0.002942442945313621,18147,0.002154367507804237,0.0037305183828230054
1998,kein Migrationshintergrund,3. Quintil,Nie,0.002942442945313621,18147,0.002154367507804237,0.0037305183828230054
1998,indirekter Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.0026553753408927803,18147,0.0019066212015181436,0.003404129480267417
1998,kein Migrationshintergrund,4. Quintil,Nie,0.002296540835366729,18147,0.001600088375274525,0.002992993295458933
1998,indirekter Migrationshintergrund,1. Quintil,Taeglich,0.002296540835366729,18147,0.001600088375274525,0.002992993295458933
1998,indirekter Migrationshintergrund,3. Quintil,Taeglich,0.002296540835366729,18147,0.001600088375274525,0.002992993295458933
1998,direkter Migrationshintergrund,3. Quintil,Taeglich,0.001865939428735467,18147,0.001238030208154886,0.0024938486493160483
1998,direkter Migrationshintergrund,4. Quintil,Taeglich,0.0017941725276302569,18147,0.0011784347449335245,0.0024099103103269893
1998,indirekter Migrationshintergrund,1. Quintil,Min 1x pro Monat,0.0017224056265250467,18147,0.0011190865864294562,0.002325724666620637
1998,indirekter Migrationshintergrund,4. Quintil,Taeglich,0.0015071049232094158,18147,0.0009426907831004002,0.002071519063318431
1998,indirekter Migrationshintergrund,2. Quintil,Min 1x pro Monat,0.0015071049232094158,18147,0.0009426907831004002,0.002071519063318431
1998,indirekter Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.0014353380221042056,18147,0.0008845064270933713,0.00198616961711504
1998,direkter Migrationshintergrund,5. Quintil,Seltener,0.0014353380221042056,18147,0.0008845064270933713,0.00198616961711504
1998,indirekter Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.0013635711209989952,18147,0.0008266676008757229,0.0019004746411222673
1998,direkter Migrationshintergrund,1. Quintil,Nie,0.001291804219893785,18147,0.0007692019302597428,0.0018144065095278272
1998,direkter Migrationshintergrund,2. Quintil,Nie,0.0011482704176833645,18147,0.0006555208488302694,0.0016410199865364598
1998,kein Migrationshintergrund,5. Quintil,Nie,0.0008612028132625233,18147,0.0004344078522214411,0.0012879977743036055
1998,indirekter Migrationshintergrund,1. Quintil,Seltener,0.000789435912157313,18147,0.00038079617175037665,0.0011980756525642494
1998,indirekter Migrationshintergrund,4. Quintil,Min 1x pro Monat,0.000789435912157313,18147,0.00038079617175037665,0.0011980756525642494
1998,indirekter Migrationshintergrund,2. Quintil,Seltener,0.000789435912157313,18147,0.00038079617175037665,0.0011980756525642494
1998,direkter Migrationshintergrund,5. Quintil,Taeglich,0.0006459021099468925,18147,0.0002762470101124246,0.0010155572097813603
1998,indirekter Migrationshintergrund,5. Quintil,Taeglich,0.0005741352088416823,18147,0.00022560852470168274,0.0009226618929816818
1998,direkter Migrationshintergrund,3. Quintil,Nie,0.0005023683077364719,18147,0.0001763397420661974,0.0008283968734067465
1998,direkter Migrationshintergrund,4. Quintil,Nie,0.00043060140663126167,18147,0.00012874677098719694,0.0007324560422753264
1998,indirekter Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.00028706760442084113,18147,4.058663159007002e-05,0.0005335485772516122
1998,indirekter Migrationshintergrund,3. Quintil,Seltener,0.00028706760442084113,18147,4.058663159007002e-05,0.0005335485772516122
1998,indirekter Migrationshintergrund,5. Quintil,Seltener,0.00014353380221042057,18147,-3.076707639034732e-05,0.0003178346808111885
1998,indirekter Migrationshintergrund,4. Quintil,Seltener,0.00014353380221042057,18147,-3.076707639034732e-05,0.0003178346808111885
1998,indirekter Migrationshintergrund,5. Quintil,Nie,7.176690110521028e-05,18147,-5.148685528703644e-05,0.000195020657497457
1998,indirekter Migrationshintergrund,4. Quintil,Nie,7.176690110521028e-05,18147,-5.148685528703644e-05,0.000195020657497457
1998,indirekter Migrationshintergrund,3. Quintil,Nie,7.176690110521028e-05,18147,-5.148685528703644e-05,0.000195020657497457
1998,indirekter Migrationshintergrund,1. Quintil,Nie,7.176690110521028e-05,18147,-5.148685528703644e-05,0.000195020657497457
2003,kein Migrationshintergrund,5. Quintil,Min 1x pro Woche,0.09604675778912973,27727,0.09257843932366851,0.09951507625459095
2003,kein Migrationshintergrund,5. Quintil,Min 1x pro Monat,0.08900547655207326,27727,0.08565373226244583,0.0923572208417007
2003,kein Migrationshintergrund,4. Quintil,Min 1x pro Woche,0.08417322472272079,27727,0.08090510256724986,0.08744134687819172
2003,kein Migrationshintergrund,3. Quintil,Min 1x pro Woche,0.07299001334621934,27727,0.06992820108355327,0.0760518256088854
2003,kein Migrationshintergrund,4. Quintil,Min 1x pro Monat,0.07059689815454001,27727,0.06758181358017458,0.07361198272890544
2003,kein Migrationshintergrund,3. Quintil,Min 1x pro Monat,0.058953472318100233,27727,0.056181014971805394,0.06172592966439507
2003,kein Migrationshintergrund,2. Quintil,Min 1x pro Woche,0.05117584794514243,27727,0.04858208656629424,0.05376960932399063
2003,kein Migrationshintergrund,2. Quintil,Min 1x pro Monat,0.04339822357218464,27727,0.040999908713760094,0.045796538430609185
2003,kein Migrationshintergrund,3. Quintil,Seltener,0.038888121864788995,27727,0.03661250005744594,0.04116374367213205
2003,kein Migrationshintergrund,4. Quintil,Seltener,0.038658014634819826,27727,0.036388863836723156,0.040927165432916496
2003,kein Migrationshintergrund,5. Quintil,Seltener,0.036633071011091166,27727,0.034421824499335056,0.038844317522847276
2003,kein Migrationshintergrund,2. Quintil,Seltener,0.034193934373418014,27727,0.032054868636360326,0.0363330001104757
2003,kein Migrationshintergrund,1. Quintil,Min 1x pro Woche,0.03313544111555985,27727,0.03102859008495442,0.035242292146165276
2003,kein Migrationshintergrund,1. Quintil,Min 1x pro Monat,0.0218141654010769,27727,0.02009473494248157,0.02353359585967223
2003,kein Migrationshintergrund,1. Quintil,Seltener,0.020387500575268076,27727,0.018724035136002674,0.022050966014533477
