year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,No migration background,East,4644,6.566816677729066,6.534994488771321,6.5986388666868105,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,Direct migration background,West,1826,6.634993380318419,6.582173674965882,6.687813085670956,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,Direct migration background,East,79,6.041621170715537,5.777294813964249,6.305947527466825,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2008,Indirect migration background,West,723,7.0500754055701425,6.970037657645684,7.130113153494601,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
2008,Indirect migration background,East,41,6.285410198037377,5.932174913357711,6.638645482717044,4.791713274121948,6.0,8.0,2.0,10.0,6.0,5.0,7.0
2009,No migration background,West,11209,6.739499038109183,6.718826836544521,6.760171239673845,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,No migration background,East,4417,6.582817555992081,6.55058283640165,6.615052275582513,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,Direct migration background,West,1581,6.6049513070558,6.54856161373375,6.66134100037785,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,Direct migration background,East,74,5.7612110819606945,5.479653103144179,6.04276906077721,3.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0249999999999995
2009,Indirect migration background,West,667,7.225799565917223,7.1438897939924155,7.30770933784203,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
2009,Indirect migration background,East,39,6.73128595271181,6.424706008469672,7.037865896953948,5.0,7.0,8.0,3.0,10.0,7.0,6.0,9.0
2010,No migration background,West,14617,6.741871905301626,6.723848392953305,6.759895417649948,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,No migration background,East,5261,6.52167732377521,6.490790253606077,6.552564393944342,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,Direct migration background,West,2816,6.675601785578187,6.632790551688742,6.718413019467632,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,Direct migration background,East,130,6.224685183241521,6.020905581506839,6.428464784976202,4.0,6.0,8.0,1.0,10.0,6.0,5.0,7.0
2010,Indirect migration background,West,1028,7.0094467045209425,6.941204866416283,7.077688542625602,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
2010,Indirect migration background,East,72,6.187553286901054,5.951718037675183,6.423388536126926,4.763535537533095,7.0,7.5470231031595,1.0,10.0,7.0,7.0,9.0
2011,No migration background,West,16082,6.752565333339638,6.735067381421272,6.770063285258004,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,No migration background,East,5571,6.532046259491897,6.50243759144608,6.561654927537713,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,Direct migration background,West,2817,6.633766591029985,6.591488800042564,6.676044382017405,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,Direct migration background,East,141,6.003286948850551,5.795629682049813,6.210944215651289,4.0,6.0,8.0,0.0,10.0,6.0,4.0,7.0
2011,Indirect migration background,West,1093,7.072066014238893,7.007618611058897,7.13651341741889,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0
2011,Indirect migration background,East,76,6.858889456620931,6.618169929021867,7.099608984219994,5.0,7.0,8.764040504346244,1.0,10.0,7.0,6.0,8.0
2012,No migration background,West,16530,6.74636598446854,6.72926944675895,6.763462522178131,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,No migration background,East,5725,6.54953382298859,6.520217112870914,6.578850533106267,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,Direct migration background,West,2827,6.740996892032585,6.699322991033845,6.782670793031325,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,Direct migration background,East,152,6.124531197645708,5.925065396521357,6.323996998770059,4.0,6.0,9.0,0.0,10.0,6.0,5.0,7.0
2012,Indirect migration background,West,1106,6.941354633848269,6.877673465581983,7.005035802114554,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
2012,Indirect migration background,East,64,5.74054880615889,5.459490413913081,6.021607198404699,3.1594454248290997,6.0,8.0,1.0,10.0,6.0,4.0,9.0
2013,No migration background,West,16202,6.745765871675405,6.728542260026658,6.762989483324152,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,No migration background,East,5513,6.579318417350476,6.549703732605003,6.608933102095948,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,Direct migration background,West,2646,6.544926146961253,6.499785933189921,6.590066360732585,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,Direct migration background,East,146,6.3147646695022805,6.147267296521724,6.482262042482837,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0
2013,Indirect migration background,West,1079,7.059097927540558,6.997197594862263,7.120998260218852,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0
2013,Indirect migration background,East,67,6.414669598533271,6.15446953749606,6.674869659570482,5.0,6.0,8.214893617021275,0.17765957446808756,10.0,6.0,4.0,7.0
2014,No migration background,West,14992,6.715760984168563,6.697778396352054,6.733743571985072,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,No migration background,East,5129,6.52657710014652,6.49589294252892,6.55726125776412,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,Direct migration background,West,4865,6.709447198610005,6.676065275399252,6.742829121820757,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0
2014,Direct migration background,East,356,6.985021489032154,6.862636444704168,7.10740653336014,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
2014,Indirect migration background,West,1626,6.959996134252153,6.907711065803106,7.0122812027012,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
2014,Indirect migration background,East,91,6.934294906538386,6.692937065444033,7.175652747632739,5.0,8.0,9.0,0.0,10.0,8.0,8.0,10.0
2015,No migration background,West,14190,6.7496624990647165,6.731719460423668,6.767605537705765,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,No migration background,East,4843,6.51071586737466,6.479638027171641,6.541793707577679,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,Direct migration background,West,4106,6.692418712226126,6.6573221703617715,6.727515254090481,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,Direct migration background,East,306,6.65587300340699,6.5244480226891755,6.7872979841248045,5.0,7.0,9.0,1.0,10.0,7.0,6.0,8.0
2015,Indirect migration background,West,1467,7.095869405955717,7.04349235471424,7.148246457197193,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0
2015,Indirect migration background,East,92,6.860780141148732,6.640524445929216,7.0810358363682475,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0249999999999995
2016,No migration background,West,13214,6.698089352908086,6.679361528283258,6.716817177532914,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,No migration background,East,4558,6.5056738658523985,6.474096639279299,6.537251092425498,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,Direct migration background,West,4517,6.742191733850416,6.709251019432102,6.77513244826873,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,Direct migration background,East,359,6.90624408525696,6.780218309401453,7.032269861112466,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
2016,Indirect migration background,West,1373,6.954699470868514,6.899411826436605,7.009987115300422,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2016,Indirect migration background,East,99,7.16641346316586,6.961566416053498,7.371260510278222,6.0,8.0,9.0,1.5,10.0,8.0,8.0,10.0
2017,No migration background,West,15009,6.628053108973811,6.610488893659288,6.645617324288334,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,No migration background,East,5108,6.521592516970749,6.491820527565462,6.551364506376036,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,Direct migration background,West,4303,6.605598818430143,6.5723043149374005,6.638893321922885,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,Direct migration background,East,369,7.062972962681276,6.957862211178283,7.168083714184269,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
2017,Indirect migration background,West,1513,6.7708036044906175,6.71784937054831,6.8237578384329245,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,Indirect migration background,East,98,6.995363972030955,6.763908840617623,7.226819103444286,5.0,8.0,9.0,0.0,10.0,8.0,8.0,10.0
2018,No migration background,West,14420,6.565246393008703,6.54718836991941,6.583304416097996,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,No migration background,East,5007,6.416650747552893,6.3867406904704325,6.446560804635354,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,Direct migration background,West,4142,6.450054260457281,6.415731732796413,6.4843767881181495,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,Direct migration background,East,356,7.002059351258517,6.889427073347988,7.114691629169047,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
2018,Indirect migration background,West,1504,6.716447801366559,6.660018788661174,6.772876814071945,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,Indirect migration background,East,114,6.483132375448224,6.254012914138014,6.712251836758434,5.0,7.0,8.0,1.0,10.0,7.0,6.0,8.0
2019,No migration background,West,14974,6.669175955989696,6.651848008027809,6.686503903951584,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,No migration background,East,5124,6.5056626290733,6.476312233412575,6.535013024734026,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,Direct migration background,West,3658,6.5917951858298744,6.556436166330846,6.627154205328903,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,Direct migration background,East,301,6.970133902174828,6.849926057067315,7.0903417472823405,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
2019,Indirect migration background,West,1457,6.806755814792048,6.7504496593764145,6.863061970207681,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,Indirect migration background,East,116,6.594196999819265,6.361067306093723,6.827326693544807,4.170217313858206,7.944290150282078,8.0,0.0,10.0,8.0,8.0,10.0
2020,No migration background,West,13838,6.5536603910609195,6.535534889019561,6.571785893102278,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,No migration background,East,4704,6.510028954601478,6.4794335137974866,6.5406243954054695,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,Direct migration background,West,5055,6.4699338368022605,6.439463860312676,6.500403813291845,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,Direct migration background,East,491,7.242078944040384,7.158358950957149,7.3257989371236185,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
2020,Indirect migration background,West,1421,6.692128790234212,6.634563727492899,6.749693852975525,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,Indirect migration background,East,116,6.5008349591643135,6.289115989012572,6.712553929316055,5.0,7.0,8.0,1.0,10.0,7.0,6.0,8.0
2021,No migration background,West,9936,6.698769981470187,6.67840905568411,6.719130907256265,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,No migration background,East,3272,6.661691323582712,6.625525935384777,6.697856711780647,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,Direct migration background,West,2782,6.557255313682738,6.518054993736425,6.596455633629051,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,Direct migration background,East,268,6.698087954386278,6.593149539207048,6.803026369565507,5.0,7.0,8.0,2.0,10.0,7.0,7.0,7.0249999999999995
2021,Indirect migration background,West,857,6.724904363985695,6.654838064113398,6.794970663857993,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,Indirect migration background,East,80,6.965385315093766,6.7608058559284565,7.169964774259075,5.0,7.0,8.0,2.0,10.0,7.0,6.0,8.0
