year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,30-45 y.,,,,,,,,,,,,
1996,46-65 y.,,,,,,,,,,,,
1996,66 and older,,,,,,,,,,,,
1997,under 18 y.,,,,,,,,,,,,
1997,18-29 y.,,,,,,,,,,,,
1997,30-45 y.,,,,,,,,,,,,
1997,46-65 y.,,,,,,,,,,,,
1997,66 and older,,,,,,,,,,,,
1998,under 18 y.,,,,,,,,,,,,
1998,18-29 y.,,,,,,,,,,,,
1998,30-45 y.,,,,,,,,,,,,
1998,46-65 y.,,,,,,,,,,,,
1998,66 and older,,,,,,,,,,,,
1999,under 18 y.,,,,,,,,,,,,
1999,18-29 y.,,,,,,,,,,,,
1999,30-45 y.,,,,,,,,,,,,
1999,46-65 y.,,,,,,,,,,,,
1999,66 and older,,,,,,,,,,,,
2000,under 18 y.,,,,,,,,,,,,
2000,18-29 y.,,,,,,,,,,,,
2000,30-45 y.,,,,,,,,,,,,
2000,46-65 y.,,,,,,,,,,,,
2000,66 and older,,,,,,,,,,,,
2001,under 18 y.,,,,,,,,,,,,
2001,18-29 y.,,,,,,,,,,,,
2001,30-45 y.,,,,,,,,,,,,
2001,46-65 y.,,,,,,,,,,,,
2001,66 and older,,,,,,,,,,,,
2002,under 18 y.,,,,,,,,,,,,
2002,18-29 y.,,,,,,,,,,,,
2002,30-45 y.,,,,,,,,,,,,
2002,46-65 y.,,,,,,,,,,,,
2002,66 and older,,,,,,,,,,,,
2003,under 18 y.,,,,,,,,,,,,
2003,18-29 y.,,,,,,,,,,,,
2003,30-45 y.,,,,,,,,,,,,
2003,46-65 y.,,,,,,,,,,,,
2003,66 and older,,,,,,,,,,,,
2004,under 18 y.,,,,,,,,,,,,
2004,18-29 y.,,,,,,,,,,,,
2004,30-45 y.,,,,,,,,,,,,
2004,46-65 y.,,,,,,,,,,,,
2004,66 and older,,,,,,,,,,,,
2005,under 18 y.,,,,,,,,,,,,
2005,18-29 y.,,,,,,,,,,,,
2005,30-45 y.,,,,,,,,,,,,
2005,46-65 y.,,,,,,,,,,,,
2005,66 and older,,,,,,,,,,,,
2006,under 18 y.,,,,,,,,,,,,
2006,18-29 y.,,,,,,,,,,,,
2006,30-45 y.,,,,,,,,,,,,
2006,46-65 y.,,,,,,,,,,,,
2006,66 and older,,,,,,,,,,,,
2007,under 18 y.,,,,,,,,,,,,
2007,18-29 y.,,,,,,,,,,,,
2007,30-45 y.,,,,,,,,,,,,
2007,46-65 y.,,,,,,,,,,,,
2007,66 and older,,,,,,,,,,,,
2008,under 18 y.,,,,,,,,,,,,
2008,18-29 y.,3148,7.36681180136672,7.330383218036639,7.403240384696801,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2008,30-45 y.,5165,6.877006750329782,6.848026275045258,6.9059872256143064,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,46-65 y.,6688,6.492737400752103,6.465598316699616,6.519876484804589,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,66 and older,4284,6.485280190298946,6.450804462213121,6.519755918384771,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,under 18 y.,,,,,,,,,,,,
2009,18-29 y.,2851,7.391778901505012,7.355382462213018,7.428175340797007,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2009,30-45 y.,4668,6.8535238111788095,6.823042606271836,6.884005016085783,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,46-65 y.,6319,6.489090040283696,6.460857703933708,6.517322376633685,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,66 and older,4149,6.376745097431942,6.341325910271882,6.412164284592002,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,under 18 y.,,,,,,,,,,,,
2010,18-29 y.,3917,7.352048426866059,7.319936785205738,7.38416006852638,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2010,30-45 y.,9058,6.895923897369431,6.873648094556273,6.918199700182589,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0
2010,46-65 y.,6935,6.4310050845169044,6.404077095324266,6.457933073709543,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,66 and older,4014,6.408580236913633,6.372777813415119,6.444382660412147,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,under 18 y.,,,,,,,,,,,,
2011,18-29 y.,3807,7.405853103667688,7.373663638196245,7.438042569139132,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2011,30-45 y.,9349,6.892813481597308,6.870796916495718,6.914830046698898,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0
2011,46-65 y.,8173,6.4656293082849015,6.440795899229867,6.490462717339936,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,66 and older,4451,6.390364656140512,6.355621206683251,6.425108105597772,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,under 18 y.,,,,,,,,,,,,
2012,18-29 y.,3795,7.338017487470413,7.305248690991346,7.370786283949481,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2012,30-45 y.,8810,6.8361082920912235,6.813780160484859,6.858436423697588,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,46-65 y.,8896,6.485827723755748,6.462028767808219,6.509626679703278,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,66 and older,4902,6.510515754583524,6.477812423701567,6.5432190854654815,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,under 18 y.,,,,,,,,,,,,
2013,18-29 y.,3635,7.320799050379593,7.287599181091846,7.35399891966734,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2013,30-45 y.,8046,6.804279048855827,6.7815466354390495,6.827011462272605,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,46-65 y.,9021,6.500249215190124,6.476445550749327,6.52405287963092,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,66 and older,4950,6.565391556015033,6.532729736897311,6.598053375132755,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,under 18 y.,,,,,,,,,,,,
2014,18-29 y.,4295,7.28697178153505,7.2564335393648856,7.317510023705215,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2014,30-45 y.,8517,6.802183424065241,6.779342081118931,6.825024767011551,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,46-65 y.,9302,6.49138797115574,6.467922794808048,6.514853147503432,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,66 and older,4944,6.5005976031222135,6.467620115026444,6.533575091217983,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,under 18 y.,,,,,,,,,,,,
2015,18-29 y.,3911,7.296082031281985,7.265506694614025,7.326657367949945,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2015,30-45 y.,7348,6.826370962783876,6.802513696619651,6.8502282289481,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,46-65 y.,8867,6.497395601186412,6.473973155909147,6.520818046463677,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,66 and older,4877,6.580485141904701,6.548242063482673,6.612728220326729,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,under 18 y.,,,,,,,,,,,,
2016,18-29 y.,3793,7.25713121359393,7.22517333334217,7.289089093845691,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
2016,30-45 y.,7039,6.748267282810309,6.723828945769788,6.7727056198508295,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,46-65 y.,8586,6.511307972870597,6.487873255018539,6.534742690722655,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,66 and older,4702,6.519455501983809,6.486066657600231,6.552844346367387,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,under 18 y.,,,,,,,,,,,,
2017,18-29 y.,4287,7.136782987875991,7.106466235036072,7.16709974071591,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0
2017,30-45 y.,7210,6.70907991766579,6.685146801855837,6.733013033475742,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,46-65 y.,9950,6.439443027659268,6.417605403057102,6.461280652261433,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,66 and older,4953,6.46522752669998,6.433147980689384,6.497307072710576,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,under 18 y.,,,,,,,,,,,,
2018,18-29 y.,4235,7.0530651236802235,7.022767454128479,7.083362793231968,6.0,7.0,9.0,1.5,10.0,7.0,7.0,7.0
2018,30-45 y.,6708,6.616798648270369,6.591702761094199,6.641894535446539,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,46-65 y.,9618,6.312028882915628,6.2893580551000365,6.33469971073122,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,66 and older,4982,6.45809728181943,6.426085118221935,6.490109445416926,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,under 18 y.,,,,,,,,,,,,
2019,18-29 y.,3842,7.0753890615255735,7.043639903116149,7.107138219934998,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0
2019,30-45 y.,6281,6.781374439498003,6.757047556316183,6.805701322679822,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,46-65 y.,10418,6.426651228165199,6.405122393727415,6.448180062602984,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,66 and older,5165,6.548919916716524,6.517752984439355,6.580086848993693,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,under 18 y.,,,,,,,,,,,,
2020,18-29 y.,4336,7.0460658503898745,7.014913604014462,7.077218096765287,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0
2020,30-45 y.,6633,6.6500337367111575,6.6255034648710485,6.6745640085512665,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,46-65 y.,9787,6.305713480688822,6.28382922126116,6.327597740116484,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,66 and older,4869,6.488385149358978,6.456708084322478,6.520062214395478,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,under 18 y.,,,,,,,,,,,,
2021,18-29 y.,2706,6.954431033446117,6.91734175956969,6.991520307322543,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2021,30-45 y.,4149,6.68521478568863,6.654698652933011,6.715730918444248,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,46-65 y.,6791,6.595974262732663,6.571130601036762,6.6208179244285645,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,66 and older,3549,6.611814002909577,6.575730922322703,6.647897083496452,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
