"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","6.71","7","525","6.52","6.9"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2013","66 und Ã¤lter","direkter Migrationshintergrund","6.37","7","376","6.12","6.62"
"2013","66 und Ã¤lter","indirekter Migrationshintergrund","5.61","6","5","2.57","8.65"
"2013","66 und Ã¤lter","kein Migrationshintergrund ","6.6","7","4631","6.53","6.67"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","kein Migrationshintergrund ","7.12","7","4062","7.05","7.19"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","6.54","7","3273","6.46","6.62"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","6.87","7","681","6.7","7.04"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","66 und Ã¤lter","direkter Migrationshintergrund","6.07","6","442","5.83","6.31"
"2014","66 und Ã¤lter","indirekter Migrationshintergrund","6.97","6.28","5","3.39","10.55"
"2014","66 und Ã¤lter","kein Migrationshintergrund ","6.56","7","4555","6.49","6.63"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","7.18","7","955","7.04","7.32"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","7.12","7","3723","7.05","7.19"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","6.88","7","670","6.71","7.05"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","66 und Ã¤lter","direkter Migrationshintergrund","6.21","7","426","5.98","6.44"
"2015","66 und Ã¤lter","indirekter Migrationshintergrund","7.55","6.87","5","5.88","9.22"
"2015","66 und Ã¤lter","kein Migrationshintergrund ","6.61","7","4513","6.54","6.68"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","7.16","8","892","7.01","7.31"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","7.09","7","3367","7.02","7.16"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","6.69","7","3059","6.61","6.77"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","6.53","7","652","6.36","6.7"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2016","66 und Ã¤lter","direkter Migrationshintergrund","6.09","6","402","5.85","6.33"
"2016","66 und Ã¤lter","indirekter Migrationshintergrund","6.4","5.95","4","4.4","8.4"
"2016","66 und Ã¤lter","kein Migrationshintergrund ","6.55","7","4363","6.48","6.62"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","6.92","7","950","6.78","7.06"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","7.07","7","4079","7.01","7.13"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","6.61","7","3025","6.53","6.69"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","6.62","7","723","6.45","6.79"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2017","66 und Ã¤lter","direkter Migrationshintergrund","6.08","6","432","5.85","6.31"
"2017","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2017","66 und Ã¤lter","kein Migrationshintergrund ","6.53","7","4579","6.46","6.6"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","6.75","7","969","6.6","6.9"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","6.96","7","3982","6.9","7.02"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","6.67","7","710","6.5","6.84"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2018","66 und Ã¤lter","direkter Migrationshintergrund","6.08","6","445","5.85","6.31"
"2018","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2018","66 und Ã¤lter","kein Migrationshintergrund ","6.51","7","4588","6.44","6.58"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","7.21","7.75","814","7.06","7.36"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","6.98","7","884","6.83","7.13"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","7.03","7","3756","6.97","7.09"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","6.57","7","791","6.41","6.73"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2019","66 und Ã¤lter","direkter Migrationshintergrund","6.37","7","430","6.15","6.59"
"2019","66 und Ã¤lter","indirekter Migrationshintergrund","7.37","8","36","6.73","8.01"
"2019","66 und Ã¤lter","kein Migrationshintergrund ","6.59","7","4771","6.52","6.66"
