"pli0096_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1986","Hauptschule","direkter Migrationshintergrund","41","0.0300756931660688","0.0213416780861541","0.0388097082459836"
"Min 1x pro Monat","1986","Hauptschule","indirekter Migrationshintergrund","4","0.0588727095281709","0.00853544123100324","0.109209977825339"
"Min 1x pro Monat","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","Realschule","kein Migrationshintergrund","108","","",""
"Min 1x pro Monat","1986","Realschule","direkter Migrationshintergrund","9","0.102494506446057","0.0529568226155739","0.15203219027654"
"Min 1x pro Monat","1986","Realschule","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","kein Migrationshintergrund","43","0.0743548726290335","0.0527608506912325","0.0959488945668346"
"Min 1x pro Monat","1986","(Fach-)Abitur","direkter Migrationshintergrund","7","0.0542407004429267","0.0246462835923092","0.0838351172935441"
"Min 1x pro Monat","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","AkademikerIn","kein Migrationshintergrund","66","0.0990316738731915","0.0756510474807746","0.122412300265608"
"Min 1x pro Monat","1986","AkademikerIn","direkter Migrationshintergrund","8","0.0682154692418261","0.0208857393947147","0.115545199088937"
"Min 1x pro Monat","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","(noch) kein Abschluss","kein Migrationshintergrund","8","0.0340225199827396","0.0097901662023992","0.0582548737630801"
"Seltener","1986","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Seltener","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Seltener","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","Hauptschule","kein Migrationshintergrund","340","0.0713726548992756","0.0638060477527999","0.0789392620457514"
"Seltener","1986","Hauptschule","direkter Migrationshintergrund","57","0.0519188811211248","0.0405734081825735","0.0632643540596762"
"Seltener","1986","Hauptschule","indirekter Migrationshintergrund","5","0.0352014648499627","-0.00420859857836535","0.0746115282782907"
"Seltener","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","Realschule","kein Migrationshintergrund","158","","",""
"Seltener","1986","Realschule","direkter Migrationshintergrund","10","","",""
"Seltener","1986","Realschule","indirekter Migrationshintergrund","2","","",""
"Seltener","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","(Fach-)Abitur","kein Migrationshintergrund","61","0.109201816389295","0.083529730677581","0.13487390210101"
"Seltener","1986","(Fach-)Abitur","direkter Migrationshintergrund","14","","",""
"Seltener","1986","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Seltener","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","AkademikerIn","kein Migrationshintergrund","69","0.113007632565736","0.0882261006032406","0.137789164528231"
"Seltener","1986","AkademikerIn","direkter Migrationshintergrund","8","0.088807181159034","0.0354043811029832","0.142209981215085"
"Seltener","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","(noch) kein Abschluss","kein Migrationshintergrund","184","","",""
"Nie","1986","(noch) kein Abschluss","direkter Migrationshintergrund","725","0.935864606950847","0.918671428073612","0.953057785828083"
"Nie","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","14","","",""
"Nie","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","Hauptschule","kein Migrationshintergrund","3469","0.789631561474249","0.777652657946344","0.801610465002154"
"Nie","1986","Hauptschule","direkter Migrationshintergrund","1328","","",""
"Nie","1986","Hauptschule","indirekter Migrationshintergrund","71","0.850093774423199","0.773753854418713","0.926433694427686"
"Nie","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","Realschule","kein Migrationshintergrund","1164","","",""
"Nie","1986","Realschule","direkter Migrationshintergrund","110","","",""
"Nie","1986","Realschule","indirekter Migrationshintergrund","26","","",""
"Nie","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","(Fach-)Abitur","kein Migrationshintergrund","401","0.704250180165223","0.666685275644673","0.741815084685773"
"Nie","1986","(Fach-)Abitur","direkter Migrationshintergrund","185","","",""
"Nie","1986","(Fach-)Abitur","indirekter Migrationshintergrund","6","0.72899441698843","0.438606824331438","1.01938200964542"
"Nie","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","AkademikerIn","kein Migrationshintergrund","409","0.657255976408557","0.620105316043084","0.69440663677403"
"Nie","1986","AkademikerIn","direkter Migrationshintergrund","82","0.772960866390588","0.694317163113222","0.851604569667954"
"Nie","1986","AkademikerIn","indirekter Migrationshintergrund","4","1","1","1"
"Nie","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1987","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1987","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","Realschule","kein Migrationshintergrund","","","",""
"Nie","1987","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1988","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1988","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1988","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1988","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1988","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1988","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1988","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
