year,age_gr,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,66 and older,West,Widowed,0.46558,448,1099,0.43608,0.49509
1986,17-29 y.,West,Married,0.24490,845,3048,0.22963,0.26017
1986,17-29 y.,West,"Married, living apart",0.01054,45,3048,0.00691,0.01417
1986,17-29 y.,West,Single,0.72915,2121,3048,0.71337,0.74493
1986,17-29 y.,West,Divorced,0.01496,37,3048,0.01065,0.01927
1986,30-45 y.,West,Married,0.76781,2683,3268,0.75333,0.78229
1986,30-45 y.,West,"Married, living apart",0.03204,104,3268,0.02601,0.03808
1986,30-45 y.,West,Single,0.12072,276,3268,0.10954,0.13189
1986,30-45 y.,West,Divorced,0.06805,171,3268,0.05942,0.07669
1986,30-45 y.,West,Widowed,0.01137,34,3268,0.00774,0.01501
1986,46-65 y.,West,Married,0.78175,2693,3228,0.76750,0.79600
1986,46-65 y.,West,"Married, living apart",0.01909,71,3228,0.01437,0.02381
1986,46-65 y.,West,Single,0.04614,104,3228,0.03890,0.05338
1986,46-65 y.,West,Divorced,0.06571,155,3228,0.05717,0.07426
1986,46-65 y.,West,Widowed,0.08731,205,3228,0.07757,0.09705
1986,66 and older,West,Married,0.42894,518,990,0.39809,0.45978
1986,66 and older,West,Single,0.06208,57,990,0.04704,0.07712
1986,66 and older,West,Widowed,0.46654,415,990,0.43545,0.49763
1987,17-29 y.,West,Married,0.25391,831,3004,0.23834,0.26948
1987,17-29 y.,West,"Married, living apart",0.01210,51,3004,0.00819,0.01602
1987,17-29 y.,West,Single,0.71789,2087,3004,0.70180,0.73399
1987,17-29 y.,West,Divorced,0.01445,35,3004,0.01018,0.01871
1987,30-45 y.,West,Married,0.76226,2593,3168,0.74744,0.77709
1987,30-45 y.,West,"Married, living apart",0.02404,82,3168,0.01871,0.02938
1987,30-45 y.,West,Single,0.13285,285,3168,0.12103,0.14467
1987,30-45 y.,West,Divorced,0.07042,176,3168,0.06150,0.07933
1987,30-45 y.,West,Widowed,0.01043,32,3168,0.00689,0.01397
1987,46-65 y.,West,Married,0.77410,2655,3208,0.75963,0.78858
1987,46-65 y.,West,"Married, living apart",0.02293,84,3208,0.01775,0.02811
1987,46-65 y.,West,Single,0.04625,95,3208,0.03898,0.05352
1987,46-65 y.,West,Divorced,0.07150,168,3208,0.06258,0.08042
1987,46-65 y.,West,Widowed,0.08522,206,3208,0.07556,0.09489
1987,66 and older,West,Married,0.44395,548,1061,0.41404,0.47386
1987,66 and older,West,Single,0.05676,54,1061,0.04283,0.07069
1987,66 and older,West,Divorced,0.03744,35,1061,0.02601,0.04886
1987,66 and older,West,Widowed,0.45599,424,1061,0.42601,0.48598
1988,17-29 y.,West,Married,0.24409,812,2840,0.22829,0.25989
1988,17-29 y.,West,"Married, living apart",0.01776,59,2840,0.01290,0.02261
1988,17-29 y.,West,Single,0.72360,1969,2840,0.70715,0.74005
1988,30-45 y.,West,Married,0.74285,2388,2952,0.72708,0.75862
1988,30-45 y.,West,"Married, living apart",0.02943,86,2952,0.02333,0.03553
1988,30-45 y.,West,Single,0.14291,279,2952,0.13028,0.15554
1988,30-45 y.,West,Divorced,0.07388,164,2952,0.06444,0.08332
1988,30-45 y.,West,Widowed,0.01092,35,2952,0.00717,0.01467
1988,46-65 y.,West,Married,0.77485,2576,3111,0.76017,0.78953
1988,46-65 y.,West,"Married, living apart",0.02677,89,3111,0.02110,0.03244
1988,46-65 y.,West,Single,0.04584,89,3111,0.03849,0.05319
1988,46-65 y.,West,Divorced,0.06938,161,3111,0.06045,0.07831
1988,46-65 y.,West,Widowed,0.08316,196,3111,0.07346,0.09287
1988,66 and older,West,Married,0.45642,542,1026,0.42593,0.48691
1988,66 and older,West,Single,0.05546,50,1026,0.04144,0.06947
1988,66 and older,West,Divorced,0.03907,35,1026,0.02721,0.05094
1988,66 and older,West,Widowed,0.44042,399,1026,0.41003,0.47081
1989,17-29 y.,West,Married,0.23933,805,2823,0.22358,0.25507
1989,17-29 y.,West,"Married, living apart",0.01608,48,2823,0.01144,0.02073
1989,17-29 y.,West,Single,0.72593,1937,2823,0.70948,0.74239
1989,17-29 y.,West,Divorced,0.01760,33,2823,0.01274,0.02245
1989,30-45 y.,West,Married,0.74371,2280,2842,0.72765,0.75976
1989,30-45 y.,West,"Married, living apart",0.03072,80,2842,0.02438,0.03707
1989,30-45 y.,West,Single,0.13597,272,2842,0.12337,0.14858
1989,30-45 y.,West,Divorced,0.07906,176,2842,0.06913,0.08898
1989,30-45 y.,West,Widowed,0.01054,34,2842,0.00679,0.01430
1989,46-65 y.,West,Married,0.76711,2452,2981,0.75194,0.78229
1989,46-65 y.,West,"Married, living apart",0.02819,86,2981,0.02225,0.03413
1989,46-65 y.,West,Single,0.04924,93,2981,0.04147,0.05701
1989,46-65 y.,West,Divorced,0.07375,162,2981,0.06437,0.08313
1989,46-65 y.,West,Widowed,0.08170,188,2981,0.07187,0.09154
1989,66 and older,West,Married,0.44996,522,1002,0.41914,0.48078
1989,66 and older,West,Single,0.05272,46,1002,0.03888,0.06657
1989,66 and older,West,Divorced,0.04022,35,1002,0.02805,0.05239
1989,66 and older,West,Widowed,0.44950,399,1002,0.41869,0.48032
1990,17-29 y.,West,Married,0.23762,788,2712,0.22160,0.25364
1990,17-29 y.,West,"Married, living apart",0.01135,42,2712,0.00736,0.01533
1990,17-29 y.,West,Single,0.73270,1848,2712,0.71604,0.74936
1990,17-29 y.,West,Divorced,0.01784,34,2712,0.01286,0.02283
1990,17-29 y.,East,Married,0.37456,457,1131,0.34634,0.40279
1990,17-29 y.,East,Single,0.57395,636,1131,0.54511,0.60278
1990,17-29 y.,East,Divorced,0.04308,38,1131,0.03125,0.05492
1990,30-45 y.,West,Married,0.72978,2225,2792,0.71330,0.74625
1990,30-45 y.,West,"Married, living apart",0.02619,68,2792,0.02027,0.03212
1990,30-45 y.,West,Single,0.15277,294,2792,0.13943,0.16612
1990,30-45 y.,West,Divorced,0.08322,174,2792,0.07297,0.09347
1990,30-45 y.,West,Widowed,0.00804,31,2792,0.00472,0.01135
1990,30-45 y.,East,Married,0.77682,1283,1489,0.75566,0.79798
1990,30-45 y.,East,Single,0.09401,88,1489,0.07918,0.10884
1990,30-45 y.,East,Divorced,0.11413,118,1489,0.09797,0.13028
1990,46-65 y.,West,Married,0.75968,2388,2913,0.74417,0.77520
1990,46-65 y.,West,"Married, living apart",0.02520,84,2913,0.01951,0.03090
1990,46-65 y.,West,Single,0.05415,94,2913,0.04593,0.06237
1990,46-65 y.,West,Divorced,0.08381,173,2913,0.07375,0.09388
1990,46-65 y.,West,Widowed,0.07715,174,2913,0.06746,0.08684
1990,46-65 y.,East,Married,0.79416,1128,1340,0.77251,0.81582
1990,46-65 y.,East,Single,0.04159,38,1340,0.03090,0.05229
1990,46-65 y.,East,Divorced,0.08777,107,1340,0.07262,0.10293
1990,46-65 y.,East,Widowed,0.07098,67,1340,0.05723,0.08474
1990,66 and older,West,Married,0.44917,554,1028,0.41875,0.47959
1990,66 and older,West,Single,0.04741,42,1028,0.03441,0.06040
1990,66 and older,West,Divorced,0.04344,35,1028,0.03097,0.05590
1990,66 and older,West,Widowed,0.44962,397,1028,0.41920,0.48005
1990,66 and older,East,Married,0.43028,189,381,0.38049,0.48006
1990,66 and older,East,Widowed,0.45921,192,381,0.40910,0.50931
1991,17-29 y.,West,Married,0.23474,801,2708,0.21878,0.25071
1991,17-29 y.,West,"Married, living apart",0.02173,56,2708,0.01624,0.02722
1991,17-29 y.,West,Single,0.72174,1818,2708,0.70486,0.73862
1991,17-29 y.,West,Divorced,0.02009,33,2708,0.01480,0.02537
1991,17-29 y.,East,Married,0.34941,349,959,0.31922,0.37960
1991,17-29 y.,East,Single,0.62408,610,959,0.59341,0.65475
1991,30-45 y.,West,Married,0.72797,2238,2799,0.71148,0.74446
1991,30-45 y.,West,"Married, living apart",0.02599,65,2799,0.02009,0.03188
1991,30-45 y.,West,Single,0.15338,307,2799,0.14003,0.16673
1991,30-45 y.,West,Divorced,0.08536,189,2799,0.07500,0.09571
1991,30-45 y.,East,Married,0.76793,1267,1469,0.74633,0.78952
1991,30-45 y.,East,Single,0.10384,90,1469,0.08824,0.11945
1991,30-45 y.,East,Divorced,0.11712,112,1469,0.10067,0.13357
1991,46-65 y.,West,Married,0.75588,2332,2856,0.74012,0.77163
1991,46-65 y.,West,"Married, living apart",0.02870,88,2856,0.02258,0.03483
1991,46-65 y.,West,Single,0.05324,90,2856,0.04501,0.06148
1991,46-65 y.,West,Divorced,0.08792,181,2856,0.07753,0.09831
1991,46-65 y.,West,Widowed,0.07425,165,2856,0.06464,0.08387
1991,46-65 y.,East,Married,0.78793,1079,1273,0.76547,0.81040
1991,46-65 y.,East,Single,0.04219,33,1273,0.03114,0.05323
1991,46-65 y.,East,Divorced,0.09140,94,1273,0.07557,0.10724
1991,46-65 y.,East,Widowed,0.07620,67,1273,0.06161,0.09078
1991,66 and older,West,Married,0.45485,572,1011,0.42414,0.48556
1991,66 and older,West,Single,0.04682,40,1011,0.03379,0.05985
1991,66 and older,West,Widowed,0.45250,399,1011,0.42180,0.48319
1991,66 and older,East,Married,0.42689,186,354,0.37529,0.47849
1991,66 and older,East,Widowed,0.46545,168,354,0.41341,0.51749
1992,17-29 y.,West,Married,0.23443,809,2659,0.21832,0.25053
1992,17-29 y.,West,"Married, living apart",0.01622,47,2659,0.01142,0.02102
1992,17-29 y.,West,Single,0.72723,1760,2659,0.71030,0.74417
1992,17-29 y.,West,Divorced,0.02189,43,2659,0.01633,0.02745
1992,17-29 y.,East,Married,0.28025,250,885,0.25064,0.30986
1992,17-29 y.,East,Single,0.68498,635,885,0.65436,0.71560
1992,30-45 y.,West,Married,0.72630,2219,2795,0.70977,0.74283
1992,30-45 y.,West,"Married, living apart",0.02821,73,2795,0.02207,0.03435
1992,30-45 y.,West,Single,0.15339,316,2795,0.14003,0.16676
1992,30-45 y.,West,Divorced,0.08193,187,2795,0.07176,0.09210
1992,30-45 y.,East,Married,0.77298,1214,1414,0.75114,0.79483
1992,30-45 y.,East,Single,0.11644,102,1414,0.09972,0.13317
1992,30-45 y.,East,Divorced,0.09850,98,1414,0.08296,0.11404
1992,46-65 y.,West,Married,0.76514,2303,2796,0.74942,0.78085
1992,46-65 y.,West,"Married, living apart",0.02504,76,2796,0.01925,0.03083
1992,46-65 y.,West,Single,0.04927,81,2796,0.04124,0.05729
1992,46-65 y.,West,Divorced,0.08935,178,2796,0.07877,0.09992
1992,46-65 y.,West,Widowed,0.07121,158,2796,0.06167,0.08074
1992,46-65 y.,East,Married,0.78563,1040,1230,0.76269,0.80857
1992,46-65 y.,East,Single,0.04400,32,1230,0.03253,0.05546
1992,46-65 y.,East,Divorced,0.09083,90,1230,0.07477,0.10690
1992,46-65 y.,East,Widowed,0.07521,68,1230,0.06046,0.08995
1992,66 and older,West,Married,0.45633,579,1043,0.42608,0.48657
1992,66 and older,West,Single,0.04309,36,1043,0.03076,0.05542
1992,66 and older,West,Divorced,0.03943,34,1043,0.02762,0.05125
1992,66 and older,West,Widowed,0.44720,394,1043,0.41701,0.47739
1992,66 and older,East,Married,0.44494,191,352,0.39295,0.49693
1992,66 and older,East,Widowed,0.44372,161,352,0.39175,0.49570
1993,17-29 y.,West,Married,0.22710,800,2614,0.21103,0.24316
1993,17-29 y.,West,"Married, living apart",0.01667,50,2614,0.01176,0.02158
1993,17-29 y.,West,Single,0.73498,1726,2614,0.71806,0.75190
1993,17-29 y.,West,Divorced,0.02125,38,2614,0.01572,0.02678
1993,17-29 y.,East,Married,0.26349,208,840,0.23368,0.29330
1993,17-29 y.,East,Single,0.70064,632,840,0.66965,0.73163
1993,30-45 y.,West,Married,0.72387,2186,2787,0.70726,0.74047
1993,30-45 y.,West,"Married, living apart",0.03290,79,2787,0.02628,0.03952
1993,30-45 y.,West,Single,0.15186,339,2787,0.13853,0.16518
1993,30-45 y.,West,Divorced,0.08201,183,2787,0.07182,0.09220
1993,30-45 y.,East,Married,0.75677,1138,1342,0.73380,0.77973
1993,30-45 y.,East,Single,0.11854,105,1342,0.10124,0.13584
1993,30-45 y.,East,Divorced,0.09913,99,1342,0.08314,0.11513
1993,46-65 y.,West,Married,0.76001,2259,2760,0.74407,0.77594
1993,46-65 y.,West,"Married, living apart",0.02863,87,2760,0.02240,0.03485
1993,46-65 y.,West,Single,0.04836,76,2760,0.04035,0.05636
1993,46-65 y.,West,Divorced,0.08771,176,2760,0.07716,0.09827
1993,46-65 y.,West,Widowed,0.07530,162,2760,0.06545,0.08514
1993,46-65 y.,East,Married,0.78588,1000,1156,0.76222,0.80954
1993,46-65 y.,East,Divorced,0.09332,88,1156,0.07655,0.11010
1993,46-65 y.,East,Widowed,0.07865,68,1156,0.06312,0.09417
1993,66 and older,West,Married,0.46226,600,1072,0.43240,0.49212
1993,66 and older,West,Single,0.04501,39,1072,0.03260,0.05743
1993,66 and older,West,Divorced,0.05004,41,1072,0.03698,0.06310
1993,66 and older,West,Widowed,0.43184,392,1072,0.40217,0.46150
1993,66 and older,East,Married,0.44825,191,350,0.39608,0.50043
1993,66 and older,East,Widowed,0.44128,159,350,0.38918,0.49337
1994,17-29 y.,West,Married,0.23824,776,2500,0.22154,0.25494
1994,17-29 y.,West,"Married, living apart",0.01464,42,2500,0.00993,0.01935
1994,17-29 y.,West,Single,0.73348,1646,2500,0.71615,0.75082
1994,17-29 y.,West,Divorced,0.01363,36,2500,0.00909,0.01818
1994,17-29 y.,East,Married,0.25512,178,818,0.22523,0.28501
1994,17-29 y.,East,Single,0.71061,640,818,0.67951,0.74170
1994,30-45 y.,West,Married,0.70747,2140,2781,0.69056,0.72438
1994,30-45 y.,West,"Married, living apart",0.03278,85,2781,0.02616,0.03940
1994,30-45 y.,West,Single,0.16222,365,2781,0.14851,0.17592
1994,30-45 y.,West,Divorced,0.08993,191,2781,0.07929,0.10056
1994,30-45 y.,East,Married,0.75009,1087,1332,0.72683,0.77335
1994,30-45 y.,East,"Married, living apart",0.02708,36,1332,0.01836,0.03580
1994,30-45 y.,East,Single,0.12296,112,1332,0.10532,0.14060
1994,30-45 y.,East,Divorced,0.09298,97,1332,0.07738,0.10858
1994,46-65 y.,West,Married,0.76438,2217,2699,0.74837,0.78039
1994,46-65 y.,West,"Married, living apart",0.02540,74,2699,0.01946,0.03133
1994,46-65 y.,West,Single,0.05373,83,2699,0.04522,0.06224
1994,46-65 y.,West,Divorced,0.08776,180,2699,0.07708,0.09843
1994,46-65 y.,West,Widowed,0.06874,145,2699,0.05919,0.07829
1994,46-65 y.,East,Married,0.79093,1007,1154,0.76746,0.81440
1994,46-65 y.,East,Divorced,0.09480,86,1154,0.07789,0.11171
1994,46-65 y.,East,Widowed,0.06683,61,1154,0.05242,0.08125
1994,66 and older,West,Married,0.44801,597,1078,0.41831,0.47771
1994,66 and older,West,Single,0.04545,37,1078,0.03301,0.05789
1994,66 and older,West,Divorced,0.05106,41,1078,0.03792,0.06421
1994,66 and older,West,Widowed,0.43650,403,1078,0.40688,0.46612
1994,66 and older,East,Married,0.43802,194,356,0.38641,0.48963
1994,66 and older,East,Widowed,0.44136,162,356,0.38971,0.49302
1995,17-29 y.,West,Married,0.24133,783,2521,0.22463,0.25804
1995,17-29 y.,West,"Married, living apart",0.01347,34,2521,0.00897,0.01797
1995,17-29 y.,West,Single,0.72982,1672,2521,0.71248,0.74716
1995,17-29 y.,West,Divorced,0.01531,32,2521,0.01052,0.02010
1995,17-29 y.,East,Married,0.24027,161,805,0.21073,0.26980
1995,17-29 y.,East,Single,0.71507,644,805,0.68387,0.74627
1995,30-45 y.,West,Married,0.69721,2385,3132,0.68112,0.71330
1995,30-45 y.,West,"Married, living apart",0.02839,87,3132,0.02257,0.03421
1995,30-45 y.,West,Single,0.17610,435,3132,0.16276,0.18944
1995,30-45 y.,West,Divorced,0.08886,225,3132,0.07889,0.09883
1995,30-45 y.,East,Married,0.71964,1000,1237,0.69459,0.74468
1995,30-45 y.,East,Single,0.14221,125,1237,0.12273,0.16168
1995,30-45 y.,East,Divorced,0.10498,112,1237,0.08789,0.12206
1995,46-65 y.,West,Married,0.75621,2292,2793,0.74028,0.77213
1995,46-65 y.,West,"Married, living apart",0.02350,74,2793,0.01788,0.02911
1995,46-65 y.,West,Single,0.05470,86,2793,0.04626,0.06313
1995,46-65 y.,West,Divorced,0.09372,193,2793,0.08291,0.10453
1995,46-65 y.,West,Widowed,0.07187,148,2793,0.06229,0.08146
1995,46-65 y.,East,Married,0.79127,1003,1143,0.76769,0.81484
1995,46-65 y.,East,Divorced,0.09479,81,1143,0.07780,0.11178
1995,46-65 y.,East,Widowed,0.06956,59,1143,0.05480,0.08431
1995,66 and older,West,Married,0.46118,620,1103,0.43175,0.49061
1995,66 and older,West,Single,0.04726,37,1103,0.03473,0.05979
1995,66 and older,West,Divorced,0.05199,42,1103,0.03888,0.06510
1995,66 and older,West,Widowed,0.42714,404,1103,0.39793,0.45635
1995,66 and older,East,Married,0.45610,201,358,0.40443,0.50777
1995,66 and older,East,Widowed,0.41013,157,358,0.35911,0.46115
1996,17-29 y.,West,Married,0.23449,669,2307,0.21719,0.25178
1996,17-29 y.,West,"Married, living apart",0.01405,37,2307,0.00925,0.01885
1996,17-29 y.,West,Single,0.74111,1601,2307,0.72323,0.75899
1996,17-29 y.,East,Married,0.23773,153,810,0.20840,0.26706
1996,17-29 y.,East,Single,0.72963,657,810,0.69902,0.76023
1996,30-45 y.,West,Married,0.67930,2344,3154,0.66301,0.69560
1996,30-45 y.,West,"Married, living apart",0.03064,101,3154,0.02462,0.03665
1996,30-45 y.,West,Single,0.19136,483,3154,0.17762,0.20509
1996,30-45 y.,West,Divorced,0.09119,226,3154,0.08114,0.10124
1996,30-45 y.,East,Married,0.70097,959,1245,0.67553,0.72641
1996,30-45 y.,East,"Married, living apart",0.02973,37,1245,0.02030,0.03917
1996,30-45 y.,East,Single,0.16258,144,1245,0.14207,0.18308
1996,30-45 y.,East,Divorced,0.09718,105,1245,0.08072,0.11365
1996,46-65 y.,West,Married,0.73771,2212,2730,0.72120,0.75421
1996,46-65 y.,West,"Married, living apart",0.02889,81,2730,0.02260,0.03517
1996,46-65 y.,West,Single,0.06287,96,2730,0.05376,0.07198
1996,46-65 y.,West,Divorced,0.09111,180,2730,0.08031,0.10191
1996,46-65 y.,West,Widowed,0.07943,161,2730,0.06928,0.08957
1996,46-65 y.,East,Married,0.77998,994,1137,0.75589,0.80407
1996,46-65 y.,East,Divorced,0.09086,79,1137,0.07415,0.10757
1996,46-65 y.,East,Widowed,0.07696,64,1137,0.06146,0.09245
1996,66 and older,West,Married,0.48319,651,1116,0.45386,0.51252
1996,66 and older,West,Single,0.04724,36,1116,0.03479,0.05970
1996,66 and older,West,Divorced,0.05424,50,1116,0.04094,0.06753
1996,66 and older,West,Widowed,0.40050,379,1116,0.37174,0.42926
1996,66 and older,East,Married,0.47377,217,373,0.42303,0.52451
1996,66 and older,East,Widowed,0.40584,156,373,0.35594,0.45574
1997,17-29 y.,West,Married,0.22989,605,2169,0.21218,0.24760
1997,17-29 y.,West,"Married, living apart",0.01592,34,2169,0.01065,0.02119
1997,17-29 y.,West,Single,0.74559,1530,2169,0.72725,0.76392
1997,17-29 y.,East,Married,0.19845,137,813,0.17101,0.22588
1997,17-29 y.,East,Single,0.77222,676,813,0.74337,0.80106
1997,30-45 y.,West,Married,0.67239,2318,3158,0.65601,0.68876
1997,30-45 y.,West,"Married, living apart",0.03401,103,3158,0.02769,0.04033
1997,30-45 y.,West,Single,0.19519,514,3158,0.18136,0.20901
1997,30-45 y.,West,Divorced,0.09083,223,3158,0.08081,0.10086
1997,30-45 y.,East,Married,0.67789,875,1174,0.65115,0.70464
1997,30-45 y.,East,"Married, living apart",0.04113,44,1174,0.02976,0.05249
1997,30-45 y.,East,Single,0.17274,152,1174,0.15111,0.19437
1997,30-45 y.,East,Divorced,0.09883,103,1174,0.08175,0.11591
1997,46-65 y.,West,Married,0.72973,2151,2677,0.71290,0.74655
1997,46-65 y.,West,"Married, living apart",0.03768,93,2677,0.03047,0.04490
1997,46-65 y.,West,Single,0.06266,90,2677,0.05348,0.07184
1997,46-65 y.,West,Divorced,0.09725,187,2677,0.08602,0.10848
1997,46-65 y.,West,Widowed,0.07268,156,2677,0.06284,0.08251
1997,46-65 y.,East,Married,0.75254,974,1165,0.72775,0.77733
1997,46-65 y.,East,Single,0.05095,31,1165,0.03832,0.06358
1997,46-65 y.,East,Divorced,0.10131,89,1165,0.08398,0.11864
1997,46-65 y.,East,Widowed,0.08658,71,1165,0.07043,0.10274
1997,66 and older,West,Married,0.47362,663,1131,0.44451,0.50273
1997,66 and older,West,Single,0.05050,38,1131,0.03773,0.06327
1997,66 and older,West,Divorced,0.06360,54,1131,0.04937,0.07783
1997,66 and older,West,Widowed,0.39904,376,1131,0.37049,0.42759
1997,66 and older,East,Married,0.52620,251,393,0.47677,0.57563
1997,66 and older,East,Widowed,0.35359,142,393,0.30626,0.40092
1998,17-29 y.,West,Married,0.19832,563,2264,0.18189,0.21475
1998,17-29 y.,West,"Married, living apart",0.01296,31,2264,0.00830,0.01762
1998,17-29 y.,West,Single,0.77860,1670,2264,0.76149,0.79571
1998,17-29 y.,East,Married,0.18375,138,851,0.15771,0.20979
1998,17-29 y.,East,Single,0.78486,713,851,0.75723,0.81248
1998,30-45 y.,West,Married,0.67029,2553,3563,0.65486,0.68573
1998,30-45 y.,West,"Married, living apart",0.03734,120,3563,0.03112,0.04357
1998,30-45 y.,West,Single,0.19563,622,3563,0.18260,0.20866
1998,30-45 y.,West,Divorced,0.09048,268,3563,0.08106,0.09990
1998,30-45 y.,East,Married,0.67752,898,1234,0.65143,0.70361
1998,30-45 y.,East,"Married, living apart",0.03738,43,1234,0.02679,0.04796
1998,30-45 y.,East,Single,0.17637,177,1234,0.15510,0.19765
1998,30-45 y.,East,Divorced,0.10080,116,1234,0.08400,0.11761
1998,46-65 y.,West,Married,0.74175,2502,3121,0.72639,0.75710
1998,46-65 y.,West,"Married, living apart",0.03458,97,3121,0.02817,0.04099
1998,46-65 y.,West,Single,0.06015,112,3121,0.05181,0.06849
1998,46-65 y.,West,Divorced,0.10255,241,3121,0.09191,0.11320
1998,46-65 y.,West,Widowed,0.06097,169,3121,0.05258,0.06937
1998,46-65 y.,East,Married,0.75920,1057,1262,0.73560,0.78280
1998,46-65 y.,East,Single,0.04611,33,1262,0.03454,0.05769
1998,46-65 y.,East,Divorced,0.09835,93,1262,0.08192,0.11479
1998,46-65 y.,East,Widowed,0.08666,79,1262,0.07113,0.10219
1998,66 and older,West,Married,0.48421,804,1363,0.45766,0.51075
1998,66 and older,West,Single,0.04907,48,1363,0.03759,0.06054
1998,66 and older,West,Divorced,0.04965,52,1363,0.03811,0.06118
1998,66 and older,West,Widowed,0.40441,459,1363,0.37835,0.43048
1998,66 and older,East,Married,0.52403,273,452,0.47794,0.57012
1998,66 and older,East,Divorced,0.08508,35,452,0.05933,0.11083
1998,66 and older,East,Widowed,0.33985,144,452,0.29613,0.38356
1999,17-29 y.,West,Married,0.19273,508,2083,0.17579,0.20967
1999,17-29 y.,West,Single,0.78085,1575,2083,0.76308,0.79862
1999,17-29 y.,East,Married,0.13728,109,818,0.11368,0.16088
1999,17-29 y.,East,Single,0.83663,709,818,0.81128,0.86198
1999,30-45 y.,West,Married,0.65062,2424,3471,0.63475,0.66648
1999,30-45 y.,West,"Married, living apart",0.03428,114,3471,0.02823,0.04033
1999,30-45 y.,West,Single,0.20884,643,3471,0.19531,0.22236
1999,30-45 y.,West,Divorced,0.09893,290,3471,0.08900,0.10887
1999,30-45 y.,East,Married,0.62498,836,1211,0.59770,0.65226
1999,30-45 y.,East,"Married, living apart",0.05047,49,1211,0.03813,0.06280
1999,30-45 y.,East,Single,0.20321,203,1211,0.18054,0.22588
1999,30-45 y.,East,Divorced,0.11435,123,1211,0.09641,0.13228
1999,46-65 y.,West,Married,0.73994,2357,2949,0.72411,0.75578
1999,46-65 y.,West,"Married, living apart",0.03011,88,2949,0.02394,0.03628
1999,46-65 y.,West,Single,0.06195,106,2949,0.05324,0.07065
1999,46-65 y.,West,Divorced,0.10665,234,2949,0.09551,0.11779
1999,46-65 y.,West,Widowed,0.06135,164,2949,0.05269,0.07002
1999,46-65 y.,East,Married,0.75550,1030,1201,0.73118,0.77982
1999,46-65 y.,East,Divorced,0.10864,96,1201,0.09104,0.12625
1999,46-65 y.,East,Widowed,0.08136,75,1201,0.06589,0.09683
1999,66 and older,West,Married,0.49081,782,1297,0.46359,0.51802
1999,66 and older,West,Single,0.05035,46,1297,0.03845,0.06226
1999,66 and older,West,Divorced,0.05448,55,1297,0.04212,0.06684
1999,66 and older,West,Widowed,0.38881,414,1297,0.36227,0.41535
1999,66 and older,East,Married,0.51093,274,461,0.46525,0.55661
1999,66 and older,East,Divorced,0.07994,35,461,0.05515,0.10472
1999,66 and older,East,Widowed,0.35761,152,461,0.31381,0.40141
2000,17-29 y.,West,Married,0.19236,710,3349,0.17901,0.20571
2000,17-29 y.,West,Single,0.78598,2605,3349,0.77209,0.79988
