"plb0219","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2005","Berlin","kein Migrationshintergrund","25","","",""
"Ja, jede Woche","2005","Berlin","direkter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Berlin","indirekter Migrationshintergrund","2","","",""
"Ja, jede Woche","2005","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Brandenburg","kein Migrationshintergrund","23","","",""
"Ja, jede Woche","2005","Brandenburg","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Brandenburg","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","12","","",""
"Ja, jede Woche","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Sachsen","kein Migrationshintergrund","37","0.0575728985784167","0.0405939077691817","0.0745518893876517"
"Ja, jede Woche","2005","Sachsen","direkter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Sachsen","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Sachsen-Anhalt","kein Migrationshintergrund","23","","",""
"Ja, jede Woche","2005","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Thueringen","kein Migrationshintergrund","31","0.0585908591631941","0.0357459617114491","0.081435756614939"
"Ja, jede Woche","2005","Thueringen","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Thueringen","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Schleswig-Holstein","kein Migrationshintergrund","23","","",""
"Ja, alle 2 Wochen","2005","Schleswig-Holstein","direkter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Schleswig-Holstein","indirekter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Hamburg","kein Migrationshintergrund","7","0.0679286717225159","0.0262479520733217","0.10960939137171"
"Ja, alle 2 Wochen","2005","Hamburg","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Hamburg","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Niedersachsen","kein Migrationshintergrund","62","0.0759673682323954","0.0576990063761344","0.0942357300886564"
"Ja, alle 2 Wochen","2005","Niedersachsen","direkter Migrationshintergrund","14","","",""
"Ja, alle 2 Wochen","2005","Niedersachsen","indirekter Migrationshintergrund","4","0.0668339286705997","-0.0273646119228367","0.161032469264036"
"Ja, alle 2 Wochen","2005","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Bremen","kein Migrationshintergrund","9","0.144518895934842","0.0609468252664751","0.228090966603209"
"Ja, alle 2 Wochen","2005","Bremen","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Bremen","indirekter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Nordrhein-Westfalen","kein Migrationshintergrund","166","","",""
"Ja, alle 2 Wochen","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","24","","",""
"Ja, alle 2 Wochen","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","11","","",""
"Ja, alle 2 Wochen","2005","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Hessen","kein Migrationshintergrund","51","0.0836870940436139","0.0620976878490986","0.105276500238129"
"Ja, alle 2 Wochen","2005","Hessen","direkter Migrationshintergrund","6","0.0337020214930798","0.000862062396423446","0.0665419805897361"
"Ja, alle 2 Wochen","2005","Hessen","indirekter Migrationshintergrund","3","","",""
"Ja, alle 2 Wochen","2005","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","40","0.0865602337723839","0.0625530094230044","0.110567458121763"
"Ja, alle 2 Wochen","2005","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","7","0.11100558759978","0.0461049786097294","0.175906196589831"
"Ja, alle 2 Wochen","2005","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","4","0.167139230791962","0.0237267925898723","0.310551668994052"
"Ja, alle 2 Wochen","2005","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Baden-Wuerttemberg","kein Migrationshintergrund","62","0.0842374215226094","0.0670829503493667","0.101391892695852"
"Ja, alle 2 Wochen","2005","Baden-Wuerttemberg","direkter Migrationshintergrund","23","","",""
"Ja, alle 2 Wochen","2005","Baden-Wuerttemberg","indirekter Migrationshintergrund","5","0.0527180788916403","0.0105721504398823","0.0948640073433983"
"Ja, alle 2 Wochen","2005","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Bayern","kein Migrationshintergrund","97","0.0725115800002272","0.0589174181116439","0.0861057418888104"
"Ja, alle 2 Wochen","2005","Bayern","direkter Migrationshintergrund","8","0.058405322357563","0.0233590301480202","0.0934516145671058"
"Ja, alle 2 Wochen","2005","Bayern","indirekter Migrationshintergrund","7","0.0962227314509898","0.0294826078280641","0.162962855073916"
"Ja, alle 2 Wochen","2005","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Saarland","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Saarland","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Saarland","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Berlin","kein Migrationshintergrund","38","0.127494696727567","0.0922495788398952","0.162739814615239"
"Ja, alle 2 Wochen","2005","Berlin","direkter Migrationshintergrund","3","","",""
"Ja, alle 2 Wochen","2005","Berlin","indirekter Migrationshintergrund","2","","",""
"Ja, alle 2 Wochen","2005","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Brandenburg","kein Migrationshintergrund","46","0.122433371753614","0.0905884019643969","0.154278341542831"
"Ja, alle 2 Wochen","2005","Brandenburg","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Brandenburg","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","26","","",""
"Ja, alle 2 Wochen","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Sachsen","kein Migrationshintergrund","61","0.104624233262917","0.0823143265380766","0.126934139987758"
"Ja, alle 2 Wochen","2005","Sachsen","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Sachsen","indirekter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Sachsen-Anhalt","kein Migrationshintergrund","57","0.147715398347588","0.113660054503421","0.181770742191756"
"Ja, alle 2 Wochen","2005","Sachsen-Anhalt","direkter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Thueringen","kein Migrationshintergrund","43","0.12564645489725","0.0934058091559582","0.157887100638542"
"Ja, alle 2 Wochen","2005","Thueringen","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Thueringen","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Schleswig-Holstein","kein Migrationshintergrund","15","","",""
"Ja, alle 3-4 Wochen","2005","Schleswig-Holstein","direkter Migrationshintergrund","2","","",""
"Ja, alle 3-4 Wochen","2005","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Hamburg","kein Migrationshintergrund","7","0.0582772001699115","0.0194715508172519","0.0970828495225712"
"Ja, alle 3-4 Wochen","2005","Hamburg","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Hamburg","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Niedersachsen","kein Migrationshintergrund","45","0.0539389894949679","0.0383630810442893","0.0695148979456465"
"Ja, alle 3-4 Wochen","2005","Niedersachsen","direkter Migrationshintergrund","6","0.0202972277532552","-0.00617560238315231","0.0467700578896628"
"Ja, alle 3-4 Wochen","2005","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Bremen","kein Migrationshintergrund","5","0.102967588055413","0.0307325389609984","0.175202637149827"
"Ja, alle 3-4 Wochen","2005","Bremen","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Bremen","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Nordrhein-Westfalen","kein Migrationshintergrund","98","0.0565357080800403","0.0460735971489076","0.0669978190111729"
"Ja, alle 3-4 Wochen","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","19","","",""
"Ja, alle 3-4 Wochen","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2005","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Hessen","kein Migrationshintergrund","32","0.0563989693588693","0.0384136009182471","0.0743843377994914"
"Ja, alle 3-4 Wochen","2005","Hessen","direkter Migrationshintergrund","9","0.100818539166535","0.0460270671031136","0.155610011229957"
"Ja, alle 3-4 Wochen","2005","Hessen","indirekter Migrationshintergrund","3","","",""
"Ja, alle 3-4 Wochen","2005","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","24","","",""
"Ja, alle 3-4 Wochen","2005","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","8","0.0559438319770698","0.00846479967492708","0.103422864279213"
"Ja, alle 3-4 Wochen","2005","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","3","","",""
"Ja, alle 3-4 Wochen","2005","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Baden-Wuerttemberg","kein Migrationshintergrund","45","0.0464454829441488","0.0334474431823729","0.0594435227059247"
"Ja, alle 3-4 Wochen","2005","Baden-Wuerttemberg","direkter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2005","Baden-Wuerttemberg","indirekter Migrationshintergrund","6","0.0567304473763519","0.0131027566669167","0.100358138085787"
"Ja, alle 3-4 Wochen","2005","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Bayern","kein Migrationshintergrund","77","0.0599077287097962","0.047467705986072","0.0723477514335203"
"Ja, alle 3-4 Wochen","2005","Bayern","direkter Migrationshintergrund","4","0.0257457404965716","0.00207713244189751","0.0494143485512457"
"Ja, alle 3-4 Wochen","2005","Bayern","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Saarland","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Saarland","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Saarland","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Berlin","kein Migrationshintergrund","21","","",""
"Ja, alle 3-4 Wochen","2005","Berlin","direkter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2005","Berlin","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Brandenburg","kein Migrationshintergrund","27","","",""
"Ja, alle 3-4 Wochen","2005","Brandenburg","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Brandenburg","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","19","","",""
"Ja, alle 3-4 Wochen","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen","kein Migrationshintergrund","36","0.048159232520613","0.0325528994325793","0.0637655656086466"
"Ja, alle 3-4 Wochen","2005","Sachsen","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen-Anhalt","kein Migrationshintergrund","19","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Thueringen","kein Migrationshintergrund","17","","",""
"Ja, alle 3-4 Wochen","2005","Thueringen","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Thueringen","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Schleswig-Holstein","kein Migrationshintergrund","85","0.274034754175406","0.223978435242761","0.324091073108052"
"Seltener","2005","Schleswig-Holstein","direkter Migrationshintergrund","1","","",""
"Seltener","2005","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Seltener","2005","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Hamburg","kein Migrationshintergrund","26","","",""
"Seltener","2005","Hamburg","direkter Migrationshintergrund","1","","",""
"Seltener","2005","Hamburg","indirekter Migrationshintergrund","1","","",""
"Seltener","2005","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Niedersachsen","kein Migrationshintergrund","168","","",""
"Seltener","2005","Niedersachsen","direkter Migrationshintergrund","16","","",""
"Seltener","2005","Niedersachsen","indirekter Migrationshintergrund","2","","",""
"Seltener","2005","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Bremen","kein Migrationshintergrund","19","","",""
"Seltener","2005","Bremen","direkter Migrationshintergrund","","","",""
"Seltener","2005","Bremen","indirekter Migrationshintergrund","","","",""
"Seltener","2005","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Nordrhein-Westfalen","kein Migrationshintergrund","343","0.170469194026317","0.153434498238379","0.187503889814256"
"Seltener","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","36","0.0997879596773682","0.0674016382274409","0.132174281127296"
"Seltener","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","13","","",""
"Seltener","2005","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Hessen","kein Migrationshintergrund","132","","",""
