"hlf0001_h","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"Eigentuemer","1995","5","Westdeutschland","543","0.700723222537669","0.668870423285681","0.732576021789657"
"Eigentuemer","1995","5","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1995","5","Ostdeutschland","","","",""
"Hauptmieter","1996","1","Westdeutschland","2969","0.586637319048225","0.571976639071303","0.601297999025147"
"Hauptmieter","1996","1","Ostdeutschland","1223","0.635612540153888","0.614728671790747","0.656496408517028"
"Hauptmieter","1996","2","Westdeutschland","1926","0.489026768998035","0.47206893749771","0.505984600498359"
"Hauptmieter","1996","2","Ostdeutschland","974","0.634809661884989","0.611202645197707","0.658416678572271"
"Hauptmieter","1996","3","Westdeutschland","1142","0.438692962472866","0.41868527902309","0.458700645922642"
"Hauptmieter","1996","3","Ostdeutschland","477","0.61019500983506","0.576250501665367","0.644139518004753"
"Hauptmieter","1996","4","Westdeutschland","670","0.388412342797681","0.364619768209759","0.412204917385602"
"Hauptmieter","1996","4","Ostdeutschland","180","0.673262248449851","0.61918794183448","0.727336555065223"
"Hauptmieter","1996","5","Westdeutschland","281","0.314098604776616","0.283689725102339","0.344507484450892"
"Hauptmieter","1996","5","Ostdeutschland","38","0.629688965914374","0.521831777154272","0.737546154674475"
"Untermieter","1996","1","Westdeutschland","179","0.041868860216725","0.0359059031241312","0.0478318173093189"
"Untermieter","1996","1","Ostdeutschland","86","0.044499150765987","0.0355511830721082","0.0534471184598658"
"Untermieter","1996","2","Westdeutschland","83","0.0249106875476119","0.0196235576538648","0.030197817441359"
"Untermieter","1996","2","Ostdeutschland","31","0.0254244585119958","0.0177066621814986","0.033142254842493"
"Untermieter","1996","3","Westdeutschland","35","0.0118881385740309","0.00751819110937376","0.016258086038688"
"Untermieter","1996","3","Ostdeutschland","","","",""
"Untermieter","1996","4","Westdeutschland","45","0.0251072877173923","0.0174699167855605","0.032744658649224"
"Untermieter","1996","4","Ostdeutschland","","","",""
"Untermieter","1996","5","Westdeutschland","","","",""
"Untermieter","1996","5","Ostdeutschland","","","",""
"Eigentuemer","1996","1","Westdeutschland","1186","0.37149382073505","0.357108014360856","0.385879627109244"
"Eigentuemer","1996","1","Ostdeutschland","731","0.319888309080125","0.299647758982049","0.340128859178202"
"Eigentuemer","1996","2","Westdeutschland","1329","0.486062543454353","0.469107217708915","0.503017869199792"
"Eigentuemer","1996","2","Ostdeutschland","593","0.339765879603015","0.316543935916803","0.362987823289227"
"Eigentuemer","1996","3","Westdeutschland","1186","0.549418898953103","0.529357809553994","0.569479988352213"
"Eigentuemer","1996","3","Ostdeutschland","302","0.368128825685969","0.334560809043266","0.401696842328672"
"Eigentuemer","1996","4","Westdeutschland","897","0.586480369484927","0.562440042087077","0.610520696882778"
"Eigentuemer","1996","4","Ostdeutschland","105","0.307399299377354","0.254201695708485","0.360596903046223"
"Eigentuemer","1996","5","Westdeutschland","595","0.667150015927634","0.636277459436459","0.698022572418808"
"Eigentuemer","1996","5","Ostdeutschland","38","0.350899839985024","0.244301566278398","0.45749811369165"
"Altersheim/Seniorenwohnheim","1996","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1996","5","Ostdeutschland","","","",""
"Hauptmieter","1997","1","Westdeutschland","2697","0.568836779430269","0.553548578567859","0.584124980292679"
"Hauptmieter","1997","1","Ostdeutschland","1146","0.622151530968348","0.600664788117307","0.643638273819389"
"Hauptmieter","1997","2","Westdeutschland","1840","0.487859100597671","0.470828042017332","0.50489015917801"
"Hauptmieter","1997","2","Ostdeutschland","885","0.606754644654298","0.582182075786358","0.631327213522237"
"Hauptmieter","1997","3","Westdeutschland","1237","0.452485736866366","0.432848712499197","0.472122761233534"
"Hauptmieter","1997","3","Ostdeutschland","474","0.612007942985159","0.578716078346867","0.645299807623452"
"Hauptmieter","1997","4","Westdeutschland","705","0.402392172552714","0.378571512493495","0.426212832611933"
"Hauptmieter","1997","4","Ostdeutschland","181","0.625532144327274","0.571393049412182","0.679671239242366"
"Hauptmieter","1997","5","Westdeutschland","276","0.30428580913391","0.274023790906013","0.334547827361806"
"Hauptmieter","1997","5","Ostdeutschland","38","0.500405433051015","0.390148881035247","0.610661985066782"
"Untermieter","1997","1","Westdeutschland","135","0.0411871913528405","0.0350525427056688","0.0473218400000123"
"Untermieter","1997","1","Ostdeutschland","85","0.0555126475444556","0.0453651791020258","0.0656601159868855"
"Untermieter","1997","2","Westdeutschland","65","0.0194941476199769","0.0147835400271495","0.0242047552128042"
"Untermieter","1997","2","Ostdeutschland","50","0.0392722657299083","0.0295008982125278","0.0490436332472889"
"Untermieter","1997","3","Westdeutschland","37","0.0170200011993692","0.0119169767739481","0.0221230256247904"
"Untermieter","1997","3","Ostdeutschland","","","",""
"Untermieter","1997","4","Westdeutschland","","","",""
"Untermieter","1997","4","Ostdeutschland","","","",""
"Untermieter","1997","5","Westdeutschland","","","",""
"Untermieter","1997","5","Ostdeutschland","","","",""
"Eigentuemer","1997","1","Westdeutschland","1199","0.38997602921689","0.374919180084804","0.405032878348977"
"Eigentuemer","1997","1","Ostdeutschland","725","0.322335821487197","0.301623669880602","0.343047973093792"
"Eigentuemer","1997","2","Westdeutschland","1404","0.492646751782352","0.475612512565964","0.509680990998739"
"Eigentuemer","1997","2","Ostdeutschland","583","0.353973089615794","0.329917132935606","0.378029046295982"
"Eigentuemer","1997","3","Westdeutschland","1194","0.530494261934265","0.510804688343801","0.55018383552473"
"Eigentuemer","1997","3","Ostdeutschland","328","0.363662247591954","0.330796680717701","0.396527814466207"
"Eigentuemer","1997","4","Westdeutschland","903","0.586539902612961","0.562618509208288","0.610461296017635"
"Eigentuemer","1997","4","Ostdeutschland","121","0.359676999590069","0.305994245593462","0.413359753586676"
"Eigentuemer","1997","5","Westdeutschland","597","0.678824878932077","0.648114057571655","0.709535700292499"
"Eigentuemer","1997","5","Ostdeutschland","37","0.467381934846145","0.357360209115403","0.577403660576887"
"Altersheim/Seniorenwohnheim","1997","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1997","5","Ostdeutschland","","","",""
"Hauptmieter","1998","1","Westdeutschland","2820","0.574045503164483","0.559327183955882","0.588763822373084"
"Hauptmieter","1998","1","Ostdeutschland","1229","0.632288221126146","0.611680034848309","0.652896407403984"
"Hauptmieter","1998","2","Westdeutschland","1981","0.49239321710616","0.476404815873291","0.50838161833903"
"Hauptmieter","1998","2","Ostdeutschland","767","0.55646627976827","0.530608411212665","0.582324148323875"
"Hauptmieter","1998","3","Westdeutschland","1222","0.437019976005031","0.41828960273414","0.455750349275921"
"Hauptmieter","1998","3","Ostdeutschland","532","0.608864652811725","0.577035276446207","0.640694029177242"
"Hauptmieter","1998","4","Westdeutschland","838","0.399989925103979","0.378476615782297","0.421503234425662"
"Hauptmieter","1998","4","Ostdeutschland","213","0.556155575344008","0.506909316393275","0.605401834294741"
"Hauptmieter","1998","5","Westdeutschland","336","0.305149567326046","0.277217705366059","0.333081429286033"
"Hauptmieter","1998","5","Ostdeutschland","45","0.433679320055887","0.344638289597298","0.522720350514477"
"Untermieter","1998","1","Westdeutschland","174","0.0469398869931936","0.0406443233141812","0.053235450672206"
"Untermieter","1998","1","Ostdeutschland","77","0.0392842783300539","0.0309812734485169","0.0475872832115909"
"Untermieter","1998","2","Westdeutschland","114","0.0357387892703114","0.0298019872621518","0.0416755912784709"
"Untermieter","1998","2","Ostdeutschland","34","0.0313861500706207","0.0223109891144386","0.0404613110268029"
"Untermieter","1998","3","Westdeutschland","58","0.0177659798435501","0.0127776936324741","0.0227542660546261"
"Untermieter","1998","3","Ostdeutschland","","","",""
"Untermieter","1998","4","Westdeutschland","","","",""
"Untermieter","1998","4","Ostdeutschland","","","",""
"Untermieter","1998","5","Westdeutschland","","","",""
"Untermieter","1998","5","Ostdeutschland","","","",""
"Eigentuemer","1998","1","Westdeutschland","1342","0.379014609842324","0.364574445992839","0.393454773691809"
"Eigentuemer","1998","1","Ostdeutschland","797","0.3284275005438","0.308355314942373","0.348499686145226"
"Eigentuemer","1998","2","Westdeutschland","1661","0.471867993623528","0.455903071536575","0.487832915710481"
"Eigentuemer","1998","2","Ostdeutschland","617","0.412147570161109","0.3865280786156","0.437767061706619"
"Eigentuemer","1998","3","Westdeutschland","1414","0.545214044151419","0.526410646311054","0.564017441991784"
"Eigentuemer","1998","3","Ostdeutschland","342","0.355357765018336","0.324140381592258","0.386575148444413"
"Eigentuemer","1998","4","Westdeutschland","1126","0.583743446822158","0.562096583505665","0.60539031013865"
"Eigentuemer","1998","4","Ostdeutschland","164","0.420477940470683","0.371548944224263","0.469406936717102"
"Eigentuemer","1998","5","Westdeutschland","696","0.682282532471878","0.654040203063011","0.710524861880745"
"Eigentuemer","1998","5","Ostdeutschland","68","0.530888478382106","0.441225262733005","0.620551694031206"
"Altersheim/Seniorenwohnheim","1998","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1998","5","Ostdeutschland","","","",""
"Hauptmieter","1999","1","Westdeutschland","2403","0.616669587471649","0.600749788089903","0.632589386853394"
"Hauptmieter","1999","1","Ostdeutschland","975","0.631406729522501","0.608303697002437","0.654509762042566"
"Hauptmieter","1999","2","Westdeutschland","1976","0.485014315566021","0.468864853744253","0.501163777387789"
"Hauptmieter","1999","2","Ostdeutschland","916","0.603909633820183","0.580122714629885","0.62769655301048"
"Hauptmieter","1999","3","Westdeutschland","1165","0.398378780128708","0.37994335062333","0.416814209634087"
"Hauptmieter","1999","3","Ostdeutschland","536","0.603727832939472","0.572690007401553","0.634765658477392"
"Hauptmieter","1999","4","Westdeutschland","861","0.426376697256508","0.404873830556475","0.447879563956542"
"Hauptmieter","1999","4","Ostdeutschland","207","0.546151286397584","0.497723222239603","0.594579350555565"
"Hauptmieter","1999","5","Westdeutschland","364","0.297244249719575","0.27153450984882","0.322953989590331"
"Hauptmieter","1999","5","Ostdeutschland","46","0.36611019590432","0.276892320941963","0.455328070866677"
"Untermieter","1999","1","Westdeutschland","121","0.0409281608601748","0.0344408998564227","0.0474154218639268"
"Untermieter","1999","1","Ostdeutschland","62","0.0439835411400217","0.0341633833563516","0.0538036989236919"
"Untermieter","1999","2","Westdeutschland","98","0.0358306081579262","0.0298245856266627","0.0418366306891896"
"Untermieter","1999","2","Ostdeutschland","46","0.0238095054704692","0.0163947377030603","0.0312242732378782"
"Untermieter","1999","3","Westdeutschland","39","0.0141319734860197","0.00968715135516906","0.0185767956168703"
"Untermieter","1999","3","Ostdeutschland","","","",""
"Untermieter","1999","4","Westdeutschland","37","0.0108329171350044","0.00633207503057283","0.0153337592394361"
"Untermieter","1999","4","Ostdeutschland","","","",""
"Untermieter","1999","5","Westdeutschland","","","",""
"Untermieter","1999","5","Ostdeutschland","","","",""
"Eigentuemer","1999","1","Westdeutschland","1059","0.342402251668177","0.326865037518681","0.357939465817672"
"Eigentuemer","1999","1","Ostdeutschland","638","0.324609729337477","0.302186464225066","0.347032994449888"
"Eigentuemer","1999","2","Westdeutschland","1605","0.479155076276053","0.463012402817094","0.495297749735012"
"Eigentuemer","1999","2","Ostdeutschland","662","0.372280860709348","0.348769751514724","0.395791969903972"
"Eigentuemer","1999","3","Westdeutschland","1505","0.587489246385272","0.568951318578451","0.606027174192093"
"Eigentuemer","1999","3","Ostdeutschland","409","0.379509190542253","0.348716138987716","0.410302242096789"
"Eigentuemer","1999","4","Westdeutschland","1134","0.562790385608487","0.541222656216544","0.58435811500043"
"Eigentuemer","1999","4","Ostdeutschland","196","0.447117010933506","0.398754116488986","0.495479905378025"
"Eigentuemer","1999","5","Westdeutschland","832","0.689794483314899","0.663773520352622","0.715815446277176"
"Eigentuemer","1999","5","Ostdeutschland","64","0.622446799574774","0.532666866601363","0.712226732548185"
"Altersheim/Seniorenwohnheim","1999","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","1999","5","Ostdeutschland","","","",""
"Hauptmieter","2000","1","Westdeutschland","3819","0.623926228632899","0.611771347316078","0.636081109949719"
"Hauptmieter","2000","1","Ostdeutschland","1555","0.647453965812616","0.629047164709325","0.665860766915906"
"Hauptmieter","2000","2","Westdeutschland","3168","0.514570193557715","0.502298747568706","0.526841639546724"
"Hauptmieter","2000","2","Ostdeutschland","1222","0.579915059888652","0.559925400435052","0.599904719342251"
"Hauptmieter","2000","3","Westdeutschland","2148","0.43619543115068","0.422814062077421","0.449576800223939"
"Hauptmieter","2000","3","Ostdeutschland","760","0.577651990001928","0.552333210432454","0.602970769571401"
"Hauptmieter","2000","4","Westdeutschland","1529","0.412315998073077","0.397138831767331","0.427493164378823"
"Hauptmieter","2000","4","Ostdeutschland","336","0.54540162362253","0.508801256298015","0.582001990947045"
"Hauptmieter","2000","5","Westdeutschland","832","0.356514383316481","0.33831254624521","0.374716220387753"
"Hauptmieter","2000","5","Ostdeutschland","101","0.393761828536086","0.333676328704257","0.453847328367915"
"Untermieter","2000","1","Westdeutschland","126","0.0312708714452069","0.0269035138808519","0.0356382290095619"
"Untermieter","2000","1","Ostdeutschland","57","0.0179792855686507","0.0128599630081548","0.0230986081291466"
"Untermieter","2000","2","Westdeutschland","66","0.0137950622861091","0.0109311769443151","0.0166589476279031"
"Untermieter","2000","2","Ostdeutschland","36","0.0175181273783715","0.0122048711663239","0.022831383590419"
"Untermieter","2000","3","Westdeutschland","59","0.0133312615708406","0.0102365726040101","0.016425950537671"
"Untermieter","2000","3","Ostdeutschland","","","",""
"Untermieter","2000","4","Westdeutschland","37","0.0116677366948884","0.00835681841119205","0.0149786549785848"
"Untermieter","2000","4","Ostdeutschland","","","",""
"Untermieter","2000","5","Westdeutschland","","","",""
"Untermieter","2000","5","Ostdeutschland","","","",""
"Eigentuemer","2000","1","Westdeutschland","2156","0.344802899921895","0.332876235035757","0.356729564808032"
"Eigentuemer","2000","1","Ostdeutschland","976","0.334566748618733","0.316388183836587","0.352745313400879"
"Eigentuemer","2000","2","Westdeutschland","3138","0.471634744156176","0.459377855842751","0.483891632469601"
"Eigentuemer","2000","2","Ostdeutschland","1084","0.402566812732977","0.38270502655531","0.422428598910644"
"Eigentuemer","2000","3","Westdeutschland","3069","0.550473307278479","0.537050555085143","0.563896059471816"
"Eigentuemer","2000","3","Ostdeutschland","691","0.411929911134556","0.386700877603166","0.437158944665947"
"Eigentuemer","2000","4","Westdeutschland","2475","0.576016265232034","0.560779399612091","0.591253130851978"
"Eigentuemer","2000","4","Ostdeutschland","370","0.44608794793404","0.409550017636332","0.482625878231748"
"Eigentuemer","2000","5","Westdeutschland","1802","0.632700910016336","0.614381291387982","0.651020528644689"
"Eigentuemer","2000","5","Ostdeutschland","149","0.600585495922239","0.540353040431181","0.660817951413296"
"Altersheim/Seniorenwohnheim","2000","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2000","5","Ostdeutschland","","","",""
"Hauptmieter","2001","1","Westdeutschland","3189","0.631531301275452","0.618321884171016","0.644740718379888"
"Hauptmieter","2001","1","Ostdeutschland","1285","0.64537653466528","0.625173548724677","0.665579520605883"
"Hauptmieter","2001","2","Westdeutschland","2809","0.513659739073151","0.500545627728805","0.526773850417497"
"Hauptmieter","2001","2","Ostdeutschland","1076","0.576026797242456","0.554722441742112","0.5973311527428"
"Hauptmieter","2001","3","Westdeutschland","1965","0.421562059104833","0.407640148596088","0.435483969613577"
"Hauptmieter","2001","3","Ostdeutschland","727","0.568366400199752","0.54306375031355","0.593669050085955"
"Hauptmieter","2001","4","Westdeutschland","1534","0.435545782687515","0.419920203437936","0.451171361937094"
"Hauptmieter","2001","4","Ostdeutschland","354","0.528794786145612","0.49349142082407","0.564098151467154"
"Hauptmieter","2001","5","Westdeutschland","800","0.336257434666971","0.318049125736933","0.354465743597009"
"Hauptmieter","2001","5","Ostdeutschland","115","0.394076424130812","0.336531455357529","0.451621392904094"
"Untermieter","2001","1","Westdeutschland","89","0.0246467625103012","0.0204010868096013","0.0288924382110012"
"Untermieter","2001","1","Ostdeutschland","41","0.019264706672413","0.0134599723921326","0.0250694409526935"
"Untermieter","2001","2","Westdeutschland","73","0.0156246488355229","0.0123706567715235","0.0188786408995222"
"Untermieter","2001","2","Ostdeutschland","41","0.0154676701153084","0.0101477477539681","0.0207875924766488"
"Untermieter","2001","3","Westdeutschland","59","0.0163387298505141","0.0127645893102474","0.0199128703907809"
"Untermieter","2001","3","Ostdeutschland","","","",""
"Untermieter","2001","4","Westdeutschland","33","0.0103712696185842","0.007178578029544","0.0135639612076243"
"Untermieter","2001","4","Ostdeutschland","","","",""
"Untermieter","2001","5","Westdeutschland","","","",""
"Untermieter","2001","5","Ostdeutschland","","","",""
"Eigentuemer","2001","1","Westdeutschland","1845","0.343821936214247","0.330815342998829","0.356828529429665"
"Eigentuemer","2001","1","Ostdeutschland","828","0.335358758662307","0.315421120440927","0.355296396883688"
"Eigentuemer","2001","2","Westdeutschland","2698","0.470715612091326","0.457619124527764","0.483812099654888"
"Eigentuemer","2001","2","Ostdeutschland","950","0.408505532642236","0.387314497705424","0.429696567579047"
"Eigentuemer","2001","3","Westdeutschland","2809","0.562099211044653","0.548111906039791","0.576086516049515"
"Eigentuemer","2001","3","Ostdeutschland","724","0.416118997603033","0.39093845233065","0.441299542875417"
"Eigentuemer","2001","4","Westdeutschland","2301","0.554082947693901","0.538418348366093","0.569747547021708"
"Eigentuemer","2001","4","Ostdeutschland","409","0.464674672677763","0.429400984007274","0.499948361348252"
"Eigentuemer","2001","5","Westdeutschland","1763","0.650803833011432","0.632430260155833","0.66917740586703"
"Eigentuemer","2001","5","Ostdeutschland","160","0.594693967221845","0.536878171537479","0.652509762906211"
"Altersheim/Seniorenwohnheim","2001","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2001","5","Ostdeutschland","","","",""
"Hauptmieter","2002","1","Westdeutschland","2753","0.620639328714684","0.606252894260827","0.635025763168542"
"Hauptmieter","2002","1","Ostdeutschland","1141","0.647648805863878","0.626032108999477","0.669265502728278"
"Hauptmieter","2002","2","Westdeutschland","2387","0.490058122823381","0.475936676379914","0.504179569266849"
"Hauptmieter","2002","2","Ostdeutschland","910","0.562856737725173","0.539722053794333","0.585991421656014"
"Hauptmieter","2002","3","Westdeutschland","1853","0.44134253392668","0.426755063468453","0.455930004384906"
"Hauptmieter","2002","3","Ostdeutschland","764","0.555101305496535","0.530068942756307","0.580133668236762"
"Hauptmieter","2002","4","Westdeutschland","1756","0.413636204502583","0.39981723915348","0.427455169851686"
"Hauptmieter","2002","4","Ostdeutschland","472","0.605875459139227","0.575280951178326","0.636469967100128"
"Hauptmieter","2002","5","Westdeutschland","1259","0.341104114519469","0.327827401209526","0.354380827829412"
"Hauptmieter","2002","5","Ostdeutschland","174","0.379758512675835","0.339846090175552","0.419670935176119"
"Untermieter","2002","1","Westdeutschland","90","0.0277089352924727","0.0228424497321975","0.0325754208527479"
"Untermieter","2002","1","Ostdeutschland","52","0.0217902552170136","0.0151836428664485","0.0283968675675786"
"Untermieter","2002","2","Westdeutschland","97","0.0205373134691514","0.0165308534618588","0.024543773476444"
"Untermieter","2002","2","Ostdeutschland","32","0.0157450122293256","0.00993899855046168","0.0215510259081895"
"Untermieter","2002","3","Westdeutschland","45","0.0135497219615909","0.0101532965193183","0.0169461474038634"
"Untermieter","2002","3","Ostdeutschland","33","0.0207860657385161","0.0135996871269434","0.0279724443500887"
"Untermieter","2002","4","Westdeutschland","40","0.0108839254544304","0.00797254413439525","0.0137953067744656"
"Untermieter","2002","4","Ostdeutschland","","","",""
"Untermieter","2002","5","Westdeutschland","35","0.00946169106825268","0.00675050876658601","0.0121728733699193"
"Untermieter","2002","5","Ostdeutschland","","","",""
"Eigentuemer","2002","1","Westdeutschland","1527","0.351651735992843","0.337494843581047","0.365808628404639"
"Eigentuemer","2002","1","Ostdeutschland","683","0.330560938919109","0.309274012184807","0.351847865653411"
"Eigentuemer","2002","2","Westdeutschland","2330","0.489404563707467","0.475283496504977","0.503525630909957"
"Eigentuemer","2002","2","Ostdeutschland","824","0.421398250045501","0.398368513133017","0.444427986957985"
"Eigentuemer","2002","3","Westdeutschland","2553","0.545107744111729","0.530478740687989","0.55973674753547"
"Eigentuemer","2002","3","Ostdeutschland","717","0.424112628764949","0.399218637479267","0.449006620050632"
"Eigentuemer","2002","4","Westdeutschland","3083","0.575479870042987","0.561610814269528","0.589348925816445"
"Eigentuemer","2002","4","Ostdeutschland","496","0.383618815079702","0.353174255931758","0.414063374227645"
"Eigentuemer","2002","5","Westdeutschland","3603","0.648342772587603","0.634970635771351","0.661714909403854"
"Eigentuemer","2002","5","Ostdeutschland","393","0.610865728603413","0.570770144546926","0.6509613126599"
"Altersheim/Seniorenwohnheim","2002","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2002","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2002","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2002","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2002","3","Westdeutschland","","","",""
