"ple0022","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja","2014","Hauptschule","maennlich","","","",""
"Ja","2014","Hauptschule","weiblich","","","",""
"Ja","2014","Realschule","maennlich","","","",""
"Ja","2014","Realschule","weiblich","","","",""
"Ja","2014","(Fach-)Abitur","maennlich","","","",""
"Ja","2014","(Fach-)Abitur","weiblich","","","",""
"Ja","2014","AkademikerIn","maennlich","","","",""
"Ja","2014","AkademikerIn","weiblich","","","",""
"Nein","2014","(noch) kein Abschluss","maennlich","","","",""
"Nein","2014","(noch) kein Abschluss","weiblich","","","",""
"Nein","2014","Hauptschule","maennlich","","","",""
"Nein","2014","Hauptschule","weiblich","","","",""
"Nein","2014","Realschule","maennlich","","","",""
"Nein","2014","Realschule","weiblich","","","",""
"Nein","2014","(Fach-)Abitur","maennlich","","","",""
"Nein","2014","(Fach-)Abitur","weiblich","","","",""
"Nein","2014","AkademikerIn","maennlich","","","",""
"Nein","2014","AkademikerIn","weiblich","","","",""
"Ja","2015","(noch) kein Abschluss","maennlich","38","0.15908842696439","0.120824548243149","0.197352305685631"
"Ja","2015","(noch) kein Abschluss","weiblich","71","0.210360661750239","0.17331662838569","0.247404695114787"
"Ja","2015","Hauptschule","maennlich","783","0.224163756550759","0.210556124529692","0.237771388571827"
"Ja","2015","Hauptschule","weiblich","903","0.270058631217225","0.255869054377113","0.284248208057338"
"Ja","2015","Realschule","maennlich","370","0.143233191771003","0.12976275526497","0.156703628277036"
"Ja","2015","Realschule","weiblich","707","0.202409308825604","0.18980075156458","0.215017866086628"
"Ja","2015","(Fach-)Abitur","maennlich","164","","",""
"Ja","2015","(Fach-)Abitur","weiblich","268","","",""
"Ja","2015","AkademikerIn","maennlich","343","0.11799382118347","0.106350519471947","0.129637122894992"
"Ja","2015","AkademikerIn","weiblich","391","0.140697167265794","0.128094130435116","0.153300204096471"
"Nein","2015","(noch) kein Abschluss","maennlich","313","0.84091157303561","0.802647694314369","0.879175451756851"
"Nein","2015","(noch) kein Abschluss","weiblich","394","0.789639338249761","0.752595304885213","0.82668337161431"
"Nein","2015","Hauptschule","maennlich","2825","","",""
"Nein","2015","Hauptschule","weiblich","2858","","",""
"Nein","2015","Realschule","maennlich","2228","","",""
"Nein","2015","Realschule","weiblich","3194","0.797590691174396","0.784982133913372","0.81019924843542"
"Nein","2015","(Fach-)Abitur","maennlich","1373","","",""
"Nein","2015","(Fach-)Abitur","weiblich","1847","","",""
"Nein","2015","AkademikerIn","maennlich","2606","","",""
"Nein","2015","AkademikerIn","weiblich","2533","","",""
"Ja","2016","(noch) kein Abschluss","maennlich","","","",""
"Ja","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja","2016","Hauptschule","maennlich","","","",""
"Ja","2016","Hauptschule","weiblich","","","",""
"Ja","2016","Realschule","maennlich","","","",""
"Ja","2016","Realschule","weiblich","","","",""
"Ja","2016","(Fach-)Abitur","maennlich","","","",""
"Ja","2016","(Fach-)Abitur","weiblich","","","",""
"Ja","2016","AkademikerIn","maennlich","","","",""
"Ja","2016","AkademikerIn","weiblich","","","",""
"Nein","2016","(noch) kein Abschluss","maennlich","","","",""
"Nein","2016","(noch) kein Abschluss","weiblich","","","",""
"Nein","2016","Hauptschule","maennlich","","","",""
"Nein","2016","Hauptschule","weiblich","","","",""
"Nein","2016","Realschule","maennlich","","","",""
"Nein","2016","Realschule","weiblich","","","",""
"Nein","2016","(Fach-)Abitur","maennlich","","","",""
"Nein","2016","(Fach-)Abitur","weiblich","","","",""
"Nein","2016","AkademikerIn","maennlich","","","",""
"Nein","2016","AkademikerIn","weiblich","","","",""
"Ja","2017","(noch) kein Abschluss","maennlich","36","0.119822157384087","0.088874221355159","0.150770093413014"
"Ja","2017","(noch) kein Abschluss","weiblich","74","0.17993652986794","0.146695626936635","0.213177432799244"
"Ja","2017","Hauptschule","maennlich","758","0.229767368255524","0.21596575196745","0.243568984543598"
"Ja","2017","Hauptschule","weiblich","830","0.25677445049734","0.242502169510576","0.271046731484104"
"Ja","2017","Realschule","maennlich","413","0.142645246564874","0.12971508763178","0.155575405497968"
"Ja","2017","Realschule","weiblich","711","0.193784284893423","0.181726621556785","0.20584194823006"
"Ja","2017","(Fach-)Abitur","maennlich","190","","",""
"Ja","2017","(Fach-)Abitur","weiblich","295","","",""
"Ja","2017","AkademikerIn","maennlich","330","0.099730119328006","0.0894348231178092","0.110025415538203"
"Ja","2017","AkademikerIn","weiblich","389","0.12986962759347","0.118331943242488","0.141407311944451"
"Nein","2017","(noch) kein Abschluss","maennlich","387","0.880177842615913","0.849229906586986","0.911125778644841"
"Nein","2017","(noch) kein Abschluss","weiblich","439","0.82006347013206","0.786822567200755","0.853304373063365"
"Nein","2017","Hauptschule","maennlich","2811","","",""
"Nein","2017","Hauptschule","weiblich","2769","","",""
"Nein","2017","Realschule","maennlich","2397","","",""
"Nein","2017","Realschule","weiblich","3417","0.806215715106577","0.79415805176994","0.818273378443215"
"Nein","2017","(Fach-)Abitur","maennlich","1584","","",""
"Nein","2017","(Fach-)Abitur","weiblich","2080","","",""
"Nein","2017","AkademikerIn","maennlich","2924","","",""
"Nein","2017","AkademikerIn","weiblich","2872","","",""
"Ja","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja","2018","Hauptschule","maennlich","","","",""
"Ja","2018","Hauptschule","weiblich","","","",""
"Ja","2018","Realschule","maennlich","","","",""
"Ja","2018","Realschule","weiblich","","","",""
"Ja","2018","(Fach-)Abitur","maennlich","","","",""
"Ja","2018","(Fach-)Abitur","weiblich","","","",""
"Ja","2018","AkademikerIn","maennlich","","","",""
"Ja","2018","AkademikerIn","weiblich","","","",""
"Nein","2018","(noch) kein Abschluss","maennlich","","","",""
"Nein","2018","(noch) kein Abschluss","weiblich","","","",""
"Nein","2018","Hauptschule","maennlich","","","",""
"Nein","2018","Hauptschule","weiblich","","","",""
"Nein","2018","Realschule","maennlich","","","",""
"Nein","2018","Realschule","weiblich","","","",""
"Nein","2018","(Fach-)Abitur","maennlich","","","",""
"Nein","2018","(Fach-)Abitur","weiblich","","","",""
"Nein","2018","AkademikerIn","maennlich","","","",""
"Nein","2018","AkademikerIn","weiblich","","","",""
"Ja","2019","(noch) kein Abschluss","maennlich","38","0.101532316627029","0.0707571362482723","0.132307497005787"
"Ja","2019","(noch) kein Abschluss","weiblich","61","0.16619585019494","0.130074820399851","0.202316879990028"
"Ja","2019","Hauptschule","maennlich","678","0.229573222155343","0.214951536462934","0.244194907847753"
"Ja","2019","Hauptschule","weiblich","719","0.262309559765877","0.246680197707149","0.277938921824606"
"Ja","2019","Realschule","maennlich","422","0.157397295035625","0.143987107216488","0.170807482854761"
"Ja","2019","Realschule","weiblich","684","0.195326591556099","0.182923819240888","0.20772936387131"
"Ja","2019","(Fach-)Abitur","maennlich","195","","",""
"Ja","2019","(Fach-)Abitur","weiblich","304","0.140595165034497","0.126502185407899","0.154688144661096"
"Ja","2019","AkademikerIn","maennlich","412","0.108155653966555","0.0981239352926978","0.118187372640412"
"Ja","2019","AkademikerIn","weiblich","412","0.125253192506978","0.11406768528348","0.136438699730477"
"Nein","2019","(noch) kein Abschluss","maennlich","332","0.89846768337297","0.867692502994213","0.929242863751728"
"Nein","2019","(noch) kein Abschluss","weiblich","347","0.83380414980506","0.797683120009972","0.869925179600149"
"Nein","2019","Hauptschule","maennlich","2500","","",""
"Nein","2019","Hauptschule","weiblich","2324","","",""
"Nein","2019","Realschule","maennlich","2411","","",""
"Nein","2019","Realschule","weiblich","3241","0.804673408443901","0.79227063612869","0.817076180759112"
"Nein","2019","(Fach-)Abitur","maennlich","1630","","",""
"Nein","2019","(Fach-)Abitur","weiblich","2033","","",""
"Nein","2019","AkademikerIn","maennlich","3270","0.891844346033445","0.881812627359588","0.901876064707302"
"Nein","2019","AkademikerIn","weiblich","2952","","",""
