"ple0022","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja","2011","AkademikerIn","Hessen","33","0.122460617286911","0.0893257146558688","0.155595519917953"
"Ja","2011","AkademikerIn","Rheinland-Pfalz,Saarland","26","","",""
"Ja","2011","AkademikerIn","Baden-Wuerttemberg","55","0.127406934966974","0.0989935701498636","0.155820299784084"
"Ja","2011","AkademikerIn","Bayern","71","0.100378757893046","0.0772057402935178","0.123551775492574"
"Ja","2011","AkademikerIn","Saarland","","","",""
"Ja","2011","AkademikerIn","Berlin","43","0.174836341491248","0.131639124521278","0.218033558461218"
"Ja","2011","AkademikerIn","Brandenburg","40","0.164157017534581","0.117774200080075","0.210539834989088"
"Ja","2011","AkademikerIn","Mecklenburg-Vorpommern","23","","",""
"Ja","2011","AkademikerIn","Sachsen","63","0.159838194351947","0.121501356997838","0.198175031706056"
"Ja","2011","AkademikerIn","Sachsen-Anhalt","45","0.198078065035576","0.145532484684614","0.250623645386539"
"Ja","2011","AkademikerIn","Thueringen","23","","",""
"Nein","2011","(noch) kein Abschluss","Schleswig-Holstein","22","","",""
"Nein","2011","(noch) kein Abschluss","Hamburg","6","","",""
"Nein","2011","(noch) kein Abschluss","Niedersachsen","43","0.688835577685891","0.564194008275289","0.813477147096492"
"Nein","2011","(noch) kein Abschluss","Bremen","4","","",""
"Nein","2011","(noch) kein Abschluss","Nordrhein-Westfalen","139","0.871081245107993","0.81899333753891","0.923169152677077"
"Nein","2011","(noch) kein Abschluss","Hessen","42","0.743660021888835","0.626114647059219","0.86120539671845"
"Nein","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
"Nein","2011","(noch) kein Abschluss","Baden-Wuerttemberg","62","0.831814139671564","0.74601270478497","0.917615574558157"
"Nein","2011","(noch) kein Abschluss","Bayern","64","0.662959856611813","0.560018470210852","0.765901243012774"
"Nein","2011","(noch) kein Abschluss","Saarland","","","",""
"Nein","2011","(noch) kein Abschluss","Berlin","18","","",""
"Nein","2011","(noch) kein Abschluss","Brandenburg","18","","",""
"Nein","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen","10","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen-Anhalt","9","","",""
"Nein","2011","(noch) kein Abschluss","Thueringen","6","","",""
"Nein","2011","Hauptschule","Schleswig-Holstein","184","0.775267588837275","0.72190058395116","0.82863459372339"
"Nein","2011","Hauptschule","Hamburg","56","0.750780726232498","0.652225513037441","0.849335939427555"
"Nein","2011","Hauptschule","Niedersachsen","525","0.729250485991425","0.696542998806037","0.761957973176813"
"Nein","2011","Hauptschule","Bremen","26","","",""
"Nein","2011","Hauptschule","Nordrhein-Westfalen","1155","0.72444975089544","0.702214259592736","0.746685242198145"
"Nein","2011","Hauptschule","Hessen","299","0.708586469291176","0.665076140665663","0.75209679791669"
"Nein","2011","Hauptschule","Rheinland-Pfalz,Saarland","460","0.790792057445595","0.757859950538758","0.823724164352431"
"Nein","2011","Hauptschule","Baden-Wuerttemberg","727","0.773771923677551","0.746765792959953","0.800778054395148"
"Nein","2011","Hauptschule","Bayern","1023","0.774797747604733","0.752415660889639","0.797179834319827"
"Nein","2011","Hauptschule","Saarland","","","",""
"Nein","2011","Hauptschule","Berlin","99","0.738976677390868","0.663479374374042","0.814473980407694"
"Nein","2011","Hauptschule","Brandenburg","168","0.697145948452923","0.637239659173736","0.757052237732111"
"Nein","2011","Hauptschule","Mecklenburg-Vorpommern","71","0.654836489795477","0.563022607202235","0.746650372388719"
"Nein","2011","Hauptschule","Sachsen","232","0.728276240616168","0.67961227989131","0.776940201341027"
"Nein","2011","Hauptschule","Sachsen-Anhalt","180","0.779181306170596","0.726147677863176","0.832214934478017"
"Nein","2011","Hauptschule","Thueringen","200","0.764334959536983","0.713522509355722","0.815147409718244"
"Nein","2011","Realschule","Schleswig-Holstein","158","0.864313575295774","0.81509880237467","0.913528348216878"
"Nein","2011","Realschule","Hamburg","65","0.921397216276622","0.858799090840959","0.983995341712285"
"Nein","2011","Realschule","Niedersachsen","470","0.835427809891356","0.804634726237223","0.866220893545488"
"Nein","2011","Realschule","Bremen","28","","",""
"Nein","2011","Realschule","Nordrhein-Westfalen","695","0.820560188905511","0.794611042824318","0.846509334986703"
"Nein","2011","Realschule","Hessen","274","0.811963686060759","0.76999598863975","0.853931383481768"
"Nein","2011","Realschule","Rheinland-Pfalz,Saarland","207","0.837176295622175","0.790563317964499","0.883789273279851"
"Nein","2011","Realschule","Baden-Wuerttemberg","514","0.866556038675616","0.838976343819256","0.894135733531975"
"Nein","2011","Realschule","Bayern","594","0.834514717301506","0.807179935918635","0.861849498684378"
"Nein","2011","Realschule","Saarland","","","",""
"Nein","2011","Realschule","Berlin","170","0.793033749137652","0.739499421578356","0.846568076696948"
"Nein","2011","Realschule","Brandenburg","271","0.901379988063989","0.868028487042523","0.934731489085455"
"Nein","2011","Realschule","Mecklenburg-Vorpommern","165","0.752088808523032","0.692979784319609","0.811197832726454"
"Nein","2011","Realschule","Sachsen","502","0.856189416821674","0.827681403697248","0.8846974299461"
"Nein","2011","Realschule","Sachsen-Anhalt","262","0.814385750109284","0.771175315270231","0.857596184948338"
"Nein","2011","Realschule","Thueringen","275","0.792399073372368","0.749031504620867","0.835766642123869"
"Nein","2011","(Fach-)Abitur","Schleswig-Holstein","74","0.919189353146912","0.86124976385128","0.977128942442544"
"Nein","2011","(Fach-)Abitur","Hamburg","53","0.942236371643426","0.881671914614196","1.00280082867265"
"Nein","2011","(Fach-)Abitur","Niedersachsen","179","0.910263882858363","0.870752943513645","0.94977482220308"
"Nein","2011","(Fach-)Abitur","Bremen","15","","",""
"Nein","2011","(Fach-)Abitur","Nordrhein-Westfalen","545","0.850173353904471","0.822370171460877","0.877976536348065"
"Nein","2011","(Fach-)Abitur","Hessen","171","0.864146074877394","0.816896045545202","0.911396104209586"
"Nein","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","113","0.950359219985876","0.912282785028806","0.988435654942945"
"Nein","2011","(Fach-)Abitur","Baden-Wuerttemberg","272","0.864388180339454","0.826089652107973","0.902686708570935"
"Nein","2011","(Fach-)Abitur","Bayern","296","0.878146510812934","0.843324750915151","0.912968270710716"
"Nein","2011","(Fach-)Abitur","Saarland","","","",""
"Nein","2011","(Fach-)Abitur","Berlin","94","0.855263042065558","0.788598365689692","0.921927718441424"
"Nein","2011","(Fach-)Abitur","Brandenburg","64","0.863083916478247","0.784226888213977","0.941940944742517"
"Nein","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","30","0.835618113651738","0.712833210626445","0.958403016677031"
"Nein","2011","(Fach-)Abitur","Sachsen","106","0.849585168315187","0.785357315658872","0.913813020971502"
"Nein","2011","(Fach-)Abitur","Sachsen-Anhalt","71","0.967768155453371","0.927527923558088","1.00800838734865"
"Nein","2011","(Fach-)Abitur","Thueringen","57","0.903040315277459","0.830545446006379","0.975535184548539"
"Nein","2011","AkademikerIn","Schleswig-Holstein","87","0.8829800425468","0.820598886781758","0.945361198311842"
"Nein","2011","AkademikerIn","Hamburg","77","0.896824896862739","0.834326528584843","0.959323265140634"
"Nein","2011","AkademikerIn","Niedersachsen","296","0.857061941489583","0.820182011644551","0.893941871334615"
"Nein","2011","AkademikerIn","Bremen","32","0.936629147103691","0.853506429897627","1.01975186430976"
"Nein","2011","AkademikerIn","Nordrhein-Westfalen","722","0.866361503362717","0.843282331718401","0.889440675007032"
"Nein","2011","AkademikerIn","Hessen","343","0.877539382713089","0.844404480082047","0.910674285344131"
"Nein","2011","AkademikerIn","Rheinland-Pfalz,Saarland","158","0.90362480785515","0.860984936997897","0.946264678712403"
"Nein","2011","AkademikerIn","Baden-Wuerttemberg","474","0.872593065033026","0.844179700215915","0.901006429850136"
"Nein","2011","AkademikerIn","Bayern","575","0.899621242106954","0.876448224507426","0.922794259706482"
"Nein","2011","AkademikerIn","Saarland","","","",""
"Nein","2011","AkademikerIn","Berlin","254","0.825163658508752","0.781966441538782","0.868360875478722"
"Nein","2011","AkademikerIn","Brandenburg","205","0.835842982465419","0.789460165010912","0.882225799919925"
"Nein","2011","AkademikerIn","Mecklenburg-Vorpommern","121","0.793895492229709","0.727827325179487","0.85996365927993"
"Nein","2011","AkademikerIn","Sachsen","288","0.840161805648053","0.801824968293944","0.878498643002162"
"Nein","2011","AkademikerIn","Sachsen-Anhalt","176","0.801921934964424","0.749376354613461","0.854467515315386"
"Nein","2011","AkademikerIn","Thueringen","165","0.842115867888265","0.789993476401955","0.894238259374576"
"Ja","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2012","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2012","(noch) kein Abschluss","Bremen","","","",""
"Ja","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2012","(noch) kein Abschluss","Hessen","","","",""
"Ja","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2012","(noch) kein Abschluss","Bayern","","","",""
"Ja","2012","(noch) kein Abschluss","Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Berlin","","","",""
"Ja","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2012","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2012","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2012","Hauptschule","Hamburg","","","",""
"Ja","2012","Hauptschule","Niedersachsen","","","",""
"Ja","2012","Hauptschule","Bremen","","","",""
"Ja","2012","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2012","Hauptschule","Hessen","","","",""
"Ja","2012","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2012","Hauptschule","Bayern","","","",""
"Ja","2012","Hauptschule","Saarland","","","",""
"Ja","2012","Hauptschule","Berlin","","","",""
"Ja","2012","Hauptschule","Brandenburg","","","",""
"Ja","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2012","Hauptschule","Sachsen","","","",""
"Ja","2012","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2012","Hauptschule","Thueringen","","","",""
"Ja","2012","Realschule","Schleswig-Holstein","","","",""
"Ja","2012","Realschule","Hamburg","","","",""
"Ja","2012","Realschule","Niedersachsen","","","",""
"Ja","2012","Realschule","Bremen","","","",""
"Ja","2012","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2012","Realschule","Hessen","","","",""
"Ja","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2012","Realschule","Bayern","","","",""
"Ja","2012","Realschule","Saarland","","","",""
"Ja","2012","Realschule","Berlin","","","",""
"Ja","2012","Realschule","Brandenburg","","","",""
"Ja","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2012","Realschule","Sachsen","","","",""
"Ja","2012","Realschule","Sachsen-Anhalt","","","",""
"Ja","2012","Realschule","Thueringen","","","",""
"Ja","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2012","(Fach-)Abitur","Hamburg","","","",""
"Ja","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2012","(Fach-)Abitur","Bremen","","","",""
"Ja","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2012","(Fach-)Abitur","Hessen","","","",""
"Ja","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2012","(Fach-)Abitur","Bayern","","","",""
"Ja","2012","(Fach-)Abitur","Saarland","","","",""
"Ja","2012","(Fach-)Abitur","Berlin","","","",""
"Ja","2012","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2012","(Fach-)Abitur","Sachsen","","","",""
"Ja","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2012","(Fach-)Abitur","Thueringen","","","",""
"Ja","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2012","AkademikerIn","Hamburg","","","",""
"Ja","2012","AkademikerIn","Niedersachsen","","","",""
"Ja","2012","AkademikerIn","Bremen","","","",""
"Ja","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2012","AkademikerIn","Hessen","","","",""
"Ja","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2012","AkademikerIn","Bayern","","","",""
"Ja","2012","AkademikerIn","Saarland","","","",""
"Ja","2012","AkademikerIn","Berlin","","","",""
"Ja","2012","AkademikerIn","Brandenburg","","","",""
"Ja","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2012","AkademikerIn","Sachsen","","","",""
"Ja","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2012","AkademikerIn","Thueringen","","","",""
"Nein","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2012","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2012","(noch) kein Abschluss","Bremen","","","",""
"Nein","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2012","(noch) kein Abschluss","Hessen","","","",""
"Nein","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2012","(noch) kein Abschluss","Bayern","","","",""
"Nein","2012","(noch) kein Abschluss","Saarland","","","",""
"Nein","2012","(noch) kein Abschluss","Berlin","","","",""
"Nein","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2012","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2012","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2012","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2012","Hauptschule","Hamburg","","","",""
"Nein","2012","Hauptschule","Niedersachsen","","","",""
"Nein","2012","Hauptschule","Bremen","","","",""
"Nein","2012","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2012","Hauptschule","Hessen","","","",""
"Nein","2012","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2012","Hauptschule","Bayern","","","",""
"Nein","2012","Hauptschule","Saarland","","","",""
"Nein","2012","Hauptschule","Berlin","","","",""
"Nein","2012","Hauptschule","Brandenburg","","","",""
"Nein","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2012","Hauptschule","Sachsen","","","",""
"Nein","2012","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2012","Hauptschule","Thueringen","","","",""
"Nein","2012","Realschule","Schleswig-Holstein","","","",""
"Nein","2012","Realschule","Hamburg","","","",""
"Nein","2012","Realschule","Niedersachsen","","","",""
"Nein","2012","Realschule","Bremen","","","",""
"Nein","2012","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2012","Realschule","Hessen","","","",""
"Nein","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2012","Realschule","Bayern","","","",""
"Nein","2012","Realschule","Saarland","","","",""
"Nein","2012","Realschule","Berlin","","","",""
"Nein","2012","Realschule","Brandenburg","","","",""
"Nein","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2012","Realschule","Sachsen","","","",""
"Nein","2012","Realschule","Sachsen-Anhalt","","","",""
"Nein","2012","Realschule","Thueringen","","","",""
"Nein","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2012","(Fach-)Abitur","Hamburg","","","",""
"Nein","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2012","(Fach-)Abitur","Bremen","","","",""
"Nein","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2012","(Fach-)Abitur","Hessen","","","",""
"Nein","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2012","(Fach-)Abitur","Bayern","","","",""
"Nein","2012","(Fach-)Abitur","Saarland","","","",""
"Nein","2012","(Fach-)Abitur","Berlin","","","",""
"Nein","2012","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2012","(Fach-)Abitur","Sachsen","","","",""
"Nein","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2012","(Fach-)Abitur","Thueringen","","","",""
"Nein","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2012","AkademikerIn","Hamburg","","","",""
"Nein","2012","AkademikerIn","Niedersachsen","","","",""
"Nein","2012","AkademikerIn","Bremen","","","",""
"Nein","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2012","AkademikerIn","Hessen","","","",""
"Nein","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2012","AkademikerIn","Bayern","","","",""
"Nein","2012","AkademikerIn","Saarland","","","",""
"Nein","2012","AkademikerIn","Berlin","","","",""
"Nein","2012","AkademikerIn","Brandenburg","","","",""
"Nein","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2012","AkademikerIn","Sachsen","","","",""
"Nein","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2012","AkademikerIn","Thueringen","","","",""
"Ja","2013","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja","2013","(noch) kein Abschluss","Hamburg","1","","",""
"Ja","2013","(noch) kein Abschluss","Niedersachsen","7","","",""
"Ja","2013","(noch) kein Abschluss","Bremen","1","","",""
"Ja","2013","(noch) kein Abschluss","Nordrhein-Westfalen","19","","",""
"Ja","2013","(noch) kein Abschluss","Hessen","10","","",""
"Ja","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","","",""
"Ja","2013","(noch) kein Abschluss","Baden-Wuerttemberg","7","","",""
"Ja","2013","(noch) kein Abschluss","Bayern","8","","",""
"Ja","2013","(noch) kein Abschluss","Saarland","","","",""
"Ja","2013","(noch) kein Abschluss","Berlin","2","","",""
"Ja","2013","(noch) kein Abschluss","Brandenburg","2","","",""
"Ja","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2013","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2013","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Ja","2013","(noch) kein Abschluss","Thueringen","1","","",""
"Ja","2013","Hauptschule","Schleswig-Holstein","44","0.209256139180559","0.154755923260842","0.263756355100276"
"Ja","2013","Hauptschule","Hamburg","16","","",""
"Ja","2013","Hauptschule","Niedersachsen","169","0.260402186560417","0.226024151751066","0.294780221369768"
"Ja","2013","Hauptschule","Bremen","7","","",""
"Ja","2013","Hauptschule","Nordrhein-Westfalen","342","0.295971383359655","0.271109545825017","0.320833220894293"
"Ja","2013","Hauptschule","Hessen","119","0.300632318709759","0.254710474929936","0.346554162489583"
"Ja","2013","Hauptschule","Rheinland-Pfalz,Saarland","105","0.209043817864356","0.173614098749051","0.244473536979661"
"Ja","2013","Hauptschule","Baden-Wuerttemberg","182","0.258790358475237","0.227570439665174","0.290010277285299"
"Ja","2013","Hauptschule","Bayern","293","0.244102112203263","0.219446479574892","0.268757744831634"
"Ja","2013","Hauptschule","Saarland","","","",""
"Ja","2013","Hauptschule","Berlin","40","0.322807527122634","0.242124697035499","0.403490357209768"
"Ja","2013","Hauptschule","Brandenburg","46","0.248419626195172","0.190527183865721","0.306312068524622"
"Ja","2013","Hauptschule","Mecklenburg-Vorpommern","23","","",""
"Ja","2013","Hauptschule","Sachsen","78","0.28097370685534","0.22823236003914","0.33371505367154"
"Ja","2013","Hauptschule","Sachsen-Anhalt","42","0.198629637770414","0.143474150480345","0.253785125060482"
"Ja","2013","Hauptschule","Thueringen","55","0.234634929382901","0.180569116007195","0.288700742758608"
"Ja","2013","Realschule","Schleswig-Holstein","26","","",""
"Ja","2013","Realschule","Hamburg","7","","",""
"Ja","2013","Realschule","Niedersachsen","94","0.193299827373433","0.159128549778515","0.22747110496835"
"Ja","2013","Realschule","Bremen","4","","",""
"Ja","2013","Realschule","Nordrhein-Westfalen","128","0.179678931804898","0.152508851604051","0.206849012005746"
"Ja","2013","Realschule","Hessen","62","0.183624436538536","0.13951693359038","0.227731939486692"
"Ja","2013","Realschule","Rheinland-Pfalz,Saarland","43","0.195072048395986","0.141731658343805","0.248412438448167"
"Ja","2013","Realschule","Baden-Wuerttemberg","71","0.163363309974481","0.131340545156821","0.195386074792142"
"Ja","2013","Realschule","Bayern","92","0.13460010156116","0.109004293021892","0.160195910100429"
"Ja","2013","Realschule","Saarland","","","",""
"Ja","2013","Realschule","Berlin","49","0.226676465452374","0.171351572754436","0.282001358150311"
"Ja","2013","Realschule","Brandenburg","33","0.11627547622121","0.0771607085515408","0.15539024389088"
"Ja","2013","Realschule","Mecklenburg-Vorpommern","33","0.202598873131913","0.144522950932929","0.260674795330896"
"Ja","2013","Realschule","Sachsen","98","0.175923542977827","0.144160340207026","0.207686745748628"
"Ja","2013","Realschule","Sachsen-Anhalt","48","0.183724383874207","0.138283392164634","0.229165375583781"
