"plh0111","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"2 Wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","78","0.502263366488743","0.424300984045603","0.580225748931883"
"3 Weniger wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1990","Hauptschule","kein Migrationshintergrund","1857","0.475393715928683","0.459511391123745","0.49127604073362"
"3 Weniger wichtig","1990","Hauptschule","direkter Migrationshintergrund","119","0.452717683385377","0.391261263391107","0.514174103379647"
"3 Weniger wichtig","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1990","Realschule","kein Migrationshintergrund","753","0.523113730888727","0.497162909423414","0.54906455235404"
"3 Weniger wichtig","1990","Realschule","direkter Migrationshintergrund","44","0.48874475153245","0.384893190071243","0.592596312993657"
"3 Weniger wichtig","1990","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","261","0.487657234620755","0.44465390808098","0.53066056116053"
"3 Weniger wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1990","AkademikerIn","kein Migrationshintergrund","268","0.45391179455018","0.4141407518247","0.49368283727566"
"3 Weniger wichtig","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","36","0.224993059632963","0.159881679011827","0.2901044402541"
"4 Ganz unwichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","Hauptschule","kein Migrationshintergrund","1225","0.335267434583239","0.320253664040169","0.350281205126308"
"4 Ganz unwichtig","1990","Hauptschule","direkter Migrationshintergrund","99","0.399621392815793","0.339145151726756","0.46009763390483"
"4 Ganz unwichtig","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","Realschule","kein Migrationshintergrund","278","0.195180609530225","0.174587914321413","0.215773304739036"
"4 Ganz unwichtig","1990","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","59","0.105041038806279","0.0786628193788578","0.131419258233701"
"4 Ganz unwichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","AkademikerIn","kein Migrationshintergrund","59","0.0962305825655695","0.0726727558201246","0.119788409311014"
"4 Ganz unwichtig","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1991","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1991","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1991","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1991","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","Hauptschule","kein Migrationshintergrund","68","0.0138394476124947","0.0105684272915884","0.017110467933401"
"1 Sehr wichtig","1992","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","Realschule","kein Migrationshintergrund","48","0.0186907774568571","0.0137116564874952","0.023669898426219"
"1 Sehr wichtig","1992","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","AkademikerIn","kein Migrationshintergrund","47","0.0343505525883714","0.0251764885887617","0.0435246165879812"
"1 Sehr wichtig","1992","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1992","(noch) kein Abschluss","kein Migrationshintergrund","36","0.158136653471132","0.108551290554843","0.207722016387421"
"2 Wichtig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1992","Hauptschule","kein Migrationshintergrund","481","0.0990170992016296","0.090654073624981","0.107380124778278"
"2 Wichtig","1992","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1992","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1992","Realschule","kein Migrationshintergrund","398","0.151879044934848","0.138683908659637","0.165074181210059"
"2 Wichtig","1992","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1992","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1992","(Fach-)Abitur","kein Migrationshintergrund","158","0.256490137471258","0.222866918409834","0.290113356532682"
"2 Wichtig","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1992","AkademikerIn","kein Migrationshintergrund","370","0.269732727629819","0.247376789739246","0.292088665520391"
"2 Wichtig","1992","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1992","(noch) kein Abschluss","kein Migrationshintergrund","102","0.47979001416632","0.411896018517898","0.547684009814742"
"3 Weniger wichtig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1992","Hauptschule","kein Migrationshintergrund","2209","0.439724421634219","0.425826777384187","0.453622065884251"
"3 Weniger wichtig","1992","Hauptschule","direkter Migrationshintergrund","129","0.413565669990033","0.359691882566444","0.467439457413622"
"3 Weniger wichtig","1992","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1992","Realschule","kein Migrationshintergrund","1608","0.541554280666772","0.523235312342777","0.559873248990767"
"3 Weniger wichtig","1992","Realschule","direkter Migrationshintergrund","47","0.430598858224774","0.334030909143063","0.527166807306485"
"3 Weniger wichtig","1992","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1992","(Fach-)Abitur","kein Migrationshintergrund","350","0.52840127859336","0.489966106719505","0.566836450467214"
"3 Weniger wichtig","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1992","AkademikerIn","kein Migrationshintergrund","819","0.521974061936191","0.496812630421826","0.547135493450555"
"3 Weniger wichtig","1992","AkademikerIn","direkter Migrationshintergrund","44","0.52868148329201","0.423181311597582","0.634181654986438"
"3 Weniger wichtig","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1992","(noch) kein Abschluss","kein Migrationshintergrund","65","0.330764333387239","0.266825412945351","0.394703253829126"
"4 Ganz unwichtig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1992","Hauptschule","kein Migrationshintergrund","2142","0.447419031551657","0.433496915829892","0.461341147273421"
"4 Ganz unwichtig","1992","Hauptschule","direkter Migrationshintergrund","160","0.478802333713669","0.424154250290372","0.533450417136966"
"4 Ganz unwichtig","1992","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1992","Realschule","kein Migrationshintergrund","788","0.287875896941523","0.271229641718823","0.304522152164222"
"4 Ganz unwichtig","1992","Realschule","direkter Migrationshintergrund","32","0.337225397844932","0.245025493427325","0.42942530226254"
"4 Ganz unwichtig","1992","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1992","(Fach-)Abitur","kein Migrationshintergrund","114","0.170569600671403","0.141609412544723","0.199529788798083"
"4 Ganz unwichtig","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1992","AkademikerIn","kein Migrationshintergrund","278","0.173942657845619","0.154848816827107","0.193036498864132"
"4 Ganz unwichtig","1992","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","Hauptschule","kein Migrationshintergrund","50","0.0113408877306051","0.00822908172900578","0.0144526937322044"
"1 Sehr wichtig","1995","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","Realschule","kein Migrationshintergrund","34","0.0135871394272428","0.0093074618911835","0.0178668169633022"
"1 Sehr wichtig","1995","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1995","AkademikerIn","kein Migrationshintergrund","46","0.0335781747247327","0.0245782124691157","0.0425781369803497"
