"pli0082","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1991","Hauptschule","Westdeutschland","","","",""
"Seltener","1991","Hauptschule","Ostdeutschland","","","",""
"Seltener","1991","Realschule","Westdeutschland","","","",""
"Seltener","1991","Realschule","Ostdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1991","AkademikerIn","Westdeutschland","","","",""
"Seltener","1991","AkademikerIn","Ostdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1991","Hauptschule","Westdeutschland","","","",""
"Nie","1991","Hauptschule","Ostdeutschland","","","",""
"Nie","1991","Realschule","Westdeutschland","","","",""
"Nie","1991","Realschule","Ostdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1991","AkademikerIn","Westdeutschland","","","",""
"Nie","1991","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1992","Hauptschule","Westdeutschland","","","",""
"Taeglich","1992","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1992","Realschule","Westdeutschland","","","",""
"Taeglich","1992","Realschule","Ostdeutschland","","","",""
"Taeglich","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1992","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1992","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1992","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1992","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1992","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1992","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1992","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1992","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1992","Hauptschule","Westdeutschland","","","",""
"Seltener","1992","Hauptschule","Ostdeutschland","","","",""
"Seltener","1992","Realschule","Westdeutschland","","","",""
"Seltener","1992","Realschule","Ostdeutschland","","","",""
"Seltener","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1992","AkademikerIn","Westdeutschland","","","",""
"Seltener","1992","AkademikerIn","Ostdeutschland","","","",""
"Nie","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1992","Hauptschule","Westdeutschland","","","",""
"Nie","1992","Hauptschule","Ostdeutschland","","","",""
"Nie","1992","Realschule","Westdeutschland","","","",""
"Nie","1992","Realschule","Ostdeutschland","","","",""
"Nie","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1992","AkademikerIn","Westdeutschland","","","",""
"Nie","1992","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1993","Hauptschule","Westdeutschland","","","",""
"Taeglich","1993","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1993","Realschule","Westdeutschland","","","",""
"Taeglich","1993","Realschule","Ostdeutschland","","","",""
"Taeglich","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1993","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1993","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1993","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1993","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1993","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1993","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1993","Hauptschule","Westdeutschland","","","",""
"Seltener","1993","Hauptschule","Ostdeutschland","","","",""
"Seltener","1993","Realschule","Westdeutschland","","","",""
"Seltener","1993","Realschule","Ostdeutschland","","","",""
"Seltener","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1993","AkademikerIn","Westdeutschland","","","",""
"Seltener","1993","AkademikerIn","Ostdeutschland","","","",""
"Nie","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1993","Hauptschule","Westdeutschland","","","",""
"Nie","1993","Hauptschule","Ostdeutschland","","","",""
"Nie","1993","Realschule","Westdeutschland","","","",""
"Nie","1993","Realschule","Ostdeutschland","","","",""
"Nie","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1993","AkademikerIn","Westdeutschland","","","",""
"Nie","1993","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1994","Hauptschule","Westdeutschland","","","",""
"Taeglich","1994","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1994","Realschule","Westdeutschland","","","",""
"Taeglich","1994","Realschule","Ostdeutschland","","","",""
"Taeglich","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1994","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1994","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1994","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1994","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1994","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1994","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1994","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1994","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1994","Hauptschule","Westdeutschland","","","",""
"Seltener","1994","Hauptschule","Ostdeutschland","","","",""
"Seltener","1994","Realschule","Westdeutschland","","","",""
"Seltener","1994","Realschule","Ostdeutschland","","","",""
"Seltener","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1994","AkademikerIn","Westdeutschland","","","",""
"Seltener","1994","AkademikerIn","Ostdeutschland","","","",""
"Nie","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1994","Hauptschule","Westdeutschland","","","",""
"Nie","1994","Hauptschule","Ostdeutschland","","","",""
"Nie","1994","Realschule","Westdeutschland","","","",""
"Nie","1994","Realschule","Ostdeutschland","","","",""
"Nie","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1994","AkademikerIn","Westdeutschland","","","",""
"Nie","1994","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1995","(noch) kein Abschluss","Westdeutschland","1","","",""
"Taeglich","1995","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Taeglich","1995","Hauptschule","Westdeutschland","7","","",""
"Taeglich","1995","Hauptschule","Ostdeutschland","6","","",""
"Taeglich","1995","Realschule","Westdeutschland","3","","",""
"Taeglich","1995","Realschule","Ostdeutschland","","","",""
"Taeglich","1995","(Fach-)Abitur","Westdeutschland","1","","",""
"Taeglich","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1995","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1995","AkademikerIn","Ostdeutschland","1","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Westdeutschland","14","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Min 1x pro Woche","1995","Hauptschule","Westdeutschland","247","0.0550986720005069","0.0486883298081053","0.0615090141929085"
"Min 1x pro Woche","1995","Hauptschule","Ostdeutschland","52","0.0441286481361249","0.0325802968391217","0.0556769994331281"
"Min 1x pro Woche","1995","Realschule","Westdeutschland","108","0.0661962126608217","0.0546005084622886","0.0777919168593549"
"Min 1x pro Woche","1995","Realschule","Ostdeutschland","70","0.0598394280040656","0.0471112889884449","0.0725675670196863"
"Min 1x pro Woche","1995","(Fach-)Abitur","Westdeutschland","48","0.0519213026524818","0.0374502807771746","0.0663923245277891"
"Min 1x pro Woche","1995","(Fach-)Abitur","Ostdeutschland","8","","",""
"Min 1x pro Woche","1995","AkademikerIn","Westdeutschland","74","0.0956605201353623","0.0766236504254083","0.114697389845316"
"Min 1x pro Woche","1995","AkademikerIn","Ostdeutschland","63","0.0806860131526119","0.0621909144854883","0.0991811118197356"
"Min 1x pro Monat","1995","(noch) kein Abschluss","Westdeutschland","102","0.142396261108585","0.117518796665768","0.167273725551401"
"Min 1x pro Monat","1995","(noch) kein Abschluss","Ostdeutschland","34","0.326080039582713","0.239647925322145","0.412512153843281"
"Min 1x pro Monat","1995","Hauptschule","Westdeutschland","1099","0.235767546469703","0.223842168078872","0.247692924860534"
"Min 1x pro Monat","1995","Hauptschule","Ostdeutschland","269","0.198064365354644","0.175654828471701","0.220473902237587"
"Min 1x pro Monat","1995","Realschule","Westdeutschland","544","0.3126585883435","0.291037667936522","0.334279508750477"
"Min 1x pro Monat","1995","Realschule","Ostdeutschland","429","0.312477808956917","0.287605097782808","0.337350520131026"
"Min 1x pro Monat","1995","(Fach-)Abitur","Westdeutschland","279","0.345497376775213","0.314481626678168","0.376513126872257"
"Min 1x pro Monat","1995","(Fach-)Abitur","Ostdeutschland","66","0.474360194974788","0.394977737526736","0.553742652422839"
"Min 1x pro Monat","1995","AkademikerIn","Westdeutschland","390","0.44094840487122","0.408813038425783","0.473083771316656"
"Min 1x pro Monat","1995","AkademikerIn","Ostdeutschland","308","0.361635297843688","0.329006923996368","0.394263671691008"
"Seltener","1995","(noch) kein Abschluss","Westdeutschland","441","0.597157950563892","0.562241869266544","0.632074031861241"
"Seltener","1995","(noch) kein Abschluss","Ostdeutschland","63","0.53853147873672","0.446616676522778","0.630446280950661"
"Seltener","1995","Hauptschule","Westdeutschland","2714","0.539725527884","0.525722809903019","0.553728245864982"
"Seltener","1995","Hauptschule","Ostdeutschland","667","0.53624758374932","0.508207085977057","0.564288081521583"
"Seltener","1995","Realschule","Westdeutschland","1015","0.567276715868115","0.544169088649875","0.590384343086354"
"Seltener","1995","Realschule","Ostdeutschland","745","0.555252901614088","0.528586024705133","0.581919778523043"
"Seltener","1995","(Fach-)Abitur","Westdeutschland","494","0.527359045197042","0.494796144033216","0.559921946360868"
"Seltener","1995","(Fach-)Abitur","Ostdeutschland","71","0.41938120583888","0.34093420872096","0.4978282029568"
"Seltener","1995","AkademikerIn","Westdeutschland","415","0.422502137130134","0.390531369136141","0.454472905124127"
"Seltener","1995","AkademikerIn","Ostdeutschland","437","0.518199127503408","0.484267263313764","0.552130991693053"
"Nie","1995","(noch) kein Abschluss","Westdeutschland","200","0.232745009512884","0.202661843663104","0.262828175362664"
"Nie","1995","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Nie","1995","Hauptschule","Westdeutschland","800","0.168515699207843","0.15799935897923","0.179032039436456"
"Nie","1995","Hauptschule","Ostdeutschland","221","0.212468413817561","0.189467709732668","0.235469117902453"
"Nie","1995","Realschule","Westdeutschland","96","0.0503116673942003","0.0401168923309234","0.0605064424574771"
"Nie","1995","Realschule","Ostdeutschland","90","0.0724298614249295","0.0585206540286638","0.0863390688211951"
"Nie","1995","(Fach-)Abitur","Westdeutschland","81","0.0749382462169017","0.0577654371539859","0.0921110552798176"
"Nie","1995","(Fach-)Abitur","Ostdeutschland","7","","",""
"Nie","1995","AkademikerIn","Westdeutschland","38","0.0408889378632843","0.0280715127737599","0.0537063629528088"
"Nie","1995","AkademikerIn","Ostdeutschland","24","","",""
"Taeglich","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1996","Hauptschule","Westdeutschland","","","",""
"Taeglich","1996","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1996","Realschule","Westdeutschland","","","",""
"Taeglich","1996","Realschule","Ostdeutschland","","","",""
"Taeglich","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1996","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1996","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1996","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1996","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1996","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1996","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1996","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1996","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1996","Hauptschule","Westdeutschland","","","",""
"Seltener","1996","Hauptschule","Ostdeutschland","","","",""
"Seltener","1996","Realschule","Westdeutschland","","","",""
"Seltener","1996","Realschule","Ostdeutschland","","","",""
"Seltener","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1996","AkademikerIn","Westdeutschland","","","",""
"Seltener","1996","AkademikerIn","Ostdeutschland","","","",""
"Nie","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1996","Hauptschule","Westdeutschland","","","",""
"Nie","1996","Hauptschule","Ostdeutschland","","","",""
"Nie","1996","Realschule","Westdeutschland","","","",""
"Nie","1996","Realschule","Ostdeutschland","","","",""
"Nie","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1996","AkademikerIn","Westdeutschland","","","",""
"Nie","1996","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1997","Hauptschule","Westdeutschland","","","",""
"Taeglich","1997","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1997","Realschule","Westdeutschland","","","",""
"Taeglich","1997","Realschule","Ostdeutschland","","","",""
"Taeglich","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1997","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1997","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1997","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1997","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1997","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Westdeutschland","","","",""
