"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","6.28","7","4106","6.21","6.35"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","5.66","6","650","5.44","5.88"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","5.63","6","641","5.41","5.85"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","5.88","6","4432","5.8","5.96"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","5.63","6","1702","5.51","5.75"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","6","7","494","5.77","6.23"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","6.1","7","12820","6.06","6.14"
"2012","66 und älter","direkter Migrationshintergrund","5.66","6","400","5.42","5.9"
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","6.37","7","4484","6.3","6.44"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","5.62","6","553","5.39","5.85"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","5.61","6","606","5.39","5.83"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","5.86","6","4143","5.78","5.94"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","5.78","6","1618","5.65","5.91"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","6.1","7","510","5.88","6.32"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","6.2","7","12455","6.16","6.24"
"2013","66 und älter","direkter Migrationshintergrund","5.79","6","366","5.54","6.04"
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","6.52","7","4572","6.45","6.59"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","5.73","6","1303","5.58","5.88"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","5.59","6","983","5.41","5.77"
"2014","16-34 Jahre alt","kein Migrationshintergrund ","5.91","6","3815","5.83","5.99"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","5.59","6","3118","5.5","5.68"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","6.05","7","658","5.85","6.25"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","6.26","7","11411","6.21","6.31"
"2014","66 und älter","direkter Migrationshintergrund","5.76","6","430","5.52","6"
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","6.57","7","4516","6.5","6.64"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","6.05","7","1811","5.92","6.18"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","5.73","6","888","5.54","5.92"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","5.97","6","3499","5.88","6.06"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","5.73","6","3425","5.64","5.82"
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","6.24","7","665","6.05","6.43"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","6.36","7","10781","6.31","6.41"
"2015","66 und älter","direkter Migrationshintergrund","5.94","6","436","5.71","6.17"
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","6.79","7","4488","6.72","6.86"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","6.09","7","1554","5.95","6.23"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","5.92","7","830","5.72","6.12"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","6.07","7","3151","5.98","6.16"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","5.82","6","3173","5.73","5.91"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","6.41","7","642","6.21","6.61"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","6.48","7","10027","6.43","6.53"
"2016","66 und älter","direkter Migrationshintergrund","5.88","6","401","5.63","6.13"
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","6.87","7","4326","6.81","6.93"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","5.86","6","2583","5.76","5.96"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","5.94","7","902","5.76","6.12"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","6.22","7","3801","6.14","6.3"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","5.86","6","4244","5.78","5.94"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","6.56","7","706","6.38","6.74"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","6.53","7","11461","6.49","6.57"
"2017","66 und älter","direkter Migrationshintergrund","5.83","6","445","5.58","6.08"
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","6.81","7","4537","6.75","6.87"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","5.64","6","3091","5.55","5.73"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","6.12","7","891","5.94","6.3"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","6.13","7","3732","6.05","6.21"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","5.86","6","4610","5.79","5.93"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","6.56","7","701","6.38","6.74"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","6.53","7","10873","6.49","6.57"
"2018","66 und älter","direkter Migrationshintergrund","5.64","6","472","5.41","5.87"
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","6.82","7","4562","6.76","6.88"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","6.14","6","2531","6.05","6.23"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","6.22","7","817","6.03","6.41"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","6.47","7","3522","6.39","6.55"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","6.04","6","4328","5.97","6.11"
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","6.8","7","776","6.63","6.97"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","6.71","7","11626","6.67","6.75"
"2019","66 und älter","direkter Migrationshintergrund","5.8","6","459","5.57","6.03"
"2019","66 und älter","indirekter Migrationshintergrund","6.62","7","35","5.55","7.69"
"2019","66 und älter","kein Migrationshintergrund ","7","8","4734","6.94","7.06"
