year,bula_h,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Bremen,Upper Secondary Level,,,,,,,,,,,,
1985,Bremen,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,Bremen,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Bremen,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,North Rhine-Westphalia,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,North Rhine-Westphalia,No answer / don't know,,,,,,,,,,,,
1985,North Rhine-Westphalia,Pre-primary Level,,,,,,,,,,,,
1985,North Rhine-Westphalia,Primary Level,,,,,,,,,,,,
1985,North Rhine-Westphalia,Lower Secondary Level,,,,,,,,,,,,
1985,North Rhine-Westphalia,Upper Secondary Level,,,,,,,,,,,,
1985,North Rhine-Westphalia,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,North Rhine-Westphalia,First Stage of Tertiary Education,,,,,,,,,,,,
1985,North Rhine-Westphalia,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,Hesse,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,Hesse,No answer / don't know,,,,,,,,,,,,
1985,Hesse,Pre-primary Level,,,,,,,,,,,,
1985,Hesse,Primary Level,,,,,,,,,,,,
1985,Hesse,Lower Secondary Level,,,,,,,,,,,,
1985,Hesse,Upper Secondary Level,,,,,,,,,,,,
1985,Hesse,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,Hesse,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Hesse,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",No answer / don't know,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",Pre-primary Level,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",Primary Level,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",Lower Secondary Level,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",Upper Secondary Level,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,Baden-Wuerttemberg,No answer / don't know,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Pre-primary Level,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Primary Level,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Lower Secondary Level,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Upper Secondary Level,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,Baden-Wuerttemberg,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,Bavaria,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,Bavaria,No answer / don't know,,,,,,,,,,,,
1985,Bavaria,Pre-primary Level,,,,,,,,,,,,
1985,Bavaria,Primary Level,,,,,,,,,,,,
1985,Bavaria,Lower Secondary Level,,,,,,,,,,,,
1985,Bavaria,Upper Secondary Level,,,,,,,,,,,,
1985,Bavaria,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,Bavaria,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Bavaria,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,Berlin,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,Berlin,No answer / don't know,,,,,,,,,,,,
1985,Berlin,Pre-primary Level,,,,,,,,,,,,
1985,Berlin,Primary Level,,,,,,,,,,,,
1985,Berlin,Lower Secondary Level,,,,,,,,,,,,
1985,Berlin,Upper Secondary Level,,,,,,,,,,,,
1985,Berlin,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,Berlin,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Berlin,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,Schleswig-Holstein,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Schleswig-Holstein,No answer / don't know,,,,,,,,,,,,
1986,Schleswig-Holstein,Pre-primary Level,,,,,,,,,,,,
1986,Schleswig-Holstein,Primary Level,,,,,,,,,,,,
1986,Schleswig-Holstein,Lower Secondary Level,36,3.57396,1.29003,5.85789,0.00000,0.00000,4.71576,0.0,11.78940,,,
1986,Schleswig-Holstein,Upper Secondary Level,119,9.38772,6.04197,12.73347,0.00000,0.00000,10.00000,0.0,25.00000,,,
1986,Schleswig-Holstein,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Schleswig-Holstein,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Schleswig-Holstein,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,Hamburg,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Hamburg,No answer / don't know,,,,,,,,,,,,
1986,Hamburg,Pre-primary Level,,,,,,,,,,,,
1986,Hamburg,Primary Level,,,,,,,,,,,,
1986,Hamburg,Lower Secondary Level,,,,,,,,,,,,
1986,Hamburg,Upper Secondary Level,73,9.57672,5.20753,13.94590,0.00000,0.00000,11.67427,0.0,29.18569,,,
1986,Hamburg,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Hamburg,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Hamburg,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,Lower Saxony,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Lower Saxony,No answer / don't know,,,,,,,,,,,,
1986,Lower Saxony,Pre-primary Level,,,,,,,,,,,,
1986,Lower Saxony,Primary Level,,,,,,,,,,,,
1986,Lower Saxony,Lower Secondary Level,120,5.13078,2.69121,7.57034,0.00000,0.00000,5.00000,0.0,12.50000,,,
1986,Lower Saxony,Upper Secondary Level,326,6.98300,5.44591,8.52008,0.00000,0.00000,8.00000,0.0,20.00000,,,
1986,Lower Saxony,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Lower Saxony,First Stage of Tertiary Education,49,13.06895,6.60297,19.53494,0.00000,0.00000,15.00000,0.0,37.50000,,,
1986,Lower Saxony,Second Stage of Tertiary Education,63,12.01045,7.02368,16.99722,0.00000,0.00000,17.50264,0.0,43.75660,,,
1986,Bremen,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Bremen,Primary Level,,,,,,,,,,,,
1986,Bremen,Lower Secondary Level,,,,,,,,,,,,
1986,Bremen,Upper Secondary Level,,,,,,,,,,,,
1986,Bremen,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Bremen,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Bremen,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,North Rhine-Westphalia,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,North Rhine-Westphalia,No answer / don't know,,,,,,,,,,,,
1986,North Rhine-Westphalia,Pre-primary Level,,,,,,,,,,,,
1986,North Rhine-Westphalia,Primary Level,129,7.79927,5.05386,10.54468,0.00000,0.00000,4.96236,0.0,12.40590,,,
1986,North Rhine-Westphalia,Lower Secondary Level,327,3.35218,2.29332,4.41104,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,North Rhine-Westphalia,Upper Secondary Level,776,5.82750,4.92471,6.73029,0.00000,0.00000,7.00000,0.0,17.50000,,,
1986,North Rhine-Westphalia,Post-secondary Non-tertiary Level,59,5.01914,2.67877,7.35950,0.00000,0.00000,4.52971,0.0,11.32428,,,
1986,North Rhine-Westphalia,First Stage of Tertiary Education,95,7.62982,4.79088,10.46877,0.00000,0.00000,10.52169,0.0,26.30423,,,
1986,North Rhine-Westphalia,Second Stage of Tertiary Education,166,9.24145,6.64574,11.83717,0.00000,0.00000,15.00000,0.0,37.50000,,,
1986,Hesse,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Hesse,No answer / don't know,,,,,,,,,,,,
1986,Hesse,Pre-primary Level,,,,,,,,,,,,
1986,Hesse,Primary Level,45,4.56480,0.04557,9.08402,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Hesse,Lower Secondary Level,142,3.25824,1.93689,4.57959,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Hesse,Upper Secondary Level,299,7.82501,5.98453,9.66549,0.00000,0.00000,9.00000,0.0,22.50000,,,
1986,Hesse,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Hesse,First Stage of Tertiary Education,35,11.34927,4.31122,18.38733,0.00000,7.31498,14.92332,0.0,37.30829,,,
1986,Hesse,Second Stage of Tertiary Education,62,11.42420,7.19434,15.65405,0.00000,3.89455,19.47030,0.0,48.67574,,,
1986,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",No answer / don't know,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",Pre-primary Level,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",Primary Level,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",Lower Secondary Level,102,2.23926,0.98907,3.48945,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,"Rhineland-Palatinate, Saarland",Upper Secondary Level,227,5.40800,4.07035,6.74566,0.00000,0.00000,8.00000,0.0,20.00000,,,
1986,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,,,,,,,,,,,,
1986,Baden-Wuerttemberg,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Baden-Wuerttemberg,No answer / don't know,,,,,,,,,,,,
1986,Baden-Wuerttemberg,Pre-primary Level,,,,,,,,,,,,
1986,Baden-Wuerttemberg,Primary Level,125,3.78391,1.80707,5.76075,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Baden-Wuerttemberg,Lower Secondary Level,345,3.51202,2.50052,4.52352,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Baden-Wuerttemberg,Upper Secondary Level,589,6.21472,5.26159,7.16785,0.00000,0.00000,9.49719,0.0,23.74299,,,
1986,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,37,3.16201,1.15370,5.17033,0.00000,0.00000,4.00000,0.0,10.00000,,,
1986,Baden-Wuerttemberg,First Stage of Tertiary Education,69,8.57717,5.48013,11.67422,0.00000,0.00000,14.16760,0.0,35.41899,,,
1986,Baden-Wuerttemberg,Second Stage of Tertiary Education,91,9.72057,6.45517,12.98597,0.00000,2.00000,15.86703,0.0,39.66757,,,
1986,Bavaria,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Bavaria,No answer / don't know,,,,,,,,,,,,
1986,Bavaria,Pre-primary Level,,,,,,,,,,,,
1986,Bavaria,Primary Level,49,6.00606,1.64264,10.36948,0.00000,0.00000,0.68015,0.0,1.70037,,,
1986,Bavaria,Lower Secondary Level,259,3.15505,2.09409,4.21601,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Bavaria,Upper Secondary Level,561,4.94466,4.00355,5.88578,0.00000,0.00000,5.86144,0.0,14.65360,,,
1986,Bavaria,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Bavaria,First Stage of Tertiary Education,75,6.59547,4.02850,9.16244,0.00000,0.00000,12.00000,0.0,30.00000,,,
1986,Bavaria,Second Stage of Tertiary Education,106,9.48665,6.04522,12.92807,0.00000,0.00000,12.88057,0.0,32.20143,,,
1986,Berlin,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,Berlin,No answer / don't know,,,,,,,,,,,,
1986,Berlin,Pre-primary Level,,,,,,,,,,,,
1986,Berlin,Primary Level,,,,,,,,,,,,
1986,Berlin,Lower Secondary Level,42,2.17658,0.42071,3.93244,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Berlin,Upper Secondary Level,113,6.66924,4.16602,9.17246,0.00000,0.00000,8.52012,0.0,21.30031,,,
1986,Berlin,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Berlin,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Berlin,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Schleswig-Holstein,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Schleswig-Holstein,No answer / don't know,,,,,,,,,,,,
1987,Schleswig-Holstein,Pre-primary Level,,,,,,,,,,,,
1987,Schleswig-Holstein,Primary Level,,,,,,,,,,,,
1987,Schleswig-Holstein,Lower Secondary Level,,,,,,,,,,,,
1987,Schleswig-Holstein,Upper Secondary Level,,,,,,,,,,,,
1987,Schleswig-Holstein,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Schleswig-Holstein,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Schleswig-Holstein,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Hamburg,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Hamburg,No answer / don't know,,,,,,,,,,,,
1987,Hamburg,Pre-primary Level,,,,,,,,,,,,
1987,Hamburg,Primary Level,,,,,,,,,,,,
1987,Hamburg,Lower Secondary Level,,,,,,,,,,,,
1987,Hamburg,Upper Secondary Level,,,,,,,,,,,,
1987,Hamburg,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Hamburg,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Hamburg,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Lower Saxony,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Lower Saxony,No answer / don't know,,,,,,,,,,,,
1987,Lower Saxony,Pre-primary Level,,,,,,,,,,,,
1987,Lower Saxony,Primary Level,,,,,,,,,,,,
1987,Lower Saxony,Lower Secondary Level,,,,,,,,,,,,
1987,Lower Saxony,Upper Secondary Level,,,,,,,,,,,,
1987,Lower Saxony,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Lower Saxony,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Lower Saxony,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Bremen,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Bremen,Pre-primary Level,,,,,,,,,,,,
1987,Bremen,Primary Level,,,,,,,,,,,,
1987,Bremen,Lower Secondary Level,,,,,,,,,,,,
1987,Bremen,Upper Secondary Level,,,,,,,,,,,,
1987,Bremen,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Bremen,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Bremen,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,North Rhine-Westphalia,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,North Rhine-Westphalia,No answer / don't know,,,,,,,,,,,,
1987,North Rhine-Westphalia,Pre-primary Level,,,,,,,,,,,,
1987,North Rhine-Westphalia,Primary Level,,,,,,,,,,,,
1987,North Rhine-Westphalia,Lower Secondary Level,,,,,,,,,,,,
1987,North Rhine-Westphalia,Upper Secondary Level,,,,,,,,,,,,
1987,North Rhine-Westphalia,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,North Rhine-Westphalia,First Stage of Tertiary Education,,,,,,,,,,,,
1987,North Rhine-Westphalia,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Hesse,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Hesse,No answer / don't know,,,,,,,,,,,,
1987,Hesse,Pre-primary Level,,,,,,,,,,,,
1987,Hesse,Primary Level,,,,,,,,,,,,
1987,Hesse,Lower Secondary Level,,,,,,,,,,,,
1987,Hesse,Upper Secondary Level,,,,,,,,,,,,
1987,Hesse,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Hesse,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Hesse,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",No answer / don't know,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Pre-primary Level,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Primary Level,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Lower Secondary Level,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Upper Secondary Level,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Baden-Wuerttemberg,No answer / don't know,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Pre-primary Level,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Primary Level,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Lower Secondary Level,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Upper Secondary Level,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Baden-Wuerttemberg,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Bavaria,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Bavaria,No answer / don't know,,,,,,,,,,,,
1987,Bavaria,Pre-primary Level,,,,,,,,,,,,
1987,Bavaria,Primary Level,,,,,,,,,,,,
1987,Bavaria,Lower Secondary Level,,,,,,,,,,,,
1987,Bavaria,Upper Secondary Level,,,,,,,,,,,,
1987,Bavaria,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Bavaria,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Bavaria,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Berlin,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,Berlin,No answer / don't know,,,,,,,,,,,,
1987,Berlin,Pre-primary Level,,,,,,,,,,,,
1987,Berlin,Primary Level,,,,,,,,,,,,
1987,Berlin,Lower Secondary Level,,,,,,,,,,,,
1987,Berlin,Upper Secondary Level,,,,,,,,,,,,
1987,Berlin,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Berlin,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Berlin,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,Schleswig-Holstein,Not included in this version of the questionnaire,,,,,,,,,,,,
1988,Schleswig-Holstein,No answer / don't know,,,,,,,,,,,,
1988,Schleswig-Holstein,Pre-primary Level,,,,,,,,,,,,
1988,Schleswig-Holstein,Primary Level,,,,,,,,,,,,
1988,Schleswig-Holstein,Lower Secondary Level,34,4.55810,1.11199,8.00422,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Schleswig-Holstein,Upper Secondary Level,109,8.06523,5.29361,10.83685,0.00000,0.00000,10.00000,0.0,25.00000,,,
1988,Schleswig-Holstein,Post-secondary Non-tertiary Level,,,,,,,,,,,,
