year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,3rd Quintile,Urban regions,,,,,,,,,,,,
1993,3rd Quintile,Rural regions,,,,,,,,,,,,
1993,4th Quintile,Urban regions,,,,,,,,,,,,
1993,4th Quintile,Rural regions,,,,,,,,,,,,
1993,5th Quintile,Urban regions,,,,,,,,,,,,
1993,5th Quintile,Rural regions,,,,,,,,,,,,
1994,1st Quintile,Urban regions,,,,,,,,,,,,
1994,1st Quintile,Rural regions,,,,,,,,,,,,
1994,2nd Quintile,Urban regions,,,,,,,,,,,,
1994,2nd Quintile,Rural regions,,,,,,,,,,,,
1994,3rd Quintile,Urban regions,,,,,,,,,,,,
1994,3rd Quintile,Rural regions,,,,,,,,,,,,
1994,4th Quintile,Urban regions,,,,,,,,,,,,
1994,4th Quintile,Rural regions,,,,,,,,,,,,
1994,5th Quintile,Urban regions,,,,,,,,,,,,
1994,5th Quintile,Rural regions,,,,,,,,,,,,
1995,1st Quintile,Urban regions,,,,,,,,,,,,
1995,1st Quintile,Rural regions,,,,,,,,,,,,
1995,2nd Quintile,Urban regions,,,,,,,,,,,,
1995,2nd Quintile,Rural regions,,,,,,,,,,,,
1995,3rd Quintile,Urban regions,,,,,,,,,,,,
1995,3rd Quintile,Rural regions,,,,,,,,,,,,
1995,4th Quintile,Urban regions,,,,,,,,,,,,
1995,4th Quintile,Rural regions,,,,,,,,,,,,
1995,5th Quintile,Urban regions,,,,,,,,,,,,
1995,5th Quintile,Rural regions,,,,,,,,,,,,
1996,1st Quintile,Urban regions,,,,,,,,,,,,
1996,1st Quintile,Rural regions,,,,,,,,,,,,
1996,2nd Quintile,Urban regions,,,,,,,,,,,,
1996,2nd Quintile,Rural regions,,,,,,,,,,,,
1996,3rd Quintile,Urban regions,,,,,,,,,,,,
1996,3rd Quintile,Rural regions,,,,,,,,,,,,
1996,4th Quintile,Urban regions,,,,,,,,,,,,
1996,4th Quintile,Rural regions,,,,,,,,,,,,
1996,5th Quintile,Urban regions,,,,,,,,,,,,
1996,5th Quintile,Rural regions,,,,,,,,,,,,
1997,1st Quintile,Urban regions,,,,,,,,,,,,
1997,1st Quintile,Rural regions,,,,,,,,,,,,
1997,2nd Quintile,Urban regions,,,,,,,,,,,,
1997,2nd Quintile,Rural regions,,,,,,,,,,,,
1997,3rd Quintile,Urban regions,,,,,,,,,,,,
1997,3rd Quintile,Rural regions,,,,,,,,,,,,
1997,4th Quintile,Urban regions,,,,,,,,,,,,
1997,4th Quintile,Rural regions,,,,,,,,,,,,
1997,5th Quintile,Urban regions,,,,,,,,,,,,
1997,5th Quintile,Rural regions,,,,,,,,,,,,
1998,1st Quintile,Urban regions,,,,,,,,,,,,
1998,1st Quintile,Rural regions,,,,,,,,,,,,
1998,2nd Quintile,Urban regions,,,,,,,,,,,,
1998,2nd Quintile,Rural regions,,,,,,,,,,,,
1998,3rd Quintile,Urban regions,,,,,,,,,,,,
1998,3rd Quintile,Rural regions,,,,,,,,,,,,
1998,4th Quintile,Urban regions,,,,,,,,,,,,
1998,4th Quintile,Rural regions,,,,,,,,,,,,
1998,5th Quintile,Urban regions,,,,,,,,,,,,
1998,5th Quintile,Rural regions,,,,,,,,,,,,
1999,1st Quintile,Urban regions,,,,,,,,,,,,
1999,1st Quintile,Rural regions,,,,,,,,,,,,
1999,2nd Quintile,Urban regions,,,,,,,,,,,,
1999,2nd Quintile,Rural regions,,,,,,,,,,,,
1999,3rd Quintile,Urban regions,,,,,,,,,,,,
1999,3rd Quintile,Rural regions,,,,,,,,,,,,
1999,4th Quintile,Urban regions,,,,,,,,,,,,
1999,4th Quintile,Rural regions,,,,,,,,,,,,
1999,5th Quintile,Urban regions,,,,,,,,,,,,
1999,5th Quintile,Rural regions,,,,,,,,,,,,
2000,1st Quintile,Urban regions,,,,,,,,,,,,
2000,1st Quintile,Rural regions,,,,,,,,,,,,
2000,2nd Quintile,Urban regions,,,,,,,,,,,,
2000,2nd Quintile,Rural regions,,,,,,,,,,,,
2000,3rd Quintile,Urban regions,,,,,,,,,,,,
2000,3rd Quintile,Rural regions,,,,,,,,,,,,
2000,4th Quintile,Urban regions,,,,,,,,,,,,
2000,4th Quintile,Rural regions,,,,,,,,,,,,
2000,5th Quintile,Urban regions,,,,,,,,,,,,
2000,5th Quintile,Rural regions,,,,,,,,,,,,
2001,1st Quintile,Urban regions,,,,,,,,,,,,
2001,1st Quintile,Rural regions,,,,,,,,,,,,
2001,2nd Quintile,Urban regions,,,,,,,,,,,,
2001,2nd Quintile,Rural regions,,,,,,,,,,,,
2001,3rd Quintile,Urban regions,,,,,,,,,,,,
2001,3rd Quintile,Rural regions,,,,,,,,,,,,
2001,4th Quintile,Urban regions,,,,,,,,,,,,
2001,4th Quintile,Rural regions,,,,,,,,,,,,
2001,5th Quintile,Urban regions,,,,,,,,,,,,
2001,5th Quintile,Rural regions,,,,,,,,,,,,
2002,1st Quintile,Urban regions,1588,72.74273271050784,72.37263135877762,73.11283406223805,62.0,71.0,80.0,36.0,107.0,71.0,69.0,72.0
2002,1st Quintile,Rural regions,934,73.51594081328237,73.04795069632289,73.98393093024185,63.0,72.0,81.0,40.0,108.0,72.0,70.975,74.0
2002,2nd Quintile,Urban regions,2471,74.08110531926496,73.80736776514075,74.35484287338917,65.0,73.0,82.0,39.5,107.5,73.0,72.0,74.0
2002,2nd Quintile,Rural regions,1631,75.1238623182793,74.79126876551939,75.4564558710392,65.0,75.0,84.0,39.0,112.5,75.0,75.0,76.025
2002,3rd Quintile,Urban regions,3170,74.6298721692537,74.38336764021611,74.8763766982913,64.0,74.0,84.0,40.0,114.0,74.0,73.0,75.0
2002,3rd Quintile,Rural regions,1811,75.55434681363913,75.23791506627578,75.87077856100248,65.0,75.0,85.0,41.0,115.0,75.0,74.0,76.0
2002,4th Quintile,Urban regions,3206,75.77731095652473,75.52323523532779,76.03138667772167,65.0,75.0,85.0,35.0,115.0,75.0,75.0,75.025
2002,4th Quintile,Rural regions,1775,75.64717099510702,75.32090763510385,75.97343435511019,65.0,75.0,85.0,38.0,115.0,75.0,74.0,76.0
2002,5th Quintile,Urban regions,2788,74.81342902639477,74.54575893769257,75.08109911509698,64.0,74.0,84.54538152886046,36.0,115.36345382215114,74.0,73.0,76.0
2002,5th Quintile,Rural regions,913,75.75622478728043,75.29726285371063,76.21518672085023,65.0,75.0,84.0,45.0,112.5,75.0,74.0,77.0
2003,1st Quintile,Urban regions,,,,,,,,,,,,
2003,1st Quintile,Rural regions,,,,,,,,,,,,
2003,2nd Quintile,Urban regions,,,,,,,,,,,,
2003,2nd Quintile,Rural regions,,,,,,,,,,,,
2003,3rd Quintile,Urban regions,,,,,,,,,,,,
2003,3rd Quintile,Rural regions,,,,,,,,,,,,
2003,4th Quintile,Urban regions,,,,,,,,,,,,
2003,4th Quintile,Rural regions,,,,,,,,,,,,
2003,5th Quintile,Urban regions,,,,,,,,,,,,
2003,5th Quintile,Rural regions,,,,,,,,,,,,
2004,1st Quintile,Urban regions,1416,73.24959232869627,72.8637972779825,73.63538737941003,62.0,72.0,81.0,33.5,109.5,72.0,71.0,74.0
2004,1st Quintile,Rural regions,826,75.24346410491496,74.68512211007392,75.801806099756,64.0,74.0,85.0,37.0,116.5,74.0,73.0,77.0
2004,2nd Quintile,Urban regions,2127,74.7097731997243,74.41156949451562,75.00797690493297,65.0,75.0,84.0,36.5,112.5,75.0,75.0,77.0
2004,2nd Quintile,Rural regions,1351,75.00599938605268,74.62918560353896,75.3828131685664,65.0,75.0,85.0,40.0,115.0,75.0,75.0,77.0
2004,3rd Quintile,Urban regions,2982,75.12746546094681,74.86031822802812,75.3946126938655,64.0,74.0,85.0,40.0,116.5,74.0,73.0,75.0
2004,3rd Quintile,Rural regions,1726,76.13332740489685,75.79231707913198,76.47433773066172,65.0,75.0,85.0,38.0,115.0,75.0,74.0,75.0
2004,4th Quintile,Urban regions,3311,76.38846831288663,76.1310765527791,76.64586007299415,65.0,75.0,85.0,37.0,115.0,75.0,75.0,75.0
2004,4th Quintile,Rural regions,1799,76.86633930768825,76.54081721953146,77.19186139584504,66.0,75.0,86.0,38.0,116.0,75.0,73.0,75.0
2004,5th Quintile,Urban regions,4140,75.3305470542393,75.10914227886296,75.55195182961565,65.0,74.0,85.0,38.0,115.0,74.0,73.0,75.0
2004,5th Quintile,Rural regions,1345,75.71013774997601,75.31938083539524,76.10089466455679,65.0,75.0,85.0,40.0,115.0,75.0,74.975,77.0
2005,1st Quintile,Urban regions,,,,,,,,,,,,
2005,1st Quintile,Rural regions,,,,,,,,,,,,
2005,2nd Quintile,Urban regions,,,,,,,,,,,,
2005,2nd Quintile,Rural regions,,,,,,,,,,,,
2005,3rd Quintile,Urban regions,,,,,,,,,,,,
2005,3rd Quintile,Rural regions,,,,,,,,,,,,
2005,4th Quintile,Urban regions,,,,,,,,,,,,
2005,4th Quintile,Rural regions,,,,,,,,,,,,
2005,5th Quintile,Urban regions,,,,,,,,,,,,
2005,5th Quintile,Rural regions,,,,,,,,,,,,
2006,1st Quintile,Urban regions,1357,74.53426201829255,74.12109758412313,74.94742645246197,64.0,73.0,82.0,37.0,109.0,73.0,71.0,74.0
2006,1st Quintile,Rural regions,742,75.07581533473332,74.51020868697924,75.6414219824874,65.0,72.0,85.0,35.0,115.0,72.0,69.0,74.0
2006,2nd Quintile,Urban regions,1811,75.30396436898047,74.96494783365469,75.64298090430626,64.0,75.0,85.0,37.0,116.5,75.0,75.0,77.0
2006,2nd Quintile,Rural regions,1185,76.86217530771148,76.42011788922818,77.30423272619478,65.0,75.0,85.0,45.0,115.0,75.0,73.0,75.0
2006,3rd Quintile,Urban regions,2546,75.71759463827463,75.41864422371484,76.01654505283443,65.0,75.0,85.0,35.0,115.0,75.0,75.0,77.0
2006,3rd Quintile,Rural regions,1575,76.96715506307721,76.59896359480038,77.33534653135405,65.0,76.0,85.0,38.0,115.0,76.0,74.0,77.0
2006,4th Quintile,Urban regions,3008,75.98034425772231,75.70555476944178,76.25513374600284,64.32223149784446,75.0,85.0,34.0,116.01665275323332,75.0,75.0,76.0
2006,4th Quintile,Rural regions,1614,77.25355380377282,76.88710620344652,77.62000140409911,66.0,76.0,86.0,40.0,116.0,76.0,74.0,77.0
2006,5th Quintile,Urban regions,4020,76.24535463121244,76.01334835893313,76.47736090349174,65.0,75.0,85.0,40.0,115.0,75.0,74.0,75.0
2006,5th Quintile,Rural regions,1333,77.04918316125314,76.66014337655834,77.43822294594794,65.0,76.0,85.0,45.0,115.0,76.0,74.0,77.0
2007,1st Quintile,Urban regions,,,,,,,,,,,,
2007,1st Quintile,Rural regions,,,,,,,,,,,,
2007,2nd Quintile,Urban regions,,,,,,,,,,,,
2007,2nd Quintile,Rural regions,,,,,,,,,,,,
2007,3rd Quintile,Urban regions,,,,,,,,,,,,
2007,3rd Quintile,Rural regions,,,,,,,,,,,,
2007,4th Quintile,Urban regions,,,,,,,,,,,,
2007,4th Quintile,Rural regions,,,,,,,,,,,,
2007,5th Quintile,Urban regions,,,,,,,,,,,,
2007,5th Quintile,Rural regions,,,,,,,,,,,,
2008,1st Quintile,Urban regions,1168,75.35867733327443,74.83369158006802,75.88366308648084,63.0,72.0,84.0,36.0,115.5,72.0,69.0,74.0
2008,1st Quintile,Rural regions,694,75.28825050079162,74.68805302529731,75.88844797628593,64.36028804659209,74.0,85.0,35.0,115.95956793011186,74.0,73.0,76.0
2008,2nd Quintile,Urban regions,1639,75.81463549554623,75.45204181376619,76.17722917732627,65.0,75.0,85.0,38.0,115.0,75.0,74.0,76.0
2008,2nd Quintile,Rural regions,1056,76.88449615099233,76.40079472726592,77.36819757471875,65.0,75.0,85.0,45.0,115.0,75.0,73.975,76.0
2008,3rd Quintile,Urban regions,2312,76.38770851109122,76.07155866359999,76.70385835858245,65.0,75.0,85.0,40.0,115.0,75.0,75.0,76.0
2008,3rd Quintile,Rural regions,1554,78.0462821965785,77.67032416858679,78.42224022457022,67.0,78.0,87.0,42.0,117.0,78.0,76.0,81.0
2008,4th Quintile,Urban regions,3124,76.63399009640617,76.35602810768225,76.91195208513008,65.0,75.0,85.0,40.0,115.0,75.0,74.0,75.0
2008,4th Quintile,Rural regions,1725,78.1287584363137,77.7812331013281,78.47628377129931,67.0,78.0,89.0,41.0,122.0,78.0,77.0,80.0
2008,5th Quintile,Urban regions,4279,76.72589725663823,76.49715851261666,76.9546360006598,65.0,75.0,86.0,40.0,117.5,75.0,74.0,75.0
2008,5th Quintile,Rural regions,1563,78.00874474434622,77.61754603064281,78.39994345804962,67.0,77.0,87.0,42.0,117.0,77.0,76.0,79.0
2009,1st Quintile,Urban regions,,,,,,,,,,,,
2009,1st Quintile,Rural regions,,,,,,,,,,,,
2009,2nd Quintile,Urban regions,,,,,,,,,,,,
2009,2nd Quintile,Rural regions,,,,,,,,,,,,
2009,3rd Quintile,Urban regions,,,,,,,,,,,,
2009,3rd Quintile,Rural regions,,,,,,,,,,,,
2009,4th Quintile,Urban regions,,,,,,,,,,,,
2009,4th Quintile,Rural regions,,,,,,,,,,,,
2009,5th Quintile,Urban regions,,,,,,,,,,,,
2009,5th Quintile,Rural regions,,,,,,,,,,,,
2010,1st Quintile,Urban regions,908,76.69387058717848,75.98598411777333,77.40175705658363,65.0,74.0,83.0,38.0,110.0,74.0,73.0,76.025
2010,1st Quintile,Rural regions,536,77.10017362987833,76.37822593821046,77.82212132154619,66.0,75.0,86.0,36.0,116.0,75.0,73.0,77.0
2010,2nd Quintile,Urban regions,1259,76.32588913372491,75.86697766276595,76.78480060468388,64.0,74.0,85.0,42.0,116.5,74.0,73.0,76.0
2010,2nd Quintile,Rural regions,736,77.48561828245873,76.91959573464476,78.0516408302727,65.0,77.0,88.0,45.0,122.5,77.0,74.0,80.0
2010,3rd Quintile,Urban regions,1852,76.05757702048223,75.69911436029646,76.41603968066799,65.0,75.0,85.0,40.0,115.0,75.0,75.0,76.0
2010,3rd Quintile,Rural regions,1273,78.32731688711027,77.90914278899182,78.74549098522873,66.0,78.0,90.0,45.0,126.0,78.0,77.0,81.0
2010,4th Quintile,Urban regions,2693,76.99209405275116,76.68391781114842,77.3002702943539,65.0,75.0,85.0,36.0,115.0,75.0,74.0,76.0
2010,4th Quintile,Rural regions,1660,78.0701290110414,77.69396364339936,78.44629437868345,66.0,78.0,88.63608568192772,43.0,122.59021420481932,78.0,77.0,81.0
2010,5th Quintile,Urban regions,4080,77.92069197192133,77.67843972215023,78.16294422169243,66.0,76.0,88.0,38.0,121.0,76.0,74.0,77.0
2010,5th Quintile,Rural regions,1480,79.09068447383497,78.69023179025845,79.49113715741149,68.0,78.0,88.0,44.0,118.0,78.0,76.0,79.025
2011,1st Quintile,Urban regions,,,,,,,,,,,,
2011,1st Quintile,Rural regions,,,,,,,,,,,,
2011,2nd Quintile,Urban regions,,,,,,,,,,,,
2011,2nd Quintile,Rural regions,,,,,,,,,,,,
2011,3rd Quintile,Urban regions,,,,,,,,,,,,
2011,3rd Quintile,Rural regions,,,,,,,,,,,,
2011,4th Quintile,Urban regions,,,,,,,,,,,,
2011,4th Quintile,Rural regions,,,,,,,,,,,,
2011,5th Quintile,Urban regions,,,,,,,,,,,,
2011,5th Quintile,Rural regions,,,,,,,,,,,,
2012,1st Quintile,Urban regions,904,77.15393461168095,76.56167560825541,77.74619361510649,64.0,75.0,87.0,37.0,121.5,75.0,74.0,77.0
2012,1st Quintile,Rural regions,566,78.21173504535274,77.47484084499878,78.9486292457067,65.0,76.0,89.53105867123777,35.0,126.32764667809442,76.0,72.0,79.0
2012,2nd Quintile,Urban regions,1349,76.41749147611009,75.98502108760823,76.84996186461194,65.0,74.0,85.0,38.0,115.0,74.0,73.0,76.0
2012,2nd Quintile,Rural regions,824,78.10183434937692,77.54787642144807,78.65579227730576,66.0,76.0,90.0,40.0,126.0,76.0,72.0,78.0
2012,3rd Quintile,Urban regions,1879,76.4544268661678,76.07317531432436,76.83567841801123,64.0,74.0,86.0,40.0,119.0,74.0,73.0,75.0
2012,3rd Quintile,Rural regions,1411,78.27798793732583,77.86582142984295,78.69015444480871,67.0,78.0,90.0,40.0,124.5,78.0,76.0,81.0
2012,4th Quintile,Urban regions,2832,76.42669410910864,76.14011934815306,76.71326887006421,65.0,75.0,86.0,34.0,117.5,75.0,75.0,76.0
2012,4th Quintile,Rural regions,1683,78.77646194034382,78.39613607305398,79.15678780763366,67.0,79.0,89.0,40.0,122.0,79.0,78.0,80.0
2012,5th Quintile,Urban regions,4494,77.94112125677142,77.70325897782841,78.17898353571444,65.0,76.0,88.0,40.0,122.5,76.0,74.0,77.0
2012,5th Quintile,Rural regions,1895,79.49282294921393,79.13788144391974,79.84776445450812,68.0,78.0,89.0,40.0,120.5,78.0,76.0,79.0
2013,1st Quintile,Urban regions,,,,,,,,,,,,
2013,1st Quintile,Rural regions,,,,,,,,,,,,
2013,2nd Quintile,Urban regions,,,,,,,,,,,,
2013,2nd Quintile,Rural regions,,,,,,,,,,,,
2013,3rd Quintile,Urban regions,,,,,,,,,,,,
2013,3rd Quintile,Rural regions,,,,,,,,,,,,
2013,4th Quintile,Urban regions,,,,,,,,,,,,
2013,4th Quintile,Rural regions,,,,,,,,,,,,
2013,5th Quintile,Urban regions,,,,,,,,,,,,
2013,5th Quintile,Rural regions,,,,,,,,,,,,
2014,1st Quintile,Urban regions,1724,77.70707268428141,77.25235663477606,78.16178873378676,64.0,75.0,86.0,40.0,119.0,75.0,73.0,75.0
2014,1st Quintile,Rural regions,977,78.06790625545219,77.49490054777338,78.64091196313099,65.0,75.0,88.0,35.0,122.5,75.0,72.0,77.025
2014,2nd Quintile,Urban regions,2546,76.53983607923612,76.22932144687596,76.85035071159629,65.0,75.0,86.0,36.0,117.5,75.0,75.0,76.025
2014,2nd Quintile,Rural regions,1515,78.53996557236468,78.11022707143384,78.96970407329552,67.0,77.0,88.0,35.5,119.5,77.0,76.0,79.0
2014,3rd Quintile,Urban regions,3169,77.64762443794412,77.34599762389635,77.94925125199188,65.0,75.0,87.0,32.0,120.0,75.0,73.0,75.0
2014,3rd Quintile,Rural regions,2046,78.42004454594262,78.06659932539229,78.77348976649294,67.0,78.0,90.0,35.0,124.5,78.0,77.0,80.0
2014,4th Quintile,Urban regions,4020,76.3955411794555,76.15561782629436,76.63546453261665,65.0,75.0,85.0,39.0,115.0,75.0,75.0,75.0
2014,4th Quintile,Rural regions,2396,78.62405620198962,78.30678665318149,78.94132575079774,67.0,78.0,89.0,42.0,122.0,78.0,77.0,80.0
2014,5th Quintile,Urban regions,5929,77.95605123499729,77.74400764979386,78.16809482020072,65.0,75.0,88.0,30.5,122.5,75.0,73.0,75.0
2014,5th Quintile,Rural regions,2392,79.86269360851631,79.53267409098791,80.19271312604471,68.0,79.0,90.0,42.0,123.0,79.0,78.0,80.0
2015,1st Quintile,Urban regions,,,,,,,,,,,,
2015,1st Quintile,Rural regions,,,,,,,,,,,,
2015,2nd Quintile,Urban regions,,,,,,,,,,,,
2015,2nd Quintile,Rural regions,,,,,,,,,,,,
2015,3rd Quintile,Urban regions,,,,,,,,,,,,
2015,3rd Quintile,Rural regions,,,,,,,,,,,,
2015,4th Quintile,Urban regions,,,,,,,,,,,,
2015,4th Quintile,Rural regions,,,,,,,,,,,,
2015,5th Quintile,Urban regions,,,,,,,,,,,,
2015,5th Quintile,Rural regions,,,,,,,,,,,,
2016,1st Quintile,Urban regions,1434,78.2620460508541,77.76507420606379,78.7590178956444,64.0,75.0,90.0,37.0,129.0,75.0,72.0,76.0
2016,1st Quintile,Rural regions,853,77.78407913608842,77.18970892740566,78.37844934477118,65.0,75.0,89.0,36.0,125.0,75.0,72.0,78.0
2016,2nd Quintile,Urban regions,1821,77.63485768146626,77.24987714942532,78.0198382135072,65.0,75.0,87.0,40.0,120.0,75.0,73.0,76.0
2016,2nd Quintile,Rural regions,1088,79.85827294058414,79.30076710603079,80.4157787751375,67.0,79.0,90.0,40.0,124.5,79.0,78.0,83.0
2016,3rd Quintile,Urban regions,2573,77.68134503100626,77.33176802246625,78.03092203954627,65.0,75.0,86.91868773429002,39.0,119.79671933572504,75.0,74.0,76.0
2016,3rd Quintile,Rural regions,1663,78.49847711822977,78.10832293154358,78.88863130491596,67.0,78.0,88.0,40.0,119.5,78.0,76.0,80.0
2016,4th Quintile,Urban regions,3655,78.21778612304676,77.94661136103987,78.48896088505366,65.0,75.0,88.0,42.0,122.5,75.0,73.0,75.0
2016,4th Quintile,Rural regions,2310,79.47005293910493,79.13159653554722,79.80850934266265,68.0,78.0,90.0,45.0,123.0,78.0,76.0,79.0
2016,5th Quintile,Urban regions,5920,77.98614623727845,77.77453602717144,78.19775644738546,65.0,76.0,88.0,30.5,122.5,76.0,75.0,77.0
2016,5th Quintile,Rural regions,2456,79.65708571721837,79.33617228492886,79.97799914950787,68.0,80.0,90.0,40.0,123.0,80.0,80.0,82.0
2017,1st Quintile,Urban regions,,,,,,,,,,,,
2017,1st Quintile,Rural regions,,,,,,,,,,,,
2017,2nd Quintile,Urban regions,,,,,,,,,,,,
2017,2nd Quintile,Rural regions,,,,,,,,,,,,
2017,3rd Quintile,Urban regions,,,,,,,,,,,,
2017,3rd Quintile,Rural regions,,,,,,,,,,,,
2017,4th Quintile,Urban regions,,,,,,,,,,,,
2017,4th Quintile,Rural regions,,,,,,,,,,,,
2017,5th Quintile,Urban regions,,,,,,,,,,,,
2017,5th Quintile,Rural regions,,,,,,,,,,,,
2018,1st Quintile,Urban regions,2451,79.10914113033566,78.72037480237994,79.49790745829138,65.0,75.0,90.0,36.0,127.5,75.0,72.0,76.0
2018,1st Quintile,Rural regions,1114,81.39364919286866,80.82634689714855,81.96095148858878,65.0,80.0,94.0,37.0,137.5,80.0,78.975,83.0
2018,2nd Quintile,Urban regions,1858,77.1077124609279,76.72868202094625,77.48674290090955,65.0,75.0,88.0,42.0,122.5,75.0,73.975,77.0
2018,2nd Quintile,Rural regions,1089,79.91517625505834,79.38085759297445,80.44949491714223,67.0,78.0,90.0,44.0,124.5,78.0,76.0,81.0
2018,3rd Quintile,Urban regions,2487,77.09299089814981,76.75496335134739,77.43101844495223,65.0,75.0,88.0,39.0,122.5,75.0,74.0,77.0
2018,3rd Quintile,Rural regions,1599,79.6997626304499,79.25376010668299,80.1457651542168,66.0,78.0,90.0,41.0,126.0,78.0,76.0,81.0
2018,4th Quintile,Urban regions,3914,77.84710274528126,77.57806651834203,78.1161389722205,65.0,75.0,87.0,38.0,120.0,75.0,73.0,75.0
2018,4th Quintile,Rural regions,2466,79.64432368337071,79.3073623704338,79.98128499630764,67.0,79.0,90.0,43.0,124.5,79.0,78.0,81.0
