"hlc0178","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"ja","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"ja","2017","Paar mit Kind(ern)","2","49","0.0252581968045586","0.0197462565943575","0.0307701370147597"
"ja","2017","Paar mit Kind(ern)","3","93","0.0321707939140396","0.0268726643449697","0.0374689234831096"
"ja","2017","Paar mit Kind(ern)","4","162","0.0305872823912551","0.0261079483912517","0.0350666163912584"
"ja","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"ja","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"ja","2017","Sonstige","2","","","",""
"ja","2017","Sonstige","3","4","","",""
"ja","2017","Sonstige","4","6","","",""
"ja","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"nein","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2017","1-Pers.- Haushalt","2","518","0.986794394276941","0.97703893502925","0.996549853524632"
"nein","2017","1-Pers.- Haushalt","3","580","0.971558233993775","0.958178932441531","0.98493753554602"
"nein","2017","1-Pers.- Haushalt","4","1051","0.974474005386111","0.96505474711281","0.983893263659413"
"nein","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"nein","2017","(Ehe-)Paar ohne Kind(er)","2","696","0.984861733404896","0.975829290162998","0.993894176646794"
"nein","2017","(Ehe-)Paar ohne Kind(er)","3","1444","0.986279853214029","0.980333251065418","0.992226455362639"
"nein","2017","(Ehe-)Paar ohne Kind(er)","4","2322","0.977467046642906","0.971489577218404","0.983444516067408"
"nein","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"nein","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"nein","2017","Alleinerziehende","2","1048","0.993129316104664","0.988156549875585","0.998102082333742"
"nein","2017","Alleinerziehende","3","764","0.981511521567331","0.972123844626499","0.990899198508164"
"nein","2017","Alleinerziehende","4","682","0.985797229857268","0.977050398474757","0.994544061239778"
"nein","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"nein","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"nein","2017","Paar mit Kind(ern)","2","3064","0.974741803195441","0.96922986298524","0.980253743405643"
"nein","2017","Paar mit Kind(ern)","3","4168","0.96782920608596","0.96253107651689","0.97312733565503"
"nein","2017","Paar mit Kind(ern)","4","5515","0.969412717608745","0.964933383608741","0.973892051608748"
"nein","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"nein","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"nein","2017","Sonstige","2","292","1","1","1"
"nein","2017","Sonstige","3","160","0.935757966950375","0.89823323730961","0.973282696591139"
"nein","2017","Sonstige","4","310","0.986499158092294","0.973774874640507","0.999223441544081"
"nein","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"ja","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"ja","2018","1-Pers.- Haushalt","2","5","","",""
"ja","2018","1-Pers.- Haushalt","3","10","","",""
"ja","2018","1-Pers.- Haushalt","4","16","","",""
"ja","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"ja","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"ja","2018","(Ehe-)Paar ohne Kind(er)","2","10","","",""
"ja","2018","(Ehe-)Paar ohne Kind(er)","3","23","","",""
"ja","2018","(Ehe-)Paar ohne Kind(er)","4","56","0.0185093439914985","0.0130389020137996","0.0239797859691975"
"ja","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"ja","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"ja","2018","Alleinerziehende","2","22","","",""
"ja","2018","Alleinerziehende","3","16","","",""
"ja","2018","Alleinerziehende","4","18","","",""
"ja","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"ja","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"ja","2018","Paar mit Kind(ern)","2","46","0.033130744701531","0.0262458829939388","0.0400156064091232"
"ja","2018","Paar mit Kind(ern)","3","105","0.0268885647933226","0.0217869571426144","0.0319901724440308"
"ja","2018","Paar mit Kind(ern)","4","133","0.0181903056976715","0.0147370036923686","0.0216436077029745"
"ja","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"ja","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"ja","2018","Sonstige","2","","","",""
"ja","2018","Sonstige","3","3","","",""
"ja","2018","Sonstige","4","","","",""
"ja","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","1-Pers.- Haushalt","2","559","0.988822776849245","0.980146473444624","0.997499080253865"
"nein","2018","1-Pers.- Haushalt","3","595","0.982239036531531","0.971714275126665","0.992763797936396"
"nein","2018","1-Pers.- Haushalt","4","1087","0.985144217181054","0.978004878055923","0.992283556306185"
"nein","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","(Ehe-)Paar ohne Kind(er)","2","570","0.985459171059866","0.975717173987695","0.995201168132038"
"nein","2018","(Ehe-)Paar ohne Kind(er)","3","1346","0.981643233150653","0.974532386687145","0.988754079614161"
"nein","2018","(Ehe-)Paar ohne Kind(er)","4","2276","0.981490656008501","0.976020214030803","0.9869610979862"
"nein","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Alleinerziehende","2","983","0.982649391568056","0.974576637738604","0.990722145397508"
"nein","2018","Alleinerziehende","3","753","0.954781390356167","0.940095661812195","0.96946711890014"
"nein","2018","Alleinerziehende","4","826","0.970935598186075","0.959602392408709","0.982268803963441"
"nein","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Paar mit Kind(ern)","2","2550","0.966869255298469","0.959984393590877","0.973754117006061"
"nein","2018","Paar mit Kind(ern)","3","3757","0.973111435206677","0.968009827555969","0.978213042857386"
"nein","2018","Paar mit Kind(ern)","4","5620","0.981809694302329","0.978356392297026","0.985262996307631"
"nein","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Sonstige","2","222","1","1","1"
"nein","2018","Sonstige","3","225","0.995319146589735","0.986459337434357","1.00417895574511"
"nein","2018","Sonstige","4","263","1","1","1"
"nein","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","1-Pers.- Haushalt","2","5","","",""
"ja","2019","1-Pers.- Haushalt","3","11","","",""
"ja","2019","1-Pers.- Haushalt","4","16","","",""
"ja","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"ja","2019","(Ehe-)Paar ohne Kind(er)","3","22","","",""
"ja","2019","(Ehe-)Paar ohne Kind(er)","4","42","0.0119245568010404","0.0075302996962849","0.0163188139057959"
"ja","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Alleinerziehende","2","4","","",""
"ja","2019","Alleinerziehende","3","10","","",""
"ja","2019","Alleinerziehende","4","19","","",""
"ja","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Paar mit Kind(ern)","2","23","","",""
"ja","2019","Paar mit Kind(ern)","3","90","0.0300957301923369","0.0241575768398883","0.0360338835447856"
"ja","2019","Paar mit Kind(ern)","4","121","0.0242505040437317","0.0201881228041384","0.028312885283325"
"ja","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Sonstige","2","","","",""
"ja","2019","Sonstige","3","7","","",""
"ja","2019","Sonstige","4","9","","",""
"ja","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","1-Pers.- Haushalt","2","517","0.988108944808701","0.978810175953972","0.997407713663431"
"nein","2019","1-Pers.- Haushalt","3","561","0.989927975130671","0.981745018110987","0.998110932150355"
"nein","2019","1-Pers.- Haushalt","4","1080","0.99210830917408","0.986869803861531","0.997346814486629"
"nein","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","(Ehe-)Paar ohne Kind(er)","2","618","0.986946274973498","0.978054777475757","0.99583777247124"
"nein","2019","(Ehe-)Paar ohne Kind(er)","3","1154","0.975118410233827","0.96621590636978","0.984020914097874"
"nein","2019","(Ehe-)Paar ohne Kind(er)","4","2302","0.98807544319896","0.983681186094204","0.992469700303715"
"nein","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Alleinerziehende","2","864","0.99879165381335","0.996480539811913","1.00110276781479"
"nein","2019","Alleinerziehende","3","693","0.991256274435895","0.984374322070782","0.998138226801008"
"nein","2019","Alleinerziehende","4","786","0.985756455521638","0.97757097830913","0.993941932734146"
"nein","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Paar mit Kind(ern)","2","2048","0.98976365519623","0.985428583886082","0.994098726506378"
"nein","2019","Paar mit Kind(ern)","3","3090","0.969904269807663","0.963966116455214","0.975842423160112"
"nein","2019","Paar mit Kind(ern)","4","5387","0.975749495956268","0.971687114716675","0.979811877195862"
"nein","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Sonstige","2","180","1","1","1"
"nein","2019","Sonstige","3","151","0.954465565162347","0.921959106778457","0.986972023546238"
"nein","2019","Sonstige","4","295","0.946263575178146","0.920915105526761","0.971612044829532"
"nein","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","1-Pers.- Haushalt","2","9","","",""
"ja","2020","1-Pers.- Haushalt","3","5","","",""
"ja","2020","1-Pers.- Haushalt","4","18","","",""
"ja","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","(Ehe-)Paar ohne Kind(er)","2","12","","",""
"ja","2020","(Ehe-)Paar ohne Kind(er)","3","8","","",""
"ja","2020","(Ehe-)Paar ohne Kind(er)","4","58","0.023353319308086","0.0173878156736694","0.0293188229425026"
"ja","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Alleinerziehende","2","2","","",""
"ja","2020","Alleinerziehende","3","10","","",""
"ja","2020","Alleinerziehende","4","21","","",""
"ja","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Paar mit Kind(ern)","2","11","","",""
"ja","2020","Paar mit Kind(ern)","3","75","0.041149474253154","0.033726800088972","0.0485721484173359"
"ja","2020","Paar mit Kind(ern)","4","171","0.041770678238626","0.0363850089649428","0.0471563475123093"
"ja","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Sonstige","2","9","","",""
"ja","2020","Sonstige","3","","","",""
"ja","2020","Sonstige","4","2","","",""
"ja","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","1-Pers.- Haushalt","2","582","0.985727562237014","0.976164832549871","0.995290291924157"
"nein","2020","1-Pers.- Haushalt","3","627","0.995885230829783","0.990894467948448","1.00087599371112"
"nein","2020","1-Pers.- Haushalt","4","1192","0.98735693005111","0.981061596211027","0.993652263891193"
"nein","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","(Ehe-)Paar ohne Kind(er)","2","578","0.969609107327392","0.955757755625786","0.983460459028997"
"nein","2020","(Ehe-)Paar ohne Kind(er)","3","1097","0.994631154742565","0.990322532445027","0.998939777040104"
"nein","2020","(Ehe-)Paar ohne Kind(er)","4","2404","0.976646680691914","0.970681177057497","0.982612184326331"
"nein","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Alleinerziehende","2","675","0.992112271224395","0.98544865231822","0.998775890130571"
"nein","2020","Alleinerziehende","3","702","0.994794806363555","0.989509218532811","1.0000803941943"
"nein","2020","Alleinerziehende","4","839","0.977480020474556","0.96756401390807","0.987396027041041"
"nein","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Paar mit Kind(ern)","2","2132","0.992264556774241","0.98855524492895","0.995973868619531"
"nein","2020","Paar mit Kind(ern)","3","2676","0.958850525746846","0.951427851582664","0.966273199911028"
"nein","2020","Paar mit Kind(ern)","4","5130","0.958229321761374","0.952843652487691","0.963614991035057"
"nein","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Sonstige","2","170","0.976922399815598","0.95492623668697","0.998918562944225"
"nein","2020","Sonstige","3","257","1","1","1"
"nein","2020","Sonstige","4","348","0.997959768473151","0.993232499508914","1.00268703743739"
"nein","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
