"year","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2002","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2002","Sonstige","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","32010.85","28012","7636","15486","20312","38428","50890","95422","31449.35","32572.35","596","605876","29271","30295"
"2003","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2003","Alleinerziehende","","","","","","","","","","","","","",""
"2003","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2003","Sonstige","40635.02","36125","869","18622","26815","50747","65032","105580","39086.72","42183.32","9031","126072","42014","45250"
"2004","(Ehe-)Paar ohne Kind(er)","32409.16","28132","7638","16008","20975","37869","50060","98003","31485.09","33333.23","1860","2046737","29153","30099"
"2004","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2004","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2004","Sonstige","43635.76","36678.5","799","22262","27469","56152","81427","154887","41906.93","45364.59","6173","154887","40931","44253"
"2005","(Ehe-)Paar ohne Kind(er)","33098.76","28366.5","7384","16075","20637","38851","52718","97436","31973.91","34223.61","1143","2489562","29675","30907"
"2005","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2005","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2005","Sonstige","44087.09","37341.5","749","21366","27667","56396","74098","98810","42403.03","45771.15","1000","127741","40008","43715"
"2006","(Ehe-)Paar ohne Kind(er)","33175.48","28033","8316","15502","20493","39755","54623","105408","32440.37","33910.59","0","905408","29553","30354"
"2006","1-Pers.- Haushalt","18360.04","15349.5","3300","7464","10800","22131","30150","63693","17791.32","18928.76","0","420855","15094","15779"
"2006","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2006","Sonstige","42191.36","39141","740","20280","26120","52962","72002","96353","40707.33","43675.39","6636","109117","40208","44593"
"2007","(Ehe-)Paar ohne Kind(er)","33620.88","28658.5","7752","16143","21019","40501","55220","108050","32996.77","34244.99","3168","542863","29985","30893"
"2007","1-Pers.- Haushalt","18589.36","15771.5","3121","7689","10810","22436","30567","71756","17979.22","19199.5","0","613945","15323","16200"
"2007","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2007","Sonstige","40732.81","37716","624","15689","24383","55753","67087","83669","39132.27","42333.35","3650","118961","40493","45967"
"2008","(Ehe-)Paar ohne Kind(er)","34901.47","29372.5","7468","16238","21211","41264","57235","110800","34079.33","35723.61","1013","1329526","30737","31703"
"2008","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2008","Alleinerziehende","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2008","Sonstige","45543.41","42079","537","21718","32912","58142","72572","92691","43683.61","47403.21","7962","141460","41825","46569"
"2009","(Ehe-)Paar ohne Kind(er)","35073.82","30059.5","7100","16603","21375","42110","57947","111706","34384.86","35762.78","2414","678371","31330","32420"
"2009","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2009","Alleinerziehende","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2009","Sonstige","45094.02","38822","444","19669","24893","62696","77651","105700","43109.8","47078.24","6265","108658","38146","43492"
"2010","(Ehe-)Paar ohne Kind(er)","35862.68","30837.5","6744","16974","22218","42863","57000","118300","35237.93","36487.43","6041","416152","32216","33355"
"2010","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2010","Alleinerziehende","25117.73","22021","4747","12518","16445","30064","41324","82875","24739.26","25496.2","0","144508","19980","20653"
"2010","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2010","Sonstige","44525.52","40290.5","599","18017","26219","57052","77613","111484","42655.73","46395.31","5328","130161","36165","40616"
"2011","(Ehe-)Paar ohne Kind(er)","36761.64","31937.5","8748","17110","22636","43833","60638","114334","36194.53","37328.75","144","725750","32452","33460"
"2011","1-Pers.- Haushalt","19252.1","16133","3551","8073","11162","23348","32149","70982","18716.46","19787.74","0","414239","15570","16208"
"2011","Alleinerziehende","25859.25","22988","5866","12862","16816","31200","43811","71253","25537.66","26180.84","2208","121551","21619","22086"
"2011","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2011","Sonstige","43483.38","43040.5","782","17619","25902","59779","70343","114718","42008.87","44957.89","5904","129452","39809","43199"
"2012","(Ehe-)Paar ohne Kind(er)","37419.65","32031.5","8900","17599","22952","44593","61668","121963","36707.56","38131.74","216","1499699","32112","33132"
"2012","1-Pers.- Haushalt","19177.38","16228","3683","8016","11282","23276","31806","65132","18573.37","19781.39","0","812056","15854","16486"
"2012","Alleinerziehende","26563.77","23321.5","5593","13418","17355","32788","42412","77307","26216.32","26911.22","1152","171618","21888","22560"
"2012","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2012","Sonstige","46176.61","44420.5","766","19502","28684","60963","76308","108506","44439.13","47914.09","6648","198655","39866","43294"
"2013","(Ehe-)Paar ohne Kind(er)","38172.96","32925","9278","18106","23786","45854","62635","126995","37581.37","38764.55","0","1104947","32574","33451"
"2013","1-Pers.- Haushalt","19812.41","16919.5","3844","8536","11712","24123","32636","65618","19279.45","20345.37","0","559747","16270","16873"
"2013","Alleinerziehende","26239.32","23230.5","5802","12678","17275","31401","43460","72198","25897.68","26580.96","2208","162228","22471","23064"
"2013","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2013","Sonstige","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","39114.64","33384.5","8726","18309","24411","46772","63562","127450","38402.15","39827.13","0","1341196","33101","34109"
"2014","1-Pers.- Haushalt","20340.32","17048.5","3566","8700","11926","24858","33696","62294","19703.18","20977.46","0","745508","16510","17272"
"2014","Alleinerziehende","26399.41","23356.5","4688","12896","16748","32656","43242","78419","26004.12","26794.7","2208","220142","23016","23745"
"2014","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2014","Sonstige","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","39605.2","34033.5","8752","18767","24547","48331","65796","112293","38981.24","40229.16","0","1094611","33512","34485"
"2015","1-Pers.- Haushalt","20307.38","17394.5","3627","8578","12093","24392","33396","64882","19670.13","20944.63","0","828775","16650","17371"
"2015","Alleinerziehende","26969.45","23958","4428","12528","18135","32739","43995","79384","26513.39","27425.51","0","249430","23837","24671"
"2015","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2015","Sonstige","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","41124.89","36007.5","8194","19448","25571","49124","64772","136561","40365.86","41883.92","3176","1368040","35348","36394"
"2016","1-Pers.- Haushalt","21202.84","17991","3388","8702","12180","25289","34299","68733","20495.5","21910.18","0","750413","17214","18041"
"2016","Alleinerziehende","28691.51","24748.5","3929","13962","18411","35506","46366","89351","28114.3","29268.72","950","286205","24071","24890"
"2016","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2016","Sonstige","","","","","","","","","","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","42715.53","36974.5","9314","20542","26866","50837","69519","134733","42074.4","43356.66","0","812964","36758","37737"
"2017","1-Pers.- Haushalt","21520.39","18533.5","4112","9041","12852","25899","35267","67966","20930.02","22110.76","0","695145","17141","17874"
"2017","Alleinerziehende","30260.64","25861.5","4453","14395","19099","37542","50106","100691","29709.78","30811.5","0","249618","24610","25422"
"2017","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2017","Sonstige","","","","","","","","","","","","","",""
"2018","(Ehe-)Paar ohne Kind(er)","42656.93","37177","9237","20643","27432","51433","68413","128379","42003.27","43310.59","0","905861","36479","37407"
"2018","1-Pers.- Haushalt","22162.1","18936.5","4453","9393","13086","26350","36448","71321","21480.06","22844.14","0","1100099","17175","17781"
"2018","Alleinerziehende","32715.19","26642.5","4613","14472","19222","36175","49543","89141","31929.83","33500.55","0","985780","25392","26059"
"2018","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2018","Sonstige","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2019","1-Pers.- Haushalt","23141.87","19629.5","4639","9628","13446","27792","37966","75846","21962.36","24321.38","0","1006755","18180","19033"
"2019","Alleinerziehende","32318.39","28278.5","4286","14928","20424","38885","52282","82578","30948.16","33688.62","0","1073082","27288","28126"
"2019","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2019","Sonstige","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2020","1-Pers.- Haushalt","23154.53","20158.5","5129","9480","13565","28733","38065","75566","22303.75","24005.31","0","935425","18112","18728"
"2020","Alleinerziehende","33820.66","29700.5","3977","16290","21132","41810","56418","91037","32452.44","35188.88","0","832899","27681","28926"
"2020","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2020","Sonstige","","","","","","","","","","","","","",""
