"year","bildungsniveau","bula_h","mean","median","n","lower_confidence","upper_confidence"
"1990","Hauptschulabschluss","Brandenburg","7.15","7.5","267","6.86","7.44"
"1990","Hauptschulabschluss","Bremen","","","","",""
"1990","Hauptschulabschluss","Hamburg","","","","",""
"1990","Hauptschulabschluss","Hessen","","","","",""
"1990","Hauptschulabschluss","Mecklenburg-Vorpommern","7.46","7.5","184","7.13","7.79"
"1990","Hauptschulabschluss","Niedersachsen","","","","",""
"1990","Hauptschulabschluss","Nordrhein-Westfalen","","","","",""
"1990","Hauptschulabschluss","Rheinland-Pfalz","","","","",""
"1990","Hauptschulabschluss","Saarland","","","","",""
"1990","Hauptschulabschluss","Sachsen","7.31","7.5","520","7.14","7.48"
"1990","Hauptschulabschluss","Sachsen-Anhalt","7.21","7.5","316","6.97","7.45"
"1990","Hauptschulabschluss","Schleswig-Holstein","","","","",""
"1990","Hauptschulabschluss","Thüringen","7.41","7.5","307","7.17","7.65"
"1990","Realschulabschluss","Baden-Württemberg","","","","",""
"1990","Realschulabschluss","Bayern","","","","",""
"1990","Realschulabschluss","Berlin","7.38","7.5","108","6.97","7.79"
"1990","Realschulabschluss","Brandenburg","7.61","7.5","251","7.38","7.84"
"1990","Realschulabschluss","Bremen","","","","",""
"1990","Realschulabschluss","Hamburg","","","","",""
"1990","Realschulabschluss","Hessen","","","","",""
"1990","Realschulabschluss","Mecklenburg-Vorpommern","7.63","7.5","192","7.36","7.9"
"1990","Realschulabschluss","Niedersachsen","","","","",""
"1990","Realschulabschluss","Nordrhein-Westfalen","","","","",""
"1990","Realschulabschluss","Rheinland-Pfalz","","","","",""
"1990","Realschulabschluss","Saarland","","","","",""
"1990","Realschulabschluss","Sachsen","7.75","7.5","453","7.59","7.91"
"1990","Realschulabschluss","Sachsen-Anhalt","7.75","7.5","277","7.53","7.97"
"1990","Realschulabschluss","Schleswig-Holstein","","","","",""
"1990","Realschulabschluss","Thüringen","7.81","7.5","277","7.62","8"
"1991","(Fach-)Abitur","Baden-Württemberg","7.58","7.5","132","7.29","7.87"
"1991","(Fach-)Abitur","Bayern","7.45","7.5","109","7.13","7.77"
"1991","(Fach-)Abitur","Berlin","7.1","7.5","37","6.44","7.76"
"1991","(Fach-)Abitur","Brandenburg","","","","",""
"1991","(Fach-)Abitur","Bremen","","","","",""
"1991","(Fach-)Abitur","Hamburg","","","","",""
"1991","(Fach-)Abitur","Hessen","7.91","7.5","78","7.58","8.24"
"1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1991","(Fach-)Abitur","Niedersachsen","7.63","7.5","80","7.31","7.95"
"1991","(Fach-)Abitur","Nordrhein-Westfalen","7.4","7.5","239","7.19","7.61"
"1991","(Fach-)Abitur","Rheinland-Pfalz","7.81","7.5","40","7.34","8.28"
"1991","(Fach-)Abitur","Saarland","","","","",""
"1991","(Fach-)Abitur","Sachsen","7.39","7.5","44","6.9","7.88"
"1991","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1991","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1991","(Fach-)Abitur","Thüringen","","","","",""
"1991","(noch) kein Abschluss","Baden-Württemberg","7.48","7.5","212","7.23","7.73"
"1991","(noch) kein Abschluss","Bayern","7.45","7.5","98","7.13","7.77"
"1991","(noch) kein Abschluss","Berlin","7.77","7.5","36","7.16","8.38"
"1991","(noch) kein Abschluss","Brandenburg","","","","",""
"1991","(noch) kein Abschluss","Bremen","","","","",""
"1991","(noch) kein Abschluss","Hamburg","","","","",""
"1991","(noch) kein Abschluss","Hessen","7.18","7.5","103","6.8","7.56"
"1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1991","(noch) kein Abschluss","Niedersachsen","6.89","6.5","55","6.36","7.42"
"1991","(noch) kein Abschluss","Nordrhein-Westfalen","7.35","7.5","240","7.11","7.59"
"1991","(noch) kein Abschluss","Rheinland-Pfalz","7.65","7.5","42","7","8.3"
"1991","(noch) kein Abschluss","Saarland","","","","",""
"1991","(noch) kein Abschluss","Sachsen","","","","",""
"1991","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1991","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1991","(noch) kein Abschluss","Thüringen","","","","",""
"1991","AkademikerInnen","Baden-Württemberg","7.5","7.5","97","7.22","7.78"
"1991","AkademikerInnen","Bayern","7.33","7.5","137","7.04","7.62"
"1991","AkademikerInnen","Berlin","6.49","6.5","141","6.16","6.82"
"1991","AkademikerInnen","Brandenburg","6.96","6.5","162","6.68","7.24"
"1991","AkademikerInnen","Bremen","","","","",""
"1991","AkademikerInnen","Hamburg","","","","",""
"1991","AkademikerInnen","Hessen","7.66","7.5","84","7.32","8"
"1991","AkademikerInnen","Mecklenburg-Vorpommern","7.16","7.5","106","6.82","7.5"
"1991","AkademikerInnen","Niedersachsen","7.54","7.5","74","7.19","7.89"
"1991","AkademikerInnen","Nordrhein-Westfalen","7.58","7.5","206","7.38","7.78"
"1991","AkademikerInnen","Rheinland-Pfalz","8.12","7.5","42","7.8","8.44"
"1991","AkademikerInnen","Saarland","","","","",""
"1991","AkademikerInnen","Sachsen","7.25","7.5","276","7.06","7.44"
"1991","AkademikerInnen","Sachsen-Anhalt","7.06","7.5","169","6.78","7.34"
"1991","AkademikerInnen","Schleswig-Holstein","","","","",""
"1991","AkademikerInnen","Thüringen","7.44","7.5","125","7.12","7.76"
"1991","Hauptschulabschluss","Baden-Württemberg","6.94","6.5","1013","6.83","7.05"
"1991","Hauptschulabschluss","Bayern","6.77","6.5","903","6.65","6.89"
"1991","Hauptschulabschluss","Berlin","6.95","6.5","193","6.66","7.24"
"1991","Hauptschulabschluss","Brandenburg","7.2","7.5","241","6.94","7.46"
"1991","Hauptschulabschluss","Bremen","6.05","5.5","59","5.37","6.73"
"1991","Hauptschulabschluss","Hamburg","7.06","7.5","78","6.52","7.6"
"1991","Hauptschulabschluss","Hessen","7.26","7.5","491","7.09","7.43"
"1991","Hauptschulabschluss","Mecklenburg-Vorpommern","6.93","7.5","164","6.58","7.28"
"1991","Hauptschulabschluss","Niedersachsen","7.01","6.5","526","6.85","7.17"
"1991","Hauptschulabschluss","Nordrhein-Westfalen","7.13","7.5","1291","7.03","7.23"
"1991","Hauptschulabschluss","Rheinland-Pfalz","7.16","6.5","441","6.99","7.33"
"1991","Hauptschulabschluss","Saarland","","","","",""
"1991","Hauptschulabschluss","Sachsen","7.06","6.5","445","6.87","7.25"
"1991","Hauptschulabschluss","Sachsen-Anhalt","7.12","7.5","299","6.89","7.35"
"1991","Hauptschulabschluss","Schleswig-Holstein","7.12","6.5","160","6.81","7.43"
"1991","Hauptschulabschluss","Thüringen","6.96","6.5","277","6.71","7.21"
"1991","Realschulabschluss","Baden-Württemberg","7.35","7.5","261","7.13","7.57"
"1991","Realschulabschluss","Bayern","7.28","7.5","285","7.09","7.47"
"1991","Realschulabschluss","Berlin","7.06","7.5","161","6.73","7.39"
"1991","Realschulabschluss","Brandenburg","7.26","7.5","234","7.02","7.5"
"1991","Realschulabschluss","Bremen","","","","",""
"1991","Realschulabschluss","Hamburg","7.46","7.5","30","6.74","8.18"
"1991","Realschulabschluss","Hessen","7.53","7.5","159","7.29","7.77"
"1991","Realschulabschluss","Mecklenburg-Vorpommern","7.58","7.5","184","7.36","7.8"
"1991","Realschulabschluss","Niedersachsen","7.46","7.5","207","7.25","7.67"
"1991","Realschulabschluss","Nordrhein-Westfalen","7.61","7.5","440","7.47","7.75"
"1991","Realschulabschluss","Rheinland-Pfalz","7.1","6.5","88","6.71","7.49"
"1991","Realschulabschluss","Saarland","","","","",""
"1991","Realschulabschluss","Sachsen","7.54","7.5","414","7.37","7.71"
"1991","Realschulabschluss","Sachsen-Anhalt","7.65","7.5","277","7.44","7.86"
"1991","Realschulabschluss","Schleswig-Holstein","7.59","7.5","68","7.14","8.04"
"1991","Realschulabschluss","Thüringen","7.58","7.5","265","7.38","7.78"
"1992","(Fach-)Abitur","Baden-Württemberg","7.54","7.5","127","7.24","7.84"
"1992","(Fach-)Abitur","Bayern","7.38","7.5","115","7.03","7.73"
"1992","(Fach-)Abitur","Berlin","6.92","7.5","42","6.15","7.69"
"1992","(Fach-)Abitur","Brandenburg","","","","",""
"1992","(Fach-)Abitur","Bremen","","","","",""
"1992","(Fach-)Abitur","Hamburg","","","","",""
"1992","(Fach-)Abitur","Hessen","7.76","7.5","75","7.43","8.09"
"1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1992","(Fach-)Abitur","Niedersachsen","7.7","7.5","86","7.34","8.06"
"1992","(Fach-)Abitur","Nordrhein-Westfalen","7.68","7.5","248","7.49","7.87"
"1992","(Fach-)Abitur","Rheinland-Pfalz","7.05","7.5","39","6.32","7.78"
"1992","(Fach-)Abitur","Saarland","","","","",""
"1992","(Fach-)Abitur","Sachsen","7.18","7.5","44","6.68","7.68"
"1992","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1992","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1992","(Fach-)Abitur","Thüringen","","","","",""
"1992","(noch) kein Abschluss","Baden-Württemberg","7.26","7.5","203","6.97","7.55"
"1992","(noch) kein Abschluss","Bayern","7","6.5","102","6.64","7.36"
"1992","(noch) kein Abschluss","Berlin","6.9","7.5","34","6.07","7.73"
"1992","(noch) kein Abschluss","Brandenburg","","","","",""
"1992","(noch) kein Abschluss","Bremen","","","","",""
"1992","(noch) kein Abschluss","Hamburg","","","","",""
"1992","(noch) kein Abschluss","Hessen","7.27","7.5","98","6.89","7.65"
"1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1992","(noch) kein Abschluss","Niedersachsen","7.39","7.5","48","6.79","7.99"
"1992","(noch) kein Abschluss","Nordrhein-Westfalen","7.08","7.5","235","6.84","7.32"
"1992","(noch) kein Abschluss","Rheinland-Pfalz","6.31","6.5","40","5.53","7.09"
"1992","(noch) kein Abschluss","Saarland","","","","",""
"1992","(noch) kein Abschluss","Sachsen","","","","",""
"1992","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1992","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1992","(noch) kein Abschluss","Thüringen","","","","",""
"1992","AkademikerInnen","Baden-Württemberg","7.57","7.5","98","7.26","7.88"
"1992","AkademikerInnen","Bayern","7.25","7.5","152","6.98","7.52"
"1992","AkademikerInnen","Berlin","6.59","6.5","142","6.23","6.95"
"1992","AkademikerInnen","Brandenburg","6.63","6.5","158","6.36","6.9"
"1992","AkademikerInnen","Bremen","","","","",""
"1992","AkademikerInnen","Hamburg","","","","",""
"1992","AkademikerInnen","Hessen","7.42","7.5","91","7.1","7.74"
"1992","AkademikerInnen","Mecklenburg-Vorpommern","6.74","6.5","92","6.36","7.12"
"1992","AkademikerInnen","Niedersachsen","7.74","7.5","77","7.38","8.1"
"1992","AkademikerInnen","Nordrhein-Westfalen","7.44","7.5","203","7.23","7.65"
"1992","AkademikerInnen","Rheinland-Pfalz","7.85","7.5","41","7.51","8.19"
"1992","AkademikerInnen","Saarland","","","","",""
"1992","AkademikerInnen","Sachsen","7.02","6.5","250","6.79","7.25"
"1992","AkademikerInnen","Sachsen-Anhalt","6.95","6.5","171","6.7","7.2"
"1992","AkademikerInnen","Schleswig-Holstein","","","","",""
"1992","AkademikerInnen","Thüringen","7.06","6.5","124","6.72","7.4"
"1992","Hauptschulabschluss","Baden-Württemberg","6.63","6.5","984","6.51","6.75"
"1992","Hauptschulabschluss","Bayern","6.57","6.5","902","6.44","6.7"
"1992","Hauptschulabschluss","Berlin","6.42","6.5","181","6.09","6.75"
"1992","Hauptschulabschluss","Brandenburg","6.67","6.5","223","6.4","6.94"
"1992","Hauptschulabschluss","Bremen","6.73","6.5","56","5.98","7.48"
"1992","Hauptschulabschluss","Hamburg","6.75","7.5","76","6.21","7.29"
"1992","Hauptschulabschluss","Hessen","6.77","6.5","484","6.59","6.95"
"1992","Hauptschulabschluss","Mecklenburg-Vorpommern","6.82","6.5","138","6.45","7.19"
"1992","Hauptschulabschluss","Niedersachsen","6.73","6.5","507","6.56","6.9"
"1992","Hauptschulabschluss","Nordrhein-Westfalen","6.89","6.5","1277","6.78","7"
"1992","Hauptschulabschluss","Rheinland-Pfalz","6.86","6.5","424","6.68","7.04"
"1992","Hauptschulabschluss","Saarland","","","","",""
"1992","Hauptschulabschluss","Sachsen","6.45","6.5","429","6.27","6.63"
"1992","Hauptschulabschluss","Sachsen-Anhalt","6.94","6.5","288","6.72","7.16"
"1992","Hauptschulabschluss","Schleswig-Holstein","7.04","7.5","151","6.71","7.37"
"1992","Hauptschulabschluss","Thüringen","6.56","6.5","272","6.32","6.8"
"1992","Realschulabschluss","Baden-Württemberg","7.22","7.5","254","6.99","7.45"
"1992","Realschulabschluss","Bayern","7.07","7.5","311","6.87","7.27"
"1992","Realschulabschluss","Berlin","7","7.5","155","6.69","7.31"
"1992","Realschulabschluss","Brandenburg","7.11","7.5","233","6.88","7.34"
"1992","Realschulabschluss","Bremen","","","","",""
"1992","Realschulabschluss","Hamburg","7.73","7","31","7","8.46"
"1992","Realschulabschluss","Hessen","7.27","7.5","157","6.99","7.55"
"1992","Realschulabschluss","Mecklenburg-Vorpommern","7.19","7.5","160","6.9","7.48"
"1992","Realschulabschluss","Niedersachsen","7.08","7.5","216","6.83","7.33"
"1992","Realschulabschluss","Nordrhein-Westfalen","7.36","7.5","443","7.2","7.52"
"1992","Realschulabschluss","Rheinland-Pfalz","7.21","7.5","93","6.8","7.62"
"1992","Realschulabschluss","Saarland","","","","",""
"1992","Realschulabschluss","Sachsen","7.29","7.5","404","7.12","7.46"
"1992","Realschulabschluss","Sachsen-Anhalt","7.19","6.5","263","7.01","7.37"
"1992","Realschulabschluss","Schleswig-Holstein","7.45","7.5","61","6.9","8"
"1992","Realschulabschluss","Thüringen","7.2","6.5","259","7","7.4"
"1993","(Fach-)Abitur","Baden-Württemberg","7.56","7.5","133","7.29","7.83"
"1993","(Fach-)Abitur","Bayern","6.91","6.5","109","6.58","7.24"
"1993","(Fach-)Abitur","Berlin","7.16","6.5","38","6.41","7.91"
"1993","(Fach-)Abitur","Brandenburg","","","","",""
"1993","(Fach-)Abitur","Bremen","","","","",""
"1993","(Fach-)Abitur","Hamburg","","","","",""
"1993","(Fach-)Abitur","Hessen","7.49","6.5","73","7.15","7.83"
"1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1993","(Fach-)Abitur","Niedersachsen","7.27","7.5","88","6.89","7.65"
"1993","(Fach-)Abitur","Nordrhein-Westfalen","7.46","7.5","258","7.25","7.67"
"1993","(Fach-)Abitur","Rheinland-Pfalz","7.9","7.5","37","7.49","8.31"
"1993","(Fach-)Abitur","Saarland","","","","",""
"1993","(Fach-)Abitur","Sachsen","7.32","7.5","45","6.82","7.82"
"1993","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1993","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1993","(Fach-)Abitur","Thüringen","","","","",""
"1993","(noch) kein Abschluss","Baden-Württemberg","6.93","6.5","221","6.68","7.18"
"1993","(noch) kein Abschluss","Bayern","6.49","6.5","89","6.09","6.89"
"1993","(noch) kein Abschluss","Berlin","","","","",""
"1993","(noch) kein Abschluss","Brandenburg","","","","",""
"1993","(noch) kein Abschluss","Bremen","","","","",""
"1993","(noch) kein Abschluss","Hamburg","","","","",""
"1993","(noch) kein Abschluss","Hessen","7.27","7.5","84","6.87","7.67"
"1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1993","(noch) kein Abschluss","Niedersachsen","6.77","5.5","53","6.25","7.29"
"1993","(noch) kein Abschluss","Nordrhein-Westfalen","6.77","6.5","222","6.5","7.04"
"1993","(noch) kein Abschluss","Rheinland-Pfalz","7.14","7.5","33","6.3","7.98"
"1993","(noch) kein Abschluss","Saarland","","","","",""
"1993","(noch) kein Abschluss","Sachsen","","","","",""
"1993","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1993","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1993","(noch) kein Abschluss","Thüringen","","","","",""
"1993","AkademikerInnen","Baden-Württemberg","6.81","6.5","106","6.45","7.17"
"1993","AkademikerInnen","Bayern","7.14","6.5","163","6.86","7.42"
"1993","AkademikerInnen","Berlin","6.41","6.5","144","6.08","6.74"
"1993","AkademikerInnen","Brandenburg","6.2","5.5","151","5.88","6.52"
"1993","AkademikerInnen","Bremen","","","","",""
"1993","AkademikerInnen","Hamburg","","","","",""
"1993","AkademikerInnen","Hessen","7.02","6.5","91","6.66","7.38"
"1993","AkademikerInnen","Mecklenburg-Vorpommern","6.47","6.5","87","6.01","6.93"
"1993","AkademikerInnen","Niedersachsen","7.81","7.5","80","7.47","8.15"
"1993","AkademikerInnen","Nordrhein-Westfalen","7.27","7.5","209","7.04","7.5"
"1993","AkademikerInnen","Rheinland-Pfalz","7.66","7.5","40","7.25","8.07"
"1993","AkademikerInnen","Saarland","","","","",""
"1993","AkademikerInnen","Sachsen","6.76","6.5","242","6.52","7"
"1993","AkademikerInnen","Sachsen-Anhalt","6.67","6.5","160","6.38","6.96"
"1993","AkademikerInnen","Schleswig-Holstein","","","","",""
"1993","AkademikerInnen","Thüringen","6.74","6.5","118","6.42","7.06"
"1993","Hauptschulabschluss","Baden-Württemberg","6.53","6.5","991","6.41","6.65"
"1993","Hauptschulabschluss","Bayern","6.44","6.5","881","6.3","6.58"
"1993","Hauptschulabschluss","Berlin","6.2","5.5","183","5.85","6.55"
"1993","Hauptschulabschluss","Brandenburg","6.5","6.5","209","6.24","6.76"
"1993","Hauptschulabschluss","Bremen","5.55","4.5","56","4.71","6.39"
"1993","Hauptschulabschluss","Hamburg","6.11","5.5","75","5.52","6.7"
"1993","Hauptschulabschluss","Hessen","6.9","6.5","478","6.71","7.09"
"1993","Hauptschulabschluss","Mecklenburg-Vorpommern","6.63","6.5","132","6.23","7.03"
"1993","Hauptschulabschluss","Niedersachsen","6.6","6.5","498","6.42","6.78"
"1993","Hauptschulabschluss","Nordrhein-Westfalen","6.73","6.5","1242","6.62","6.84"
"1993","Hauptschulabschluss","Rheinland-Pfalz","6.55","6.5","412","6.35","6.75"
"1993","Hauptschulabschluss","Saarland","","","","",""
"1993","Hauptschulabschluss","Sachsen","6.33","5.5","396","6.13","6.53"
"1993","Hauptschulabschluss","Sachsen-Anhalt","6.33","5.5","269","6.07","6.59"
"1993","Hauptschulabschluss","Schleswig-Holstein","6.63","6.5","156","6.26","7"
"1993","Hauptschulabschluss","Thüringen","6.12","5.5","261","5.85","6.39"
"1993","Realschulabschluss","Baden-Württemberg","7.07","6.5","255","6.85","7.29"
"1993","Realschulabschluss","Bayern","7.06","6.5","315","6.85","7.27"
"1993","Realschulabschluss","Berlin","6.58","6.5","151","6.25","6.91"
"1993","Realschulabschluss","Brandenburg","6.79","6.5","224","6.55","7.03"
"1993","Realschulabschluss","Bremen","","","","",""
"1993","Realschulabschluss","Hamburg","7.19","7.5","31","6.64","7.74"
"1993","Realschulabschluss","Hessen","7.24","7.5","156","6.96","7.52"
"1993","Realschulabschluss","Mecklenburg-Vorpommern","7","7.5","156","6.69","7.31"
"1993","Realschulabschluss","Niedersachsen","7.19","7.5","229","6.94","7.44"
"1993","Realschulabschluss","Nordrhein-Westfalen","7.24","7.5","445","7.07","7.41"
"1993","Realschulabschluss","Rheinland-Pfalz","7.24","7.5","94","6.87","7.61"
"1993","Realschulabschluss","Saarland","","","","",""
"1993","Realschulabschluss","Sachsen","7.06","7.5","402","6.88","7.24"
"1993","Realschulabschluss","Sachsen-Anhalt","6.99","6.5","258","6.77","7.21"
"1993","Realschulabschluss","Schleswig-Holstein","7.56","7.5","65","7.09","8.03"
"1993","Realschulabschluss","Thüringen","7.15","7.5","251","6.92","7.38"
"1994","(Fach-)Abitur","Baden-Württemberg","7.34","7.5","130","7.06","7.62"
"1994","(Fach-)Abitur","Bayern","7.42","7.5","112","7.1","7.74"
"1994","(Fach-)Abitur","Berlin","6.38","6.5","39","5.77","6.99"
"1994","(Fach-)Abitur","Brandenburg","","","","",""
"1994","(Fach-)Abitur","Bremen","","","","",""
"1994","(Fach-)Abitur","Hamburg","","","","",""
"1994","(Fach-)Abitur","Hessen","7.5","7.5","71","7.17","7.83"
"1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1994","(Fach-)Abitur","Niedersachsen","7.57","7.5","90","7.26","7.88"
"1994","(Fach-)Abitur","Nordrhein-Westfalen","7.57","7.5","253","7.38","7.76"
"1994","(Fach-)Abitur","Rheinland-Pfalz","8.11","7.5","42","7.78","8.44"
"1994","(Fach-)Abitur","Saarland","","","","",""
"1994","(Fach-)Abitur","Sachsen","6.8","6.5","45","6.27","7.33"
"1994","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1994","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1994","(Fach-)Abitur","Thüringen","","","","",""
"1994","(noch) kein Abschluss","Baden-Württemberg","7.25","7.5","217","7","7.5"
"1994","(noch) kein Abschluss","Bayern","7.03","7.5","86","6.59","7.47"
"1994","(noch) kein Abschluss","Berlin","","","","",""
"1994","(noch) kein Abschluss","Brandenburg","","","","",""
"1994","(noch) kein Abschluss","Bremen","","","","",""
"1994","(noch) kein Abschluss","Hamburg","","","","",""
"1994","(noch) kein Abschluss","Hessen","7.15","6.5","93","6.73","7.57"
"1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1994","(noch) kein Abschluss","Niedersachsen","6.69","6.5","48","6.09","7.29"
"1994","(noch) kein Abschluss","Nordrhein-Westfalen","7.07","6.5","215","6.8","7.34"
"1994","(noch) kein Abschluss","Rheinland-Pfalz","6.3","6.5","32","5.54","7.06"
"1994","(noch) kein Abschluss","Saarland","","","","",""
"1994","(noch) kein Abschluss","Sachsen","7.97","7.5","30","7.38","8.56"
"1994","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1994","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1994","(noch) kein Abschluss","Thüringen","","","","",""
"1994","AkademikerInnen","Baden-Württemberg","7.05","7.5","106","6.75","7.35"
"1994","AkademikerInnen","Bayern","7.31","7.5","165","7.04","7.58"
"1994","AkademikerInnen","Berlin","6.45","6.5","142","6.13","6.77"
"1994","AkademikerInnen","Brandenburg","6.15","5.5","145","5.86","6.44"
"1994","AkademikerInnen","Bremen","","","","",""
"1994","AkademikerInnen","Hamburg","","","","",""
"1994","AkademikerInnen","Hessen","7.2","6.5","96","6.92","7.48"
"1994","AkademikerInnen","Mecklenburg-Vorpommern","6.31","6.5","90","5.87","6.75"
"1994","AkademikerInnen","Niedersachsen","7.59","7.5","78","7.27","7.91"
"1994","AkademikerInnen","Nordrhein-Westfalen","7.19","7.5","222","6.97","7.41"
"1994","AkademikerInnen","Rheinland-Pfalz","7.71","7.5","42","7.32","8.1"
"1994","AkademikerInnen","Saarland","","","","",""
"1994","AkademikerInnen","Sachsen","6.75","6.5","242","6.51","6.99"
"1994","AkademikerInnen","Sachsen-Anhalt","6.96","6.5","151","6.67","7.25"
"1994","AkademikerInnen","Schleswig-Holstein","","","","",""
"1994","AkademikerInnen","Thüringen","6.61","6.5","118","6.27","6.95"
"1994","Hauptschulabschluss","Baden-Württemberg","6.6","6.5","937","6.48","6.72"
"1994","Hauptschulabschluss","Bayern","6.42","6.5","852","6.29","6.55"
"1994","Hauptschulabschluss","Berlin","6.3","5.5","168","5.99","6.61"
"1994","Hauptschulabschluss","Brandenburg","6.06","5.5","198","5.79","6.33"
"1994","Hauptschulabschluss","Bremen","5.77","5.5","52","5.01","6.53"
"1994","Hauptschulabschluss","Hamburg","6.49","6.5","75","5.89","7.09"
"1994","Hauptschulabschluss","Hessen","7.01","6.5","453","6.83","7.19"
"1994","Hauptschulabschluss","Mecklenburg-Vorpommern","6.25","6.5","127","5.85","6.65"
"1994","Hauptschulabschluss","Niedersachsen","6.57","6.5","493","6.39","6.75"
"1994","Hauptschulabschluss","Nordrhein-Westfalen","6.79","6.5","1208","6.68","6.9"
"1994","Hauptschulabschluss","Rheinland-Pfalz","6.89","6.5","399","6.7","7.08"
"1994","Hauptschulabschluss","Saarland","","","","",""
"1994","Hauptschulabschluss","Sachsen","5.88","5.5","388","5.66","6.1"
"1994","Hauptschulabschluss","Sachsen-Anhalt","6.09","5.5","253","5.84","6.34"
"1994","Hauptschulabschluss","Schleswig-Holstein","6.6","6.5","142","6.21","6.99"
