year,bula_h,pgisced97,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Baden-Wuerttemberg,Upper Secondary Level,Private health insurance,0.07151,56,769,0.05328,0.08973
1999,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Statutory health insurance,0.91082,59,59,0.83747,0.98417
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Statutory health insurance,0.76367,76,76,0.66752,0.85982
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Statutory health insurance,0.66689,97,151,0.59146,0.74232
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Private health insurance,0.32206,54,151,0.24728,0.39684
1999,Bavaria,Primary Level,Statutory health insurance,0.98723,46,46,0.95443,1.02004
1999,Bavaria,Lower Secondary Level,Statutory health insurance,0.93325,353,353,0.90718,0.95933
1999,Bavaria,Upper Secondary Level,Statutory health insurance,0.86170,825,918,0.83936,0.88405
1999,Bavaria,Upper Secondary Level,Private health insurance,0.12908,93,918,0.10738,0.15079
1999,Bavaria,Post-secondary Non-tertiary Level,Statutory health insurance,0.87566,54,54,0.78682,0.96449
1999,Bavaria,First Stage of Tertiary Education,Statutory health insurance,0.84520,101,101,0.77430,0.91610
1999,Bavaria,Second Stage of Tertiary Education,Statutory health insurance,0.60141,134,203,0.53389,0.66893
1999,Bavaria,Second Stage of Tertiary Education,Private health insurance,0.38692,69,203,0.31976,0.45409
1999,Berlin,Lower Secondary Level,Statutory health insurance,0.98356,56,56,0.94996,1.01717
1999,Berlin,Upper Secondary Level,Statutory health insurance,0.87807,191,191,0.83154,0.92459
1999,Berlin,Second Stage of Tertiary Education,Statutory health insurance,0.81402,128,128,0.74635,0.88169
1999,Brandenburg,Upper Secondary Level,Statutory health insurance,0.95995,306,306,0.93794,0.98195
1999,Brandenburg,First Stage of Tertiary Education,Statutory health insurance,0.97057,39,39,0.91683,1.02431
1999,Brandenburg,Second Stage of Tertiary Education,Statutory health insurance,0.92191,136,136,0.87665,0.96717
1999,Mecklenburg-Western Pomerania,Lower Secondary Level,Statutory health insurance,0.97571,35,35,0.92397,1.02746
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Statutory health insurance,0.95023,213,213,0.92095,0.97950
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Statutory health insurance,0.85756,82,82,0.78145,0.93367
1999,Saxony,Upper Secondary Level,Statutory health insurance,0.97517,619,619,0.96290,0.98744
1999,Saxony,First Stage of Tertiary Education,Statutory health insurance,0.98861,69,69,0.96338,1.01383
1999,Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.91146,225,225,0.87426,0.94866
1999,Saxony-Anhalt,Upper Secondary Level,Statutory health insurance,0.98056,354,354,0.96615,0.99496
1999,Saxony-Anhalt,First Stage of Tertiary Education,Statutory health insurance,0.95157,51,51,0.89207,1.01108
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Statutory health insurance,0.93560,137,137,0.89435,0.97686
1999,Thuringa,Lower Secondary Level,Statutory health insurance,0.97617,69,69,0.93992,1.01242
1999,Thuringa,Upper Secondary Level,Statutory health insurance,0.97778,429,429,0.96382,0.99175
1999,Thuringa,First Stage of Tertiary Education,Statutory health insurance,0.91938,37,37,0.83044,1.00831
1999,Thuringa,Second Stage of Tertiary Education,Statutory health insurance,0.91414,121,121,0.86401,0.96427
2000,Schleswig-Holstein,Lower Secondary Level,Statutory health insurance,0.90206,91,91,0.84065,0.96347
2000,Schleswig-Holstein,Upper Secondary Level,Statutory health insurance,0.87735,337,385,0.84455,0.91016
2000,Schleswig-Holstein,Upper Secondary Level,Private health insurance,0.11020,48,385,0.07888,0.14152
2000,Schleswig-Holstein,First Stage of Tertiary Education,Statutory health insurance,0.86830,52,52,0.77549,0.96111
2000,Schleswig-Holstein,Second Stage of Tertiary Education,Statutory health insurance,0.60531,55,95,0.50650,0.70412
2000,Schleswig-Holstein,Second Stage of Tertiary Education,Private health insurance,0.37258,40,95,0.27484,0.47033
2000,Hamburg,Lower Secondary Level,Statutory health insurance,0.96424,32,32,0.89888,1.02961
2000,Hamburg,Upper Secondary Level,Statutory health insurance,0.95018,144,144,0.91452,0.98584
2000,Hamburg,Second Stage of Tertiary Education,Statutory health insurance,0.60139,40,40,0.44773,0.75506
2000,Lower Saxony,Pre-primary Level,Statutory health insurance,0.87610,32,32,0.76012,0.99208
2000,Lower Saxony,Lower Secondary Level,Statutory health insurance,0.97218,314,314,0.95396,0.99040
2000,Lower Saxony,Upper Secondary Level,Statutory health insurance,0.91114,1040,1135,0.89457,0.92770
2000,Lower Saxony,Upper Secondary Level,Private health insurance,0.07630,95,1135,0.06085,0.09175
2000,Lower Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.93750,114,114,0.89287,0.98213
2000,Lower Saxony,First Stage of Tertiary Education,Statutory health insurance,0.91481,120,120,0.86465,0.96497
2000,Lower Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.61997,149,236,0.55791,0.68203
2000,Lower Saxony,Second Stage of Tertiary Education,Private health insurance,0.37621,87,236,0.31427,0.43814
2000,Bremen,Lower Secondary Level,Statutory health insurance,0.96554,32,32,0.90133,1.02975
2000,Bremen,Upper Secondary Level,Statutory health insurance,0.93909,83,83,0.88732,0.99085
2000,North Rhine-Westphalia,Pre-primary Level,Statutory health insurance,0.66002,78,114,0.57268,0.74736
2000,North Rhine-Westphalia,Pre-primary Level,Private health insurance,0.33998,36,114,0.25264,0.42732
2000,North Rhine-Westphalia,Lower Secondary Level,Statutory health insurance,0.94925,762,762,0.93365,0.96484
2000,North Rhine-Westphalia,Upper Secondary Level,Statutory health insurance,0.91011,2380,2613,0.89914,0.92108
2000,North Rhine-Westphalia,Upper Secondary Level,Private health insurance,0.08349,233,2613,0.07288,0.09410
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Statutory health insurance,0.89233,308,308,0.85765,0.92700
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Statutory health insurance,0.85772,339,398,0.82335,0.89208
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Private health insurance,0.13476,59,398,0.10117,0.16834
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Statutory health insurance,0.65344,450,682,0.61770,0.68918
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Private health insurance,0.33473,232,682,0.29929,0.37018
2000,Hesse,Lower Secondary Level,Statutory health insurance,0.96173,275,275,0.93901,0.98444
2000,Hesse,Upper Secondary Level,Statutory health insurance,0.89471,753,830,0.87382,0.91561
2000,Hesse,Upper Secondary Level,Private health insurance,0.09283,77,830,0.07307,0.11258
2000,Hesse,Post-secondary Non-tertiary Level,Statutory health insurance,0.89334,97,97,0.83160,0.95509
2000,Hesse,First Stage of Tertiary Education,Statutory health insurance,0.81241,84,84,0.72842,0.89640
2000,Hesse,Second Stage of Tertiary Education,Statutory health insurance,0.69607,195,270,0.64110,0.75104
2000,Hesse,Second Stage of Tertiary Education,Private health insurance,0.30393,75,270,0.24896,0.35890
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Statutory health insurance,0.95174,285,285,0.92681,0.97666
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Statutory health insurance,0.90742,712,785,0.88713,0.92770
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Private health insurance,0.08991,73,785,0.06988,0.10993
2000,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Statutory health insurance,0.92591,55,55,0.85604,0.99577
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Statutory health insurance,0.83738,95,95,0.76279,0.91198
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Statutory health insurance,0.58073,84,149,0.50123,0.66023
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Private health insurance,0.41927,65,149,0.33977,0.49877
2000,Baden-Wuerttemberg,Pre-primary Level,Statutory health insurance,0.72985,49,49,0.60423,0.85547
2000,Baden-Wuerttemberg,Primary Level,Statutory health insurance,0.99740,79,79,0.98610,1.00870
2000,Baden-Wuerttemberg,Lower Secondary Level,Statutory health insurance,0.97906,599,599,0.96758,0.99054
2000,Baden-Wuerttemberg,Upper Secondary Level,Statutory health insurance,0.89899,1291,1416,0.88329,0.91469
2000,Baden-Wuerttemberg,Upper Secondary Level,Private health insurance,0.09441,125,1416,0.07917,0.10965
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Statutory health insurance,0.88511,109,109,0.82496,0.94525
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Statutory health insurance,0.85156,204,235,0.80600,0.89711
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Private health insurance,0.13129,31,235,0.08802,0.17457
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Statutory health insurance,0.65920,262,405,0.61298,0.70542
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Private health insurance,0.33079,143,405,0.28491,0.37667
2000,Bavaria,Pre-primary Level,Statutory health insurance,0.76774,37,37,0.62980,0.90569
2000,Bavaria,Primary Level,Statutory health insurance,0.93660,38,38,0.85808,1.01512
2000,Bavaria,Lower Secondary Level,Statutory health insurance,0.95877,492,492,0.94119,0.97636
2000,Bavaria,Upper Secondary Level,Statutory health insurance,0.87949,1691,1891,0.86481,0.89417
2000,Bavaria,Upper Secondary Level,Private health insurance,0.11476,200,1891,0.10039,0.12913
2000,Bavaria,Post-secondary Non-tertiary Level,Statutory health insurance,0.83174,124,124,0.76562,0.89785
2000,Bavaria,First Stage of Tertiary Education,Statutory health insurance,0.84482,211,250,0.79984,0.88979
2000,Bavaria,First Stage of Tertiary Education,Private health insurance,0.14613,39,250,0.10225,0.19000
2000,Bavaria,Second Stage of Tertiary Education,Statutory health insurance,0.57654,281,463,0.53148,0.62159
2000,Bavaria,Second Stage of Tertiary Education,Private health insurance,0.41202,182,463,0.36714,0.45690
2000,Berlin,Lower Secondary Level,Statutory health insurance,0.95600,72,72,0.90830,1.00371
2000,Berlin,Upper Secondary Level,Statutory health insurance,0.90656,321,354,0.87620,0.93692
2000,Berlin,Upper Secondary Level,Private health insurance,0.08647,33,354,0.05715,0.11579
2000,Berlin,Post-secondary Non-tertiary Level,Statutory health insurance,0.82052,31,31,0.68319,0.95784
2000,Berlin,First Stage of Tertiary Education,Statutory health insurance,0.95411,66,66,0.90324,1.00498
2000,Berlin,Second Stage of Tertiary Education,Statutory health insurance,0.78162,185,232,0.72834,0.83490
2000,Berlin,Second Stage of Tertiary Education,Private health insurance,0.21253,47,232,0.15977,0.26529
2000,Brandenburg,Lower Secondary Level,Statutory health insurance,0.99330,108,108,0.97784,1.00876
2000,Brandenburg,Upper Secondary Level,Statutory health insurance,0.96699,502,502,0.95135,0.98264
2000,Brandenburg,First Stage of Tertiary Education,Statutory health insurance,0.96282,78,78,0.92056,1.00508
2000,Brandenburg,Second Stage of Tertiary Education,Statutory health insurance,0.90822,234,234,0.87115,0.94529
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Statutory health insurance,0.96885,315,315,0.94963,0.98806
2000,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Statutory health insurance,0.88015,39,39,0.77688,0.98341
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Statutory health insurance,0.81483,100,100,0.73831,0.89135
2000,Saxony,Pre-primary Level,Statutory health insurance,0.94415,31,31,0.86198,1.02632
2000,Saxony,Lower Secondary Level,Statutory health insurance,0.99173,159,159,0.97761,1.00585
2000,Saxony,Upper Secondary Level,Statutory health insurance,0.96496,969,1005,0.95359,0.97633
2000,Saxony,Upper Secondary Level,Private health insurance,0.03066,36,1005,0.02000,0.04132
2000,Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.89033,42,42,0.79468,0.98598
2000,Saxony,First Stage of Tertiary Education,Statutory health insurance,0.94265,138,138,0.90371,0.98158
2000,Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.86208,325,369,0.82685,0.89731
2000,Saxony,Second Stage of Tertiary Education,Private health insurance,0.12431,44,369,0.09060,0.15802
2000,Saxony-Anhalt,Lower Secondary Level,Statutory health insurance,0.98818,96,96,0.96645,1.00991
2000,Saxony-Anhalt,Upper Secondary Level,Statutory health insurance,0.97947,547,547,0.96757,0.99136
2000,Saxony-Anhalt,First Stage of Tertiary Education,Statutory health insurance,0.95437,107,107,0.91465,0.99410
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Statutory health insurance,0.93713,215,215,0.90461,0.96965
2000,Thuringa,Lower Secondary Level,Statutory health insurance,0.97111,75,75,0.93295,1.00927
2000,Thuringa,Upper Secondary Level,Statutory health insurance,0.96252,644,644,0.94784,0.97720
2000,Thuringa,First Stage of Tertiary Education,Statutory health insurance,0.94945,84,84,0.90232,0.99658
2000,Thuringa,Second Stage of Tertiary Education,Statutory health insurance,0.91606,157,157,0.87254,0.95957
2001,Schleswig-Holstein,Lower Secondary Level,Statutory health insurance,0.94780,86,86,0.90052,0.99509
2001,Schleswig-Holstein,Upper Secondary Level,Statutory health insurance,0.88654,321,360,0.85373,0.91935
2001,Schleswig-Holstein,Upper Secondary Level,Private health insurance,0.09088,39,360,0.06114,0.12061
2001,Schleswig-Holstein,First Stage of Tertiary Education,Statutory health insurance,0.85415,46,46,0.75102,0.95727
2001,Schleswig-Holstein,Second Stage of Tertiary Education,Statutory health insurance,0.53334,42,80,0.42332,0.64335
2001,Schleswig-Holstein,Second Stage of Tertiary Education,Private health insurance,0.46666,38,80,0.35665,0.57668
2001,Hamburg,Upper Secondary Level,Statutory health insurance,0.93020,130,130,0.88622,0.97417
2001,Hamburg,Second Stage of Tertiary Education,Statutory health insurance,0.55710,36,69,0.43903,0.67516
2001,Hamburg,Second Stage of Tertiary Education,Private health insurance,0.44290,33,69,0.32484,0.56097
2001,Lower Saxony,Pre-primary Level,Statutory health insurance,0.91850,44,44,0.83673,1.00028
2001,Lower Saxony,Lower Secondary Level,Statutory health insurance,0.97638,286,286,0.95875,0.99401
2001,Lower Saxony,Upper Secondary Level,Statutory health insurance,0.91380,918,1002,0.89642,0.93119
2001,Lower Saxony,Upper Secondary Level,Private health insurance,0.07588,84,1002,0.05948,0.09229
2001,Lower Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.93587,102,102,0.88810,0.98365
2001,Lower Saxony,First Stage of Tertiary Education,Statutory health insurance,0.93014,111,111,0.88250,0.97778
2001,Lower Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.66494,151,229,0.60367,0.72621
2001,Lower Saxony,Second Stage of Tertiary Education,Private health insurance,0.31814,78,229,0.25768,0.37859
2001,Bremen,Upper Secondary Level,Statutory health insurance,0.96271,74,74,0.91925,1.00618
2001,North Rhine-Westphalia,Pre-primary Level,Statutory health insurance,0.70641,82,118,0.62388,0.78893
2001,North Rhine-Westphalia,Pre-primary Level,Private health insurance,0.28506,36,118,0.20326,0.36686
2001,North Rhine-Westphalia,Lower Secondary Level,Statutory health insurance,0.95770,671,671,0.94246,0.97294
2001,North Rhine-Westphalia,Upper Secondary Level,Statutory health insurance,0.90803,2136,2356,0.89635,0.91970
2001,North Rhine-Westphalia,Upper Secondary Level,Private health insurance,0.08504,220,2356,0.07378,0.09631
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Statutory health insurance,0.89226,290,290,0.85652,0.92801
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Statutory health insurance,0.85173,300,351,0.81450,0.88896
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Private health insurance,0.14013,51,351,0.10377,0.17650
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Statutory health insurance,0.63959,412,633,0.60216,0.67702
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Private health insurance,0.35170,221,633,0.31447,0.38893
2001,Hesse,Lower Secondary Level,Statutory health insurance,0.95766,229,229,0.93152,0.98380
2001,Hesse,Upper Secondary Level,Statutory health insurance,0.89219,679,747,0.86994,0.91445
2001,Hesse,Upper Secondary Level,Private health insurance,0.09572,68,747,0.07461,0.11683
2001,Hesse,Post-secondary Non-tertiary Level,Statutory health insurance,0.88887,97,97,0.82600,0.95174
2001,Hesse,First Stage of Tertiary Education,Statutory health insurance,0.81721,68,68,0.72466,0.90975
2001,Hesse,Second Stage of Tertiary Education,Statutory health insurance,0.64118,156,234,0.57959,0.70277
2001,Hesse,Second Stage of Tertiary Education,Private health insurance,0.35882,78,234,0.29723,0.42041
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Statutory health insurance,0.95619,232,232,0.92980,0.98259
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Statutory health insurance,0.89738,659,735,0.87542,0.91933
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Private health insurance,0.10027,76,735,0.07854,0.12200
2001,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Statutory health insurance,0.93705,56,56,0.87286,1.00124
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Statutory health insurance,0.77152,84,84,0.68120,0.86185
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Statutory health insurance,0.59989,78,139,0.51815,0.68163
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Private health insurance,0.39846,61,139,0.31678,0.48015
2001,Baden-Wuerttemberg,Pre-primary Level,Statutory health insurance,0.70353,51,51,0.57694,0.83012
2001,Baden-Wuerttemberg,Primary Level,Statutory health insurance,0.99595,54,54,0.97886,1.01304
2001,Baden-Wuerttemberg,Lower Secondary Level,Statutory health insurance,0.97425,511,511,0.96050,0.98800
2001,Baden-Wuerttemberg,Upper Secondary Level,Statutory health insurance,0.89680,1133,1235,0.87982,0.91377
2001,Baden-Wuerttemberg,Upper Secondary Level,Private health insurance,0.09144,102,1235,0.07536,0.10753
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Statutory health insurance,0.88114,105,105,0.81894,0.94334
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Statutory health insurance,0.85287,180,180,0.80098,0.90477
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Statutory health insurance,0.67989,239,364,0.63190,0.72788
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Private health insurance,0.32011,125,364,0.27212,0.36810
2001,Bavaria,Pre-primary Level,Statutory health insurance,0.76616,41,41,0.63498,0.89733
2001,Bavaria,Lower Secondary Level,Statutory health insurance,0.96541,437,437,0.94826,0.98256
2001,Bavaria,Upper Secondary Level,Statutory health insurance,0.88921,1514,1675,0.87417,0.90424
2001,Bavaria,Upper Secondary Level,Private health insurance,0.10594,161,1675,0.09120,0.12069
2001,Bavaria,Post-secondary Non-tertiary Level,Statutory health insurance,0.80907,121,121,0.73875,0.87940
2001,Bavaria,First Stage of Tertiary Education,Statutory health insurance,0.82254,197,234,0.77348,0.87159
2001,Bavaria,First Stage of Tertiary Education,Private health insurance,0.16453,37,234,0.11693,0.21214
2001,Bavaria,Second Stage of Tertiary Education,Statutory health insurance,0.60127,270,429,0.55488,0.64766
2001,Bavaria,Second Stage of Tertiary Education,Private health insurance,0.38710,159,429,0.34096,0.43325
2001,Berlin,Lower Secondary Level,Statutory health insurance,0.92787,73,73,0.86812,0.98763
2001,Berlin,Upper Secondary Level,Statutory health insurance,0.89906,308,342,0.86708,0.93103
2001,Berlin,Upper Secondary Level,Private health insurance,0.10094,34,342,0.06897,0.13292
2001,Berlin,First Stage of Tertiary Education,Statutory health insurance,0.96442,67,67,0.91973,1.00911
2001,Berlin,Second Stage of Tertiary Education,Statutory health insurance,0.75285,176,223,0.69611,0.80960
2001,Berlin,Second Stage of Tertiary Education,Private health insurance,0.24053,47,223,0.18431,0.29676
2001,Brandenburg,Lower Secondary Level,Statutory health insurance,0.98805,95,95,0.96609,1.01002
2001,Brandenburg,Upper Secondary Level,Statutory health insurance,0.96362,468,468,0.94664,0.98060
2001,Brandenburg,First Stage of Tertiary Education,Statutory health insurance,0.96226,66,66,0.91594,1.00859
2001,Brandenburg,Second Stage of Tertiary Education,Statutory health insurance,0.89277,223,223,0.85207,0.93347
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Statutory health insurance,0.95310,283,283,0.92842,0.97778
2001,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Statutory health insurance,0.87246,35,35,0.76034,0.98459
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Statutory health insurance,0.85389,94,94,0.78210,0.92568
2001,Saxony,Pre-primary Level,Statutory health insurance,0.89589,34,34,0.79168,1.00009
2001,Saxony,Upper Secondary Level,Statutory health insurance,0.96053,882,918,0.94793,0.97314
2001,Saxony,Upper Secondary Level,Private health insurance,0.03479,36,918,0.02293,0.04666
2001,Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.91451,38,38,0.82441,1.00461
2001,Saxony,First Stage of Tertiary Education,Statutory health insurance,0.93832,126,126,0.89614,0.98049
2001,Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.86868,317,361,0.83379,0.90357
2001,Saxony,Second Stage of Tertiary Education,Private health insurance,0.13132,44,361,0.09643,0.16621
2001,Saxony-Anhalt,Lower Secondary Level,Statutory health insurance,0.98448,85,85,0.95805,1.01091
2001,Saxony-Anhalt,Upper Secondary Level,Statutory health insurance,0.98011,519,519,0.96808,0.99213
2001,Saxony-Anhalt,First Stage of Tertiary Education,Statutory health insurance,0.96436,96,96,0.92707,1.00164
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Statutory health insurance,0.94089,201,201,0.90821,0.97358
2001,Thuringa,Pre-primary Level,Statutory health insurance,0.98907,36,36,0.95463,1.02352
2001,Thuringa,Lower Secondary Level,Statutory health insurance,0.97325,56,56,0.93060,1.01589
2001,Thuringa,Upper Secondary Level,Statutory health insurance,0.96072,589,589,0.94502,0.97642
2001,Thuringa,First Stage of Tertiary Education,Statutory health insurance,0.91999,66,66,0.85403,0.98594
2001,Thuringa,Second Stage of Tertiary Education,Statutory health insurance,0.91652,145,145,0.87135,0.96170
2002,Schleswig-Holstein,Lower Secondary Level,Statutory health insurance,0.96557,86,86,0.92681,1.00433
2002,Schleswig-Holstein,Upper Secondary Level,Statutory health insurance,0.88199,333,380,0.84951,0.91447
2002,Schleswig-Holstein,Upper Secondary Level,Private health insurance,0.11079,47,380,0.07919,0.14239
2002,Schleswig-Holstein,First Stage of Tertiary Education,Statutory health insurance,0.85684,46,46,0.75451,0.95917
2002,Schleswig-Holstein,Second Stage of Tertiary Education,Statutory health insurance,0.49391,58,117,0.40293,0.58490
2002,Schleswig-Holstein,Second Stage of Tertiary Education,Private health insurance,0.50609,59,117,0.41510,0.59707
2002,Hamburg,Upper Secondary Level,Statutory health insurance,0.91386,144,144,0.86788,0.95985
2002,Hamburg,Second Stage of Tertiary Education,Statutory health insurance,0.71499,46,82,0.61668,0.81330
2002,Hamburg,Second Stage of Tertiary Education,Private health insurance,0.27528,36,82,0.17801,0.37255
2002,Lower Saxony,Pre-primary Level,Statutory health insurance,0.91604,49,49,0.83758,0.99449
2002,Lower Saxony,Lower Secondary Level,Statutory health insurance,0.96667,264,264,0.94497,0.98836
2002,Lower Saxony,Upper Secondary Level,Statutory health insurance,0.91024,927,1028,0.89276,0.92772
2002,Lower Saxony,Upper Secondary Level,Private health insurance,0.08162,101,1028,0.06487,0.09836
2002,Lower Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.94647,115,115,0.90515,0.98779
2002,Lower Saxony,First Stage of Tertiary Education,Statutory health insurance,0.91327,111,111,0.86068,0.96587
2002,Lower Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.59778,170,307,0.54284,0.65272
2002,Lower Saxony,Second Stage of Tertiary Education,Private health insurance,0.39323,137,307,0.33850,0.44796
2002,Bremen,Upper Secondary Level,Statutory health insurance,0.98148,85,85,0.95265,1.01031
2002,North Rhine-Westphalia,Pre-primary Level,Statutory health insurance,0.77625,107,146,0.70842,0.84409
