"ple0097","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Gesetzliche KV","1999","Hauptschule","Rheinland-Pfalz,Saarland","431","0.887455832950576","0.859005078334852","0.9159065875663"
"Gesetzliche KV","1999","Hauptschule","Baden-Wuerttemberg","865","0.948893035107172","0.934592984413094","0.96319308580125"
"Gesetzliche KV","1999","Hauptschule","Bayern","869","0.925145666277227","0.908241771352999","0.942049561201456"
"Gesetzliche KV","1999","Hauptschule","Saarland","","","",""
"Gesetzliche KV","1999","Hauptschule","Berlin","117","","",""
"Gesetzliche KV","1999","Hauptschule","Brandenburg","175","","",""
"Gesetzliche KV","1999","Hauptschule","Mecklenburg-Vorpommern","103","","",""
"Gesetzliche KV","1999","Hauptschule","Sachsen","352","1","1","1"
"Gesetzliche KV","1999","Hauptschule","Sachsen-Anhalt","237","","",""
"Gesetzliche KV","1999","Hauptschule","Thueringen","250","","",""
"Gesetzliche KV","1999","Realschule","Schleswig-Holstein","77","0.877340767113505","0.80956707998154","0.94511445424547"
"Gesetzliche KV","1999","Realschule","Hamburg","26","","",""
"Gesetzliche KV","1999","Realschule","Niedersachsen","278","","",""
"Gesetzliche KV","1999","Realschule","Bremen","17","","",""
"Gesetzliche KV","1999","Realschule","Nordrhein-Westfalen","440","0.875718247808197","0.847253383118566","0.904183112497828"
"Gesetzliche KV","1999","Realschule","Hessen","147","","",""
"Gesetzliche KV","1999","Realschule","Rheinland-Pfalz,Saarland","120","","",""
"Gesetzliche KV","1999","Realschule","Baden-Wuerttemberg","253","","",""
"Gesetzliche KV","1999","Realschule","Bayern","323","0.805748725948866","0.766075441026543","0.845422010871188"
"Gesetzliche KV","1999","Realschule","Saarland","","","",""
"Gesetzliche KV","1999","Realschule","Berlin","131","","",""
"Gesetzliche KV","1999","Realschule","Brandenburg","208","","",""
"Gesetzliche KV","1999","Realschule","Mecklenburg-Vorpommern","147","","",""
"Gesetzliche KV","1999","Realschule","Sachsen","416","0.961740441805879","0.943735000877308","0.97974588273445"
"Gesetzliche KV","1999","Realschule","Sachsen-Anhalt","227","","",""
"Gesetzliche KV","1999","Realschule","Thueringen","260","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Schleswig-Holstein","28","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Hamburg","17","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Niedersachsen","97","0.886074500976181","0.826153121556655","0.945995880395707"
"Gesetzliche KV","1999","(Fach-)Abitur","Bremen","9","1","1","1"
"Gesetzliche KV","1999","(Fach-)Abitur","Nordrhein-Westfalen","259","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Hessen","68","0.69197108817403","0.596589060259697","0.787353116088362"
"Gesetzliche KV","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","36","0.823713841731687","0.712376942257797","0.935050741205578"
"Gesetzliche KV","1999","(Fach-)Abitur","Baden-Wuerttemberg","131","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Bayern","115","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Saarland","","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Berlin","39","0.921139735277652","0.841502967215118","1.00077650334019"
"Gesetzliche KV","1999","(Fach-)Abitur","Brandenburg","23","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","20","","",""
"Gesetzliche KV","1999","(Fach-)Abitur","Sachsen","57","0.889860176267034","0.813753196642654","0.965967155891413"
"Gesetzliche KV","1999","(Fach-)Abitur","Sachsen-Anhalt","32","0.796132945506259","0.666321331060182","0.925944559952336"
"Gesetzliche KV","1999","(Fach-)Abitur","Thueringen","29","","",""
"Gesetzliche KV","1999","AkademikerIn","Schleswig-Holstein","20","","",""
"Gesetzliche KV","1999","AkademikerIn","Hamburg","9","0.649312048739598","0.399351639793745","0.899272457685451"
"Gesetzliche KV","1999","AkademikerIn","Niedersachsen","78","0.589914230017433","0.504372502519622","0.675455957515245"
"Gesetzliche KV","1999","AkademikerIn","Bremen","8","0.941270988550326","0.787664161520137","1.09487781558052"
"Gesetzliche KV","1999","AkademikerIn","Nordrhein-Westfalen","219","","",""
"Gesetzliche KV","1999","AkademikerIn","Hessen","89","0.715242368120854","0.634830582089972","0.795654154151736"
"Gesetzliche KV","1999","AkademikerIn","Rheinland-Pfalz,Saarland","36","0.533078627394372","0.407879677661202","0.658277577127543"
"Gesetzliche KV","1999","AkademikerIn","Baden-Wuerttemberg","97","0.666907554688294","0.592225271701418","0.74158983767517"
"Gesetzliche KV","1999","AkademikerIn","Bayern","134","","",""
"Gesetzliche KV","1999","AkademikerIn","Saarland","","","",""
"Gesetzliche KV","1999","AkademikerIn","Berlin","128","","",""
"Gesetzliche KV","1999","AkademikerIn","Brandenburg","136","","",""
"Gesetzliche KV","1999","AkademikerIn","Mecklenburg-Vorpommern","82","0.857878670070996","0.788746909124061","0.927010431017931"
"Gesetzliche KV","1999","AkademikerIn","Sachsen","225","","",""
"Gesetzliche KV","1999","AkademikerIn","Sachsen-Anhalt","137","","",""
"Gesetzliche KV","1999","AkademikerIn","Thueringen","121","","",""
"Private KV","1999","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Private KV","1999","(noch) kein Abschluss","Hamburg","","","",""
"Private KV","1999","(noch) kein Abschluss","Niedersachsen","2","","",""
"Private KV","1999","(noch) kein Abschluss","Bremen","","","",""
"Private KV","1999","(noch) kein Abschluss","Nordrhein-Westfalen","22","","",""
"Private KV","1999","(noch) kein Abschluss","Hessen","2","","",""
"Private KV","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Private KV","1999","(noch) kein Abschluss","Baden-Wuerttemberg","7","0.0693027690150894","0.0305515272806051","0.108054010749574"
"Private KV","1999","(noch) kein Abschluss","Bayern","4","0.0620370331943327","0.00631843279738385","0.117755633591281"
"Private KV","1999","(noch) kein Abschluss","Saarland","","","",""
"Private KV","1999","(noch) kein Abschluss","Berlin","2","","",""
"Private KV","1999","(noch) kein Abschluss","Brandenburg","1","","",""
"Private KV","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Private KV","1999","(noch) kein Abschluss","Sachsen","3","","",""
"Private KV","1999","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Private KV","1999","(noch) kein Abschluss","Thueringen","","","",""
"Private KV","1999","Hauptschule","Schleswig-Holstein","7","0.0480427625377143","0.0128683684617442","0.0832171566136843"
"Private KV","1999","Hauptschule","Hamburg","4","0.0965887553167205","0.0268892691566411","0.1662882414768"
"Private KV","1999","Hauptschule","Niedersachsen","26","","",""
"Private KV","1999","Hauptschule","Bremen","2","","",""
"Private KV","1999","Hauptschule","Nordrhein-Westfalen","68","0.0599727047035273","0.0468363980519179","0.0731090113551368"
"Private KV","1999","Hauptschule","Hessen","18","","",""
"Private KV","1999","Hauptschule","Rheinland-Pfalz,Saarland","40","0.105084488002942","0.0774774861458404","0.132691489860044"
"Private KV","1999","Hauptschule","Baden-Wuerttemberg","43","0.0472939823187489","0.0335101081743103","0.0610778564631876"
"Private KV","1999","Hauptschule","Bayern","54","0.0692361960958547","0.0529297397142761","0.0855426524774333"
"Private KV","1999","Hauptschule","Saarland","","","",""
"Private KV","1999","Hauptschule","Berlin","7","0.0618981731741726","0.0196549554872293","0.104141390861116"
"Private KV","1999","Hauptschule","Brandenburg","1","","",""
"Private KV","1999","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Private KV","1999","Hauptschule","Sachsen","","","",""
"Private KV","1999","Hauptschule","Sachsen-Anhalt","1","","",""
"Private KV","1999","Hauptschule","Thueringen","1","","",""
"Private KV","1999","Realschule","Schleswig-Holstein","11","","",""
"Private KV","1999","Realschule","Hamburg","","","",""
"Private KV","1999","Realschule","Niedersachsen","26","","",""
"Private KV","1999","Realschule","Bremen","1","","",""
"Private KV","1999","Realschule","Nordrhein-Westfalen","65","0.107278282872636","0.0805766883337512","0.133979877411521"
"Private KV","1999","Realschule","Hessen","18","","",""
"Private KV","1999","Realschule","Rheinland-Pfalz,Saarland","8","0.0872707512720549","0.0385674301534376","0.135974072390672"
"Private KV","1999","Realschule","Baden-Wuerttemberg","20","","",""
"Private KV","1999","Realschule","Bayern","58","0.191090929611668","0.151664604503357","0.230517254719978"
"Private KV","1999","Realschule","Saarland","","","",""
"Private KV","1999","Realschule","Berlin","20","","",""
"Private KV","1999","Realschule","Brandenburg","5","0.0519738734144859","0.0222336723990825","0.0817140744298894"
"Private KV","1999","Realschule","Mecklenburg-Vorpommern","8","0.0694513520719583","0.0298117358403149","0.109090968303602"
"Private KV","1999","Realschule","Sachsen","16","","",""
"Private KV","1999","Realschule","Sachsen-Anhalt","7","0.0266285680591323","0.00600074646129638","0.0472563896569682"
"Private KV","1999","Realschule","Thueringen","12","","",""
"Private KV","1999","(Fach-)Abitur","Schleswig-Holstein","5","0.169047631171582","0.0430677360841488","0.295027526259016"
"Private KV","1999","(Fach-)Abitur","Hamburg","2","","",""
"Private KV","1999","(Fach-)Abitur","Niedersachsen","8","0.0864819122590962","0.0334719578503377","0.139491866667855"
"Private KV","1999","(Fach-)Abitur","Bremen","","","",""
"Private KV","1999","(Fach-)Abitur","Nordrhein-Westfalen","50","0.153355507939082","0.113308679286002","0.193402336592161"
"Private KV","1999","(Fach-)Abitur","Hessen","21","","",""
"Private KV","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","0.168919011243667","0.059447081608621","0.278390940878714"
"Private KV","1999","(Fach-)Abitur","Baden-Wuerttemberg","22","","",""
"Private KV","1999","(Fach-)Abitur","Bayern","19","","",""
"Private KV","1999","(Fach-)Abitur","Saarland","","","",""
"Private KV","1999","(Fach-)Abitur","Berlin","5","0.078860264722348","-0.000776503340185711","0.158497032784882"
"Private KV","1999","(Fach-)Abitur","Brandenburg","2","","",""
"Private KV","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Private KV","1999","(Fach-)Abitur","Sachsen","6","0.0905676088100838","0.020798516536066","0.160336701084102"
"Private KV","1999","(Fach-)Abitur","Sachsen-Anhalt","4","0.117832799609317","0.0139470972580848","0.221718501960548"
"Private KV","1999","(Fach-)Abitur","Thueringen","1","","",""
"Private KV","1999","AkademikerIn","Schleswig-Holstein","13","","",""
"Private KV","1999","AkademikerIn","Hamburg","5","0.350687951260402","0.100727542314549","0.600648360206255"
"Private KV","1999","AkademikerIn","Niedersachsen","48","0.406634169076705","0.321204360739166","0.492063977414244"
"Private KV","1999","AkademikerIn","Bremen","","","",""
"Private KV","1999","AkademikerIn","Nordrhein-Westfalen","88","0.321266486125168","0.269200846284318","0.373332125966019"
"Private KV","1999","AkademikerIn","Hessen","32","0.284757631879146","0.204345845848264","0.365169417910028"
"Private KV","1999","AkademikerIn","Rheinland-Pfalz,Saarland","25","","",""
"Private KV","1999","AkademikerIn","Baden-Wuerttemberg","54","0.322032062615771","0.247993750351977","0.396070374879564"
"Private KV","1999","AkademikerIn","Bayern","69","0.386878882407464","0.320208674393187","0.453549090421741"
"Private KV","1999","AkademikerIn","Saarland","","","",""
"Private KV","1999","AkademikerIn","Berlin","25","","",""
"Private KV","1999","AkademikerIn","Brandenburg","12","","",""
"Private KV","1999","AkademikerIn","Mecklenburg-Vorpommern","16","","",""
"Private KV","1999","AkademikerIn","Sachsen","16","","",""
"Private KV","1999","AkademikerIn","Sachsen-Anhalt","11","","",""
"Private KV","1999","AkademikerIn","Thueringen","12","","",""
"Weder-noch","1999","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Hamburg","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Niedersachsen","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Bremen","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Hessen","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Weder-noch","1999","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Bayern","1","","",""
"Weder-noch","1999","(noch) kein Abschluss","Saarland","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Berlin","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Brandenburg","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Sachsen","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Weder-noch","1999","(noch) kein Abschluss","Thueringen","1","","",""
"Weder-noch","1999","Hauptschule","Schleswig-Holstein","4","0.0339641857004337","0.0041713984074489","0.0637569729934184"
"Weder-noch","1999","Hauptschule","Hamburg","","","",""
"Weder-noch","1999","Hauptschule","Niedersachsen","7","0.0135895110538302","0.00375114377435023","0.0234278783333102"
"Weder-noch","1999","Hauptschule","Bremen","","","",""
"Weder-noch","1999","Hauptschule","Nordrhein-Westfalen","4","0.00307088209008985","9.69453330061047e-06","0.00613206964687909"
"Weder-noch","1999","Hauptschule","Hessen","2","","",""
"Weder-noch","1999","Hauptschule","Rheinland-Pfalz,Saarland","3","","",""
"Weder-noch","1999","Hauptschule","Baden-Wuerttemberg","3","","",""
"Weder-noch","1999","Hauptschule","Bayern","8","0.00561813762691776","0.000816979226258219","0.0104192960275773"
"Weder-noch","1999","Hauptschule","Saarland","","","",""
"Weder-noch","1999","Hauptschule","Berlin","1","","",""
"Weder-noch","1999","Hauptschule","Brandenburg","","","",""
"Weder-noch","1999","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Weder-noch","1999","Hauptschule","Sachsen","","","",""
"Weder-noch","1999","Hauptschule","Sachsen-Anhalt","","","",""
"Weder-noch","1999","Hauptschule","Thueringen","1","","",""
"Weder-noch","1999","Realschule","Schleswig-Holstein","2","","",""
"Weder-noch","1999","Realschule","Hamburg","","","",""
"Weder-noch","1999","Realschule","Niedersachsen","6","0.036576341634811","0.015679722361804","0.0574729609078179"
"Weder-noch","1999","Realschule","Bremen","","","",""
"Weder-noch","1999","Realschule","Nordrhein-Westfalen","11","","",""
"Weder-noch","1999","Realschule","Hessen","","","",""
"Weder-noch","1999","Realschule","Rheinland-Pfalz,Saarland","1","","",""
"Weder-noch","1999","Realschule","Baden-Wuerttemberg","5","0.014115452505257","0.000248337241867902","0.0279825677686461"
"Weder-noch","1999","Realschule","Bayern","1","","",""
"Weder-noch","1999","Realschule","Saarland","","","",""
"Weder-noch","1999","Realschule","Berlin","","","",""
"Weder-noch","1999","Realschule","Brandenburg","1","","",""
"Weder-noch","1999","Realschule","Mecklenburg-Vorpommern","3","","",""
"Weder-noch","1999","Realschule","Sachsen","4","0.00837402459018232","-0.000179515781844487","0.0169275649622091"
"Weder-noch","1999","Realschule","Sachsen-Anhalt","","","",""
"Weder-noch","1999","Realschule","Thueringen","2","","",""
"Weder-noch","1999","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Weder-noch","1999","(Fach-)Abitur","Hamburg","1","","",""
"Weder-noch","1999","(Fach-)Abitur","Niedersachsen","3","","",""
"Weder-noch","1999","(Fach-)Abitur","Bremen","","","",""
"Weder-noch","1999","(Fach-)Abitur","Nordrhein-Westfalen","2","","",""
"Weder-noch","1999","(Fach-)Abitur","Hessen","1","","",""
"Weder-noch","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Weder-noch","1999","(Fach-)Abitur","Baden-Wuerttemberg","3","","",""
"Weder-noch","1999","(Fach-)Abitur","Bayern","4","0.0298088903632084","0.00143557416225335","0.0581822065641634"
"Weder-noch","1999","(Fach-)Abitur","Saarland","","","",""
"Weder-noch","1999","(Fach-)Abitur","Berlin","","","",""
"Weder-noch","1999","(Fach-)Abitur","Brandenburg","1","","",""
"Weder-noch","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Weder-noch","1999","(Fach-)Abitur","Sachsen","2","","",""
"Weder-noch","1999","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Weder-noch","1999","(Fach-)Abitur","Thueringen","","","",""
"Weder-noch","1999","AkademikerIn","Schleswig-Holstein","2","","",""
"Weder-noch","1999","AkademikerIn","Hamburg","","","",""
"Weder-noch","1999","AkademikerIn","Niedersachsen","1","","",""
"Weder-noch","1999","AkademikerIn","Bremen","1","","",""
"Weder-noch","1999","AkademikerIn","Nordrhein-Westfalen","2","","",""
"Weder-noch","1999","AkademikerIn","Hessen","","","",""
"Weder-noch","1999","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Weder-noch","1999","AkademikerIn","Baden-Wuerttemberg","2","","",""
"Weder-noch","1999","AkademikerIn","Bayern","2","","",""
"Weder-noch","1999","AkademikerIn","Saarland","","","",""
"Weder-noch","1999","AkademikerIn","Berlin","1","","",""
"Weder-noch","1999","AkademikerIn","Brandenburg","1","","",""
"Weder-noch","1999","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Weder-noch","1999","AkademikerIn","Sachsen","2","","",""
"Weder-noch","1999","AkademikerIn","Sachsen-Anhalt","","","",""
"Weder-noch","1999","AkademikerIn","Thueringen","","","",""
"Gesetzliche KV","2000","(noch) kein Abschluss","Schleswig-Holstein","23","","",""
"Gesetzliche KV","2000","(noch) kein Abschluss","Hamburg","6","1","1","1"
"Gesetzliche KV","2000","(noch) kein Abschluss","Niedersachsen","63","0.945601452971017","0.891294128761974","0.999908777180061"
"Gesetzliche KV","2000","(noch) kein Abschluss","Bremen","4","1","1","1"
"Gesetzliche KV","2000","(noch) kein Abschluss","Nordrhein-Westfalen","228","","",""
"Gesetzliche KV","2000","(noch) kein Abschluss","Hessen","70","0.961779501360563","0.918095927301163","1.00546307541996"
"Gesetzliche KV","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","43","0.871384230503676","0.777649181811806","0.965119279195545"
"Gesetzliche KV","2000","(noch) kein Abschluss","Baden-Wuerttemberg","138","","",""
"Gesetzliche KV","2000","(noch) kein Abschluss","Bayern","79","0.856510101174227","0.784481612208559","0.928538590139895"
"Gesetzliche KV","2000","(noch) kein Abschluss","Saarland","","","",""
"Gesetzliche KV","2000","(noch) kein Abschluss","Berlin","36","0.986351028152869","0.948964688363736","1.023737367942"
"Gesetzliche KV","2000","(noch) kein Abschluss","Brandenburg","24","","",""
"Gesetzliche KV","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","20","","",""
"Gesetzliche KV","2000","(noch) kein Abschluss","Sachsen","39","0.955595727270188","0.893297896286131","1.01789355825425"
"Gesetzliche KV","2000","(noch) kein Abschluss","Sachsen-Anhalt","25","","",""
"Gesetzliche KV","2000","(noch) kein Abschluss","Thueringen","28","","",""
"Gesetzliche KV","2000","Hauptschule","Schleswig-Holstein","309","0.916731471927062","0.887406850378566","0.946056093475557"
"Gesetzliche KV","2000","Hauptschule","Hamburg","107","","",""
"Gesetzliche KV","2000","Hauptschule","Niedersachsen","901","0.948131051196982","0.934088266262045","0.962173836131919"
"Gesetzliche KV","2000","Hauptschule","Bremen","83","0.972387924939096","0.93755355743158","1.00722229244661"
"Gesetzliche KV","2000","Hauptschule","Nordrhein-Westfalen","2312","","",""
"Gesetzliche KV","2000","Hauptschule","Hessen","696","0.940464027406499","0.923345717610248","0.957582337202751"
"Gesetzliche KV","2000","Hauptschule","Rheinland-Pfalz,Saarland","784","0.932012768777899","0.915000011664808","0.949025525890991"
"Gesetzliche KV","2000","Hauptschule","Baden-Wuerttemberg","1416","","",""
"Gesetzliche KV","2000","Hauptschule","Bayern","1636","","",""
"Gesetzliche KV","2000","Hauptschule","Saarland","","","",""
"Gesetzliche KV","2000","Hauptschule","Berlin","183","","",""
"Gesetzliche KV","2000","Hauptschule","Brandenburg","290","","",""
"Gesetzliche KV","2000","Hauptschule","Mecklenburg-Vorpommern","154","","",""
"Gesetzliche KV","2000","Hauptschule","Sachsen","524","0.994905884791645","0.988833538771589","1.0009782308117"
"Gesetzliche KV","2000","Hauptschule","Sachsen-Anhalt","366","1","1","1"
"Gesetzliche KV","2000","Hauptschule","Thueringen","360","0.990708117316154","0.980851631101534","1.00056460353078"
"Gesetzliche KV","2000","Realschule","Schleswig-Holstein","148","","",""
"Gesetzliche KV","2000","Realschule","Hamburg","74","0.952128267375191","0.904442362180323","0.999814172570059"
"Gesetzliche KV","2000","Realschule","Niedersachsen","501","0.899542770714896","0.874533380307368","0.924552161122424"
"Gesetzliche KV","2000","Realschule","Bremen","37","0.886500347085284","0.789406237268728","0.98359445690184"
"Gesetzliche KV","2000","Realschule","Nordrhein-Westfalen","898","0.884131312357018","0.864622570973194","0.903640053740843"
"Gesetzliche KV","2000","Realschule","Hessen","347","0.88475367055031","0.853263553073006","0.916243788027613"
"Gesetzliche KV","2000","Realschule","Rheinland-Pfalz,Saarland","254","","",""
"Gesetzliche KV","2000","Realschule","Baden-Wuerttemberg","511","0.855859227965173","0.827421566900231","0.884296889030114"
"Gesetzliche KV","2000","Realschule","Bayern","645","0.834569198574328","0.808117543487904","0.861020853660752"
"Gesetzliche KV","2000","Realschule","Saarland","","","",""
"Gesetzliche KV","2000","Realschule","Berlin","229","","",""
"Gesetzliche KV","2000","Realschule","Brandenburg","361","0.957879088026091","0.937467309383603","0.97829086666858"
"Gesetzliche KV","2000","Realschule","Mecklenburg-Vorpommern","221","","",""
"Gesetzliche KV","2000","Realschule","Sachsen","681","0.944373495539674","0.927666755218593","0.961080235860755"
"Gesetzliche KV","2000","Realschule","Sachsen-Anhalt","340","0.953322923938518","0.931502021553236","0.975143826323801"
"Gesetzliche KV","2000","Realschule","Thueringen","406","0.930646587974126","0.906744846917689","0.954548329030563"
"Gesetzliche KV","2000","(Fach-)Abitur","Schleswig-Holstein","51","0.770492060344618","0.668263003578015","0.872721117111221"
"Gesetzliche KV","2000","(Fach-)Abitur","Hamburg","31","0.832678663869021","0.712407473521086","0.952949854216957"
"Gesetzliche KV","2000","(Fach-)Abitur","Niedersachsen","182","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","Bremen","24","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","Nordrhein-Westfalen","577","0.866940267242082","0.841165005439856","0.892715529044308"
"Gesetzliche KV","2000","(Fach-)Abitur","Hessen","159","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","111","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","Baden-Wuerttemberg","266","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","Bayern","230","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","Saarland","","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","Berlin","78","0.848651401975603","0.77658378593586","0.920719018015347"
"Gesetzliche KV","2000","(Fach-)Abitur","Brandenburg","60","0.925811921643171","0.861604304991765","0.990019538294576"
"Gesetzliche KV","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","28","","",""
"Gesetzliche KV","2000","(Fach-)Abitur","Sachsen","98","0.898308618202464","0.841568570120342","0.955048666284586"
"Gesetzliche KV","2000","(Fach-)Abitur","Sachsen-Anhalt","70","0.896451504836828","0.827498570033611","0.965404439640045"
"Gesetzliche KV","2000","(Fach-)Abitur","Thueringen","52","1","1","1"
"Gesetzliche KV","2000","AkademikerIn","Schleswig-Holstein","55","0.618982621639069","0.521326851651946","0.716638391626193"
"Gesetzliche KV","2000","AkademikerIn","Hamburg","40","0.601334600019133","0.484960588838562","0.717708611199704"
"Gesetzliche KV","2000","AkademikerIn","Niedersachsen","149","","",""
"Gesetzliche KV","2000","AkademikerIn","Bremen","28","","",""
"Gesetzliche KV","2000","AkademikerIn","Nordrhein-Westfalen","450","0.653453985283864","0.617947187600773","0.688960782966956"
"Gesetzliche KV","2000","AkademikerIn","Hessen","195","","",""
"Gesetzliche KV","2000","AkademikerIn","Rheinland-Pfalz,Saarland","84","0.580694348983053","0.50146353560088","0.659925162365226"
"Gesetzliche KV","2000","AkademikerIn","Baden-Wuerttemberg","262","","",""
"Gesetzliche KV","2000","AkademikerIn","Bayern","281","","",""
"Gesetzliche KV","2000","AkademikerIn","Saarland","","","",""
"Gesetzliche KV","2000","AkademikerIn","Berlin","185","","",""
"Gesetzliche KV","2000","AkademikerIn","Brandenburg","234","","",""
"Gesetzliche KV","2000","AkademikerIn","Mecklenburg-Vorpommern","100","","",""
"Gesetzliche KV","2000","AkademikerIn","Sachsen","326","0.869466150688494","0.835231607816945","0.903700693560043"
"Gesetzliche KV","2000","AkademikerIn","Sachsen-Anhalt","215","","",""
"Gesetzliche KV","2000","AkademikerIn","Thueringen","157","","",""
"Private KV","2000","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Private KV","2000","(noch) kein Abschluss","Hamburg","","","",""
"Private KV","2000","(noch) kein Abschluss","Niedersachsen","4","0.0543985470289829","9.12228199392781e-05","0.108705871238026"
"Private KV","2000","(noch) kein Abschluss","Bremen","","","",""
"Private KV","2000","(noch) kein Abschluss","Nordrhein-Westfalen","36","0.142476747159999","0.100392447688017","0.184561046631982"
"Private KV","2000","(noch) kein Abschluss","Hessen","4","0.0382204986394371","-0.00546307541996287","0.0819040726988371"
"Private KV","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","0.128615769496324","0.0348807208044547","0.222350818188194"
"Private KV","2000","(noch) kein Abschluss","Baden-Wuerttemberg","15","","",""
"Private KV","2000","(noch) kein Abschluss","Bayern","10","","",""
"Private KV","2000","(noch) kein Abschluss","Saarland","","","",""
