"ple0008","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Gut","1992","Bayern","Ostdeutschland","","","",""
"Gut","1992","Saarland","Westdeutschland","","","",""
"Gut","1992","Saarland","Ostdeutschland","","","",""
"Gut","1992","Berlin","Westdeutschland","111","","",""
"Gut","1992","Berlin","Ostdeutschland","132","","",""
"Gut","1992","Brandenburg","Westdeutschland","","","",""
"Gut","1992","Brandenburg","Ostdeutschland","281","","",""
"Gut","1992","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Gut","1992","Mecklenburg-Vorpommern","Ostdeutschland","207","","",""
"Gut","1992","Sachsen","Westdeutschland","","","",""
"Gut","1992","Sachsen","Ostdeutschland","526","0.410737409727197","0.382401942606253","0.439072876848141"
"Gut","1992","Sachsen-Anhalt","Westdeutschland","","","",""
"Gut","1992","Sachsen-Anhalt","Ostdeutschland","329","0.372938199611056","0.338803623862246","0.407072775359866"
"Gut","1992","Thueringen","Westdeutschland","","","",""
"Gut","1992","Thueringen","Ostdeutschland","325","0.427557363287874","0.390400613592841","0.464714112982907"
"Zufriedenstellend","1992","Schleswig-Holstein","Westdeutschland","71","0.272798808676629","0.219867556928831","0.325730060424428"
"Zufriedenstellend","1992","Schleswig-Holstein","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Hamburg","Westdeutschland","44","0.28874161665764","0.216698135796895","0.360785097518385"
"Zufriedenstellend","1992","Hamburg","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Niedersachsen","Westdeutschland","293","","",""
"Zufriedenstellend","1992","Niedersachsen","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Bremen","Westdeutschland","28","","",""
"Zufriedenstellend","1992","Bremen","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Nordrhein-Westfalen","Westdeutschland","694","0.30553862067202","0.287539558430243","0.323537682913797"
"Zufriedenstellend","1992","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Hessen","Westdeutschland","243","","",""
"Zufriedenstellend","1992","Hessen","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Rheinland-Pfalz,Saarland","Westdeutschland","208","","",""
"Zufriedenstellend","1992","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Baden-Wuerttemberg","Westdeutschland","487","0.303513764675521","0.282027514110303","0.325000015240739"
"Zufriedenstellend","1992","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Bayern","Westdeutschland","474","0.310620385214741","0.288197027930933","0.333043742498549"
"Zufriedenstellend","1992","Bayern","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Saarland","Westdeutschland","","","",""
"Zufriedenstellend","1992","Saarland","Ostdeutschland","","","",""
"Zufriedenstellend","1992","Berlin","Westdeutschland","86","0.326318777442447","0.274786090799539","0.377851464085354"
"Zufriedenstellend","1992","Berlin","Ostdeutschland","69","0.235299374897789","0.185614387424587","0.284984362370991"
"Zufriedenstellend","1992","Brandenburg","Westdeutschland","","","",""
"Zufriedenstellend","1992","Brandenburg","Ostdeutschland","197","","",""
"Zufriedenstellend","1992","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Zufriedenstellend","1992","Mecklenburg-Vorpommern","Ostdeutschland","107","","",""
"Zufriedenstellend","1992","Sachsen","Westdeutschland","","","",""
"Zufriedenstellend","1992","Sachsen","Ostdeutschland","348","0.32872292283344","0.301667164269822","0.355778681397059"
"Zufriedenstellend","1992","Sachsen-Anhalt","Westdeutschland","","","",""
"Zufriedenstellend","1992","Sachsen-Anhalt","Ostdeutschland","208","","",""
"Zufriedenstellend","1992","Thueringen","Westdeutschland","","","",""
"Zufriedenstellend","1992","Thueringen","Ostdeutschland","170","","",""
"Weniger gut","1992","Schleswig-Holstein","Westdeutschland","42","0.156859528138539","0.113641090853804","0.200077965423275"
"Weniger gut","1992","Schleswig-Holstein","Ostdeutschland","","","",""
"Weniger gut","1992","Hamburg","Westdeutschland","20","","",""
"Weniger gut","1992","Hamburg","Ostdeutschland","","","",""
"Weniger gut","1992","Niedersachsen","Westdeutschland","114","","",""
"Weniger gut","1992","Niedersachsen","Ostdeutschland","","","",""
"Weniger gut","1992","Bremen","Westdeutschland","10","","",""
"Weniger gut","1992","Bremen","Ostdeutschland","","","",""
"Weniger gut","1992","Nordrhein-Westfalen","Westdeutschland","289","","",""
"Weniger gut","1992","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Weniger gut","1992","Hessen","Westdeutschland","108","","",""
"Weniger gut","1992","Hessen","Ostdeutschland","","","",""
"Weniger gut","1992","Rheinland-Pfalz,Saarland","Westdeutschland","80","0.131459660350349","0.105680582782306","0.157238737918393"
"Weniger gut","1992","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Weniger gut","1992","Baden-Wuerttemberg","Westdeutschland","217","","",""
"Weniger gut","1992","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Weniger gut","1992","Bayern","Westdeutschland","153","","",""
"Weniger gut","1992","Bayern","Ostdeutschland","","","",""
"Weniger gut","1992","Saarland","Westdeutschland","","","",""
"Weniger gut","1992","Saarland","Ostdeutschland","","","",""
"Weniger gut","1992","Berlin","Westdeutschland","62","0.181521269376871","0.139156778648571","0.223885760105171"
"Weniger gut","1992","Berlin","Ostdeutschland","23","","",""
"Weniger gut","1992","Brandenburg","Westdeutschland","","","",""
"Weniger gut","1992","Brandenburg","Ostdeutschland","49","0.0824431778961138","0.0614441480899238","0.103442207702304"
"Weniger gut","1992","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Weniger gut","1992","Mecklenburg-Vorpommern","Ostdeutschland","28","","",""
"Weniger gut","1992","Sachsen","Westdeutschland","","","",""
"Weniger gut","1992","Sachsen","Ostdeutschland","97","0.104067997069139","0.086481071145308","0.12165492299297"
"Weniger gut","1992","Sachsen-Anhalt","Westdeutschland","","","",""
"Weniger gut","1992","Sachsen-Anhalt","Ostdeutschland","74","0.109428834207994","0.0873934258538911","0.131464242562097"
"Weniger gut","1992","Thueringen","Westdeutschland","","","",""
"Weniger gut","1992","Thueringen","Ostdeutschland","63","0.118293789253552","0.0940378857149679","0.142549692792136"
"Schlecht","1992","Schleswig-Holstein","Westdeutschland","8","0.0371183356092412","0.0146513739344763","0.0595852972840061"
"Schlecht","1992","Schleswig-Holstein","Ostdeutschland","","","",""
"Schlecht","1992","Hamburg","Westdeutschland","10","","",""
"Schlecht","1992","Hamburg","Ostdeutschland","","","",""
"Schlecht","1992","Niedersachsen","Westdeutschland","42","0.0474852061856031","0.0340876544987677","0.0608827578724385"
"Schlecht","1992","Niedersachsen","Ostdeutschland","","","",""
"Schlecht","1992","Bremen","Westdeutschland","7","0.0859237093986071","0.0289657597010272","0.142881659096187"
"Schlecht","1992","Bremen","Ostdeutschland","","","",""
"Schlecht","1992","Nordrhein-Westfalen","Westdeutschland","80","0.0352504704952117","0.0280446652617943","0.0424562757286292"
"Schlecht","1992","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Schlecht","1992","Hessen","Westdeutschland","47","0.0567204550116701","0.0420116852530473","0.0714292247702929"
"Schlecht","1992","Hessen","Ostdeutschland","","","",""
"Schlecht","1992","Rheinland-Pfalz,Saarland","Westdeutschland","29","","",""
"Schlecht","1992","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Schlecht","1992","Baden-Wuerttemberg","Westdeutschland","68","0.0492210602246458","0.0391115426857514","0.0593305777635403"
"Schlecht","1992","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Schlecht","1992","Bayern","Westdeutschland","70","0.0506308225765218","0.0400069831783916","0.0612546619746521"
"Schlecht","1992","Bayern","Ostdeutschland","","","",""
"Schlecht","1992","Saarland","Westdeutschland","","","",""
"Schlecht","1992","Saarland","Ostdeutschland","","","",""
"Schlecht","1992","Berlin","Westdeutschland","20","","",""
"Schlecht","1992","Berlin","Ostdeutschland","2","","",""
"Schlecht","1992","Brandenburg","Westdeutschland","","","",""
"Schlecht","1992","Brandenburg","Ostdeutschland","19","","",""
"Schlecht","1992","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Schlecht","1992","Mecklenburg-Vorpommern","Ostdeutschland","12","","",""
"Schlecht","1992","Sachsen","Westdeutschland","","","",""
"Schlecht","1992","Sachsen","Ostdeutschland","25","","",""
"Schlecht","1992","Sachsen-Anhalt","Westdeutschland","","","",""
"Schlecht","1992","Sachsen-Anhalt","Ostdeutschland","32","0.0623867158475049","0.0453149344904354","0.0794584972045744"
"Schlecht","1992","Thueringen","Westdeutschland","","","",""
"Schlecht","1992","Thueringen","Ostdeutschland","20","","",""
"Sehr gut","1993","Schleswig-Holstein","Westdeutschland","","","",""
"Sehr gut","1993","Schleswig-Holstein","Ostdeutschland","","","",""
"Sehr gut","1993","Hamburg","Westdeutschland","","","",""
"Sehr gut","1993","Hamburg","Ostdeutschland","","","",""
"Sehr gut","1993","Niedersachsen","Westdeutschland","","","",""
"Sehr gut","1993","Niedersachsen","Ostdeutschland","","","",""
"Sehr gut","1993","Bremen","Westdeutschland","","","",""
"Sehr gut","1993","Bremen","Ostdeutschland","","","",""
"Sehr gut","1993","Nordrhein-Westfalen","Westdeutschland","","","",""
"Sehr gut","1993","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Sehr gut","1993","Hessen","Westdeutschland","","","",""
"Sehr gut","1993","Hessen","Ostdeutschland","","","",""
"Sehr gut","1993","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Sehr gut","1993","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Sehr gut","1993","Baden-Wuerttemberg","Westdeutschland","","","",""
"Sehr gut","1993","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Sehr gut","1993","Bayern","Westdeutschland","","","",""
"Sehr gut","1993","Bayern","Ostdeutschland","","","",""
"Sehr gut","1993","Saarland","Westdeutschland","","","",""
"Sehr gut","1993","Saarland","Ostdeutschland","","","",""
"Sehr gut","1993","Berlin","Westdeutschland","","","",""
"Sehr gut","1993","Berlin","Ostdeutschland","","","",""
"Sehr gut","1993","Brandenburg","Westdeutschland","","","",""
"Sehr gut","1993","Brandenburg","Ostdeutschland","","","",""
"Sehr gut","1993","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Sehr gut","1993","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Sehr gut","1993","Sachsen","Westdeutschland","","","",""
"Sehr gut","1993","Sachsen","Ostdeutschland","","","",""
"Sehr gut","1993","Sachsen-Anhalt","Westdeutschland","","","",""
"Sehr gut","1993","Sachsen-Anhalt","Ostdeutschland","","","",""
"Sehr gut","1993","Thueringen","Westdeutschland","","","",""
"Sehr gut","1993","Thueringen","Ostdeutschland","","","",""
"Gut","1993","Schleswig-Holstein","Westdeutschland","","","",""
"Gut","1993","Schleswig-Holstein","Ostdeutschland","","","",""
"Gut","1993","Hamburg","Westdeutschland","","","",""
"Gut","1993","Hamburg","Ostdeutschland","","","",""
"Gut","1993","Niedersachsen","Westdeutschland","","","",""
"Gut","1993","Niedersachsen","Ostdeutschland","","","",""
"Gut","1993","Bremen","Westdeutschland","","","",""
"Gut","1993","Bremen","Ostdeutschland","","","",""
"Gut","1993","Nordrhein-Westfalen","Westdeutschland","","","",""
"Gut","1993","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Gut","1993","Hessen","Westdeutschland","","","",""
"Gut","1993","Hessen","Ostdeutschland","","","",""
"Gut","1993","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Gut","1993","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Gut","1993","Baden-Wuerttemberg","Westdeutschland","","","",""
"Gut","1993","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Gut","1993","Bayern","Westdeutschland","","","",""
"Gut","1993","Bayern","Ostdeutschland","","","",""
"Gut","1993","Saarland","Westdeutschland","","","",""
"Gut","1993","Saarland","Ostdeutschland","","","",""
"Gut","1993","Berlin","Westdeutschland","","","",""
"Gut","1993","Berlin","Ostdeutschland","","","",""
"Gut","1993","Brandenburg","Westdeutschland","","","",""
"Gut","1993","Brandenburg","Ostdeutschland","","","",""
"Gut","1993","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Gut","1993","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Gut","1993","Sachsen","Westdeutschland","","","",""
"Gut","1993","Sachsen","Ostdeutschland","","","",""
"Gut","1993","Sachsen-Anhalt","Westdeutschland","","","",""
"Gut","1993","Sachsen-Anhalt","Ostdeutschland","","","",""
"Gut","1993","Thueringen","Westdeutschland","","","",""
"Gut","1993","Thueringen","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Schleswig-Holstein","Westdeutschland","","","",""
"Zufriedenstellend","1993","Schleswig-Holstein","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Hamburg","Westdeutschland","","","",""
"Zufriedenstellend","1993","Hamburg","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Niedersachsen","Westdeutschland","","","",""
"Zufriedenstellend","1993","Niedersachsen","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Bremen","Westdeutschland","","","",""
"Zufriedenstellend","1993","Bremen","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Nordrhein-Westfalen","Westdeutschland","","","",""
"Zufriedenstellend","1993","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Hessen","Westdeutschland","","","",""
"Zufriedenstellend","1993","Hessen","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Zufriedenstellend","1993","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Baden-Wuerttemberg","Westdeutschland","","","",""
"Zufriedenstellend","1993","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Bayern","Westdeutschland","","","",""
"Zufriedenstellend","1993","Bayern","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Saarland","Westdeutschland","","","",""
"Zufriedenstellend","1993","Saarland","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Berlin","Westdeutschland","","","",""
"Zufriedenstellend","1993","Berlin","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Brandenburg","Westdeutschland","","","",""
"Zufriedenstellend","1993","Brandenburg","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Zufriedenstellend","1993","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Sachsen","Westdeutschland","","","",""
"Zufriedenstellend","1993","Sachsen","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Sachsen-Anhalt","Westdeutschland","","","",""
"Zufriedenstellend","1993","Sachsen-Anhalt","Ostdeutschland","","","",""
"Zufriedenstellend","1993","Thueringen","Westdeutschland","","","",""
"Zufriedenstellend","1993","Thueringen","Ostdeutschland","","","",""
"Weniger gut","1993","Schleswig-Holstein","Westdeutschland","","","",""
"Weniger gut","1993","Schleswig-Holstein","Ostdeutschland","","","",""
"Weniger gut","1993","Hamburg","Westdeutschland","","","",""
"Weniger gut","1993","Hamburg","Ostdeutschland","","","",""
"Weniger gut","1993","Niedersachsen","Westdeutschland","","","",""
"Weniger gut","1993","Niedersachsen","Ostdeutschland","","","",""
"Weniger gut","1993","Bremen","Westdeutschland","","","",""
"Weniger gut","1993","Bremen","Ostdeutschland","","","",""
"Weniger gut","1993","Nordrhein-Westfalen","Westdeutschland","","","",""
"Weniger gut","1993","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Weniger gut","1993","Hessen","Westdeutschland","","","",""
"Weniger gut","1993","Hessen","Ostdeutschland","","","",""
"Weniger gut","1993","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Weniger gut","1993","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Weniger gut","1993","Baden-Wuerttemberg","Westdeutschland","","","",""
"Weniger gut","1993","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Weniger gut","1993","Bayern","Westdeutschland","","","",""
"Weniger gut","1993","Bayern","Ostdeutschland","","","",""
"Weniger gut","1993","Saarland","Westdeutschland","","","",""
"Weniger gut","1993","Saarland","Ostdeutschland","","","",""
"Weniger gut","1993","Berlin","Westdeutschland","","","",""
"Weniger gut","1993","Berlin","Ostdeutschland","","","",""
"Weniger gut","1993","Brandenburg","Westdeutschland","","","",""
"Weniger gut","1993","Brandenburg","Ostdeutschland","","","",""
"Weniger gut","1993","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Weniger gut","1993","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Weniger gut","1993","Sachsen","Westdeutschland","","","",""
"Weniger gut","1993","Sachsen","Ostdeutschland","","","",""
"Weniger gut","1993","Sachsen-Anhalt","Westdeutschland","","","",""
"Weniger gut","1993","Sachsen-Anhalt","Ostdeutschland","","","",""
"Weniger gut","1993","Thueringen","Westdeutschland","","","",""
"Weniger gut","1993","Thueringen","Ostdeutschland","","","",""
"Schlecht","1993","Schleswig-Holstein","Westdeutschland","","","",""
"Schlecht","1993","Schleswig-Holstein","Ostdeutschland","","","",""
"Schlecht","1993","Hamburg","Westdeutschland","","","",""
"Schlecht","1993","Hamburg","Ostdeutschland","","","",""
"Schlecht","1993","Niedersachsen","Westdeutschland","","","",""
"Schlecht","1993","Niedersachsen","Ostdeutschland","","","",""
"Schlecht","1993","Bremen","Westdeutschland","","","",""
"Schlecht","1993","Bremen","Ostdeutschland","","","",""
"Schlecht","1993","Nordrhein-Westfalen","Westdeutschland","","","",""
"Schlecht","1993","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Schlecht","1993","Hessen","Westdeutschland","","","",""
"Schlecht","1993","Hessen","Ostdeutschland","","","",""
"Schlecht","1993","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Schlecht","1993","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Schlecht","1993","Baden-Wuerttemberg","Westdeutschland","","","",""
"Schlecht","1993","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Schlecht","1993","Bayern","Westdeutschland","","","",""
"Schlecht","1993","Bayern","Ostdeutschland","","","",""
"Schlecht","1993","Saarland","Westdeutschland","","","",""
"Schlecht","1993","Saarland","Ostdeutschland","","","",""
"Schlecht","1993","Berlin","Westdeutschland","","","",""
"Schlecht","1993","Berlin","Ostdeutschland","","","",""
"Schlecht","1993","Brandenburg","Westdeutschland","","","",""
"Schlecht","1993","Brandenburg","Ostdeutschland","","","",""
"Schlecht","1993","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Schlecht","1993","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Schlecht","1993","Sachsen","Westdeutschland","","","",""
"Schlecht","1993","Sachsen","Ostdeutschland","","","",""
"Schlecht","1993","Sachsen-Anhalt","Westdeutschland","","","",""
"Schlecht","1993","Sachsen-Anhalt","Ostdeutschland","","","",""
"Schlecht","1993","Thueringen","Westdeutschland","","","",""
"Schlecht","1993","Thueringen","Ostdeutschland","","","",""
"Sehr gut","1994","Schleswig-Holstein","Westdeutschland","36","0.112762948785465","0.0761689230076499","0.149356974563279"
"Sehr gut","1994","Schleswig-Holstein","Ostdeutschland","","","",""
"Sehr gut","1994","Hamburg","Westdeutschland","11","","",""
"Sehr gut","1994","Hamburg","Ostdeutschland","","","",""
"Sehr gut","1994","Niedersachsen","Westdeutschland","95","0.0841959956739001","0.066676103782252","0.101715887565548"
"Sehr gut","1994","Niedersachsen","Ostdeutschland","","","",""
"Sehr gut","1994","Bremen","Westdeutschland","9","0.103588383830583","0.0399211441191088","0.167255623542057"
"Sehr gut","1994","Bremen","Ostdeutschland","","","",""
"Sehr gut","1994","Nordrhein-Westfalen","Westdeutschland","275","","",""
"Sehr gut","1994","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Sehr gut","1994","Hessen","Westdeutschland","104","","",""
"Sehr gut","1994","Hessen","Ostdeutschland","","","",""
"Sehr gut","1994","Rheinland-Pfalz,Saarland","Westdeutschland","63","0.0828524690511617","0.0613781913898317","0.104326746712492"
"Sehr gut","1994","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Sehr gut","1994","Baden-Wuerttemberg","Westdeutschland","192","","",""
"Sehr gut","1994","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Sehr gut","1994","Bayern","Westdeutschland","203","","",""
"Sehr gut","1994","Bayern","Ostdeutschland","","","",""
"Sehr gut","1994","Saarland","Westdeutschland","","","",""
"Sehr gut","1994","Saarland","Ostdeutschland","","","",""
"Sehr gut","1994","Berlin","Westdeutschland","24","","",""
"Sehr gut","1994","Berlin","Ostdeutschland","28","","",""
"Sehr gut","1994","Brandenburg","Westdeutschland","","","",""
"Sehr gut","1994","Brandenburg","Ostdeutschland","57","0.0840312513143034","0.0619424309905157","0.106120071638091"
"Sehr gut","1994","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Sehr gut","1994","Mecklenburg-Vorpommern","Ostdeutschland","34","0.081889437504915","0.0554449898050212","0.108333885204809"
"Sehr gut","1994","Sachsen","Westdeutschland","","","",""
"Sehr gut","1994","Sachsen","Ostdeutschland","94","0.0694381389679915","0.0545973225159218","0.0842789554200612"
"Sehr gut","1994","Sachsen-Anhalt","Westdeutschland","","","",""
"Sehr gut","1994","Sachsen-Anhalt","Ostdeutschland","62","0.083868980999288","0.0633786060410143","0.104359355957562"
"Sehr gut","1994","Thueringen","Westdeutschland","","","",""
"Sehr gut","1994","Thueringen","Ostdeutschland","53","0.0848388470945736","0.0636449794052407","0.106032714783907"
"Gut","1994","Schleswig-Holstein","Westdeutschland","112","","",""
"Gut","1994","Schleswig-Holstein","Ostdeutschland","","","",""
"Gut","1994","Hamburg","Westdeutschland","61","0.422452061243619","0.34120892977593","0.503695192711307"
"Gut","1994","Hamburg","Ostdeutschland","","","",""
"Gut","1994","Niedersachsen","Westdeutschland","377","0.386112100941672","0.355394614369459","0.416829587513886"
"Gut","1994","Niedersachsen","Ostdeutschland","","","",""
"Gut","1994","Bremen","Westdeutschland","33","0.355671110550521","0.255651570644563","0.455690650456479"
"Gut","1994","Bremen","Ostdeutschland","","","",""
"Gut","1994","Nordrhein-Westfalen","Westdeutschland","974","0.37140229506503","0.352238392756678","0.390566197373383"
"Gut","1994","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Gut","1994","Hessen","Westdeutschland","406","0.418250161991712","0.386306364158522","0.450193959824902"
"Gut","1994","Hessen","Ostdeutschland","","","",""
"Gut","1994","Rheinland-Pfalz,Saarland","Westdeutschland","263","","",""
"Gut","1994","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Gut","1994","Baden-Wuerttemberg","Westdeutschland","711","0.384159358801863","0.361212799378767","0.407105918224959"
"Gut","1994","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Gut","1994","Bayern","Westdeutschland","634","0.369939291096761","0.346163940429792","0.39371464176373"
"Gut","1994","Bayern","Ostdeutschland","","","",""
"Gut","1994","Saarland","Westdeutschland","","","",""
"Gut","1994","Saarland","Ostdeutschland","","","",""
"Gut","1994","Berlin","Westdeutschland","95","0.280160627783604","0.228474923132068","0.33184633243514"
"Gut","1994","Berlin","Ostdeutschland","102","","",""
"Gut","1994","Brandenburg","Westdeutschland","","","",""
"Gut","1994","Brandenburg","Ostdeutschland","225","","",""
"Gut","1994","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Gut","1994","Mecklenburg-Vorpommern","Ostdeutschland","180","","",""
"Gut","1994","Sachsen","Westdeutschland","","","",""
"Gut","1994","Sachsen","Ostdeutschland","472","0.389590924405579","0.361120034646637","0.418061814164521"
"Gut","1994","Sachsen-Anhalt","Westdeutschland","","","",""
"Gut","1994","Sachsen-Anhalt","Ostdeutschland","304","0.400253798553649","0.364036011358197","0.4364715857491"
"Gut","1994","Thueringen","Westdeutschland","","","",""
