year,pgisced97,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1985,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1985,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1985,Primary Level,1st Quintile,,,,,,,,,,,,
1985,Primary Level,2nd Quintile,,,,,,,,,,,,
1985,Primary Level,3rd Quintile,,,,,,,,,,,,
1985,Primary Level,4th Quintile,,,,,,,,,,,,
1985,Primary Level,5th Quintile,,,,,,,,,,,,
1985,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1985,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1985,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1985,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1985,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1985,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1985,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1985,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1985,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1985,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1985,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1985,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1985,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1985,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1985,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1986,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1986,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1986,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1986,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1986,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1986,Primary Level,1st Quintile,,,,,,,,,,,,
1986,Primary Level,2nd Quintile,,,,,,,,,,,,
1986,Primary Level,3rd Quintile,,,,,,,,,,,,
1986,Primary Level,4th Quintile,,,,,,,,,,,,
1986,Primary Level,5th Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1987,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1987,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1987,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1987,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1987,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1987,Primary Level,1st Quintile,,,,,,,,,,,,
1987,Primary Level,2nd Quintile,,,,,,,,,,,,
1987,Primary Level,3rd Quintile,,,,,,,,,,,,
1987,Primary Level,4th Quintile,,,,,,,,,,,,
1987,Primary Level,5th Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1988,Pre-primary Level,1st Quintile,40,2.0110927375954075,1.418455662668852,2.603729812521963,0.0,0.0,3.0,0.0,7.5,0.0,-2.0,0.0
1988,Pre-primary Level,2nd Quintile,35,1.9592416012177776,1.4974838156318793,2.420999386803676,0.0,0.0,2.960505203005177,0.0,7.401263007512943,0.0,-2.0,0.0
1988,Pre-primary Level,3rd Quintile,42,1.445624627701884,1.1105658484593333,1.7806834069444348,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
1988,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1988,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1988,Primary Level,1st Quintile,240,3.512082603753571,3.0910344263190552,3.933130781188087,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1988,Primary Level,2nd Quintile,165,3.265951839989238,2.83211966573404,3.699784014244436,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1988,Primary Level,3rd Quintile,134,3.5866682821718423,3.200577394773341,3.9727591695703435,0.9896199887759752,2.3034899165892004,4.0,0.0,8.515570016836037,3.0,3.0,4.0
1988,Primary Level,4th Quintile,111,3.590598185674659,2.921000776089885,4.260195595259433,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1988,Primary Level,5th Quintile,40,2.7326058027691857,1.7952795735906035,3.669932031947768,0.0,0.2927194053580055,3.0,0.0,7.5,0.0,-2.0,0.0
1988,Lower Secondary Level,1st Quintile,751,3.330945374435435,3.1778872615237344,3.4840034873471355,0.0,2.0,4.0,0.0,10.0,2.0,1.0,2.0
1988,Lower Secondary Level,2nd Quintile,633,3.889995898857428,3.6578986089055388,4.122093188809317,0.0,2.0,5.0,0.0,12.5,2.0,1.0,2.0
1988,Lower Secondary Level,3rd Quintile,578,2.9798524123577184,2.7445088978016656,3.215195926913771,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1988,Lower Secondary Level,4th Quintile,462,3.6950332731849396,3.433283820971508,3.956782725398371,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1988,Lower Secondary Level,5th Quintile,284,3.4917282122463593,3.1471049322772835,3.836351492215435,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1988,Upper Secondary Level,1st Quintile,733,3.997805825290398,3.760707813812606,4.234903836768189,0.0,2.0,4.905558468582295,0.0,12.263896171455738,2.0,2.0,2.0
1988,Upper Secondary Level,2nd Quintile,934,3.683585927730102,3.513294998265558,3.853876857194646,0.0,2.0,5.0,0.0,12.5,2.0,2.0,2.0
1988,Upper Secondary Level,3rd Quintile,987,3.2764739588506098,3.121976479215887,3.4309714384853325,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1988,Upper Secondary Level,4th Quintile,1106,3.222914815145349,3.075893609929252,3.3699360203614455,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1988,Upper Secondary Level,5th Quintile,966,2.7078158985675045,2.5709289464195737,2.8447028507154353,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1988,Post-secondary Non-tertiary Level,1st Quintile,39,3.3820397136931883,2.2760991840673475,4.487980243319029,0.0,1.0,4.363339350964574,0.0,10.908348377411436,1.0,-2.0,2.0
1988,Post-secondary Non-tertiary Level,2nd Quintile,52,3.060085064340819,2.565223141932302,3.5549469867493357,0.0,1.5224886425624606,5.0,0.0,12.5,2.0,1.0,4.0
1988,Post-secondary Non-tertiary Level,3rd Quintile,44,4.206913353629822,3.4484343514417874,4.965392355817857,0.0,3.0,5.0,0.0,12.5,3.0,1.0,5.0
1988,Post-secondary Non-tertiary Level,4th Quintile,56,3.284412214368985,2.709624422886341,3.859200005851629,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1988,Post-secondary Non-tertiary Level,5th Quintile,75,3.073206988831916,2.5228553189986,3.6235586586652317,0.0,1.3006008334966999,3.0,0.0,7.5,1.0,0.0,1.0
1988,First Stage of Tertiary Education,1st Quintile,53,4.888716675057465,3.987798885468119,5.78963446464681,0.0,3.0,6.612924019446195,0.0,16.532310048615486,3.0,1.0,5.0249999999999995
1988,First Stage of Tertiary Education,2nd Quintile,88,3.3188641122635483,2.770365881945092,3.8673623425820045,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1988,First Stage of Tertiary Education,3rd Quintile,101,3.3105939459089497,2.7099426496516332,3.9112452421662662,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1988,First Stage of Tertiary Education,4th Quintile,131,3.0044751201159574,2.6283032234947177,3.380647016737197,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1988,First Stage of Tertiary Education,5th Quintile,164,2.9817483300551646,2.526345730009149,3.43715093010118,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
1988,Second Stage of Tertiary Education,1st Quintile,52,2.094695239692122,1.7213001006253523,2.4680903787588915,0.0,1.0,3.0,0.0,7.5,1.0,-1.0,2.0
1988,Second Stage of Tertiary Education,2nd Quintile,44,1.58532517353615,1.2884981693168913,1.8821521777554087,0.0,1.0,2.056664024414809,0.0,5.1416600610370224,1.0,1.0,2.0
1988,Second Stage of Tertiary Education,3rd Quintile,83,3.1706644638603745,2.571818278053808,3.769510649666941,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1988,Second Stage of Tertiary Education,4th Quintile,160,2.3531662048266555,2.049288309071037,2.657044100582274,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1988,Second Stage of Tertiary Education,5th Quintile,359,2.4988997188643602,2.2720624535340455,2.725736984194675,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1989,Pre-primary Level,1st Quintile,46,2.3534952208836564,1.8184677030665093,2.8885227387008037,0.0,1.0,2.8963756106589633,0.0,7.240939026647408,1.0,0.0,2.0
1989,Pre-primary Level,2nd Quintile,44,1.550826047379397,1.2117023896042918,1.8899497051545024,0.0,0.0,3.0,0.0,7.5,0.0,-2.0,0.0
1989,Pre-primary Level,3rd Quintile,37,2.03441093419459,1.4604118412880283,2.6084100271011517,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
1989,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1989,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1989,Primary Level,1st Quintile,222,4.804341675952012,4.307524536963749,5.301158814940274,0.0,2.0,6.0,0.0,15.0,2.0,1.0,2.0
1989,Primary Level,2nd Quintile,169,3.109306586831312,2.7633193247420813,3.455293848920543,0.0,2.0,3.0,0.0,7.5,2.0,1.0,3.0
1989,Primary Level,3rd Quintile,122,3.814034675442954,3.129786717816793,4.498282633069115,0.591395955594855,2.0,4.0,0.0,9.112906066607717,2.0,1.0,3.0
1989,Primary Level,4th Quintile,95,1.9674031442938185,1.6839382041235118,2.250868084464125,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,Primary Level,5th Quintile,38,2.205187560205469,1.5576549043656605,2.852720216045278,0.0,1.2569013636767374,2.0,0.0,5.0,2.0,2.0,4.0
1989,Lower Secondary Level,1st Quintile,728,3.713019144312765,3.5305717977765294,3.8954664908490004,1.0,2.0,5.0,0.0,11.0,2.0,1.0,2.0
1989,Lower Secondary Level,2nd Quintile,629,3.576705897932297,3.324706858892953,3.828704936971641,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1989,Lower Secondary Level,3rd Quintile,501,3.369190209967834,3.136903144468183,3.601477275467485,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1989,Lower Secondary Level,4th Quintile,444,3.296723267122164,3.052748340812165,3.540698193432163,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1989,Lower Secondary Level,5th Quintile,261,3.5742423574687567,3.2780417683104868,3.8704429466270267,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
1989,Upper Secondary Level,1st Quintile,715,3.9833050695477152,3.724962955576728,4.241647183518702,0.0,2.0,5.0,0.0,12.5,2.0,2.0,2.0
1989,Upper Secondary Level,2nd Quintile,917,3.4286343764971057,3.208703560002374,3.6485651929918372,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1989,Upper Secondary Level,3rd Quintile,967,3.670779023821923,3.4614286443171602,3.880129403326686,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1989,Upper Secondary Level,4th Quintile,1102,3.11196885345878,2.965555084564313,3.2583826223532473,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1989,Upper Secondary Level,5th Quintile,905,2.75152101631374,2.6105684983053017,2.8924735343221784,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,Post-secondary Non-tertiary Level,1st Quintile,45,3.347629882881384,2.4443582855445274,4.250901480218241,0.0,0.6237946199638834,5.645611756851925,0.0,14.114029392129812,1.0,-1.0,2.0
1989,Post-secondary Non-tertiary Level,2nd Quintile,52,2.8079531321080498,2.424063795091879,3.1918424691242206,0.0,2.2842031399339495,4.0,0.0,10.0,3.0,3.0,5.0
1989,Post-secondary Non-tertiary Level,3rd Quintile,44,2.7616561028235025,2.126078823435223,3.397233382211782,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0
1989,Post-secondary Non-tertiary Level,4th Quintile,71,2.7874033670145515,2.336511516603549,3.238295217425554,0.0,1.0,4.0,0.0,10.0,1.0,-1.0,1.0
1989,Post-secondary Non-tertiary Level,5th Quintile,75,2.316562547356982,1.9695304907895177,2.6635946039244467,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,First Stage of Tertiary Education,1st Quintile,57,4.694688793148034,3.9312458690259606,5.458131717270106,0.0,2.0,6.0,0.0,15.0,2.0,1.0,3.0
1989,First Stage of Tertiary Education,2nd Quintile,66,3.5244449974111096,2.814621009090239,4.23426898573198,0.0,2.0,4.327566158258373,0.0,10.81891539564593,2.0,1.0,3.0
1989,First Stage of Tertiary Education,3rd Quintile,109,2.6164232268871563,2.2218820247868,3.0109644289875126,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,First Stage of Tertiary Education,4th Quintile,117,3.5805250974686413,3.125971614455105,4.035078580482177,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1989,First Stage of Tertiary Education,5th Quintile,163,2.6474099597289054,2.285856837927023,3.0089630815307875,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,Second Stage of Tertiary Education,1st Quintile,46,2.6284876155710117,2.1110522850964277,3.1459229460455957,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,Second Stage of Tertiary Education,2nd Quintile,50,1.6393768540208087,1.2778351879709653,2.000918520070652,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
1989,Second Stage of Tertiary Education,3rd Quintile,88,2.256525295698228,1.8984007188845382,2.614649872511918,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
1989,Second Stage of Tertiary Education,4th Quintile,148,2.7913565730353684,2.4082990510483553,3.1744140950223816,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,Second Stage of Tertiary Education,5th Quintile,364,2.6922851191658075,2.4881775956517957,2.896392642679819,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
1990,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1990,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1990,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1990,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1990,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1990,Primary Level,1st Quintile,,,,,,,,,,,,
1990,Primary Level,2nd Quintile,,,,,,,,,,,,
1990,Primary Level,3rd Quintile,,,,,,,,,,,,
1990,Primary Level,4th Quintile,,,,,,,,,,,,
1990,Primary Level,5th Quintile,,,,,,,,,,,,
1990,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1990,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1990,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1990,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1990,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1990,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1990,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1990,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1990,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1990,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1990,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1990,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1990,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1990,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1990,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1991,Pre-primary Level,1st Quintile,32,2.322026121278765,1.8966085569883335,2.747443685569196,0.0,1.7166169870806107,4.0,0.0,10.0,2.0,0.0,4.0
1991,Pre-primary Level,2nd Quintile,33,1.7450172055724833,1.4642863365794163,2.0257480745655503,0.0,2.0,2.551292150729245,0.0,6.0,2.0,2.0,4.0
1991,Pre-primary Level,3rd Quintile,32,2.142619580541039,1.593712280322757,2.691526880759321,0.0,1.0,3.0,0.0,7.5,1.0,-1.0,2.0
1991,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1991,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1991,Primary Level,1st Quintile,225,4.670033182694137,4.170702134414403,5.169364230973872,0.0,3.0,4.8612413167235085,0.0,12.153103291808772,3.0,3.0,5.0
1991,Primary Level,2nd Quintile,162,2.8170958029386064,2.529981982188718,3.1042096236884946,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1991,Primary Level,3rd Quintile,114,2.787864364136731,2.4512290224068973,3.1244997058665644,0.0,2.0,3.0,0.0,7.5,2.0,1.0,3.0
1991,Primary Level,4th Quintile,79,4.226346798235047,3.4687341518851236,4.983959444584971,1.0,2.0,5.0,0.0,11.0,2.0,0.0,3.0
1991,Primary Level,5th Quintile,32,3.4224566515959345,2.769946430891912,4.074966872299957,0.0,1.1344874219609153,5.733414594606167,0.0,14.333536486515417,1.0,-3.0,1.0
1991,Lower Secondary Level,1st Quintile,706,4.237119388149396,4.005298161229135,4.468940615069657,1.0,2.0,5.0,0.0,11.0,2.0,1.0,2.0
1991,Lower Secondary Level,2nd Quintile,557,3.300776486557932,3.1309632502980422,3.470589722817822,1.0,2.0,5.0,0.0,11.0,2.0,2.0,2.0
1991,Lower Secondary Level,3rd Quintile,485,3.230957011557817,3.0550188159258984,3.4068952071897356,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
1991,Lower Secondary Level,4th Quintile,423,3.711307232544887,3.481985746242959,3.940628718846815,0.0,2.0,5.0,0.0,12.5,2.0,1.0,2.0
1991,Lower Secondary Level,5th Quintile,215,4.058906692532542,3.6366594830506678,4.481153902014416,1.0,2.0,4.0,0.0,8.5,2.0,2.0,3.0
1991,Upper Secondary Level,1st Quintile,663,4.513199421290051,4.1290527369432946,4.8973461056368075,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
1991,Upper Secondary Level,2nd Quintile,895,3.4241835074668083,3.2350245690812267,3.61334244585239,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,Upper Secondary Level,3rd Quintile,1005,3.382203488340805,3.217922625207247,3.5464843514743634,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,Upper Secondary Level,4th Quintile,1028,3.20154067926767,3.048278457926627,3.3548029006087132,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,Upper Secondary Level,5th Quintile,915,2.6994590611560203,2.5744540692774462,2.8244640530345944,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1991,Post-secondary Non-tertiary Level,1st Quintile,48,2.6051771883725694,2.0582154342250063,3.1521389425201325,0.0,1.0,3.969319350567479,0.0,9.923298376418698,1.0,-0.025000000000005684,1.0249999999999995
1991,Post-secondary Non-tertiary Level,2nd Quintile,55,2.4235375978388607,2.0928732905655707,2.7542019051121507,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1991,Post-secondary Non-tertiary Level,3rd Quintile,59,2.3910611279590963,2.0819830411308633,2.7001392147873293,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0
1991,Post-secondary Non-tertiary Level,4th Quintile,55,3.7607209772008927,3.0903649767299037,4.431076977671882,0.0,2.0,4.789419256206438,0.0,11.973548140516094,2.0,1.0,3.0
1991,Post-secondary Non-tertiary Level,5th Quintile,87,3.1597323696794137,2.828595771471669,3.4908689678871583,1.0,2.0,5.0,0.0,11.0,2.0,1.0,2.0
1991,First Stage of Tertiary Education,1st Quintile,51,7.397534638993683,5.46361857564743,9.331450702339936,1.0,3.0,6.999170883219241,0.0,15.997927208048102,3.0,1.0,3.0
1991,First Stage of Tertiary Education,2nd Quintile,83,2.5075674717739274,2.235621227197141,2.7795137163507135,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1991,First Stage of Tertiary Education,3rd Quintile,87,2.4663552930999426,2.0994255223976106,2.8332850638022746,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1991,First Stage of Tertiary Education,4th Quintile,123,2.6956976371593178,2.3965271246684177,2.994868149650218,0.046674439539332875,1.0,4.0,0.0,9.929988340691,1.0,0.0,1.0
