year,migback,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1985,indirekter Migrationshintergrund,weiblich,7.416587336730381,7.069331888481212,7.76384278497955,6.294038353431141,8.0,10.0,0.735095883577852,10.0,8.0,6.0,9.0,58.0
1986,kein Migrationshintergrund,maennlich,7.823289035169231,7.79042033263578,7.856157737702682,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,3544.0
1986,kein Migrationshintergrund,weiblich,7.87495702695854,7.842665347391194,7.907248706525885,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,3859.0
1986,direkter Migrationshintergrund,maennlich,7.0155501727669884,6.952696830136303,7.078403515397674,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,1464.0
1986,direkter Migrationshintergrund,weiblich,7.295360982671826,7.230299457252648,7.360422508091005,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1267.0
1986,indirekter Migrationshintergrund,maennlich,6.26262894469517,5.927037286244808,6.598220603145533,5.0,6.0,8.0,0.5,10.0,6.0,4.0,7.0,62.0
1986,indirekter Migrationshintergrund,weiblich,7.14087843721344,6.74871267338177,7.533044201045111,6.0,9.0,10.0,0.0,10.0,9.0,8.0,11.0,71.0
1987,kein Migrationshintergrund,maennlich,7.853687317719517,7.8209576752762935,7.886416960162741,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,3506.0
1987,kein Migrationshintergrund,weiblich,7.928643600601353,7.8958283235822,7.9614588776205055,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,3772.0
1987,direkter Migrationshintergrund,maennlich,7.711955531121285,7.581818522307014,7.842092539935557,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,206.0
1987,direkter Migrationshintergrund,weiblich,8.051725552010911,7.920016088870967,8.183435015150856,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,233.0
1987,indirekter Migrationshintergrund,maennlich,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,weiblich,,,,,,,,,,,,
1988,kein Migrationshintergrund,maennlich,7.754242385399696,7.721377064945935,7.787107705853456,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3331.0
1988,kein Migrationshintergrund,weiblich,7.827598967282807,7.7946342591798174,7.860563675385796,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,3589.0
1988,direkter Migrationshintergrund,maennlich,7.20370856820624,7.145096488789835,7.262320647622645,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1386.0
1988,direkter Migrationshintergrund,weiblich,7.267148895060467,7.205141704589356,7.3291560855315785,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1242.0
1988,indirekter Migrationshintergrund,maennlich,7.035246135181718,6.7745970894456935,7.295895180917743,5.98518419476492,7.0,9.0,1.4629604869123005,10.0,7.0,6.0,7.0,80.0
1988,indirekter Migrationshintergrund,weiblich,7.282594118069995,7.012323055966287,7.552865180173703,6.0,8.0,10.0,0.0,10.0,8.0,7.0,10.0,91.0
1989,kein Migrationshintergrund,maennlich,7.7617700433739225,7.728979227873822,7.794560858874023,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3224.0
1989,kein Migrationshintergrund,weiblich,7.809589475782356,7.776115219445441,7.84306373211927,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,3447.0
1989,direkter Migrationshintergrund,maennlich,7.065028467709472,7.002453127610882,7.127603807808062,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1330.0
1989,direkter Migrationshintergrund,weiblich,7.0582506949775805,6.992621311584941,7.12388007837022,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1215.0
1989,indirekter Migrationshintergrund,maennlich,7.293863383229324,7.0586897200943,7.529037046364348,6.0,8.0,9.893492253835426,0.15976161924686139,10.0,8.0,7.0,9.0,102.0
1989,indirekter Migrationshintergrund,weiblich,7.693470027452107,7.483561546159152,7.903378508745062,6.0,9.0,9.0,1.5,10.0,9.0,9.0,10.0,110.0
1990,kein Migrationshintergrund,-1,,,,,,,,,,,,
1990,kein Migrationshintergrund,maennlich,7.501444578426772,7.472104738330475,7.530784418523068,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,5132.0
1990,kein Migrationshintergrund,weiblich,7.625241061616446,7.596559888993954,7.653922234238938,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5573.0
1990,direkter Migrationshintergrund,maennlich,7.017100412766045,6.954440517835457,7.079760307696632,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,1360.0
1990,direkter Migrationshintergrund,weiblich,7.260483023217095,7.196195718886959,7.32477032754723,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1264.0
1990,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,maennlich,6.728511373218173,6.4852763770276125,6.971746369408733,5.0,7.344573805003551,9.0,0.0,10.0,7.0,6.0,7.0,113.0
1990,indirekter Migrationshintergrund,weiblich,7.029989161314124,6.8376975657961605,7.222280756832088,6.0,7.917460012640045,9.0,1.5,10.0,8.0,8.0,9.0,128.0
1991,kein Migrationshintergrund,maennlich,7.538755385999253,7.509944416559009,7.567566355439498,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,5011.0
1991,kein Migrationshintergrund,weiblich,7.658247468071307,7.630665392646413,7.685829543496202,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5434.0
1991,direkter Migrationshintergrund,maennlich,7.14734513204784,7.084901516697025,7.209788747398655,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1350.0
1991,direkter Migrationshintergrund,weiblich,7.22910932590432,7.165717004251305,7.2925016475573345,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1245.0
1991,indirekter Migrationshintergrund,maennlich,7.106482233828536,6.940032317514625,7.272932150142447,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,138.0
1991,indirekter Migrationshintergrund,weiblich,6.981269900294343,6.77728313337495,7.185256667213737,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.024999999999999,150.0
1992,kein Migrationshintergrund,maennlich,7.469432292513005,7.440552482385086,7.4983121026409245,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,4839.0
1992,kein Migrationshintergrund,weiblich,7.5565681911072184,7.5289522255135894,7.5841841567008474,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,5335.0
1992,direkter Migrationshintergrund,maennlich,6.974015490528719,6.908979108182098,7.039051872875339,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,1302.0
1992,direkter Migrationshintergrund,weiblich,7.059747633341815,6.9945547771842005,7.12494048949943,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,1209.0
1992,indirekter Migrationshintergrund,maennlich,7.011659250996002,6.846428028403164,7.1768904735888395,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,168.0
1992,indirekter Migrationshintergrund,weiblich,7.12088031598117,6.93385748440266,7.30790314755968,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,160.0
1993,kein Migrationshintergrund,maennlich,7.47093519515547,7.44147646871157,7.500393921599371,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,4755.0
1993,kein Migrationshintergrund,weiblich,7.629532556978291,7.601308868174844,7.657756245781738,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5217.0
1993,direkter Migrationshintergrund,maennlich,7.088852709016529,7.021790896045459,7.155914521987599,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,1274.0
1993,direkter Migrationshintergrund,weiblich,7.342224046885334,7.276534773398086,7.4079133203725815,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1179.0
1993,indirekter Migrationshintergrund,maennlich,6.871494394228807,6.703171189647223,7.039817598810392,5.505860677914669,7.0,9.0,0.2646516947866715,10.0,7.0,6.0,7.0,198.0
1993,indirekter Migrationshintergrund,weiblich,6.956285331258578,6.771527357265482,7.141043305251674,5.0,8.0,9.0,0.0,10.0,8.0,8.0,10.0,189.0
1994,kein Migrationshintergrund,maennlich,7.530259076886469,7.50127078019236,7.559247373580577,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,4691.0
1994,kein Migrationshintergrund,weiblich,7.647493199923736,7.618779966355545,7.676206433491927,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5159.0
1994,direkter Migrationshintergrund,maennlich,7.150641211131706,7.084945787434784,7.216336634828628,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1203.0
1994,direkter Migrationshintergrund,weiblich,7.290660232509807,7.224311191036943,7.357009273982671,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1129.0
1994,indirekter Migrationshintergrund,maennlich,6.676746289273857,6.524156607163837,6.829335971383877,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,218.0
1994,indirekter Migrationshintergrund,weiblich,6.875782805438487,6.713273347200959,7.038292263676015,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,217.0
1995,kein Migrationshintergrund,maennlich,7.501614763962691,7.473045211028042,7.530184316897341,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,4630.0
1995,kein Migrationshintergrund,weiblich,7.574527867760105,7.546079516018848,7.602976219501363,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,5144.0
1995,direkter Migrationshintergrund,maennlich,7.09594687230495,7.03434581111329,7.157547933496609,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1383.0
1995,direkter Migrationshintergrund,weiblich,7.360218330974498,7.300032894078534,7.420403767870463,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1341.0
1995,indirekter Migrationshintergrund,maennlich,7.141892613161604,7.00512529799618,7.278659928327027,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,226.0
1995,indirekter Migrationshintergrund,weiblich,7.086255338351174,6.931245791832156,7.241264884870192,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,223.0
1996,kein Migrationshintergrund,maennlich,7.522819256542317,7.494621217527744,7.551017295556891,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4618.0
1996,kein Migrationshintergrund,weiblich,7.667902754698044,7.639833520894701,7.6959719885013875,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5075.0
1996,direkter Migrationshintergrund,maennlich,7.127835240968531,7.064968098399697,7.1907023835373645,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1298.0
1996,direkter Migrationshintergrund,weiblich,7.2905205806246505,7.2278068004872384,7.3532343607620625,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1280.0
1996,indirekter Migrationshintergrund,maennlich,6.85207584325669,6.69589706451428,7.008254621999101,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,235.0
1996,indirekter Migrationshintergrund,weiblich,7.112335012448529,6.967072374674795,7.257597650222263,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,246.0
1997,kein Migrationshintergrund,maennlich,7.497010301676476,7.469542432143437,7.524478171209515,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,4540.0
1997,kein Migrationshintergrund,weiblich,7.610397222595744,7.582467586192831,7.638326858998658,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5034.0
1997,direkter Migrationshintergrund,maennlich,7.183787913482123,7.124134193241644,7.243441633722603,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1234.0
1997,direkter Migrationshintergrund,weiblich,7.2473886396596825,7.184119659206721,7.310657620112644,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1203.0
1997,indirekter Migrationshintergrund,maennlich,6.893312349473521,6.763709903950063,7.0229147949969795,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,247.0
1997,indirekter Migrationshintergrund,weiblich,7.286280967801802,7.142250907081952,7.430311028521651,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,243.0
1998,kein Migrationshintergrund,maennlich,7.618251451324683,7.592744863848471,7.643758038800896,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5236.0
1998,kein Migrationshintergrund,weiblich,7.727780597490563,7.702329111916785,7.753232083064341,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5731.0
1998,direkter Migrationshintergrund,maennlich,7.15919936878497,7.09644484097658,7.22195389659336,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1197.0
1998,direkter Migrationshintergrund,weiblich,7.202781748846929,7.138783822257856,7.266779675436003,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1176.0
1998,indirekter Migrationshintergrund,maennlich,7.14378166562397,7.014598450760346,7.272964880487594,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,271.0
1998,indirekter Migrationshintergrund,weiblich,7.008402871390584,6.8678755765194355,7.148930166261732,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,262.0
1999,kein Migrationshintergrund,maennlich,7.613558089236223,7.587688663358176,7.63942751511427,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5089.0
1999,kein Migrationshintergrund,weiblich,7.775442065263229,7.750290858308631,7.800593272217826,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5533.0
1999,direkter Migrationshintergrund,maennlich,7.2674706921599475,7.206224913930055,7.32871647038984,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1100.0
1999,direkter Migrationshintergrund,weiblich,7.410623765499204,7.346587095369171,7.474660435629237,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1079.0
1999,indirekter Migrationshintergrund,maennlich,7.025698787880012,6.894824352957679,7.156573222802345,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,275.0
1999,indirekter Migrationshintergrund,weiblich,7.227551405236855,7.097438616629637,7.357664193844073,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,275.0
2000,kein Migrationshintergrund,maennlich,7.774373685842201,7.755310027638409,7.7934373440459925,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9363.0
2000,kein Migrationshintergrund,weiblich,7.8868079060208585,7.868111044590295,7.905504767451422,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,10213.0
2000,direkter Migrationshintergrund,maennlich,7.211412924061641,7.158985362878195,7.263840485245086,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1590.0
2000,direkter Migrationshintergrund,weiblich,7.424266616483057,7.373689203621903,7.474844029344211,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1663.0
2000,indirekter Migrationshintergrund,maennlich,7.195738416417668,7.085154723136185,7.306322109699151,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,369.0
2000,indirekter Migrationshintergrund,weiblich,7.091867797453787,6.9766476122951655,7.207087982612409,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,387.0
2001,kein Migrationshintergrund,maennlich,7.779910065348997,7.760503256770819,7.799316873927176,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8544.0
2001,kein Migrationshintergrund,weiblich,7.911664835830224,7.892727485881934,7.930602185778514,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9328.0
2001,direkter Migrationshintergrund,maennlich,7.2266971545512995,7.172273464304529,7.28112084479807,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1413.0
2001,direkter Migrationshintergrund,weiblich,7.422864076021228,7.370184544025117,7.47554360801734,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1466.0
2001,indirekter Migrationshintergrund,maennlich,6.99726375209234,6.882890768070146,7.111636736114534,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,353.0
2001,indirekter Migrationshintergrund,weiblich,7.396321677421465,7.287421571517609,7.505221783325321,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.024999999999999,369.0
2002,kein Migrationshintergrund,maennlich,7.719752932620871,7.701062950651803,7.738442914589939,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9205.0
2002,kein Migrationshintergrund,weiblich,7.812013308670003,7.793659770971847,7.830366846368158,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9856.0
2002,direkter Migrationshintergrund,maennlich,7.074883422950294,7.019135590333578,7.13063125556701,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,1345.0
2002,direkter Migrationshintergrund,weiblich,7.222268227722499,7.165877740712416,7.2786587147325825,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1405.0
2002,indirekter Migrationshintergrund,maennlich,7.031365584973981,6.922688853476757,7.140042316471206,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,336.0
2002,indirekter Migrationshintergrund,weiblich,7.110754615253262,6.9933505611282945,7.228158669378229,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,373.0
2003,kein Migrationshintergrund,maennlich,7.696621806194314,7.6775276123895475,7.715715999999081,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8865.0
2003,kein Migrationshintergrund,weiblich,7.792098135597043,7.773375733549912,7.810820537644174,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9544.0
2003,direkter Migrationshintergrund,maennlich,7.23238675325066,7.175947294998661,7.288826211502659,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1247.0
2003,direkter Migrationshintergrund,weiblich,7.398825185290645,7.344526794292257,7.453123576289032,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1341.0
2003,indirekter Migrationshintergrund,maennlich,7.149402042511225,7.042346469378003,7.256457615644447,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,339.0
2003,indirekter Migrationshintergrund,weiblich,7.268819799356908,7.15869060080951,7.378948997904307,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,383.0
2004,kein Migrationshintergrund,maennlich,7.765410167818547,7.746418953203363,7.784401382433731,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8602.0
2004,kein Migrationshintergrund,weiblich,7.886725321312829,7.868290871021189,7.905159771604469,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9292.0
2004,direkter Migrationshintergrund,maennlich,7.305246716343864,7.247974526995047,7.3625189056926805,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1193.0
2004,direkter Migrationshintergrund,weiblich,7.405034379606684,7.350077977163733,7.459990782049636,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1294.0
2004,indirekter Migrationshintergrund,maennlich,7.1741451994996455,7.064861888038936,7.283428510960355,6.0,7.996909106127579,9.0,1.5,10.0,8.0,8.0,9.0,352.0
2004,indirekter Migrationshintergrund,weiblich,7.441245159991314,7.337567220180548,7.544923099802079,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,379.0
2005,kein Migrationshintergrund,maennlich,7.704263807743638,7.684085158634783,7.724442456852493,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8219.0
2005,kein Migrationshintergrund,weiblich,7.8517513308889875,7.83254695036136,7.870955711416615,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8932.0
2005,direkter Migrationshintergrund,maennlich,7.269898911787844,7.208900518793521,7.330897304782167,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1104.0
2005,direkter Migrationshintergrund,weiblich,7.3418594873072625,7.284471087770127,7.399247886844398,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1236.0
2005,indirekter Migrationshintergrund,maennlich,6.902345400280925,6.797347697869068,7.007343102692783,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,359.0
2005,indirekter Migrationshintergrund,weiblich,7.229751257592578,7.123285290512772,7.336217224672383,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,385.0
2006,kein Migrationshintergrund,maennlich,7.699481890301062,7.6804776233382785,7.718486157263845,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8924.0
2006,kein Migrationshintergrund,weiblich,7.841736649631676,7.823233301246005,7.860239998017346,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9725.0
2006,direkter Migrationshintergrund,maennlich,7.210969136611099,7.1497186917358215,7.272219581486376,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1095.0
2006,direkter Migrationshintergrund,weiblich,7.242980695667925,7.183173379196818,7.3027880121390325,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1270.0
2006,indirekter Migrationshintergrund,maennlich,6.850530025341163,6.747440312734744,6.953619737947582,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,379.0
2006,indirekter Migrationshintergrund,weiblich,7.012886003979236,6.901032715440573,7.124739292517898,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,417.0
2007,kein Migrationshintergrund,maennlich,7.753988675960457,7.735264859130231,7.772712492790683,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8379.0
2007,kein Migrationshintergrund,weiblich,7.81578005187294,7.797041818412705,7.834518285333175,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9130.0
2007,direkter Migrationshintergrund,maennlich,7.175548339294609,7.11207648839442,7.239020190194799,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,977.0
2007,direkter Migrationshintergrund,weiblich,7.29886514780416,7.239765087318043,7.357965208290278,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1138.0
2007,indirekter Migrationshintergrund,maennlich,7.041354534352211,6.938198761664537,7.1445103070398845,6.0,7.0,9.0,1.5,10.0,7.0,7.0,7.0,359.0
2007,indirekter Migrationshintergrund,weiblich,7.175903487507918,7.071326367484927,7.28048060753091,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,406.0
2008,kein Migrationshintergrund,maennlich,7.87299333895571,7.8542878219540135,7.891698855957406,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,7924.0
2008,kein Migrationshintergrund,weiblich,7.952332008723279,7.933830766008912,7.9708332514376465,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8643.0
2008,direkter Migrationshintergrund,maennlich,7.279781237359849,7.212569185804178,7.34699328891552,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,879.0
2008,direkter Migrationshintergrund,weiblich,7.447385645570484,7.385852336615434,7.508918954525534,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1024.0
2008,indirekter Migrationshintergrund,maennlich,7.112923424918596,6.998781214002187,7.227065635835005,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,364.0
2008,indirekter Migrationshintergrund,weiblich,7.406677868150296,7.300499066485173,7.512856669815418,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,398.0
2009,kein Migrationshintergrund,maennlich,7.755910380136594,7.735902161120487,7.775918599152702,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,7466.0
2009,kein Migrationshintergrund,weiblich,7.8542083519226225,7.834556082094627,7.873860621750618,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8107.0
2009,direkter Migrationshintergrund,maennlich,7.2658634068351375,7.197349074811891,7.334377738858384,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,760.0
2009,direkter Migrationshintergrund,weiblich,7.486958961439915,7.422011208497008,7.551906714382822,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,898.0
2009,indirekter Migrationshintergrund,maennlich,7.221683196321334,7.108317581414651,7.335048811228017,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,335.0
2009,indirekter Migrationshintergrund,weiblich,7.176822018564678,7.06361090292657,7.290033134202787,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,364.0
2010,kein Migrationshintergrund,maennlich,7.7771373418580145,7.759078726988745,7.795195956727284,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9063.0
2010,kein Migrationshintergrund,weiblich,7.806872337304937,7.789214372208811,7.8245303024010635,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,10775.0
2010,direkter Migrationshintergrund,maennlich,7.334459310422098,7.282381505580706,7.386537115263489,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1313.0
2010,direkter Migrationshintergrund,weiblich,7.413825827272831,7.361509920152556,7.466141734393106,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1631.0
2010,indirekter Migrationshintergrund,maennlich,7.2168181182854045,7.121755665102975,7.311880571467834,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,495.0
2010,indirekter Migrationshintergrund,weiblich,7.223080625771173,7.13284346127056,7.313317790271786,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,598.0
2011,kein Migrationshintergrund,-3,,,,,,,,,,,,
2011,kein Migrationshintergrund,-1,,,,,,,,,,,,
2011,kein Migrationshintergrund,maennlich,7.803033618688207,7.785524046163785,7.8205431912126295,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9775.0
2011,kein Migrationshintergrund,weiblich,7.8449457934756825,7.8283074716085315,7.861584115342834,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,11835.0
2011,direkter Migrationshintergrund,maennlich,7.389917374055995,7.334751827199721,7.445082920912268,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1307.0
2011,direkter Migrationshintergrund,weiblich,7.398591723240596,7.347088797677285,7.450094648803907,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1646.0
2011,indirekter Migrationshintergrund,maennlich,7.4071921451452605,7.324446503466259,7.489937786824262,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,519.0
