year,quintil_oecd,sampreg,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,1st Quintile,East,Very good,0.08723,87,967,0.06944,0.10502
1994,1st Quintile,East,Good,0.33199,359,967,0.30229,0.36168
1994,1st Quintile,East,Satisfactory,0.36127,333,967,0.33098,0.39156
1994,1st Quintile,East,Poor,0.14715,132,967,0.12481,0.16948
1994,1st Quintile,East,Bad,0.07237,56,967,0.05603,0.08871
1994,2nd Quintile,West,Very good,0.09413,175,1585,0.07975,0.10851
1994,2nd Quintile,West,Good,0.38266,674,1585,0.35873,0.40660
1994,2nd Quintile,West,Satisfactory,0.33066,471,1585,0.30749,0.35382
1994,2nd Quintile,West,Poor,0.14658,207,1585,0.12916,0.16399
1994,2nd Quintile,West,Bad,0.04598,58,1585,0.03566,0.05629
1994,2nd Quintile,East,Very good,0.06852,84,1049,0.05323,0.08382
1994,2nd Quintile,East,Good,0.35875,428,1049,0.32971,0.38779
1994,2nd Quintile,East,Satisfactory,0.39413,396,1049,0.36455,0.42372
1994,2nd Quintile,East,Poor,0.14223,141,1049,0.12108,0.16338
1994,3rd Quintile,West,Very good,0.09649,221,1812,0.08289,0.11009
1994,3rd Quintile,West,Good,0.37948,732,1812,0.35713,0.40183
1994,3rd Quintile,West,Satisfactory,0.33039,551,1812,0.30873,0.35205
1994,3rd Quintile,West,Poor,0.15047,245,1812,0.13400,0.16694
1994,3rd Quintile,West,Bad,0.04317,63,1812,0.03381,0.05253
1994,3rd Quintile,East,Very good,0.08543,83,873,0.06688,0.10398
1994,3rd Quintile,East,Good,0.40966,381,873,0.37702,0.44230
1994,3rd Quintile,East,Satisfactory,0.36544,313,873,0.33348,0.39740
1994,3rd Quintile,East,Poor,0.11516,96,873,0.09397,0.13635
1994,4th Quintile,West,Very good,0.08705,212,1984,0.07464,0.09945
1994,4th Quintile,West,Good,0.39649,799,1984,0.37496,0.41803
1994,4th Quintile,West,Satisfactory,0.33361,640,1984,0.31286,0.35437
1994,4th Quintile,West,Poor,0.14940,277,1984,0.13371,0.16509
1994,4th Quintile,West,Bad,0.03345,56,1984,0.02553,0.04136
1994,4th Quintile,East,Very good,0.07911,47,544,0.05640,0.10181
1994,4th Quintile,East,Good,0.47628,264,544,0.43428,0.51829
1994,4th Quintile,East,Satisfactory,0.33209,183,544,0.29248,0.37171
1994,4th Quintile,East,Poor,0.09834,50,544,0.07329,0.12339
1994,5th Quintile,West,Very good,0.09573,235,2137,0.08325,0.10820
1994,5th Quintile,West,Good,0.41838,914,2137,0.39746,0.43930
1994,5th Quintile,West,Satisfactory,0.33109,672,2137,0.31113,0.35105
1994,5th Quintile,West,Poor,0.13367,267,2137,0.11924,0.14810
1994,5th Quintile,West,Bad,0.02113,49,2137,0.01503,0.02723
1994,5th Quintile,East,Good,0.42401,123,251,0.36275,0.48527
1994,5th Quintile,East,Satisfactory,0.36828,97,251,0.30849,0.42807
1994,5th Quintile,East,Poor,0.09811,31,251,0.06123,0.13498
1995,1st Quintile,West,Very good,0.10629,221,1744,0.09182,0.12075
1995,1st Quintile,West,Good,0.32601,649,1744,0.30400,0.34802
1995,1st Quintile,West,Satisfactory,0.31758,492,1744,0.29572,0.33943
1995,1st Quintile,West,Poor,0.17944,278,1744,0.16143,0.19746
1995,1st Quintile,West,Bad,0.07068,104,1744,0.05865,0.08272
1995,1st Quintile,East,Very good,0.07749,79,787,0.05880,0.09619
1995,1st Quintile,East,Good,0.35790,297,787,0.32439,0.39141
1995,1st Quintile,East,Satisfactory,0.33773,254,787,0.30466,0.37079
1995,1st Quintile,East,Poor,0.17676,126,787,0.15009,0.20343
1995,1st Quintile,East,Bad,0.05012,31,787,0.03487,0.06537
1995,2nd Quintile,West,Very good,0.08368,194,1836,0.07101,0.09635
1995,2nd Quintile,West,Good,0.34116,735,1836,0.31947,0.36285
1995,2nd Quintile,West,Satisfactory,0.33124,539,1836,0.30971,0.35278
1995,2nd Quintile,West,Poor,0.17772,280,1836,0.16023,0.19521
1995,2nd Quintile,West,Bad,0.06620,88,1836,0.05483,0.07758
1995,2nd Quintile,East,Very good,0.05484,73,1042,0.04101,0.06868
1995,2nd Quintile,East,Good,0.35938,400,1042,0.33024,0.38853
1995,2nd Quintile,East,Satisfactory,0.37105,373,1042,0.34171,0.40040
1995,2nd Quintile,East,Poor,0.15705,151,1042,0.13494,0.17915
1995,2nd Quintile,East,Bad,0.05767,45,1042,0.04351,0.07183
1995,3rd Quintile,West,Very good,0.09061,204,1861,0.07756,0.10365
1995,3rd Quintile,West,Good,0.36709,738,1861,0.34518,0.38899
1995,3rd Quintile,West,Satisfactory,0.35930,613,1861,0.33750,0.38111
1995,3rd Quintile,West,Poor,0.14972,251,1861,0.13351,0.16594
1995,3rd Quintile,West,Bad,0.03328,55,1861,0.02513,0.04143
1995,3rd Quintile,East,Very good,0.06765,60,833,0.05059,0.08472
1995,3rd Quintile,East,Good,0.39084,355,833,0.35768,0.42399
1995,3rd Quintile,East,Satisfactory,0.38871,325,833,0.35558,0.42183
1995,3rd Quintile,East,Poor,0.11578,93,833,0.09404,0.13752
1995,4th Quintile,West,Very good,0.07607,197,1985,0.06441,0.08774
1995,4th Quintile,West,Good,0.41253,859,1985,0.39087,0.43419
1995,4th Quintile,West,Satisfactory,0.32649,612,1985,0.30585,0.34712
1995,4th Quintile,West,Poor,0.15382,264,1985,0.13795,0.16970
1995,4th Quintile,West,Bad,0.03109,53,1985,0.02345,0.03873
1995,4th Quintile,East,Very good,0.07108,52,660,0.05146,0.09070
1995,4th Quintile,East,Good,0.43435,305,660,0.39650,0.47219
1995,4th Quintile,East,Satisfactory,0.37077,235,660,0.33389,0.40765
1995,4th Quintile,East,Poor,0.10399,68,660,0.08068,0.12729
1995,5th Quintile,West,Very good,0.07830,201,2131,0.06689,0.08971
1995,5th Quintile,West,Good,0.44589,976,2131,0.42478,0.46700
1995,5th Quintile,West,Satisfactory,0.33082,653,2131,0.31084,0.35080
1995,5th Quintile,West,Poor,0.11854,244,2131,0.10481,0.13227
1995,5th Quintile,West,Bad,0.02645,57,2131,0.01963,0.03326
1995,5th Quintile,East,Good,0.44536,144,300,0.38902,0.50170
1995,5th Quintile,East,Satisfactory,0.36237,124,300,0.30789,0.41686
1995,5th Quintile,East,Poor,0.09915,32,300,0.06527,0.13303
1996,1st Quintile,West,Very good,0.09180,208,1793,0.07843,0.10516
1996,1st Quintile,West,Good,0.33132,655,1793,0.30953,0.35312
1996,1st Quintile,West,Satisfactory,0.31812,535,1793,0.29655,0.33968
1996,1st Quintile,West,Poor,0.17666,285,1793,0.15900,0.19432
1996,1st Quintile,West,Bad,0.08210,110,1793,0.06939,0.09481
1996,1st Quintile,East,Very good,0.05028,50,776,0.03490,0.06567
1996,1st Quintile,East,Good,0.35272,298,776,0.31908,0.38637
1996,1st Quintile,East,Satisfactory,0.37854,275,776,0.34439,0.41269
1996,1st Quintile,East,Poor,0.16514,120,776,0.13900,0.19129
1996,1st Quintile,East,Bad,0.05331,33,776,0.03749,0.06912
1996,2nd Quintile,West,Very good,0.07361,176,1692,0.06117,0.08606
1996,2nd Quintile,West,Good,0.33603,649,1692,0.31352,0.35855
1996,2nd Quintile,West,Satisfactory,0.36605,555,1692,0.34309,0.38901
1996,2nd Quintile,West,Poor,0.17331,247,1692,0.15527,0.19135
1996,2nd Quintile,West,Bad,0.05100,65,1692,0.04051,0.06148
1996,2nd Quintile,East,Very good,0.06558,75,932,0.04967,0.08148
1996,2nd Quintile,East,Good,0.35649,356,932,0.32572,0.38726
1996,2nd Quintile,East,Satisfactory,0.39132,355,932,0.35997,0.42267
1996,2nd Quintile,East,Poor,0.14116,114,932,0.11880,0.16353
1996,2nd Quintile,East,Bad,0.04545,32,932,0.03207,0.05883
1996,3rd Quintile,West,Very good,0.08623,191,1769,0.07314,0.09931
1996,3rd Quintile,West,Good,0.36550,702,1769,0.34305,0.38795
1996,3rd Quintile,West,Satisfactory,0.35497,587,1769,0.33267,0.37728
1996,3rd Quintile,West,Poor,0.15278,229,1769,0.13601,0.16955
1996,3rd Quintile,West,Bad,0.04052,60,1769,0.03133,0.04971
1996,3rd Quintile,East,Very good,0.04785,51,881,0.03375,0.06196
1996,3rd Quintile,East,Good,0.38311,367,881,0.35099,0.41524
1996,3rd Quintile,East,Satisfactory,0.42400,366,881,0.39135,0.45665
1996,3rd Quintile,East,Poor,0.11189,97,881,0.09106,0.13272
1996,4th Quintile,West,Very good,0.09872,221,2019,0.08571,0.11174
1996,4th Quintile,West,Good,0.39792,837,2019,0.37657,0.41928
1996,4th Quintile,West,Satisfactory,0.35472,666,2019,0.33384,0.37559
1996,4th Quintile,West,Poor,0.11732,235,2019,0.10328,0.13136
1996,4th Quintile,West,Bad,0.03132,60,2019,0.02372,0.03892
1996,4th Quintile,East,Very good,0.05455,44,678,0.03744,0.07166
1996,4th Quintile,East,Good,0.41312,299,678,0.37603,0.45021
1996,4th Quintile,East,Satisfactory,0.40869,261,678,0.37166,0.44573
1996,4th Quintile,East,Poor,0.10614,74,678,0.08294,0.12934
1996,5th Quintile,West,Very good,0.09757,240,2062,0.08476,0.11038
1996,5th Quintile,West,Good,0.41861,899,2062,0.39731,0.43991
1996,5th Quintile,West,Satisfactory,0.32331,619,2062,0.30312,0.34351
1996,5th Quintile,West,Poor,0.13423,252,2062,0.11951,0.14895
1996,5th Quintile,West,Bad,0.02628,52,2062,0.01937,0.03319
1996,5th Quintile,East,Very good,0.07625,32,372,0.04925,0.10326
1996,5th Quintile,East,Good,0.47649,172,372,0.42567,0.52731
1996,5th Quintile,East,Satisfactory,0.33268,132,372,0.28474,0.38063
1996,5th Quintile,East,Poor,0.10594,36,372,0.07462,0.13726
1997,1st Quintile,West,Very good,0.07599,172,1674,0.06329,0.08869
1997,1st Quintile,West,Good,0.33964,665,1674,0.31695,0.36233
1997,1st Quintile,West,Satisfactory,0.33176,484,1674,0.30920,0.35433
1997,1st Quintile,West,Poor,0.18980,266,1674,0.17101,0.20859
1997,1st Quintile,West,Bad,0.06281,87,1674,0.05118,0.07443
1997,1st Quintile,East,Very good,0.07571,56,710,0.05624,0.09518
1997,1st Quintile,East,Good,0.37717,285,710,0.34149,0.41284
1997,1st Quintile,East,Satisfactory,0.33963,236,710,0.30477,0.37449
1997,1st Quintile,East,Poor,0.13271,87,710,0.10774,0.15768
1997,1st Quintile,East,Bad,0.07478,46,710,0.05542,0.09414
1997,2nd Quintile,West,Very good,0.07902,165,1752,0.06638,0.09165
1997,2nd Quintile,West,Good,0.33466,711,1752,0.31256,0.35677
1997,2nd Quintile,West,Satisfactory,0.37374,576,1752,0.35108,0.39640
1997,2nd Quintile,West,Poor,0.14642,223,1752,0.12986,0.16298
1997,2nd Quintile,West,Bad,0.06616,77,1752,0.05452,0.07781
1997,2nd Quintile,East,Very good,0.05425,64,987,0.04011,0.06839
1997,2nd Quintile,East,Good,0.36202,402,987,0.33202,0.39202
1997,2nd Quintile,East,Satisfactory,0.39271,354,987,0.36223,0.42319
1997,2nd Quintile,East,Poor,0.14186,128,987,0.12008,0.16364
1997,2nd Quintile,East,Bad,0.04916,39,987,0.03567,0.06266
1997,3rd Quintile,West,Very good,0.08908,161,1768,0.07580,0.10236
1997,3rd Quintile,West,Good,0.36886,745,1768,0.34637,0.39136
1997,3rd Quintile,West,Satisfactory,0.34022,554,1768,0.31813,0.36232
1997,3rd Quintile,West,Poor,0.16073,246,1768,0.14360,0.17785
1997,3rd Quintile,West,Bad,0.04110,62,1768,0.03185,0.05036
1997,3rd Quintile,East,Very good,0.07678,71,837,0.05873,0.09483
1997,3rd Quintile,East,Good,0.38360,349,837,0.35064,0.41656
1997,3rd Quintile,East,Satisfactory,0.39703,328,837,0.36386,0.43020
1997,3rd Quintile,East,Poor,0.11637,89,837,0.09463,0.13810
1997,4th Quintile,West,Very good,0.09407,209,1945,0.08109,0.10705
1997,4th Quintile,West,Good,0.39981,836,1945,0.37804,0.42159
1997,4th Quintile,West,Satisfactory,0.34423,608,1945,0.32311,0.36535
1997,4th Quintile,West,Poor,0.13181,237,1945,0.11677,0.14684
1997,4th Quintile,West,Bad,0.03008,55,1945,0.02249,0.03767
1997,4th Quintile,East,Very good,0.04949,33,689,0.03328,0.06569
1997,4th Quintile,East,Good,0.44707,338,689,0.40992,0.48423
1997,4th Quintile,East,Satisfactory,0.34574,237,689,0.31020,0.38128
1997,4th Quintile,East,Poor,0.12423,81,689,0.09959,0.14888
1997,5th Quintile,West,Very good,0.09561,214,2039,0.08284,0.10838
1997,5th Quintile,West,Good,0.43721,930,2039,0.41567,0.45875
1997,5th Quintile,West,Satisfactory,0.33398,640,2039,0.31350,0.35446
1997,5th Quintile,West,Poor,0.10876,207,2039,0.09525,0.12228
1997,5th Quintile,West,Bad,0.02444,48,2039,0.01773,0.03114
1997,5th Quintile,East,Good,0.41906,168,342,0.36669,0.47143
1997,5th Quintile,East,Satisfactory,0.41248,143,342,0.36023,0.46473
1997,5th Quintile,East,Poor,0.08174,31,342,0.05266,0.11081
1998,1st Quintile,West,Very good,0.10618,195,1697,0.09152,0.12085
1998,1st Quintile,West,Good,0.34555,660,1697,0.32292,0.36819
1998,1st Quintile,West,Satisfactory,0.31664,494,1697,0.29450,0.33878
1998,1st Quintile,West,Poor,0.15136,255,1697,0.13431,0.16842
1998,1st Quintile,West,Bad,0.08026,93,1697,0.06733,0.09319
1998,1st Quintile,East,Very good,0.07870,56,635,0.05774,0.09966
1998,1st Quintile,East,Good,0.41163,268,635,0.37332,0.44994
1998,1st Quintile,East,Satisfactory,0.33098,198,635,0.29435,0.36761
1998,1st Quintile,East,Poor,0.11619,77,635,0.09124,0.14113
1998,1st Quintile,East,Bad,0.06250,36,635,0.04366,0.08134
1998,2nd Quintile,West,Very good,0.08346,166,1674,0.07020,0.09671
1998,2nd Quintile,West,Good,0.37736,709,1674,0.35413,0.40058
1998,2nd Quintile,West,Satisfactory,0.31818,499,1674,0.29586,0.34050
1998,2nd Quintile,West,Poor,0.16170,229,1674,0.14406,0.17934
1998,2nd Quintile,West,Bad,0.05931,71,1674,0.04799,0.07062
1998,2nd Quintile,East,Very good,0.07089,62,829,0.05341,0.08838
1998,2nd Quintile,East,Good,0.34415,317,829,0.31179,0.37651
1998,2nd Quintile,East,Satisfactory,0.38293,308,829,0.34982,0.41605
1998,2nd Quintile,East,Poor,0.15821,111,829,0.13335,0.18307
1998,2nd Quintile,East,Bad,0.04381,31,829,0.02986,0.05775
1998,3rd Quintile,West,Very good,0.07084,148,1644,0.05843,0.08324
1998,3rd Quintile,West,Good,0.36371,704,1644,0.34045,0.38698
1998,3rd Quintile,West,Satisfactory,0.36286,518,1644,0.33961,0.38611
1998,3rd Quintile,West,Poor,0.15255,211,1644,0.13517,0.16994
1998,3rd Quintile,West,Bad,0.05003,63,1644,0.03949,0.06057
1998,3rd Quintile,East,Very good,0.05631,58,933,0.04151,0.07111
1998,3rd Quintile,East,Good,0.38061,388,933,0.34944,0.41178
1998,3rd Quintile,East,Satisfactory,0.39872,352,933,0.36729,0.43016
1998,3rd Quintile,East,Poor,0.12349,104,933,0.10237,0.14461
1998,3rd Quintile,East,Bad,0.04086,31,933,0.02815,0.05357
1998,4th Quintile,West,Very good,0.10519,218,1886,0.09134,0.11904
1998,4th Quintile,West,Good,0.42527,833,1886,0.40295,0.44758
1998,4th Quintile,West,Satisfactory,0.30925,572,1886,0.28838,0.33011
1998,4th Quintile,West,Poor,0.13044,209,1886,0.11523,0.14564
1998,4th Quintile,West,Bad,0.02986,54,1886,0.02218,0.03755
1998,4th Quintile,East,Very good,0.06646,46,694,0.04791,0.08501
1998,4th Quintile,East,Good,0.42586,322,694,0.38905,0.46268
1998,4th Quintile,East,Satisfactory,0.35459,243,694,0.31898,0.39021
1998,4th Quintile,East,Poor,0.12242,83,694,0.09802,0.14682
1998,5th Quintile,West,Very good,0.09579,196,1876,0.08246,0.10911
1998,5th Quintile,West,Good,0.42141,854,1876,0.39906,0.44376
1998,5th Quintile,West,Satisfactory,0.33763,596,1876,0.31623,0.35904
1998,5th Quintile,West,Poor,0.12644,199,1876,0.11140,0.14149
1998,5th Quintile,West,Bad,0.01873,31,1876,0.01260,0.02487
1998,5th Quintile,East,Very good,0.07513,32,407,0.04949,0.10078
1998,5th Quintile,East,Good,0.48923,212,407,0.44060,0.53785
1998,5th Quintile,East,Satisfactory,0.31834,122,407,0.27303,0.36365
1998,5th Quintile,East,Poor,0.10235,41,407,0.07286,0.13183
1999,1st Quintile,West,Very good,0.11295,211,1786,0.09826,0.12763
1999,1st Quintile,West,Good,0.34660,683,1786,0.32452,0.36868
1999,1st Quintile,West,Satisfactory,0.30403,530,1786,0.28269,0.32537
1999,1st Quintile,West,Poor,0.16431,264,1786,0.14712,0.18150
1999,1st Quintile,West,Bad,0.07211,98,1786,0.06011,0.08411
1999,1st Quintile,East,Very good,0.06578,57,774,0.04831,0.08326
1999,1st Quintile,East,Good,0.39540,327,774,0.36093,0.42987
1999,1st Quintile,East,Satisfactory,0.34922,270,774,0.31562,0.38283
1999,1st Quintile,East,Poor,0.14853,120,774,0.12346,0.17360
1999,2nd Quintile,West,Very good,0.08084,181,1840,0.06838,0.09330
1999,2nd Quintile,West,Good,0.37842,780,1840,0.35625,0.40058
1999,2nd Quintile,West,Satisfactory,0.33349,577,1840,0.31195,0.35504
1999,2nd Quintile,West,Poor,0.14840,225,1840,0.13215,0.16465
1999,2nd Quintile,West,Bad,0.05885,77,1840,0.04810,0.06961
1999,2nd Quintile,East,Very good,0.04730,55,1025,0.03430,0.06031
1999,2nd Quintile,East,Good,0.36563,403,1025,0.33614,0.39513
1999,2nd Quintile,East,Satisfactory,0.38582,390,1025,0.35600,0.41564
1999,2nd Quintile,East,Poor,0.14017,131,1025,0.11891,0.16144
1999,2nd Quintile,East,Bad,0.06107,46,1025,0.04640,0.07574
1999,3rd Quintile,West,Very good,0.08028,165,1893,0.06804,0.09253
1999,3rd Quintile,West,Good,0.37196,779,1893,0.35018,0.39374
1999,3rd Quintile,West,Satisfactory,0.35738,628,1893,0.33578,0.37897
1999,3rd Quintile,West,Poor,0.15072,254,1893,0.13460,0.16685
1999,3rd Quintile,West,Bad,0.03966,67,1893,0.03087,0.04845
1999,3rd Quintile,East,Very good,0.06291,63,927,0.04727,0.07855
1999,3rd Quintile,East,Good,0.39160,380,927,0.36017,0.42304
1999,3rd Quintile,East,Satisfactory,0.38407,354,927,0.35274,0.41539
1999,3rd Quintile,East,Poor,0.11593,96,927,0.09531,0.13655
1999,3rd Quintile,East,Bad,0.04549,34,927,0.03207,0.05891
1999,4th Quintile,West,Very good,0.10348,247,2128,0.09054,0.11643
1999,4th Quintile,West,Good,0.39099,895,2128,0.37025,0.41173
1999,4th Quintile,West,Satisfactory,0.32845,665,2128,0.30849,0.34841
1999,4th Quintile,West,Poor,0.14633,259,2128,0.13131,0.16135
1999,4th Quintile,West,Bad,0.03075,62,2128,0.02341,0.03809
1999,4th Quintile,East,Very good,0.05983,40,614,0.04105,0.07860
1999,4th Quintile,East,Good,0.37861,248,614,0.34021,0.41700
1999,4th Quintile,East,Satisfactory,0.37867,238,614,0.34028,0.41707
1999,4th Quintile,East,Poor,0.15561,88,614,0.12691,0.18430
1999,5th Quintile,West,Very good,0.10277,243,2217,0.09012,0.11541
1999,5th Quintile,West,Good,0.43767,1015,2217,0.41701,0.45833
1999,5th Quintile,West,Satisfactory,0.31891,671,2217,0.29950,0.33831
1999,5th Quintile,West,Poor,0.11165,235,2217,0.09853,0.12476
1999,5th Quintile,West,Bad,0.02901,53,2217,0.02202,0.03600
1999,5th Quintile,East,Very good,0.08502,35,385,0.05712,0.11292
1999,5th Quintile,East,Good,0.46688,177,385,0.41698,0.51678
1999,5th Quintile,East,Satisfactory,0.34360,137,385,0.29610,0.39110
1999,5th Quintile,East,Poor,0.08086,36,385,0.05360,0.10813
2000,1st Quintile,West,Very good,0.09465,180,1750,0.08093,0.10837
2000,1st Quintile,West,Good,0.32275,658,1750,0.30084,0.34466
2000,1st Quintile,West,Satisfactory,0.34626,549,1750,0.32397,0.36856
2000,1st Quintile,West,Poor,0.16656,270,1750,0.14910,0.18402
2000,1st Quintile,West,Bad,0.06978,93,1750,0.05784,0.08172
2000,1st Quintile,East,Very good,0.05798,56,800,0.04177,0.07418
2000,1st Quintile,East,Good,0.38003,326,800,0.34637,0.41369
2000,1st Quintile,East,Satisfactory,0.35462,287,800,0.32144,0.38779
2000,1st Quintile,East,Poor,0.17483,131,800,0.14850,0.20117
2000,2nd Quintile,West,Very good,0.08349,162,1808,0.07074,0.09625
2000,2nd Quintile,West,Good,0.33398,674,1808,0.31224,0.35573
2000,2nd Quintile,West,Satisfactory,0.37178,648,1808,0.34949,0.39406
2000,2nd Quintile,West,Poor,0.16655,254,1808,0.14937,0.18373
2000,2nd Quintile,West,Bad,0.04419,70,1808,0.03472,0.05367
2000,2nd Quintile,East,Very good,0.07341,73,901,0.05637,0.09045
2000,2nd Quintile,East,Good,0.33977,364,901,0.30883,0.37072
2000,2nd Quintile,East,Satisfactory,0.38385,326,901,0.35208,0.41562
2000,2nd Quintile,East,Poor,0.16136,138,901,0.13733,0.18539
2000,3rd Quintile,West,Very good,0.07052,145,1774,0.05861,0.08244
2000,3rd Quintile,West,Good,0.40615,742,1774,0.38329,0.42901
2000,3rd Quintile,West,Satisfactory,0.35934,608,1774,0.33701,0.38168
2000,3rd Quintile,West,Poor,0.13634,229,1774,0.12037,0.15232
2000,3rd Quintile,West,Bad,0.02764,50,1774,0.02001,0.03527
2000,3rd Quintile,East,Very good,0.05776,51,958,0.04298,0.07254
2000,3rd Quintile,East,Good,0.39624,407,958,0.36525,0.42722
2000,3rd Quintile,East,Satisfactory,0.36804,351,958,0.33748,0.39859
2000,3rd Quintile,East,Poor,0.13222,117,958,0.11076,0.15368
2000,3rd Quintile,East,Bad,0.04575,32,958,0.03251,0.05898
2000,4th Quintile,West,Very good,0.09160,214,2021,0.07902,0.10417
2000,4th Quintile,West,Good,0.40300,882,2021,0.38161,0.42440
2000,4th Quintile,West,Satisfactory,0.34228,642,2021,0.32159,0.36297
2000,4th Quintile,West,Poor,0.13166,228,2021,0.11691,0.14640
2000,4th Quintile,West,Bad,0.03146,55,2021,0.02385,0.03907
2000,4th Quintile,East,Very good,0.04901,38,641,0.03229,0.06574
2000,4th Quintile,East,Good,0.39407,286,641,0.35621,0.43193
2000,4th Quintile,East,Satisfactory,0.39996,247,641,0.36200,0.43791
2000,4th Quintile,East,Poor,0.11232,70,641,0.08785,0.13678
2000,5th Quintile,West,Very good,0.11172,255,2189,0.09852,0.12492
2000,5th Quintile,West,Good,0.39720,958,2189,0.37670,0.41770
2000,5th Quintile,West,Satisfactory,0.35604,706,2189,0.33598,0.37610
2000,5th Quintile,West,Poor,0.11198,235,2189,0.09877,0.12520
2000,5th Quintile,West,Bad,0.02305,35,2189,0.01676,0.02934
2000,5th Quintile,East,Good,0.49310,176,292,0.43566,0.55054
2000,5th Quintile,East,Satisfactory,0.34567,116,292,0.29103,0.40032
2001,1st Quintile,West,Very good,0.09860,295,2698,0.08735,0.10985
2001,1st Quintile,West,Good,0.33713,958,2698,0.31929,0.35497
2001,1st Quintile,West,Satisfactory,0.32951,869,2698,0.31177,0.34725
2001,1st Quintile,West,Poor,0.17229,426,2698,0.15804,0.18654
2001,1st Quintile,West,Bad,0.06246,150,2698,0.05333,0.07159
2001,1st Quintile,East,Very good,0.08298,107,1177,0.06721,0.09875
2001,1st Quintile,East,Good,0.34667,438,1177,0.31947,0.37387
2001,1st Quintile,East,Satisfactory,0.34305,382,1177,0.31592,0.37019
2001,1st Quintile,East,Poor,0.16274,178,1177,0.14164,0.18384
2001,1st Quintile,East,Bad,0.06456,72,1177,0.05051,0.07860
2001,2nd Quintile,West,Very good,0.12141,370,2951,0.10963,0.13320
2001,2nd Quintile,West,Good,0.35819,1137,2951,0.34088,0.37549
2001,2nd Quintile,West,Satisfactory,0.33112,940,2951,0.31414,0.34810
2001,2nd Quintile,West,Poor,0.14260,381,2951,0.12998,0.15522
2001,2nd Quintile,West,Bad,0.04668,123,2951,0.03907,0.05429
